D,eta,g_proxy_canonical,g_grad_box,s_part,s_schur
16.0,1.34,1.4553567337321733,0.33958644324809134,0.42065308697616405,0.4669410498862908
16.8,1.34,1.445003084457932,0.3306476888150173,0.4186701767386273,0.4498614769882477
17.6,1.34,1.4382794761011128,0.32473657353727653,0.42745169286002205,0.42872758961253354
18.4,1.34,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
4.0,1.53,1.4956661565884173,0.4143141196982378,0.3339175328003451,0.6100857772208088
4.8,1.53,1.4692775685807784,0.38460065591199794,0.32683358134631924,0.572225023079435
5.6,1.53,1.5608833094171097,0.510531348381032,0.3177570075347809,0.7238288312455484
6.4,1.53,1.5090294128696768,0.4270318023072561,0.3427101324085343,0.6250874914542418
7.2,1.53,1.3600855524055366,0.2653371371425273,0.3821264417753575,0.32529236625756675
8.0,1.53,1.3537138152307817,0.2640693478474864,0.3929717449107976,0.30096685854377
8.8,1.53,1.4594919035185723,0.34715128081219854,0.3983174890379938,0.4951838179668237
9.6,1.53,1.5153351353705504,0.40758247785159496,0.40305298883407686,0.5877057678336931
10.4,1.53,1.5067351189406588,0.39658388091688396,0.4055918254968747,0.5710138005315928
11.2,1.53,1.4928987107630098,0.3805298202938892,0.4067245532654757,0.5463025314886903
12.0,1.53,1.471289439255755,0.3571034116738785,0.40717565063350414,0.5080966662817483
12.8,1.53,1.496138199469825,0.37877634431512686,0.4239358321845243,0.5367658289249908
13.6,1.53,1.4639673127684367,0.34674441111960136,0.4263421628645825,0.47719988361701704
14.4,1.53,1.4528053051381848,0.3369888846917551,0.42450482694929664,0.4585697985687731
15.2,1.53,1.4746050671959585,0.35718513773855287,0.422702926711631,0.49979252239483296
16.0,1.53,1.4550242918147938,0.33925057349752563,0.42103451076103104,0.46596977534415995
16.8,1.53,1.4447575662511691,0.3304334406341687,0.4187057906207962,0.4493743848422781
17.6,1.53,1.438279476101113,0.32473657353727653,0.42745169286002216,0.42872758961253354
18.4,1.53,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
4.0,1.72,1.4957194494643833,0.41456134122780286,0.3335547951691958,0.6104474789081027
4.8,1.72,1.4692715616144991,0.3845872665124599,0.32684654315756884,0.5722049211778859
5.6,1.72,1.560882682766369,0.5105282594021137,0.3177607260553854,0.7238254051513326
6.4,1.72,1.5090293816696192,0.4270315557471188,0.34271054426249414,0.6250871305229756
7.2,1.72,1.3600855582368494,0.26533714525716234,0.38212647346896556,0.3252923441680105
8.0,1.72,1.353713816135611,0.2640693489653402,0.39297174739913027,0.30096685762870906
8.8,1.72,1.459491903389742,0.3471512806223758,0.3983174892605569,0.4951838175356192
9.6,1.72,1.5153351354479565,0.40758247800824327,0.4030529886684935,0.5877057681016975
10.4,1.72,1.5067351188131728,0.3965838806573439,0.40559182580380404,0.5710138000544185
11.2,1.72,1.492898707251726,0.38052981394933993,0.40672456072131685,0.5463025189330188
12.0,1.72,1.471289412985952,0.35710338237069245,0.407175657805316,0.5080966132910738
12.8,1.72,1.496138321051929,0.378776471428319,0.42393584322099426,0.5367660317608979
13.6,1.72,1.4639668464151603,0.3467438344185961,0.42634353983405,0.4771977276348767
14.4,1.72,1.4528057630858247,0.3369887287397881,0.42451214955083516,0.4585635623647074
15.2,1.72,1.4746057325390869,0.3571883245042289,0.4226875105818041,0.49980798492860834
16.0,1.72,1.4550583367049839,0.339289748996232,0.4209465260322792,0.46611605075587265
16.8,1.72,1.4447132891371672,0.33028659375644726,0.42038369889029537,0.447662696980582
17.6,1.72,1.4467887606624485,0.33175145425597286,0.42592936445937196,0.4460855402809411
18.4,1.72,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
4.0,1.91,1.4957697423505394,0.4148002128821121,0.33320175930134205,0.6107967307280556
4.8,1.91,1.4692655569286928,0.38457385664100163,0.32685955694731805,0.5721847818923843
5.6,1.91,1.5608820561066197,0.5105251703583256,0.31776444469125587,0.7238219789461121
6.4,1.91,1.509029350469117,0.4270313091872829,0.3427109561153355,0.6250867695915776
7.2,1.91,1.36008556406826,0.2653371533720025,0.38212650516357655,0.32529232207758413
8.0,1.91,1.3537138170414043,0.26406935008539817,0.3929717498939724,0.300966856708443
8.8,1.91,1.4594919032536966,0.3471512804180375,0.3983174895108156,0.4951838170664403
9.6,1.91,1.5153351353800912,0.4075824779479173,0.40305298861828054,0.5877057680291699
10.4,1.91,1.5067351196007672,0.39658388200883044,0.4055918245939984,0.5710138024206257
11.2,1.91,1.492898709838191,0.380529817141506,0.40672455974857236,0.5463025242511321
12.0,1.91,1.4712893965939207,0.357103364595738,0.40717566034436675,0.5080965819757659
12.8,1.91,1.4961381173905821,0.37877620873235207,0.4239359985845583,0.536765536690556
13.6,1.91,1.4639646790117884,0.3467416719443198,0.42634529528324083,0.4771921213843449
14.4,1.91,1.4528084620337292,0.3369921946211253,0.42449744285536106,0.45858273412506007
15.2,1.91,1.4746062651539307,0.35719087766613744,0.4226751613203801,0.4998203703774719
16.0,1.91,1.4550855166414038,0.3393210861981669,0.42087610238394185,0.4662329834802868
16.8,1.91,1.4458748321629922,0.3314132723193795,0.4185126422367757,0.4516197345932804
17.6,1.91,1.4458726894346323,0.33096658273252644,0.42632722033831255,0.4439970989426612
18.4,1.91,1.4027572566578366,0.30004618428696017,0.43211885655718146,0.35572129065108377
4.0,2.1,1.4958170969921185,0.4150307774262562,0.33285844569336515,0.6111336377369638
4.8,2.1,1.469259554526517,0.3845604263316025,0.3268726226619159,0.5721646052662598
5.6,2.1,1.5608814294378601,0.5105220812496886,0.31776816344235587,0.7238185526299061
6.4,2.1,1.5090293192681279,0.42703106262791035,0.3427113679666263,0.6250864086603048
