t,rho_LL,rho_RR,abs_rho_LR
155.67783891945973,0.5000007973163684,0.49999920268363224,9.107361994892247e-06
155.77788894447224,0.5000011191884831,0.49999888081151755,8.964504163850534e-06
155.87793896948475,0.5000014351315929,0.49999856486840777,8.811993799933173e-06
155.97798899449725,0.5000017448137475,0.49999825518625307,8.650166694602624e-06
156.07803901950973,0.5000020479173382,0.4999979520826625,8.479363897889538e-06
156.17808904452224,0.5000023441390968,0.4999976558609038,8.299931718392556e-06
156.27813906953475,0.5000026331900971,0.4999973668099036,8.112221723278599e-06
156.37818909454725,0.5000029147957533,0.49999708520424724,7.916590738282678e-06
156.47823911955976,0.5000031886958215,0.4999968113041791,7.713400847707942e-06
156.57828914457227,0.5000034546443984,0.4999965453556021,7.503019394425677e-06
156.67833916958477,0.5000037124099224,0.4999962875900782,7.2858189798753045e-06
156.77838919459728,0.5000039617751726,0.49999603822482797,7.062177464064383e-06
156.8784392196098,0.5000042025362285,0.4999957974637722,6.832475482779374e-06
156.9784892446223,0.5000044344963193,0.4999955655036814,6.597089280233961e-06
157.0785392696348,0.5000046574737118,0.49999534252628886,6.356408898948984e-06
157.1785892946473,0.5000048713018538,0.4999951286981469,6.110825050390762e-06
157.27863931965982,0.5000050758288651,0.49999492417113556,5.860727092984431e-06
157.37868934467232,0.5000052709175382,0.4999947290824625,5.6065030321139535e-06
157.47873936968483,0.5000054564453379,0.49999454355466283,5.348539520122108e-06
157.57878939469734,0.5000056323044014,0.49999436769559924,5.087221856310502e-06
157.67883941970985,0.5000057984015386,0.4999942015984621,4.8229339869395555e-06
157.77888944472235,0.5000059546582314,0.4999940453417692,4.556058505228517e-06
157.87893946973486,0.5000061010106346,0.49999389898936614,4.286976651355454e-06
157.97898949474737,0.5000062374095748,0.49999376259042577,4.016068312457252e-06
158.07903951975987,0.5000063638156418,0.49999363618435894,3.7437073075178287e-06
158.17908954477238,0.5000064802008157,0.49999351979918494,3.4702683120958306e-06
