objective_tol,lambda_upper,family_g_floor,proxy_name,envelope,xi_upper,a_upper_rank1,sigma_upper_rank1,trA_upper_from_sigma,opA_upper_from_sigma,opA_consistency_residual,heff_loewner_factor,cor1_logdet_gap_upper,lifted_g_floor,separator_min,eps_delta_factor_max,tail_mass_upper,eps0_upper,eps_delta_upper,delta_q_ref,conditional_statement
1.500329e-07,0.1259406082189533,1.3474339529535382,xi_exact,exact,0.1332407081230305,0.0021133357746055,0.0021155720198338,0.0021155720198338,0.002113335774605485,1.5178830414797062e-17,0.9978866642253945,0.0042356228424917436,1.3460094097325896,0.0121424810519811,0.5712661353352498,0.0823554919063961,0.0897466188486092,0.0512692041090506,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
1.500329e-07,0.1259406082189533,1.3474339529535382,runnerup_blend_abs_action,p95,0.1796951674928049,0.0028501516641267,0.0028542210805229,0.0028542210805229,0.002850151664126721,2.1250362580715887e-17,0.9971498483358733,0.00571659649526757,1.3455123872264525,0.0121312899594229,0.5716700499109517,0.0824314646954139,0.0898368476290993,0.0513570351679697,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
1.500329e-07,0.1259406082189533,1.3474339529535382,runnerup_blend_abs_action,max,0.1800120579497321,0.0028551778753251,0.0028592616708357,0.0028592616708357,0.0028551778753250767,2.3418766925686896e-17,0.9971448221246749,0.005726706516394242,1.3455089961423732,0.0121312135631364,0.5716728071875237,0.0824319838073529,0.089837464201723,0.0513576353508076,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
1.500329e-07,0.1259406082189533,1.3474339529535382,best_blend_curv_action,p95,0.2245821723535536,0.0035621061000002,0.0035684655063455,0.0035684655063455,0.003562106100000184,1.6046192152785466e-17,0.9964378938999998,0.007149680119165899,1.3450319606558323,0.0121204609937766,0.5720608786683038,0.0825051126779304,0.0899243296262298,0.0514421910196392,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
1.500329e-07,0.1259406082189533,1.3474339529535382,best_blend_curv_action,max,0.2249006669695656,0.0035671577548249,0.0035735352328793,0.0035735352328793,0.0035671577548248568,4.336808689942018e-17,0.9964328422451751,0.0071598558449504565,1.3450285511880438,0.0121203841026847,0.5720636536932727,0.0825056360861113,0.0899249514015051,0.051442796256935,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
5e-07,0.1701616395593772,1.342249670208462,xi_exact,exact,0.1332407081230305,0.0038579825155615,0.0038654437264364,0.0038654437264364,0.0038579825155614644,3.5561831257524545e-17,0.9961420174844385,0.007745848378736283,1.3396579802396382,0.0119985510883614,0.5764596667510279,0.0833433964347575,0.0909210669629192,0.0524123279620923,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
5e-07,0.1701616395593772,1.342249670208462,runnerup_blend_abs_action,p95,0.1796951674928049,0.0052030706237166,0.0052166537320748,0.0052166537320748,0.00520307062371661,1.0408340855860843e-17,0.9947969293762834,0.010460568323182954,1.3387532062754448,0.0119778845665257,0.577205167581355,0.083487196294634,0.0910922312891909,0.052578906626637,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
5e-07,0.1701616395593772,1.342249670208462,runnerup_blend_abs_action,max,0.1800120579497321,0.0052122461816928,0.0052258773233637,0.0052258773233637,0.005212246181692692,1.0755285551056204e-16,0.9947877538183073,0.01047911207528733,1.3387470322334758,0.0119777434003038,0.5772102596587695,0.0834881802505995,0.0910934026725673,0.0525800466098334,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
5e-07,0.1701616395593772,1.342249670208462,best_blend_curv_action,p95,0.2245821723535536,0.0065027731123043,0.006524008249626,0.006524008249626,0.006502773112304405,1.0495077029659683e-16,0.9934972268876956,0.013090671893821956,1.3378783797076568,0.0119578630366797,0.5779273479333218,0.0836269822569952,0.0912586693822191,0.0527408807719897,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
5e-07,0.1701616395593772,1.342249670208462,best_blend_curv_action,max,0.2249006669695656,0.0065119951186805,0.0065332906602133,0.0065332906602133,0.0065119951186803915,1.0842021724855044e-16,0.9934880048813196,0.013109358314715241,1.337872170353848,0.0119577207901633,0.5779324786026738,0.083627977065882,0.0912598540471749,0.052742033646402,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
1e-06,0.2023574324645399,1.3375010684862083,xi_exact,exact,0.1332407081230305,0.0054560111969053,0.0054709495867877,0.0054709495867877,0.005456011196905419,1.1882855810441129e-16,0.9945439888030946,0.010971885121887013,1.3338473676088858,0.0118651092399538,0.5812723046629771,0.0842807242458972,0.0920377308607939,0.0534989839334045,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
1e-06,0.2023574324645399,1.3375010684862083,runnerup_blend_abs_action,p95,0.1796951674928049,0.0073582530420451,0.0073854585246672,0.0073854585246672,0.007358253042045071,2.949029909160572e-17,0.9926417469579549,0.014825596575189665,1.332571147186664,0.0118355714341732,0.5823372808109192,0.0844910620126601,0.0922886260383276,0.0537431075369355,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
1e-06,0.2023574324645399,1.3375010684862083,runnerup_blend_abs_action,max,0.1800120579497321,0.0073712292405774,0.0073985309985862,0.0073985309985862,0.007371229240577315,8.500145032286355e-17,0.9926287707594227,0.014851935502409156,1.3325624372143456,0.0118353695584954,0.5823445589780244,0.0844925031751291,0.092290345483967,0.0537447805387903,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
1e-06,0.2023574324645399,1.3375010684862083,best_blend_curv_action,p95,0.2245821723535536,0.0091963099284559,0.0092388570384379,0.0092388570384379,0.009196309928455992,9.194034422677078e-17,0.990803690071544,0.018563334029956923,1.3313368265051817,0.0118069242356859,0.5833700364765975,0.0846960630930059,0.0925332664679799,0.0539811350347241,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
1e-06,0.2023574324645399,1.3375010684862083,best_blend_curv_action,max,0.2249006669695656,0.0092093518149454,0.0092520200620072,0.0092520200620072,0.009209351814945421,2.0816681711721685e-17,0.9907906481850546,0.018589904601573,1.3313280643250027,0.0118067205964156,0.5833773774566406,0.0846975239088479,0.0925350101428253,0.053982831540045,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
2e-06,0.2406448984605134,1.330785531528289,xi_exact,exact,0.1332407081230305,0.007715965031123,0.0077458871071437,0.0077458871071437,0.00771596503112304,3.9898639947466563e-17,0.992284034968877,0.015551928196375853,1.3256414420967493,0.0116737245411593,0.5881705766421605,0.0856624632930295,0.0936880089179614,0.0551045302297332,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
2e-06,0.2406448984605134,1.330785531528289,runnerup_blend_abs_action,p95,0.1796951674928049,0.0104061412474332,0.0104606637107395,0.0104606637107395,0.010406141247433331,1.3183898417423734e-16,0.9895938587525667,0.021031135461068447,1.323843252607655,0.0116313198090685,0.5896983598571351,0.0859747660983697,0.0940616986375483,0.0554680294119383,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
2e-06,0.2406448984605134,1.330785531528289,runnerup_blend_abs_action,max,0.1800120579497321,0.0104244923633856,0.0104792079710383,0.0104792079710383,0.010424492363385607,6.938893903907228e-18,0.9895755076366144,0.021068614336024215,1.3238309778176258,0.0116310297647923,0.5897088089311399,0.0859769100606245,0.0940642649042128,0.0554705256196466,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
2e-06,0.2406448984605134,1.330785531528289,best_blend_curv_action,p95,0.2245821723535536,0.0130055462246087,0.0130908588396297,0.0130908588396297,0.013005546224608588,1.1102230246251565e-16,0.9869944537753914,0.0263538385142096,1.3221034138500511,0.011590129794858,0.5911821516701706,0.0862803107212524,0.0944275489886384,0.0558238815880437,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
2e-06,0.2406448984605134,1.330785531528289,best_blend_curv_action,max,0.2249006669695656,0.013023990237361,0.013109546062254,0.013109546062254,0.013023990237361005,5.204170427930421e-18,0.986976009762639,0.026391705793321535,1.3220910606873493,0.011589836769303,0.5911927065571161,0.0862824921442044,0.0944301618414667,0.0558264229596832,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
2.5e-06,0.2544510003257194,1.3280792154962835,xi_exact,exact,0.1332407081230305,0.0086267111608012,0.0086641366281079,0.0086641366281079,0.00862671116080127,7.112366251504909e-17,0.9913732888391987,0.017403557787808277,1.3223383295415243,0.0115957006276771,0.5909814860968712,0.08623885973851,0.0943779024284521,0.0557755930318721,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
2.5e-06,0.2544510003257194,1.3280792154962835,runnerup_blend_abs_action,p95,0.1796951674928049,0.0116344196063626,0.0117026290336909,0.0117026290336909,0.011634419606362578,2.2551405187698492e-17,0.9883655803936374,0.02354274539129322,1.3203308973335568,0.0115480021544717,0.5926994885245342,0.0865950652436249,0.0948046829489943,0.0561906870935995,0.001,"If the dominant-channel sigma bound is valid, then tr(A_a)<=sigma_a and ||A_a||<=1-exp(-sigma_a), hence H_eff>=exp(-sigma_a) H_PP."
