category,boundary_point_count,boundary_defect_sum,poisson_weighted_mass,average_poisson_weight,min_poisson_weight,min_weight_product_mass,min_boundary_defect,max_boundary_defect
corner_lb,1,2.360027752163762,0.0005688985505261594,0.0002410558731796996,0.0002410558731796996,0.0005688985505261594,2.360027752163762,2.360027752163762
corner_lt,1,0.3224777345035726,7.773515187177004e-05,0.00024105587317969964,0.00024105587317969964,7.773515187177004e-05,0.3224777345035726,0.3224777345035726
corner_rb,1,63.2852356533649,0.004113323082308762,6.499656736428783e-05,6.499656736428783e-05,0.004113323082308762,63.2852356533649,63.2852356533649
corner_rt,1,9.073401740613754,0.0005897399674570484,6.499656736428785e-05,6.499656736428785e-05,0.0005897399674570484,9.073401740613754,9.073401740613754
axis,33,7.401848231558539e-15,6.482520081499992e-18,0.0008757974871547761,0.00046265124382792775,3.4244742909561055e-18,-3.171399774737349e-15,3.202299536653186e-15
outer_rho,33,283.4095824794304,0.08203772597707418,0.0002894670154035049,0.00011641532697777701,0.03299321921297815,2.6298939027115273,12.801958118641053
bottom,10,273.8536425117011,0.047879530044903626,0.00017483619938653126,0.00010755038797575562,0.029453065500707334,7.072294261499018,46.595096401967176
top,10,37.3956655659271,0.00653837037008157,0.0001748430004155075,0.00010755038797575565,0.0040219183402270655,0.965997752737836,6.359911908484419
