zeta_cut,inner_pos_floor_abs,max_outer_neg_over_inner_pos,max_inner_neg_over_inner_pos,induced_shell_isolated_lower
0.8,0.0010433795204115093,0.41233168428928996,0.9890208457822355,0.0006131610854072802
0.81,0.0010433795204115093,0.4094149235707361,1.0022620970205758,0.00061620437380696
0.8200000000000001,0.001044814921808338,0.39995137676339754,0.9852532228925752,0.0006269397553681517
0.8300000000000001,0.001067478960384302,0.38666528019074675,0.9807837347328715,0.0006547219090695788
0.8400000000000001,0.001067478960384302,0.3827907195654219,0.9924624004661567,0.0006588579210178465
0.8500000000000001,0.0010766502761711786,0.37334261995302903,0.9772553665472734,0.0006746908412922785
0.8600000000000001,0.0010890008647110403,0.35918182626007,0.9730029155754433,0.0006978515453253335
0.8700000000000001,0.0010890008647110403,0.35442721282093137,0.9832425414206902,0.0007030293234719222
0.8800000000000001,0.001098515360754671,0.34506450369514124,0.9696983198896766,0.0007194567029943714
0.8900000000000001,0.0011079410789697273,0.33017842064325903,0.9656553487619393,0.0007421228433497145
0.9000000000000001,0.0011079410789697273,0.3246227712078489,0.9745662125807528,0.0007482781755795603
0.9100000000000001,0.0011161627459108478,0.31540992825337877,0.9625613065507466,0.000764113934304013
0.9200000000000002,0.00112430963653192,0.2999433328409769,0.9587213134007556,0.0007870804570053086
0.9300000000000002,0.00112430963653192,0.293666452372372,0.9664023480752764,0.0007941376142035201
0.9400000000000002,0.0011312504767920287,0.2846625079867283,0.9558265599364288,0.0008092258789072276
0.9500000000000002,0.0011381299563184392,0.26875510440503225,0.9521840121463278,0.0008322517210815824
0.9600000000000002,0.0011381299563184392,0.2618371296300306,0.9587244145711037,0.000840125275410067
0.9700000000000002,0.001143808290967178,0.2530957180357645,0.9494789788197971,0.0008543153102695795
0.9800000000000002,0.0011494380554306427,0.23688174049209254,0.9460292324488879,0.0008771571682723858
0.9900000000000002,0.0011494380554306427,0.22940270658113138,0.9515098185743759,0.0008857538544675007
1.0000000000000002,0.0011538781314089576,0.22097212802342886,0.9435058301610818,0.0008989032252318225
1.0100000000000002,0.0011582817721161203,0.20457998514721595,0.9402450556053925,0.0009213205043803134
1.0200000000000002,0.0011582817721161203,0.19661941400570979,0.9447394085156536,0.0009305410888291537
1.0300000000000002,0.00116151337340264,0.18854271658008548,0.9378964919770916,0.0009425184866372071
1.0400000000000003,0.0011647199955503794,0.17209467520816915,0.9348216058460479,0.0009642778862076766
1.0500000000000003,0.0011647199955503794,0.1637311844650916,0.9383970540091697,0.0009740190111087395
1.0600000000000003,0.001166778056876721,0.15604626247418615,0.9326422297523658,0.0009847067019642154
1.0700000000000003,0.0011688218998019504,0.13965816882111975,0.929750832040216,0.0010055863735975877
1.0800000000000003,0.0011688218998019504,0.13096910101300166,0.9324692879418082,0.0010157423463405804
1.0900000000000003,0.0011697461219186832,0.12370880867239502,0.9277360006202741,0.0010250382227269688
1.1000000000000003,0.0011706661801132298,0.10748984582858186,0.9250263169058032,0.0010448314528961238
1.1100000000000003,0.0011706661801132298,0.09855091760072839,0.9269449995661168,0.0010552959538589314
1.1200000000000003,0.0011706661801132298,0.09174319763158008,0.9231722802599539,0.0010632655213904947
1.1300000000000003,0.0011706661801132298,0.07579567816913867,0.9206431074783127,0.0010819347430818724
1.1400000000000003,0.0011706661801132298,0.06668064955183182,0.9218151687349746,0.001092605398814918
1.1500000000000004,0.0011706661801132298,0.0603486753425806,0.9189469079428749,0.0011000180268750375
1.1600000000000004,0.0011706661801132298,0.04476786888665316,0.916597563286026,0.0011182579500518817
1.1700000000000004,0.0011706661801132298,0.03615412003820842,0.9170726330591107,0.001128341774512745
1.1800000000000004,0.0011706661801132298,0.029710563819161033,0.9150569457290764,0.0011358850278580422
1.1900000000000004,0.0011706661801132298,0.014584558487449214,0.9129028294805136,0.0011535925307400896
1.2000000000000004,0.0011706661801132298,0.008681926899411559,0.9127428212476804,0.0011605025419138733
