case,mode,phi_scale,mix_scale,D,chi_eff,chi_lr_baseline,ratio_to_baseline
baseline_localized,localized,1.0,1.0,18.101694915254235,0.00021539893765938362,0.00021539893765938362,1.0
baseline_localized,localized,1.0,1.0,18.372881355932204,0.00015406311339344081,0.00015406311339344081,1.0
baseline_localized,localized,1.0,1.0,18.64406779661017,0.00015924763064387745,0.00015924763064387745,1.0
baseline_localized,localized,1.0,1.0,18.915254237288135,0.00016507717111369344,0.00016507717111369344,1.0
baseline_localized,localized,1.0,1.0,19.186440677966104,0.00017039804290683611,0.00017039804290683611,1.0
baseline_localized,localized,1.0,1.0,19.45762711864407,0.00017578126224563766,0.00017578126224563766,1.0
baseline_localized,localized,1.0,1.0,19.728813559322035,0.00018122424225918405,0.00018122424225918405,1.0
baseline_localized,localized,1.0,1.0,20.0,0.00018672413360390017,0.00018672413360390017,1.0
open_micro_base,open_system_micro,1.0,1.0,4.0,9.797681102681904e-05,0.00052658181469949,0.1860618963507741
open_micro_base,open_system_micro,1.0,1.0,4.271186440677966,9.561927201479759e-05,0.000554539279260162,0.17243011557696677
open_micro_base,open_system_micro,1.0,1.0,4.5423728813559325,9.154892283281006e-05,0.0002987362172957779,0.30645404719096286
open_micro_base,open_system_micro,1.0,1.0,4.813559322033898,8.860073043665673e-05,0.00031680709250514786,0.2796677616528331
open_micro_base,open_system_micro,1.0,1.0,5.084745762711864,8.411463967057974e-05,0.0003352973412873796,0.2508658116632247
open_micro_base,open_system_micro,1.0,1.0,5.3559322033898304,7.531000379606719e-05,0.00035626016425235034,0.2113904706525727
open_micro_base,open_system_micro,1.0,1.0,5.627118644067797,5.757232669671621e-05,0.0003755509545519471,0.15330097287438174
open_micro_base,open_system_micro,1.0,1.0,5.898305084745763,2.373920464135344e-05,0.0003951816269869163,0.06007163041043758
open_micro_base,open_system_micro,1.0,1.0,6.169491525423728,2.9000566563939447e-05,0.00041511018665719003,0.06986233413705396
open_micro_base,open_system_micro,1.0,1.0,6.4406779661016955,5.1401224681877905e-05,0.00043528679503544823,0.11808588100562979
open_micro_base,open_system_micro,1.0,1.0,6.711864406779661,6.254599670906484e-05,0.00045565487426463025,0.13726616402382663
open_micro_base,open_system_micro,1.0,1.0,6.983050847457627,6.640682550130322e-05,0.00026609082899812207,0.2495645030358107
open_micro_base,open_system_micro,1.0,1.0,7.254237288135593,6.401197218067977e-05,0.00028003780408858956,0.2285833242729959
open_micro_base,open_system_micro,1.0,1.0,7.525423728813559,5.8385037407440377e-05,0.00029426167538217443,0.19841196557999746
open_micro_base,open_system_micro,1.0,1.0,7.796610169491526,4.9476924752425275e-05,0.00030874954848086807,0.16024938334603314
open_micro_base,open_system_micro,1.0,1.0,8.067796610169491,3.839064321349239e-05,0.000323484609859588,0.11867842253811167
open_micro_base,open_system_micro,1.0,1.0,8.338983050847457,3.541193402388311e-05,0.0003384459717582209,0.10463098095072229
open_micro_base,open_system_micro,1.0,1.0,8.610169491525424,3.1766017687909325e-05,0.00035360875405870815,0.08983379886187814
open_micro_base,open_system_micro,1.0,1.0,8.881355932203391,2.744409907629023e-05,0.0003689443806368159,0.07438546435893774
open_micro_base,open_system_micro,1.0,1.0,9.152542372881356,3.0448925136400488e-05,0.00022780640990313205,0.13366140640795837
open_micro_base,open_system_micro,1.0,1.0,9.423728813559322,3.7100382467389066e-05,0.0002386824312014784,0.15543826280230744
open_micro_base,open_system_micro,1.0,1.0,9.694915254237287,4.1509626582902044e-05,0.0002497582928068284,0.16619919249290754
open_micro_base,open_system_micro,1.0,1.0,9.966101694915254,4.4401860759004746e-05,0.00026102647220006304,0.170104818813063
open_micro_base,open_system_micro,1.0,1.0,10.237288135593221,3.847272242959231e-05,0.0002724774999322682,0.14119596091110556
open_micro_base,open_system_micro,1.0,1.0,10.508474576271187,2.9321330400487103e-05,0.0002840998307725082,0.10320784183770261
open_micro_base,open_system_micro,1.0,1.0,10.779661016949152,1.5888886460033214e-05,0.00029587981685466727,0.0537004741619049
open_micro_base,open_system_micro,1.0,1.0,11.050847457627118,4.751045898388746e-06,0.0003078017769070365,0.015435407638415536
open_micro_base,open_system_micro,1.0,1.0,11.322033898305085,2.1104951890272558e-05,0.00019885524546821575,0.10613223624340296
open_micro_base,open_system_micro,1.0,1.0,11.593220338983052,3.155653170046999e-05,0.00020757062986382943,0.15202792283846572
open_micro_base,open_system_micro,1.0,1.0,11.864406779661017,3.7935151686236056e-05,0.00021643490825627655,0.17527279675844964
open_micro_base,open_system_micro,1.0,1.0,12.135593220338983,3.80333239377696e-05,0.00022643355148129244,0.16796682156403775
open_micro_base,open_system_micro,1.0,1.0,12.40677966101695,3.264971025219501e-05,0.00023558888312836442,0.1385876524335203
open_micro_base,open_system_micro,1.0,1.0,12.677966101694915,2.4888185593255533e-05,0.00024487483213121367,0.10163635591557835
open_micro_base,open_system_micro,1.0,1.0,12.94915254237288,1.4272966438119798e-05,0.0002542833982262428,0.05613015453498366
open_micro_base,open_system_micro,1.0,1.0,13.220338983050848,1.9376931717565353e-05,0.00026380542322591415,0.07345160490113047
