rho_min,zeta_box,N_mass_subann_floor_abs,min_subann_over_ann_share,mean_subann_over_ann_share,max_cap_over_P_mass_inner
0.18000000000000002,1.1,0.0006431266886670897,0.7869692594830794,0.8717574705941875,0.09993784674959966
0.19000000000000003,1.1,0.0006431266886670897,0.7869692594830794,0.8717574705941875,0.09993784674959966
0.20000000000000004,1.1,0.0006431266886670897,0.7869692594830794,0.8717574705941875,0.09993784674959966
0.21000000000000005,1.2000000000000002,0.0006886683059301134,0.8656434325770457,0.8823866013029001,0.12222342675938178
0.22000000000000006,1.2000000000000002,0.0006886683059301134,0.8656434325770457,0.8823866013029001,0.12222342675938178
0.23000000000000007,1.2000000000000002,0.0006886683059301134,0.8656434325770457,0.8823866013029001,0.12222342675938178
0.24000000000000007,1.2000000000000002,0.0006886683059301134,0.8656434325770457,0.8823866013029001,0.12222342675938178
0.2500000000000001,1.2000000000000002,0.0006886683059301134,0.8656434325770457,0.8823866013029001,0.12222342675938178
0.2600000000000001,1.2000000000000002,0.0006886683059301134,0.8656434325770457,0.8823866013029001,0.12222342675938178
0.21000000000000005,1.1900000000000002,0.0006802375289625001,0.8656434325770457,0.8778214033068719,0.12222342675938178
0.22000000000000006,1.1900000000000002,0.0006802375289625001,0.8656434325770457,0.8778214033068719,0.12222342675938178
0.23000000000000007,1.1900000000000002,0.0006802375289625001,0.8656434325770457,0.8778214033068719,0.12222342675938178
0.24000000000000007,1.1900000000000002,0.0006802375289625001,0.8656434325770457,0.8778214033068719,0.12222342675938178
0.2500000000000001,1.1900000000000002,0.0006802375289625001,0.8656434325770457,0.8778214033068719,0.12222342675938178
0.2600000000000001,1.1900000000000002,0.0006802375289625001,0.8656434325770457,0.8778214033068719,0.12222342675938178
0.21000000000000005,1.1800000000000002,0.0006666993211433174,0.8536586241614836,0.8646660898280341,0.12222342675938178
0.22000000000000006,1.1800000000000002,0.0006666993211433174,0.8536586241614836,0.8646660898280341,0.12222342675938178
0.23000000000000007,1.1800000000000002,0.0006666993211433174,0.8536586241614836,0.8646660898280341,0.12222342675938178
0.24000000000000007,1.1800000000000002,0.0006666993211433174,0.8536586241614836,0.8646660898280341,0.12222342675938178
0.2500000000000001,1.1800000000000002,0.0006666993211433174,0.8536586241614836,0.8646660898280341,0.12222342675938178
0.2600000000000001,1.1800000000000002,0.0006666993211433174,0.8536586241614836,0.8646660898280341,0.12222342675938178
0.21000000000000005,1.1700000000000002,0.000661625685828725,0.8477667497134992,0.8604128710468402,0.12222342675938178
0.22000000000000006,1.1700000000000002,0.000661625685828725,0.8477667497134992,0.8604128710468402,0.12222342675938178
0.23000000000000007,1.1700000000000002,0.000661625685828725,0.8477667497134992,0.8604128710468402,0.12222342675938178
0.24000000000000007,1.1700000000000002,0.000661625685828725,0.8477667497134992,0.8604128710468402,0.12222342675938178
0.2500000000000001,1.1700000000000002,0.000661625685828725,0.8477667497134992,0.8604128710468402,0.12222342675938178
0.2600000000000001,1.1700000000000002,0.000661625685828725,0.8477667497134992,0.8604128710468402,0.12222342675938178
0.21000000000000005,1.1600000000000001,0.0006537213263944723,0.8334816321107835,0.8556596273103301,0.12263599796475051
0.22000000000000006,1.1600000000000001,0.0006537213263944723,0.8334816321107835,0.8556596273103301,0.12263599796475051
0.23000000000000007,1.1600000000000001,0.0006537213263944723,0.8334816321107835,0.8556596273103301,0.12263599796475051
0.24000000000000007,1.1600000000000001,0.0006537213263944723,0.8334816321107835,0.8556596273103301,0.12263599796475051
0.2500000000000001,1.1600000000000001,0.0006537213263944723,0.8334816321107835,0.8556596273103301,0.12263599796475051
0.2600000000000001,1.1600000000000001,0.0006537213263944723,0.8334816321107835,0.8556596273103301,0.12263599796475051
0.21000000000000005,1.1500000000000001,0.0006400175472065762,0.8093342468908381,0.8420613625006669,0.12304985630753683
0.22000000000000006,1.1500000000000001,0.0006400175472065762,0.8093342468908381,0.8420613625006669,0.12304985630753683
0.23000000000000007,1.1500000000000001,0.0006400175472065762,0.8093342468908381,0.8420613625006669,0.12304985630753683
0.24000000000000007,1.1500000000000001,0.0006400175472065762,0.8093342468908381,0.8420613625006669,0.12304985630753683
0.2500000000000001,1.1500000000000001,0.0006400175472065762,0.8093342468908381,0.8420613625006669,0.12304985630753683
0.2600000000000001,1.1500000000000001,0.0006400175472065762,0.8093342468908381,0.8420613625006669,0.12304985630753683
0.21000000000000005,1.1400000000000001,0.0006342425898226989,0.7995165475166534,0.8377857986059829,0.12304985630753694
0.22000000000000006,1.1400000000000001,0.0006342425898226989,0.7995165475166534,0.8377857986059829,0.12304985630753694
0.23000000000000007,1.1400000000000001,0.0006342425898226989,0.7995165475166534,0.8377857986059829,0.12304985630753694
0.24000000000000007,1.1400000000000001,0.0006342425898226989,0.7995165475166534,0.8377857986059829,0.12304985630753694
0.2500000000000001,1.1400000000000001,0.0006342425898226989,0.7995165475166534,0.8377857986059829,0.12304985630753694
0.2600000000000001,1.1400000000000001,0.0006342425898226989,0.7995165475166534,0.8377857986059829,0.12304985630753694
0.21000000000000005,1.1300000000000001,0.0006269419877696663,0.7854000297661838,0.8328264945683477,0.12405699453501814
0.22000000000000006,1.1300000000000001,0.0006269419877696663,0.7854000297661838,0.8328264945683477,0.12405699453501814
0.23000000000000007,1.1300000000000001,0.0006269419877696663,0.7854000297661838,0.8328264945683477,0.12405699453501814
0.24000000000000007,1.1300000000000001,0.0006269419877696663,0.7854000297661838,0.8328264945683477,0.12405699453501814
0.2500000000000001,1.1300000000000001,0.0006269419877696663,0.7854000297661838,0.8328264945683477,0.12405699453501814
0.2600000000000001,1.1300000000000001,0.0006269419877696663,0.7854000297661838,0.8328264945683477,0.12405699453501814
0.21000000000000005,1.12,0.0006131509100573957,0.7606954479511072,0.8188115940083006,0.12507048115421324
0.22000000000000006,1.12,0.0006131509100573957,0.7606954479511072,0.8188115940083006,0.12507048115421324
0.23000000000000007,1.12,0.0006131509100573957,0.7606954479511072,0.8188115940083006,0.12507048115421324
0.24000000000000007,1.12,0.0006131509100573957,0.7606954479511072,0.8188115940083006,0.12507048115421324
0.2500000000000001,1.12,0.0006131509100573957,0.7606954479511072,0.8188115940083006,0.12507048115421324
0.2600000000000001,1.12,0.0006131509100573957,0.7606954479511072,0.8188115940083006,0.12507048115421324
0.21000000000000005,1.11,0.0006066745850791427,0.7501451676604781,0.8145428133437305,0.12507048115421335
0.22000000000000006,1.11,0.0006066745850791427,0.7501451676604781,0.8145428133437305,0.12507048115421335
0.23000000000000007,1.11,0.0006066745850791427,0.7501451676604781,0.8145428133437305,0.12507048115421335
0.24000000000000007,1.11,0.0006066745850791427,0.7501451676604781,0.8145428133437305,0.12507048115421335
0.2500000000000001,1.11,0.0006066745850791427,0.7501451676604781,0.8145428133437305,0.12507048115421335
0.2600000000000001,1.11,0.0006066745850791427,0.7501451676604781,0.8145428133437305,0.12507048115421335
0.21000000000000005,1.1,0.0006000547454312701,0.7363081934532125,0.8093662306201942,0.1267033761112912
0.22000000000000006,1.1,0.0006000547454312701,0.7363081934532125,0.8093662306201942,0.1267033761112912
0.23000000000000007,1.1,0.0006000547454312701,0.7363081934532125,0.8093662306201942,0.1267033761112912
0.24000000000000007,1.1,0.0006000547454312701,0.7363081934532125,0.8093662306201942,0.1267033761112912
0.2500000000000001,1.1,0.0006000547454312701,0.7363081934532125,0.8093662306201942,0.1267033761112912
0.2600000000000001,1.1,0.0006000547454312701,0.7363081934532125,0.8093662306201942,0.1267033761112912
0.27000000000000013,1.2000000000000002,0.0006283506857174496,0.7778795717628191,0.8008333385360751,0.20206172584736196
0.28000000000000014,1.2000000000000002,0.0006283506857174496,0.7778795717628191,0.8008333385360751,0.20206172584736196
0.29000000000000015,1.2000000000000002,0.0006283506857174496,0.7778795717628191,0.8008333385360751,0.20206172584736196
0.30000000000000016,1.2000000000000002,0.0006283506857174496,0.7778795717628191,0.8008333385360751,0.20206172584736196
0.27000000000000013,1.1900000000000002,0.0006206027255301889,0.7777989137235506,0.796641341519197,0.20206172584736196
0.28000000000000014,1.1900000000000002,0.0006206027255301889,0.7777989137235506,0.796641341519197,0.20206172584736196
0.29000000000000015,1.1900000000000002,0.0006206027255301889,0.7777989137235506,0.796641341519197,0.20206172584736196
0.30000000000000016,1.1900000000000002,0.0006206027255301889,0.7777989137235506,0.796641341519197,0.20206172584736196
0.27000000000000013,1.1700000000000002,0.0006034927692682699,0.7713274165763191,0.7806552730712185,0.20206172584736196
0.28000000000000014,1.1700000000000002,0.0006034927692682699,0.7713274165763191,0.7806552730712185,0.20206172584736196
0.29000000000000015,1.1700000000000002,0.0006034927692682699,0.7713274165763191,0.7806552730712185,0.20206172584736196
0.30000000000000016,1.1700000000000002,0.0006034927692682699,0.7713274165763191,0.7806552730712185,0.20206172584736196
0.27000000000000013,1.1800000000000002,0.000608158379968382,0.7730767647927489,0.7845600992172989,0.20206172584736207
0.28000000000000014,1.1800000000000002,0.000608158379968382,0.7730767647927489,0.7845600992172989,0.20206172584736207
0.29000000000000015,1.1800000000000002,0.000608158379968382,0.7730767647927489,0.7845600992172989,0.20206172584736207
0.30000000000000016,1.1800000000000002,0.000608158379968382,0.7730767647927489,0.7845600992172989,0.20206172584736207
0.27000000000000013,1.1600000000000001,0.0005962307351804376,0.7624886838630759,0.7762919163090862,0.2024421869365137
0.28000000000000014,1.1600000000000001,0.0005962307351804376,0.7624886838630759,0.7762919163090862,0.2024421869365137
0.29000000000000015,1.1600000000000001,0.0005962307351804376,0.7624886838630759,0.7762919163090862,0.2024421869365137
0.30000000000000016,1.1600000000000001,0.0005962307351804376,0.7624886838630759,0.7762919163090862,0.2024421869365137
0.27000000000000013,1.1500000000000001,0.000583637541990491,0.7403010376605857,0.763807373618534,0.2028238118022591
0.28000000000000014,1.1500000000000001,0.000583637541990491,0.7403010376605857,0.763807373618534,0.2028238118022591
0.29000000000000015,1.1500000000000001,0.000583637541990491,0.7403010376605857,0.763807373618534,0.2028238118022591
0.30000000000000016,1.1500000000000001,0.000583637541990491,0.7403010376605857,0.763807373618534,0.2028238118022591
0.27000000000000013,1.1400000000000001,0.0005783286545322809,0.7312779871555928,0.7598830352037896,0.2028238118022591
0.28000000000000014,1.1400000000000001,0.0005783286545322809,0.7312779871555928,0.7598830352037896,0.2028238118022591
0.29000000000000015,1.1400000000000001,0.0005783286545322809,0.7312779871555928,0.7598830352037896,0.2028238118022591
0.30000000000000016,1.1400000000000001,0.0005783286545322809,0.7312779871555928,0.7598830352037896,0.2028238118022591
0.27000000000000013,1.1300000000000001,0.0005716234712228585,0.7183126943570216,0.7553318967018744,0.20375028678234022
0.28000000000000014,1.1300000000000001,0.0005716234712228585,0.7183126943570216,0.7553318967018744,0.20375028678234022
0.29000000000000015,1.1300000000000001,0.0005716234712228585,0.7183126943570216,0.7553318967018744,0.20375028678234022
0.30000000000000016,1.1300000000000001,0.0005716234712228585,0.7183126943570216,0.7553318967018744,0.20375028678234022
0.27000000000000013,1.12,0.0005589536516428905,0.6956197046540816,0.7424686052365075,0.20468251672308868
0.28000000000000014,1.12,0.0005589536516428905,0.6956197046540816,0.7424686052365075,0.20468251672308868
0.29000000000000015,1.12,0.0005589536516428905,0.6956197046540816,0.7424686052365075,0.20468251672308868
0.30000000000000016,1.12,0.0005589536516428905,0.6956197046540816,0.7424686052365075,0.20468251672308868
0.27000000000000013,1.11,0.0005530019087326941,0.6859263706524865,0.738551557774842,0.20468251672308868
0.28000000000000014,1.11,0.0005530019087326941,0.6859263706524865,0.738551557774842,0.20468251672308868
0.29000000000000015,1.11,0.0005530019087326941,0.6859263706524865,0.738551557774842,0.20468251672308868
0.30000000000000016,1.11,0.0005530019087326941,0.6859263706524865,0.738551557774842,0.20468251672308868
0.27000000000000013,1.1,0.0005469241141106154,0.6732218728054998,0.7338026993747245,0.2061832936918582
0.28000000000000014,1.1,0.0005469241141106154,0.6732218728054998,0.7338026993747245,0.2061832936918582
0.29000000000000015,1.1,0.0005469241141106154,0.6732218728054998,0.7338026993747245,0.2061832936918582
0.30000000000000016,1.1,0.0005469241141106154,0.6732218728054998,0.7338026993747245,0.2061832936918582
