proxy_name,overlap_xi_target_max,overlap_proxy_max,overlap_p95_abs_residual,overlap_max_abs_residual,active_p95_abs_residual,active_max_abs_residual,xi_upper_p95_envelope,xi_upper_max_envelope
xi_exact,0.1332407081230305,0.1332407081230305,0.0,0.0,0.0,0.0,0.1332407081230305,0.1332407081230305
lowd_hk_abs_single,0.1332407081230305,0.12391441223714299,0.024870094129181054,0.02487009467135806,0.024420718576676093,0.02487009467135806,0.14878450636632404,0.14878450690850104
runnerup_blend_abs_action,0.1332407081230305,0.1360213261870421,0.04367384130576278,0.04399073176269,0.04730333273735013,0.047906805710035846,0.1796951674928049,0.1800120579497321
best_blend_curv_action,0.1332407081230305,0.13703607973386606,0.08754609261968756,0.08786458723569959,0.08000395706523919,0.08786458723569959,0.2245821723535536,0.22490066696956565
highd_action_abs_single,0.1332407081230305,0.13567337570627702,0.09432888235177031,0.09467452597788939,0.0985588087898272,0.09926363727115753,0.23000225805804733,0.2303479016841664
