objective_tol,admissible_dense_points,family_g_floor,u_dense_upper,trA_upper,opA_upper,heff_loewner_factor,cor1_logdet_gap_upper,lifted_g_floor,separator_min,eps_delta_upper,alpha_at_u_max,beta_at_u_max,lambda_at_u_max,j_parent_at_u_max,u_p95_among_admissible,u_p50_among_admissible,delta_q_ref
1.500329e-07,315,1.3474339529535382,0.005372720659631053,0.00537995664300106,0.005372720659631053,0.994627279340369,0.010803485428620477,1.3438093848304393,0.008846359334387932,0.0730347931352172,1.01,1.0,-0.2,1.314659451740277e-07,0.004925354444632251,0.00133802001139234,0.001
5e-07,1155,1.342249670208462,0.005395202574246552,0.005402499323982957,0.005395202574246552,0.9946047974257535,0.01084893736328333,1.3386239187405033,0.008760380945597168,0.07439220009165973,1.025,0.99,-0.2,4.786143930419009e-07,0.005081687979065547,0.0012077847293112177,0.001
1e-06,2155,1.3375010684862083,0.005416387989346924,0.005423742234303086,0.005416387989346924,0.994583612010653,0.01089177003107288,1.3338739379694213,0.008680754961700177,0.07567617581794174,1.03,0.99,-0.2,9.621193920141034e-07,0.0049315067250462995,0.0014686282786814762,0.001
2e-06,4445,1.330785531528289,0.005416387989346924,0.005423742234303086,0.005416387989346924,0.994583612010653,0.01089177003107288,1.3271766126822142,0.008567051181134877,0.07755608718714399,1.03,0.99,-0.2,9.621193920141034e-07,0.0048880246892654845,0.0013429255469075746,0.001
2.5e-06,5547,1.3280792154962835,0.005437530317402251,0.005444942166200617,0.005437530317402251,0.9945624696825978,0.010934517404698713,1.3244635582360282,0.008520506224236057,0.07834189014786991,1.035,0.99,-0.2,2.0798089094855582e-06,0.004907257423276442,0.0013431320422080532,0.001
