rho_box,zeta_box,safe_box,diag_box_floor_abs,max_shell_abs_share_of_diag
0.4,0.8,1,3.26863387001707e-05,0.802565957938835
0.4,0.81,1,2.486678699011656e-05,0.8497980971938266
0.4,0.8200000000000001,1,3.508659310955914e-05,0.7880677929908526
0.4,0.8300000000000001,1,3.799914878355839e-05,0.7704751942993739
0.4,0.8400000000000001,1,3.0902813309256514e-05,0.8133389181739031
0.4,0.8500000000000001,1,4.0383162999661955e-05,0.7560751243700322
0.4,0.8600000000000001,1,4.329204740240553e-05,0.7385047011179675
0.4,0.8700000000000001,1,3.690910320476202e-05,0.7770593549368436
0.4,0.8800000000000001,1,4.5640570805742045e-05,0.7243190049881788
0.4,0.8900000000000001,1,4.852248002383649e-05,0.7069115189126965
0.4,0.9000000000000001,1,4.2840064449616904e-05,0.7412347964685162
0.4,0.9100000000000001,1,5.0817540554766006e-05,0.6930487525272375
0.4,0.9200000000000002,1,5.365071913984483e-05,0.6965655176618446
0.4,0.9300000000000002,1,4.865323105979987e-05,0.7145022235326051
0.4,0.9400000000000002,1,5.587565830575009e-05,0.706009106334002
0.4,0.9500000000000002,1,5.863992260661447e-05,0.7142790733528784
0.4,0.9600000000000002,1,5.430929641727483e-05,0.7306333858774725
0.4,0.9700000000000002,1,6.077942331410903e-05,0.7239241480805744
0.4,0.9800000000000002,1,6.345617955322473e-05,0.7323693815669433
0.4,0.9900000000000002,1,5.977213911078103e-05,0.7471680568436356
0.4,1.0000000000000002,1,6.549628736148306e-05,0.7421451644962311
0.4,1.0100000000000002,1,5.487173613624108e-05,0.7507076958609582
0.4,1.0200000000000002,1,5.487173613624108e-05,0.7639872258554586
0.4,1.0300000000000002,1,5.487173613624108e-05,0.7605519276444287
0.4,1.0400000000000003,1,4.093792744600893e-05,0.7955608410994056
0.4,1.0500000000000003,1,4.093792744600893e-05,0.7955608410994056
0.4,1.0600000000000003,1,4.093792744600893e-05,0.7955608410994056
0.4,1.0700000000000003,1,2.716767575000276e-05,0.8643278464221297
0.4,1.0800000000000003,1,2.716767575000276e-05,0.8643278464221297
0.4,1.0900000000000003,1,2.716767575000276e-05,0.8643278464221297
0.4,1.1000000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.4,1.1100000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.4,1.1200000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.4,1.1300000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.4,1.1400000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.4,1.1500000000000004,1,4.4020372009836973e-07,0.9978016747818874
0.4,1.1600000000000004,0,,
0.4,1.1700000000000004,0,,
0.4,1.1800000000000004,0,,
0.4,1.1900000000000004,0,,
0.4,1.2000000000000004,0,,
0.4,1.2100000000000004,0,,
0.41000000000000003,0.8,1,3.26863387001707e-05,0.802565957938835
0.41000000000000003,0.81,1,2.486678699011656e-05,0.8497980971938266
0.41000000000000003,0.8200000000000001,1,3.508659310955914e-05,0.7880677929908526
0.41000000000000003,0.8300000000000001,1,3.799914878355839e-05,0.7704751942993739
0.41000000000000003,0.8400000000000001,1,3.0902813309256514e-05,0.8133389181739031
0.41000000000000003,0.8500000000000001,1,4.0383162999661955e-05,0.7560751243700322
0.41000000000000003,0.8600000000000001,1,4.329204740240553e-05,0.7385047011179675
0.41000000000000003,0.8700000000000001,1,3.690910320476202e-05,0.7770593549368436
0.41000000000000003,0.8800000000000001,1,4.5640570805742045e-05,0.7243190049881788
0.41000000000000003,0.8900000000000001,1,4.852248002383649e-05,0.7069115189126965
0.41000000000000003,0.9000000000000001,1,4.2840064449616904e-05,0.7412347964685162
0.41000000000000003,0.9100000000000001,1,5.0817540554766006e-05,0.6930487525272375
0.41000000000000003,0.9200000000000002,1,5.365071913984483e-05,0.6965655176618446
0.41000000000000003,0.9300000000000002,1,4.865323105979987e-05,0.7145022235326051
0.41000000000000003,0.9400000000000002,1,5.587565830575009e-05,0.706009106334002
0.41000000000000003,0.9500000000000002,1,5.863992260661447e-05,0.7142790733528784
0.41000000000000003,0.9600000000000002,1,5.430929641727483e-05,0.7306333858774725
0.41000000000000003,0.9700000000000002,1,6.077942331410903e-05,0.7239241480805744
0.41000000000000003,0.9800000000000002,1,6.345617955322473e-05,0.7323693815669433
0.41000000000000003,0.9900000000000002,1,5.977213911078103e-05,0.7471680568436356
0.41000000000000003,1.0000000000000002,1,6.549628736148306e-05,0.7421451644962311
0.41000000000000003,1.0100000000000002,1,5.487173613624108e-05,0.7507076958609582
0.41000000000000003,1.0200000000000002,1,5.487173613624108e-05,0.7639872258554586
0.41000000000000003,1.0300000000000002,1,5.487173613624108e-05,0.7605519276444287
0.41000000000000003,1.0400000000000003,1,4.093792744600893e-05,0.7955608410994056
0.41000000000000003,1.0500000000000003,1,4.093792744600893e-05,0.7955608410994056
0.41000000000000003,1.0600000000000003,1,4.093792744600893e-05,0.7955608410994056
0.41000000000000003,1.0700000000000003,1,2.716767575000276e-05,0.8643278464221297
0.41000000000000003,1.0800000000000003,1,2.716767575000276e-05,0.8643278464221297
0.41000000000000003,1.0900000000000003,1,2.716767575000276e-05,0.8643278464221297
0.41000000000000003,1.1000000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.41000000000000003,1.1100000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.41000000000000003,1.1200000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.41000000000000003,1.1300000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.41000000000000003,1.1400000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.41000000000000003,1.1500000000000004,1,4.4020372009836973e-07,0.9978016747818874
0.41000000000000003,1.1600000000000004,0,,
0.41000000000000003,1.1700000000000004,0,,
0.41000000000000003,1.1800000000000004,0,,
0.41000000000000003,1.1900000000000004,0,,
0.41000000000000003,1.2000000000000004,0,,
0.41000000000000003,1.2100000000000004,0,,
0.42000000000000004,0.8,1,3.26863387001707e-05,0.802565957938835
0.42000000000000004,0.81,1,2.486678699011656e-05,0.8497980971938266
0.42000000000000004,0.8200000000000001,1,3.508659310955914e-05,0.7880677929908526
0.42000000000000004,0.8300000000000001,1,3.799914878355839e-05,0.7704751942993739
0.42000000000000004,0.8400000000000001,1,3.0902813309256514e-05,0.8133389181739031
0.42000000000000004,0.8500000000000001,1,4.0383162999661955e-05,0.7560751243700322
0.42000000000000004,0.8600000000000001,1,4.329204740240553e-05,0.7385047011179675
0.42000000000000004,0.8700000000000001,1,3.690910320476202e-05,0.7770593549368436
0.42000000000000004,0.8800000000000001,1,4.5640570805742045e-05,0.7243190049881788
0.42000000000000004,0.8900000000000001,1,4.852248002383649e-05,0.7069115189126965
0.42000000000000004,0.9000000000000001,1,4.2840064449616904e-05,0.7412347964685162
0.42000000000000004,0.9100000000000001,1,5.0817540554766006e-05,0.6930487525272375
0.42000000000000004,0.9200000000000002,1,5.365071913984483e-05,0.6965655176618446
0.42000000000000004,0.9300000000000002,1,4.865323105979987e-05,0.7145022235326051
0.42000000000000004,0.9400000000000002,1,5.587565830575009e-05,0.706009106334002
0.42000000000000004,0.9500000000000002,1,5.863992260661447e-05,0.7142790733528784
0.42000000000000004,0.9600000000000002,1,5.430929641727483e-05,0.7306333858774725
0.42000000000000004,0.9700000000000002,1,6.077942331410903e-05,0.7239241480805744
0.42000000000000004,0.9800000000000002,1,6.345617955322473e-05,0.7323693815669433
0.42000000000000004,0.9900000000000002,1,5.977213911078103e-05,0.7471680568436356
0.42000000000000004,1.0000000000000002,1,6.549628736148306e-05,0.7421451644962311
0.42000000000000004,1.0100000000000002,1,5.487173613624108e-05,0.7507076958609582
0.42000000000000004,1.0200000000000002,1,5.487173613624108e-05,0.7639872258554586
0.42000000000000004,1.0300000000000002,1,5.487173613624108e-05,0.7605519276444287
0.42000000000000004,1.0400000000000003,1,4.093792744600893e-05,0.7955608410994056
0.42000000000000004,1.0500000000000003,1,4.093792744600893e-05,0.7955608410994056
0.42000000000000004,1.0600000000000003,1,4.093792744600893e-05,0.7955608410994056
0.42000000000000004,1.0700000000000003,1,2.716767575000276e-05,0.8643278464221297
0.42000000000000004,1.0800000000000003,1,2.716767575000276e-05,0.8643278464221297
0.42000000000000004,1.0900000000000003,1,2.716767575000276e-05,0.8643278464221297
0.42000000000000004,1.1000000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.42000000000000004,1.1100000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.42000000000000004,1.1200000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.42000000000000004,1.1300000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.42000000000000004,1.1400000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.42000000000000004,1.1500000000000004,1,4.4020372009836973e-07,0.9978016747818874
0.42000000000000004,1.1600000000000004,0,,
0.42000000000000004,1.1700000000000004,0,,
0.42000000000000004,1.1800000000000004,0,,
0.42000000000000004,1.1900000000000004,0,,
0.42000000000000004,1.2000000000000004,0,,
0.42000000000000004,1.2100000000000004,0,,
0.43000000000000005,0.8,1,3.26863387001707e-05,0.802565957938835
0.43000000000000005,0.81,1,2.486678699011656e-05,0.8497980971938266
0.43000000000000005,0.8200000000000001,1,3.508659310955914e-05,0.7880677929908526
0.43000000000000005,0.8300000000000001,1,3.799914878355839e-05,0.7704751942993739
0.43000000000000005,0.8400000000000001,1,3.0902813309256514e-05,0.8133389181739031
0.43000000000000005,0.8500000000000001,1,4.0383162999661955e-05,0.7560751243700322
0.43000000000000005,0.8600000000000001,1,4.329204740240553e-05,0.7385047011179675
0.43000000000000005,0.8700000000000001,1,3.690910320476202e-05,0.7770593549368436
0.43000000000000005,0.8800000000000001,1,4.5640570805742045e-05,0.7243190049881788
0.43000000000000005,0.8900000000000001,1,4.852248002383649e-05,0.7069115189126965
0.43000000000000005,0.9000000000000001,1,4.2840064449616904e-05,0.7412347964685162
0.43000000000000005,0.9100000000000001,1,5.0817540554766006e-05,0.6930487525272375
0.43000000000000005,0.9200000000000002,1,5.365071913984483e-05,0.6965655176618446
0.43000000000000005,0.9300000000000002,1,4.865323105979987e-05,0.7145022235326051
0.43000000000000005,0.9400000000000002,1,5.587565830575009e-05,0.706009106334002
0.43000000000000005,0.9500000000000002,1,5.863992260661447e-05,0.7142790733528784
0.43000000000000005,0.9600000000000002,1,5.430929641727483e-05,0.7306333858774725
0.43000000000000005,0.9700000000000002,1,6.077942331410903e-05,0.7239241480805744
0.43000000000000005,0.9800000000000002,1,6.345617955322473e-05,0.7323693815669433
0.43000000000000005,0.9900000000000002,1,5.977213911078103e-05,0.7471680568436356
0.43000000000000005,1.0000000000000002,1,6.549628736148306e-05,0.7421451644962311
0.43000000000000005,1.0100000000000002,1,5.487173613624108e-05,0.7507076958609582
0.43000000000000005,1.0200000000000002,1,5.487173613624108e-05,0.7639872258554586
0.43000000000000005,1.0300000000000002,1,5.487173613624108e-05,0.7605519276444287
0.43000000000000005,1.0400000000000003,1,4.093792744600893e-05,0.7955608410994056
0.43000000000000005,1.0500000000000003,1,4.093792744600893e-05,0.7955608410994056
0.43000000000000005,1.0600000000000003,1,4.093792744600893e-05,0.7955608410994056
0.43000000000000005,1.0700000000000003,1,2.716767575000276e-05,0.8643278464221297
0.43000000000000005,1.0800000000000003,1,2.716767575000276e-05,0.8643278464221297
0.43000000000000005,1.0900000000000003,1,2.716767575000276e-05,0.8643278464221297
0.43000000000000005,1.1000000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.43000000000000005,1.1100000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.43000000000000005,1.1200000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.43000000000000005,1.1300000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.43000000000000005,1.1400000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.43000000000000005,1.1500000000000004,1,4.4020372009836973e-07,0.9978016747818874
0.43000000000000005,1.1600000000000004,0,,
0.43000000000000005,1.1700000000000004,0,,
0.43000000000000005,1.1800000000000004,0,,
0.43000000000000005,1.1900000000000004,0,,
0.43000000000000005,1.2000000000000004,0,,
0.43000000000000005,1.2100000000000004,0,,
0.44000000000000006,0.8,1,3.26863387001707e-05,0.802565957938835
0.44000000000000006,0.81,1,2.486678699011656e-05,0.8497980971938266
0.44000000000000006,0.8200000000000001,1,3.508659310955914e-05,0.7880677929908526
0.44000000000000006,0.8300000000000001,1,3.799914878355839e-05,0.7704751942993739
0.44000000000000006,0.8400000000000001,1,3.0902813309256514e-05,0.8133389181739031
0.44000000000000006,0.8500000000000001,1,4.0383162999661955e-05,0.7560751243700322
0.44000000000000006,0.8600000000000001,1,4.329204740240553e-05,0.7385047011179675
0.44000000000000006,0.8700000000000001,1,3.690910320476202e-05,0.7770593549368436
0.44000000000000006,0.8800000000000001,1,4.5640570805742045e-05,0.7243190049881788
0.44000000000000006,0.8900000000000001,1,4.852248002383649e-05,0.7069115189126965
0.44000000000000006,0.9000000000000001,1,4.2840064449616904e-05,0.7412347964685162
0.44000000000000006,0.9100000000000001,1,5.0817540554766006e-05,0.6930487525272375
0.44000000000000006,0.9200000000000002,1,5.365071913984483e-05,0.6965655176618446
0.44000000000000006,0.9300000000000002,1,4.865323105979987e-05,0.7145022235326051
0.44000000000000006,0.9400000000000002,1,5.587565830575009e-05,0.706009106334002
0.44000000000000006,0.9500000000000002,1,5.863992260661447e-05,0.7142790733528784
0.44000000000000006,0.9600000000000002,1,5.430929641727483e-05,0.7306333858774725
0.44000000000000006,0.9700000000000002,1,6.077942331410903e-05,0.7239241480805744
0.44000000000000006,0.9800000000000002,1,6.345617955322473e-05,0.7323693815669433
0.44000000000000006,0.9900000000000002,1,5.977213911078103e-05,0.7471680568436356
0.44000000000000006,1.0000000000000002,1,6.549628736148306e-05,0.7421451644962311
0.44000000000000006,1.0100000000000002,1,5.487173613624108e-05,0.7507076958609582
0.44000000000000006,1.0200000000000002,1,5.487173613624108e-05,0.7639872258554586
0.44000000000000006,1.0300000000000002,1,5.487173613624108e-05,0.7605519276444287
0.44000000000000006,1.0400000000000003,1,4.093792744600893e-05,0.7955608410994056
0.44000000000000006,1.0500000000000003,1,4.093792744600893e-05,0.7955608410994056
0.44000000000000006,1.0600000000000003,1,4.093792744600893e-05,0.7955608410994056
0.44000000000000006,1.0700000000000003,1,2.716767575000276e-05,0.8643278464221297
0.44000000000000006,1.0800000000000003,1,2.716767575000276e-05,0.8643278464221297
0.44000000000000006,1.0900000000000003,1,2.716767575000276e-05,0.8643278464221297
0.44000000000000006,1.1000000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.44000000000000006,1.1100000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.44000000000000006,1.1200000000000003,1,1.3643300655019088e-05,0.9318669731334445
0.44000000000000006,1.1300000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.44000000000000006,1.1400000000000003,1,4.4020372009836973e-07,0.9978016747818874
0.44000000000000006,1.1500000000000004,1,4.4020372009836973e-07,0.9978016747818874
0.44000000000000006,1.1600000000000004,0,,
0.44000000000000006,1.1700000000000004,0,,
0.44000000000000006,1.1800000000000004,0,,
0.44000000000000006,1.1900000000000004,0,,
0.44000000000000006,1.2000000000000004,0,,
0.44000000000000006,1.2100000000000004,0,,
0.45000000000000007,0.8,0,,
0.45000000000000007,0.81,0,,
0.45000000000000007,0.8200000000000001,0,,
0.45000000000000007,0.8300000000000001,0,,
0.45000000000000007,0.8400000000000001,0,,
0.45000000000000007,0.8500000000000001,0,,
0.45000000000000007,0.8600000000000001,0,,
0.45000000000000007,0.8700000000000001,0,,
0.45000000000000007,0.8800000000000001,0,,
0.45000000000000007,0.8900000000000001,0,,
0.45000000000000007,0.9000000000000001,0,,
0.45000000000000007,0.9100000000000001,0,,
0.45000000000000007,0.9200000000000002,1,5.507064246669828e-05,0.6673589036434752
0.45000000000000007,0.9300000000000002,1,4.869149736859597e-05,0.7058906099066311
0.45000000000000007,0.9400000000000002,1,5.7905993918254213e-05,0.6502326386653252
0.45000000000000007,0.9500000000000002,1,6.142889281214558e-05,0.6289534071559807
0.45000000000000007,0.9600000000000002,1,5.5896554595739445e-05,0.6623701781848147
0.45000000000000007,0.9700000000000002,1,6.415749433364756e-05,0.612471939699316
0.45000000000000007,0.9800000000000002,1,6.757172570999329e-05,0.591849088441874
0.45000000000000007,0.9900000000000002,1,6.286178832531306e-05,0.620298343166985
0.45000000000000007,1.0000000000000002,1,7.017550193941292e-05,0.5761215984249388
0.45000000000000007,1.0100000000000002,1,7.345903352407648e-05,0.5562882081225785
0.45000000000000007,1.0200000000000002,1,6.95443712815707e-05,0.5799337928095568
0.45000000000000007,1.0300000000000002,1,7.592165526742224e-05,0.5507405466598069
0.45000000000000007,1.0400000000000003,1,7.90545002305774e-05,0.5616235652584619
0.45000000000000007,1.0500000000000003,1,7.590557011462597e-05,0.5765683625856901
0.45000000000000007,1.0600000000000003,1,8.13614011036904e-05,0.5740770957345341
0.45000000000000007,1.0700000000000003,1,8.43256274041985e-05,0.5850079737290125
0.45000000000000007,1.0800000000000003,1,8.191075645552732e-05,0.5981595878032927
0.45000000000000007,1.0900000000000003,1,8.6464011770166e-05,0.5974392459671904
0.45000000000000007,1.1000000000000003,1,7.778921474097955e-05,0.6115298788841353
0.45000000000000007,1.1100000000000003,1,7.778921474097955e-05,0.6198025162044799
0.45000000000000007,1.1200000000000003,1,7.778921474097955e-05,0.6207280749793572
0.45000000000000007,1.1300000000000003,1,6.089752591721533e-05,0.6958849713615292
0.45000000000000007,1.1400000000000003,1,6.089752591721533e-05,0.6958849713615292
0.45000000000000007,1.1500000000000004,1,6.089752591721533e-05,0.6958849713615292
0.45000000000000007,1.1600000000000004,1,4.449532507360191e-05,0.7777956188658366
0.45000000000000007,1.1700000000000004,1,4.449532507360191e-05,0.7777956188658366
0.45000000000000007,1.1800000000000004,1,4.449532507360191e-05,0.7777956188658366
0.45000000000000007,1.1900000000000004,1,2.866282363420186e-05,0.8568612550495988
0.45000000000000007,1.2000000000000004,1,2.866282363420186e-05,0.8568612550495988
0.45000000000000007,1.2100000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4600000000000001,0.8,0,,
0.4600000000000001,0.81,0,,
0.4600000000000001,0.8200000000000001,0,,
0.4600000000000001,0.8300000000000001,0,,
0.4600000000000001,0.8400000000000001,0,,
0.4600000000000001,0.8500000000000001,0,,
0.4600000000000001,0.8600000000000001,0,,
0.4600000000000001,0.8700000000000001,0,,
0.4600000000000001,0.8800000000000001,0,,
0.4600000000000001,0.8900000000000001,0,,
0.4600000000000001,0.9000000000000001,0,,
0.4600000000000001,0.9100000000000001,0,,
0.4600000000000001,0.9200000000000002,1,5.507064246669828e-05,0.6673589036434752
0.4600000000000001,0.9300000000000002,1,4.869149736859597e-05,0.7058906099066311
0.4600000000000001,0.9400000000000002,1,5.7905993918254213e-05,0.6502326386653252
0.4600000000000001,0.9500000000000002,1,6.142889281214558e-05,0.6289534071559807
0.4600000000000001,0.9600000000000002,1,5.5896554595739445e-05,0.6623701781848147
0.4600000000000001,0.9700000000000002,1,6.415749433364756e-05,0.612471939699316
0.4600000000000001,0.9800000000000002,1,6.757172570999329e-05,0.591849088441874
0.4600000000000001,0.9900000000000002,1,6.286178832531306e-05,0.620298343166985
0.4600000000000001,1.0000000000000002,1,7.017550193941292e-05,0.5761215984249388
0.4600000000000001,1.0100000000000002,1,7.345903352407648e-05,0.5562882081225785
0.4600000000000001,1.0200000000000002,1,6.95443712815707e-05,0.5799337928095568
0.4600000000000001,1.0300000000000002,1,7.592165526742224e-05,0.5507405466598069
0.4600000000000001,1.0400000000000003,1,7.90545002305774e-05,0.5616235652584619
0.4600000000000001,1.0500000000000003,1,7.590557011462597e-05,0.5765683625856901
0.4600000000000001,1.0600000000000003,1,8.13614011036904e-05,0.5740770957345341
0.4600000000000001,1.0700000000000003,1,8.43256274041985e-05,0.5850079737290125
0.4600000000000001,1.0800000000000003,1,8.191075645552732e-05,0.5981595878032927
0.4600000000000001,1.0900000000000003,1,8.6464011770166e-05,0.5974392459671904
0.4600000000000001,1.1000000000000003,1,7.778921474097955e-05,0.6115298788841353
0.4600000000000001,1.1100000000000003,1,7.778921474097955e-05,0.6198025162044799
0.4600000000000001,1.1200000000000003,1,7.778921474097955e-05,0.6207280749793572
0.4600000000000001,1.1300000000000003,1,6.089752591721533e-05,0.6958849713615292
0.4600000000000001,1.1400000000000003,1,6.089752591721533e-05,0.6958849713615292
0.4600000000000001,1.1500000000000004,1,6.089752591721533e-05,0.6958849713615292
0.4600000000000001,1.1600000000000004,1,4.449532507360191e-05,0.7777956188658366
0.4600000000000001,1.1700000000000004,1,4.449532507360191e-05,0.7777956188658366
0.4600000000000001,1.1800000000000004,1,4.449532507360191e-05,0.7777956188658366
0.4600000000000001,1.1900000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4600000000000001,1.2000000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4600000000000001,1.2100000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4700000000000001,0.8,0,,
0.4700000000000001,0.81,0,,
0.4700000000000001,0.8200000000000001,0,,
0.4700000000000001,0.8300000000000001,0,,
0.4700000000000001,0.8400000000000001,0,,
0.4700000000000001,0.8500000000000001,0,,
0.4700000000000001,0.8600000000000001,0,,
0.4700000000000001,0.8700000000000001,0,,
0.4700000000000001,0.8800000000000001,0,,
0.4700000000000001,0.8900000000000001,0,,
0.4700000000000001,0.9000000000000001,0,,
0.4700000000000001,0.9100000000000001,0,,
0.4700000000000001,0.9200000000000002,1,5.507064246669828e-05,0.6673589036434752
0.4700000000000001,0.9300000000000002,1,4.869149736859597e-05,0.7058906099066311
0.4700000000000001,0.9400000000000002,1,5.7905993918254213e-05,0.6502326386653252
0.4700000000000001,0.9500000000000002,1,6.142889281214558e-05,0.6289534071559807
0.4700000000000001,0.9600000000000002,1,5.5896554595739445e-05,0.6623701781848147
0.4700000000000001,0.9700000000000002,1,6.415749433364756e-05,0.612471939699316
0.4700000000000001,0.9800000000000002,1,6.757172570999329e-05,0.591849088441874
0.4700000000000001,0.9900000000000002,1,6.286178832531306e-05,0.620298343166985
0.4700000000000001,1.0000000000000002,1,7.017550193941292e-05,0.5761215984249388
0.4700000000000001,1.0100000000000002,1,7.345903352407648e-05,0.5562882081225785
0.4700000000000001,1.0200000000000002,1,6.95443712815707e-05,0.5799337928095568
0.4700000000000001,1.0300000000000002,1,7.592165526742224e-05,0.5507405466598069
0.4700000000000001,1.0400000000000003,1,7.90545002305774e-05,0.5616235652584619
0.4700000000000001,1.0500000000000003,1,7.590557011462597e-05,0.5765683625856901
0.4700000000000001,1.0600000000000003,1,8.13614011036904e-05,0.5740770957345341
0.4700000000000001,1.0700000000000003,1,8.43256274041985e-05,0.5850079737290125
0.4700000000000001,1.0800000000000003,1,8.191075645552732e-05,0.5981595878032927
0.4700000000000001,1.0900000000000003,1,8.6464011770166e-05,0.5974392459671904
0.4700000000000001,1.1000000000000003,1,7.778921474097955e-05,0.6115298788841353
0.4700000000000001,1.1100000000000003,1,7.778921474097955e-05,0.6198025162044799
0.4700000000000001,1.1200000000000003,1,7.778921474097955e-05,0.6207280749793572
0.4700000000000001,1.1300000000000003,1,6.089752591721533e-05,0.6958849713615292
0.4700000000000001,1.1400000000000003,1,6.089752591721533e-05,0.6958849713615292
0.4700000000000001,1.1500000000000004,1,6.089752591721533e-05,0.6958849713615292
0.4700000000000001,1.1600000000000004,1,4.449532507360191e-05,0.7777956188658366
0.4700000000000001,1.1700000000000004,1,4.449532507360191e-05,0.7777956188658366
0.4700000000000001,1.1800000000000004,1,4.449532507360191e-05,0.7777956188658366
0.4700000000000001,1.1900000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4700000000000001,1.2000000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4700000000000001,1.2100000000000004,1,2.866282363420186e-05,0.8568612550495988
0.4800000000000001,0.8,0,,
0.4800000000000001,0.81,0,,
0.4800000000000001,0.8200000000000001,0,,
0.4800000000000001,0.8300000000000001,0,,
0.4800000000000001,0.8400000000000001,0,,
0.4800000000000001,0.8500000000000001,0,,
0.4800000000000001,0.8600000000000001,0,,
0.4800000000000001,0.8700000000000001,0,,
0.4800000000000001,0.8800000000000001,0,,
0.4800000000000001,0.8900000000000001,0,,
0.4800000000000001,0.9000000000000001,0,,
0.4800000000000001,0.9100000000000001,0,,
0.4800000000000001,0.9200000000000002,1,5.507064246669828e-05,0.6673589036434752
0.4800000000000001,0.9300000000000002,1,4.869149736859597e-05,0.7058906099066311
0.4800000000000001,0.9400000000000002,1,5.7905993918254213e-05,0.6502326386653252
0.4800000000000001,0.9500000000000002,1,6.142889281214558e-05,0.6289534071559807
0.4800000000000001,0.9600000000000002,1,5.5896554595739445e-05,0.6623701781848147
0.4800000000000001,0.9700000000000002,1,6.415749433364756e-05,0.612471939699316
0.4800000000000001,0.9800000000000002,1,6.757172570999329e-05,0.591849088441874
0.4800000000000001,0.9900000000000002,1,6.286178832531306e-05,0.620298343166985
