mode,beta,gamma,lorentz_exact_p95_omega_bias,lorentz_exact_p95_split_bias,lorentz_hotspot_p95_rel_d2_omega1,lorentz_hotspot_p95_rel_d2_omega2,lorentz_hotspot_p95_rel_d2_delta,lorentz_omega1_D6,lorentz_omega1_D12,lorentz_omega1_D18,lorentz_delta_D6,lorentz_delta_D12,lorentz_delta_D18,D_eff_min,D_eff_max,uniform_exact_p95_omega_bias,uniform_exact_p95_split_bias,uniform_hotspot_p95_rel_d2_omega1,uniform_hotspot_p95_rel_d2_omega2,uniform_hotspot_p95_rel_d2_delta,omega_bias_ratio_vs_uniform,split_bias_ratio_vs_uniform,smooth_omega_ratio_vs_uniform,smooth_delta_ratio_vs_uniform,tradeoff_score,beats_uniform_on_bias,beats_uniform_on_smoothness
boosted_frame,0.6,1.25,0.14555886940937204,0.3430803531683307,18.32195494348384,18.24848714458757,15.222907470052629,0.7661508820617012,0.8266134028452222,0.8249616417087845,0.012251617116831315,0.00018688317254411668,2.4244813581209e-06,6.000000000000001,7.75,0.2779384522084593,5.156054769785943,25.082732409157668,25.26641792974293,25.078057701420718,0.5237090019491079,0.06653931513271608,0.730460886182979,0.6070209922672849,0.1350918665223079,True,True
length_contraction,0.4,1.0910894511799618,0.17261360057069733,0.8467301753046302,20.445788001735252,20.213772758139942,12.20331514687731,0.8007442179751343,0.7075188732465785,0.5917346305484495,0.029371590204662068,0.00047855042539868275,2.771959221048448e-06,4.949181750552308,6.232302945139943,0.2779384522084593,5.156054769785943,25.082732409157668,25.26641792974293,25.078057701420718,0.6210497295323273,0.16422055488362913,0.8151340000848761,0.4866132494059127,0.2516750332141616,True,True
boosted_frame,0.2,1.0206207261596576,0.18614771419827036,0.7860218940510189,25.044664321688696,25.055508935165452,24.525892097408985,0.6618179725883673,0.6228790814447621,0.5821547082066909,0.017778351613106258,0.00012781739503897604,6.74599357930461e-07,5.30722777603022,6.73609679265374,0.2779384522084593,5.156054769785943,25.082732409157668,25.26641792974293,25.078057701420718,0.6697443722492055,0.15244638180669504,0.9984822990235676,0.9779821224360429,0.26149755561053006,True,True
length_contraction,0.2,1.0206207261596576,0.26574623476838577,0.6778564007993386,23.676431312363317,23.703243617247672,17.566867757119233,0.5272527208664708,0.5530710502533929,0.5922993638753246,0.0160829454603989,0.00011278813232185048,1.143765660516216e-06,5.290897844411664,6.662612100370244,0.2779384522084593,5.156054769785943,25.082732409157668,25.26641792974293,25.078057701420718,0.956133390888537,0.1314680373008296,0.9439334968035256,0.7004875722940871,0.34667983000204533,True,True
boosted_frame,0.4,1.0910894511799618,0.28793784790066224,0.9584865771423966,24.86563349865344,24.82174595195218,19.87022821851183,0.5540307659681302,0.831897652378877,0.508340867432724,0.013116874211188234,0.0004965184786246413,1.4700019446145518e-07,5.455447255899809,6.982972487551755,0.2779384522084593,5.156054769785943,25.082732409157668,25.26641792974293,25.078057701420718,1.0359770143812386,0.18589534439375027,0.9913446865770906,0.7923352141177243,0.44666752306991564,False,True
boosted_frame,0.8,1.666666666666667,0.28313196700147225,0.9975685435230763,4.90655303053781,4.953555325418539,13.772652266020925,0.8350564825725691,0.5077854758454564,0.8317362257879563,0.004986680547660716,2.3254111058967908e-07,5.971416305872168e-08,7.666666666666669,10.000000000000002,0.2779384522084593,5.156054769785943,25.082732409157668,25.26641792974293,25.078057701420718,1.0186858448399134,0.19347516426100553,0.19561477396084787,0.5491913460762425,0.44807723888091905,False,True
length_contraction,0.6,1.25,0.29255787801854305,1.5546924471590178,31.8211121623904,30.995758208731413,14.68612955381603,0.5103437979031893,0.5147638084351625,0.5100723424310627,0.040875712090349015,0.0006212781611470986,9.50997044424362e-06,4.32,5.4399999999999995,0.2779384522084593,5.156054769785943,25.082732409157668,25.26641792974293,25.078057701420718,1.0525995078907573,0.3015275276495098,1.2686461603669845,0.5856167063920598,0.7332754674068258,False,False
length_contraction,0.8,1.666666666666667,0.27205814507692766,358.41994626210965,22.304427461856537,19.613685102523746,8.668009872896965,0.8086151382419886,0.5175675494332156,0.8351037521658081,0.10031908545895363,0.005032103258472587,0.0014705174293402345,3.2399999999999998,4.079999999999999,0.2779384522084593,5.156054769785943,25.082732409157668,25.26641792974293,25.078057701420718,0.9788431320502523,69.51437916494237,0.8892343584430707,0.345641196622891,8.16113237411402,False,True
