beta_peak,center_D,sigma_D,D,slice_max_abs_delta_mu,slice_p95_abs_delta_mu,slice_acceptance_mismatch,slice_max_beta_eff
0.2,6.1,0.2,5.898305084745763,38.835879364842306,38.83568900459297,0.0,0.12027813843303209
0.2,6.1,0.2,6.169491525423728,25.731073922021935,25.73064378341382,0.0,0.18828447145713323
0.2,6.1,0.2,6.4406779661016955,1.3675547957600358,1.3675476335880206,0.0,0.04687802001529399
0.2,6.1,0.2,6.711864406779661,20.69457763197687,20.694552097668208,0.0,0.0018563119801666404
0.2,6.1,0.2,7.254237288135593,0.1317965880660168,0.131796581065141,0.0,1.171103380876526e-08
0.3,5.9,0.1,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,7.015748231647378e-27
0.3,5.9,0.1,5.627118644067797,8.858784460176778,8.858341527490106,0.0,0.007246877988789711
0.3,5.9,0.1,5.898305084745763,34.04119790686242,34.041034566294385,0.0,0.29995691202879937
0.3,5.9,0.1,6.169491525423728,31.493792977494046,31.493324730738536,0.0,0.007944646939252056
0.3,5.9,0.1,6.4406779661016955,2.007704616927647,2.007697764291213,0.0,1.3464745001834932e-07
0.3,5.9,0.1,6.711864406779661,20.69444829769716,20.694422780848395,0.0,1.4602575741348251e-15
0.3,5.9,0.1,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,4.50003142276098e-41
0.3,5.9,0.15,4.813559322033898,1.330749916572751,1.3279309276429085,0.0,1.2177123062408362e-12
0.3,5.9,0.15,5.627118644067797,8.613558999853907,8.613120573031832,0.0,0.05734133313691637
0.3,5.9,0.15,5.898305084745763,34.04053054693331,34.04036721074368,0.0,0.2999808490264987
0.3,5.9,0.15,6.169491525423728,29.896815337563844,29.896356600183815,0.0,0.059732629214288825
0.3,5.9,0.15,6.4406779661016955,2.0015623316796507,2.001555476048664,0.0,0.00045271208660723833
0.3,5.9,0.15,6.711864406779661,20.69444830679621,20.694422789946216,0.0,1.3059450537983296e-07
0.3,5.9,0.15,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,5.992493982029319e-19
0.3,5.9,0.2,4.813559322033898,1.3307496540154755,1.327930665615164,0.0,1.1731659240423008e-07
0.3,5.9,0.2,5.627118644067797,8.31362856850511,8.313195504413107,0.0,0.11827111153042001
0.3,5.9,0.2,5.898305084745763,34.04029695652256,34.04013362186551,0.0,0.2999892274269721
0.3,5.9,0.2,6.169491525423728,27.947362036941648,27.94691601408895,0.0,0.12102068074206829
0.3,5.9,0.2,6.4406779661016955,1.9022194898068179,1.9022125858094086,0.0,0.007764982375079128
0.3,5.9,0.2,6.711864406779661,20.69445381871394,20.69442830111983,0.0,7.924070083033313e-05
0.3,5.9,0.2,7.254237288135593,0.13179658490445512,0.13179657790357915,0.0,3.320051554919362e-11
0.3,6.0,0.1,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,8.139071074172024e-32
0.3,6.0,0.1,5.627118644067797,8.892757592293663,8.892314026734718,0.0,0.0002870086841161901
0.3,6.0,0.1,5.898305084745763,37.31848253767463,37.31829974944871,0.0,0.17887543777049297
0.3,6.0,0.1,6.169491525423728,29.532715745575487,29.532259291576768,0.0,0.07133689215503158
0.3,6.0,0.1,6.4406779661016955,2.007459387026401,2.0074525342703966,0.0,1.8204781206972406e-05
0.3,6.0,0.1,6.711864406779661,20.694448297697367,20.6944227808486,0.0,2.9727921517508852e-12
0.3,6.0,0.1,7.254237288135593,0.13179658489546675,0.1317965778945908,0.0,2.0770460228530685e-35
0.3,6.0,0.15,4.813559322033898,1.3307499165754528,1.3279309276456057,0.0,7.798112841070399e-15
0.3,6.0,0.15,5.627118644067797,8.827491109093955,8.827048757496433,0.0,0.013653466716386498
0.3,6.0,0.15,5.898305084745763,35.73161061020659,35.7314367205173,0.0,0.23840322365260266
0.3,6.0,0.15,6.169491525423728,26.72441211765262,26.723974674997685,0.0,0.15844322303739228
0.3,6.0,0.15,6.4406779661016955,1.9532850805782331,1.9532782014272243,0.0,0.00400799868019134
0.3,6.0,0.15,6.711864406779661,20.69444856656876,20.694423049683696,0.0,3.858991558144009e-06
0.3,6.0,0.15,7.254237288135593,0.1317965848954663,0.13179657789459043,0.0,1.972619931343977e-16
0.3,6.0,0.2,4.813559322033898,1.3307499012521262,1.3279309123531842,0.0,6.846752850514967e-09
0.3,6.0,0.2,5.627118644067797,8.636031070449626,8.635592235267499,0.0,0.05276120435487517
0.3,6.0,0.2,5.898305084745763,35.04526752069471,35.045097782892974,0.0,0.26362015949405004
0.3,6.0,0.2,6.169491525423728,25.015152573622323,25.014727882321928,0.0,0.20949298614398265
0.3,6.0,0.2,6.4406779661016955,1.6471077626877886,1.6471007350560911,0.0,0.02647812980994832
0.3,6.0,0.2,6.711864406779661,20.694485382910113,20.694459861054842,0.0,0.000532270108448334
0.3,6.0,0.2,7.254237288135593,0.13179658512975045,0.1317965781288745,0.0,8.65371266549099e-10
0.3,6.1,0.1,4.813559322033898,1.3307499165754795,1.3279309276456324,0.0,3.4736111850714586e-37
