combo_id,placement,peak,center_D,width_D,case,subset,drift_grid_D,count_points,p95_abs_delta_base,p95_abs_delta_parent,p95_abs_delta_candidate,p95_abs_delta_guard,mean_abs_improvement_vs_candidate,median_abs_improvement_vs_candidate,mean_abs_improvement_vs_parent,acceptance_flip_fraction_vs_base,acceptance_flip_fraction_vs_candidate,best_point_D,best_point_eta,best_point_improvement_vs_candidate,worst_point_D,worst_point_eta,worst_point_improvement_vs_candidate
54,mu_linear_blend,0.7,7.248,0.03,D100E41_monitor,drift_strip,7.232323232323233,41,1.3298596264490867,0.934938912855249,1.041924642067773,0.9765923393304137,0.06533235861545417,0.06533235861575903,-0.041653462100942305,0.0,0.0,7.232323232323233,4.0,0.0653324207006678,7.232323232323233,0.2,0.06533229653070372
54,mu_linear_blend,0.7,7.248,0.03,D100E41_monitor,nonreviewer_complement,7.232323232323233,3895,5.502490593619517,5.502490593403992,5.502490593403992,5.502490593403992,0.0006877090380574124,0.0,-0.0004214497027735447,0.10526315789473684,0.0,7.232323232323233,4.0,0.0653324207006678,4.0,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D100E41_monitor,reviewer_targets,7.232323232323233,205,35.955648483926254,19.815121680053295,19.815121680053295,19.815121680053295,0.0,0.0,0.0,0.0,0.0,4.808080808080808,0.2,0.0,4.808080808080808,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D21E21_holdout,all_points,7.2,441,0.9136772062233662,0.9136772062234826,0.8785726023179126,0.8847303490336791,-0.00608265359119254,0.0,0.031981141881306824,0.0,0.0,4.0,0.2,0.0,7.2,4.0,-0.12773584908961988
54,mu_linear_blend,0.7,7.248,0.03,D21E21_holdout,nonreviewer_complement,7.2,378,0.7569946903994907,1.4133075343016466,0.7569946903994907,0.8847303063594101,-0.00709642918972463,0.0,0.03731133219485796,0.0,0.0,4.8,0.2,0.0,7.2,4.0,-0.12773584908961988
54,mu_linear_blend,0.7,7.248,0.03,D21E21_holdout,reviewer_targets,7.2,63,2.102216802991498,0.8904550824432713,0.8904550824432713,0.8904550824432713,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,4.0,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D21E41_canonical,all_points,7.2,861,0.9136772062233662,0.9136772062234826,0.8785726023179126,0.8847303740971886,-0.006082653591191562,0.0,0.03198114187990541,0.0,0.0,4.0,0.2,0.0,7.2,4.0,-0.12773584908961988
54,mu_linear_blend,0.7,7.248,0.03,D21E41_canonical,nonreviewer_complement,7.2,738,0.7569947064696276,1.4133075773935053,0.7569947064696276,0.8847303276886799,-0.007096429189723489,0.0,0.03731133219322298,0.0,0.0,4.8,0.2,0.0,7.2,4.0,-0.12773584908961988
54,mu_linear_blend,0.7,7.248,0.03,D21E41_canonical,reviewer_targets,7.2,123,2.102217055050133,0.8910235355256485,0.8910235355256485,0.8910235355256485,0.0,0.0,0.0,0.0,0.0,4.0,0.2,0.0,4.0,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D60E21_monitor,all_points,7.254237288135593,1260,9.02385403940191,6.278141668421017,6.278141668421017,6.278141668421017,2.63930921485888e-05,0.0,-1.2138627821440853e-05,0.1,0.0,7.254237288135593,4.0,0.001583587038003209,4.0,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D60E21_monitor,drift_strip,7.254237288135593,21,1.294200553412129,1.202815230757238,1.205126924785977,1.2035433378988798,0.001583585528915328,0.0015835855289214607,-0.0007281065171716318,0.0,0.0,7.254237288135593,4.0,0.001583587038003209,7.254237288135593,0.2,0.0015835840197784279
54,mu_linear_blend,0.7,7.248,0.03,D60E21_monitor,nonreviewer_complement,7.254237288135593,1155,2.920957855314017,2.920965152119379,2.920965152119379,2.920965152119379,2.8792464162096872e-05,0.0,-1.324213944157184e-05,0.10909090909090909,0.0,7.254237288135593,4.0,0.001583587038003209,4.0,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D60E21_monitor,reviewer_targets,7.254237288135593,105,31.28593012120719,18.575780513798115,18.575780513798115,18.575780513798115,0.0,0.0,0.0,0.0,0.0,4.813559322033898,0.2,0.0,4.813559322033898,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D60E41_monitor,all_points,7.254237288135593,2460,9.023854039401614,6.278141668420413,6.278141668420413,6.278141668420413,2.639309214857981e-05,0.0,-1.213862782143578e-05,0.1,0.0,7.254237288135593,4.0,0.001583587038003209,4.0,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D60E41_monitor,drift_strip,7.254237288135593,41,1.294200553412129,1.202815230757238,1.205126924785977,1.2035433378988798,0.0015835855289147885,0.0015835855289214607,-0.0007281065171713079,0.0,0.0,7.254237288135593,4.0,0.001583587038003209,7.254237288135593,0.2,0.0015835840197784279
54,mu_linear_blend,0.7,7.248,0.03,D60E41_monitor,nonreviewer_complement,7.254237288135593,2255,2.9245748952293935,2.924582190745037,2.924582190745037,2.924582190745037,2.8792464162087063e-05,0.0,-1.3242139441566307e-05,0.10909090909090909,0.0,7.254237288135593,4.0,0.001583587038003209,4.0,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D60E41_monitor,reviewer_targets,7.254237288135593,205,31.285939065690624,18.576058990804245,18.576058990804245,18.576058990804245,0.0,0.0,0.0,0.0,0.0,4.813559322033898,0.2,0.0,4.813559322033898,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D80E41_monitor,all_points,7.240506329113924,3280,11.467620494399805,12.336709713049702,12.336709713049702,12.336709713049702,0.0003213519726732347,0.0,-0.00015376986520672343,0.1125,0.0,7.240506329113924,4.0,0.02570818291621979,4.0,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D80E41_monitor,drift_strip,7.240506329113924,41,1.9719654830207034,1.677360669984994,1.7152504518731853,1.6895422714671744,0.025708157813858778,0.025708157813973287,-0.012181590777081973,0.0,0.0,7.240506329113924,4.0,0.02570818291621979,7.240506329113924,0.2,0.025708132710906106
54,mu_linear_blend,0.7,7.248,0.03,D80E41_monitor,nonreviewer_complement,7.240506329113924,3075,7.654302322803377,7.654302319884286,7.654302319884286,7.654302319884286,0.00034277543751811703,0.0,-0.00016402118955383832,0.12,0.0,7.240506329113924,4.0,0.02570818291621979,4.0,0.2,0.0
54,mu_linear_blend,0.7,7.248,0.03,D80E41_monitor,reviewer_targets,7.240506329113924,205,47.61485721293723,42.77614030019015,42.77614030019015,42.77614030019015,0.0,0.0,0.0,0.0,0.0,4.810126582278481,0.2,0.0,4.810126582278481,0.2,0.0
