D,eta,base_raw_amp,base_raw_amp_ref,base_amp,base_amp_ref,base_partial_ratio,base_width_ratio,base_mu,base_chi2,cur_raw_amp,cur_raw_amp_ref,cur_amp,cur_amp_ref,cur_partial_ratio,cur_width_ratio,cur_mu,cur_chi2,cur_width_alpha,cur_refamp_beta,cur_pointamp_beta,delta_mu,delta_log_mu,delta_log_partial,delta_log_width,delta_log_amp_point,delta_log_amp_ref,path_closure_residual,width_component,partial_component,amp_point_component,amp_ref_component,mu_width_anchor,mu_partial_anchor,mu_refamp_anchor,mu_pointamp_anchor,mu_width_refamp_anchor,mu_width_pointamp_anchor,delta_mu_width_anchor,delta_mu_partial_anchor,delta_mu_refamp_anchor,delta_mu_pointamp_anchor,delta_mu_width_refamp_anchor,delta_mu_width_pointamp_anchor,acceptance_mismatch
5.627118644067797,0.2,0.0012953407487897395,4.237239589409662e-05,0.0012953407487897395,4.237239589409662e-05,934.5488617352141,16.23755939845584,57.55476169799803,19708.482883493412,0.0012956916339464987,4.588059328874114e-05,0.001295691633946499,4.383944115276558e-05,873.5208802421366,14.98442399616297,58.29525916150112,20231.690719089856,1.0,0.9908493635455093,7.070631589284797e-161,0.7404974635030896,0.01278390012920209,-0.06753187862899648,-0.08031577875819852,0.00027084583059821805,0.034036785145096386,5.204170427930421e-17,0.08031577875819852,0.06753187862899648,0.0005416916611964361,0.06807357029019277,53.79631623242633,62.368020417369536,62.40181380592702,58.26368965696668,57.58594707813962,53.76718310781785,-3.758445465571704,4.813258719371504,4.847052107928988,0.7089279589686512,0.03118538014158645,-3.787578590180182,0.0
5.627118644067797,0.39,0.0012953361142737868,4.237239589409662e-05,0.0012953361142737868,4.237239589409662e-05,934.5421744232242,16.236681598602487,57.55746140292986,19710.37794513473,0.0012956869981751368,4.588059328874114e-05,0.0012956869981751368,4.383944115276558e-05,873.5146296255073,14.983545633978977,58.29825936823605,20233.824494594133,1.0,0.9908493635455093,7.070631589284797e-161,0.7407979653061929,0.012788458894877688,-0.06753187862899673,-0.08032033752387445,0.00027084583059799606,0.034036785145096386,-2.7755575615628914e-17,0.08032033752387445,0.06753187862899673,0.0005416916611959921,0.06807357029019277,53.79883964101949,62.37123023164248,62.40502535940058,58.26668823895476,57.58864824587524,53.76970514987179,-3.7586217619103692,4.813768828712618,4.847563956470722,0.7092268360248966,0.031186842945380988,-3.7877562530580704,0.0
5.627118644067797,0.5800000000000001,0.0012953314788473002,4.237239589409662e-05,0.0012953314788473002,4.237239589409662e-05,934.5354858213249,16.235803873301627,57.560161056028,19712.273061493772,0.0012956823614929942,4.588059328874114e-05,0.0012956823614929942,4.383944115276558e-05,873.5083778032026,14.982667271794975,58.301259846275244,20235.958575583343,1.0,0.9908493635455093,7.070631589284797e-161,0.7410987902472428,0.012793022766142942,-0.06753187862899661,-0.08032490139513952,0.00027084583059799606,0.034036785145096386,2.7755575615628914e-17,0.08032490139513952,0.06753187862899661,0.0005416916611959921,0.06807357029019277,53.801363001163836,62.37444033617415,62.40823720329017,58.26968709210014,57.591349361749096,53.77222714350312,-3.7587980548641653,4.8142792801461525,4.848076147262169,0.7095260360721412,0.031188305721094878,-3.7879339125248777,0.0
5.627118644067797,0.77,0.0012953268425103374,4.237239589409662e-05,0.0012953268425103374,4.237239589409662e-05,934.5287959296139,16.23492622255543,57.562860657245174,19714.168232532113,0.001295677723900129,4.588059328874114e-05,0.0012956777239001285,4.383944115276558e-05,873.5021247753128,14.98178906331259,58.304259997515594,20238.09253665533,1.0,0.9908493635455093,7.070631589284797e-161,0.7413993402704193,0.01279758148473104,-0.06753187862899755,-0.08032946011372864,0.00027084583059777407,0.034036785145096386,-5.0306980803327406e-17,0.08032946011372864,0.06753187862899755,0.0005416916611955481,0.06807357029019277,53.80388631281509,62.37765009107546,62.411448697359894,58.27268561862371,57.59405042571384,53.774749088667676,-3.7589743444300865,4.814789433830285,4.84858804011472,0.709824961378537,0.03118976846866417,-3.7881115685774986,0.0
5.627118644067797,0.96,0.0012953222052635022,4.237239589409662e-05,0.0012953222052635022,4.237239589409662e-05,934.5221047489758,16.234048646357014,57.565560206614656,19716.06345826785,0.0012956730853971444,4.588059328874114e-05,0.001295673085397144,4.383944115276558e-05,873.4958705426664,14.980910872912755,58.30726034970606,20240.226753182673,1.0,0.9908493635455093,7.070631589284797e-161,0.741700143091407,0.012802144102039718,-0.06753187862899744,-0.08033402273103728,0.00027084583059777407,0.034036785145096386,-1.1796119636642288e-16,0.08033402273103728,0.06753187862899744,0.0005416916611955481,0.06807357029019277,53.80640957600446,62.380860060966086,62.41466040653547,58.27568434598855,57.59675143780283,53.77727098539657,-3.7591506306101934,4.81529985435143,4.849100199920812,0.710124139373896,0.03119123118817413,-3.7882892212180863,0.0
5.627118644067797,1.15,0.0012953175671065096,4.237239589409662e-05,0.0012953175671065096,4.237239589409662e-05,934.5154122790142,16.233171144703697,57.56825970407594,19717.95873865326,0.0012956684459837567,4.588059328874114e-05,0.0012956684459837567,4.383944115276558e-05,873.489615104893,14.980032919800871,58.31026004958234,20242.360618194296,1.0,0.9908493635455093,7.070631589284797e-161,0.7420003455063977,0.012806695985351038,-0.06753187862899601,-0.08033857461434714,0.00027084583059844004,0.034036785145096386,-8.847089727481716e-17,0.08033857461434714,0.06753187862899601,0.0005416916611968801,0.06807357029019277,53.808932790675435,62.384069332968906,62.41787141744519,58.27868242139235,57.59945239795559,53.77979283363324,-3.759326913400507,4.815809628892964,4.849611713369249,0.7104227173164048,0.031192693879646072,-3.7884668704427042,0.0
5.627118644067797,1.34,0.0012953129280396795,4.237239589409662e-05,0.0012953129280396795,4.237239589409662e-05,934.5087185202044,16.232293717587137,57.5709591496423,19719.854073692397,0.0012956638056602842,4.588059328874114e-05,0.0012956638056602842,4.383944115276558e-05,873.4833584624344,14.979155029965778,58.313259774335215,20244.494613381015,1.0,0.9908493635455093,7.070631589284797e-161,0.7423006246929162,0.012811248749081917,-0.06753187862899648,-0.08034312737807829,0.00027084583059821805,0.034036785145096386,1.0928757898653885e-16,0.08034312737807829,0.06753187862899648,0.0005416916611964361,0.06807357029019277,53.81145595684022,62.38727863158643,62.42108245498393,58.281680521659396,57.6021533061852,53.782314633390094,-3.759503192802079,4.816319481944134,4.850123305341633,0.7107213720170975,0.031194156542902363,-3.788644516252205,0.0
5.627118644067797,1.53,0.0012953082880630222,4.237239589409662e-05,0.0012953082880630222,4.237239589409662e-05,934.5020234725757,16.231416365001238,57.57365854329155,19721.74946336445,0.0012956591644267387,4.588059328874114e-05,0.0012956591644267383,4.383944115276558e-05,873.4771006153195,14.978277140130686,58.31625977029414,20246.62891399752,1.0,0.9908493635455093,7.070631589284797e-161,0.7426012270025879,0.012815806617517621,-0.06753187862899684,-0.08034768524651446,0.00027084583059799606,0.034036785145096386,1.734723475976807e-18,0.08034768524651446,0.06753187862899684,0.0005416916611959921,0.06807357029019277,53.81397907447819,62.390488220357646,62.42429378283357,58.2846788929856,57.60485416246957,53.78483638464641,-3.75967946881336,4.816829677066096,4.850635239542022,0.7110203496940528,0.03119561917802116,-3.7888221586451394,0.0
5.627118644067797,1.72,0.0012953036471767254,4.237239589409662e-05,0.0012953036471767254,4.237239589409662e-05,934.4953271364127,16.230539086947047,57.57635788499189,19723.644907641814,0.0012956545222833065,4.588059328874114e-05,0.0012956545222833065,4.383944115276558e-05,873.4708415638142,14.977399250295596,58.31926003752456,20248.763520120872,1.0,0.9908493635455093,7.070631589284797e-161,0.7429021525326647,0.012820369591554338,-0.06753187862899708,-0.08035224822055143,0.00027084583059799606,0.034036785145096386,-6.938893903907228e-18,0.08035224822055143,0.06753187862899708,0.0005416916611959921,0.06807357029019277,53.81650214355964,62.393698099352555,62.42750540106419,58.28767753543641,57.6075549667769,53.787358087372496,-3.759855741432254,4.817340214360662,4.851147516072295,0.7113196504445156,0.031197081785009573,-3.7889997976193968,0.0
5.627118644067797,1.91,0.0012952990053808555,4.237239589409662e-05,0.0012952990053808555,4.237239589409662e-05,934.4886295118254,16.229661883414515,57.57905717474016,19725.540406517022,0.0012956498792300554,4.588059328874114e-05,0.0012956498792300556,4.383944115276558e-05,873.4645813080224,14.976521360460506,58.322260576081106,20250.89843182048,1.0,0.9908493635455093,7.070631589284797e-161,0.7432034013409492,0.012824937671405095,-0.06753187862899637,-0.08035681630040167,0.00027084583059821805,0.034036785145096386,-2.0643209364124004e-16,0.08035681630040167,0.06753187862899637,0.0005416916611964361,0.06807357029019277,53.81902516408164,62.39690826862956,62.43071730973422,58.29067644906634,57.610255719104046,53.78987974156538,-3.76003201065852,4.817851093889402,4.851660134994063,0.711619274326182,0.031198544363888914,-3.7891774331747783,0.0
5.627118644067797,2.1,0.0012952943626755148,4.237239589409662e-05,0.0012952943626755148,4.237239589409662e-05,934.4819305989755,16.228784754402255,57.58175641250562,19727.435959963223,0.0012956452352670875,4.588059328874114e-05,0.0012956452352670875,4.383944115276558e-05,873.4583198480939,14.975643809465709,58.3252600663488,20253.032710134026,1.0,0.9908493635455093,7.070631589284797e-161,0.7435036538431774,0.012829488231723061,-0.06753187862899601,-0.08036136686071903,0.00027084583059844004,0.034036785145096386,4.5102810375396984e-17,0.08036136686071903,0.06753187862899601,0.0005416916611968801,0.06807357029019277,53.8215481360154,62.40011731637969,62.43392809626968,58.29367431497514,57.61295641942021,53.79240134719636,-3.760208276490218,4.818360903874073,4.8521716837640625,0.7119179024695228,0.03120000691458813,-3.789355065309259,0.0
5.627118644067797,2.29,0.0012952897190608337,4.237239589409662e-05,0.0012952897190608337,4.237239589409662e-05,934.4752303980653,16.227907699903668,57.584455598278545,19729.331567968333,0.0012956405903945321,4.588059328874114e-05,0.0012956405903945317,4.383944115276558e-05,873.452057184217,14.974766563427178,58.32825863993406,20255.16644859517,1.0,0.9908493635455093,7.070631589284797e-161,0.7438030416555179,0.012834023531695443,-0.06753187862899684,-0.08036590216069232,0.00027084583059799606,0.034036785145096386,-3.642919299551295e-17,0.08036590216069232,0.06753187862899684,0.0005416916611959921,0.06807357029019277,53.82407105935179,62.40332538340404,62.43713790154789,58.296671264698,57.615657067715595,53.79492290425634,-3.7603845389267576,4.818869785125493,4.852682303269347,0.7122156664194534,0.031201469437050378,-3.7895326940222063,0.0
5.627118644067797,2.4800000000000004,0.0012952850745368552,4.237239589409662e-05,0.0012952850745368552,4.237239589409662e-05,934.468528909171,16.227030719913195,57.587154732037746,19731.227230512195,0.001295635944612433,4.588059328874114e-05,0.0012956359446124326,4.383944115276558e-05,873.4457933164643,14.97388931738865,58.33125748446414,20257.300492264712,1.0,0.9908493635455093,7.070631589284797e-161,0.744102752426393,0.01283856393410203,-0.06753187862899744,-0.08037044256309941,0.00027084583059777407,0.034036785145096386,5.724587470723463e-17,0.08037044256309941,0.06753187862899744,0.0005416916611955481,0.06807357029019277,53.82659393407106,62.40653374030257,62.44034799685737,58.29966848521894,57.61835766396909,53.797444412725525,-3.760560797966683,4.819379008264825,4.853193264819623,0.7125137531811916,0.03120293193134671,-3.7897103193122206,0.0
5.627118644067797,2.6700000000000004,0.0012952804291037874,4.237239589409662e-05,0.0012952804291037874,4.237239589409662e-05,934.461826132607,16.226153814427693,57.58985381376813,19733.122947578955,0.0012956312979209988,4.588059328874114e-05,0.0012956312979209993,4.383944115276558e-05,873.4395282451313,14.973012071350118,58.33425660000641,20259.43484122109,1.0,0.9908493635455093,7.070631589284797e-161,0.7444027862382825,0.012843109439582162,-0.06753187862899578,-0.08037498806857797,0.00027084583059844004,0.034036785145096386,-3.2959746043559335e-17,0.08037498806857797,0.06753187862899578,0.0005416916611968801,0.06807357029019277,53.82911676015923,62.40974238714726,62.44355838227024,58.30266597660517,57.62105820816571,53.799965872589816,-3.7607370536088993,4.8198885733791315,4.85370456850211,0.7128121628370394,0.031204394397576607,-3.789887941178314,0.0
