family,base_family,feature,polarity,grid,D,eval_role,score,pointamp_leverage,partial_excess,family_score,p95_abs_delta_mu,p95_abs_delta_log_partial,p95_abs_delta_log_width
pointamp_leverage__lo__projected_logdet_part_share,pointamp_leverage,projected_logdet_part_share,low_trigger,D60,6.169491525423729,positive,19.964255594314317,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__lo__projected_logdet_part_share,pointamp_leverage,projected_logdet_part_share,low_trigger,D60,6.4406779661016955,positive,23.701793232546237,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__lo__projected_logdet_part_share,pointamp_leverage,projected_logdet_part_share,low_trigger,D60,6.711864406779661,guard,0.3654090239576333,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__hi__projected_schur_share,pointamp_leverage,projected_schur_share,high_trigger,D21,4.0,guard,4.1241776612175565e-11,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__hi__projected_schur_share,pointamp_leverage,projected_schur_share,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__hi__projected_schur_share,pointamp_leverage,projected_schur_share,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__hi__projected_schur_share,pointamp_leverage,projected_schur_share,high_trigger,D60,4.813559322033898,guard,1.5454417881223048,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__hi__projected_schur_share,pointamp_leverage,projected_schur_share,high_trigger,D60,5.627118644067797,guard,0.031701939439713556,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__hi__projected_schur_share,pointamp_leverage,projected_schur_share,high_trigger,D60,6.169491525423729,positive,19.964255594314317,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__hi__projected_schur_share,pointamp_leverage,projected_schur_share,high_trigger,D60,6.4406779661016955,positive,23.701793232546233,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__hi__projected_schur_share,pointamp_leverage,projected_schur_share,high_trigger,D60,6.711864406779661,guard,0.36540902395763347,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__lo__projected_schur_share,pointamp_leverage,projected_schur_share,low_trigger,D21,4.0,guard,8.900225049692546e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__lo__projected_schur_share,pointamp_leverage,projected_schur_share,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__lo__projected_schur_share,pointamp_leverage,projected_schur_share,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__lo__projected_schur_share,pointamp_leverage,projected_schur_share,low_trigger,D60,4.813559322033898,guard,0.4237005542223879,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__lo__projected_schur_share,pointamp_leverage,projected_schur_share,low_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__lo__projected_schur_share,pointamp_leverage,projected_schur_share,low_trigger,D60,6.169491525423729,positive,2.9326577706957186,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__lo__projected_schur_share,pointamp_leverage,projected_schur_share,low_trigger,D60,6.4406779661016955,positive,6.644850048732569,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__lo__projected_schur_share,pointamp_leverage,projected_schur_share,low_trigger,D60,6.711864406779661,guard,0.31374222322980777,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__hi__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,high_trigger,D21,4.0,guard,1.0762004503683523e-11,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__hi__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__hi__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__hi__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,high_trigger,D60,4.813559322033898,guard,0.0,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__hi__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,high_trigger,D60,5.627118644067797,guard,0.009728136289153326,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__hi__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,high_trigger,D60,6.169491525423729,positive,10.744008243560105,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__hi__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,high_trigger,D60,6.4406779661016955,positive,16.748732353137743,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__hi__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,high_trigger,D60,6.711864406779661,guard,0.43673567584091844,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__lo__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,low_trigger,D21,4.0,guard,3.937999715818458e-11,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__lo__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__lo__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__lo__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,low_trigger,D60,4.813559322033898,guard,1.9691423423446928,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__lo__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,low_trigger,D60,5.627118644067797,guard,0.021973803150560228,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__lo__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,low_trigger,D60,6.169491525423729,positive,12.152905121449933,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__lo__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,low_trigger,D60,6.4406779661016955,positive,13.597910928141058,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__lo__eymh_parented_prefactor_diag,pointamp_leverage,eymh_parented_prefactor_diag,low_trigger,D60,6.711864406779661,guard,0.24241557134652283,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__hi__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,high_trigger,D21,4.0,guard,3.4541275709702345e-11,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__hi__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__hi__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__hi__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,high_trigger,D60,4.813559322033898,guard,1.1024094397299138,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__hi__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,high_trigger,D60,5.627118644067797,guard,0.031701939439713556,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__hi__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,high_trigger,D60,6.169491525423729,positive,19.10552198516737,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__hi__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,high_trigger,D60,6.4406779661016955,positive,22.057915942044666,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__hi__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,high_trigger,D60,6.711864406779661,guard,0.3253309407741929,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__lo__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,low_trigger,D21,4.0,guard,1.5600725952165763e-11,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__lo__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__lo__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__lo__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,low_trigger,D60,4.813559322033898,guard,0.8667329026147791,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__lo__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,low_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__lo__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,low_trigger,D60,6.169491525423729,positive,3.7913913798426644,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__lo__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,low_trigger,D60,6.4406779661016955,positive,8.288727339234137,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__lo__parent_blockdet_det_ratio,pointamp_leverage,parent_blockdet_det_ratio,low_trigger,D60,6.711864406779661,guard,0.35382030641324835,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__hi__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,high_trigger,D21,4.0,guard,3.493967408074112e-11,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__hi__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__hi__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__hi__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,high_trigger,D60,4.813559322033898,guard,1.1901994848830195,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__hi__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,high_trigger,D60,5.627118644067797,guard,0.031701939439713556,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__hi__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,high_trigger,D60,6.169491525423729,positive,18.625071119007675,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__hi__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,high_trigger,D60,6.4406779661016955,positive,21.21873415289442,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__hi__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,high_trigger,D60,6.711864406779661,guard,0.3167279158107567,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__lo__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,low_trigger,D21,4.0,guard,1.5202327581126985e-11,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__lo__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__lo__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__lo__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,low_trigger,D60,4.813559322033898,guard,0.7789428574616732,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__lo__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,low_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__lo__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,low_trigger,D60,6.169491525423729,positive,4.271842246002363,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__lo__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,low_trigger,D60,6.4406779661016955,positive,9.127909128384381,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__lo__parent_blockdet_schur_norm,pointamp_leverage,parent_blockdet_schur_norm,low_trigger,D60,6.711864406779661,guard,0.36242333137668453,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__hi__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,high_trigger,D21,4.0,guard,3.632038031194121e-11,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__hi__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__hi__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__hi__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,high_trigger,D60,4.813559322033898,guard,1.1839209837622198,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__hi__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,high_trigger,D60,5.627118644067797,guard,0.031701939439713556,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__hi__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,high_trigger,D60,6.169491525423729,positive,19.5781800619699,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__hi__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,high_trigger,D60,6.4406779661016955,positive,22.914681911374075,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__hi__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,high_trigger,D60,6.711864406779661,guard,0.3391468972865162,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
pointamp_leverage__lo__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,low_trigger,D21,4.0,guard,1.3821621349926896e-11,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
pointamp_leverage__lo__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
pointamp_leverage__lo__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
pointamp_leverage__lo__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,low_trigger,D60,4.813559322033898,guard,0.7852213585824729,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
pointamp_leverage__lo__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,low_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
pointamp_leverage__lo__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,low_trigger,D60,6.169491525423729,positive,3.318733303040137,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
pointamp_leverage__lo__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,low_trigger,D60,6.4406779661016955,positive,7.431961369904726,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
pointamp_leverage__lo__parent_blockdet_action,pointamp_leverage,parent_blockdet_action,low_trigger,D60,6.711864406779661,guard,0.34000434990092504,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score,family_score,none,base,D21,4.0,guard,4.082027912246797e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score,family_score,none,base,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score,family_score,none,base,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score,family_score,none,base,D60,4.813559322033898,guard,1.969142342344693e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score,family_score,none,base,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score,family_score,none,base,D60,6.169491525423729,positive,4.064250223398751,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score,family_score,none,base,D60,6.4406779661016955,positive,13.333550095271757,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score,family_score,none,base,D60,6.711864406779661,guard,6.791512471874413e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,high_trigger,D21,4.0,guard,7.678922082674226e-13,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,high_trigger,D60,4.813559322033898,guard,2.073923774044187e-10,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,high_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,high_trigger,D60,6.169491525423729,positive,0.9009155360671209,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,high_trigger,D60,6.4406779661016955,positive,4.573521161647524,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,high_trigger,D60,6.711864406779661,guard,3.5579568165840825e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,low_trigger,D21,4.0,guard,3.3141357039793747e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__lo__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,low_trigger,D60,4.813559322033898,guard,1.761749964940274e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__lo__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,low_trigger,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__lo__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,low_trigger,D60,6.169491525423729,positive,3.1633346873316306,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__lo__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,low_trigger,D60,6.4406779661016955,positive,8.760028933624234,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__lo__projected_logdet_part_kernel,family_score,projected_logdet_part_kernel,low_trigger,D60,6.711864406779661,guard,3.233555655290331e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__hi__projected_logdet_part_action,family_score,projected_logdet_part_action,high_trigger,D21,4.0,guard,7.917654423784753e-13,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__hi__projected_logdet_part_action,family_score,projected_logdet_part_action,high_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__hi__projected_logdet_part_action,family_score,projected_logdet_part_action,high_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__hi__projected_logdet_part_action,family_score,projected_logdet_part_action,high_trigger,D60,4.813559322033898,guard,2.1465025654526898e-10,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__hi__projected_logdet_part_action,family_score,projected_logdet_part_action,high_trigger,D60,5.627118644067797,guard,0.0,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
family_score__hi__projected_logdet_part_action,family_score,projected_logdet_part_action,high_trigger,D60,6.169491525423729,positive,0.9242992696110122,22.896913365010036,0.1775021007682871,4.064250223398751,25.887561191707903,0.2354926235407056,0.0579905227724185
family_score__hi__projected_logdet_part_action,family_score,projected_logdet_part_action,high_trigger,D60,6.4406779661016955,positive,4.680462344710042,30.3466432812788,0.4393747925160929,13.333550095271757,31.28630580743782,0.473979006936732,0.0346042144206391
family_score__hi__projected_logdet_part_action,family_score,projected_logdet_part_action,high_trigger,D60,6.711864406779661,guard,3.6043548491115563e-10,0.6791512471874412,0.0,6.791512471874413e-10,7.462467784829659,0.0086463299661556,0.2858615078767872
family_score__lo__projected_logdet_part_action,family_score,projected_logdet_part_action,low_trigger,D21,4.0,guard,3.2902624698683217e-12,5.014200166186811e-11,0.08140935297665011,4.082027912246797e-12,0.9136772062228936,0.2128837962475365,0.1314744432708864
family_score__lo__projected_logdet_part_action,family_score,projected_logdet_part_action,low_trigger,D21,6.4,guard,0.0,0.0,0.0,0.0,2.102227386943852,0.3658714386977338,0.4016114883062823
family_score__lo__projected_logdet_part_action,family_score,projected_logdet_part_action,low_trigger,D21,8.0,guard,0.0,0.0,0.1494347545905172,0.0,0.3226590996072032,0.1503607778440054,0.0009260232534882
family_score__lo__projected_logdet_part_action,family_score,projected_logdet_part_action,low_trigger,D60,4.813559322033898,guard,1.7544920857994238e-09,1.9691423423446928,0.0,1.969142342344693e-09,8.950884564633627,0.0877296449808642,0.4986044330832609
family_score__lo__projected_logdet_part_action,family_score,projected_logdet_part_action,low_trigger,D60,5.627118644067797,guard,3.1701939439713555e-11,0.031701939439713556,0.0,3.1701939439713555e-11,10.271915904250342,0.2707684875352133,0.4637089045258181
