D,d60_p95_abs_delta_mu,d21_p95_abs_delta_mu,is_d60_pointamp_hotspot,is_d60_width_hotspot,is_d21_guard,projected_logdet_part_kernel,projected_logdet_part_action,projected_schur_gain,projected_schur_action,projected_logdet_schur_response_action,projected_logdet_schur_response_weight,projected_logdet_part_share,projected_schur_share,eymh_parented_prefactor_diag,parent_blockdet_det_ratio,parent_blockdet_schur_norm,parent_blockdet_action
8.610169491525424,0.31249331257705215,0.3027967690020043,0,0,0,1.4874326695922828,0.39704900973538065,1.572072806663506,0.4490984360350369,0.8461474457704176,0.6556310369950952,0.4743866743940519,0.5256133256059481,0.04862368490438241,2.3387686710599707,1.572072806663506,0.8461474457704176
8.8,0.18689738331537692,0.2966173772580305,0,0,0,1.4893167977433766,0.39831748979818726,1.6407998175114262,0.4951838165567603,0.8935013063549475,0.6397033963992973,0.4457939646704375,0.5542060353295625,0.04570816650654138,2.4436707299540337,1.6407998175114262,0.8935013063549475
8.881355932203391,0.1330705564889445,0.26645289825389823,0,0,0,1.4900357180968704,0.3987990659643621,1.6569748589047781,0.5045928285536319,0.9033918945179938,0.6366155621731753,0.44182974197980823,0.5581702580201918,0.045243544259294416,2.4690544427605152,1.6569748589047781,0.9033918945179938
9.152542372881356,0.10046985243762552,0.16590463490679147,0,0,0,1.4924321192751833,0.40040431985161146,1.710891663549284,0.5359562018765367,0.9363605217281482,0.6263227814194353,0.4286156663443773,0.5713843336556227,0.043694803435137874,2.5536668187821197,1.710891663549284,0.9363605217281482
9.423728813559322,0.5387253544168138,0.06535637155968474,0,0,0,1.4948285204534961,0.4020095737388608,1.7648084681937897,0.5673195751994417,0.9693291489383025,0.6160300006656954,0.41540159070894644,0.5845984092910537,0.04214606261098133,2.6382791948037245,1.7648084681937897,0.9693291489383025
9.6,0.33747061734432393,3.8406522406830845e-10,0,0,0,1.4963861812193995,0.4030529887655729,1.7998543912127185,0.5877057678593298,0.9907587566249028,0.6093396931757644,0.40681244154591634,0.5931875584540838,0.04113938107527958,2.6932772392177675,1.7998543912127185,0.9907587566249028
9.694915254237287,0.2291026819975992,0.01575059610477228,0,0,0,1.496837492188338,0.40335420666948435,1.7963195383589459,0.5857253650178814,0.9890795716873658,0.6098531046453787,0.40782035221273183,0.5921796477872683,0.04152140080157665,2.6887865820333956,1.7963195383589459,0.9890795716873658
9.966101694915254,0.017394033334696024,0.06075229816393576,0,0,0,1.498126952099591,0.40421482925208857,1.7862199587767384,0.5800670711851714,0.98428190043726,0.6113199945585622,0.41070009697506193,0.5892999030249381,0.04261288573385402,2.6759561329351906,1.7862199587767384,0.98428190043726
10.23728813559322,0.05471170313048779,0.10575400022309894,0,0,0,1.4994164120108442,0.4050754518346928,1.7761203791945308,0.5744087773524615,0.9794842291871545,0.6127868844717458,0.413579841737392,0.586420158262608,0.043704370666131385,2.6631256838369852,1.7761203791945308,0.9794842291871545
10.4,0.0600701868040896,0.13275502145859708,0,0,0,1.500190087957596,0.4055918253842553,1.7700606314452063,0.5710138010528356,0.976605626437091,0.613667018419656,0.41530768859479006,0.5846923114052098,0.04435926162549781,2.655427414378062,1.7700606314452063,0.976605626437091
10.508474576271189,0.06364250925315751,0.12009917397440106,0,0,0,1.5004206341048356,0.4057454163192366,1.7642024027403733,0.5676631198086598,0.9734085361278965,0.6146537981358992,0.4168620695186957,0.5831379304813042,0.04457160196803583,2.6470370777846184,1.7642024027403733,0.9734085361278965
10.779661016949152,0.03907493861485256,0.08845955526391187,0,0,0,1.5009969994729344,0.40612939365668976,1.749556830978291,0.5592864166982205,0.9654158103549103,0.6171207474265069,0.4207480218284596,0.5792519781715403,0.04510245282438085,2.62606123630101,1.749556830978291,0.9654158103549103
11.050847457627118,0.010928827986557504,0.05681993655342247,0,0,0,1.5015733648410332,0.406513370994143,1.7349112592162086,0.5509097135877812,0.9574230845819242,0.6195876967171147,0.42463397413822357,0.5753660258617763,0.04563330368072587,2.605085394817401,1.7349112592162086,0.9574230845819242
11.2,0.01667436933759759,0.039418146262653206,0,0,0,1.5018903657934874,0.4067245585297422,1.7268561947470633,0.5463025268770395,0.9530270854067817,0.6209445188269489,0.4267712479085938,0.5732287520914061,0.045925271651715636,2.593548682001416,1.7268561947470633,0.9530270854067817
11.322033898305085,0.021375266806630405,0.03452521614849984,0,0,0,1.5019937302545037,0.40679336591594395,1.7169818850484682,0.540474514646408,0.947267880562352,0.6227495759511186,0.42953181482390856,0.5704681851760913,0.04589768718031552,2.5788903560105796,1.7169818850484682,0.947267880562352
11.593220338983052,0.01749834146565299,0.02365203811704794,0,0,0,1.5022234290567622,0.40694627121861443,1.6950389746071455,0.527523376356116,0.9344696475747305,0.626760814004829,0.43566640796905254,0.5643335920309475,0.04583638835498192,2.5463162982531653,1.6950389746071455,0.9344696475747306
11.864406779661016,0.006766781795992605,0.01277886008559618,0,0,0,1.5024531278590205,0.4070991765212849,1.6730960641658232,0.5145722380658241,0.9216714145871091,0.6307720520585394,0.44180100111419646,0.5581989988858036,0.045775089529648316,2.5137422404957515,1.6730960641658232,0.9216714145871093
12.0,0.0051053617035527014,0.007342271069870197,0,0,0,1.5025679772601497,0.4071756291726202,1.6621246089451618,0.508096668920678,0.9152722980932984,0.6327776710853946,0.44486829768676844,0.5551317023132316,0.04574444011698152,2.4974552116170443,1.6621246089451618,0.9152722980932986
12.135593220338984,0.0034439416111127982,0.006415931351753477,0,0,0,1.5068723190663933,0.41001634702298506,1.6703181274624677,0.512955888301887,0.9229722353248723,0.6303689572219876,0.4442596384333991,0.555740361566601,0.04465092031612746,2.5171289620587745,1.6703181274624677,0.9229722353248724
12.40677966101695,0.015192439369097598,0.004563251915520061,0,0,0,1.5154810026788803,0.41569778272371466,1.686705164497079,0.5226743270643049,0.9383721097880198,0.6255515294951736,0.4430423199266605,0.5569576800733396,0.04246388071441938,2.5564764629422343,1.686705164497079,0.9383721097880199
12.677966101694915,0.0049617590794693,0.0027105724792866447,0,0,0,1.5240896862913673,0.4213792184244443,1.7030922015316903,0.5323927658267229,0.9537719842511674,0.6207341017683596,0.4418250014199218,0.5581749985800782,0.0402768411127113,2.5958239638256946,1.7030922015316905,0.9537719842511673
12.8,0.0029034653497053814,0.0018768667329816001,0,0,0,1.5279635939169864,0.42393586448977266,1.7104663681972654,0.536766063269811,0.9607019277595839,0.6185662592912933,0.4412772080918894,0.5587227919081107,0.03929267329194266,2.6135303392232516,1.7104663681972656,0.9607019277595837
12.94915254237288,0.0003877730133272999,0.001538225369484064,0,0,0,1.5286504795213889,0.4243848665668425,1.692023995576267,0.5256596542967519,0.9500445208635945,0.6219099715342445,0.44697908720053564,0.5530209127994644,0.03935385949922958,2.5864580145135863,1.6920239955762673,0.9500445208635944
13.220338983050848,4.869891658190002e-05,0.0009225137994885354,0,0,0,1.529899362438484,0.4252012339796967,1.6584924089926334,0.505466183436644,0.9306674174163407,0.6279894483396105,0.45734614012534713,0.5426538598746529,0.039465107148842174,2.5372356059505576,1.6584924089926336,0.9306674174163406
13.491525423728811,5.2522273508700005e-05,0.0003068022294930148,0,0,0,1.5311482453555791,0.42601760139255096,1.6249608224090002,0.4852727125765364,0.9112903139690873,0.6340689251449764,0.4677131930501585,0.5322868069498415,0.03957635479845476,2.4880131973875295,1.6249608224090004,0.9112903139690872
13.6,4.3051069894219933e-05,6.05176014948e-05,0,0,0,1.5316477985224173,0.42634414835769263,1.6115481877755466,0.47719532423249317,0.9035394725901857,0.6365007158671228,0.47186001422008317,0.5281399857799168,0.0396208538582998,2.468324233962318,1.6115481877755466,0.9035394725901856
13.76271186440678,2.884426447249998e-05,5.204374553512918e-05,0,0,0,1.5310755950403478,0.4259702179716714,1.6054996503852064,0.4734070156018776,0.8993772335735489,0.63783215004167,0.47366061279215876,0.5263393872078412,0.03963390627970122,2.4581548879627295,1.6054996503852064,0.8993772335735488
14.033898305084746,4.715456284784842e-06,3.792065226901127e-05,0,0,0,1.5301219225702323,0.425347000661636,1.595418754734639,0.46709316788418503,0.892440168545821,0.6400512069992488,0.4766616104122848,0.5233383895877153,0.03965566031537026,2.441205977963416,1.595418754734639,0.8924401685458209
14.305084745762713,1.613113941846085e-05,2.379755900289326e-05,0,0,0,1.5291682501001167,0.4247237833516006,1.5853378590840717,0.4607793201664925,0.8855031035180929,0.6422702639568275,0.47966260803241073,0.5203373919675892,0.039677414351039296,2.4242570679641027,1.5853378590840717,0.8855031035180929
14.4,1.21518349379648e-05,1.8854476359752004e-05,0,0,0,1.5288344647355763,0.4245056572930882,1.5818095456063732,0.4585694734653001,0.8830751307583882,0.6430469338919801,0.48071295719945484,0.5192870428005452,0.03968502826352346,2.418324949464343,1.5818095456063732,0.8830751307583882
14.576271186440678,4.761698045614947e-06,1.5498961518475533e-05,0,0,0,1.5282329214858603,0.42411183932648455,1.596477883709087,0.4676527831572096,0.8917646224836941,0.6402804237507738,0.47575804330174487,0.5242419566982551,0.04013393236201351,2.4397588303632713,1.596477883709087,0.8917646224836941
14.847457627118644,2.1618388584842847e-07,1.0336630993434815e-05,0,0,0,1.5273074703324514,0.42350596553170977,1.619044557713262,0.48162710576014733,0.905133071291857,0.636024254302764,0.4681350988437295,0.5318649011562704,0.0408245540519982,2.472734031746238,1.619044557713262,0.905133071291857
15.11864406779661,1.837313426581807e-06,5.174300468394066e-06,0,0,0,1.5263820191790425,0.422900091736935,1.641611231717437,0.49560142836308513,0.9185015201000201,0.6317680848547542,0.46051215438571413,0.5394878456142858,0.0415151757419829,2.5057092331292052,1.641611231717437,0.9185015201000201
15.2,2.107326989788844e-06,3.6256013108818718e-06,0,0,0,1.5261043838330197,0.42271832959850253,1.6483812339186894,0.4997937251439664,0.9225120547424689,0.6304912340203513,0.45822527104830957,0.5417747289516903,0.04172236224897831,2.515601793544095,1.6483812339186894,0.9225120547424689
15.389830508474576,2.7373586372719416e-06,2.8466961962054254e-06,0,0,0,1.5254011242139325,0.42225705602101593,1.635576375412131,0.4918955640481544,0.9141526200691703,0.6331498570555232,0.46202253519429554,0.5379774648057044,0.04214574873771535,2.4949389109709816,1.635576375412131,0.9141526200691703
15.66101694915254,1.7803523043602775e-06,1.7339746038105152e-06,0,0,0,1.5243964676152364,0.42159809376746366,1.6172837204027624,0.480612476768423,0.9022105705358867,0.6369478899629116,0.4674471982599897,0.5325528017400103,0.042750586578768256,2.465420507295106,1.6172837204027624,0.9022105705358867
15.932203389830509,3.611227516023343e-07,6.212530114155832e-07,0,0,0,1.5233918110165403,0.4209391315139113,1.5989910653933934,0.4693293894886914,0.8902685210026029,0.6407459228703,0.472871861325684,0.527128138674316,0.043355424419821174,2.435902103619229,1.5989910653933934,0.8902685210026029
16.0,3.4852890744100073e-07,3.430726133168541e-07,0,0,0,1.5231406468668662,0.42077439095052327,1.5944179016410511,0.46650861766875856,0.887283008619282,0.6416954310971471,0.47422802709210754,0.5257719729078925,0.043506633880084404,2.42852250270026,1.5944179016410511,0.887283008619282
16.203389830508474,3.10747374957e-07,2.917240822269338e-07,0,0,0,1.5223701862865153,0.4202677541167212,1.588052474939947,0.4624807469464264,0.8827485010631477,0.6431571768403396,0.4761231187513411,0.5238768812486589,0.04337885525827716,2.41761320676226,1.588052474939947,0.8827485010631477
16.474576271186443,3.125656936861969e-07,2.2325937410703916e-07,0,0,0,1.521342905512714,0.4195922383383184,1.5795652393384747,0.45711025264998334,0.876702490988302,0.6451061711645961,0.4786499076303192,0.5213500923696808,0.04320848376253415,2.403067478844926,1.5795652393384747,0.876702490988302
16.74576271186441,1.5894931177001586e-07,1.5479466598714546e-07,0,0,0,1.5203156247389125,0.4189167225599156,1.5710780037370027,0.4517397583535404,0.8706564809134563,0.6470551654888527,0.4811766965092973,0.5188233034907027,0.043038112266791155,2.3885217509275924,1.5710780037370027,0.8706564809134563
16.8,1.2832373081126577e-07,1.4110172436316688e-07,0,0,0,1.5201101685841523,0.41878161940423503,1.5693805566167083,0.45066565949425186,0.8694472788984872,0.647444964353704,0.4816820542850929,0.5183179457149071,0.04300403796764256,2.3856126053441256,1.5693805566167083,0.8694472788984872
17.016949152542374,5.821406976263361e-09,1.0572753389812941e-07,0,0,0,1.5237272823338797,0.42115089179045456,1.5612367245410552,0.4454260245640488,0.8665769163545036,0.6483768085081711,0.4860510698514024,0.5139489301485975,0.0423807242463647,2.3788037527913617,1.5612367245410552,0.8665769163545035
17.28813559322034,3.84958649511251e-08,6.150979581683273e-08,0,0,0,1.528248674521039,0.42411248227322895,1.551056934446489,0.43887648090129494,0.8629889631745241,0.649541613701255,0.4915123393092893,0.5084876606907107,0.04160158209476738,2.370292687100407,1.551056934446489,0.8629889631745241
17.559322033898304,1.077439707084279e-09,1.729205773553603e-08,0,0,0,1.5327700667081983,0.42707407275600334,1.5408771443519227,0.4323269372385411,0.8594010099945447,0.6507064188943388,0.4969736087671761,0.5030263912328239,0.04082243994317006,2.361781621409452,1.5408771443519227,0.8594010099945446
17.6,1.07743970705106e-09,1.0659397023341185e-08,0,0,0,1.5334482755362722,0.42751831132841955,1.5393501758377377,0.43134450568912797,0.8588628170175477,0.6508811396733014,0.49779279918585917,0.5022072008141408,0.040705568620430455,2.360504961555809,1.5393501758377377,0.8588628170175476
17.83050847457627,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.5206527515967754,0.41698590900696997,1.4953152489110424,0.39979324527692595,0.816779154283896,0.6665947823485819,0.4973479005454883,0.47521061438590817,0.04090397630119884,2.2809741079483445,1.4953152489110424,0.8167791542838961
18.101694915254235,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.5055991940208968,0.4045948474523232,1.4435094525266945,0.3626741153802173,0.7672689628325406,0.6850814207900886,0.4968244903803461,0.44344992447034004,0.04113739710210282,2.187408397821915,1.4435094525266945,0.7672689628325409
18.372881355932204,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.490545636445018,0.39220378589767635,1.3917036561423457,0.3255549854835082,0.7177587713811846,0.7035680592315956,0.49630108021520386,0.41168923455477147,0.0413708179030068,2.093842687695484,1.3917036561423457,0.717758771381185
18.4,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.4890402806874303,0.3909646797422118,1.3865230765039114,0.32184307249383765,0.7128077522360494,0.7054167230757461,0.49624873919868967,0.40851316556321493,0.041394159983097194,2.0844861166828417,1.3865230765039114,0.7128077522360499
18.64406779661017,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.3944816854584763,0.31541858976740894,1.3102132497077965,0.2585364961784304,0.5739550859458393,0.7626879848697431,0.40142142728961894,0.3290063370364502,0.044587728719619704,1.8722367042140313,1.3102132497077965,0.5739550859458395
18.915254237288135,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.2894165796485282,0.2314784897954065,1.2254245532676693,0.1881958558279785,0.41967434562338496,0.8263227201964057,0.29605774739065244,0.24066541645115683,0.048136138426866905,1.6364040236931332,1.2254245532676693,0.41967434562338507
19.186440677966104,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.1843514738385785,0.14753838982340295,1.1406358568275412,0.11785521547752566,0.2653936053009286,0.8899574555230694,0.1906940674916845,0.1523244958658623,0.05168454813411416,1.4005713431722318,1.1406358568275412,0.2653936053009286
19.200000000000003,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.179098218548081,0.1433413848248026,1.1363964220055347,0.11433818346000288,0.2576795682848055,0.8931391922894026,0.18542588349673586,0.14790744983659745,0.05186196861947653,1.3887797091461862,1.1363964220055347,0.2576795682848055
19.45762711864407,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.1214225210495465,0.09718059988122218,1.092472150512227,0.07751741251525626,0.17469801239647845,0.9275519947724763,0.12571246338761766,0.10027623717735429,0.05522051374449523,1.2635794638279232,1.092472150512227,0.17469801239647845
19.728813559322035,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.0607112605247733,0.04859029994061109,1.0462360752561135,0.03875870625762813,0.08734900619823922,0.9637759973862382,0.06285623169380881,0.050138118588677144,0.058755824402409666,1.1317897319139616,1.0462360752561135,0.08734900619823922
20.0,1.0774397068628196e-09,1.0659397023341185e-08,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0622911350603241,1.0,1.0,0.0
