mode,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,2.6700000000000004,60.288466006961094,90.81777856178608,-30.52931255482499,-0.4097142569754674,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,2.6700000000000004,60.28442696259129,90.81777856178608,-30.533351599194795,-0.4097812545280987,0.0
full_direct,5.898305084745763,2.8600000000000003,90.8193747572609,90.8193747572609,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,2.8600000000000003,60.291297589012885,90.8193747572609,-30.528077168248018,-0.40968486650120656,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,2.8600000000000003,60.287258354940384,90.8193747572609,-30.53211640232052,-0.40975186405383757,0.0
full_direct,5.898305084745763,3.0500000000000003,90.82097092640565,90.82097092640565,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,3.0500000000000003,60.29412945129645,90.82097092640565,-30.5268414751092,-0.40965547298610344,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,3.0500000000000003,60.29009002750246,90.82097092640565,-30.53088089890319,-0.40972247053873445,0.0
full_direct,5.898305084745763,3.24,90.82256706925467,90.82256706925467,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,3.24,60.29696159386269,90.82256706925467,-30.525605475391984,-0.4096260764301659,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,3.24,60.29292198032845,90.82256706925467,-30.529645088926223,-0.40969307398279664,0.0
full_direct,5.898305084745763,3.43,90.8241631857692,90.8241631857692,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,3.43,60.29979401674245,90.8241631857692,-30.52436916902674,-0.4095966768329294,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,3.43,60.295754213449165,90.8241631857692,-30.52840897232003,-0.40966367438556023,0.0
full_direct,5.898305084745763,3.62,90.82575927598117,90.82575927598117,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,3.62,60.30262671999676,90.82575927598117,-30.52313255598441,-0.4095672741942077,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,3.62,60.298586726925635,90.82575927598117,-30.527172549055535,-0.40963427174683864,0.0
full_direct,5.898305084745763,3.81,90.82735533987562,90.82735533987562,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,3.81,60.30545970366357,90.82735533987562,-30.52189563621205,-0.4095378685136805,0.0
fullwidthrefamp_pointamp3_widthboost_candidate,5.898305084745763,3.81,60.30141952079581,90.82735533987562,-30.525935819079812,-0.4096048660663118,0.0
full_direct,5.898305084745763,4.0,90.82895137743073,90.82895137743073,0.0,0.0,0.0
fullwidthrefamp_pointamp2_widthboost_base,5.898305084745763,4.0,60.30829296778385,90.82895137743073,-30.520658409646877,-0.4095084597909024,0.0
