center_D,sigma_D,beta_peak,beta_eff,D,eta,base_mu,cur_mu,mu_cf,delta_mu_cf,delta_log_mu_cf,acceptance_mismatch_cf,effective_ref_vs_raw_ratio
6.74,0.03,0.5,1.2085946174694772e-22,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.86480688073683,5.687679641920127,0.10161504103291955,0.0,0.9999999999999905
6.74,0.03,0.65,1.5711730027103205e-22,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.86480688073683,5.687679641920127,0.10161504103291955,0.0,0.9999999999999905
6.74,0.05,0.2,3.303861477582725e-09,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.864806783193785,5.687679544377083,0.1016150393758506,0.0,0.9999999999999905
6.74,0.05,0.35,5.781757585769768e-09,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.864806710036405,5.6876794712197025,0.10161503813304724,0.0,0.9999999999999905
6.74,0.05,0.5,8.259653693956812e-09,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.86480663687914,5.687679398062436,0.10161503689024588,0.0,0.9999999999999905
6.74,0.05,0.65,1.0737549802143856e-08,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.86480656372178,5.687679324905076,0.10161503564744273,0.0,0.9999999999999905
6.74,0.08,0.2,0.00018246646401696065,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.85941999318309,5.682292754366387,0.10152352397308323,0.0,0.9999999999999905
6.74,0.08,0.35,0.00031931631202968105,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.85538015103154,5.6782529122148375,0.10145488617820639,0.0,0.9999999999999905
6.74,0.08,0.5,0.00045616616004240157,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.85134058615642,5.674213347339716,0.10138624838333113,0.0,0.9999999999999905
6.74,0.08,0.65,0.000593016008055122,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.847301298538504,5.670174059721802,0.10131761058845401,0.0,0.9999999999999905
6.74,0.1,0.2,0.0022673990184331892,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.79790231459613,5.620775075779427,0.10047781456909273,0.0,0.9999999999999905
6.74,0.1,0.35,0.00396794828225808,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.747773797541335,5.570646558724633,0.09962489472122185,0.0,0.9999999999999905
6.74,0.1,0.5,0.005668497546082973,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.69768801786532,5.5205607790486155,0.09877197487335118,0.0,0.9999999999999905
6.74,0.1,0.65,0.007369046809907865,6.4406779661016955,1.91,53.1771272388167,58.86480688073685,58.647644939132036,5.470517700315334,0.09791905502548014,0.0,0.9999999999999905
6.68,0.03,0.2,3.0339763577640494e-15,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881329,5.687716187179781,0.10161544082272311,0.0,0.9999999999999659
6.68,0.03,0.35,5.309458626087086e-15,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881329,5.687716187179781,0.10161544082272311,0.0,0.9999999999999659
6.68,0.03,0.5,7.584940894410123e-15,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881306,5.6877161871795465,0.10161544082271909,0.0,0.9999999999999659
6.68,0.03,0.65,9.860423162733161e-15,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881306,5.6877161871795465,0.10161544082271909,0.0,0.9999999999999659
6.68,0.05,0.2,2.1192568053032582e-06,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.864902509808246,5.6876536181747355,0.10161437789780309,0.0,0.9999999999999659
6.68,0.05,0.35,3.7086994092807012e-06,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86485558309798,5.687606691464467,0.10161358070411076,0.0,0.9999999999999659
6.68,0.05,0.5,5.298142013258145e-06,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.8648086564253,5.687559764791793,0.1016127835104218,0.0,0.9999999999999659
6.68,0.05,0.65,6.887584617235589e-06,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86476172978996,5.687512838156451,0.10161198631673138,0.0,0.9999999999999659
6.68,0.08,0.2,0.002278928066498023,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.79772033656315,5.620471444929642,0.10047243190135008,0.0,0.9999999999999659
6.68,0.08,0.35,0.00398812411637154,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.74733719611501,5.5700883044815015,0.09961517521032096,0.0,0.9999999999999659
6.68,0.08,0.5,0.005697320166245057,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.69699722844339,5.519748336809876,0.09875791851929142,0.0,0.9999999999999659
6.68,0.08,0.65,0.007406516216118575,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.64670039655404,5.469451504920528,0.09790066182826235,0.0,0.9999999999999659
6.68,0.1,0.2,0.011410860428741182,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.52903251291747,5.351783621283957,0.09589226093726388,0.0,0.9999999999999659
6.68,0.1,0.35,0.019969005750297066,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.27834179216185,5.101092900528336,0.09159987602316685,0.0,0.9999999999999659
6.68,0.1,0.5,0.02852715107185295,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.028724826340856,4.851475934707345,0.08730749110907207,0.0,0.9999999999999659
6.68,0.1,0.65,0.03708529639340884,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,57.78017701636241,4.602928124728898,0.0830151061949758,0.0,0.9999999999999659
6.71,0.03,0.2,6.314277445539341e-19,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881339,5.6877161871798805,0.10161544082272471,0.0,0.9999999999999659
6.71,0.03,0.35,1.1049985529693844e-18,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881339,5.6877161871798805,0.10161544082272471,0.0,0.9999999999999659
6.71,0.03,0.5,1.578569361384835e-18,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881339,5.6877161871798805,0.10161544082272471,0.0,0.9999999999999659
6.71,0.03,0.65,2.0521401698002855e-18,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881339,5.6877161871798805,0.10161544082272471,0.0,0.9999999999999659
6.71,0.05,0.2,1.0017877460162225e-07,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.864962121130574,5.687713229497064,0.10161539057750865,0.0,0.9999999999999659
6.71,0.05,0.35,1.7531285555283893e-07,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.864959902868506,5.687711011234995,0.10161535289359565,0.0,0.9999999999999659
6.71,0.05,0.5,2.504469365040556e-07,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.864957684606644,5.687708792973133,0.10161531520968484,0.0,0.9999999999999659
6.71,0.05,0.65,3.2558101745527234e-07,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.864955466344746,5.687706574711235,0.1016152775257718,0.0,0.9999999999999659
6.71,0.08,0.2,0.0006918200865115194,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.84454329303513,5.6672944014016196,0.10126845464861468,0.0,0.9999999999999659
6.71,0.08,0.35,0.0012106851513951588,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.829231603267296,5.651982711633785,0.10100821501803024,0.0,0.9999999999999659
6.71,0.08,0.5,0.0017295502162787983,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.81392389768959,5.63667500605608,0.10074797538744726,0.0,0.9999999999999659
6.71,0.08,0.65,0.002248415281162438,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.79862017526535,5.621371283631838,0.10048773575686636,0.0,0.9999999999999659
6.71,0.1,0.2,0.005320671245668193,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.70808674559066,5.530837853957152,0.09894682885954063,0.0,0.9999999999999659
6.71,0.1,0.35,0.009311174679919338,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.59070242775521,5.4134535361217,0.09694536988715176,0.0,0.9999999999999659
6.71,0.1,0.5,0.013301678114170483,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.473552814861485,5.296303923227974,0.0949439109147646,0.0,0.9999999999999659
6.71,0.1,0.65,0.017292181548421628,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.35663743762677,5.1793885459932625,0.09294245194237553,0.0,0.9999999999999659
6.74,0.03,0.2,4.8343784698779093e-23,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881339,5.6877161871798805,0.10161544082272471,0.0,0.9999999999999659
6.74,0.03,0.35,8.46016232228634e-23,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881339,5.6877161871798805,0.10161544082272471,0.0,0.9999999999999659
6.74,0.03,0.5,1.2085946174694772e-22,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881339,5.6877161871798805,0.10161544082272471,0.0,0.9999999999999659
6.74,0.03,0.65,1.5711730027103205e-22,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496507881339,5.6877161871798805,0.10161544082272471,0.0,0.9999999999999659
6.74,0.05,0.2,3.303861477582725e-09,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496498127006,5.687716089636552,0.10161543916565544,0.0,0.9999999999999659
6.74,0.05,0.35,5.781757585769768e-09,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496490811248,5.687716016478973,0.10161543792285196,0.0,0.9999999999999659
6.74,0.05,0.5,8.259653693956812e-09,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.864964834955046,5.687715943321535,0.10161543668005091,0.0,0.9999999999999659
6.74,0.05,0.65,1.0737549802143856e-08,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.86496476179747,5.687715870163956,0.10161543543724763,0.0,0.9999999999999659
6.74,0.08,0.2,0.00018246646401696065,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.85957817678261,5.682329285149102,0.1015239237628905,0.0,0.9999999999999659
6.74,0.08,0.35,0.00031931631202968105,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.85553832377393,5.678289432140417,0.10145528596801139,0.0,0.9999999999999659
6.74,0.08,0.5,0.00045616616004240157,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.85149874804245,5.674249856408942,0.10138664817313439,0.0,0.9999999999999659
6.74,0.08,0.65,0.000593016008055122,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.84745944956913,5.670210557935619,0.10131801037825884,0.0,0.9999999999999659
6.74,0.1,0.2,0.0022673990184331892,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.798060332867884,5.620811441234373,0.10047821435889728,0.0,0.9999999999999659
6.74,0.1,0.35,0.00396794828225808,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.74793168109364,5.570682789460129,0.0996252945110267,0.0,0.9999999999999659
6.74,0.1,0.5,0.005668497546082973,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.69784576681291,5.5205968751794,0.09877237466315411,0.0,0.9999999999999659
6.74,0.1,0.65,0.007369046809907865,6.4406779661016955,2.1,53.17724889163351,58.86496507881335,58.6478025535898,5.470553661956288,0.09791945481528339,0.0,0.9999999999999659
6.68,0.03,0.2,3.0339763577640494e-15,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.86512327147679,5.687752727758642,0.10161584053235052,0.0,0.9999999999999154
6.68,0.03,0.35,5.309458626087086e-15,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.86512327147679,5.687752727758642,0.10161584053235052,0.0,0.9999999999999154
6.68,0.03,0.5,7.584940894410123e-15,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.8651232714766,5.6877527277584505,0.10161584053234732,0.0,0.9999999999999154
6.68,0.03,0.65,9.860423162733161e-15,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.8651232714766,5.6877527277584505,0.10161584053234732,0.0,0.9999999999999154
6.68,0.05,0.2,2.1192568053032582e-06,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.86506070230362,5.687690158585475,0.10161477760743091,0.0,0.9999999999999154
6.68,0.05,0.35,3.7086994092807012e-06,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.86501377546734,5.687643231749192,0.10161398041374031,0.0,0.9999999999999154
6.68,0.05,0.5,5.298142013258145e-06,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.86496684866836,5.687596304950212,0.10161318322004805,0.0,0.9999999999999154
6.68,0.05,0.65,6.887584617235589e-06,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.86491992190691,5.687549378188763,0.10161238602635773,0.0,0.9999999999999154
6.68,0.08,0.2,0.002278928066498023,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.797878348514445,5.620507804796297,0.10047283161097971,0.0,0.9999999999999154
6.68,0.08,0.35,0.00398812411637154,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.74749507266752,5.570124528949371,0.0996155749199501,0.0,0.9999999999999154
6.68,0.08,0.5,0.005697320166245057,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.6971549697131,5.519784425994949,0.09875831822891958,0.0,0.9999999999999154
6.68,0.08,0.65,0.007406516216118575,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.64685800265692,5.469487458938772,0.09790106153789029,0.0,0.9999999999999154
6.68,0.1,0.2,0.011410860428741182,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.529189802801746,5.351819259083598,0.09589266064689135,0.0,0.9999999999999154
6.68,0.1,0.35,0.019969005750297066,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.278498408344475,5.101127864626328,0.09160027573279703,0.0,0.9999999999999154
6.68,0.1,0.5,0.02852715107185295,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.02888077170726,4.85151022798911,0.08730789081870187,0.0,0.9999999999999154
6.68,0.1,0.65,0.03708529639340884,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,57.78033229378583,4.602961750067685,0.08301550590460571,0.0,0.9999999999999154
6.71,0.03,0.2,6.314277445539341e-19,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123271476904,5.687752727758756,0.10161584053235254,0.0,0.9999999999999154
6.71,0.03,0.35,1.1049985529693844e-18,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123271476904,5.687752727758756,0.10161584053235254,0.0,0.9999999999999154
6.71,0.03,0.5,1.578569361384835e-18,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123271476904,5.687752727758756,0.10161584053235254,0.0,0.9999999999999154
6.71,0.03,0.65,2.0521401698002855e-18,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123271476904,5.687752727758756,0.10161584053235254,0.0,0.9999999999999154
6.71,0.05,0.2,1.0017877460162225e-07,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.86512031378614,5.687749770067995,0.10161579028713649,0.0,0.9999999999999154
6.71,0.05,0.35,1.7531285555283893e-07,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865118095518234,5.687747551800086,0.10161575260322551,0.0,0.9999999999999154
6.71,0.05,0.5,2.504469365040556e-07,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865115877250275,5.687745333532128,0.10161571491931232,0.0,0.9999999999999154
6.71,0.05,0.65,3.2558101745527234e-07,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.86511365898253,5.687743115264382,0.10161567723540131,0.0,0.9999999999999154
6.71,0.08,0.2,0.0006918200865115194,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.8447014308174,5.667330887099254,0.10126885435824093,0.0,0.9999999999999154
6.71,0.08,0.35,0.0012106851513951588,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.829389699901306,5.652019156183158,0.101008614727658,0.0,0.9999999999999154
6.71,0.08,0.5,0.0017295502162787983,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.814081953186054,5.636711409467907,0.10074837509707693,0.0,0.9999999999999154
6.71,0.08,0.65,0.002248415281162438,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.79877818963475,5.621407645916605,0.10048813546649418,0.0,0.9999999999999154
6.71,0.1,0.2,0.005320671245668193,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.70824451666213,5.530873972943979,0.09894722856916832,0.0,0.9999999999999154
6.71,0.1,0.35,0.009311174679919338,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.59085988337024,5.413489339652095,0.09694576959678136,0.0,0.9999999999999154
6.71,0.1,0.5,0.013301678114170483,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.473709955650634,5.296339411932486,0.09494431062439247,0.0,0.9999999999999154
6.71,0.1,0.65,0.017292181548421628,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.35679426421972,5.179423720501575,0.09294285165200546,0.0,0.9999999999999154
6.74,0.03,0.2,4.8343784698779093e-23,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123271476904,5.687752727758756,0.10161584053235254,0.0,0.9999999999999154
6.74,0.03,0.35,8.46016232228634e-23,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123271476904,5.687752727758756,0.10161584053235254,0.0,0.9999999999999154
6.74,0.03,0.5,1.2085946174694772e-22,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123271476904,5.687752727758756,0.10161584053235254,0.0,0.9999999999999154
6.74,0.03,0.65,1.5711730027103205e-22,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123271476904,5.687752727758756,0.10161584053235254,0.0,0.9999999999999154
6.74,0.05,0.2,3.303861477582725e-09,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.86512317393332,5.687752630215172,0.10161583887528332,0.0,0.9999999999999154
6.74,0.05,0.35,5.781757585769768e-09,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123100775655,5.687752557057507,0.10161583763248175,0.0,0.9999999999999154
6.74,0.05,0.5,8.259653693956812e-09,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865123027617905,5.687752483899757,0.10161583638967878,0.0,0.9999999999999154
6.74,0.05,0.65,1.0737549802143856e-08,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.865122954460155,5.687752410742007,0.1016158351468758,0.0,0.9999999999999154
6.74,0.08,0.2,0.00018246646401696065,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.859736354969336,5.682365811251188,0.10152432347251612,0.0,0.9999999999999154
6.74,0.08,0.35,0.00031931631202968105,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.85569649110416,5.678325947386014,0.10145568567763948,0.0,0.9999999999999154
6.74,0.08,0.5,0.00045616616004240157,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.8516569045168,5.674286360798654,0.10138704788276225,0.0,0.9999999999999154
6.74,0.08,0.65,0.000593016008055122,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.84761759518835,5.670247051470206,0.10131841008788721,0.0,0.9999999999999154
6.74,0.1,0.2,0.0022673990184331892,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.79821834573277,5.620847802014623,0.10047861406852523,0.0,0.9999999999999154
6.74,0.1,0.35,0.00396794828225808,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.748089559243674,5.570719015525526,0.09962569422065438,0.0,0.9999999999999154
6.74,0.1,0.5,0.005668497546082973,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.69800351036306,5.520632966644911,0.09877277437278381,0.0,0.9999999999999154
6.74,0.1,0.65,0.007369046809907865,6.4406779661016955,2.29,53.17737054371815,58.86512327147688,58.6479601626547,5.47058961893655,0.09791985452491299,0.0,0.9999999999999154
6.68,0.03,0.2,3.0339763577640494e-15,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.865281464825074,5.687789269833722,0.10161624026688168,0.0,0.9999999999998843
6.68,0.03,0.35,5.309458626087086e-15,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.865281464825074,5.687789269833722,0.10161624026688168,0.0,0.9999999999998843
6.68,0.03,0.5,7.584940894410123e-15,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482488,5.68778926983353,0.10161624026687827,0.0,0.9999999999998843
6.68,0.03,0.65,9.860423162733161e-15,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482488,5.68778926983353,0.10161624026687827,0.0,0.9999999999998843
6.68,0.05,0.2,2.1192568053032582e-06,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86521889548365,5.6877267004922984,0.1016151773419601,0.0,0.9999999999998843
6.68,0.05,0.35,3.7086994092807012e-06,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.865171968521366,5.687679773530014,0.10161438014827143,0.0,0.9999999999998843
6.68,0.05,0.5,5.298142013258145e-06,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86512504159637,5.68763284660502,0.10161358295458069,0.0,0.9999999999998843
6.68,0.05,0.65,6.887584617235589e-06,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.8650781147088,5.687585919717449,0.1016127857608901,0.0,0.9999999999998843
6.68,0.08,0.2,0.002278928066498023,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.7980363611496,5.620544166158247,0.1004732313455104,0.0,0.9999999999998843
6.68,0.08,0.35,0.00398812411637154,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.74765294990336,5.57016075491201,0.0996159746544813,0.0,0.9999999999998843
6.68,0.08,0.5,0.005697320166245057,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.69731271166558,5.51982051667423,0.09875871796345016,0.0,0.9999999999998843
6.68,0.08,0.65,0.007406516216118575,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.64701560944212,5.469523414450769,0.09790146127242282,0.0,0.9999999999998843
6.68,0.1,0.2,0.011410860428741182,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.529347093367015,5.351854898375663,0.09589306038142438,0.0,0.9999999999998843
6.68,0.1,0.35,0.019969005750297066,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.278655025205,5.101162830213646,0.09160067546732956,0.0,0.9999999999998843
6.68,0.1,0.5,0.02852715107185295,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.029036717748795,4.851544522757443,0.08730829055323662,0.0,0.9999999999998843
6.68,0.1,0.65,0.03708529639340884,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,57.780487571881686,4.602995376890334,0.08301590563914357,0.0,0.9999999999998843
6.71,0.03,0.2,6.314277445539341e-19,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482519,5.687789269833836,0.10161624026688348,0.0,0.9999999999998843
6.71,0.03,0.35,1.1049985529693844e-18,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482519,5.687789269833836,0.10161624026688348,0.0,0.9999999999998843
6.71,0.03,0.5,1.578569361384835e-18,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482519,5.687789269833836,0.10161624026688348,0.0,0.9999999999998843
6.71,0.03,0.65,2.0521401698002855e-18,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482519,5.687789269833836,0.10161624026688348,0.0,0.9999999999998843
6.71,0.05,0.2,1.0017877460162225e-07,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.865278507126476,5.687786312135124,0.10161619002166747,0.0,0.9999999999998843
6.71,0.05,0.35,1.7531285555283893e-07,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86527628885249,5.68778409386114,0.1016161523377545,0.0,0.9999999999998843
6.71,0.05,0.5,2.504469365040556e-07,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86527407057868,5.687781875587326,0.10161611465384313,0.0,0.9999999999998843
6.71,0.05,0.65,3.2558101745527234e-07,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86527185230486,5.687779657313506,0.10161607696993034,0.0,0.9999999999998843
6.71,0.08,0.2,0.0006918200865115194,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.84485956928428,5.66736737429293,0.10126925409277159,0.0,0.9999999999998843
6.71,0.08,0.35,0.0012106851513951588,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.82954779721966,5.652055602228309,0.10100901446218905,0.0,0.9999999999998843
6.71,0.08,0.5,0.0017295502162787983,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.81424000936657,5.636747814375219,0.10074877483160781,0.0,0.9999999999998843
6.71,0.08,0.65,0.002248415281162438,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.79893620468803,5.621444009696681,0.1004885352010233,0.0,0.9999999999998843
6.71,0.1,0.2,0.005320671245668193,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.70840228841662,5.53091009342527,0.09894762830370094,0.0,0.9999999999998843
6.71,0.1,0.35,0.009311174679919338,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.591017339666834,5.413525144675482,0.09694616933131392,0.0,0.9999999999998843
6.71,0.1,0.5,0.013301678114170483,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.47386709712018,5.296374902128825,0.09494471035892686,0.0,0.9999999999998843
6.71,0.1,0.65,0.017292181548421628,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.3569510914916,5.17945889650025,0.09294325138653992,0.0,0.9999999999998843
6.74,0.03,0.2,4.8343784698779093e-23,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482519,5.687789269833836,0.10161624026688348,0.0,0.9999999999998843
6.74,0.03,0.35,8.46016232228634e-23,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482519,5.687789269833836,0.10161624026688348,0.0,0.9999999999998843
6.74,0.03,0.5,1.2085946174694772e-22,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482519,5.687789269833836,0.10161624026688348,0.0,0.9999999999998843
6.74,0.03,0.65,1.5711730027103205e-22,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528146482519,5.687789269833836,0.10161624026688348,0.0,0.9999999999998843
6.74,0.05,0.2,3.303861477582725e-09,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528136728135,5.687789172289996,0.10161623860981432,0.0,0.9999999999998843
6.74,0.05,0.35,5.781757585769768e-09,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528129412339,5.68778909913204,0.10161623736701125,0.0,0.9999999999998843
6.74,0.05,0.5,8.259653693956812e-09,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.865281220965535,5.687789025974183,0.10161623612420978,0.0,0.9999999999998843
6.74,0.05,0.65,1.0737549802143856e-08,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.86528114780755,5.687788952816199,0.1016162348814063,0.0,0.9999999999998843
6.74,0.08,0.2,0.00018246646401696065,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.8598945338409,5.682402338849549,0.10152472320704736,0.0,0.9999999999998843
6.74,0.08,0.35,0.00031931631202968105,6.4406779661016955,2.4800000000000004,53.17749219499135,58.865281464825166,58.85585465911912,5.6783624641277655,0.10145608541217169,0.0,0.9999999999998843
