D,chi_E1,chi_E2,chi_DeltaE,chi_LR,chi_omega1,Gamma_ref,lambda1,lambda2,lambda3,g1_raw,g2_raw,g3_raw,g1_hat,g2_hat,g3_hat,uniform_E1,uniform_E2,uniform_E3,uniform_omega1,uniform_omega2,uniform_omega3,uniform_delta_omega12,uniform_inv_delta_omega12,uniform_gap_fraction,uniform_mean_omega12,prolate_E1,prolate_E2,prolate_E3,prolate_omega1,prolate_omega2,prolate_omega3,prolate_delta_omega12,prolate_inv_delta_omega12,prolate_gap_fraction,prolate_mean_omega12
6.983050847457627,2.422736418941603,2.885238732634532,0.4625023136929287,0.0002660908289981,1.8500638959078153,869.0684970886253,0.7125480364448247,0.7919040355580147,0.9154923838305172,1.0,4.390683452108828,9.671304602922188,0.103398666576777,0.4539908143087729,1.0,-0.575833674257431,-0.5658546092924233,0.005665775735428747,0.6512805276857039,0.6588971017598854,1.0028288865681068,0.007616574074181481,131.29262451339915,0.01155958047749481,0.6550888147227947,-0.4775520716934605,-0.46452694045663456,0.005666120236209177,0.722805595099083,0.7317602473101182,1.00282905833258,0.008954652211035197,111.67379552358915,0.0122371394783355,0.7272829212046006
7.254237288135593,2.3737840776263006,2.8234518083521434,0.4496677307258427,0.0002800378040885,1.836786345121909,802.8696914499284,0.7107647695095018,0.7888515668281686,0.908322845655768,1.0,4.383891361804423,9.56117922979844,0.1045896092903888,0.4585094847026353,1.0,-0.5523635062648189,-0.5436913808772925,0.005669181734875578,0.6690564204423878,0.6755061947330369,1.0028305847623893,0.00644977429064908,155.04418525928975,0.009548060907417822,0.6722813075877123,-0.4771785109112078,-0.46645297983849227,0.005669470089760435,0.7230639591964132,0.7304430300588184,1.0028307285328668,0.00737907086240519,135.51841670132063,0.010102185329649864,0.7267534946276157
7.525423728813559,2.326794189058015,2.764221945509284,0.4374277564512687,0.0002942616753821,1.8239501607933304,743.2632127224117,0.7090285594000139,0.7859008803059939,0.9014908720955106,1.0,4.377961961411039,9.457275175621866,0.1057387018385287,0.4629200144980622,1.0,-0.5288140140972585,-0.5212070497256124,0.005672706127015585,0.6864298841853708,0.691948661588696,1.0028323419829537,0.005518777403325181,181.1995532556683,0.007975703559645903,0.6891892728870334,-0.47693940560167825,-0.46810535109803975,0.005672929998587139,0.7232292820387749,0.7293110782800164,1.002832453602588,0.006081796241241499,164.4251073751636,0.008339097570798747,0.7262701801593956
7.796610169491526,2.2816587416718943,2.7074042944222483,0.425745552750354,0.0003087495484808,1.8115349131805032,689.46749047106,0.707338176960703,0.7830454265395583,0.894976333955996,1.0,4.372757968738007,9.3592798941403,0.1068458269557772,0.4672109412472772,1.0,-0.5054751079593014,-0.4987447847590283,0.005676348585620295,0.7032246383913882,0.707993796046951,1.0028341580668363,0.00476915765556285,209.6806338187579,0.006736157410123097,0.7056092172191696,-0.4768087012023847,-0.46953105334890255,0.00567649740245572,0.7233196380561053,0.72833299159869,1.002834232264962,0.0050133535425846976,199.46728103369256,0.006883326171426606,0.7258263148273977
8.067796610169491,2.2382790335769496,2.6528626093978,0.4145835758208505,0.0003234846098595,1.7995218902744556,640.8088100401516,0.7056924449892421,0.7802792284476192,0.8887602312345428,1.0,4.3681526740216725,9.26688355737216,0.1079111433535238,0.4713723493964311,1.0,-0.48261683411657325,-0.4766158668878366,0.0056801086440415975,0.7192935185885013,0.7234529239087802,1.0028360327810533,0.004159405320278919,240.41898372456342,0.005749379376070331,0.7213732212486408,-0.4767648452126162,-0.47076831954701054,0.005680173955840788,0.7233499531951211,0.7274831135174132,1.002836065344601,0.004133160322292162,241.94561111179482,0.005681451906571615,0.7254165333562672
8.338983050847457,2.196564734588693,2.6004691645363827,0.4039044299476897,0.0003384459717582,1.7878939382940735,596.7044427348526,0.7040902303472987,0.7775968263851458,0.8828246568154212,1.0,4.364029367672067,9.179781027313624,0.1089350603271024,0.4753958024366034,1.0,-0.4604848923028255,-0.45509809892513853,0.005683985656141867,0.7345169213143932,0.7381747090458067,1.002837965803121,0.0036577877314135643,273.3892924982683,0.0049551788846054655,0.7363458151800999,-0.4767900586928568,-0.47184835950979,0.005683958080295132,0.723332524712627,0.726740421670771,1.0028379520542166,0.00340789695814403,293.43610217153065,0.00468929050390413,0.725036473191699
8.610169491525424,2.156432966621202,2.5501046180726177,0.3936716514514158,0.0003536087540587,1.7766352936439156,556.6486221464644,0.7025304373812784,0.7749932290300712,0.8771527563302077,1.0,4.360280805733648,9.097673485459222,0.1099182116832722,0.47927426860314,1.0,-0.4392977997807671,-0.43443513179968546,0.0056879787549416715,0.74880050762485,0.7520404697889034,1.0028399567004407,0.0032399621640534226,308.6455795980435,0.004308228472016772,0.7504204887068766,-0.47686971692684377,-0.4727967292271712,0.00568785025750325,0.7232774592596926,0.7260876467568008,1.0028398926336664,0.002810187497108263,355.8481421716591,0.003870314430579371,0.7246825530082467
8.881355932203391,2.1178074271371936,2.501657807864831,0.3838503807276372,0.0003689443806368,1.7657314142125902,520.2008769791978,0.701012002497748,0.7724638694118959,0.8717286851955299,1.0,4.356808707626662,9.020269753141797,0.110861429576615,0.4830020417193363,1.0,-0.4192455486822172,-0.41483673151391864,0.0056920868112862125,0.762072471171727,0.7649596515412309,1.0028420049096898,0.002887180369503861,346.3586863372315,0.003774291054027238,0.763516061356479,-0.4769918268824202,-0.47363442272012035,0.0056918489226841775,0.7231930400090835,0.7255105631759469,1.002841886302464,0.0023175231668634,431.49514718915526,0.0031943341482422592,0.7243518015925152
9.152542372881356,2.4550254726185345,2.871969570427855,0.4169440978093206,0.0002278064099031,1.8587698815664448,915.1281080866288,0.699533889749256,0.7700045654836467,0.8665375637427606,1.0,4.353523281510316,8.94728733616591,0.1117657187511896,0.4865746586580383,1.0,-0.4004895677864265,-0.3964799334916114,0.005696308395533804,0.7742805901051463,0.7768655395294534,1.0028441097177236,0.0025849494243070925,386.8547641964231,0.003327409046709413,0.7755730648172998,-0.47714658308853286,-0.4743787354697975,0.005695954497084037,0.7230860370049107,0.7249974238093557,1.002843933270319,0.0019113868044450255,523.1803409307054,0.002636404960450785,0.7240417304071332
9.423728813559322,2.41011190264216,2.8166281582994346,0.4065162556572748,0.0002386824312014,1.846648830352474,851.5839511332177,0.6980950872957123,0.7676114847101578,0.8615654312434446,1.0,4.350342773389201,8.878453226560957,0.1126322315928162,0.4899888147605068,1.0,-0.3831637761143679,-0.37951097493431885,0.0057006417467210715,0.7853892180859323,0.7877112574196723,1.0028462702462033,0.002322039333739978,430.65592622384924,0.0029478305811527273,0.7865502377528023,-0.4773260022656463,-0.4750439542972113,0.005700165817242361,0.7229619614712476,0.7245385053279009,1.0028460329568256,0.0015765438566532897,634.2988783850357,0.00217592832549293,0.7237502333995742
9.694915254237287,2.3668285302007623,2.7633488115226252,0.3965202813218629,0.0002497582928068,1.8348919669018016,793.8080390959134,0.6966946046191664,0.7652811122101724,0.8567991995187023,1.0,4.347193036710074,8.813504492584606,0.1134622443139805,0.4932422784112336,1.0,-0.36737650306635267,-0.3640478590595955,0.005705084754262041,0.7953763240967431,0.7974660751031385,1.002848485442473,0.0020897510063954128,478.52590903874636,0.002620488910609946,0.7964211995999408,-0.47752360554669937,-0.4756419176683381,0.005704483850717632,0.7228252862575442,0.7241257365483303,1.0028481858440577,0.0013004502907861815,768.964417236936,0.0017958901681702421,0.7234755114029372
9.966101694915254,2.325093473189734,2.7120264736194235,0.3869330004296896,0.0002610264722,1.823483883446666,741.1757841425482,0.6953314703796363,0.7630102220465691,0.8522266067100097,1.0,4.34400711986315,8.752188686083755,0.1142571345142535,0.4963338058250792,1.0,-0.35321304722553903,-0.3501833847696675,0.005709634958044341,0.8042306589371366,0.8061120364008545,1.002850754079611,0.0018813774637178593,531.5254483934676,0.0023338907977579295,0.8051713476689956,-0.4777341570532532,-0.47618245901152156,0.005708907290474158,0.7226796267688379,0.7237524030968591,1.0028503912800124,0.0010727763280211633,932.1607625744259,0.0014822421637992057,0.7232160149328485
10.23728813559322,2.284831047402579,2.662561800393087,0.3777307529905083,0.0002724774999322,1.812410286718374,693.1411824543379,0.6940047308104487,0.7607958513078656,0.8478361716840408,1.0,4.340724869479551,8.694264093894894,0.1150183602890783,0.4992630569535615,1.0,-0.3407386517773183,-0.3379884682370874,0.00571428957191009,0.8119491044534021,0.8136409108217904,1.0028530747681388,0.0016918063683882822,591.0841918349444,0.0020793034689953467,0.8127950076375963,-0.47795344888104974,-0.47667376952929585,0.005713436133628059,0.7225278895094295,0.7234129045508548,1.0028526492629053,0.0008850150414253521,1129.9242986757151,0.001223388518310758,0.7229703970301422
10.508474576271189,2.2459712626444523,2.6148610728778268,0.3688898102333744,0.0002840998307725,1.801657920539982,649.2256775203106,0.6927134485626343,0.758635276668814,0.8436171494501288,1.0,4.337292547875343,8.6394998574294,0.1157474409979955,0.5020305132762469,1.0,-0.3300016870618552,-0.32751558604163944,0.005719045535628502,0.8185342466495491,0.8200514703104681,1.0028554459819363,0.0015172236609189982,659.0986060646388,0.0018501566253452159,0.8192928584800085,-0.4781781165711375,-0.4771226923653348,0.005718070724882467,0.7223723994096553,0.7231025567889144,1.0028549599642425,0.0007301573792591887,1369.5677512902648,0.0010097563235035465,0.7227374780992848
10.779661016949152,2.208449316823436,2.568836091145063,0.3603867743216273,0.0002958798168546,1.791214480966318,609.008715350539,0.6914567019176601,0.7565259931562074,0.8395594878849832,1.0,4.333662463378872,8.587675982070877,0.1164459397499129,0.5046373981070755,1.0,-0.3210368482865186,-0.31880217988682313,0.005723899596640991,0.823992203672754,0.8253470906916537,1.0028578660990006,0.001354887018899631,738.068920914268,0.0016415966496764586,0.8246696471822039,-0.47840548386885995,-0.47753495728489204,0.005722809413352327,0.7222150068581655,0.7228174338760155,1.0028573225605686,0.0006024270178499602,1659.9521109942298,0.0008334428440934564,0.7225162203670905
11.050847457627118,2.17220510033895,2.5244040391745335,0.3521989388355835,0.000307801776907,1.7810685276931233,572.1197297408,0.6902335842970675,0.7544656948797854,0.8356537859864799,1.0,4.329792612608102,8.538583255579134,0.1171154476179168,0.5070855999183476,1.0,-0.31386819742715744,-0.31187387810301404,0.005728848421208911,0.8283307326019255,0.829533677373611,1.0028603334568622,0.0012029447716854769,831.2933590449662,0.001450145792144478,0.8289322049877682,-0.47863344560909526,-0.47791537764565656,0.005727652749597206,0.7220571683675087,0.7225542348878341,1.0028597373260117,0.0004970665203254399,2011.8031674015765,0.0006879297031628388,0.7223057016276714
11.322033898305085,2.4814873164968136,2.8610412900180138,0.3795539735212001,0.0001988552454682,1.865874410697787,954.347401366052,0.6890432040075682,0.7524522575179187,0.8318912538159842,1.0,4.3256463339841105,8.492023092326889,0.1177575695600223,0.5093775990661897,1.0,-0.3085119015983952,-0.30674740699799763,0.005733888729285397,0.8315576338424203,0.8326179153741543,1.002862846419831,0.0010602815317339864,943.145730704748,0.0012734310806386225,0.8320877746082873,-0.4788603542881081,-0.47826800836093825,0.0057326010689986336,0.7219000247346525,0.7223101768901374,1.0028622044274071,0.0004101521554848997,2438.119577398677,0.0005678338317906371,0.722105100812395
11.593220338983052,2.4400133366103467,2.8109302127098132,0.3709168760994665,0.0002075706298638,1.8547272944048532,893.4714808708621,0.6878846841671469,0.7504837223734442,0.8282636742361476,1.0,4.321191972035102,8.447807318110826,0.1183739119920681,0.5115163981985145,1.0,-0.3049785449293423,-0.30343308422380255,0.005739017443744046,0.8336794678236101,0.8346058445614897,1.0028654034533966,0.0009263767378795418,1079.4744288257716,0.0011099571659077818,0.8341426561925499,-0.47908493927505674,-0.47859627531819654,0.005737652147019991,0.7217444566638135,0.7220829070694054,1.0028647227552778,0.00033845040559188355,2954.6426403336573,0.00046871405247008883,0.7219136818666094
11.864406779661016,2.3999142952844252,2.762517081144276,0.3626027858598508,0.0002164349082562,1.843885651358138,837.6716787074375,0.6867571627673552,0.7485582818385628,0.8247633665074754,1.0,4.316402552158678,8.405757908204187,0.118966071937901,0.513505456533049,1.0,-0.30327491668555484,-0.30193680568257264,0.00574423184084825,0.8347005950126339,0.8355017620073745,1.0028680031992487,0.000801166994740532,1248.1792267589137,0.0009589052126181639,0.8351011785100042,-0.479306234138659,-0.4789030836058332,0.005742807793455362,0.7215911348272933,0.7218704290897133,1.0028672932115472,0.00027929426242001565,3580.4530724521424,0.0003869035926187042,0.7217307819585033
12.135593220338984,2.356908414963549,2.710610796536378,0.353702381572829,0.0002264335514812,1.832186784954948,781.0290905631346,0.6856242178910745,0.746476396396184,0.8209337044509708,1.0,4.306555249521388,8.352379225948361,0.1197263645421291,0.5156082037250177,1.0,-0.3034052047903447,-0.30226145675867166,0.0057495296875665295,0.834622546550029,0.8353074543192635,1.002870644543735,0.0006849077692344663,1460.0506008534812,0.0008199469137895269,0.8349650004346463,-0.47952351936218285,-0.4791908999590053,0.0057480677215580225,0.7214405593240631,0.7216710469743086,1.0028699156528518,0.00023048765024547002,4338.627249377557,0.0003193804867353579,0.7215558031491859
12.40677966101695,2.319514228454155,2.6655290711445008,0.3460148426903453,0.0002355888831283,1.821953410066831,734.3615668439957,0.6845580408040086,0.7446401289586853,0.8176800115374983,1.0,4.301210333658702,8.31438668195159,0.1202734535032806,0.51732142107313,1.0,-0.30537155067018373,-0.30440769784273836,0.005754909350742436,0.8334437289522408,0.834021763599285,1.0028733266722885,0.000578034647044201,1730.000104861417,0.0006930690208246462,0.8337327462757629,-0.47973627358254667,-0.4794618329256428,0.005753429960883608,0.7212930932827885,0.721483310322808,1.0028725890963834,0.00019021704001953577,5257.152565812703,0.0002636471797725,0.7213882018027982
12.677966101694915,2.283311556929702,2.62191445538912,0.3386028984594182,0.0002448748321312,1.811991047695794,691.3795417692852,0.6835202564408238,0.7428420186408906,0.8145330208669315,1.0,4.295472194619215,8.278086595781339,0.1208008624250944,0.5188967456330144,1.0,-0.30917394808456483,-0.30837409369048413,0.005760369866785717,0.831159462386993,0.8316404910233243,1.002876049104168,0.0004810286363312599,2078.878312997879,0.0005784093505829178,0.8313999767051586,-0.4799441324535214,-0.4797176834577508,0.005758895502723094,0.7211489912261395,0.7213059798325876,1.0028753140359588,0.000156988606448083,6369.8890169504475,0.00021764495351129552,0.7212274855293636
12.94915254237288,2.248249253769504,2.579700314160121,0.3314510603906169,0.0002542833982262,1.8022900026825608,651.7355491995509,0.682510071252763,0.7410807499785224,0.8114868916852562,1.0,4.289329317238639,8.243338235488828,0.1213100774750267,0.520338871790123,1.0,-0.31480949463446517,-0.31415657677353837,0.005765910965573452,0.8277623483618561,0.8281566417209136,1.002878811704372,0.00039429335905749596,2536.182710229669,0.0004761096381937509,0.8279594950413849,-0.4801468597123745,-0.4799600030645743,0.0057644647917204405,0.7210084190129998,0.7211379874444458,1.002878090692842,0.00012956843144595886,7717.929350847206,0.00017967217606317044,0.7210732032287228
13.220338983050848,2.214279539734583,2.5388236679533467,0.3245441282187635,0.0002638054232259,1.7928411920007257,615.1202735904993,0.6815267073506694,0.7393551022755112,0.8085361637071242,1.0,4.282773408895956,8.210009313715048,0.1218025414818314,0.5216526857943345,1.0,-0.3222710292254741,-0.32174725712486607,0.005771533047162174,0.8232429597479264,0.8235610134502082,1.002881614672022,0.0003180537022817731,3144.123123943612,0.0003861932474794138,0.8234019865990673,-0.480344320133334,-0.4801901261551264,0.005770136510196802,0.7208714725016284,0.7209784142711025,1.0028809184096568,0.0001069417694741226,9350.88324157547,0.00014832867025878853,0.7209249433863655
13.491525423728811,2.1813577201732737,2.4992250883918676,0.3178673682185939,0.0002734306360434,1.7836360952204555,581.2577786054004,0.6805694027837084,0.737663941118688,0.8056757318069012,1.0,4.275799136969461,8.177975627705692,0.1222796503100544,0.5228432232646583,1.0,-0.331545211265807,-0.3311326157315862,0.00577723711724894,0.8175908443311929,0.8178431293765411,1.0028844585081818,0.0002522850453482439,3963.7704193668756,0.00030847608335423206,0.817716986853867,-0.4805364557813618,-0.48040921008551735,0.0057759107806767025,0.7207381939502292,0.7208264631064003,1.0028837972470572,8.826915617110576e-05,11328.985609214904,0.00012245548781701215,0.7207823285283148
13.76271186440678,2.460848577319294,2.801094531928807,0.3402459546095131,0.0001841868776016,1.860335608786569,923.6433100988309,0.6796374117925335,0.736006210596831,0.8029008223145846,1.0,4.268403876670185,8.147120700594833,0.1227427500769675,0.5239156302616877,1.0,-0.34261011757397497,-0.34229114524677096,0.005783024690316186,0.81079583276311,0.8109925121437491,1.0028873439675645,0.00019667938063916424,5084.417068785871,0.00024251688849662604,0.8108941724534295,-0.48072327103594314,-0.48061826113429007,0.00578178743883441,0.7206085823552595,0.720681440628042,1.002886727122677,7.285827278247226e-05,13725.277333785123,0.00010109636335157944,0.7206450114916507
14.033898305084746,2.4236414302334977,2.75688752618571,0.3332460959522123,0.0001914474437139,1.8503084689406517,870.3331041863188,0.6787300050293956,0.7343809261660812,0.80020697084157,1.0,4.260587469398402,8.117335426935291,0.1231931351120168,0.5248751277741631,1.0,-0.355432451290652,-0.3551905300891807,0.00578889767369959,0.8028496426538085,0.8030002925969699,1.0028902720007307,0.00015064994316138502,6637.904927244092,0.00018760882723239185,0.8029249676253892,-0.4809048189444991,-0.4808181551229652,0.005787766843655029,0.7204826028819161,0.7205427432685967,1.0028897082150434,6.014038668056276e-05,16627.761396206613,8.346539777466641e-05,0.7205126730752565
14.305084745762713,2.3875540859441333,2.714036685806144,0.3264825998620106,0.0001988180161377,1.8405309250170545,821.0588914532594,0.6778464697395357,0.7327871681094349,0.797590001558623,1.0,4.252351991752114,8.088517724860424,0.1236320465647809,0.5257269794541364,1.0,-0.3699644744161885,-0.3697844865459583,0.005794858244514393,0.7937477720181717,0.7938611424260805,1.0028932436927245,0.00011337040790881936,8820.643926802062,0.00014280886398136778,0.7938044572221261,-0.4810811874672205,-0.48100966207447204,0.005793848328194991,0.7203601963828786,0.720409840247569,1.0028927401911907,4.964386469041848e-05,20143.47606166538,6.891058660908679e-05,0.7203850183152238
14.576271186440678,2.3525399650668075,2.6724848240390378,0.3199448589722302,0.0002062948280526,1.830994255880342,775.4553567638923,0.6769861099011607,0.7312240755435291,0.7950460078467056,1.0,4.24370153524184,8.060572196633316,0.1240606715758557,0.5264764624295927,1.0,-0.3861407930604557,-0.3860094106391073,0.005800908731046604,0.7834916763690246,0.7835755160550212,1.0028962602039388,8.383968599656733e-05,11927.525587833707,0.0001069963063913297,0.7835335962120229,-0.48125249207448995,-0.48119345926013113,0.0058000320809984875,0.7202412845189521,0.720282264629547,1.0028958231446568,4.0980110594945884e-05,24402.081533750934,5.689451567438305e-05,0.7202617745742496
14.847457627118644,2.3185553003706207,2.632177470372316,0.313622170001695,0.0002138734793154,1.821690231727288,733.1955579662647,0.6761482463215351,0.7296908409305414,0.7925713342422374,1.0,4.234641996816592,8.033409799009434,0.1244801429305032,0.5271288410232412,1.0,-0.40387514263736923,-0.4037810053412565,0.005807051507346243,0.7720912234720912,0.7721521836132716,1.0028993227175629,6.0960141180399496e-05,16404.161483824282,7.894835043415621e-05,0.7721217035426815,-0.48141886766257036,-0.4813701431067168,0.005806317876293755,0.7201257753597142,0.7201596051524156,1.0028989569624118,3.382979270138975e-05,29559.743650422053,4.697540997766733e-05,0.7201426902560649
15.11864406779661,2.2855589621340964,2.5930628129127076,0.3075038507786112,0.0002215489027338,1.8126110895981236,693.9863998061678,0.6753322166892886,0.7281867050573367,0.7901625595988615,1.0,4.225180880218289,8.00694752434213,0.1248915391239762,0.5276893432076589,1.0,-0.42305733873325396,-0.422991077616177,0.005813288906147723,0.7595674171966212,0.7596110336111654,1.0029024323961666,4.361641454420084e-05,22927.14819524197,5.741940626750755e-05,0.7595892254038934,-0.4815804631531324,-0.4815402466109516,0.005812705383358667,0.7200135671269449,0.7200414942133879,1.002902141479097,2.792708644305808e-05,35807.53051482651,3.878538482503308e-05,0.7200275306701664
