D,level,dr,dz,mode_n,lambda_n,window_E_lo,window_E_hi,Nps_lambda_n,g_raw_n,g_hat_to_g3,grid_index
5.084745762711864,fine,0.06,0.03,5,1.5235044596418832,0.7266252665739621,1.5235044596418832,56.91491537383323,25.841354451059377,2.964531111111282,4
5.084745762711864,fine,0.06,0.03,6,1.8936701659252675,0.7266252665739621,1.8936701659252675,71.13205473791231,37.46536691809105,4.298042737203625,4
5.084745762711864,fine,0.06,0.03,7,2.3345433628110426,0.7266252665739621,2.3345433628110426,88.06489204730272,51.30974917714635,5.886276124846508,4
5.084745762711864,fine,0.06,0.03,8,2.8393907781622008,0.7266252665739621,2.8393907781622008,107.45481915240232,67.16306176223493,7.70497484908232,4
5.084745762711864,fine,0.06,0.03,9,3.409326651005723,0.7266252665739621,3.409326651005723,129.3446311886399,85.0602942148541,9.758152924908948,4
5.084745762711864,fine,0.06,0.03,10,3.4146418344079086,0.7266252665739621,3.4146418344079086,129.54877409515936,85.22720259421723,9.777300724776184,4
5.084745762711864,fine,0.06,0.03,11,3.5020313735487143,0.7266252665739621,3.5020313735487143,132.90518781970985,87.97142518214982,10.092119100614335,4
5.084745762711864,fine,0.06,0.03,12,3.6627874114248034,0.7266252665739621,3.6627874114248034,139.07942534443575,93.01951623084281,10.671238240592666,4
5.084745762711864,fine,0.06,0.03,13,3.908292863450022,0.7266252665739621,3.908292863450022,148.50867599309433,100.72892417064982,11.555664779808735,4
5.084745762711864,fine,0.06,0.03,14,4.054516229379682,0.7266252665739621,4.054516229379682,154.12474992003771,105.32065754758364,12.082430374686071,4
5.084745762711864,fine,0.06,0.03,15,4.2081398738445355,0.7266252665739621,4.2081398738445355,160.0250500448216,110.14477584968054,12.635855266455293,4
5.084745762711864,fine,0.06,0.03,16,4.578287314800249,0.7266252665739621,4.578287314800249,174.24148788332818,121.76821474549006,13.969301092214462,4
5.084745762711864,fine,0.06,0.03,17,4.762656581679915,0.7266252665739621,4.762656581679915,181.3226505010089,127.55781281027143,14.633486230666847,4
5.084745762711864,fine,0.06,0.03,18,5.019182704094234,0.7266252665739621,5.019182704094234,191.1751775476369,135.6132938946822,15.557614427388561,4
5.084745762711864,fine,0.06,0.03,19,5.523929850466344,0.7266252665739621,5.523929850466344,210.56125357192371,151.46345781461153,17.375951935425714,4
5.084745762711864,fine,0.06,0.03,20,5.53864513837103,0.7266252665739621,5.53864513837103,211.12643099212295,151.9255500267115,17.428963349419785,4
5.084745762711864,fine,0.06,0.03,21,6.09783405943428,0.7266252665739621,6.09783405943428,232.6034794778597,169.48530469747251,19.44342583138998,4
5.084745762711864,fine,0.06,0.03,22,6.381347239335495,0.7266252665739621,6.381347239335495,243.49251193491563,178.38823838851675,20.464774149538197,4
5.084745762711864,fine,0.06,0.03,23,6.738661730613538,0.7266252665739621,6.738661730613538,257.216068258677,189.6086946078925,21.75198963223275,4
5.084745762711864,fine,0.06,0.03,24,7.292293335297999,0.7266252665739621,7.292293335297999,278.47967411559546,206.99393739445208,23.74643203704509,4
5.084745762711864,fine,0.06,0.03,25,7.447561153009648,0.7266252665739621,7.447561153009648,284.44312282435567,211.8696863311386,24.305780017049383,4
5.084745762711864,fine,0.06,0.03,26,8.223169372959852,0.7266252665739621,8.223169372959852,314.2322955320931,236.22548014238743,27.09988698330783,4
5.084745762711864,fine,0.06,0.03,27,8.230268213582326,0.7266252665739621,8.230268213582326,314.5049442533008,236.4483992580603,27.125460358531843,4
5.084745762711864,fine,0.06,0.03,28,8.269754478480113,0.7266252665739621,8.269754478480113,316.02151297236253,237.68835430429306,27.267708525821142,4
5.084745762711864,fine,0.06,0.03,29,8.32180871721824,0.7266252665739621,8.32180871721824,318.0207861466971,239.32297120635312,27.455232468116154,4
