alpha,taper,boost_peak,boost_center_D,boost_sigma_D,D60_D4p814_max_abs_delta_mu,D60_D5p627_max_abs_delta_mu,D60_D6p712_max_abs_delta_mu,D60_guard_D6p169_max_abs_delta_mu,D60_guard_D6p441_max_abs_delta_mu,D21_guard_D4p0_max_abs_delta_mu,D21_guard_D6p4_max_abs_delta_mu,D21_guard_D8p0_max_abs_delta_mu,hotspot_objective,guard60_objective,guard21_objective,joint_objective
0.78,0.0125,0.0,5.9,0.1,8.909725907187724,4.409909423695787,7.314517226833722,7.565262585941952,21.623180286737785,0.998759823937768,11.18977557551149,0.32218235377403337,8.909725907187724,21.623180286737785,11.18977557551149,21.623180286737785
0.78,0.0125,0.0,5.9,0.15,8.909725907187724,4.409909423695787,7.314517226833722,7.565262585941952,21.623180286737785,0.998759823937768,11.18977557551149,0.32218235377403337,8.909725907187724,21.623180286737785,11.18977557551149,21.623180286737785
0.78,0.0125,0.0,5.9,0.2,8.909725907187724,4.409909423695787,7.314517226833722,7.565262585941952,21.623180286737785,0.998759823937768,11.18977557551149,0.32218235377403337,8.909725907187724,21.623180286737785,11.18977557551149,21.623180286737785
0.78,0.0125,0.15,5.9,0.1,8.909725907187724,4.188259825888245,7.314517226833729,7.089870814740365,21.623190362735663,0.998759823937768,11.189708527699757,0.32218235377403337,8.909725907187724,21.623190362735663,11.189708527699757,21.623190362735663
0.78,0.0125,0.3,5.9,0.1,8.909725907187724,3.9654901139405965,7.314517226833729,6.611171182119605,21.62320043873499,0.998759823937768,11.189641479795696,0.32218235377403337,8.909725907187724,21.62320043873499,11.189641479795696,21.62320043873499
0.78,0.0125,0.15,5.9,0.15,8.909725907188403,2.6254486417406113,7.31451743349383,3.9088754614307817,21.657066176533995,0.998759823937768,11.120172498544513,0.32218235377403337,8.909725907188403,21.657066176533995,11.120172498544513,21.657066176533995
0.78,0.0125,0.3,5.9,0.15,8.909725907189063,0.7700130552812539,7.314517640153937,0.056807485825117965,21.69096875193079,0.998759823937768,11.050469923823265,0.32218235377403337,8.909725907189063,21.69096875193079,11.050469923823265,21.69096875193079
0.78,0.015,0.15,5.9,0.2,8.909890385750248,0.4864625784115475,7.309878254055324,0.16512069273002794,21.834142269647025,0.9987596991529593,10.696664620419256,0.32218235296026343,8.909890385750248,21.834142269647025,10.696664620419256,21.834142269647025
0.78,0.0175,0.3,5.9,0.2,8.910054865655727,3.7934743228893026,7.305240020654704,8.079927578945274,22.04575096684068,0.9987595743681434,10.198559697932197,0.32218235214649305,8.910054865655727,22.04575096684068,10.198559697932197,22.04575096684068
0.78,0.0125,0.15,5.9,0.2,8.909725971368264,0.6514201776689887,7.314642622053352,0.08210781266618028,22.206712988690548,0.998759823937768,10.392836309651337,0.32218235377403337,8.909725971368264,22.206712988690548,10.392836309651337,22.206712988690548
0.79,0.0175,0.0,5.9,0.1,8.920999313043545,3.486500411206748,7.336645286098705,6.748623231841933,22.383127917663423,0.9824515445700079,10.586353216210142,0.3222883053240193,8.920999313043545,22.383127917663423,10.586353216210142,22.383127917663423
0.79,0.0175,0.0,5.9,0.15,8.920999313043545,3.486500411206748,7.336645286098705,6.748623231841933,22.383127917663423,0.9824515445700079,10.586353216210142,0.3222883053240193,8.920999313043545,22.383127917663423,10.586353216210142,22.383127917663423
0.79,0.0175,0.0,5.9,0.2,8.920999313043545,3.486500411206748,7.336645286098705,6.748623231841933,22.383127917663423,0.9824515445700079,10.586353216210142,0.3222883053240193,8.920999313043545,22.383127917663423,10.586353216210142,22.383127917663423
0.79,0.0175,0.15,5.9,0.1,8.920999313043545,3.260184333052649,7.336645286098708,6.267549137183252,22.3831381049307,0.9824515445700079,10.58628533747229,0.3222883053240193,8.920999313043545,22.3831381049307,10.58628533747229,22.3831381049307
0.79,0.0175,0.3,5.9,0.1,8.920999313043545,3.0327245585337153,7.336645286098708,5.78312764247714,22.383148292199444,0.9824515445700079,10.586217458640974,0.3222883053240193,8.920999313043545,22.383148292199444,10.586217458640974,22.383148292199444
