combo_id,mode,omega,m,phase,center_D,width_D,eta_couple,D60_p95_base,D60_p95_cf,D21_p95_base,D21_p95_cf,D60_mean_abs_improvement,D21_mean_abs_improvement,D60_improved_fraction,D21_improved_fraction,D21_acceptance_flip_fraction,beats_mainline_both,joint_objective
1220,pointamp_notch,1.1,12.0,0.9853981633974482,6.0,0.05,0.15,31.28593012120719,31.273152685857934,2.102217055050133,2.4188775568013807,-0.76836341603471,-0.35878728196089354,0.8,0.0,0.0,0.0,33.806436699867916
259,partial_notch,1.1,10.0,0.7853981633974483,5.9,0.05,0.0,31.28593012120719,25.426061300230074,2.102217055050133,3.151827237615957,0.5355423485923311,-0.772646013906367,0.8,0.0,0.0,0.0,33.82294276075667
1123,pointamp_notch,1.1,10.0,0.7853981633974483,5.9,0.05,0.0,31.28593012120719,25.42606130023011,2.102217055050133,3.1518272376159557,0.5355423485923274,-0.7726460139063672,0.8,0.0,0.0,0.0,33.82294276075669
909,pointamp_notch,1.0,10.0,0.7853981633974483,5.9,0.07,0.0,31.28593012120719,25.23490145975625,2.102217055050133,3.1831679770696093,0.8915301158902212,-0.7597257755399119,0.8,0.0,0.0,0.0,33.88250883591206
45,partial_notch,1.0,10.0,0.7853981633974483,5.9,0.07,0.0,31.28593012120719,25.23490145975625,2.102217055050133,3.1831679770696164,0.8915301158902222,-0.7597257755399116,0.8,0.0,0.0,0.0,33.88250883591212
1450,pointamp_notch,1.2,14.0,0.4353981633974483,5.9,0.07,0.15,31.28593012120719,26.973247571184164,2.102217055050133,2.966043241945617,1.4599665952055147,-0.4995283066045101,0.8,0.0,0.0,0.0,33.883857066348035
586,partial_notch,1.2,14.0,0.4353981633974483,5.9,0.07,0.15,31.28593012120719,26.97324757118416,2.102217055050133,2.9660432419456315,1.459966595205515,-0.49952830660451014,0.8,0.0,0.0,0.0,33.88385706634815
1129,pointamp_notch,1.1,10.0,0.7853981633974483,6.0,0.05,0.0,31.28593012120719,31.19366115048772,2.102217055050133,2.4431807365604934,-0.38607932051923954,-0.38952218219931767,0.8,0.0,0.0,0.0,33.921370602570605
265,partial_notch,1.1,10.0,0.7853981633974483,6.0,0.05,0.0,31.28593012120719,31.19366115048772,2.102217055050133,2.443180736560514,-0.38607932051923494,-0.3895221821993197,0.8,0.0,0.0,0.0,33.92137060257077
1581,pointamp_notch,1.3,10.0,0.9853981633974482,6.0,0.07,0.0,31.28593012120719,31.2847533721805,2.102217055050133,2.4402534712069204,-0.6515766974115441,-0.4678772916141069,0.8,0.0,0.0,0.0,33.9890447014348
717,partial_notch,1.3,10.0,0.9853981633974482,6.0,0.07,0.0,31.28593012120719,31.28475337218054,2.102217055050133,2.4402534712069204,-0.6515766974115428,-0.46787729161410746,0.8,0.0,0.0,0.0,33.989044701434835
1436,pointamp_notch,1.2,12.0,0.9853981633974482,6.0,0.05,0.15,31.28593012120719,31.272069252367253,2.102217055050133,2.44442947376108,-0.9517576622718104,-0.3827233786002437,0.8,0.0,0.0,0.0,34.009768602054834
572,partial_notch,1.2,12.0,0.9853981633974482,6.0,0.05,0.15,31.28593012120719,31.27206925236723,2.102217055050133,2.4444294737611014,-0.9517576622718097,-0.38272337860024436,0.8,0.0,0.0,0.0,34.009768602054976
1020,pointamp_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,31.28593012120719,27.6970893780734,2.102217055050133,2.8923539988350067,2.568635336471125,-0.4459483781943937,0.9238095238095239,0.0,0.0,0.0,34.01818492835239
156,partial_notch,1.0,14.0,0.4353981633974483,5.9,0.1,0.15,31.28593012120719,27.69708937807341,2.102217055050133,2.8923539988350253,2.568635336471124,-0.44594837819439387,0.9238095238095239,0.0,0.0,0.0,34.018184928352554
1666,pointamp_notch,1.3,14.0,0.4353981633974483,5.9,0.07,0.15,31.28593012120719,26.624815614963065,2.102217055050133,3.03459149921935,1.4383325723579008,-0.5291735815723375,0.8,0.0,0.0,0.0,34.0838111683168
802,partial_notch,1.3,14.0,0.4353981633974483,5.9,0.07,0.15,31.28593012120719,26.62481561496306,2.102217055050133,3.034591499219357,1.4383325723578997,-0.5291735815723377,0.8,0.0,0.0,0.0,34.083811168316856
261,partial_notch,1.1,10.0,0.7853981633974483,5.9,0.07,0.0,31.28593012120719,24.656075514984103,2.102217055050133,3.286731153362736,0.8342450744317318,-0.8176148371231955,0.8,0.0,0.0,0.0,34.13218830148493
1125,pointamp_notch,1.1,10.0,0.7853981633974483,5.9,0.07,0.0,31.28593012120719,24.656075514984117,2.102217055050133,3.2867311533627346,0.8342450744317296,-0.8176148371231934,0.8,0.0,0.0,0.0,34.13218830148493
1345,pointamp_notch,1.2,10.0,0.7853981633974483,6.0,0.05,0.0,31.28593012120719,31.185278443423233,2.102217055050133,2.470929743890326,-0.568968478070528,-0.4172981959367093,0.8,0.0,0.0,0.0,34.13497995414478
481,partial_notch,1.2,10.0,0.7853981633974483,6.0,0.05,0.0,31.28593012120719,31.18527844342324,2.102217055050133,2.470929743890327,-0.5689684780705273,-0.4172981959367116,0.8,0.0,0.0,0.0,34.1349799541448
1652,pointamp_notch,1.3,12.0,0.9853981633974482,6.0,0.05,0.15,31.28593012120719,31.27098583385372,2.102217055050133,2.4699700260944017,-1.1182894672298658,-0.4056662388042548,0.8,0.0,0.0,0.0,34.213009602207876
788,partial_notch,1.3,12.0,0.9853981633974482,6.0,0.05,0.15,31.28593012120719,31.27098583385372,2.102217055050133,2.4699700260944146,-1.1182894672298656,-0.40566623880425423,0.8,0.0,0.0,0.0,34.213009602207975
1236,pointamp_notch,1.1,14.0,0.4353981633974483,5.9,0.1,0.15,31.28593012120719,27.34744725210514,2.102217055050133,2.967345009126956,2.6121418474759603,-0.47925441677908814,0.8571428571428571,0.0,0.0,0.0,34.268470884719726
372,partial_notch,1.1,14.0,0.4353981633974483,5.9,0.1,0.15,31.28593012120719,27.347447252105127,2.102217055050133,2.967345009126969,2.6121418474759617,-0.47925441677908837,0.8571428571428571,0.0,0.0,0.0,34.26847088471982
1003,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.05,0.0,31.28593012120719,31.207349062602244,2.102217055050133,2.485531812834206,-0.5143740253737406,-0.44733650835530203,0.8,0.0,0.0,0.0,34.273867124874826
139,partial_notch,1.0,12.0,0.9853981633974482,6.0,0.05,0.0,31.28593012120719,31.20734906260227,2.102217055050133,2.4855318128342048,-0.5143740253737412,-0.44733650835530053,0.8,0.0,0.0,0.0,34.27386712487484
1073,pointamp_notch,1.0,14.0,0.9853981633974482,5.9,0.1,0.0,31.28593012120719,22.239691958763807,2.102217055050133,3.6145394935242146,3.6782103280265184,-0.8681651745532729,1.0,0.0,0.0,0.0,34.33827146655646
209,partial_notch,1.0,14.0,0.9853981633974482,5.9,0.1,0.0,31.28593012120719,22.239691958763803,2.102217055050133,3.6145394935242274,3.6782103280265175,-0.8681651745532707,1.0,0.0,0.0,0.0,34.33827146655656
697,partial_notch,1.3,10.0,0.7853981633974483,6.0,0.05,0.0,31.28593012120719,31.176896632806947,2.102217055050133,2.4986653445012137,-0.7376070813809571,-0.4441931504473207,0.8,0.0,0.0,0.0,34.348482948415594
1561,pointamp_notch,1.3,10.0,0.7853981633974483,6.0,0.05,0.0,31.28593012120719,31.176896632806947,2.102217055050133,2.4986653445012195,-0.7376070813809589,-0.4441931504473219,0.8,0.0,0.0,0.0,34.348482948415636
1341,pointamp_notch,1.2,10.0,0.7853981633974483,5.9,0.07,0.0,31.28593012120719,24.081875390634636,2.102217055050133,3.39010515186594,0.7948841519908334,-0.8734034179318754,0.8,0.0,0.0,0.0,34.384980165161096
477,partial_notch,1.2,10.0,0.7853981633974483,5.9,0.07,0.0,31.28593012120719,24.081875390634657,2.102217055050133,3.3901051518659395,0.7948841519908324,-0.8734034179318751,0.8,0.0,0.0,0.0,34.38498016516111
207,partial_notch,1.0,14.0,0.9853981633974482,5.9,0.07,0.0,31.28593012120719,23.286213190820103,2.102217055050133,3.490757607366361,2.7283313339521644,-0.8269039083072127,1.0,0.0,0.0,0.0,34.394537609349925
1071,pointamp_notch,1.0,14.0,0.9853981633974482,5.9,0.07,0.0,31.28593012120719,23.28621319082013,2.102217055050133,3.4907576073663598,2.728331333952163,-0.8269039083072133,1.0,0.0,0.0,0.0,34.394537609349946
475,partial_notch,1.2,10.0,0.7853981633974483,5.9,0.05,0.0,31.28593012120719,25.385366070318092,2.102217055050133,3.243190167885551,0.47371851692371725,-0.8244308294790709,0.8,0.0,0.0,0.0,34.51315097300144
1339,pointamp_notch,1.2,10.0,0.7853981633974483,5.9,0.05,0.0,31.28593012120719,25.385366070318096,2.102217055050133,3.243190167885551,0.47371851692371625,-0.8244308294790719,0.8,0.0,0.0,0.0,34.513150973001444
588,partial_notch,1.2,14.0,0.4353981633974483,5.9,0.1,0.15,31.28593012120719,26.999438837421618,2.102217055050133,3.042237303901931,2.6668071960339543,-0.5111638198350099,0.8095238095238095,0.0,0.0,0.0,34.519600828236
1452,pointamp_notch,1.2,14.0,0.4353981633974483,5.9,0.1,0.15,31.28593012120719,26.999438837421618,2.102217055050133,3.0422373039019317,2.6668071960339534,-0.5111638198350098,0.8095238095238095,0.0,0.0,0.0,34.51960082823601
1219,pointamp_notch,1.1,12.0,0.9853981633974482,6.0,0.05,0.0,31.28593012120719,31.199495285612926,2.102217055050133,2.5202636160591823,-0.715762280617521,-0.480854511180432,0.8,0.0,0.0,0.0,34.54386777368532
355,partial_notch,1.1,12.0,0.9853981633974482,6.0,0.05,0.0,31.28593012120719,31.19949528561294,2.102217055050133,2.5202636160591823,-0.715762280617524,-0.4808545111804306,0.8,0.0,0.0,0.0,34.543867773685335
935,pointamp_notch,1.0,10.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,31.284686491572625,2.102217055050133,2.5139639539284127,0.4785823688983405,-0.43262931313525976,0.8,0.0,0.0,0.0,34.57866168259886
71,partial_notch,1.0,10.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,31.284686491572632,2.102217055050133,2.513963953928415,0.47858236889833894,-0.4326293131352615,0.8,0.0,0.0,0.0,34.57866168259889
1289,pointamp_notch,1.1,14.0,0.9853981633974482,5.9,0.1,0.0,31.28593012120719,21.39451929800534,2.102217055050133,3.7601924384282435,3.7987053924080776,-0.9397144128988052,1.0,0.0,0.0,0.0,34.65832236503022
425,partial_notch,1.1,14.0,0.9853981633974482,5.9,0.1,0.0,31.28593012120719,21.39451929800535,2.102217055050133,3.7601924384282577,3.79870539240808,-0.9397144128988052,1.0,0.0,0.0,0.0,34.658322365030344
911,pointamp_notch,1.0,10.0,0.7853981633974483,5.9,0.1,0.0,31.28593012120719,25.27122227543376,2.102217055050133,3.279109646492626,1.5355005168460694,-0.7917067906674049,0.8,0.0,0.0,0.0,34.68636300697371
47,partial_notch,1.0,10.0,0.7853981633974483,5.9,0.1,0.0,31.28593012120719,25.271222275433775,2.102217055050133,3.2791096464926475,1.535500516846072,-0.7917067906674072,0.8,0.0,0.0,0.0,34.68636300697389
52,partial_notch,1.0,10.0,0.7853981633974483,6.0,0.07,0.15,31.28593012120719,31.269064648497224,2.102217055050133,2.5294814774758905,-0.13584380722016942,-0.38332810422355446,0.8,0.0,0.0,0.0,34.68718002790328
916,pointamp_notch,1.0,10.0,0.7853981633974483,6.0,0.07,0.15,31.28593012120719,31.26906464849722,2.102217055050133,2.5294814774759087,-0.13584380722016812,-0.38332810422355446,0.8,0.0,0.0,0.0,34.68718002790342
896,pointamp_notch,1.0,10.0,0.5853981633974483,6.0,0.05,0.15,31.28593012120719,31.275684326942873,2.102217055050133,2.529124030571942,-0.2191034210340139,-0.3594259724392541,0.8,0.0,0.0,0.0,34.690940131117344
32,partial_notch,1.0,10.0,0.5853981633974483,6.0,0.05,0.15,31.28593012120719,31.27568432694288,2.102217055050133,2.529124030571943,-0.21910342103401453,-0.3594259724392548,0.8,0.0,0.0,0.0,34.69094013111736
804,partial_notch,1.3,14.0,0.4353981633974483,5.9,0.1,0.15,31.28593012120719,26.653056494128364,2.102217055050133,3.1170310131469727,2.731782122831913,-0.5417649373346957,0.8,0.0,0.0,0.0,34.77156815890308
1668,pointamp_notch,1.3,14.0,0.4353981633974483,5.9,0.1,0.15,31.28593012120719,26.653056494128368,2.102217055050133,3.1170310131469785,2.731782122831912,-0.5417649373346967,0.8,0.0,0.0,0.0,34.771568158903136
1435,pointamp_notch,1.2,12.0,0.9853981633974482,6.0,0.05,0.0,31.28593012120719,31.191642295375726,2.102217055050133,2.5549744007404045,-0.8990038380169707,-0.5129815840423695,0.8,0.0,0.0,0.0,34.8137010608979
571,partial_notch,1.2,12.0,0.9853981633974482,6.0,0.05,0.0,31.28593012120719,31.191642295375736,2.102217055050133,2.5549744007404045,-0.8990038380169707,-0.5129815840423696,0.8,0.0,0.0,0.0,34.81370106089791
944,pointamp_notch,1.0,12.0,0.4353981633974483,5.9,0.05,0.15,31.28593012120719,27.711866235659617,2.102217055050133,2.997655080033369,0.5928656561115888,-0.28909291588674774,0.8,0.0,0.0,0.0,34.875370435525504
80,partial_notch,1.0,12.0,0.4353981633974483,5.9,0.05,0.15,31.28593012120719,27.711866235659617,2.102217055050133,2.997655080033376,0.592865656111589,-0.2890929158867478,0.8,0.0,0.0,0.0,34.87537043552556
1151,pointamp_notch,1.1,10.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,31.28456212969309,2.102217055050133,2.5515192701080394,0.3336168703731251,-0.4662631590352038,0.8,0.0,0.0,0.0,34.87897985015634
287,partial_notch,1.1,10.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,31.284562129693096,2.102217055050133,2.5515192701080536,0.33361687037312554,-0.4662631590352045,0.8,0.0,0.0,0.0,34.87897985015646
1557,pointamp_notch,1.3,10.0,0.7853981633974483,5.9,0.07,0.0,31.28593012120719,23.78174907286635,2.102217055050133,3.493290318148353,0.7717126005076359,-0.9272692776797005,0.8,0.0,0.0,0.0,34.910335177652115
693,partial_notch,1.3,10.0,0.7853981633974483,5.9,0.07,0.0,31.28593012120719,23.78174907286635,2.102217055050133,3.493290318148355,0.771712600507632,-0.9272692776797026,0.8,0.0,0.0,0.0,34.91033517765213
1505,pointamp_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,31.28593012120719,20.559634508323445,2.102217055050133,3.9054683193771567,3.9260594247286646,-1.0093945387094987,1.0,0.0,0.0,0.0,34.98564462293963
641,partial_notch,1.2,14.0,0.9853981633974482,5.9,0.1,0.0,31.28593012120719,20.55963450832344,2.102217055050133,3.9054683193771766,3.926059424728667,-1.0093945387095002,1.0,0.0,0.0,0.0,34.98564462293979
268,partial_notch,1.1,10.0,0.7853981633974483,6.0,0.07,0.15,31.28593012120719,31.267431956737667,2.102217055050133,2.5685771113646587,-0.3241119411438359,-0.41150474119964825,0.8,0.0,0.0,0.0,34.99831240725388
1132,pointamp_notch,1.1,10.0,0.7853981633974483,6.0,0.07,0.15,31.28593012120719,31.267431956737667,2.102217055050133,2.5685771113646587,-0.3241119411438355,-0.4115047411996479,0.8,0.0,0.0,0.0,34.99831240725388
1112,pointamp_notch,1.1,10.0,0.5853981633974483,6.0,0.05,0.15,31.28593012120719,31.274632990565923,2.102217055050133,2.568184202906319,-0.4175279468854201,-0.38743267283188587,0.8,0.0,0.0,0.0,35.002370173415414
248,partial_notch,1.1,10.0,0.5853981633974483,6.0,0.05,0.15,31.28593012120719,31.27463299056592,2.102217055050133,2.568184202906333,-0.41752794688541883,-0.38743267283188704,0.8,0.0,0.0,0.0,35.00237017341552
1127,pointamp_notch,1.1,10.0,0.7853981633974483,5.9,0.1,0.0,31.28593012120719,24.695710113090325,2.102217055050133,3.3920652905876514,1.5301481406293487,-0.8527267335547668,0.8,0.0,0.0,0.0,35.01449599739047
263,partial_notch,1.1,10.0,0.7853981633974483,5.9,0.1,0.0,31.28593012120719,24.695710113090325,2.102217055050133,3.3920652905876643,1.5301481406293487,-0.8527267335547654,0.8,0.0,0.0,0.0,35.014495997390576
205,partial_notch,1.0,14.0,0.9853981633974482,5.9,0.05,0.0,31.28593012120719,25.21796494810659,2.102217055050133,3.3321667933616275,2.3164771680019345,-0.7740393027989251,1.0,0.0,0.0,0.0,35.057562854598544
1069,pointamp_notch,1.0,14.0,0.9853981633974482,5.9,0.05,0.0,31.28593012120719,25.217964948106612,2.102217055050133,3.3321667933616466,2.3164771680019345,-0.774039302798927,1.0,0.0,0.0,0.0,35.05756285459872
787,partial_notch,1.3,12.0,0.9853981633974482,6.0,0.05,0.0,31.28593012120719,31.183790091811833,2.102217055050133,2.589664179597603,-1.0657052529846058,-0.5438050237808745,0.8,0.0,0.0,0.0,35.08336708819159
1651,pointamp_notch,1.3,12.0,0.9853981633974482,6.0,0.05,0.0,31.28593012120719,31.183790091811836,2.102217055050133,2.589664179597603,-1.0657052529846065,-0.5438050237808738,0.8,0.0,0.0,0.0,35.08336708819159
503,partial_notch,1.2,10.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,31.284437768010626,2.102217055050133,2.5890499992612583,0.20267179361981805,-0.49869037145116807,0.8,0.0,0.0,0.0,35.17910132169963
1367,pointamp_notch,1.2,10.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,31.284437768010605,2.102217055050133,2.589049999261264,0.2026717936198187,-0.49869037145116935,0.8,0.0,0.0,0.0,35.179101321699655
1555,pointamp_notch,1.3,10.0,0.7853981633974483,5.9,0.05,0.0,31.28593012120719,25.3446871856151,2.102217055050133,3.3344059484310042,0.4284130909161125,-0.8743068184174124,0.8,0.0,0.0,0.0,35.20219833266207
691,partial_notch,1.3,10.0,0.7853981633974483,5.9,0.05,0.0,31.28593012120719,25.344687185615093,2.102217055050133,3.334405948431018,0.4284130909161095,-0.8743068184174152,0.8,0.0,0.0,0.0,35.20219833266218
423,partial_notch,1.1,14.0,0.9853981633974482,5.9,0.07,0.0,31.28593012120719,23.031004869876668,2.102217055050133,3.6243699232638464,2.7640261353245132,-0.894439530027208,1.0,0.0,0.0,0.0,35.208227815586376
1287,pointamp_notch,1.1,14.0,0.9853981633974482,5.9,0.07,0.0,31.28593012120719,23.031004869876668,2.102217055050133,3.6243699232638464,2.764026135324516,-0.894439530027208,1.0,0.0,0.0,0.0,35.208227815586376
296,partial_notch,1.1,12.0,0.4353981633974483,5.9,0.05,0.15,31.28593012120719,27.36362615623815,2.102217055050133,3.0830130961359092,0.4953034437971978,-0.31508640653380504,0.8,0.0,0.0,0.0,35.209994484924366
1160,pointamp_notch,1.1,12.0,0.4353981633974483,5.9,0.05,0.15,31.28593012120719,27.36362615623815,2.102217055050133,3.083013096135922,0.495303443797198,-0.315086406533805,0.8,0.0,0.0,0.0,35.209994484924465
31,partial_notch,1.0,10.0,0.5853981633974483,6.0,0.05,0.0,31.28593012120719,30.926324868272825,2.102217055050133,2.6387008606357676,0.07947829901817263,-0.39248817242805817,0.8,0.0,0.0,0.0,35.2181953129579
895,pointamp_notch,1.0,10.0,0.5853981633974483,6.0,0.05,0.0,31.28593012120719,30.926324868272825,2.102217055050133,2.6387008606357676,0.07947829901817449,-0.3924881724280572,0.8,0.0,0.0,0.0,35.2181953129579
484,partial_notch,1.2,10.0,0.7853981633974483,6.0,0.07,0.15,31.28593012120719,31.26579929942368,2.102217055050133,2.607646087558305,-0.49649390982332975,-0.43841869071779965,0.8,0.0,0.0,0.0,35.30923155948906
1348,pointamp_notch,1.2,10.0,0.7853981633974483,6.0,0.07,0.15,31.28593012120719,31.26579929942369,2.102217055050133,2.607646087558315,-0.4964939098233313,-0.4384186907177995,0.8,0.0,0.0,0.0,35.30923155948915
464,partial_notch,1.2,10.0,0.5853981633974483,6.0,0.05,0.15,31.28593012120719,31.27358166836108,2.102217055050133,2.6072177688034244,-0.6002503351089096,-0.41444825744761055,0.8,0.0,0.0,0.0,35.31358737838741
1328,pointamp_notch,1.2,10.0,0.5853981633974483,6.0,0.05,0.15,31.28593012120719,31.273581668361082,2.102217055050133,2.60721776880343,-0.6002503351089091,-0.4144482574476109,0.8,0.0,0.0,0.0,35.31358737838746
1721,pointamp_notch,1.3,14.0,0.9853981633974482,5.9,0.1,0.0,31.28593012120719,19.73491236052384,2.102217055050133,4.050371447734326,4.059770749315914,-1.0773380457529056,0.8,0.0,0.0,0.0,35.32014750199738
857,partial_notch,1.3,14.0,0.9853981633974482,5.9,0.1,0.0,31.28593012120719,19.73491236052383,2.102217055050133,4.050371447734346,4.0597707493159145,-1.077338045752907,0.8,0.0,0.0,0.0,35.32014750199753
122,partial_notch,1.0,12.0,0.7853981633974483,6.0,0.05,0.15,31.28593012120719,31.27531431663503,2.102217055050133,2.6099170639083082,-0.5188164305047066,-0.42622888351629534,0.8,0.0,0.0,0.0,35.33691438750043
986,pointamp_notch,1.0,12.0,0.7853981633974483,6.0,0.05,0.15,31.28593012120719,31.27531431663505,2.102217055050133,2.609917063908307,-0.5188164305047065,-0.42622888351629523,0.8,0.0,0.0,0.0,35.33691438750044
1343,pointamp_notch,1.2,10.0,0.7853981633974483,5.9,0.1,0.0,31.28593012120719,24.12476866498384,2.102217055050133,3.5047955051256765,1.5415159613522722,-0.9116341127397787,0.8,0.0,0.0,0.0,35.34539626558819
479,partial_notch,1.2,10.0,0.7853981633974483,5.9,0.1,0.0,31.28593012120719,24.12476866498385,2.102217055050133,3.5047955051256836,1.541515961352276,-0.9116341127397791,0.8,0.0,0.0,0.0,35.345396265588256
1583,pointamp_notch,1.3,10.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,31.284313406525207,2.102217055050133,2.62655615748485,0.08473899872921435,-0.5299789756986322,0.8,0.0,0.0,0.0,35.479026226002944
719,partial_notch,1.3,10.0,0.9853981633974482,6.0,0.1,0.0,31.28593012120719,31.284313406525218,2.102217055050133,2.6265561574848584,0.08473899872921718,-0.529978975698634,0.8,0.0,0.0,0.0,35.47902622600302
1376,pointamp_notch,1.2,12.0,0.4353981633974483,5.9,0.05,0.15,31.28593012120719,27.017006419787737,2.102217055050133,3.168242992730219,0.4149238073790959,-0.3407912088459172,0.8,0.0,0.0,0.0,35.545213921228424
512,partial_notch,1.2,12.0,0.4353981633974483,5.9,0.05,0.15,31.28593012120719,27.017006419787734,2.102217055050133,3.168242992730223,0.41492380737909645,-0.34079120884591674,0.8,0.0,0.0,0.0,35.54521392122845
1111,pointamp_notch,1.1,10.0,0.5853981633974483,6.0,0.05,0.0,31.28593012120719,30.890455095429417,2.102217055050133,2.6886251191651382,-0.10906270029361953,-0.42629946566685667,0.8,0.0,0.0,0.0,35.58171960834946
247,partial_notch,1.1,10.0,0.5853981633974483,6.0,0.05,0.0,31.28593012120719,30.890455095429406,2.102217055050133,2.6886251191651453,-0.10906270029361895,-0.42629946566685806,0.8,0.0,0.0,0.0,35.5817196083495
1564,pointamp_notch,1.3,10.0,0.7853981633974483,6.0,0.07,0.15,31.28593012120719,31.264166676554552,2.102217055050133,2.6466884242370177,-0.6542387260163002,-0.46414510542155446,0.8,0.0,0.0,0.0,35.619937630049634
700,partial_notch,1.3,10.0,0.7853981633974483,6.0,0.07,0.15,31.28593012120719,31.264166676554538,2.102217055050133,2.6466884242370368,-0.6542387260163007,-0.4641451054215551,0.8,0.0,0.0,0.0,35.61993763004977
680,partial_notch,1.3,10.0,0.5853981633974483,6.0,0.05,0.15,31.28593012120719,31.272530360328126,2.102217055050133,2.646224746388244,-0.768494121787659,-0.44052276211466024,0.8,0.0,0.0,0.0,35.62459189103301
1544,pointamp_notch,1.3,10.0,0.5853981633974483,6.0,0.05,0.15,31.28593012120719,31.272530360328133,2.102217055050133,2.6462247463882504,-0.7684941217876579,-0.44052276211465996,0.8,0.0,0.0,0.0,35.62459189103308
1006,pointamp_notch,1.0,12.0,0.9853981633974482,6.0,0.07,0.15,31.28593012120719,31.267814829777613,2.102217055050133,2.650089291327966,-0.30564200754496784,-0.3823854364856405,0.8,0.0,0.0,0.0,35.65079272000028
142,partial_notch,1.0,12.0,0.9853981633974482,6.0,0.07,0.15,31.28593012120719,31.26781482977761,2.102217055050133,2.650089291327978,-0.30564200754496773,-0.38238543648564083,0.8,0.0,0.0,0.0,35.65079272000037
1559,pointamp_notch,1.3,10.0,0.7853981633974483,5.9,0.1,0.0,31.28593012120719,23.558361630528523,2.102217055050133,3.6173007400044086,1.5680317286845944,-0.9686067225042753,0.8,0.0,0.0,0.0,35.679031110162725
695,partial_notch,1.3,10.0,0.7853981633974483,5.9,0.1,0.0,31.28593012120719,23.558361630528534,2.102217055050133,3.6173007400044073,1.568031728684594,-0.968606722504273,0.8,0.0,0.0,0.0,35.679031110162725
338,partial_notch,1.1,12.0,0.7853981633974483,6.0,0.05,0.15,31.28593012120719,31.27425818102569,2.102217055050133,2.6569897474351882,-0.7200177364029632,-0.4581843286918754,0.8,0.0,0.0,0.0,35.71243972010613
1202,pointamp_notch,1.1,12.0,0.7853981633974483,6.0,0.05,0.15,31.28593012120719,31.274258181025715,2.102217055050133,2.6569897474351882,-0.7200177364029625,-0.4581843286918761,0.8,0.0,0.0,0.0,35.71243972010616
1034,pointamp_notch,1.0,14.0,0.5853981633974483,5.9,0.05,0.15,31.28593012120719,25.825850881480537,2.102217055050133,3.3458240933885723,1.6740112587318865,-0.5767682023492088,0.9428571428571428,0.0,0.0,0.0,35.77470718818805
170,partial_notch,1.0,14.0,0.5853981633974483,5.9,0.05,0.15,31.28593012120719,25.825850881480548,2.102217055050133,3.3458240933885786,1.674011258731888,-0.5767682023492082,0.9428571428571428,0.0,0.0,0.0,35.77470718818812
946,pointamp_notch,1.0,12.0,0.4353981633974483,5.9,0.07,0.15,31.28593012120719,27.74070169621933,2.102217055050133,3.1122489320693956,0.9857850097731996,-0.3082993371767177,0.8,0.0,0.0,0.0,35.82095671237343
82,partial_notch,1.0,12.0,0.4353981633974483,5.9,0.07,0.15,31.28593012120719,27.740701696219325,2.102217055050133,3.1122489320694204,0.9857850097732,-0.3082993371767177,0.8,0.0,0.0,0.0,35.82095671237363
1592,pointamp_notch,1.3,12.0,0.4353981633974483,5.9,0.05,0.15,31.28593012120719,26.671999480541206,2.102217055050133,3.253344962162691,0.35016840118449316,-0.3662139605727606,0.8,0.0,0.0,0.0,35.88102273744167
728,partial_notch,1.3,12.0,0.4353981633974483,5.9,0.05,0.15,31.28593012120719,26.671999480541206,2.102217055050133,3.2533449621627124,0.35016840118449416,-0.36621396057276145,0.8,0.0,0.0,0.0,35.88102273744184
51,partial_notch,1.0,10.0,0.7853981633974483,6.0,0.07,0.0,31.28593012120719,31.152368810798038,2.102217055050133,2.694234449977008,0.06804353610527454,-0.45376204037701506,0.8,0.0,0.0,0.0,35.88850797021304
915,pointamp_notch,1.0,10.0,0.7853981633974483,6.0,0.07,0.0,31.28593012120719,31.15236881079803,2.102217055050133,2.69423444997702,0.06804353610527512,-0.45376204037701523,0.8,0.0,0.0,0.0,35.888507970213126
421,partial_notch,1.1,14.0,0.9853981633974482,5.9,0.05,0.0,31.28593012120719,25.152516101958653,2.102217055050133,3.450308944461585,2.3139760319312104,-0.836418105264921,1.0,0.0,0.0,0.0,35.93725121725027
1285,pointamp_notch,1.1,14.0,0.9853981633974482,5.9,0.05,0.0,31.28593012120719,25.15251610195868,2.102217055050133,3.450308944461591,2.313976031931209,-0.836418105264922,1.0,0.0,0.0,0.0,35.93725121725034
985,pointamp_notch,1.0,12.0,0.7853981633974483,6.0,0.05,0.0,31.28593012120719,30.937216782613355,2.102217055050133,2.7277713394452983,-0.36517489992063307,-0.5585445422444634,0.8,0.0,0.0,0.0,35.94165105777468
121,partial_notch,1.0,12.0,0.7853981633974483,6.0,0.05,0.0,31.28593012120719,30.937216782613355,2.102217055050133,2.7277713394453036,-0.3651748999206343,-0.558544542244463,0.8,0.0,0.0,0.0,35.94165105777472
