case,case_label,target_D,eval_D,eta,abs_delta_mu_mumu,acceptance_mismatch
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.77,0.02076281867222507,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,0.96,0.020761661699451484,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.15,0.020760504653812628,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.34,0.020759347626823743,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.53,0.020758190663363152,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.72,0.020757033648372225,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,1.91,0.020755876659653616,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.1,0.02075471964529685,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.29,0.020753562663744063,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.4800000000000004,0.020752405664404172,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.6700000000000004,0.020751248675915157,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,2.8600000000000003,0.02075009167590114,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.0500000000000003,0.02074893469421335,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.24,0.02074777771381653,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.43,0.020746620727359222,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.62,0.020745463741982828,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,3.81,0.020744306771807608,0.0
D21E21_holdout,D21 x E21 holdout,7.2,7.2,4.0,0.020743149791269122,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.2,0.035957881477529874,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.39,0.03595793106503997,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.5800000000000001,0.03595798026011687,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.77,0.0359580293358257,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,0.96,0.035958078632413404,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.15,0.0359581276897436,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.34,0.03595817704697124,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.53,0.03595822608704191,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.72,0.0359582753111094,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,1.91,0.03595832448621472,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.1,0.03595837366894461,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.29,0.035958422817691904,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.4800000000000004,0.03595847203682556,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.6700000000000004,0.035958521201817195,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,2.8600000000000003,0.035958570393897826,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.0500000000000003,0.035958619540291004,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.24,0.035958668742404054,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.43,0.03595871791834426,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.62,0.03595876707346557,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,3.81,0.03595881623595654,0.0
D21E21_holdout,D21 x E21 holdout,8.0,8.0,4.0,0.03595886542861981,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.2,0.09082934615835092,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.39,0.08663887071682574,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.5800000000000001,0.08228598929335051,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.77,0.07776952992997233,0.0
D60E21_release,D60 x E21 release,4.0,4.0,0.96,0.073088403396524,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.15,0.06824160460154993,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.34,0.06322821390406497,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.53,0.058047398323929134,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.72,0.05269841264873287,0.0
D60E21_release,D60 x E21 release,4.0,4.0,1.91,0.04718060043536365,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.1,0.04149339490455706,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.29,0.035636319727109456,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.4800000000000004,0.029608989700457222,1.0
D60E21_release,D60 x E21 release,4.0,4.0,2.6700000000000004,0.023411111314755484,0.0
D60E21_release,D60 x E21 release,4.0,4.0,2.8600000000000003,0.0170424832076157,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.0500000000000003,0.01050299650712061,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.24,0.003792635062737304,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.43,0.0030885244358653807,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.62,0.010140312451916156,0.0
D60E21_release,D60 x E21 release,4.0,4.0,3.81,0.01736246670617181,0.0
D60E21_release,D60 x E21 release,4.0,4.0,4.0,0.024754632392427034,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.2,4.994256969131735,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.39,5.006888475310264,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.5800000000000001,5.019515434495543,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.77,5.03213784791011,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,0.96,5.044755716748765,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.15,5.0573690421789115,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.34,5.069977825340295,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.53,5.082582067344658,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.72,5.095181769276865,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,1.91,5.107776932194276,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.1,5.1203675571269605,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.29,5.132953645078068,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.4800000000000004,5.14553519702344,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.6700000000000004,5.158112213911784,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,2.8600000000000003,5.17068469666557,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.0500000000000003,5.183252646179581,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.24,5.1958160633225,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.43,5.208374948936016,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.62,5.220929303835545,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,3.81,5.23347912881,0.0
D60E21_release,D60 x E21 release,4.8,4.813559322033898,4.0,5.246024424621741,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.2,7.357102968681566,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.39,7.3569264720389995,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.5800000000000001,7.35674997622835,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.77,7.356573481332283,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,0.96,7.3563969873569235,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.15,7.356220494440592,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.34,7.356044002627129,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.53,7.355867511622094,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.72,7.35569102167976,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,1.91,7.355514532773697,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.1,7.355338044822979,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.29,7.355161557827138,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.4800000000000004,7.354985071831656,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.6700000000000004,7.354808586839546,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,2.8600000000000003,7.354632102823238,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.0500000000000003,7.354455619788261,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.24,7.354279137731389,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.43,7.354102656714758,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.62,7.353926176664267,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,3.81,7.3537496975739955,0.0
D60E21_release,D60 x E21 release,6.4,6.4406779661016955,4.0,7.353573219474086,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.2,0.32374152582211524,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.39,0.3237405051425797,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.5800000000000001,0.3237394844188479,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.77,0.32373846377295656,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,0.96,0.323737443095252,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.15,0.32373642245949297,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.34,0.32373540179750115,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.53,0.3237343811185407,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.72,0.32373336048590096,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,1.91,0.32373233982391847,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.1,0.3237313191742608,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.29,0.32373029851588786,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.4800000000000004,0.32372927784501426,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.6700000000000004,0.3237282572062754,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,2.8600000000000003,0.32372723654385327,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.0500000000000003,0.32372621590766393,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.24,0.32372519525048915,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.43,0.3237241746059132,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.62,0.3237231539637513,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,3.81,0.32372213332167865,0.0
D60E21_release,D60 x E21 release,7.2,7.254237288135593,4.0,0.3237211126713504,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.2,0.250997561762194,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.39,0.2509975843858476,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.5800000000000001,0.250997606823943,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.77,0.2509976291483329,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,0.96,0.2509976513075456,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.15,0.2509976735869688,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.34,0.2509976959203968,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.53,0.2509977182223251,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.72,0.2509977405058543,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,1.91,0.250997762825254,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.1,0.2509977852037606,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.29,0.2509978074828245,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.4800000000000004,0.2509978297705593,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.6700000000000004,0.2509978520307983,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,2.8600000000000003,0.2509978743757544,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.0500000000000003,0.2509978966656239,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.24,0.2509979189463727,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.43,0.2509979412824639,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.62,0.2509979635724493,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,3.81,0.25099798588617306,0.0
D60E21_release,D60 x E21 release,8.0,8.067796610169491,4.0,0.2509980081608605,0.0
