width_peak,refamp_peak,center_D,sigma_D,D,eta,target_mu,cur_mu,mu_new,delta_mu,extra_width_beta,extra_refamp_beta
0.5,0.5,6.03,0.2,6.4406779661016955,2.1,53.17724889163355,75.98380433874513,76.66743539103194,23.49018649939839,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,2.29,53.17737054371819,75.9840018659631,76.66763461053641,23.49026406681822,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98419939434977,76.66783383122383,23.49034163623243,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,2.6700000000000004,53.17761384546962,75.98439692398316,76.66803305317282,23.490419207703198,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98459445487615,76.66823227639651,23.490496781217743,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,3.0500000000000003,53.177857144103946,75.98479198698705,76.66843150085266,23.490574356748716,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,3.24,53.17797879225753,75.98498952035528,76.66863072658118,23.490651934323658,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,3.43,53.178100439580184,75.98518705494621,76.66882995354726,23.490729513967075,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,3.62,53.1782220861386,75.98538459078506,76.66902918177617,23.49080709563757,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,3.81,53.17834373193131,75.98558212784538,76.66922841124105,23.490884679309744,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.4406779661016955,4.0,53.178465376946676,75.98577966618107,76.66942764199658,23.4909622650499,0.06072789820112619,0.06072789820112619
0.5,0.5,6.03,0.2,6.711864406779661,0.2,24.022491636014024,21.08261248034347,21.085399663936684,-2.93709197207734,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,0.39,24.022510691807305,21.082652381055027,21.085439571638332,-2.937071120168973,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,0.5800000000000001,24.02252974733178,21.082692281998636,21.085479479572086,-2.9370502677596946,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,0.77,24.022548802487066,21.082732182026014,21.085519386589457,-2.9370294158976087,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,0.96,24.022567857789728,21.082772082127686,21.085559293681136,-2.9370085641085915,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,1.15,24.022586912972304,21.082811980898406,21.085599199441642,-2.9369877135306623,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,1.34,24.02260596800885,21.082851879402607,21.08563910493559,-2.936966863073259,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,1.53,24.022625023057742,21.082891778107975,21.085679010630734,-2.9369460124270077,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,1.72,24.0226440780572,21.082931677018543,21.08571891653114,-2.9369251615260623,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,1.91,24.022663132903386,21.08297157609898,21.08575882260145,-2.936904310301937,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,2.1,24.02268218768798,21.083011473153505,21.085798726645486,-2.9368834610424948,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,2.29,24.02270124244546,21.083051368448782,21.085838628929967,-2.936862613515494,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,2.4800000000000004,24.022720297033377,21.083091263897504,21.08587853136793,-2.9368417656654486,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131159548962,21.085918434008676,-2.936820917604525,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,2.8600000000000003,24.022758406111414,21.083171055395507,21.085958336844552,-2.9368000692668623,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210951431088,21.085998239869518,-2.9367792206852457,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,3.24,24.022796514904933,21.08325084765382,21.086038143081666,-2.9367583718232666,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,3.43,24.022815569163555,21.083290744068968,21.08607804648628,-2.9367375226772765,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,3.62,24.022834623332585,21.083330640667587,21.086117950074403,-2.936716673258182,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,3.81,24.022853677482853,21.08337053746165,21.086157853858012,-2.9366958236248415,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.03,0.2,6.711864406779661,4.0,24.02287273152609,21.083410434453693,21.086197757839663,-2.9366749736864257,0.0014961119849638605,0.0014961119849638605
0.5,0.5,6.17,0.1,5.898305084745763,0.2,90.79702562735869,60.251653720638146,60.29801280531306,-30.499012822045636,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,0.39,90.79862216474444,60.25448559082204,60.30084685440659,-30.49777531033785,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,60.30368118410584,-30.496537491611647,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,0.77,90.80181516046262,60.26014963122751,60.30651525286222,-30.495299907600405,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,0.96,90.80341161896216,60.26298173779924,60.30934953852544,-30.49406208043672,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,1.15,90.80500805110192,60.26581328900283,60.312183268393284,-30.492824782708638,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,1.34,90.8066044569945,60.268644897635,60.315017055733854,-30.491587401260652,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,1.53,90.80820083658355,60.27147678658714,60.317851123610076,-30.490349712973476,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,1.72,90.80979718986694,60.27430895591068,60.320685472073464,-30.489111717793477,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,1.91,90.81139351683984,60.27714140564782,60.32352010116615,-30.48787341567369,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,2.1,90.81298981754493,60.27997294177464,60.32635381594557,-30.486636001599358,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,2.29,90.81458609192988,60.28280368338697,60.32918673559923,-30.485399356330653,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,60.332019935572326,-30.48416240444532,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,60.334853415902515,-30.48292514588357,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,60.33768717664227,-30.481687580618633,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,60.340521217829405,-30.480449708576245,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,3.24,90.82256706925467,60.29696159386269,60.34335553951488,-30.479211529739793,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,3.43,90.8241631857692,60.29979401674245,60.346190141729544,-30.47797304403965,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,3.62,90.82575927598117,60.30262671999676,60.349025024534484,-30.476734251446686,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,3.81,90.82735533987562,60.30545970366357,60.35186018796766,-30.475495151907964,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,5.898305084745763,4.0,90.82895137743073,60.30829296778385,60.35469563207012,-30.474255745360608,0.01247468947659217,0.01247468947659217
0.5,0.5,6.17,0.1,6.169491525423729,0.2,86.94702113806258,72.06646393780726,75.39340763576547,-11.553613502297111,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,0.39,86.94756859275853,72.06898766877671,75.39604787461367,-11.551520718144857,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,75.39868831021937,-11.549427731263123,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,0.77,86.94866348396428,72.07403523754775,75.40132846407418,-11.547335019890099,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,0.96,86.9492109206282,72.07655902161699,75.40396875847352,-11.545242162154679,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,1.15,86.94975835121514,72.07908228759027,75.40660851085904,-11.543149840356094,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,1.34,86.95030577588408,72.08160555328314,75.40924826295125,-11.541057512932824,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,1.53,86.95085319449171,72.08412900692889,75.41188821167316,-11.538964982818555,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,1.72,86.95140060719876,72.08665264862424,75.41452835712595,-11.536872250072818,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,1.91,86.95194801392257,72.08917647833813,75.4171686992771,-11.534779314645476,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,2.1,86.952495414569,72.09169948741895,75.41980818291078,-11.532687231658215,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,2.29,86.95304280930395,72.0942217766158,75.42244691342704,-11.530595895876914,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,75.42508584040402,-11.52850435759187,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,75.42772496389328,-11.526412616845434,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,75.43036428390799,-11.524320673580988,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,75.43300380046625,-11.522228527771546,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,3.24,86.9557796930088,72.10683604012569,75.435643513605,-11.520136179403792,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,3.43,86.95632705178399,72.10935945649784,75.43828342333255,-11.518043628451437,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,3.62,86.95687440455882,72.11188306081768,75.44092352968441,-11.515950874874406,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,3.81,86.95742175137232,72.11440685309975,75.44356383267572,-11.513857918696601,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.169491525423729,4.0,86.95796909219014,72.11693083336483,75.44620433232832,-11.51176475986182,0.49999353638191085,0.49999353638191085
0.5,0.5,6.17,0.1,6.4406779661016955,0.2,53.17603232822576,75.98182889690369,76.12567363540344,22.949641307177686,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,0.39,53.1761539878905,75.98202644590302,76.1258715406003,22.9497175527098,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98222399633042,76.1260694472287,22.949793800283864,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,0.77,53.176397305291836,75.98242154337235,76.12626735046416,22.949870045172325,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,0.96,53.17651896289371,75.98261909103532,76.1264652543223,22.94994629142859,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,1.15,53.17664061967282,75.98281663264187,76.12666315211051,22.950022532437693,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,1.34,53.17676227557025,75.98301417350659,76.12686104915554,22.95009877358529,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,1.53,53.1768839308222,75.98321171557642,76.1270589474086,22.9501750165864,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,1.72,53.17700558523319,75.98340925890311,76.12725684692177,22.950251261688578,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,1.91,53.17712723881674,75.98360680345382,76.1274547476621,22.950327508845362,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,2.1,53.17724889163355,75.98380433874513,76.12765263912212,22.950403747488565,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,2.29,53.17737054371819,75.9840018659631,76.12785052249059,22.9504799787724,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98419939434977,76.12804840703079,22.950556212039388,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,2.6700000000000004,53.17761384546962,75.98439692398316,76.12824629282079,22.95063244735117,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,2.8600000000000003,53.177735495178766,75.98459445487615,76.12844417987361,22.950708684694845,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,3.0500000000000003,53.177857144103946,75.98479198698705,76.12864206814739,22.95078492404344,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,3.24,53.17797879225753,75.98498952035528,76.12883995768163,22.950861165424108,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,3.43,53.178100439580184,75.98518705494621,76.12903784844173,22.95093740886154,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,3.62,53.1782220861386,75.98538459078506,76.12923574045288,22.951013654314288,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,3.81,53.17834373193131,75.98558212784538,76.12943363368855,22.951089901757243,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.4406779661016955,4.0,53.178465376946676,75.98577966618107,76.1296315282028,22.951166151256118,0.012823507779024674,0.012823507779024674
0.5,0.5,6.17,0.1,6.711864406779661,0.2,24.022491636014024,21.08261248034347,21.082612872382967,-2.9398787636310573,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,0.39,24.022510691807305,21.082652381055027,21.08265277309552,-2.939857918711784,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,0.5800000000000001,24.02252974733178,21.082692281998636,21.08269267404011,-2.9398370732916703,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,0.77,24.022548802487066,21.082732182026014,21.082732574068462,-2.9398162284186036,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,0.96,24.022567857789728,21.082772082127686,21.08277247417113,-2.9397953836185984,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,1.15,24.022586912972304,21.082811980898406,21.08281237294282,-2.939774540029486,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,1.34,24.02260596800885,21.082851879402607,21.082852271448015,-2.9397536965608353,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,1.53,24.022625023057742,21.082891778107975,21.08289217015437,-2.939732852903372,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,1.72,24.0226440780572,21.082931677018543,21.082932069065915,-2.939712008991286,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,1.91,24.022663132903386,21.08297157609898,21.082971968147334,-2.939691164756052,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,2.1,24.02268218768798,21.083011473153505,21.083011865202845,-2.939670322485135,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,2.29,24.02270124244546,21.083051368448782,21.08305176049911,-2.9396494819463506,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,2.4800000000000004,24.022720297033377,21.083091263897504,21.083091655948802,-2.9396286410845747,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,2.6700000000000004,24.0227393516132,21.083131159548962,21.083131551601255,-2.939607800011945,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,2.8600000000000003,24.022758406111414,21.083171055395507,21.08317144744878,-2.939586958662634,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,3.0500000000000003,24.022777460554764,21.083210951431088,21.083211343485353,-2.939566117069411,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,3.24,24.022796514904933,21.08325084765382,21.08325123970906,-2.939545275195872,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,3.43,24.022815569163555,21.083290744068968,21.083291136125187,-2.9395244330383683,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,3.62,24.022834623332585,21.083330640667587,21.083331032724793,-2.939503590607792,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,3.81,24.022853677482853,21.08337053746165,21.083370929519837,-2.939482747963016,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.1,6.711864406779661,4.0,24.02287273152609,21.083410434453693,21.083410826512857,-2.939461905013232,2.104539553262656e-07,2.104539553262656e-07
0.5,0.5,6.17,0.15,5.898305084745763,0.2,90.79702562735869,60.251653720638146,60.61288790664521,-30.18413772071348,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,0.39,90.79862216474444,60.25448559082204,60.61573675509041,-30.182885409654034,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,0.5800000000000001,90.80021867571749,60.257317741395916,60.618585885606656,-30.181632790110832,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,0.77,90.80181516046262,60.26014963122751,60.62143475381736,-30.180380406645263,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,0.96,90.80341161896216,60.26298173779924,60.62428384006763,-30.179127778894525,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,1.15,90.80500805110192,60.26581328900283,60.62713236762009,-30.17787568348183,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,1.34,90.8066044569945,60.268644897635,60.629980952945445,-30.17662350404906,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,1.53,90.80820083658355,60.27147678658714,60.63282982027139,-30.175371016312162,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,1.72,90.80979718986694,60.27430895591068,60.63567896964973,-30.17411822021721,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,1.91,90.81139351683984,60.27714140564782,60.63852840112285,-30.172865115716995,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,2.1,90.81298981754493,60.27997294177464,60.64137691350816,-30.17161290403677,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,2.29,90.81458609192988,60.28280368338697,60.64422462661554,-30.170361465314343,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,2.4800000000000004,90.81618234001765,60.28563470510325,60.647072621506204,-30.169109718511443,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,2.6700000000000004,90.81777856178608,60.288466006961094,60.64992089821797,-30.167857663568114,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,2.8600000000000003,90.8193747572609,60.291297589012885,60.652769456803604,-30.1666053004573,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,3.0500000000000003,90.82097092640565,60.29412945129645,60.65561829730107,-30.165352629104582,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,3.24,90.82256706925467,60.29696159386269,60.6584674197617,-30.164099649492975,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,3.43,90.8241631857692,60.29979401674245,60.66131682421637,-30.162846361552823,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,3.62,90.82575927598117,60.30262671999676,60.664166510726616,-30.161592765254554,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,3.81,90.82735533987562,60.30545970366357,60.66701647933053,-30.160338860545096,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,5.898305084745763,4.0,90.82895137743073,60.30829296778385,60.66986673006936,-30.159084647361368,0.09695095933146375,0.09695095933146375
0.5,0.5,6.17,0.15,6.169491525423729,0.2,86.94702113806258,72.06646393780726,75.39343207267515,-11.553589065387428,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,0.39,86.94756859275853,72.06898766877671,75.39607231237912,-11.55149628037941,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,0.5800000000000001,86.94811604148249,72.07151158782115,75.39871274884064,-11.549403292641856,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,0.77,86.94866348396428,72.07403523754775,75.40135290355119,-11.547310580413097,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,0.96,86.9492109206282,72.07655902161699,75.40399319880633,-11.54521772182187,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,1.15,86.94975835121514,72.07908228759027,75.40663295204746,-11.543125399167678,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,1.34,86.95030577588408,72.08160555328314,75.40927270499527,-11.541033070888801,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,1.53,86.95085319449171,72.08412900692889,75.41191265457284,-11.538940539918869,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,1.72,86.95140060719876,72.08665264862424,75.41455280088137,-11.536847806317397,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,1.91,86.95194801392257,72.08917647833813,75.41719314388835,-11.53475487003422,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,2.1,86.952495414569,72.09169948741895,75.41983262837753,-11.532662786191466,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,2.29,86.95304280930395,72.0942217766158,75.42247135974908,-11.53057144955487,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,2.4800000000000004,86.9535901979959,72.09674425360394,75.4251102875814,-11.52847991041449,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,2.6700000000000004,86.95413758073872,72.09926691843275,75.42774941192606,-11.526388168812659,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,2.8600000000000003,86.95468495748898,72.10178977111475,75.43038873279625,-11.524296224692733,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,3.0500000000000003,86.9552323282378,72.10431281166733,75.43302825021004,-11.522204078027755,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,3.24,86.9557796930088,72.10683604012569,75.43566796420441,-11.52011172880438,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,3.43,86.95632705178399,72.10935945649784,75.43830787478761,-11.518019176996376,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,3.62,86.95687440455882,72.11188306081768,75.44094798199518,-11.515926422563638,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,3.81,86.95742175137232,72.11440685309975,75.44358828584231,-11.513833465530013,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.169491525423729,4.0,86.95796909219014,72.11693083336483,75.44622878635076,-11.511740305839382,0.4999971272705336,0.4999971272705336
0.5,0.5,6.17,0.15,6.4406779661016955,0.2,53.17603232822576,75.98182889690369,77.08972441449995,23.913692086274196,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,0.39,53.1761539878905,75.98202644590302,77.0899247060772,23.913770718186697,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,0.5800000000000001,53.17627564694484,75.98222399633042,77.09012499910912,23.913849352164284,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,0.77,53.176397305291836,75.98242154337235,77.09032528869788,23.913927983406047,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,0.96,53.17651896289371,75.98261909103532,77.0905255789205,23.914006616026796,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,1.15,53.17664061967282,75.98281663264187,77.09072586298261,23.914085243309792,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,1.34,53.17676227557025,75.98301417350659,77.0909261462926,23.914163870722355,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,1.53,53.1768839308222,75.98321171557642,77.09112643083039,23.914242500008186,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,1.72,53.17700558523319,75.98340925890311,77.09132671664973,23.914321131416543,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,1.91,53.17712723881674,75.98360680345382,77.09152700371719,23.914399764900452,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,2.1,53.17724889163355,75.98380433874513,77.09172728136424,23.91447838973069,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,2.29,53.17737054371819,75.9840018659631,77.09192755079779,23.9145570070796,0.09814660115387613,0.09814660115387613
0.5,0.5,6.17,0.15,6.4406779661016955,2.4800000000000004,53.1774921949914,75.98419939434977,77.092127821423,23.914635626431604,0.09814660115387613,0.09814660115387613
