D,eta,winner_baseline,winner_direct,winner_mismatch,R3_baseline,R3_direct,delta_R3,abs_delta_R3,mu_mumu_baseline,mu_mumu_direct,delta_mu_mumu,abs_delta_mu_mumu,chi2_mumu_baseline,chi2_mumu_direct,delta_chi2_mumu,abs_delta_chi2_mumu,underflow_fallback_baseline,underflow_fallback_direct
20.0,1.15,2,2,0,0.9273399658726669,0.9273399658726669,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
4.0,1.2449999999999999,2,2,0,0.9055837049407194,0.9055837049407194,0.0,0.0,1.509100235338866,1.509100231480171,-3.858695141190083e-09,3.858695141190083e-09,0.07439288344372486,0.0743928781814181,-5.2623067570145565e-09,5.2623067570145565e-09,0,0
4.8,1.2449999999999999,2,2,0,0.929062353996841,0.9290566855584373,-5.668438403660936e-06,5.668438403660936e-06,8.7623984571703,8.761352364582692,-0.0010460925876092375,0.0010460925876092375,338.78069401339764,338.68442897216977,-0.09626504122786628,0.09626504122786628,0,0
5.6,1.2449999999999999,2,2,0,0.9424245789314718,0.9424245271528784,-5.1778593412876717e-08,5.1778593412876717e-08,41.133344651911706,41.13329268408982,-5.1967821889320476e-05,5.1967821889320476e-05,9867.116732672503,9867.090921997158,-0.025810675344473566,0.025810675344473566,0,0
6.4,1.2449999999999999,2,2,0,0.9477080648818701,0.9477080483487502,-1.6533119873152202e-08,1.6533119873152202e-08,48.74353100885685,48.743514084887096,-1.6923969752724588e-05,1.6923969752724588e-05,14008.812052416188,14008.802036911893,-0.010015504294642597,0.010015504294642597,0,0
7.2,1.2449999999999999,2,2,0,0.9497267717476384,0.9497267691510418,-2.5965966043983713e-09,2.5965966043983713e-09,3.242296204987186,3.2422960884927923,-1.1649439368710546e-07,1.1649439368710546e-07,21.21284566818867,21.212842985474012,-2.682714658419627e-06,2.682714658419627e-06,0,0
8.0,1.2449999999999999,2,2,0,0.9510038756838182,0.9510038754324737,-2.513445007679138e-10,2.513445007679138e-10,2.327625212483649,2.327625199550883,-1.2932765969253524e-08,1.2932765969253524e-08,5.378053342720847,5.37805319276135,-1.499594963760842e-07,1.499594963760842e-07,0,0
8.8,1.2449999999999999,2,2,0,0.9494613291864175,0.9494613291716507,-1.476674338363182e-11,1.476674338363182e-11,1.880559962473845,1.880559953844219,-8.629625902756288e-09,8.629625902756288e-09,1.443361734580396,1.4433616827422375,-5.183815843246009e-08,5.183815843246009e-08,0,0
9.600000000000001,1.2449999999999999,2,2,0,0.9496919995001281,0.9496919994979965,-2.131517184977838e-12,2.131517184977838e-12,1.2882421660141172,1.2882421586965696,-7.317547678908909e-09,7.317547678908909e-09,0.07806133410760072,0.07806134433001703,1.0222416316207905e-08,1.0222416316207905e-08,0,0
10.4,1.2449999999999999,2,2,0,0.9517678920501469,0.9517678920499298,-2.170486013142181e-13,2.170486013142181e-13,0.658228248318481,0.6582282399604068,-8.358074232717172e-09,8.358074232717172e-09,3.4389083224541803,3.438908399951473,7.749729258321736e-08,7.749729258321736e-08,0,0
11.2,1.2449999999999999,2,2,0,0.9535398475424092,0.9535398475423902,-1.8984813721090177e-14,1.8984813721090177e-14,0.20361259523262457,0.20361256885141946,-2.6381205109338168e-08,2.6381205109338168e-08,8.945892639287594,8.945893033814372,3.9452677746965037e-07,3.9452677746965037e-07,0,0
12.0,1.2449999999999999,2,2,0,0.9517582097068247,0.9517582097068213,-3.3306690738754696e-15,3.3306690738754696e-15,0.050806077610696304,0.05080604356713214,-3.4043564162145046e-08,3.4043564162145046e-08,11.377026501326464,11.377027075468593,5.741421293947724e-07,5.741421293947724e-07,0,0
12.8,1.2449999999999999,2,2,0,0.945796834511275,0.9457968345112746,-4.440892098500626e-16,4.440892098500626e-16,0.003161876209593425,0.003161887586358646,1.137676522086628e-08,1.137676522086628e-08,12.19472965046439,12.19472945182065,-1.9864373967948268e-07,1.9864373967948268e-07,0,0
13.600000000000001,1.2449999999999999,2,2,0,0.9421222814089738,0.9421222814089738,0.0,0.0,0.00023892488683427334,0.00023893108945155858,6.202617285240575e-09,6.202617285240575e-09,12.245819171262283,12.245819062735006,-1.0852727783117189e-07,1.0852727783117189e-07,0,0
14.4,1.2449999999999999,2,2,0,0.9423418454318495,0.9423418454318493,-2.220446049250313e-16,2.220446049250313e-16,5.9048150272863585e-05,5.904292618781122e-05,-5.224085052363985e-09,5.224085052363985e-09,12.248966679161997,12.248966770579633,9.141763612774412e-08,9.141763612774412e-08,0,0
15.200000000000001,1.2449999999999999,2,2,0,0.9434855149126594,0.9434855149126593,-1.1102230246251565e-16,1.1102230246251565e-16,1.631700803451087e-05,1.630713357999097e-05,-9.874454519899061e-09,9.874454519899061e-09,12.249714454023422,12.249714626824366,1.7280094333216311e-07,1.7280094333216311e-07,0,0
16.0,1.2449999999999999,2,2,0,0.9395675602862831,0.939567560286283,-1.1102230246251565e-16,1.1102230246251565e-16,2.382869712224728e-06,2.3651290148613555e-06,-1.7740697363372462e-08,1.7740697363372462e-08,12.249958299815521,12.2499586102772,3.1046167947579306e-07,3.1046167947579306e-07,0,0
16.8,1.2449999999999999,2,2,0,0.9371167880776111,0.937116788077611,-1.1102230246251565e-16,1.1102230246251565e-16,4.720889623161013e-07,4.720889592161134e-07,-3.0999879092619967e-15,3.0999879092619967e-15,12.249991738444548,12.249991738444603,5.5067062021407764e-14,5.5067062021407764e-14,0,0
17.6,1.2449999999999999,2,2,0,0.9280847821906235,0.9280847821906235,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
18.4,1.2449999999999999,2,2,0,0.9226642701534302,0.9226642701534299,-3.3306690738754696e-16,3.3306690738754696e-16,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
19.200000000000003,1.2449999999999999,2,2,0,0.9249701331244229,0.9249701331244227,-2.220446049250313e-16,2.220446049250313e-16,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
20.0,1.2449999999999999,2,2,0,0.9273399658726671,0.9273399658726671,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
4.0,1.34,2,2,0,0.906028867797634,0.906028867797634,0.0,0.0,1.5200545264631065,1.5200545225763835,-3.88672294349135e-09,3.88672294349135e-09,0.09008180827675469,0.09008180244402125,-5.832733435129356e-09,5.832733435129356e-09,0,0
4.8,1.34,2,2,0,0.929084024331432,0.929077927199395,-6.097132037030661e-06,6.097132037030661e-06,8.766399402849306,8.765273385527463,-0.0011260173218428093,0.0011260173218428093,339.14900101436626,339.0453252722447,-0.1036757421215384,0.1036757421215384,0,0
5.6,1.34,2,2,0,0.9424256853388446,0.9424256296119067,-5.5726937953082256e-08,5.5726937953082256e-08,41.13445278563477,41.13439686117784,-5.592445693025638e-05,5.592445693025638e-05,9867.667113586493,9867.63933700987,-0.02777657662227284,0.02777657662227284,0,0
6.4,1.34,2,2,0,0.9477081394388028,0.9477081216441905,-1.779461233919477e-08,1.779461233919477e-08,48.74360664656751,48.74358844275651,-1.82038109954874e-05,1.82038109954874e-05,14008.856814405695,14008.846041481924,-0.01077292377158301,0.01077292377158301,0,0
7.2,1.34,2,2,0,0.9497267781131106,0.9497267753183812,-2.7947293368413284e-09,2.7947293368413284e-09,3.242296461027901,3.242296336540097,-1.2448780362106504e-07,1.2448780362106504e-07,21.212851564474544,21.212848697681643,-2.866792900846349e-06,2.866792900846349e-06,0,0
8.0,1.34,2,2,0,0.9510038762457238,0.9510038759752005,-2.70523270451406e-10,2.70523270451406e-10,2.3276252192579814,2.3276252063008176,-1.2957163786353476e-08,1.2957163786353476e-08,5.378053421271364,5.378053271028965,-1.5024239896632707e-07,1.5024239896632707e-07,0,0
8.8,1.34,2,2,0,0.9494613292359073,0.9494613292200135,-1.589384179823128e-11,1.589384179823128e-11,1.880559961438902,1.880559951286541,-1.0152360951920514e-08,1.0152360951920514e-08,1.4433617283634934,1.443361667378267,-6.098522642439264e-08,6.098522642439264e-08,0,0
9.600000000000001,1.34,2,2,0,0.9496919995050616,0.9496919995027675,-2.294053835782961e-12,2.294053835782961e-12,1.288242170515399,1.288242160502477,-1.0012922047053507e-08,1.0012922047053507e-08,0.07806132781943205,0.07806134180721311,1.3987781058433235e-08,1.3987781058433235e-08,0,0
10.4,1.34,2,2,0,0.9517678920506794,0.9517678920504459,-2.334799020786704e-13,2.334799020786704e-13,0.6582282434287394,0.6582282364374337,-6.991305756542943e-09,6.991305756542943e-09,3.4389083677925827,3.4389084326169974,6.482441472499545e-08,6.482441472499545e-08,0,0
11.2,1.34,2,2,0,0.9535398475424715,0.953539847542451,-2.042810365310288e-14,2.042810365310288e-14,0.20361256850817147,0.20361261445450257,4.594633110088786e-08,4.594633110088786e-08,8.945893038947588,8.94589235182744,-6.871201474467625e-07,6.871201474467625e-07,0,0
12.0,1.34,2,2,0,0.951758209706833,0.9517582097068291,-3.885780586188048e-15,3.885780586188048e-15,0.05080601686156119,0.05080609107678152,7.421522033035366e-08,7.421522033035366e-08,11.377027525856036,11.37702627422196,-1.2516340763824019e-06,1.2516340763824019e-06,0,0
12.8,1.34,2,2,0,0.9457968345112763,0.9457968345112759,-3.3306690738754696e-16,3.3306690738754696e-16,0.003161873968000129,0.0031618685301905082,-5.437809620992273e-09,5.437809620992273e-09,12.19472968960368,12.194729784550429,9.494674912957635e-08,9.494674912957635e-08,0,0
13.600000000000001,1.34,2,2,0,0.9421222814089739,0.9421222814089739,0.0,0.0,0.00023892797356159037,0.00023892878338643283,8.098248424658668e-10,8.098248424658668e-10,12.245819117253774,12.245819103084257,-1.416951711519232e-08,1.416951711519232e-08,0,0
14.4,1.34,2,2,0,0.9423418454318494,0.9423418454318495,1.1102230246251565e-16,1.1102230246251565e-16,5.904302514920948e-05,5.904106674262155e-05,-1.958406587933444e-09,1.958406587933444e-09,12.248966768847879,12.248966803118549,3.427066985750571e-08,3.427066985750571e-08,0,0
15.200000000000001,1.34,2,2,0,0.9434855149126594,0.9434855149126594,0.0,0.0,1.63074044881495e-05,1.6305421248121906e-05,-1.983240027593285e-09,1.983240027593285e-09,12.249714622083527,12.249714656789823,3.470629650337287e-08,3.470629650337287e-08,0,0
16.0,1.34,2,2,0,0.9395675602862832,0.9395675602862832,0.0,0.0,2.37555998037806e-06,2.377490547221262e-06,1.9305668432023e-09,1.9305668432023e-09,12.249958427735613,12.249958393950745,-3.378486823635285e-08,3.378486823635285e-08,0,0
16.8,1.34,2,2,0,0.937116788077611,0.937116788077611,0.0,0.0,4.661655851586551e-07,4.7114228724220505e-07,4.976702083549937e-09,4.976702083549937e-09,12.249991842103613,12.24999175501136,-8.709225340908233e-08,8.709225340908233e-08,0,0
17.6,1.34,2,2,0,0.9280847821906236,0.9280847821906235,-1.1102230246251565e-16,1.1102230246251565e-16,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
18.4,1.34,2,2,0,0.9226642701534302,0.92266427015343,-2.220446049250313e-16,2.220446049250313e-16,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
19.200000000000003,1.34,2,2,0,0.9249701331244227,0.9249701331244228,1.1102230246251565e-16,1.1102230246251565e-16,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
20.0,1.34,2,2,0,0.9273399658726669,0.9273399658726669,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
4.0,1.435,2,2,0,0.9064699819864429,0.9064699819864429,0.0,0.0,1.531043077136532,1.5310430732216929,-3.914839119545377e-09,3.914839119545377e-09,0.10732680040881934,0.10732679399616238,-6.412656960996799e-09,6.412656960996799e-09,0,0
4.8,1.435,2,2,0,0.9291056808958917,0.929099155612316,-6.525283575697927e-06,6.525283575697927e-06,8.770400721489573,8.769194765009363,-0.0012059564802093803,0.0012059564802093803,339.51754247083744,339.4064467790087,-0.11109569182872292,0.11109569182872292,0,0
5.6,1.435,2,2,0,0.9424267916938601,0.9424267320189506,-5.967490956937382e-08,5.967490956937382e-08,41.13556091081966,41.13550102979136,-5.9881028306563167e-05,5.9881028306563167e-05,9868.217505609122,9868.187763053436,-0.02974255568551598,0.02974255568551598,0,0
6.4,1.435,2,2,0,0.947708213995434,0.9477081949393401,-1.9056093925051698e-08,1.9056093925051698e-08,48.74368228399159,48.743662800400166,-1.948359142289746e-05,1.948359142289746e-05,14008.901576297118,14008.890045987464,-0.011530309653608128,0.011530309653608128,0,0
7.2,1.435,2,2,0,0.9497267844785802,0.9497267814857182,-2.992861958261983e-09,2.992861958261983e-09,3.242296717049256,3.2422965845638676,-1.3248538843768642e-07,1.3248538843768642e-07,21.212857460315412,21.212854409348072,-3.0509673401013515e-06,3.0509673401013515e-06,0,0
8.0,1.435,2,2,0,0.9510038768076299,0.9510038765179274,-2.8970248422410805e-10,2.8970248422410805e-10,2.327625226073195,2.3276252124924373,-1.3580757851627823e-08,1.3580757851627823e-08,5.3780535002959144,5.378053342822746,-1.5747316872705142e-07,1.5747316872705142e-07,0,0
8.8,1.435,2,2,0,0.9494613292853975,0.9494613292683767,-1.7020829190528275e-11,1.7020829190528275e-11,1.8805599601370042,1.8805599511891051,-8.947899088340705e-09,8.947899088340705e-09,1.4433617205429945,1.4433616667929698,-5.375002465335399e-08,5.375002465335399e-08,0,0
9.600000000000001,1.435,2,2,0,0.9496919995099952,0.9496919995075384,-2.456812531193009e-12,2.456812531193009e-12,1.2882421692958725,1.2882421622635285,-7.032344040425187e-09,7.032344040425187e-09,0.07806132952307747,0.07806133934707171,9.823994243096656e-09,9.823994243096656e-09,0,0
10.4,1.435,2,2,0,0.9517678920512117,0.9517678920509616,-2.5013324744804777e-13,2.5013324744804777e-13,0.6582282480036935,0.65822825191827,3.9145764407777506e-09,3.9145764407777506e-09,3.4389083253729362,3.438908289076409,-3.629652711722997e-08,3.629652711722997e-08,0,0
11.2,1.435,2,2,0,0.9535398475425337,0.9535398475425116,-2.2093438190040615e-14,2.2093438190040615e-14,0.2036126017323234,0.20361258581157887,-1.5920744528274966e-08,1.5920744528274966e-08,8.945892542085623,8.945892780177852,2.3809222859938473e-07,2.3809222859938473e-07,0,0
12.0,1.435,2,2,0,0.9517582097068413,0.951758209706837,-4.3298697960381105e-15,4.3298697960381105e-15,0.05080602142950915,0.0508060731513007,5.17217915510515e-08,5.17217915510515e-08,11.377027448817934,11.377026576533831,-8.722841027264394e-07,8.722841027264394e-07,0,0
12.8,1.435,2,2,0,0.9457968345112774,0.945796834511277,-3.3306690738754696e-16,3.3306690738754696e-16,0.0031618768800641206,0.0031618737518290248,-3.1282350958748706e-09,3.1282350958748706e-09,12.194729638757655,12.19472969337813,5.4620475253841505e-08,5.4620475253841505e-08,0,0
13.600000000000001,1.435,2,2,0,0.9421222814089742,0.942122281408974,-2.220446049250313e-16,2.220446049250313e-16,0.00023891887849580474,0.00023891866778474598,-2.107110587629222e-10,2.107110587629222e-10,12.245819276390264,12.245819280077075,3.686810856606826e-09,3.686810856606826e-09,0,0
14.4,1.435,2,2,0,0.9423418454318495,0.9423418454318495,0.0,0.0,5.904897877984641e-05,5.9042603878429556e-05,-6.3749014168562146e-09,6.3749014168562146e-09,12.248966664663737,12.248966776219808,1.1155607104740284e-07,1.1155607104740284e-07,0,0
15.200000000000001,1.435,2,2,0,0.9434855149126593,0.9434855149126593,0.0,0.0,1.630914358569224e-05,1.6308548068206172e-05,-5.95517486069204e-10,5.95517486069204e-10,12.249714591649674,12.249714602071107,1.0421432605767222e-08,1.0421432605767222e-08,0,0
16.0,1.435,2,2,0,0.939567560286283,0.939567560286283,0.0,0.0,2.3819296475016325e-06,2.3674320366021584e-06,-1.449761089947407e-08,1.449761089947407e-08,12.249958316266627,12.249958569974387,2.537077605779814e-07,2.537077605779814e-07,0,0
16.8,1.435,2,2,0,0.9371167880776111,0.9371167880776112,1.1102230246251565e-16,1.1102230246251565e-16,4.826357614193527e-07,4.7031271211764035e-07,-1.2323049301712384e-08,1.2323049301712384e-08,12.249991553875628,12.249991769528917,2.1565328900408076e-07,2.1565328900408076e-07,0,0
17.6,1.435,2,2,0,0.9280847821906237,0.9280847821906237,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
18.4,1.435,2,2,0,0.9226642701534299,0.9226642701534302,3.3306690738754696e-16,3.3306690738754696e-16,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
19.200000000000003,1.435,2,2,0,0.9249701331244228,0.9249701331244228,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
20.0,1.435,2,2,0,0.927339965872667,0.927339965872667,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
4.0,1.53,2,2,0,0.9069070803792603,0.9069070803792603,0.0,0.0,1.5420655032963912,1.5420654993533498,-3.943041448906115e-09,3.943041448906115e-09,0.1261412951678561,0.12614128816572912,-7.0021269893416616e-09,7.0021269893416616e-09,0,0
4.8,1.53,2,2,0,0.9291273236972344,0.929120370803804,-6.952893430334228e-06,6.952893430334228e-06,8.77440241194405,8.773116501948808,-0.0012859099952429176,0.0012859099952429176,339.88631833303884,339.7677934456864,-0.11852488735246425,0.11852488735246425,0,0
5.6,1.53,2,2,0,0.9424278979965202,0.9424278343740121,-6.362250803970682e-08,6.362250803970682e-08,41.13666902746407,41.13660518992308,-6.383754099203998e-05,6.383754099203998e-05,9868.767908738891,9868.736200123887,-0.031708615004390595,0.031708615004390595,0,0
6.4,1.53,2,2,0,0.9477082885517638,0.9477082682341983,-2.0317565518901404e-08,2.0317565518901404e-08,48.74375792132401,48.74373715787138,-2.076345263191115e-05,2.076345263191115e-05,14008.946338205813,14008.93405046007,-0.012287745743378764,0.012287745743378764,0,0
7.2,1.53,2,2,0,0.9497267908440471,0.9497267876530531,-3.1909940245711255e-09,3.1909940245711255e-09,3.242296973063804,3.2422968326006805,-1.4046312335480593e-07,1.4046312335480593e-07,21.212863356000334,21.212860121315618,-3.234684715636149e-06,3.234684715636149e-06,0,0
8.0,1.53,2,2,0,0.9510038773695353,0.9510038770606546,-3.0888069879608793e-10,3.0888069879608793e-10,2.327625232707205,2.327625218935597,-1.3771607854096146e-08,1.3771607854096146e-08,5.37805357721935,5.378053417533215,-1.5968613542582943e-07,1.5968613542582943e-07,0,0
8.8,1.53,2,2,0,0.9494613293348871,0.9494613293167397,-1.8147483515917884e-11,1.8147483515917884e-11,1.8805599592627935,1.8805599489692533,-1.0293540242400923e-08,1.0293540242400923e-08,1.4433617152916116,1.4433616534583211,-6.183329048781161e-08,6.183329048781161e-08,0,0
9.600000000000001,1.53,2,2,0,0.9496919995149289,0.9496919995123093,-2.619571226603057e-12,2.619571226603057e-12,1.2882421644637172,1.2882421586532193,-5.8104978606365876e-09,5.8104978606365876e-09,0.07806133627346759,0.0780613443905761,8.117108513117088e-09,8.117108513117088e-09,0,0
10.4,1.53,2,2,0,0.9517678920517444,0.9517678920514776,-2.667865928174251e-13,2.667865928174251e-13,0.6582282391401685,0.658228233418602,-5.721566442851156e-09,5.721566442851156e-09,3.438908407556843,3.4389084606080487,5.3051205650689326e-08,5.3051205650689326e-08,0,0
11.2,1.53,2,2,0,0.953539847542596,0.9535398475425726,-2.3425705819590803e-14,2.3425705819590803e-14,0.20361260461819045,0.20361258917228445,-1.5445905998667797e-08,1.5445905998667797e-08,8.945892498927934,8.94589272991903,2.309910964726214e-07,2.309910964726214e-07,0,0
12.0,1.53,2,2,0,0.9517582097068495,0.9517582097068452,-4.3298697960381105e-15,4.3298697960381105e-15,0.05080605624350855,0.050806057221917826,9.784092772080477e-10,9.784092772080477e-10,11.377026861682463,11.377026845181666,-1.6500797173080173e-08,1.6500797173080173e-08,0,0
12.8,1.53,2,2,0,0.9457968345112786,0.9457968345112782,-4.440892098500626e-16,4.440892098500626e-16,0.0031618748752057567,0.003161878767056713,3.891850956522919e-09,3.891850956522919e-09,12.194729673763437,12.194729605809865,-6.79535716585633e-08,6.79535716585633e-08,0,0
13.600000000000001,1.53,2,2,0,0.9421222814089744,0.9421222814089745,1.1102230246251565e-16,1.1102230246251565e-16,0.00023892909614874663,0.00023892877758643829,-3.185623083411856e-10,3.185623083411856e-10,12.24581909761185,12.245819103185742,5.573891570520573e-09,5.573891570520573e-09,0,0
14.4,1.53,2,2,0,0.9423418454318494,0.9423418454318495,1.1102230246251565e-16,1.1102230246251565e-16,5.904172653855048e-05,5.904384967228481e-05,2.1231337343329947e-09,2.1231337343329947e-09,12.24896679157261,12.24896675441933,-3.7153279563995056e-08,3.7153279563995056e-08,0,0
15.200000000000001,1.53,2,2,0,0.9434855149126593,0.9434855149126593,0.0,0.0,1.6306261553449078e-05,1.630788019918992e-05,1.618645740842007e-09,1.618645740842007e-09,12.24971464208465,12.24971461375868,-2.8325969125830852e-08,2.8325969125830852e-08,0,0
16.0,1.53,2,2,0,0.9395675602862832,0.939567560286283,-2.220446049250313e-16,2.220446049250313e-16,2.3614579139012374e-06,2.3618957115176112e-06,4.3779761637383047e-10,4.3779761637383047e-10,12.249958674521357,12.249958666859914,-7.661443035544835e-09,7.661443035544835e-09,0,0
16.8,1.53,2,2,0,0.9371167880776112,0.9371167880776111,-1.1102230246251565e-16,1.1102230246251565e-16,4.692444195198158e-07,4.6957977395755357e-07,3.3535443773778263e-10,3.3535443773778263e-10,12.249991788224031,12.24999178235533,-5.8687010806579565e-09,5.8687010806579565e-09,0,0
17.6,1.53,2,2,0,0.9280847821906235,0.9280847821906235,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
18.4,1.53,2,2,0,0.92266427015343,0.92266427015343,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
19.200000000000003,1.53,2,2,0,0.9249701331244228,0.9249701331244228,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
20.0,1.53,2,2,0,0.9273399658726669,0.9273399658726669,0.0,0.0,7.407618517495128e-08,7.407618468852753e-08,-4.864237577351549e-16,4.864237577351549e-16,12.24999870366679,12.2499987036668,8.881784197001252e-15,8.881784197001252e-15,0,0
4.0,1.625,2,2,0,0.907340195695177,0.907340195695177,0.0,0.0,1.5531214168934306,1.5531214129221005,-3.971330153618169e-09,3.971330153618169e-09,0.14653855194657384,0.1465385443453777,-7.601196144735312e-09,7.601196144735312e-09,0,0
4.8,1.625,2,2,0,0.9291489527424738,0.9291415727804611,-7.379962012721286e-06,7.379962012721286e-06,8.778404473065546,8.777038595266296,-0.0013658777992500148,0.0013658777992500148,340.2553285509603,340.12936522530316,-0.1259633256571533,0.1259633256571533,0,0
5.6,1.625,2,2,0,0.9424290042468262,0.9424289366770928,-6.756973336408123e-08,6.756973336408123e-08,41.13777713556998,41.13770934158186,-6.779398812284398e-05,6.779398812284398e-05,9869.318322976429,9869.284648225264,-0.03367475116465357,0.03367475116465357,0,0
6.4,1.625,2,2,0,0.9477083631077927,0.9477083415287653,-2.1579027453810795e-08,2.1579027453810795e-08,48.74383355833415,48.74381151511223,-2.204322192511654e-05,2.204322192511654e-05,14008.991099995295,14008.978054865456,-0.013045129839156289,0.013045129839156289,0,0
7.2,1.625,2,2,0,0.9497267972095119,0.9497267938203853,-3.38912664599178e-09,3.38912664599178e-09,3.2422972290727428,3.2422970806325746,-1.4844016815729333e-07,1.4844016815729333e-07,21.21286925155691,21.21286583317067,-3.418386238962512e-06,3.418386238962512e-06,0,0
8.0,1.625,2,2,0,0.9510038779314413,0.951003877603381,-3.2806024563569736e-10,3.2806024563569736e-10,2.327625239246886,2.3276252256360888,-1.361079737804971e-08,1.361079737804971e-08,5.378053653049018,5.378053495227529,-1.578214892106189e-07,1.578214892106189e-07,0,0
8.8,1.625,2,2,0,0.9494613293843769,0.9494613293651025,-1.9274359885912418e-11,1.9274359885912418e-11,1.88055995869352,1.8805599488689957,-9.824524305201976e-09,9.824524305201976e-09,1.4433617118719857,1.443361652856074,-5.901591171308951e-08,5.901591171308951e-08,0,0
9.600000000000001,1.625,2,2,0,0.9496919995198625,0.9496919995170803,-2.7822188997106423e-12,2.7822188997106423e-12,1.2882421682673764,1.2882421589969617,-9.27041465814682e-09,9.27041465814682e-09,0.07806133095985875,0.07806134391037729,1.2950518546439582e-08,1.2950518546439582e-08,0,0
10.4,1.625,2,2,0,0.9517678920522767,0.9517678920519936,-2.831068712794149e-13,2.831068712794149e-13,0.6582282484004705,0.6582282473309339,-1.069536570419416e-09,1.069536570419416e-09,3.438908321693962,3.4389083316108624,9.916900189921307e-09,9.916900189921307e-09,0,0
11.2,1.625,2,2,0,0.9535398475426582,0.9535398475426334,-2.475797344914099e-14,2.475797344914099e-14,0.20361257449673698,0.20361259259623407,1.8099497095525052e-08,1.8099497095525052e-08,8.945892949389533,8.945892678714403,-2.706751303094279e-07,2.706751303094279e-07,0,0
12.0,1.625,2,2,0,0.9517582097068576,0.951758209706853,-4.6629367034256575e-15,4.6629367034256575e-15,0.05080605583507374,0.050806043372092026,-1.2462981716088173e-08,1.2462981716088173e-08,11.377026868570683,11.377027078757928,2.101872453863507e-07,2.101872453863507e-07,0,0
12.8,1.625,2,2,0,0.9457968345112797,0.9457968345112793,-4.440892098500626e-16,4.440892098500626e-16,0.003161896580167846,0.0031618792204922887,-1.7359675557292176e-08,1.7359675557292176e-08,12.194729294784457,12.194729597892662,3.031082052018519e-07,3.031082052018519e-07,0,0
13.600000000000001,1.625,2,2,0,0.9421222814089745,0.9421222814089745,0.0,0.0,0.00023892912885430616,0.00023892705169489551,-2.0771594106468606e-09,2.0771594106468606e-09,12.2458190970396,12.245819133383687,3.634408685115886e-08,3.634408685115886e-08,0,0
14.4,1.625,2,2,0,0.9423418454318495,0.9423418454318495,0.0,0.0,5.904760018343603e-05,5.9044496632427144e-05,-3.103551008886102e-09,3.103551008886102e-09,12.248966688788157,12.24896674309801,5.430985261511978e-08,5.430985261511978e-08,0,0
