D,eta,base_raw_amp,base_raw_amp_ref,base_amp,base_amp_ref,base_partial_ratio,base_width_ratio,base_mu,base_chi2,cur_raw_amp,cur_raw_amp_ref,cur_amp,cur_amp_ref,cur_partial_ratio,cur_width_ratio,cur_mu,cur_chi2,cur_width_alpha,cur_refamp_beta,cur_pointamp_beta,delta_mu,delta_log_mu,delta_log_partial,delta_log_width,delta_log_amp_point,delta_log_amp_ref,path_closure_residual,width_component,partial_component,amp_point_component,amp_ref_component,mu_width_anchor,mu_partial_anchor,mu_refamp_anchor,mu_pointamp_anchor,mu_width_refamp_anchor,mu_width_pointamp_anchor,delta_mu_width_anchor,delta_mu_partial_anchor,delta_mu_refamp_anchor,delta_mu_pointamp_anchor,delta_mu_width_refamp_anchor,delta_mu_width_pointamp_anchor,acceptance_mismatch
4.0,4.0,0.0015489889375818863,3.8216765725582925e-05,0.0015489889375818863,3.8216765725582925e-05,1642.8154260689648,666.8524188186768,2.46353672823021,7.0694398268413705,0.0015489889375644643,3.8501608066375446e-05,0.0015489889375644647,3.850160806637546e-05,1618.597610360845,424.1748486802552,3.8158736082462794,36.47778306888061,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,1.3523368800160696,0.4375716196550712,-0.014851391447292885,-0.4524230111023641,-1.1247114351028397e-11,0.007425695712399338,-5.551115123125783e-17,0.4524230111023641,0.014851391447292885,2.2494228702056794e-11,0.014851391424798676,2.427220123499254,3.8729675537818746,3.872967553694756,3.8158736083321143,2.463536728174795,2.427220123553852,-0.03631660473095577,1.4094308255516648,1.409430825464546,1.3523368801019044,-5.5414783872720363e-11,-0.03631660467635767,0.0
4.813559322033898,0.2,0.0015754895078207145,3.8216765725582925e-05,0.0015754895078207145,3.8216765725582925e-05,1699.507832514587,153.90523694143513,11.04256012523663,581.1185360550215,0.0016584996156654176,3.8501608066375446e-05,0.0016584996156654183,3.850379528395151e-05,1855.3406979186866,93.49843614654705,19.843547917856863,2126.027873739264,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,8.800987792620234,0.5861220030068203,0.08772964498086405,-0.4983923580259563,0.051347325062648455,0.007482502572216401,-1.1102230246251565e-16,0.4983923580259563,0.08772964498086405,0.10269465012529691,0.014965005144432802,12.055084900227866,18.17685837922275,20.14273983513935,17.90686685110082,12.236845943123658,10.878538509378144,1.0125247749912365,7.13429825398612,9.100179709902719,6.864306725864189,1.1942858178870281,-0.16402161585848596,0.0
4.813559322033898,0.39,0.0015755721685958254,3.8216765725582925e-05,0.0015755721685958254,3.8216765725582925e-05,1699.6861724138716,153.78766825993077,11.052161669693014,582.2764056118187,0.0016585866317090487,3.8501608066375446e-05,0.0016585866317090484,3.850379528395151e-05,1855.535390327203,93.42597978094837,19.861021470449572,2130.0582108275003,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,8.808859800756558,0.5861330558037358,0.08772964498086386,-0.4984034108228719,0.05134732506264824,0.007482502572216401,0.0,0.4984034108228719,0.08772964498086386,0.10269465012529648,0.014965005144432802,12.065566838499631,18.19286430176112,20.16047684594646,17.922635028293158,12.247485923254738,10.887997436468755,1.0134051688066172,7.1407026320681055,9.108315176253445,6.870473358600144,1.195324253561724,-0.164164233224259,0.0
4.813559322033898,0.5800000000000001,0.0015756545286349146,3.8216765725582925e-05,0.0015756545286349146,3.8216765725582925e-05,1699.8638727834855,153.67022253468713,11.061764893323978,583.4356303366731,0.0016586733311713408,3.8501608066375446e-05,0.0016586733311713413,3.850379528395151e-05,1855.7293845656952,93.35353635767173,19.87851191256123,2134.096265641671,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,8.816747019237251,0.5861447871287384,0.08772964498086405,-0.4984151421478742,0.051347325062648455,0.007482502572216401,2.220446049250313e-16,0.4984151421478742,0.08772964498086405,0.10269465012529691,0.014965005144432802,12.076050609914434,18.208885695242245,20.178231000924942,17.938418446629267,12.258127764168144,10.897458017792179,1.0142857165904555,7.147120801918266,9.116466107600964,6.876653553305289,1.1963628708441654,-0.1643068755317998,0.0
4.813559322033898,0.77,0.0015757365881908158,3.8216765725582925e-05,0.0015757365881908158,3.8216765725582925e-05,1700.0409340672327,153.55289967877385,11.07136978607142,584.5962096183446,0.0016587597143184508,3.8501608066375446e-05,0.0016587597143184513,3.850379528395151e-05,1855.9226811186606,93.28122709449362,19.895993426829776,2138.136080283314,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,8.824623640758356,0.5861558984798503,0.08772964498086426,-0.49842625349898606,0.05134732506264866,0.007482502572216401,0.0,0.49842625349898606,0.08772964498086426,0.10269465012529733,0.014965005144432802,12.086536203491905,18.224898910743274,20.195976093450405,17.95419380845762,12.268771454717958,10.906920243439718,1.0151664174204846,7.153529124671854,9.124606307378984,6.882824022386201,1.1974016686465383,-0.16444954263170253,0.0
4.813559322033898,0.96,0.00157581834751653,3.8216765725582925e-05,0.00157581834751653,3.8216765725582925e-05,1700.2173567097643,153.43569960517948,11.080976337871572,585.7581428401829,0.0016588457814167086,3.8501608066375446e-05,0.0016588457814167086,3.850379528395151e-05,1856.1152804715198,93.20894501699807,19.913488776565693,2142.1829167501496,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,8.83251243869412,0.5861675355034771,0.08772964498086365,-0.4984378905226134,0.05134732506264824,0.007482502572216401,1.1102230246251565e-16,0.4984378905226134,0.08772964498086365,0.10269465012529648,0.014965005144432802,12.097023608245493,18.240924799649903,20.213735230048055,17.969981655446052,12.279416983751968,10.916384103497084,1.016047270373921,7.159948461778331,9.132758892176483,6.88900531757448,1.198440645880396,-0.16459223437448856,0.0
4.813559322033898,1.15,0.0015758998068652304,3.8216765725582925e-05,0.0015758998068652304,3.8216765725582925e-05,1700.3931411565873,153.31862222681048,11.090584538655236,586.9214293801492,0.0016589315327326275,3.8501608066375446e-05,0.001658931532732627,3.850379528395151e-05,1856.3071831106315,93.13686261705026,19.930961071162425,2146.228238880858,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,8.84037653250719,0.5861778467997579,0.08772964498086344,-0.4984482018188945,0.05134732506264803,0.007482502572216401,0.0,0.4984482018188945,0.08772964498086344,0.10269465012529606,0.014965005144432802,12.107512813182737,18.25692956985328,20.23147096389171,17.9857486974197,12.290064340111979,10.925849588044644,1.0169282745275012,7.166345031198045,9.140886425236474,6.895164158764466,1.199479801456743,-0.16473495061059218,0.0
4.813559322033898,1.34,0.0015759809664902442,3.8216765725582925e-05,0.0015759809664902442,3.8216765725582925e-05,1700.568287854023,153.2016674564918,11.100194378347563,588.0860686107853,0.001659016968532882,3.8501608066375446e-05,0.0016590169685328819,3.850379528395151e-05,1856.4983895232426,93.06484292621256,19.9484395089474,2150.278801356755,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,8.848245130599835,0.586188300445827,0.08772964498086365,-0.4984586554649636,0.05134732506264824,0.007482502572216401,-2.220446049250313e-16,0.4984586554649636,0.08772964498086365,0.10269465012529648,0.014965005144432802,12.118003807305003,18.272939967269235,20.24921293354778,18.00152128302165,12.300713512633521,10.935316687157195,1.01780942895744,7.172745588921671,9.149018555200218,6.901326904674086,1.2005191342859582,-0.16487769119036777,0.0
4.813559322033898,1.53,0.0015760618266450306,3.8216765725582925e-05,0.0015760618266450306,3.8216765725582925e-05,1700.7427972491591,153.08483520696674,11.109805846867841,589.2520598991806,0.001659102089084285,3.8501608066375446e-05,0.0016591020890842857,3.850379528395151e-05,1856.6889001974348,92.9928361312315,19.965934769182383,2154.3370865845955,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,8.856128922314541,0.5861994318445617,0.08772964498086426,-0.4984697868636974,0.05134732506264866,0.007482502572216401,0.0,0.4984697868636974,0.08772964498086426,0.10269465012529733,0.014965005144432802,12.128496579607244,18.288965774192228,20.266971979295054,18.017309049244194,12.311364490145628,10.944785390903764,1.0186907327394028,7.1791599273243865,9.157166132427212,6.907503202376352,1.201558643277787,-0.16502045596407733,0.0
4.813559322033898,1.72,0.0015761423875831993,3.8216765725582925e-05,0.0015761423875831993,3.8216765725582925e-05,1700.9166697898909,152.9681253908914,11.119418934130268,590.4194026070621,0.0016591868946538094,3.8501608066375446e-05,0.0016591868946538094,3.850379528395151e-05,1856.8787156221688,92.92084222230558,19.983446891061718,2158.403114705696,0.8256012642470191,0.0004389558367985619,3.652199876228511e-79,8.86402795693145,0.586211242079039,0.08772964498086344,-0.4984815970981754,0.05134732506264803,0.007482502572216401,1.1102230246251565e-16,0.4984815970981754,0.08772964498086344,0.10269465012529606,0.014965005144432802,12.138991119078838,18.30500702652464,20.284748140918815,18.033112031456433,12.322017261471649,10.954255689348349,1.0195721849485704,7.1855880923943705,9.165329206788547,6.913693097326165,1.2025983273413807,-0.1651632447819189,0.0
