eval_D,n_points,mean_abs_delta_mu_mumu,p95_abs_delta_mu_mumu,max_abs_delta_mu_mumu,acceptance_mismatch,share_of_total_p95
4.0,21,0.03528513023904893,0.0690273455083585,0.0734827042339409,0.0,0.013288769995239797
4.813559322033898,21,2.7715759699477873,2.8926606308332694,2.9060715747072123,0.0,0.5568793282478739
6.4406779661016955,21,5.1936009448678355,5.195121591880543,5.195290559390422,0.0,1.000136618659991
7.254237288135593,21,0.2823528195315448,0.2823619090126317,0.2823629189734009,0.0,0.0543587825470028
8.067796610169491,21,0.23060245865639814,0.2306026552019084,0.2306026770105491,0.0,0.04439437186380981
