D,level,rho_max,z_max,dr,dz,Nr,Nz,E1,E2,DeltaE,M_LR,chi_LR,omega1,Gamma_ref,M_sym,norm1,norm2,overlap12,build_s,solve_s,grid_index
4.0,fine,2.5,7.0,0.06,0.03,42,467,2.2002931785303446,2.75072959061029,0.5504364120799456,0.2752182060399728,0.00045828268371743837,1.7889363260134064,600.5424508024028,1.5377039553623267e-05,1.0,1.0000000000000002,2.0383000842727483e-17,0.002997875213623047,9.413987159729004,0
4.8,fine,2.5,7.4,0.06,0.03,42,493,2.071268459843677,2.5629669312762915,0.4916984714326147,0.24584923571630735,0.00051335887376049,1.7525034835468023,478.90325517390295,-2.7746948347607283e-05,0.9999999999999999,1.0000000000000002,2.992397996059992e-17,0.006422758102416992,11.621594190597534,1
5.6,fine,2.5,7.8,0.06,0.03,42,520,2.3974121460465803,2.9240546260327975,0.5266424799862173,0.26332123999310864,0.0003156244208221513,1.843207027451496,834.2866477416379,1.570521787118949e-17,1.0,0.9999999999999999,1.249000902703301e-16,0.0027849674224853516,14.052213907241821,2
6.4,fine,2.5,8.2,0.06,0.03,42,547,2.256217381379866,2.7310442536114024,0.4748268722315365,0.23741343611576826,0.0003594029583646649,1.8044992051480282,660.5773007435262,1.1953372661898858e-05,0.9999999999999998,1.0000000000000002,-1.214306433183765e-17,0.1106560230255127,14.454971075057983,3
7.2,fine,2.5,8.6,0.06,0.03,42,573,2.1390304015765746,2.570270861422181,0.4312404598456063,0.21562022992280316,0.0003993136300395164,1.7717309055205237,539.9771350190706,-2.1720009567005715e-05,0.9999999999999999,1.0,1.8127860323957634e-16,0.0030379295349121094,14.941607236862183,4
8.0,fine,2.5,9.0,0.06,0.03,42,600,2.4251891946872948,2.8817351725313323,0.4565459778440375,0.22827298892201875,0.0002616311295439225,1.8507266666602324,872.4993440954297,3.359909451313927e-17,0.9999999999999998,0.9999999999999998,-3.349507086622405e-17,0.00526881217956543,15.181037187576294,5
