pair,lhs_family,rhs_family,layer,D,eta,amp_eff_lhs,amp_eff_rhs,amp_ref_eff_lhs,amp_ref_eff_rhs,partial_ratio_lhs,partial_ratio_rhs,width_ratio_lhs,width_ratio_rhs,mu_lhs,mu_rhs,mu_identity_residual_lhs,mu_identity_residual_rhs,delta_log_amp_point,delta_log_amp_ref,delta_log_partial,delta_log_width,delta_log_mu,delta_mu,path_closure_residual,acceptance_mismatch
uniform_vs_runtime,uniform_profile,runtime_mainline,1,8.881355932203391,0.2,4.321375081836073e-05,4.321375081836073e-05,1.0744892977952532e-05,1.0744892977952532e-05,16.174830503568394,16.174830503568394,1.1359955424141617,1.1359955424141617,14.238463004172043,14.238463004172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,8.881355932203391,0.2,5.653905551066025e-05,5.653905551066025e-05,4.874513847058996e-05,4.874513847058996e-05,1.3453475175918952,1.3453475175918952,1.1359955424141617,1.1359955424141617,1.1842894336828373,1.1842894336828373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,8.881355932203391,0.2,5.579919873981167e-06,5.579919873981167e-06,2.7397481066954327e-06,2.7397481066954327e-06,4.147960903574378,4.147960903574378,1.1359955424141617,1.1359955424141617,3.6513883626333046,3.6513883626333046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,1,8.881355932203391,0.2,4.3092303166319136e-05,4.321375081836073e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128418665027986,16.174830503568394,1.1365807745977834,1.1359955424141617,14.190296919931239,14.238463004172043,0.0,0.0,-0.0028143502476509394,-0.0013775947611163683,-0.0028735109730687533,0.0005150385420966649,-0.0033885495151653325,-0.04816608424080471,8.586881206085195e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,2,8.881355932203391,0.2,5.6380158506572836e-05,5.653905551066025e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871957323662,1.3453475175918952,1.1365807745977834,1.1359955424141617,1.1802832017874803,1.1842894336828373,0.0,0.0,-0.0028143502476502716,-0.0013775947611182583,-0.002873510973063632,0.0005150385420966649,-0.003388549515160208,-0.004006231895357093,8.847089727481716e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,3,8.881355932203391,0.2,5.656134215213034e-06,5.579919873981167e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.2040406102784935,4.147960903574378,1.1365807745977834,1.1359955424141617,3.6988489548982844,3.6513883626333046,0.0,0.0,0.013566241229463438,0.006851617265967379,0.013429247926991959,0.0005150385420966649,0.012914209384895356,0.047460592264979784,6.245004513516506e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,1,8.881355932203391,0.2,4.3092303166319136e-05,4.321375081836073e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128418665027986,16.174830503568394,1.1365807745977834,1.1359955424141617,14.190296919931239,14.238463004172043,0.0,0.0,-0.0028143502476509394,-0.0013775947611163683,-0.0028735109730687533,0.0005150385420966649,-0.0033885495151653325,-0.04816608424080471,8.586881206085195e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,2,8.881355932203391,0.2,5.6380158506572836e-05,5.653905551066025e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871957323662,1.3453475175918952,1.1365807745977834,1.1359955424141617,1.1802832017874803,1.1842894336828373,0.0,0.0,-0.0028143502476502716,-0.0013775947611182583,-0.002873510973063632,0.0005150385420966649,-0.003388549515160208,-0.004006231895357093,8.847089727481716e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,3,8.881355932203391,0.2,5.656134215213034e-06,5.579919873981167e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.2040406102784935,4.147960903574378,1.1365807745977834,1.1359955424141617,3.6988489548982844,3.6513883626333046,0.0,0.0,0.013566241229463438,0.006851617265967379,0.013429247926991959,0.0005150385420966649,0.012914209384895356,0.047460592264979784,6.245004513516506e-17,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,8.881355932203391,0.6,4.321375097716879e-05,4.321375097716879e-05,1.0744892977952532e-05,1.0744892977952532e-05,16.174830622451548,16.174830622451548,1.1359955411362475,1.1359955411362475,14.238463124840376,14.238463124840376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,8.881355932203391,0.6,5.653905538261282e-05,5.653905538261282e-05,4.874513847058996e-05,4.874513847058996e-05,1.345347511498115,1.345347511498115,1.1359955411362475,1.1359955411362475,1.1842894296508146,1.1842894296508146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,8.881355932203391,0.6,5.579919864482616e-06,5.579919864482616e-06,2.7397481066954327e-06,2.7397481066954327e-06,4.147960889452451,4.147960889452451,1.1359955411362475,1.1359955411362475,3.6513883543095336,3.6513883543095336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,1,8.881355932203391,0.6,4.309230332490217e-05,4.321375097716879e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128418783735665,16.174830622451548,1.1365807733181061,1.1359955411362475,14.190297040350906,14.238463124840376,0.0,0.0,-0.0028143502425157147,-0.0013775947611163683,-0.0028735109627983646,0.0005150385411246103,-0.0033885495039229305,-0.048166084489469796,4.423544863740858e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,2,8.881355932203391,0.6,5.63801583791748e-05,5.653905538261282e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871896698488,1.345347511498115,1.1365807733181061,1.1359955411362475,1.180283197782366,1.1842894296508146,0.0,0.0,-0.0028143502425149354,-0.0013775947611182583,-0.0028735109627934653,0.0005150385411246103,-0.003388549503918029,-0.0040062318684486176,4.640385298237959e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,3,8.881355932203391,0.6,5.6561342056137925e-06,5.579919864482616e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.204040596008819,4.147960889452451,1.1365807733181061,1.1359955411362475,3.698848946507907,3.6513883543095336,0.0,0.0,0.013566241234598908,0.006851617265967379,0.013429247937262993,0.0005150385411246103,0.012914209396138333,0.04746059219837351,-4.85722573273506e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,1,8.881355932203391,0.6,4.309230332490217e-05,4.321375097716879e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128418783735665,16.174830622451548,1.1365807733181061,1.1359955411362475,14.190297040350906,14.238463124840376,0.0,0.0,-0.0028143502425157147,-0.0013775947611163683,-0.0028735109627983646,0.0005150385411246103,-0.0033885495039229305,-0.048166084489469796,4.423544863740858e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,2,8.881355932203391,0.6,5.63801583791748e-05,5.653905538261282e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871896698488,1.345347511498115,1.1365807733181061,1.1359955411362475,1.180283197782366,1.1842894296508146,0.0,0.0,-0.0028143502425149354,-0.0013775947611182583,-0.0028735109627934653,0.0005150385411246103,-0.003388549503918029,-0.0040062318684486176,4.640385298237959e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,3,8.881355932203391,0.6,5.6561342056137925e-06,5.579919864482616e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.204040596008819,4.147960889452451,1.1365807733181061,1.1359955411362475,3.698848946507907,3.6513883543095336,0.0,0.0,0.013566241234598908,0.006851617265967379,0.013429247937262993,0.0005150385411246103,0.012914209396138333,0.04746059219837351,-4.85722573273506e-17,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,8.881355932203391,1.0,4.3213751210076e-05,4.3213751210076e-05,1.0744892977952532e-05,1.0744892977952532e-05,16.174830796805058,16.174830796805058,1.1359955392895245,1.1359955392895245,14.238463301467837,14.238463301467837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,8.881355932203391,1.0,5.6539055241202694e-05,5.6539055241202694e-05,4.874513847058996e-05,4.874513847058996e-05,1.3453475047684036,1.3453475047684036,1.1359955392895245,1.1359955392895245,1.1842894256519811,1.1842894256519811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,8.881355932203391,1.0,5.579919836846638e-06,5.579919836846638e-06,2.7397481066954327e-06,2.7397481066954327e-06,4.147960848364779,4.147960848364779,1.1359955392895245,1.1359955392895245,3.6513883240765197,3.6513883240765197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,1,8.881355932203391,1.0,4.309230355774756e-05,4.3213751210076e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128418958032583,16.174830796805058,1.1365807714671115,1.1359955392895245,14.1902972168127,14.238463301467837,0.0,0.0,-0.0028143502287603624,-0.0013775947611163683,-0.002873510935288148,0.0005150385382033421,-0.003388549473491469,-0.04816608465513639,2.1250362580715887e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,2,8.881355932203391,1.0,5.638015823893757e-05,5.6539055241202694e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871829963506,1.3453475047684036,1.1365807714671115,1.1359955392895245,1.1802831938329765,1.1842894256519811,0.0,0.0,-0.002814350228760474,-0.0013775947611182583,-0.002873510935284362,0.0005150385382033421,-0.0033885494734874587,-0.004006231819004613,2.454633718507182e-16,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,3,8.881355932203391,1.0,5.656134177678143e-06,5.579919836846638e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.204040554481301,4.147960848364779,1.1365807714671115,1.1359955392895245,3.698848915994485,3.6513883240765197,0.0,0.0,0.01356624124835366,0.006851617265967379,0.013429247964772543,0.0005150385382033421,0.012914209426569245,0.04746059191796537,4.336808689942018e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,1,8.881355932203391,1.0,4.309230355774756e-05,4.3213751210076e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128418958032583,16.174830796805058,1.1365807714671115,1.1359955392895245,14.1902972168127,14.238463301467837,0.0,0.0,-0.0028143502287603624,-0.0013775947611163683,-0.002873510935288148,0.0005150385382033421,-0.003388549473491469,-0.04816608465513639,2.1250362580715887e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,2,8.881355932203391,1.0,5.638015823893757e-05,5.6539055241202694e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871829963506,1.3453475047684036,1.1365807714671115,1.1359955392895245,1.1802831938329765,1.1842894256519811,0.0,0.0,-0.002814350228760474,-0.0013775947611182583,-0.002873510935284362,0.0005150385382033421,-0.0033885494734874587,-0.004006231819004613,2.454633718507182e-16,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,3,8.881355932203391,1.0,5.656134177678143e-06,5.579919836846638e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.204040554481301,4.147960848364779,1.1365807714671115,1.1359955392895245,3.698848915994485,3.6513883240765197,0.0,0.0,0.01356624124835366,0.006851617265967379,0.013429247964772543,0.0005150385382033421,0.012914209426569245,0.04746059191796537,4.336808689942018e-17,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,8.881355932203391,2.0,4.3213751683370693e-05,4.3213751683370693e-05,1.0744892977952532e-05,1.0744892977952532e-05,16.1748311511118,16.1748311511118,1.1359955344620878,1.1359955344620878,14.238463673865446,14.238463673865446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,8.881355932203391,2.0,5.653905496320237e-05,5.653905496320237e-05,4.874513847058996e-05,4.874513847058996e-05,1.3453474915383614,1.3453474915383614,1.1359955344620878,1.1359955344620878,1.184289419038434,1.184289419038434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,8.881355932203391,2.0,5.579919780718722e-06,5.579919780718722e-06,2.7397481066954327e-06,2.7397481066954327e-06,4.147960764916842,4.147960764916842,1.1359955344620878,1.1359955344620878,3.651388266135191,3.651388266135191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,1,8.881355932203391,2.0,4.30923040394863e-05,4.3213751683370693e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128419318639178,16.1748311511118,1.1365807666478558,1.1359955344620878,14.190297594254654,14.238463673865446,0.0,0.0,-0.0028143500019406145,-0.0013775947611163683,-0.00287351048164809,0.0005150385475892172,-0.003388549029237471,-0.04816607961079278,-1.6393136847980827e-16,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,2,8.881355932203391,2.0,5.6380157950259214e-05,5.653905496320237e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871692589534,1.3453474915383614,1.1365807666478558,1.1359955344620878,1.1802831867509362,1.184289419038434,0.0,0.0,-0.0028143504320113396,-0.0013775947611182583,-0.0028735113417863163,0.0005150385475892172,-0.0033885498893755583,-0.004006232287497857,-2.47198095326695e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,3,8.881355932203391,2.0,5.656134122066519e-06,5.579919780718722e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.204040471812285,4.147960764916842,1.1365807666478558,1.1359955344620878,3.698848858943267,3.651388266135191,0.0,0.0,0.013566241475174122,0.006851617265967379,0.013429248418412957,0.0005150385475892172,0.012914209870823527,0.04746059280807602,-2.1163626406917047e-16,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,1,8.881355932203391,2.0,4.30923040394863e-05,4.3213751683370693e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128419318639178,16.1748311511118,1.1365807666478558,1.1359955344620878,14.190297594254654,14.238463673865446,0.0,0.0,-0.0028143500019406145,-0.0013775947611163683,-0.00287351048164809,0.0005150385475892172,-0.003388549029237471,-0.04816607961079278,-1.6393136847980827e-16,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,2,8.881355932203391,2.0,5.6380157950259214e-05,5.653905496320237e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871692589534,1.3453474915383614,1.1365807666478558,1.1359955344620878,1.1802831867509362,1.184289419038434,0.0,0.0,-0.0028143504320113396,-0.0013775947611182583,-0.0028735113417863163,0.0005150385475892172,-0.0033885498893755583,-0.004006232287497857,-2.47198095326695e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,3,8.881355932203391,2.0,5.656134122066519e-06,5.579919780718722e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.204040471812285,4.147960764916842,1.1365807666478558,1.1359955344620878,3.698848858943267,3.651388266135191,0.0,0.0,0.013566241475174122,0.006851617265967379,0.013429248418412957,0.0005150385475892172,0.012914209870823527,0.04746059280807602,-2.1163626406917047e-16,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,8.881355932203391,4.0,4.321375267689199e-05,4.321375267689199e-05,1.0744892977952532e-05,1.0744892977952532e-05,16.174831894858354,16.174831894858354,1.135995525074028,1.135995525074028,14.23846444624358,14.23846444624358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,8.881355932203391,4.0,5.6539054358553705e-05,5.6539054358553705e-05,4.874513847058996e-05,4.874513847058996e-05,1.3453474627631172,1.3453474627631172,1.135995525074028,1.135995525074028,1.1842894034951825,1.1842894034951825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,8.881355932203391,4.0,5.579919668544798e-06,5.579919668544798e-06,2.7397481066954327e-06,2.7397481066954327e-06,4.14796059814275,4.14796059814275,1.135995525074028,1.135995525074028,3.651388149502125,3.651388149502125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,1,8.881355932203391,4.0,4.309230502424111e-05,4.321375267689199e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128420055779547,16.174831894858354,1.1365807572244586,1.135995525074028,14.190298360466095,14.23846444624358,0.0,0.0,-0.0028143501405803245,-0.0013775947611163683,-0.002873510758928216,0.0005150385207536305,-0.003388549279681799,-0.048166085777484824,4.7704895589362195e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,2,8.881355932203391,4.0,5.638015736374078e-05,5.6539054358553705e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871413481786,1.3453474627631172,1.1365807572244586,1.135995525074028,1.1802831719798805,1.1842894034951825,0.0,0.0,-0.002814350140580436,-0.0013775947611182583,-0.002873510758924096,0.0005150385207536305,-0.003388549279677788,-0.0040062315153019945,-6.158268339717665e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,3,8.881355932203391,4.0,5.656134007576281e-06,5.579919668544798e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.204040301617741,4.14796059814275,1.1365807572244586,1.135995525074028,3.6988487398678545,3.651388149502125,0.0,0.0,0.013566241336533957,0.006851617265967379,0.013429248141133197,0.0005150385207536305,0.012914209620379504,0.04746059036572925,-6.245004513516506e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,1,8.881355932203391,4.0,4.309230502424111e-05,4.321375267689199e-05,1.073010106065054e-05,1.0744892977952532e-05,16.128420055779547,16.174831894858354,1.1365807572244586,1.135995525074028,14.190298360466095,14.23846444624358,0.0,0.0,-0.0028143501405803245,-0.0013775947611163683,-0.002873510758928216,0.0005150385207536305,-0.003388549279681799,-0.048166085777484824,4.7704895589362195e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,2,8.881355932203391,4.0,5.638015736374078e-05,5.6539054358553705e-05,4.867803365543624e-05,4.874513847058996e-05,1.3414871413481786,1.3453474627631172,1.1365807572244586,1.135995525074028,1.1802831719798805,1.1842894034951825,0.0,0.0,-0.002814350140580436,-0.0013775947611182583,-0.002873510758924096,0.0005150385207536305,-0.003388549279677788,-0.0040062315153019945,-6.158268339717665e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,3,8.881355932203391,4.0,5.656134007576281e-06,5.579919668544798e-06,2.7585842675220026e-06,2.7397481066954327e-06,4.204040301617741,4.14796059814275,1.1365807572244586,1.135995525074028,3.6988487398678545,3.651388149502125,0.0,0.0,0.013566241336533957,0.006851617265967379,0.013429248141133197,0.0005150385207536305,0.012914209620379504,0.04746059036572925,-6.245004513516506e-17,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,9.152542372881356,0.2,3.811370879457567e-05,3.811370879457567e-05,1.0744892977952532e-05,1.0744892977952532e-05,12.582247813753984,12.582247813753984,1.0873005306102528,1.0873005306102528,11.572005585881703,11.572005585881703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,9.152542372881356,0.2,4.852436124309085e-05,4.852436124309085e-05,4.874513847058996e-05,4.874513847058996e-05,0.9909620831692803,0.9909620831692803,1.0873005306102528,1.0873005306102528,0.9113966702592318,0.9113966702592318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,9.152542372881356,0.2,4.902313612832585e-06,4.902313612832585e-06,2.7397481066954327e-06,2.7397481066954327e-06,3.2017020227281647,3.2017020227281647,1.0873005306102528,1.0873005306102528,2.944633919134753,2.944633919134753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,1,9.152542372881356,0.2,3.8001975553144876e-05,3.811370879457567e-05,1.073010106065054e-05,1.0744892977952532e-05,12.543095351812251,12.582247813753984,1.0878064906163751,1.0873005306102528,11.530631100302644,11.572005585881703,0.0,0.0,-0.002935881681796012,-0.0013775947611163683,-0.0031165738413592137,0.0004652276971296821,-0.0035818015384890614,-0.041374485579058984,-1.6566609195578508e-16,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,2,9.152542372881356,0.2,4.8382108380760664e-05,4.852436124309085e-05,4.867803365543624e-05,4.874513847058996e-05,0.9878784842908268,0.9909620831692803,1.0878064906163751,1.0873005306102528,0.9081380675813702,0.9113966702592318,0.0,0.0,-0.0029358816817951212,-0.0013775947611182583,-0.003116573841353534,0.0004652276971296821,-0.003581801538483379,-0.0032586026778615995,-1.6306400674181987e-16,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,3,9.152542372881356,0.2,4.972976351167095e-06,4.902313612832585e-06,2.7585842675220026e-06,2.7397481066954327e-06,3.2498272640193897,3.2017020227281647,1.0878064906163751,1.0873005306102528,2.9875049395761244,2.944633919134753,0.0,0.0,0.014311264709758102,0.006851617265967379,0.014919294887581178,0.0004652276971296821,0.01445406719045126,0.04287102044137159,-2.3592239273284576e-16,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,1,9.152542372881356,0.2,3.8001975553144876e-05,3.811370879457567e-05,1.073010106065054e-05,1.0744892977952532e-05,12.543095351812251,12.582247813753984,1.0878064906163751,1.0873005306102528,11.530631100302644,11.572005585881703,0.0,0.0,-0.002935881681796012,-0.0013775947611163683,-0.0031165738413592137,0.0004652276971296821,-0.0035818015384890614,-0.041374485579058984,-1.6566609195578508e-16,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,2,9.152542372881356,0.2,4.8382108380760664e-05,4.852436124309085e-05,4.867803365543624e-05,4.874513847058996e-05,0.9878784842908268,0.9909620831692803,1.0878064906163751,1.0873005306102528,0.9081380675813702,0.9113966702592318,0.0,0.0,-0.0029358816817951212,-0.0013775947611182583,-0.003116573841353534,0.0004652276971296821,-0.003581801538483379,-0.0032586026778615995,-1.6306400674181987e-16,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,3,9.152542372881356,0.2,4.972976351167095e-06,4.902313612832585e-06,2.7585842675220026e-06,2.7397481066954327e-06,3.2498272640193897,3.2017020227281647,1.0878064906163751,1.0873005306102528,2.9875049395761244,2.944633919134753,0.0,0.0,0.014311264709758102,0.006851617265967379,0.014919294887581178,0.0004652276971296821,0.01445406719045126,0.04287102044137159,-2.3592239273284576e-16,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,9.152542372881356,0.6,3.811370885198987e-05,3.811370885198987e-05,1.0744892977952532e-05,1.0744892977952532e-05,12.582247851661586,12.582247851661586,1.0873005300924203,1.0873005300924203,11.572005626256889,11.572005626256889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,9.152542372881356,0.6,4.852436121831761e-05,4.852436121831761e-05,4.874513847058996e-05,4.874513847058996e-05,0.9909620821574445,0.9909620821574445,1.0873005300924203,1.0873005300924203,0.9113966697626947,0.9113966697626947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,3,9.152542372881356,0.6,4.902313602805812e-06,4.902313602805812e-06,2.7397481066954327e-06,2.7397481066954327e-06,3.2017020096311883,3.2017020096311883,1.0873005300924203,1.0873005300924203,2.9446339084917437,2.9446339084917437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,1,9.152542372881356,0.6,3.800197561061026e-05,3.811370885198987e-05,1.073010106065054e-05,1.0744892977952532e-05,12.543095389746796,12.582247851661586,1.087806490096995,1.0873005300924203,11.530631140680528,11.572005626256889,0.0,0.0,-0.002935881676019908,-0.0013775947611163683,-0.0031165738298070344,0.00046522769592853563,-0.003581801525735628,-0.0413744855763607,-5.811323644522304e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,2,9.152542372881356,0.6,4.838210835633954e-05,4.852436121831761e-05,4.867803365543624e-05,4.874513847058996e-05,0.9878784832935531,0.9909620821574445,1.087806490096995,1.0873005300924203,0.9081380670981916,0.9113966697626947,0.0,0.0,-0.002935881676018349,-0.0013775947611182583,-0.003116573829800018,0.00046522769592853563,-0.0035818015257286086,-0.003258602664503174,-5.5077470362263625e-17,0.0
hybrid_vs_uniform,lorentz_hybrid_profile,uniform_profile,3,9.152542372881356,0.6,4.97297634102452e-06,4.902313602805812e-06,2.7585842675220026e-06,2.7397481066954327e-06,3.2498272507630968,3.2017020096311883,1.087806490096995,1.0873005300924203,2.9875049288162674,2.9446339084917437,0.0,0.0,0.014311264715534596,0.006851617265967379,0.014919294899134362,0.00046522769592853563,0.014454067203205662,0.04287102032452372,-1.6479873021779667e-16,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,1,9.152542372881356,0.6,3.800197561061026e-05,3.811370885198987e-05,1.073010106065054e-05,1.0744892977952532e-05,12.543095389746796,12.582247851661586,1.087806490096995,1.0873005300924203,11.530631140680528,11.572005626256889,0.0,0.0,-0.002935881676019908,-0.0013775947611163683,-0.0031165738298070344,0.00046522769592853563,-0.003581801525735628,-0.0413744855763607,-5.811323644522304e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,2,9.152542372881356,0.6,4.838210835633954e-05,4.852436121831761e-05,4.867803365543624e-05,4.874513847058996e-05,0.9878784832935531,0.9909620821574445,1.087806490096995,1.0873005300924203,0.9081380670981916,0.9113966697626947,0.0,0.0,-0.002935881676018349,-0.0013775947611182583,-0.003116573829800018,0.00046522769592853563,-0.0035818015257286086,-0.003258602664503174,-5.5077470362263625e-17,0.0
hybrid_vs_runtime,lorentz_hybrid_profile,runtime_mainline,3,9.152542372881356,0.6,4.97297634102452e-06,4.902313602805812e-06,2.7585842675220026e-06,2.7397481066954327e-06,3.2498272507630968,3.2017020096311883,1.087806490096995,1.0873005300924203,2.9875049288162674,2.9446339084917437,0.0,0.0,0.014311264715534596,0.006851617265967379,0.014919294899134362,0.00046522769592853563,0.014454067203205662,0.04287102032452372,-1.6479873021779667e-16,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,1,9.152542372881356,1.0,3.811370894974928e-05,3.811370894974928e-05,1.0744892977952532e-05,1.0744892977952532e-05,12.582247916207034,12.582247916207034,1.0873005291366868,1.0873005291366868,11.572005695791669,11.572005695791669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_vs_runtime,uniform_profile,runtime_mainline,2,9.152542372881356,1.0,4.852436115913995e-05,4.852436115913995e-05,4.874513847058996e-05,4.874513847058996e-05,0.9909620797403982,0.9909620797403982,1.0873005291366868,1.0873005291366868,0.9113966683408302,0.9113966683408302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
