combo_id,mode,omega,m,phase,center_D,width_D,boost,boost_center,boost_width,region,p95_abs_delta_base,p95_abs_delta_cf,max_abs_delta_base,max_abs_delta_cf,mean_abs_improvement,improved_fraction,worsened_fraction,p95_abs_cf_shift_vs_base,acceptance_flip_fraction
583,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.2,6.45,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
584,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.2,6.45,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969962463031,1.0,0.0,34.41449114825505,0.0
584,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.2,6.45,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
585,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.2,6.45,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223861925938492,1.0,0.0,34.41449114825457,0.0
585,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.2,6.45,0.07,D21_guard,2.102217055050133,17.5183889064244,2.102232425909044,17.518501540867156,-5.5598677310599,0.0,1.0,15.416241895894878,0.0
586,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.35,0.03,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969979385129,1.0,0.0,34.41449114825505,0.0
586,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.35,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
587,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.35,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223243705667311,1.0,0.0,34.41449114825505,0.0
587,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.35,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
588,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.35,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.1894161776457794,1.0,0.0,34.41449112367263,0.0
588,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.35,0.07,D21_guard,2.102217055050133,17.518388905740828,2.102232425909044,17.51850154018358,-5.559867730832047,0.0,1.0,15.416241895211309,0.0
589,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.4,0.03,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969979985318,1.0,0.0,34.41449114825505,0.0
589,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.4,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
590,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.4,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223961662502304,1.0,0.0,34.41449114825505,0.0
590,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.4,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
591,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.4,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.220448303295482,1.0,0.0,34.414491148056065,0.0
591,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.4,0.07,D21_guard,2.102217055050133,17.518388906420626,2.102232425909044,17.518501540863376,-5.559867731058642,0.0,1.0,15.416241895891105,0.0
592,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.45,0.03,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969979985321,1.0,0.0,34.41449114825505,0.0
592,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.45,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
593,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.45,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969944940745,1.0,0.0,34.41449114825505,0.0
593,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.45,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
594,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.45,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.2237538694554715,1.0,0.0,34.41449114825408,0.0
594,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.4,6.45,0.07,D21_guard,2.102217055050133,17.5183889064244,2.102232425909044,17.518501540867156,-5.5598677310599,0.0,1.0,15.416241895894878,0.0
595,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.35,0.03,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969979085033,1.0,0.0,34.41449114825505,0.0
595,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.35,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
596,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.35,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.222880527236675,1.0,0.0,34.41449114825505,0.0
596,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.35,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
597,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.35,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.172045965593086,1.0,0.0,34.41449111138144,0.0
597,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.35,0.07,D21_guard,2.102217055050133,17.51838890539903,2.102232425909044,17.51850153984178,-5.559867730718119,0.0,1.0,15.41624189486951,0.0
598,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.4,0.03,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969979985316,1.0,0.0,34.41449114825505,0.0
598,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.4,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
599,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.4,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.22395750375538,1.0,0.0,34.41449114825505,0.0
599,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.4,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
600,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.4,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.218686494648272,1.0,0.0,34.414491147956575,0.0
600,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.4,0.07,D21_guard,2.102217055050133,17.51838890641873,2.102232425909044,17.518501540861493,-5.559867731058011,0.0,1.0,15.41624189588921,0.0
601,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.45,0.03,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969979985321,1.0,0.0,34.41449114825505,0.0
601,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.45,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
602,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.45,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969927418453,1.0,0.0,34.41449114825505,0.0
602,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.45,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
603,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.45,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223645810536199,1.0,0.0,34.4144911482536,0.0
603,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.6,6.45,0.07,D21_guard,2.102217055050133,17.518388906424384,2.102232425909044,17.518501540867142,-5.559867731059896,0.0,1.0,15.416241895894863,0.0
604,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.35,0.03,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969978784937,1.0,0.0,34.41449114825505,0.0
604,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.35,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
605,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.35,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.222517321288834,1.0,0.0,34.41449114825505,0.0
605,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.35,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
606,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.35,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.154613247729743,1.0,0.0,34.41449109909023,0.0
606,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.35,0.07,D21_guard,2.102217055050133,17.518388905057243,2.102232425909044,17.518501539499994,-5.559867730604192,0.0,1.0,15.416241894527724,0.0
607,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.4,0.03,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969979985316,1.0,0.0,34.41449114825505,0.0
607,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.4,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
608,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.4,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223953345004849,1.0,0.0,34.41449114825505,0.0
608,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.4,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
609,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.4,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.216924038816027,1.0,0.0,34.41449114785707,0.0
609,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.4,0.07,D21_guard,2.102217055050133,17.51838890641684,2.102232425909044,17.518501540859596,-5.55986773105738,0.0,1.0,15.416241895887318,0.0
610,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.45,0.03,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969979985321,1.0,0.0,34.41449114825505,0.0
610,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.45,0.03,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
611,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.45,0.05,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223969909896166,1.0,0.0,34.41449114825505,0.0
611,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.45,0.05,D21_guard,2.102217055050133,17.518388906424406,2.102232425909044,17.518501540867163,-5.559867731059902,0.0,1.0,15.416241895894885,0.0
612,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.45,0.07,D60_hotspot,31.28593012120719,23.2017744037909,31.28639526077564,23.217101210697024,7.223537749180625,1.0,0.0,34.41449114825311,0.0
612,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.05,0.8,6.45,0.07,D21_guard,2.102217055050133,17.518388906424377,2.102232425909044,17.518501540867142,-5.559867731059894,0.0,1.0,15.416241895894858,0.0
613,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.35,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251452856253035,1.0,0.0,32.25007901644196,0.0
613,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.35,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
614,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.35,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251089322149278,1.0,0.0,32.25007901644196,0.0
614,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.35,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
615,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.35,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.234187464928228,1.0,0.0,32.25007900354702,0.0
615,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.35,0.07,D21_guard,2.102217055050133,16.34760284383315,2.102232425909044,16.34770574829853,-5.169613100663307,0.0,1.0,14.24545583330363,0.0
616,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.25145285655347,1.0,0.0,32.25007901644196,0.0
616,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
617,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.25144869310669,1.0,0.0,32.25007901644196,0.0
617,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
618,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.249690348923185,1.0,0.0,32.25007901633759,0.0
618,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.4,0.07,D21_guard,2.102217055050133,16.347602844182447,2.102232425909044,16.347705748647826,-5.169613100779735,0.0,1.0,14.245455833652926,0.0
619,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.25145285655347,1.0,0.0,32.25007901644196,0.0
619,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
620,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251452839011352,1.0,0.0,32.25007901644196,0.0
620,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
621,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251344680205532,1.0,0.0,32.250079016441454,0.0
621,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.2,6.45,0.07,D21_guard,2.102217055050133,16.347602844184372,2.102232425909044,16.34770574864975,-5.16961310078038,0.0,1.0,14.245455833654852,0.0
622,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.2514528559526,1.0,0.0,32.25007901644196,0.0
622,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
623,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.250725760200911,1.0,0.0,32.25007901644196,0.0
623,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
624,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.216859944682737,1.0,0.0,32.250078990652085,0.0
624,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.35,0.07,D21_guard,2.102217055050133,16.347602843481916,2.102232425909044,16.34770574794728,-5.16961310054623,0.0,1.0,14.245455832952395,0.0
625,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251452856553469,1.0,0.0,32.25007901644196,0.0
625,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
626,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251444529656299,1.0,0.0,32.25007901644196,0.0
626,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
627,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.247927193851098,1.0,0.0,32.2500790162332,0.0
627,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.4,0.07,D21_guard,2.102217055050133,16.3476028441805,2.102232425909044,16.34770574864588,-5.169613100779089,0.0,1.0,14.24545583365098,0.0
628,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.25145285655347,1.0,0.0,32.25007901644196,0.0
628,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
629,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251452821469229,1.0,0.0,32.25007901644196,0.0
629,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
630,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251236501418642,1.0,0.0,32.25007901644094,0.0
630,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.4,6.45,0.07,D21_guard,2.102217055050133,16.347602844184372,2.102232425909044,16.34770574864975,-5.16961310078038,0.0,1.0,14.245455833654852,0.0
631,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251452855652165,1.0,0.0,32.25007901644196,0.0
631,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
632,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.250362170706284,1.0,0.0,32.25007901644196,0.0
632,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
633,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.199470072250401,1.0,0.0,32.25007897775714,0.0
633,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.35,0.07,D21_guard,2.102217055050133,16.34760284313068,2.102232425909044,16.347705747596052,-5.169613100429155,0.0,1.0,14.24545583260116,0.0
634,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251452856553469,1.0,0.0,32.25007901644196,0.0
634,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
635,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251440366202292,1.0,0.0,32.25007901644196,0.0
635,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
636,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.246163391099383,1.0,0.0,32.25007901612882,0.0
636,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.4,0.07,D21_guard,2.102217055050133,16.347602844178564,2.102232425909044,16.34770574864394,-5.169613100778442,0.0,1.0,14.245455833649046,0.0
637,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.25145285655347,1.0,0.0,32.25007901644196,0.0
637,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
638,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251452803927108,1.0,0.0,32.25007901644196,0.0
638,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
639,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251128320192743,1.0,0.0,32.250079016440445,0.0
639,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.6,6.45,0.07,D21_guard,2.102217055050133,16.347602844184372,2.102232425909044,16.347705748649744,-5.169613100780377,0.0,1.0,14.245455833654852,0.0
640,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251452855351728,1.0,0.0,32.25007901644196,0.0
640,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.03,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
641,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.05,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.249998553663307,1.0,0.0,32.25007901644196,0.0
641,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.05,D21_guard,2.102217055050133,16.347602844184394,2.102232425909044,16.347705748649766,-5.169613100780384,0.0,1.0,14.245455833654873,0.0
642,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.07,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.182017623260128,1.0,0.0,32.25007896486221,0.0
642,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.8,6.35,0.07,D21_guard,2.102217055050133,16.347602842779445,2.102232425909044,16.347705747244802,-5.169613100312078,0.0,1.0,14.245455832249924,0.0
643,partial_two_lobe,1.0,14.0,0.4353981633974483,5.8,0.07,0.8,6.4,0.03,D60_hotspot,31.28593012120719,20.205963754259418,31.28639526077564,20.220745334566445,8.251452856553467,1.0,0.0,32.25007901644196,0.0
