D,level,dr,dz,Nr,Nz,lambda1,lambda2,lambda3,window_E_lo,window_E_hi_n2,window_E_hi_n3,Nps_lambda1,Nps_lambda2,Nps_lambda3,g1_raw,g2_raw,g3_raw,g1_hat,g2_hat,g3_hat,n_eigs_exported,solver_sigma,grid_index
4.0,fine,0.06,0.03,50,533,0.7359089334327527,0.8355420903543915,1.024913561448241,0.7359089334327527,0.8355420903543915,1.024913561448241,24.91251580344248,28.497067706590737,35.310179807869716,1.0,4.5845519031482596,9.179081030294643,0.10894336771835868,0.49945652380858196,1.0,40,2.5,0
4.271186440677966,fine,0.06,0.03,50,542,0.7334878092578565,0.8306653615164734,1.012299444601317,0.7334878092578565,0.8306653615164734,1.012299444601317,25.26181542355827,28.817056172939765,35.46213910259876,1.0,4.555240749381493,9.697063217566912,0.10312400543995935,0.4697546718195416,1.0,40,2.5,1
4.5423728813559325,fine,0.06,0.03,50,551,0.7311353826524483,0.8260262834151346,1.000327246836748,0.7311353826524483,0.8260262834151346,1.000327246836748,25.610955268606304,29.140185095222513,35.622873677280865,1.0,4.529229826616209,10.05034721661018,0.09949904997782592,0.450654064879546,1.0,40,2.5,2
4.813559322033898,fine,0.06,0.03,50,560,0.7288487443206848,0.8216055771147635,0.9889634890746808,0.7288487443206848,0.8216055771147635,0.9889634890746808,25.95993974703041,29.466148026646582,35.79227709873146,1.0,4.506208279616175,10.212076277055507,0.09792327954373001,0.44126269304712534,1.0,40,2.5,3
5.084745762711864,fine,0.06,0.03,50,569,0.7266252665739621,0.8173858442006567,0.9781758460540542,0.7266252665739621,0.8173858442006567,0.9781758460540542,26.308777766077057,29.79466465127433,35.97020664745868,1.0,4.485886885197274,10.175859035908926,0.09827180157185404,0.44083618585588896,1.0,40,2.5,4
5.3559322033898304,fine,0.06,0.03,50,579,0.7243139398842218,0.8128123578467379,0.9668745103631688,0.7243139398842218,0.8128123578467379,0.9668745103631688,26.699250786918977,30.15799020693901,36.17912428266243,1.0,4.458739420020034,9.936382827096862,0.10064024478535238,0.44872862666491636,1.0,40,2.5,5
5.627118644067797,fine,0.06,0.03,50,588,0.7222182062398901,0.8089708248736098,0.957190521697896,0.7222182062398901,0.8089708248736098,0.957190521697896,27.047947334924224,30.49115876849656,36.37399853545248,1.0,4.443211433572337,9.48748690109833,0.10540199005536796,0.46832332733528864,1.0,40,2.5,6
5.898305084745763,fine,0.06,0.03,50,597,0.7201786461266175,0.8052864170306315,0.9479898690022448,0.7201786461266175,0.8052864170306315,0.9479898690022448,27.39654040065081,30.82617079865532,36.576763154481405,1.0,4.429630398004509,8.835109432659078,0.11318478934776849,0.5013667834866122,1.0,40,2.5,7
6.169491525423728,fine,0.06,0.03,50,606,0.7181934574821178,0.8017475603651436,0.9392452317488408,0.7181934574821178,0.8017475603651436,0.9392452317488408,27.745051014768787,31.162831593198955,36.78717384114908,1.0,4.417780578430168,8.021224910294343,0.12466923832501095,0.5507613397999154,1.0,40,2.5,8
6.4406779661016955,fine,0.06,0.03,50,615,0.7162609750259363,0.7983437559270514,0.9309304990486332,0.7162609750259363,0.7983437559270514,0.9309304990486332,28.09350198474904,31.50096342690658,37.00497060074125,1.0,4.40746144215754,7.15647291557868,0.13973363859494728,0.6158706242796069,1.0,40,2.5,9
6.711864406779661,fine,0.06,0.03,50,624,0.714379650680266,0.7950654698451445,0.923020776390747,0.714379650680266,0.7950654698451445,0.923020776390747,28.44191744661155,31.84040414983624,37.22988166153701,1.0,4.3984867032246875,6.446086717041215,0.1551328804430054,0.6823499118615044,1.0,40,2.5,10
6.983050847457627,fine,0.06,0.03,50,633,0.7125480364448247,0.7919040355580147,0.9154923838305172,0.7125480364448247,0.7919040355580147,0.9154923838305172,28.79032245401594,32.18100590612477,37.46162705693813,1.0,4.390683452108828,6.147733722076956,0.1626615668809675,0.7141954499983573,1.0,40,2.5,11
7.254237288135593,fine,0.06,0.03,50,642,0.7107647695095018,0.7888515668281686,0.908322845655768,0.7107647695095018,0.7888515668281686,0.908322845655768,29.1387426053341,32.522633967138525,37.69992183513254,1.0,4.383891361804423,6.394688844097845,0.15637977458793442,0.6855519429769685,1.0,40,2.5,12
7.525423728813559,fine,0.06,0.03,50,651,0.7090285594000139,0.7859008803059939,0.9014908720955106,0.7090285594000139,0.7859008803059939,0.9014908720955106,29.487203708845904,32.86516567025694,37.94447888446777,1.0,4.377961961411039,7.057802954982489,0.14168715199027274,0.6203009618340783,1.0,40,2.5,13
7.796610169491526,fine,0.06,0.03,50,660,0.707338176960703,0.7830454265395583,0.894976333955996,0.707338176960703,0.7830454265395583,0.894976333955996,29.83573148564274,33.20848945438075,38.19501137978304,1.0,4.372757968738007,7.875786608899697,0.12697144420723547,0.5552153944593622,1.0,40,2.5,14
8.067796610169491,fine,0.06,0.03,50,669,0.7056924449892421,0.7802792284476192,0.8887602312345428,0.7056924449892421,0.7802792284476192,0.8887602312345428,30.184351309390024,33.5525039834117,38.451234866762185,1.0,4.3681526740216725,8.637992608363016,0.11576763784583856,0.5056907168214723,1.0,40,2.5,15
8.338983050847457,fine,0.06,0.03,50,678,0.7040902303472987,0.7775968263851458,0.8828246568154212,0.7040902303472987,0.7775968263851458,0.8828246568154212,30.533087981659826,33.89711734933189,38.71286900897345,1.0,4.364029367672067,9.232115866408492,0.10831753137312208,0.4727008879460453,1.0,40,2.5,16
