D,eta,winner,R3,mu_mumu,chi2_mumu
17.559322033898304,0.2,2,0.928704028164105,6.543027190734917e-08,12.249998854970267
17.83050847457627,0.2,2,0.92440343410877,3.3364100566462236e-08,12.249999416128242
18.101694915254235,0.2,2,0.9217935672104323,3.3364100566462236e-08,12.249999416128242
18.372881355932204,0.2,2,0.9225612455088166,3.3364100566462236e-08,12.249999416128242
18.64406779661017,0.2,2,0.9234017993171615,3.3364100566462236e-08,12.249999416128242
18.915254237288135,0.2,2,0.9241665235543859,3.3364100566462236e-08,12.249999416128242
19.186440677966104,0.2,2,0.9249018333348166,3.3364100566462236e-08,12.249999416128242
19.45762711864407,0.2,2,0.925822085212321,3.3364100566462236e-08,12.249999416128242
19.728813559322035,0.2,2,0.926469570189135,3.3364100566462236e-08,12.249999416128242
20.0,0.2,2,0.9275355960200585,3.3364100566462236e-08,12.249999416128242
4.0,0.26440677966101694,2,0.9377593381073248,7.676193931863852,246.19131418977904
4.271186440677966,0.26440677966101694,2,0.932750821993852,8.936948636967472,355.0349672267863
4.5423728813559325,0.26440677966101694,2,0.9314184025621957,12.085997382653753,713.6908753880178
4.813559322033898,0.26440677966101694,2,0.933664314452636,18.86249459519044,1905.866984294096
5.084745762711864,0.26440677966101694,2,0.9370609560855478,29.495323167308033,4933.419899221722
5.3559322033898304,0.26440677966101694,2,0.9402176554052084,37.00895789518185,7924.986764880212
5.627118644067797,0.26440677966101694,2,0.9431299159745554,48.36073726690621,13783.19277907121
5.898305084745763,0.26440677966101694,2,0.9456878208357727,66.96856798734892,26870.23192444748
6.169491525423728,0.26440677966101694,2,0.9470911957971111,64.19025896730074,24641.353882379317
6.4406779661016955,0.26440677966101694,2,0.9478690778842462,41.936920088270995,10270.261814017927
6.711864406779661,0.26440677966101694,2,0.9485493602175838,20.381268740388204,2251.80351871774
6.983050847457627,0.26440677966101694,2,0.9491519517037559,4.201068671802262,49.03741065095055
7.254237288135593,0.26440677966101694,2,0.9498647111750763,3.2162703531255636,20.617737472767875
7.525423728813559,0.26440677966101694,2,0.9504124839116918,2.8611136605831096,13.34283205714109
7.796610169491526,0.26440677966101694,2,0.9508031771967134,2.4744671226453794,7.215497485286506
8.067796610169491,0.26440677966101694,2,0.9509424102445306,2.1883562260375062,3.8844096195756235
8.338983050847457,0.26440677966101694,2,0.9505622467565754,2.244013393795392,4.452241305662598
8.610169491525424,0.26440677966101694,2,0.949982335258339,2.254743968338872,4.5661703213230185
8.881355932203391,0.26440677966101694,2,0.949209777078123,2.193330004399041,3.9335780992486424
9.152542372881356,0.26440677966101694,2,0.9490730710410924,2.030685502692091,2.486026270662349
9.423728813559322,0.26440677966101694,2,0.949472706308511,1.7430623714999627,0.7355736921198655
9.694915254237287,0.26440677966101694,2,0.9497978836519334,1.4617863153706152,0.023859679794232074
9.966101694915254,0.26440677966101694,2,0.9500562827253322,1.1926471632508229,0.2687199931745679
10.237288135593221,0.26440677966101694,2,0.9511084654391393,0.8962824033997421,1.5858213570296251
10.508474576271187,0.26440677966101694,2,0.9521892094665367,0.6324328474859393,3.6822458351158946
10.779661016949152,0.26440677966101694,2,0.9531820389179063,0.41228599125413495,6.097368519205165
11.050847457627118,0.26440677966101694,2,0.9538321598954149,0.25148340806370484,8.244314762206011
11.322033898305085,0.26440677966101694,2,0.9532913803680321,0.18008687118038746,9.30117526166535
11.593220338983052,0.26440677966101694,2,0.952709304261075,0.1171413998429888,10.285788674980035
11.864406779661017,0.26440677966101694,2,0.9520857446953723,0.06832662669380535,11.08346233232937
12.135593220338983,0.26440677966101694,2,0.95083969300939,0.03804343428681109,11.593285543057897
12.40677966101695,0.26440677966101694,2,0.9488948317693278,0.020379894561813668,11.895947720807952
12.677966101694915,0.26440677966101694,2,0.9467955990788572,0.008275957923689336,12.105598808082652
12.94915254237288,0.26440677966101694,2,0.9445276603956806,0.0015734005161822104,12.222480963399208
13.220338983050848,0.26440677966101694,2,0.9433875401591802,0.0006731995416181314,12.238221840506824
13.491525423728813,0.26440677966101694,2,0.9424927120005968,0.0004359690060862111,12.242371730324576
13.76271186440678,0.26440677966101694,2,0.9415529784777072,0.0002568807007063886,12.245505000160724
14.033898305084746,0.26440677966101694,2,0.9408424021315139,0.00013018510551393407,12.247721866579514
14.305084745762711,0.26440677966101694,2,0.941972957000756,9.379233548485272e-05,12.248358689110274
14.576271186440678,0.26440677966101694,2,0.9429920302453945,6.356533949843687e-05,12.248887631812226
14.847457627118644,0.26440677966101694,2,0.9439081798027598,3.93587376293739e-05,12.249311231773424
15.11864406779661,0.26440677966101694,2,0.9438536109249218,2.3878230015147988e-05,12.249582134538297
15.389830508474576,0.26440677966101694,2,0.9426057541295927,1.515789627672064e-05,12.249734738251163
15.661016949152541,0.26440677966101694,2,0.9412963889759574,8.45003995337863e-06,12.249852124747084
15.932203389830509,0.26440677966101694,2,0.9399218112417295,3.7776200394807924e-06,12.249933891738499
16.203389830508474,0.26440677966101694,2,0.938984360127121,2.102361543305756e-06,12.249963208700613
16.474576271186443,0.26440677966101694,2,0.9381653763419198,1.2576464789626763e-06,12.249977991196502
16.74576271186441,0.26440677966101694,2,0.937297238205136,6.31865373810372e-07,12.249988942358453
17.016949152542374,0.26440677966101694,2,0.9362200148338296,2.335956573454561e-07,12.249995912076335
17.28813559322034,0.26440677966101694,2,0.932631308966795,1.35827437252376e-07,12.24999762301996
17.559322033898304,0.26440677966101694,2,0.9287034637885492,6.4743487205936e-08,12.249998866988998
17.83050847457627,0.26440677966101694,2,0.9244026661861592,3.3364100566462236e-08,12.249999416128242
18.101694915254235,0.26440677966101694,2,0.9217891710182584,3.3364100566462236e-08,12.249999416128242
18.372881355932204,0.26440677966101694,2,0.9225848646733471,3.3364100566462236e-08,12.249999416128242
18.64406779661017,0.26440677966101694,2,0.9233816201631566,3.3364100566462236e-08,12.249999416128242
18.915254237288135,0.26440677966101694,2,0.9240950659855038,3.3364100566462236e-08,12.249999416128242
19.186440677966104,0.26440677966101694,2,0.9248951069242863,3.3364100566462236e-08,12.249999416128242
19.45762711864407,0.26440677966101694,2,0.9257194134408432,3.3364100566462236e-08,12.249999416128242
19.728813559322035,0.26440677966101694,2,0.9265323339335758,3.3364100566462236e-08,12.249999416128242
20.0,0.26440677966101694,2,0.927211561936733,3.3364100566462236e-08,12.249999416128242
4.0,0.32881355932203393,2,0.9418752413286011,8.609397174841167,324.8462976537987
4.271186440677966,0.32881355932203393,2,0.9361686324075892,9.66408493478582,426.84437380846197
4.5423728813559325,0.32881355932203393,2,0.9334380291889314,12.630273303931894,788.2439905062834
4.813559322033898,0.32881355932203393,2,0.9346735515769207,19.274076791836965,1996.7663822530299
5.084745762711864,0.32881355932203393,2,0.9375221445499566,29.773444892730947,5031.577344255249
5.3559322033898304,0.32881355932203393,2,0.9404350794969429,37.14204081805961,7984.334261498995
5.627118644067797,0.32881355932203393,2,0.9432285056193821,48.37575893522289,13792.012047126082
5.898305084745763,0.32881355932203393,2,0.9457329746590911,66.84414778452354,26768.352995265977
6.169491525423728,0.32881355932203393,2,0.9471134190235025,63.96911878637586,24468.09141064758
6.4406779661016955,0.32881355932203393,2,0.9478805268838006,41.74005881327834,10170.75215661722
6.711864406779661,0.32881355932203393,2,0.9485551811681989,20.25716053706084,2222.4531470030292
6.983050847457627,0.32881355932203393,2,0.9491549790013412,4.185315445315072,48.48738831194186
7.254237288135593,0.32881355932203393,2,0.9498663459438292,3.201780290916674,20.29007635459859
7.525423728813559,0.32881355932203393,2,0.9504133423357356,2.8458698072533277,13.065871872042344
7.796610169491526,0.32881355932203393,2,0.9508036202761689,2.4589806451889773,7.009000043030391
8.067796610169491,0.32881355932203393,2,0.9509426498784588,2.1720355559348676,3.7252431226728766
8.338983050847457,0.32881355932203393,2,0.9505623778790091,2.222919877763588,4.232482032615243
8.610169491525424,0.32881355932203393,2,0.9499824044870793,2.2282157604813433,4.287133411935561
8.881355932203391,0.32881355932203393,2,0.94920981281489,2.1615407903463564,3.6246523460084576
9.152542372881356,0.32881355932203393,2,0.9490730914176888,2.011067107219854,2.3337688095377542
9.423728813559322,0.32881355932203393,2,0.949472717815361,1.7245541640111883,0.6583462836062587
9.694915254237287,0.32881355932203393,2,0.9497978899692167,1.4448541230304162,0.012574327205173234
9.966101694915254,0.32881355932203393,2,0.9500562861374233,1.177691777603696,0.30888091090627845
10.237288135593221,0.32881355932203393,2,0.9511084674730702,0.8842492679775366,1.6624926098856674
10.508474576271187,0.32881355932203393,2,0.9521892106763965,0.6234031607090356,3.7693915674794742
10.779661016949152,0.32881355932203393,2,0.953182039598474,0.4060644287102027,6.174424499219848
11.050847457627118,0.32881355932203393,2,0.9538321602825217,0.24750158775916037,8.30157868886035
11.322033898305085,0.32881355932203393,2,0.9532913806086574,0.1782455202091416,9.329275055556444
11.593220338983052,0.32881355932203393,2,0.9527093044105566,0.11588946100244238,10.305874227278734
11.864406779661017,0.32881355932203393,2,0.952085744779444,0.06756432667183787,11.0961551472342
12.135593220338983,0.32881355932203393,2,0.9508396930464844,0.0375989610427722,11.60085369344833
12.40677966101695,0.32881355932203393,2,0.9488948317547319,0.020131976205015188,11.900223519324229
12.677966101694915,0.32881355932203393,2,0.9467955990493937,0.008171252766910836,12.107420385152688
12.94915254237288,0.32881355932203393,2,0.9445276604955363,0.0015527207293721305,12.222842455621379
13.220338983050848,0.32881355932203393,2,0.943387540183072,0.0006640185156676637,12.238382431729494
13.491525423728813,0.32881355932203393,2,0.9424927121925892,0.0004298055724187139,12.242479557062856
13.76271186440678,0.32881355932203393,2,0.9415529776330358,0.0002544371152065596,12.24554775509792
14.033898305084746,0.32881355932203393,2,0.9408423995866924,0.0001288977714047681,12.247744392841886
14.305084745762711,0.32881355932203393,2,0.9419729553947433,9.282908129256501e-05,12.248375544935119
14.576271186440678,0.32881355932203393,2,0.9429920310778167,6.288791766056496e-05,12.248899486159003
14.847457627118644,0.32881355932203393,2,0.9439081794042694,3.8923852715988084e-05,12.24931884204663
15.11864406779661,0.32881355932203393,2,0.9438536192141123,2.3604890987798128e-05,12.249586917890154
15.389830508474576,0.32881355932203393,2,0.9426057455410453,1.4978289790503717e-05,12.249737881330844
15.661016949152541,0.32881355932203393,2,0.9412963801662257,8.346465470444067e-06,12.249853937289659
15.932203389830509,0.32881355932203393,2,0.9399218205222861,3.745477238207917e-06,12.24993445423601
16.203389830508474,0.32881355932203393,2,0.9389843846666233,2.0838248590256138e-06,12.249963533092101
16.474576271186443,0.32881355932203393,2,0.9381653279332599,1.2461526443678632e-06,12.249978192338427
16.74576271186441,0.32881355932203393,2,0.9372967921569529,6.258924305327915e-07,12.249989046884911
17.016949152542374,0.32881355932203393,2,0.9362207848424431,2.313147072258778e-07,12.249995951992958
17.28813559322034,0.32881355932203393,2,0.9326300598141121,1.3445498177290222e-07,12.24999764703793
17.559322033898304,0.32881355932203393,2,0.9287059001982622,6.406812575534579e-08,12.249998878807823
17.83050847457627,0.32881355932203393,2,0.9243979792983261,3.3364100566462236e-08,12.249999416128242
18.101694915254235,0.32881355932203393,2,0.921800462057081,3.3364100566462236e-08,12.249999416128242
18.372881355932204,0.32881355932203393,2,0.9225883614098906,3.3364100566462236e-08,12.249999416128242
18.64406779661017,0.32881355932203393,2,0.9233845750954557,3.3364100566462236e-08,12.249999416128242
18.915254237288135,0.32881355932203393,2,0.9241340298871046,3.3364100566462236e-08,12.249999416128242
19.186440677966104,0.32881355932203393,2,0.9249337594089873,3.3364100566462236e-08,12.249999416128242
19.45762711864407,0.32881355932203393,2,0.9257017577555113,3.3364100566462236e-08,12.249999416128242
19.728813559322035,0.32881355932203393,2,0.9264818788566476,3.3364100566462236e-08,12.249999416128242
20.0,0.32881355932203393,2,0.927217134586372,3.3364100566462236e-08,12.249999416128242
4.0,0.39322033898305087,2,0.9449631840125265,9.447078191893462,404.72167141529593
4.271186440677966,0.39322033898305087,2,0.9390963270357903,10.364534061295533,502.2679433507986
4.5423728813559325,0.39322033898305087,2,0.9353129163072267,13.170553400104568,865.9120459044575
4.813559322033898,0.39322033898305087,2,0.9356472542939565,19.680655119694766,2088.63969753264
5.084745762711864,0.39322033898305087,2,0.9379755111317156,30.04354209096256,5127.828146979648
5.3559322033898304,0.39322033898305087,2,0.9406506083459383,37.264384694286846,8039.088059373727
5.627118644067797,0.39322033898305087,2,0.9433266642849794,48.37558338683871,13791.908965836483
5.898305084745763,0.39322033898305087,2,0.9457780276269547,66.69655054659748,26647.74695802724
6.169491525423728,0.39322033898305087,2,0.9471356161419789,63.72360842540132,24276.45104476722
6.4406779661016955,0.39322033898305087,2,0.9478919687156478,41.52581123012547,10063.004542972896
6.711864406779661,0.39322033898305087,2,0.9485610002092235,20.12398041319295,2191.1715157102076
6.983050847457627,0.39322033898305087,2,0.9491580057670678,4.1689543100216655,47.919424818672226
7.254237288135593,0.39322033898305087,2,0.9498679805454048,3.186792326983437,19.95391762354303
7.525423728813559,0.39322033898305087,2,0.9504142007099363,2.830159469440489,12.78347567518938
7.796610169491526,0.39322033898305087,2,0.9508040633412674,2.4430784163813954,6.800078642004499
8.067796610169491,0.39322033898305087,2,0.9509428895078349,2.1553543846227887,3.5660015398054496
8.338983050847457,0.39322033898305087,2,0.9505625089999177,2.2015236863840615,4.015251373966846
8.610169491525424,0.39322033898305087,2,0.9499824737153377,2.201518245553285,4.0151968622176
8.881355932203391,0.39322033898305087,2,0.9492098485514918,2.1298017719820916,3.3288164149262562
9.152542372881356,0.39322033898305087,2,0.9490731117940641,1.9915163072917148,2.186822136200165
9.423728813559322,0.39322033898305087,2,0.9494727293218301,1.7061418191460842,0.5857675839379611
9.694915254237287,0.39322033898305087,2,0.9497978962862884,1.4280382026641498,0.004913380053974646
9.966101694915254,0.39322033898305087,2,0.9500562895492607,1.1628630890241427,0.35146196591982265
10.237288135593221,0.39322033898305087,2,0.9511084695078782,0.8723344086222853,1.7401936020249582
10.508474576271187,0.39322033898305087,2,0.952189211884915,0.6144733333755324,3.8565758998634196
10.779661016949152,0.39322033898305087,2,0.9531820402776479,0.39991848227181614,6.251019013134421
11.050847457627118,0.39322033898305087,2,0.9538321606691776,0.2435716780921793,8.358290398190862
11.322033898305085,0.39322033898305087,2,0.9532913808517247,0.1764196912272787,9.357179825102175
11.593220338983052,0.39322033898305087,2,0.9527093045577539,0.11464860311964392,10.325801334139264
11.864406779661017,0.39322033898305087,2,0.9520857448587589,0.06680909830206175,11.108737377313508
12.135593220338983,0.39322033898305087,2,0.9508396930934656,0.037158819613290366,11.608350518486498
12.40677966101695,0.39322033898305087,2,0.9488948318061673,0.01988657986030194,11.904456577810592
12.677966101694915,0.39322033898305087,2,0.9467955990478469,0.008067657616346365,12.10922278608528
12.94915254237288,0.39322033898305087,2,0.9445276605349673,0.0015322690656021597,12.22319996540502
13.220338983050848,0.39322033898305087,2,0.9433875401887357,0.0006549426867634727,12.238541183918656
13.491525423728813,0.39322033898305087,2,0.9424927120817357,0.00042371540695870563,12.242586102470385
13.76271186440678,0.39322033898305087,2,0.9415529781813108,0.00025201305209884096,12.245590168529382
14.033898305084746,0.39322033898305087,2,0.9408424004029908,0.00012762113720862615,12.247766731893565
14.305084745762711,0.39322033898305087,2,0.9419729543355808,9.187414445947113e-05,12.248392255227321
14.576271186440678,0.39322033898305087,2,0.9429920277417871,6.221656154228952e-05,12.248911234366137
14.847457627118644,0.39322033898305087,2,0.9439081732830654,3.8493001940715145e-05,12.249326381726728
15.11864406779661,0.39322033898305087,2,0.9438536081696638,2.3334195743591167e-05,12.249591654977513
15.389830508474576,0.39322033898305087,2,0.9426057595102257,1.4800479005950199e-05,12.249740992986482
15.661016949152541,0.39322033898305087,2,0.9412964166251248,8.243981515169505e-06,12.249855730748251
15.932203389830509,0.39322033898305087,2,0.939921833411091,3.7135712350295003e-06,12.249935012589578
16.203389830508474,0.39322033898305087,2,0.9389842985330424,2.0654159118969918e-06,12.2499638552482
16.474576271186443,0.39322033898305087,2,0.938165330937994,1.23474820471512e-06,12.24997839191594
16.74576271186441,0.39322033898305087,2,0.937297024528331,6.199623655645241e-07,12.249989150661
17.016949152542374,0.39322033898305087,2,0.9362198857588053,2.2904851565017314e-07,12.249995991651302
17.28813559322034,0.39322033898305087,2,0.9326308632312944,1.3309504202197866e-07,12.249997670836873
17.559322033898304,0.39322033898305087,2,0.9287050136433782,6.339817203516534e-08,12.24999889053201
17.83050847457627,0.39322033898305087,2,0.9243983563644805,3.3364100566462236e-08,12.249999416128242
18.101694915254235,0.39322033898305087,2,0.9217907518151136,3.3364100566462236e-08,12.249999416128242
18.372881355932204,0.39322033898305087,2,0.9225843272690001,3.3364100566462236e-08,12.249999416128242
18.64406779661017,0.39322033898305087,2,0.9233521432809274,3.3364100566462236e-08,12.249999416128242
18.915254237288135,0.39322033898305087,2,0.924096147787618,3.3364100566462236e-08,12.249999416128242
19.186440677966104,0.39322033898305087,2,0.9249724034705187,3.3364100566462236e-08,12.249999416128242
19.45762711864407,0.39322033898305087,2,0.9258122574886023,3.3364100566462236e-08,12.249999416128242
19.728813559322035,0.39322033898305087,2,0.9265985445393369,3.3364100566462236e-08,12.249999416128242
20.0,0.39322033898305087,2,0.9275540145445297,3.3364100566462236e-08,12.249999416128242
4.0,0.4576271186440678,2,0.9473049599483099,10.171149998328463,480.83170183235865
4.271186440677966,0.4576271186440678,2,0.9416047374537957,11.027630947204301,579.3204853472872
4.5423728813559325,0.4576271186440678,2,0.9370526185042443,13.704490296762776,946.253009144558
4.813559322033898,0.4576271186440678,2,0.9365864909686776,20.08136995974929,2181.209897331395
5.084745762711864,0.4576271186440678,2,0.938421161900894,30.305090385175788,5221.901563594886
5.3559322033898304,0.4576271186440678,2,0.94086425435608,37.37557036938225,8089.010396264839
5.627118644067797,0.4576271186440678,2,0.9434243932958901,48.359805128948054,13782.645610929849
5.898305084745763,0.4576271186440678,2,0.9458229798869338,66.52535417825187,26508.19848026717
6.169491525423728,0.4576271186440678,2,0.9471577871710837,63.45344040361042,24066.43416202769
6.4406779661016955,0.4576271186440678,2,0.9479034033822487,41.29406061144689,9947.100450436239
6.711864406779661,0.4576271186440678,2,0.9485668173409627,19.981724197956247,2158.002963555705
6.983050847457627,0.4576271186440678,2,0.9491610320009741,4.1519858428923095,47.33391299674809
7.254237288135593,0.4576271186440678,2,0.9498696149798087,3.1713086013252005,19.609588507053992
7.525423728813559,0.4576271186440678,2,0.9504150590342968,2.8139864786434208,12.495986011165131
7.796610169491526,0.4576271186440678,2,0.9508045063920055,2.426765873317593,6.589050991310246
8.067796610169491,0.4576271186440678,2,0.9509431291326274,2.1383200753631284,3.4069783355263485
8.338983050847457,0.4576271186440678,2,0.9505626401192818,2.1798360769440883,3.8009019181471637
8.610169491525424,0.4576271186440678,2,0.9499825429431051,2.174665532403936,3.7506667943417122
8.881355932203391,0.4576271186440678,2,0.9492098842879847,2.0981262091459545,3.046126274353132
9.152542372881356,0.4576271186440678,2,0.949073132170493,1.9720352623879207,2.0451521338451086
9.423728813559322,0.4576271186440678,2,0.9494727408286712,1.68782687747011,0.5177769462137108
9.694915254237287,0.4576271186440678,2,0.9497979026032759,1.4113394020835441,0.0008036377475767945
9.966101694915254,0.4576271186440678,2,0.9500562929616513,1.1481612815879436,0.3963921255714186
10.237288135593221,0.4576271186440678,2,0.951108471541894,0.8605375514439358,1.81887333376315
10.508474576271187,0.4576271186440678,2,0.9521892130954035,0.6056428477433583,3.9437705333830073
10.779661016949152,0.4576271186440678,2,0.953182040957736,0.39384759332542557,6.327141659106488
11.050847457627118,0.4576271186440678,2,0.9538321610583838,0.23969322052848932,8.414448890547176
11.322033898305085,0.4576271186440678,2,0.9532913810950207,0.17460929452451482,9.38488988166067
11.593220338983052,0.4576271186440678,2,0.9527093047088275,0.11341875800182469,10.345570576634795
11.864406779661017,0.4576271186440678,2,0.9520857449324296,0.06606089538586599,11.121209592617232
12.135593220338983,0.4576271186440678,2,0.9508396931350831,0.036722980047429105,11.61577645706726
12.40677966101695,0.4576271186440678,2,0.948894831824611,0.019643687151470832,11.90864719012991
12.677966101694915,0.4576271186440678,2,0.9467955990054935,0.007965163980923342,12.111006154316607
12.94915254237288,0.4576271186440678,2,0.9445276605253261,0.0015120436989800165,12.223553524493772
13.220338983050848,0.4576271186440678,2,0.9433875399977611,0.0006459711794081242,12.238698112352631
13.491525423728813,0.4576271186440678,2,0.9424927118313371,0.00041769788667029136,12.242691377430296
13.76271186440678,0.4576271186440678,2,0.9415529783757587,0.00024960837716311266,12.245632242801781
14.033898305084746,0.4576271186440678,2,0.940842400989103,0.00012635513134703858,12.247788884986543
14.305084745762711,0.4576271186440678,2,0.9419729549590354,9.092747793078787e-05,12.248408820809995
14.576271186440678,0.4576271186440678,2,0.9429920291359701,6.155124560082221e-05,12.248922876880457
14.847457627118644,0.4576271186440678,2,0.9439081742592415,3.8066170558357644e-05,12.249333851071686
15.11864406779661,0.4576271186440678,2,0.9438536266384487,2.3066116938100664e-05,12.249596346278867
15.389830508474576,0.4576271186440678,2,0.9426057764820743,1.4624445718793677e-05,12.249744073536633
15.661016949152541,0.4576271186440678,2,0.9412963911701211,8.142552438376307e-06,12.249857505746707
15.932203389830509,0.4576271186440678,2,0.939921887087402,3.6818973875540995e-06,12.24993556688044
16.203389830508474,0.4576271186440678,2,0.9389843248320733,2.0471520417310204e-06,12.249964174865461
16.474576271186443,0.4576271186440678,2,0.9381656969002089,1.2234395568714795e-06,12.249978589817108
16.74576271186441,0.4576271186440678,2,0.9372967341069192,6.140829435190761e-07,12.24998925355084
17.016949152542374,0.4576271186440678,2,0.936219856068443,2.2679890587560969e-07,12.249996031019466
17.28813559322034,0.4576271186440678,2,0.9326306638724693,1.3174415291170949e-07,12.24999769447743
17.559322033898304,0.4576271186440678,2,0.9287044246120574,6.273327338740274e-08,12.249998902167736
17.83050847457627,0.4576271186440678,2,0.9243969759800543,3.3364100566462236e-08,12.249999416128242
18.101694915254235,0.4576271186440678,2,0.9217957448170153,3.3364100566462236e-08,12.249999416128242
18.372881355932204,0.4576271186440678,2,0.922593294640087,3.3364100566462236e-08,12.249999416128242
18.64406779661017,0.4576271186440678,2,0.9233619167405471,3.3364100566462236e-08,12.249999416128242
18.915254237288135,0.4576271186440678,2,0.924129938664679,3.3364100566462236e-08,12.249999416128242
19.186440677966104,0.4576271186440678,2,0.9249277699594649,3.3364100566462236e-08,12.249999416128242
19.45762711864407,0.4576271186440678,2,0.9257167116405562,3.3364100566462236e-08,12.249999416128242
19.728813559322035,0.4576271186440678,2,0.9264312609046994,3.3364100566462236e-08,12.249999416128242
20.0,0.4576271186440678,2,0.9272052416092964,3.3364100566462236e-08,12.249999416128242
4.0,0.5220338983050847,2,0.9491036391626244,10.774411154304634,549.2474030621945
4.271186440677966,0.5220338983050847,2,0.9437555838028129,11.64401991463712,655.8746500717617
4.5423728813559325,0.5220338983050847,2,0.9386662471528014,14.22977360944644,1028.769317935302
4.813559322033898,0.5220338983050847,2,0.9374923135135149,20.47535312845498,2274.1818560953575
5.084745762711864,0.5220338983050847,2,0.9388592024588001,30.55756134662672,5313.521148014379
5.3559322033898304,0.5220338983050847,2,0.9410760299209158,37.47518184744708,8133.867158289848
5.627118644067797,0.5220338983050847,2,0.943521693977105,48.328031192302895,13764.000697410958
5.898305084745763,0.5220338983050847,2,0.9458678315866873,66.33016581718368,26349.540206543545
6.169491525423728,0.5220338983050847,2,0.9471799321293708,63.15836680939519,23838.099193523787
6.4406779661016955,0.5220338983050847,2,0.9479148308860682,41.04472397151367,9823.15086735944
6.711864406779661,0.5220338983050847,2,0.948572632563725,19.830408139014974,2122.999651066684
6.983050847457627,0.5220338983050847,2,0.9491640577031029,4.134411074891255,46.73127454054968
