D,uniform_E1,prolate_E1,uniform_E2,prolate_E2,uniform_delta_omega12,prolate_delta_omega12,uniform_E1_d2,prolate_E1_d2,uniform_delta_d2,prolate_delta_d2
5.627118644067797,-0.6813928866324663,-0.864322433430044,-0.6579399932543442,-0.8476580610296203,0.020406030304682132,0.02196569624030198,104.36424197663518,-0.005155765108270316,1.6570839574609622,0.019946783526567202
6.169492525423729,-0.6427102549244977,-0.859893814816019,-0.6265564038531494,-0.8498806096241102,0.01336312864885758,0.013144828573073142,107.76464421171431,-0.002917735778964925,1.6002671300665021,0.012011307943403438
6.4406779661016955,-0.6213162921308314,-0.8580337943694815,-0.6077004624907112,-0.85026335818085,0.010965377166660684,0.01017416081878797,108.76713034449222,-0.0021600992408821185,1.5040175185474212,0.009323695053080172
