combo_id,kernel,mode,omega,m,phase,D21_complement,D21_guard,D60_hotspot,parent_D21_complement,parent_D21_guard,parent_D60_hotspot,beats_parent_reviewer,beats_parent_all_three,joint_objective
55,sin2_half_plus_phase,partial_two_lobe,1.2,12.0,0.4353981633974483,2.4119848096313783,6.144495070788115,23.471539674622736,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,32.02801955504223
79,sin2_half_plus_phase,pointamp_two_lobe,1.2,12.0,0.4353981633974483,2.4119848096313783,6.144495070788108,23.47153967462277,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,32.028019555042256
1,current_cos_notch,partial_two_lobe,1.0,12.0,0.4353981633974483,2.4186584904904125,7.898780032882659,21.765396640843655,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,32.082835164216725
25,current_cos_notch,pointamp_two_lobe,1.0,12.0,0.4353981633974483,2.4186584904904125,7.898780032882659,21.765396640843658,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,32.08283516421673
24,current_cos_notch,partial_two_lobe,1.4,14.0,0.7853981633974483,1.0732799007405829,11.317425342467653,20.58761012754406,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,32.97831537075229
48,current_cos_notch,pointamp_two_lobe,1.4,14.0,0.7853981633974483,1.0732799007405824,11.317425342467654,20.58761012754406,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,32.9783153707523
21,current_cos_notch,partial_two_lobe,1.4,12.0,0.7853981633974483,2.615997105574968,8.008895084495707,22.55423584358432,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,33.179128033655
45,current_cos_notch,pointamp_two_lobe,1.4,12.0,0.7853981633974483,2.6159971055749676,8.0088950844957,22.55423584358433,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,33.179128033655
64,sin2_half_plus_phase,partial_two_lobe,1.3,14.0,0.4353981633974483,0.978585293461025,11.244998391026977,21.516820957757083,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,33.74040464224508
88,sin2_half_plus_phase,pointamp_two_lobe,1.3,14.0,0.4353981633974483,0.9785852934610245,11.244998391026975,21.516820957757123,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,33.740404642245124
61,sin2_half_plus_phase,partial_two_lobe,1.3,12.0,0.4353981633974483,2.493507888600944,8.205604122350847,23.273143350222632,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,33.972255361174426
85,sin2_half_plus_phase,pointamp_two_lobe,1.3,12.0,0.4353981633974483,2.493507888600944,8.205604122350842,23.273143350222654,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,33.97225536117444
53,sin2_half_plus_phase,partial_two_lobe,1.0,14.0,0.5853981633974483,0.7882467691931877,9.705304212966638,23.907131007091074,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,34.4006819892509
77,sin2_half_plus_phase,pointamp_two_lobe,1.0,14.0,0.5853981633974483,0.7882467691931878,9.705304212966642,23.90713100709108,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,34.400681989250906
50,sin2_half_plus_phase,partial_two_lobe,1.0,12.0,0.5853981633974483,2.0360334376305396,7.531764826907656,24.97525577897104,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,34.54305404350923
74,sin2_half_plus_phase,pointamp_two_lobe,1.0,12.0,0.5853981633974483,2.0360334376305396,7.5317648269076365,24.97525577897106,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,34.54305404350923
70,sin2_half_plus_phase,partial_two_lobe,1.4,14.0,0.4353981633974483,0.9948290945691066,13.32804710558299,21.18878839601235,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,35.511664596164444
94,sin2_half_plus_phase,pointamp_two_lobe,1.4,14.0,0.4353981633974483,0.9948290945691066,13.328047105582987,21.188788396012363,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,35.51166459616446
91,sin2_half_plus_phase,pointamp_two_lobe,1.4,12.0,0.4353981633974483,2.569093927842944,10.18765574056956,23.075143149074528,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,35.83189281748703
67,sin2_half_plus_phase,partial_two_lobe,1.4,12.0,0.4353981633974483,2.569093927842944,10.187655740569575,23.075143149074542,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,35.83189281748706
59,sin2_half_plus_phase,partial_two_lobe,1.2,14.0,0.5853981633974483,0.7943150410700979,14.822900318316313,23.51648990982371,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.133705269210125
83,sin2_half_plus_phase,pointamp_two_lobe,1.2,14.0,0.5853981633974483,0.794315041070097,14.822900318316327,23.51648990982373,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.133705269210154
80,sin2_half_plus_phase,pointamp_two_lobe,1.2,12.0,0.5853981633974483,2.2098445341726873,12.470652649335461,24.79458517304183,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.47508235654998
56,sin2_half_plus_phase,partial_two_lobe,1.2,12.0,0.5853981633974483,2.209844534172688,12.470652649335468,24.794585173041842,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,39.47508235655
54,sin2_half_plus_phase,partial_two_lobe,1.0,14.0,0.7853981633974483,0.7823284767225738,14.81401778368209,25.279503508765252,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,40.87584976916992
78,sin2_half_plus_phase,pointamp_two_lobe,1.0,14.0,0.7853981633974483,0.7823284767225739,14.81401778368209,25.279503508765263,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,40.875849769169925
51,sin2_half_plus_phase,partial_two_lobe,1.0,12.0,0.7853981633974483,1.7076477351520294,13.395108713922664,25.796164969573294,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,40.89892141864799
75,sin2_half_plus_phase,pointamp_two_lobe,1.0,12.0,0.7853981633974483,1.707647735152029,13.395108713922658,25.796164969573304,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,40.898921418647994
65,sin2_half_plus_phase,partial_two_lobe,1.3,14.0,0.5853981633974483,0.7973441411736188,17.182496192738448,23.321743126387098,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,41.30158346029916
89,sin2_half_plus_phase,pointamp_two_lobe,1.3,14.0,0.5853981633974483,0.797344141173619,17.182496192738448,23.32174312638712,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,41.301583460299184
62,sin2_half_plus_phase,partial_two_lobe,1.3,12.0,0.5853981633974483,2.289020546940463,14.762507858133214,24.704371258165484,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,41.75589966323916
86,sin2_half_plus_phase,pointamp_two_lobe,1.3,12.0,0.5853981633974483,2.289020546940463,14.762507858133217,24.704371258165484,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,41.75589966323916
71,sin2_half_plus_phase,partial_two_lobe,1.4,14.0,0.5853981633974483,0.8003698890072601,19.418521644468523,23.127377854122862,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,43.34626938759864
95,sin2_half_plus_phase,pointamp_two_lobe,1.4,14.0,0.5853981633974483,0.8003698890072601,19.418521644468516,23.127377854122884,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,43.34626938759865
68,sin2_half_plus_phase,partial_two_lobe,1.4,12.0,0.5853981633974483,2.3634530274074046,16.943569954847483,24.614238172013145,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,43.92126115426803
92,sin2_half_plus_phase,pointamp_two_lobe,1.4,12.0,0.5853981633974483,2.363453027407404,16.943569954847483,24.61423817201317,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,43.92126115426805
84,sin2_half_plus_phase,pointamp_two_lobe,1.2,14.0,0.7853981633974483,0.7872272727383948,20.2704249641878,25.159138348337933,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,46.21679058526412
60,sin2_half_plus_phase,partial_two_lobe,1.2,14.0,0.7853981633974483,0.7872272727383949,20.270424964187807,25.159138348337933,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,46.216790585264135
57,sin2_half_plus_phase,partial_two_lobe,1.2,12.0,0.7853981633974483,1.8543453699596288,18.76921733071943,25.778710306771263,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,46.402273007450326
81,sin2_half_plus_phase,pointamp_two_lobe,1.2,12.0,0.7853981633974483,1.8543453699596284,18.76921733071942,25.778710306771277,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,46.40227300745033
66,sin2_half_plus_phase,partial_two_lobe,1.3,14.0,0.7853981633974483,0.7896733961859981,22.745646153741173,25.099009477626343,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,48.63432902755351
90,sin2_half_plus_phase,pointamp_two_lobe,1.3,14.0,0.7853981633974483,0.7896733961859969,22.745646153741173,25.099009477626353,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,48.63432902755353
87,sin2_half_plus_phase,pointamp_two_lobe,1.3,12.0,0.7853981633974483,1.9232080167478884,21.21858697194586,25.769984098905162,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,48.91177908759891
63,sin2_half_plus_phase,partial_two_lobe,1.3,12.0,0.7853981633974483,1.9232080167478889,21.21858697194586,25.769984098905166,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,48.91177908759891
72,sin2_half_plus_phase,partial_two_lobe,1.4,14.0,0.7853981633974483,0.7921173391877864,25.066188577092987,25.03891638484355,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,50.897222301124316
96,sin2_half_plus_phase,pointamp_two_lobe,1.4,14.0,0.7853981633974483,0.7921173391877855,25.06618857709298,25.03891638484357,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,50.89722230112433
69,sin2_half_plus_phase,partial_two_lobe,1.4,12.0,0.7853981633974483,1.9892430489417312,23.52202288890832,25.761258639976667,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,51.272524577826715
93,sin2_half_plus_phase,pointamp_two_lobe,1.4,12.0,0.7853981633974483,1.9892430489417312,23.52202288890832,25.761258639976678,1.4133092400105216,1.776970060893698,18.575780513798115,False,False,51.27252457782673
