beta_d21_d40,p95_abs_delta_mu_mumu,max_abs_delta_mu_mumu,mean_signed_delta_mu_mumu,min_signed_delta_mu_mumu,max_signed_delta_mu_mumu,delta_p95_vs_v14,delta_max_vs_v14
1.1,1.31625515880312,1.3414196903804836,1.106240707232366,0.8882517318412835,1.3414196903804836,0.0,0.0
1.125,1.0044380870131766,1.0255527475868114,0.8297660149270566,0.6498799233869308,1.0255527475868114,-0.31181707178994333,-0.3158669427936722
1.15,0.714426226973929,0.7317358531280345,0.5729165865569957,0.42874473523407675,0.7317358531280345,-0.601828931829191,-0.6096838372524491
1.175,0.4446947511422077,0.45842973661621045,0.33429918578127626,0.22359979063479907,0.45842973661621045,-0.8715604076609123,-0.8829899537642731
1.2,0.19382546240171017,0.20420258109349154,0.11261949607364682,0.0332888381076506,0.20420258109349154,-1.1224296964014098,-1.137217109286992
