combo_id,placement,peak,center_D,width_D,score,is_safe_no_regression,d60_drift_mean_improvement_vs_candidate,d60_drift_worst_improvement_vs_candidate,d60_reviewer_penalty,d60_complement_penalty,d21_reviewer_penalty,d21_complement_penalty,d21_all_penalty,acceptance_flip_max_vs_candidate,d100_drift_p95_candidate,d100_drift_p95_guard,d80_drift_p95_candidate,d80_drift_p95_guard,d21e41_all_p95_candidate,d21e41_all_p95_guard,d21e21_all_p95_candidate,d21e21_all_p95_guard
17,mu_linear_blend,0.3,7.254237,0.015,0.0006970490743635916,0.0,0.004976009930128327,0.0006935069527944648,0.0,0.0,0.0,0.00028526405705098234,0.0,0.0,1.041924642067773,1.030884011296413,1.7152504518731853,1.7077740610241792,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
197,mu_log_blend,1.0,7.254237,0.015,0.0003992368150179289,0.0,0.016670720849167837,0.002311689842647624,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0010847656022109353,0.0,0.0,1.041924642067773,1.004819202877651,1.7152504518731853,1.6902964015644564,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
177,mu_log_blend,0.85,7.254237,0.015,0.000346092042374381,0.0,0.014177259110123165,0.0019650126306380855,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0009220778044508604,0.0,0.0,1.041924642067773,1.0103646184095538,1.7152504518731853,1.6940314764433673,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
157,mu_log_blend,0.7,7.254237,0.015,0.00029057263083705556,0.0,0.011681279578698984,0.001618308505034527,3.907985046680551e-14,8.881784197001252e-16,0.0,0.00075938046312507,0.0,0.0,1.041924642067773,1.0159172195628567,1.7152504518731853,1.6977693830395033,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
137,mu_log_blend,0.5,7.254237,0.015,0.00021284792739986388,0.0,0.008349385351004626,0.001155994468365229,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0005424358281745922,0.0,0.0,1.041924642067773,1.0233318814953076,1.7152504518731853,1.7027576671053088,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
117,mu_log_blend,0.3,7.254237,0.015,0.0001308897821730142,0.0,0.005013003151596805,0.0006936325766435658,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0003254742245625275,0.0,0.0,1.041924642067773,1.0307593565238173,1.7152504518731853,1.7077509942451838,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
1,mu_linear_blend,0.3,7.232323,0.01,-0.0058196872889976665,0.0,0.01008849147116071,6.283932948303317e-05,0.0,0.0,0.0,0.001060545250677225,0.0,0.0,1.041924642067773,1.0098289233126776,1.7152504518731853,1.7071179038267141,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
101,mu_log_blend,0.3,7.232323,0.01,-0.00798243207683074,0.0,0.0101652338123503,6.285514947368398e-05,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0012098443925463442,0.0,0.0,1.041924642067773,1.0095465345951542,1.7152504518731853,1.7070933550394427,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
21,mu_linear_blend,0.5,7.232323,0.01,-0.009699478815001175,0.0,0.016814152451934447,0.00010473221580475922,0.0,0.0,0.0,0.0017675754177957081,0.0,0.0,1.041924642067773,0.988431777475947,1.7152504518731853,1.7016962051290667,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
12,mu_linear_blend,0.3,7.248,0.015,-0.010175917335066105,0.0,0.00747371600811138,0.0006360698970002687,0.0,0.0,0.0,0.001176642222878499,0.0,0.0,1.041924642067773,1.0233353263052978,1.7152504518731853,1.7052170516915375,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
112,mu_log_blend,0.3,7.248,0.015,-0.012604617709046192,0.0,0.007529176850163304,0.0006361892067392461,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0013422529705482411,0.0,0.0,1.041924642067773,1.023142070053324,1.7152504518731853,1.7051887033353896,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
121,mu_log_blend,0.5,7.232323,0.01,-0.013335281966429934,0.0,0.0169064311190538,0.00010475809120169544,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0020161142056331904,0.0,0.0,1.041924642067773,0.9880961626479241,1.7152504518731853,1.7016627572971128,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
41,mu_linear_blend,0.7,7.232323,0.01,-0.013579270341003001,0.0,0.023539813432708202,0.00014662510212648527,0.0,0.0,0.0,0.0024746055849140802,0.0,0.0,1.041924642067773,0.9670346316392164,1.7152504518731853,1.6962745064314193,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
61,mu_linear_blend,0.85,7.232323,0.01,-0.016489113985502662,0.0,0.028584059168288562,0.00017804476686755777,0.0,0.0,0.0,0.0030048782102527483,0.0,0.0,1.041924642067773,0.9509867722616692,1.7152504518731853,1.6922082324081842,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
32,mu_linear_blend,0.5,7.248,0.015,-0.016959862225112386,0.0,0.012456193346852308,0.0010601164950001518,0.0,0.0,0.0,0.001961070371464313,0.0,0.0,1.041924642067773,1.0109424491303134,1.7152504518731853,1.698528118237106,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
141,mu_log_blend,0.7,7.232323,0.01,-0.018712956223021496,0.0,0.02361928786847933,0.00014666063993296063,3.907985046680551e-14,8.881784197001252e-16,0.0,0.00282214960603433,0.0,0.0,1.041924642067773,0.9667531862618866,1.7152504518731853,1.6962381253500922,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
81,mu_linear_blend,1.0,7.232323,0.01,-0.01939895763000067,0.0,0.03362830490386891,0.00020946443160863026,0.0,0.0,0.0,0.0035351508355913053,0.0,0.0,1.041924642067773,0.934938912884121,1.7152504518731853,1.688141958384949,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
132,mu_log_blend,0.5,7.248,0.015,-0.02101650613222357,0.0,0.012534406332523493,0.0010602650173083816,3.907985046680551e-14,8.881784197001252e-16,0.0,0.002236727497584079,0.0,0.0,1.041924642067773,1.0106657803575994,1.7152504518731853,1.6984922323171316,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
161,mu_log_blend,0.85,7.232323,0.01,-0.022762421645567826,0.0,0.028635413815557703,0.00017808729357593478,3.907985046680551e-14,8.881784197001252e-16,0.0,0.00342652236400931,0.0,0.0,1.041924642067773,0.9508161087495299,1.7152504518731853,1.6921735625002459,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
52,mu_linear_blend,0.7,7.248,0.015,-0.023743807115155273,0.0,0.0174386706855933,0.001484163093000035,0.0,0.0,0.0,0.002745498520049905,0.0,0.0,1.041924642067773,0.9985495719553299,1.7152504518731853,1.6918391847826744,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
181,mu_log_blend,1.0,7.232323,0.01,-0.0268257180792947,0.0,0.033635731900632494,0.0002095137261619584,3.907985046680551e-14,8.881784197001252e-16,0.0,0.004030763331929421,0.0,0.0,1.041924642067773,0.9349389128837604,1.7152504518731853,1.6881123489614343,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
72,mu_linear_blend,0.85,7.248,0.015,-0.028831765782683396,0.0,0.021175528689648924,0.001802198041499281,0.0,0.0,0.0,0.0033338196314888213,0.0,0.0,1.041924642067773,0.9892549140740918,1.7152504518731853,1.6868224846918505,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
152,mu_log_blend,0.7,7.248,0.015,-0.029435409786851732,0.0,0.017528292772694784,0.0014843005705289514,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0031309135039040425,0.0,0.0,1.041924642067773,0.9982257075896941,1.7152504518731853,1.6918048360020377,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
92,mu_linear_blend,1.0,7.248,0.015,-0.0339197244502164,0.0,0.024912386693704665,0.0021202329899994155,0.0,0.0,0.0,0.003922140742928071,0.0,0.0,1.041924642067773,0.9799602561928547,1.7152504518731853,1.6818057846010266,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
172,mu_log_blend,0.85,7.248,0.015,-0.03575417444865336,0.0,0.02126628139598353,0.001802300818859237,3.907985046680551e-14,8.881784197001252e-16,0.0,0.003801363722910067,0.0,0.0,1.041924642067773,0.9889193571172825,1.7152504518731853,1.6867952366412906,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
192,mu_log_blend,1.0,7.248,0.015,-0.04207685767947497,0.0,0.024997918430728096,0.0021202784261928898,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0044716517406144796,0.0,0.0,1.041924642067773,0.97963327528322,1.7152504518731853,1.6817907297014756,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
18,mu_linear_blend,0.3,7.254237,0.02,-0.06771836982767324,0.0,0.0069943082875508445,0.0006935069528504201,0.0,0.0,0.0,0.004980845207681606,0.0,0.0,1.041924642067773,1.0243148320848414,1.7152504518731853,1.7062700511030169,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
7,mu_linear_blend,0.3,7.24,0.015,-0.07426545262431586,0.0,0.010100123607474889,0.0004420027002405291,0.0,0.0,0.0,0.00562437174878605,0.0,0.0,1.041924642067773,1.013768628541671,1.7152504518731853,1.7038899913103993,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
118,mu_log_blend,0.3,7.254237,0.02,-0.07811451747818064,0.0,0.007047233693340157,0.0006936325767004092,3.907985046680551e-14,8.881784197001252e-16,0.0,0.005677450078035662,0.0,0.0,1.041924642067773,1.0241297160653264,1.7152504518731853,1.7062437168824989,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
107,mu_log_blend,0.3,7.24,0.015,-0.0859789312332171,0.0,0.010173020981899521,0.00044209521173410593,3.907985046680551e-14,8.881784197001252e-16,0.0,0.006410130147608717,0.0,0.0,1.041924642067773,1.0135077902318725,1.7152504518731853,1.7038594253418937,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
38,mu_linear_blend,0.5,7.254237,0.02,-0.11286394971278932,0.0,0.01165718047925137,0.0011558449214170707,0.0,0.0,0.0,0.00830140867946938,0.0,0.0,1.041924642067773,1.0125749587628867,1.7152504518731853,1.7002831172562374,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
27,mu_linear_blend,0.5,7.24,0.015,-0.1237757543738575,0.0,0.016833539345791525,0.0007366711670684367,0.0,0.0,0.0,0.009373952914643269,0.0,0.0,1.041924642067773,0.9949979528576032,1.7152504518731853,1.6963163509352093,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
138,mu_log_blend,0.5,7.254237,0.02,-0.13010652127412178,0.0,0.011732890608895059,0.0011559944684584877,3.907985046680551e-14,8.881784197001252e-16,0.0,0.009455960792135398,0.0,0.0,1.041924642067773,1.012307204431301,1.7152504518731853,1.7002483303620552,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
127,mu_log_blend,0.5,7.24,0.015,-0.14320442098709096,0.0,0.016925381623814503,0.000736801049871616,3.907985046680551e-14,8.881784197001252e-16,0.0,0.01067532017399464,0.0,0.0,1.041924642067773,0.9946672250324218,1.7152504518731853,1.696279969665052,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
13,mu_linear_blend,0.3,7.248,0.02,-0.15690783388153481,0.0,0.00888101921282371,0.0006605888019226569,0.0,0.0,0.0,0.011052590206290569,0.0,0.0,1.041924642067773,1.0183181598772606,1.7152504518731853,1.7046540469536735,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
58,mu_linear_blend,0.7,7.254237,0.02,-0.15800952959790526,0.0,0.01632005267095205,0.0016181828899837214,0.0,0.0,0.0,0.011621972151257154,0.0,0.0,1.041924642067773,1.000835085440932,1.7152504518731853,1.6942961834094579,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
47,mu_linear_blend,0.7,7.24,0.015,-0.17328605612340087,0.0,0.023566955084108103,0.0010313396338954561,0.0,0.0,0.0,0.013123534080500598,0.0,0.0,1.041924642067773,0.9762272771735354,1.7152504518731853,1.6887427105600183,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
113,mu_log_blend,0.3,7.248,0.02,-0.17979361197258686,0.0,0.008946262292045492,0.0006607108974066023,3.907985046680551e-14,8.881784197001252e-16,0.0,0.012582658284243098,0.0,0.0,1.041924642067773,1.0180867647784817,1.7152504518731853,1.7046247140989,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
158,mu_log_blend,0.7,7.254237,0.02,-0.18203114672049212,0.0,0.0164085771601852,0.0016183085051659774,3.907985046680551e-14,8.881784197001252e-16,0.0,0.013229314925312763,0.0,0.0,1.041924642067773,1.0005172060499632,1.7152504518731853,1.6942602163143698,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
78,mu_linear_blend,0.85,7.254237,0.02,-0.19186871451173862,0.0,0.01981720681472741,0.0019649363664093755,0.0,0.0,0.0,0.014112394755097735,0.0,0.0,1.041924642067773,0.9920301804494658,1.7152504518731853,1.6898059830243737,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
147,mu_log_blend,0.7,7.24,0.015,-0.200354938273905,0.0,0.023654131400931463,0.0010314874470918056,3.907985046680551e-14,8.881784197001252e-16,0.0,0.014933937978256706,0.0,0.0,1.041924642067773,0.9759094355921061,1.7152504518731853,1.688712142745814,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
67,mu_linear_blend,0.85,7.24,0.015,-0.21041878243555548,0.0,0.028617016887845546,0.0012523409840161648,0.0,0.0,0.0,0.0159357199548934,0.0,0.0,1.041924642067773,0.9621492704104844,1.7152504518731853,1.6830624802786254,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
178,mu_log_blend,0.85,7.254237,0.02,-0.2209304474911684,0.0,0.01990881379990196,0.001965012630795293,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0160559507526723,0.0,0.0,1.041924642067773,0.9916959902879858,1.7152504518731853,1.6897738980317092,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
98,mu_linear_blend,1.0,7.254237,0.02,-0.2257278994255768,0.0,0.023314360958502915,0.0023116898428341415,0.0,0.0,0.0,0.01660281735893865,0.0,0.0,1.041924642067773,0.9832252754579995,1.7152504518731853,1.6853157826392895,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
167,mu_log_blend,0.85,7.24,0.015,-0.24316865955570285,0.0,0.0286852564958259,0.0012524894876762005,3.907985046680551e-14,8.881784197001252e-16,0.0,0.018123594403369525,0.0,0.0,1.041924642067773,0.9618951962709374,1.7152504518731853,1.683043893194828,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
87,mu_linear_blend,1.0,7.24,0.015,-0.24755150874771506,0.0,0.033667078691582995,0.0014733423341359853,0.0,0.0,0.0,0.018747905829286537,0.0,0.0,1.041924642067773,0.9480712636474333,1.7152504518731853,1.6773822499972324,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
198,mu_log_blend,1.0,7.254237,0.02,-0.2597919276438459,0.0,0.02340346626524888,0.0023116898428341415,3.907985046680551e-14,8.881784197001252e-16,0.0,0.01887969292720726,0.0,0.0,1.041924642067773,0.9828929752983733,1.7152504518731853,1.685291661834949,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
33,mu_linear_blend,0.5,7.248,0.02,-0.2615130564692181,0.0,0.01480169868803948,0.0011009813365383536,0.0,0.0,0.0,0.018420983677150504,0.0,0.0,1.041924642067773,1.0025805050835865,1.7152504518731853,1.697589777007332,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
2,mu_linear_blend,0.3,7.232323,0.015,-0.27914968855010985,0.0,0.010592010703714485,0.0002385478931481444,0.0,0.0,0.0,0.019316113283588288,0.0,0.0,1.041924642067773,1.0098289233078654,1.7152504518731853,1.7054552429024046,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
187,mu_log_blend,1.0,7.24,0.015,-0.28594026452888827,0.0,0.03370319422683295,0.0014734805940070927,3.907985046680551e-14,8.881784197001252e-16,0.0,0.021309563916982355,0.0,0.0,1.041924642067773,0.9479271608799236,1.7152504518731853,1.6773821672669254,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
133,mu_log_blend,0.5,7.248,0.02,-0.2992017210607307,0.0,0.014888947954888557,0.001101130547255913,3.907985046680551e-14,8.881784197001252e-16,0.0,0.02093937793430889,0.0,0.0,1.041924642067773,1.0022680238974315,1.7152504518731853,1.6975535597832456,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
102,mu_log_blend,0.3,7.232323,0.015,-0.3186231018726214,0.0,0.010669613734425492,0.00023860325531011028,3.907985046680551e-14,8.881784197001252e-16,0.0,0.021952847707070733,0.0,0.0,1.041924642067773,1.0095465345903172,1.7152504518731853,1.7054273304385328,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
53,mu_linear_blend,0.7,7.248,0.02,-0.36611827905690636,0.0,0.020722378163255232,0.0015413738711531622,0.0,0.0,0.0,0.025789377148010773,0.0,0.0,1.041924642067773,0.9868428502899116,1.7152504518731853,1.6905255070609915,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
8,mu_linear_blend,0.3,7.24,0.02,-0.38913624215042986,0.0,0.010564055101996761,0.0005382837291385556,0.0,0.0,0.0,0.026646686483495108,0.0,0.0,1.041924642067773,1.0121082981452423,1.7152504518731853,1.7038871593876213,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
153,mu_log_blend,0.7,7.248,0.02,-0.41824766738826713,0.0,0.020814509401026707,0.0015415067766948454,3.907985046680551e-14,8.881784197001252e-16,0.0,0.029270811785887196,0.0,0.0,1.041924642067773,0.9865075732313597,1.7152504518731853,1.6904925252375707,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
108,mu_log_blend,0.3,7.24,0.02,-0.44293863427114977,0.0,0.010639342845249143,0.000538390589873039,3.907985046680551e-14,8.881784197001252e-16,0.0,0.030238531807694202,0.0,0.0,1.041924642067773,1.0118379314167534,1.7152504518731853,1.7038565890691544,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
73,mu_linear_blend,0.85,7.248,0.02,-0.44457219599767206,0.0,0.02516288776966713,0.0018716682721144906,0.0,0.0,0.0,0.031315672251155946,0.0,0.0,1.041924642067773,0.9750396091946554,1.7152504518731853,1.6852273046012352,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
22,mu_linear_blend,0.5,7.232323,0.015,-0.465249480916848,0.0,0.017653351172857566,0.000397579821913574,0.0,0.0,0.0,0.0321935221393137,0.0,0.0,1.041924642067773,0.9884317774679268,1.7152504518731853,1.698925103588551,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
173,mu_log_blend,0.85,7.248,0.02,-0.5072951138452122,0.0,0.025247477208241487,0.0018717604567068946,3.907985046680551e-14,8.881784197001252e-16,0.0,0.035502839403497854,0.0,0.0,1.041924642067773,0.9747253589444016,1.7152504518731853,1.685203381714305,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
93,mu_linear_blend,1.0,7.248,0.02,-0.5230261129384345,0.0,0.02960339737607896,0.002201962673075819,0.0,0.0,0.0,0.0368419673543009,0.0,0.0,1.041924642067773,0.9632363680994,1.7152504518731853,1.6799291021414797,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
122,mu_log_blend,0.5,7.232323,0.015,-0.5296261534707308,0.0,0.017746220538829554,0.000397665013067261,3.907985046680551e-14,8.881784197001252e-16,0.0,0.036491491600571635,0.0,0.0,1.041924642067773,0.9880961626399039,1.7152504518731853,1.6988894115908364,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
19,mu_linear_blend,0.3,7.254237,0.03,-0.5671542425575102,0.0,0.009050932753212554,0.0006935069528903881,0.0,0.0,0.0,0.038413678354048186,0.0,0.0,1.041924642067773,1.017344533264537,1.7152504518731853,1.7050138569184492,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
193,mu_log_blend,1.0,7.248,0.02,-0.5961399158997785,0.0,0.029670868998124204,0.0022019897169514024,3.907985046680551e-14,8.881784197001252e-16,0.0,0.04172071899312779,0.0,0.0,1.041924642067773,0.9629757217429322,1.7152504518731853,1.6799199163124232,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
119,mu_log_blend,0.3,7.254237,0.03,-0.6431804162275927,0.0,0.009117700172894344,0.0006936325767394891,3.907985046680551e-14,8.881784197001252e-16,0.0,0.04348654109330008,0.0,0.0,1.041924642067773,1.0171064261090468,1.7152504518731853,1.7049851458215723,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
28,mu_linear_blend,0.5,7.24,0.02,-0.6485604035840475,0.0,0.017606758503327907,0.0008971395485639633,0.0,0.0,0.0,0.044411144139158365,0.0,0.0,1.041924642067773,0.9922307355302218,1.7152504518731853,1.6963116310639128,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
42,mu_linear_blend,0.7,7.232323,0.015,-0.6513492732835828,0.0,0.024714691642000533,0.0005566117506790036,0.0,0.0,0.0,0.045070930995038894,0.0,0.0,1.041924642067773,0.967034631627989,1.7152504518731853,1.6923949642746976,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
128,mu_log_blend,0.5,7.24,0.02,-0.7355140809753831,0.0,0.01769943024919277,0.0008972816064911626,3.907985046680551e-14,8.881784197001252e-16,0.0,0.05021423408157266,0.0,0.0,1.041924642067773,0.9918967141832198,1.7152504518731853,1.6962752497972922,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
142,mu_log_blend,0.7,7.232323,0.015,-0.7395063053016644,0.0,0.024793813187903194,0.0005567211077650569,3.907985046680551e-14,8.881784197001252e-16,0.0,0.050953341232572114,0.0,0.0,1.041924642067773,0.966753186250715,1.7152504518731853,1.6923601423928565,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
3,mu_linear_blend,0.3,7.232323,0.02,-0.7892785825874095,0.0,0.010827720865066327,0.00038049241200521777,0.0,0.0,0.0,0.05334042023016505,0.0,0.0,1.041924642067773,1.0098289233061815,1.7152504518731853,1.704796290987857,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
62,mu_linear_blend,0.85,7.232323,0.015,-0.7909241175586387,0.0,0.03001069699385773,0.0006758856972535199,0.0,0.0,0.0,0.05472898763683309,0.0,0.0,1.041924642067773,0.9509867722480347,1.7152504518731853,1.6874973597893073,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
14,mu_linear_blend,0.3,7.248,0.03,-0.8110638841774294,0.0,0.010093680802193838,0.0006786788656194531,0.0,0.0,0.0,0.054743837665308215,0.0,0.0,1.041924642067773,1.0139250837517615,1.7152504518731853,1.704232660270609,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
103,mu_log_blend,0.3,7.232323,0.02,-0.8920944866414343,0.0,0.01090563177658983,0.00038057466969299014,3.907985046680551e-14,8.881784197001252e-16,0.0,0.06020000789446922,0.0,0.0,1.041924642067773,1.0095465345886252,1.7152504518731853,1.7047672007908101,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
162,mu_log_blend,0.85,7.232323,0.015,-0.896183095008406,0.0,0.030060549746498452,0.0006760094625271051,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0617495763169279,0.0,0.0,1.041924642067773,0.9508161087360163,1.7152504518731853,1.6874688599424692,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
48,mu_linear_blend,0.7,7.24,0.02,-0.9079845650176737,0.0,0.024649461904659015,0.001255995367989371,0.0,0.0,0.0,0.06217560179482218,0.0,0.0,1.041924642067773,0.9723531729152013,1.7152504518731853,1.6887361027402035,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
114,mu_log_blend,0.3,7.248,0.03,-0.9163259243151053,0.0,0.010166226507198109,0.0006788029301345588,3.907985046680551e-14,8.881784197001252e-16,0.0,0.061766143388087835,0.0,0.0,1.041924642067773,1.013665176850549,1.7152504518731853,1.7042026326769797,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
82,mu_linear_blend,1.0,7.232323,0.015,-0.9304989618336927,0.0,0.03530670234571494,0.000795159643827148,0.0,0.0,0.0,0.06438704427862718,0.0,0.0,1.041924642067773,0.9349389128680814,1.7152504518731853,1.6825997553039178,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
39,mu_linear_blend,0.5,7.254237,0.03,-0.9452570709291854,0.0,0.015084887922020843,0.0011558449214836841,0.0,0.0,0.0,0.06402279725674709,0.0,0.0,1.041924642067773,1.00095779406238,1.7152504518731853,1.6981894602819594,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
148,mu_log_blend,0.7,7.24,0.02,-1.0259344915126558,0.0,0.02473340313901317,0.0012561437911697837,3.907985046680551e-14,8.881784197001252e-16,0.0,0.07004452631004554,0.0,0.0,1.041924642067773,0.972048262728328,1.7152504518731853,1.6887055450702348,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
182,mu_log_blend,1.0,7.232323,0.015,-1.0522340969091168,0.0,0.035311100746921106,0.0007952946320166632,3.907985046680551e-14,8.881784197001252e-16,0.0,0.07250301317700347,0.0,0.0,1.041924642067773,0.9349389128679206,1.7152504518731853,1.6825824316606655,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
139,mu_log_blend,0.5,7.254237,0.03,-1.0663000884474088,0.0,0.015173350103157264,0.0011559944685259893,3.907985046680551e-14,8.881784197001252e-16,0.0,0.07209822923663867,0.0,0.0,1.041924642067773,1.0006402707571924,1.7152504518731853,1.6981534341968878,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
68,mu_linear_blend,0.85,7.24,0.02,-1.1025526860928854,0.0,0.02993148945565733,0.0015251372325586487,0.0,0.0,0.0,0.07549894503656951,0.0,0.0,1.041924642067773,0.9574450009539355,1.7152504518731853,1.6830544564974215,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
9,mu_linear_blend,0.3,7.24,0.03,-1.2032656607306826,0.0,0.010916633716201187,0.000619646991266265,0.0,0.0,0.0,0.08094548629645892,0.0,0.0,1.041924642067773,1.0108627346654773,1.7152504518731853,1.7038851361534402,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
168,mu_log_blend,0.85,7.24,0.02,-1.242345044897762,0.0,0.029991812761564377,0.0015252715101139458,3.907985046680551e-14,8.881784197001252e-16,0.0,0.0848224571772227,0.0,0.0,1.041924642067773,0.9572225420038292,1.7152504518731853,1.6830358909532146,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
88,mu_linear_blend,1.0,7.24,0.02,-1.297120807168097,0.0,0.03521351700665572,0.0017942790971279265,0.0,0.0,0.0,0.08882228827831684,0.0,0.0,1.041924642067773,0.9425368289926706,1.7152504518731853,1.6773728102546395,0.8785726023179126,0.8785726023179126,0.8785726023179126,0.8785726023179126
