D,eta,mu_ee_full,mu_mumu_full,mu_tautau_full,chi2_mumu_full,mu_ee_rt,mu_mumu_rt,mu_tautau_rt,chi2_mumu_rt,surface,abs_delta_mu_mumu,rel_delta_mu_mumu,acceptance_full,acceptance_rt,acceptance_flip,boundary_proximity,grad_log_mu_rt,curv_log_mu_rt,risk_score,high_anchor_candidate
16.0,1.245,3.59212117139871e-06,1.7597017320212806e-06,6.74604758570595e-06,12.24996920523904,3.576789726656437e-06,1.748494523364601e-06,6.810261731499287e-06,12.249969401364943,D21E41,1.120720865667954e-08,0.006368811516600819,False,False,0,0.01616374346555796,7.264847274339118e-06,1.5920062114076886e-05,0.001618798946996295,False
16.8,1.245,8.76491612034227e-07,3.52057993900692e-07,6.7460475877951685e-06,12.24999383898588,8.693418605402672e-07,3.463871783560421e-07,6.810261733600097e-06,12.249993938225126,D21E41,5.67081554464993e-09,0.01610761761668603,False,False,0,0.01616354438000176,1.0579421157150994e-06,4.453492700218212e-06,0.001616902804273073,False
17.6,1.245,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,1.8154582920897816e-07,6.611637512188202e-07,0.0016164342040572012,False
18.4,1.245,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,5.293955920339377e-23,1.1346614325561254e-07,0.0016163608002880006,False
19.200000000000003,1.245,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,5.293955920339377e-23,2.869010650907585e-22,0.0016163507624303852,False
20.0,1.245,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,5.456884859230801e-23,3.0344467734181906e-22,0.0016163507624303852,False
4.0,1.34,0.5480470764945934,2.631552244673955,15.830595384584289,9.479505821009107,0.5402337115867595,2.592932257631856,15.830920037652092,8.894296070616482,D21E41,0.0386199870420989,0.01467574399112257,False,False,0,0.0865400440382404,1.7703736157631222,0.5083497031382864,0.35812219549575863,False
4.8,1.34,3.414015786830057,13.81294183361318,15.665774952773752,963.0070310291504,2.9715586832161995,13.70095793356145,15.666665247033883,945.7097880203022,D21E41,0.11198390005173131,0.008107172346098169,False,False,0,3.238305028697577e-205,1.752839431740665,0.5488863838288267,0.46686355246849087,False
5.6,1.34,13.323134774872504,57.989378252349695,14.702788016807665,20014.73581867193,13.914629661170093,58.353022842024494,14.687175423794232,20272.792567776025,D21E41,0.3636445896747986,0.006270882713940186,False,False,0,0.0,0.8913320074286313,2.1238160340736507,0.8864538833126665,True
6.4,1.34,22.60890861461137,59.878071344315885,11.918038527171008,21373.030175943113,22.441318830621675,60.193673198677146,11.97518536213984,21604.350051205292,D21E41,0.31560185436126176,0.005270741813751175,False,False,0,0.0,1.645271494109872,1.6939608008250988,0.8759398715796953,False
7.2,1.34,21.982186188785935,3.531396321455779,9.038954692595826,28.39281424447016,21.43815551221687,3.2676727777198207,9.050334644248505,21.80126002897294,D21E41,0.2637235437359582,0.07467967900788917,False,False,0,0.00013630302654447744,1.8190053127047947,0.8330531665283593,0.7414876047251268,False
8.0,1.34,19.796668717650384,2.324543253192366,6.958396200790341,5.342376418897021,19.336581474951664,2.332208524535787,6.966674288545393,5.43132958260743,D21E41,0.007665271343420876,0.0032975387026651045,False,False,0,0.5111009219022571,0.31238642794253435,0.9374689006986798,0.18912064366048845,False
8.8,1.34,3.5809320702442373,1.5836905219731847,2.79109418294265,0.2108887991423818,3.470686579529555,1.588944793425547,2.7791286322449444,0.2231258435163915,D21E41,0.005254271452362236,0.003317738775007458,True,True,0,0.1513081068630139,0.31905507757917295,0.020623832910706127,0.06912920755231222,False
9.6,1.34,1.0000000004423195,1.0000000001069425,0.9999999991286872,0.9999999994652872,1.0000000004423195,1.000000000106943,0.9999999991286864,0.9999999994652852,D21E41,4.440892098500626e-16,4.4408920980257063e-16,True,True,0,0.22313016008877457,0.3453845570647514,0.016599824726364468,0.07125057202241819,False
10.4,1.34,0.4787831477810487,0.495054994530259,0.2978179135538794,5.118284143278932,0.476591334324207,0.4897898738126877,0.2935395095464296,5.178015461337017,D21E41,0.005265120717571292,0.010635425913775878,False,False,0,0.5716993305812805,0.345614781680632,0.07468409924200058,0.11961831272354981,False
11.2,1.34,0.1835037228071706,0.1519899284281823,0.0430227161897256,9.734557117154331,0.1824277563207138,0.150461918425773,0.0428314619539274,9.758408858151244,D21E41,0.0015280100024092913,0.010053363523565976,False,False,0,0.05685343954089446,0.22589000036397322,0.16213702087708595,0.053495414825875075,False
12.0,1.34,0.0557326786942687,0.0381608433144709,0.0160751969904564,11.591286804262204,0.05552199815979,0.0379120855380796,0.0160891778925748,11.595521792020143,D21E41,0.0002487577763913007,0.00651866559502813,False,False,0,0.02246844491980449,0.08619666402130828,0.12671548381201983,0.025697599122759547,False
12.8,1.34,0.0043287401769815,0.0023614439033561,0.0028804470484117,12.208709584299443,0.0041694398068471,0.0022513980895641,0.0029423754330837,12.21063221339111,D21E41,0.00011004581379199995,0.04660107048725659,False,False,0,0.016500661761047208,0.023147319976270148,0.05301130066920366,0.009695401286710688,False
13.6,1.34,0.0004419749601303,0.0001779185530531,0.0005484856273296,12.246886623165391,0.0004379851010265,0.0001753885602122,0.0005486003164765,12.246930892453452,D21E41,2.529992840900018e-06,0.014219949507710635,False,False,0,0.016188675707467737,0.0013786306947570339,0.014403451423495561,0.0030865628904480644,False
14.4,1.34,0.0001098478311247,4.388063850407364e-05,0.0001134998989466,12.249232100860617,0.0001083703198888,4.305930718930072e-05,0.0001128987637855,12.249246473712333,D21E41,8.213313147729235e-07,0.018717396618936514,False,False,0,0.016169701746499347,0.00010212769220361815,0.0008455298651607354,0.0017071078924225064,False
15.2,1.34,2.188566757862075e-05,1.211289345454328e-05,9.432550504659984e-06,12.249788025281555,2.1700323259566016e-05,1.1968945550474972e-05,9.42275895696791e-06,12.249790544348214,D21E41,1.4394790406830784e-07,0.011883857858447203,False,False,0,0.016165207805061144,2.5812944843728152e-05,5.929862943497981e-05,0.0016255423929332799,False
16.0,1.34,3.586859862657254e-06,1.7689368990383245e-06,6.746047585692244e-06,12.24996904362382,3.5715508735785182e-06,1.7576708733436125e-06,6.810261731485539e-06,12.249969240779023,D21E41,1.1266025694711966e-08,0.0063688115165875595,False,False,0,0.016163744771711498,7.264493999775938e-06,1.5806060516950382e-05,0.0016187890370060768,False
16.8,1.34,8.76491612034363e-07,3.5135197475834113e-07,6.7460475877962154e-06,12.249993851341207,8.693418605403999e-07,3.456925315000654e-07,6.810261733601137e-06,12.249993950381445,D21E41,5.6594432582757016e-09,0.016107617616688365,False,False,0,0.01616354428014882,1.0636193322358713e-06,4.527393690967656e-06,0.0016169100942391582,False
17.6,1.34,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,1.8111167507422738e-07,6.64748256645437e-07,0.001616434461493476,False
18.4,1.34,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,0.0,1.131947969213933e-07,0.0016163607762831672,False
19.200000000000003,1.34,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,0.0,2.8690106509076077e-22,0.0016163507624303852,False
20.0,1.34,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,1.3234889800848443e-23,3.034446773418213e-22,0.0016163507624303852,False
4.0,1.435,0.5557684359476693,2.6505565856888667,15.83037028877097,9.774323587561224,0.5478450546858419,2.611658005970223,15.83069681731492,9.175719521448352,D21E41,0.038898579718643855,0.01467562697158352,False,False,0,0.07518077286353919,1.761647876319435,0.5168071508734395,0.3569765433127105,False
4.8,1.435,3.4176969737577565,13.819086507723236,15.665691498406582,963.9606855394584,2.974762857584533,13.707053114171517,15.666582156450149,946.6472272189926,D21E41,0.11203339355171948,0.008107149013728662,False,False,0,2.0265411124214092e-205,1.7496063624794926,0.5435938499659184,0.4660294025529786,False
5.6,1.435,13.324185736603356,57.99087666328831,14.70275418460078,20015.79575949693,13.915726849603178,58.35452883829517,14.68714117169908,20273.864719951223,D21E41,0.3636521750068553,0.006270851484420977,False,False,0,0.0,0.8910737173938728,2.1218052601364055,0.8862525162088813,True
6.4,1.435,22.609039299819734,59.87814752902723,11.91803065394474,21373.085865166708,22.441448765753982,60.19375037137461,11.975177567829446,21604.40676707195,D21E41,0.31560284234738134,0.0052707516075774724,False,False,0,0.0,1.6452873315288485,1.6937998623158896,0.8759293758284632,False
7.2,1.435,21.98219604042258,3.531396474662189,9.038953749496596,28.39281832626505,21.43816512364769,3.267672920034987,9.050333701485682,21.80126335145009,D21E41,0.2637235546272021,0.07467967885209766,False,False,0,0.00013630280011282003,1.8190061012185685,0.8330630515964712,0.7414886048168428,False
8.0,1.435,19.7966694732703,2.324543251501261,6.958396109908043,5.342376399353274,19.336582213245457,2.3322085228674445,6.9666741976396365,5.431329563166893,D21E41,0.007665271366183557,0.0032975387148563877,False,False,0,0.5111009268966706,0.31238644893441153,0.9374693916280676,0.18912069051146949,False
8.8,1.435,3.580932082329154,1.5836905213585126,2.7910941752812226,0.2108887977310138,3.470686591233702,1.5889447928048464,2.779128624609387,0.2231258420504147,D21E41,0.005254271446333725,0.003317738772488538,True,True,0,0.15130810675210682,0.3190550768748662,0.02062381832587617,0.06912920614461615,False
9.6,1.435,1.0000000005765448,1.0000000013593822,0.9999999965902092,0.9999999932030889,1.0000000005765448,1.0000000013593815,0.9999999965902092,0.999999993203091,D21E41,6.661338147750939e-16,6.661338138695635e-16,True,True,0,0.22313015939013214,0.34538455205976093,0.016599890561781887,0.07125057708885114,False
10.4,1.435,0.4787831354806076,0.495055006227572,0.2978179138107556,5.118284010961121,0.4765913220802024,0.4897898853857243,0.2935395097996935,5.17801532966333,D21E41,0.005265120841847659,0.010635425913514213,False,False,0,0.5716993684042837,0.34561479360320796,0.07468432014110708,0.11961833788332568,False
11.2,1.435,0.1835037540963484,0.151989906986884,0.0430227123106141,9.734557451641288,0.1824277874262216,0.1504618971998607,0.0428314580920116,9.758409189683569,D21E41,0.0015280097870233045,0.010053363524692232,False,False,0,0.056853430032528254,0.22589001326488298,0.16213652050662605,0.05349537104130926,False
12.0,1.435,0.0557326884984329,0.0381608298655605,0.0160752042123881,11.591287033202864,0.0555220079268696,0.0379120721768225,0.0160891851207809,11.595522019510234,D21E41,0.0002487576887379994,0.006518665595438191,False,False,0,0.02246844234783433,0.08619665017555614,0.12671536703086372,0.025697586492648875,False
12.8,1.435,0.0043287338520146,0.0023614477964166,0.0028804363962118,12.2087095162858,0.0041694337147033,0.0022514018012364,0.0029423645519087,12.2106321485413,D21E41,0.00011004599518019999,0.04660107047345712,False,False,0,0.016500662322182277,0.023147316583054318,0.053011641894251865,0.009695431350512146,False
13.6,1.435,0.0004419900796196,0.000177911000243,0.0005484925600694,12.246886755322768,0.0004380000840269,0.0001753811148027,0.000548607250666,12.2469310227318,D21E41,2.5298854403000214e-06,0.014219949507588477,False,False,0,0.016188674637741318,0.0013786322993642496,0.014403670991160349,0.003086582258070687,False
14.4,1.435,0.0001098485209281,4.388179481487125e-05,0.000113494491815,12.249232080625813,0.0001083710004138,4.306044185689303e-05,0.0001128933852918,12.249246453856262,D21E41,8.213529579782178e-07,0.018717396620702185,False,False,0,0.01616970191009472,0.00010212160277673678,0.0008455533367345558,0.0017071091825763378,False
15.2,1.435,2.188882703509483e-05,1.2115221011035196e-05,9.421424441372404e-06,12.249787984549668,2.170345595936706e-05,1.1971245446607743e-05,9.41164444318809e-06,12.249790504100371,D21E41,1.4397556442745232e-07,0.01188385785916011,False,False,0,0.016165208134280858,2.5818319977302727e-05,5.935612110505456e-05,0.0016255482944608456,False
16.0,1.435,3.592424321942554e-06,1.7614254012174045e-06,6.746047585703391e-06,12.249969175074868,3.577091583330847e-06,1.7502072148365036e-06,6.810261731496721e-06,12.24996937139288,D21E41,1.1218186380900871e-08,0.006368811516597553,False,False,0,0.016163743709340928,7.2665617564324575e-06,1.5528604242313944e-05,0.001618764593820041,False
16.8,1.435,8.764916120344823e-07,3.50733285462937e-07,6.7460475877971345e-06,12.249993862168273,8.693418605405164e-07,3.450838078152546e-07,6.81026173360205e-06,12.249993961034106,D21E41,5.649477647682376e-09,0.016107617616690027,False,False,0,0.016163544192646945,1.0589496258570439e-06,4.4386556729051315e-06,0.0016169015776382018,False
17.6,1.435,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,1.8073122290262432e-07,6.618327701546826e-07,0.0016164341512843576,False
18.4,1.435,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,0.0,1.129570143141411e-07,0.0016163607552475711,False
19.200000000000003,1.435,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,0.0,8.271806125530343e-24,0.0016163507624303852,False
20.0,1.435,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,1.3234889800848443e-23,2.481541837659088e-23,0.0016163507624303852,False
4.0,1.53,0.5635762632706149,2.6696192249287676,15.830144398697366,10.07458110192953,0.5555416349561573,2.6304412024821113,15.83047280900842,9.46240970478515,D21E41,0.03917802244665625,0.014675509556124663,False,False,0,0.06514075737034251,1.7529424855468994,0.5252433674077817,0.3559650817561988,False
4.8,1.53,3.421381215238451,13.825231706529934,15.665608027178992,964.9148935059796,2.9779696907978983,13.713148815565658,15.666499049063324,947.585210964162,D21E41,0.1120828909642757,0.00810712567741897,False,False,0,1.2678703227978993e-205,1.7463802041743315,0.5383140092227149,0.4651973315703451,False
5.6,1.53,13.325236755417558,57.99237505855652,14.702720352087711,20016.855717302056,13.916824097581117,58.35603481868418,14.687106919295267,20274.936889169778,D21E41,0.36365976012766055,0.006270820254567314,False,False,0,0.0,0.8908155125830483,2.119798805187764,0.8860515425656607,True
6.4,1.53,22.60916998547361,59.87822371347947,11.918022780718363,21373.141554273458,22.441578701331096,60.193827543813256,11.975169773518804,21604.46348282284,D21E41,0.31560383033378514,0.005270761401406403,False,False,0,0.0,1.6453031683762918,1.6936389770705107,0.875918884711151,False
7.2,1.53,21.98220589192367,3.531396627882916,9.038952806398374,28.392822408441656,21.43817473494627,3.2676730623633983,9.050332758723858,21.80126667423671,D21E41,0.2637235655195176,0.07467967869630683,False,False,0,0.00013630257366044777,1.819006889690419,0.8330729365051376,0.7414896048903866,False
8.0,1.53,19.796670230959577,2.3245432500134355,6.958396018466167,5.342376382158788,19.336582953561994,2.3322085214032287,6.966674106174153,5.431329546104961,D21E41,0.007665271389793116,0.003297538727123624,False,False,0,0.5111009312907295,0.3123864703064545,0.9374698859312044,0.1891207376544669,False
8.8,1.53,3.580932094583933,1.58369051918054,2.7910941709824377,0.2108887927301021,3.470686603106309,1.5889447906174128,2.779128620325121,0.2231258368841124,D21E41,0.005254271436872848,0.0033177387710773207,True,True,0,0.1513081063612551,0.31905507747160206,0.02062381157379295,0.06912920557523038,False
9.6,1.53,1.000000003482385,0.9999999985710004,0.9999999971552506,1.000000007144998,1.000000003482385,0.9999999985710004,0.9999999971552508,1.0000000071449966,D21E41,0.0,0.0,True,True,0,0.2231301609455621,0.34538455733334184,0.016599863714250894,0.07125057559410006,False
10.4,1.53,0.4787831497268039,0.4950549922500498,0.2978179131358223,5.118284169072232,0.4765913362608685,0.4897898715565376,0.2935395091342634,5.17801548700665,D21E41,0.005265120693512204,0.010635425914163528,False,False,0,0.5716993232082744,0.3456147913883435,0.0746841076743627,0.1196183140283213,False
11.2,1.53,0.1835037520707608,0.1519899094849276,0.0430227145308726,9.734557412671492,0.1824277854126254,0.1504618996728853,0.042831460302427,9.758409151056838,D21E41,0.0015280098120422914,0.01005336352406881,False,False,0,0.05685343114031156,0.22589001461323988,0.16213644932553484,0.05349536507995466,False
12.0,1.53,0.0557326968326269,0.0381608179139123,0.0160752104646624,11.59128723665565,0.0555220162295386,0.0379120603030694,0.0160891913784871,11.59552222167393,D21E41,0.0002487576108428993,0.006518665595797141,False,False,0,0.02246844006220086,0.08619664928462684,0.12671457326389396,0.02569751579711918,False
12.8,1.53,0.0043287337410279,0.0023614515546179,0.0028804268669431,12.208709450628213,0.0041694336078549,0.0022514053843306,0.0029423548178028,12.210632085937988,D21E41,0.00011004617028729981,0.04660107046113258,False,False,0,0.016500662863879127,0.023147304784006725,0.05301136850418484,0.009695405874803192,False
13.6,1.53,0.0004419780315962,0.0001779185472681,0.0005484706268696,12.246886623266612,0.0004379881447653,0.0001753885545096,0.0005485853128801,12.246930892553232,D21E41,2.5299927585000024e-06,0.014219949506937205,False,False,0,0.016188675706648427,0.001378633969262752,0.014403265945162783,0.0030865469318141427,False
14.4,1.53,0.0001098463123893,4.38827159132815e-05,0.0001134900380223,12.249232064507094,0.0001083688215808,4.30613457146752e-05,0.0001128889550878,12.249246438039236,D21E41,8.213701986062985e-07,0.018717396622156275,False,False,0,0.01616970204041216,0.00010212654717621627,0.0008455814210176385,0.0017071123869639797,False
15.2,1.53,2.188704594743972e-05,1.2114742185601987e-05,9.428728636519732e-06,12.249787992929042,2.1701689955314182e-05,1.197077231147363e-05,9.418941056151482e-06,12.24979051238017,D21E41,1.439698741283581e-07,0.011883857858689064,False,False,0,0.016165208066553697,2.5821455394790104e-05,5.931608459799785e-05,0.0016255451677439409,False
16.0,1.53,3.602283013644857e-06,1.7572853786639142e-06,6.746047585709535e-06,12.24996924752517,3.586908197391576e-06,1.7460935593063188e-06,6.810261731502884e-06,12.249969443381763,D21E41,1.1191819357595357e-08,0.006368811516604455,False,False,0,0.016163743123806883,7.2663722611972855e-06,1.5845837940016238e-05,0.0016187925317430027,False
16.8,1.53,8.764916120345878e-07,3.50186667186594e-07,6.746047587797946e-06,12.249993871734087,8.693418605406193e-07,3.4454599425708845e-07,6.810261733602856e-06,12.24999397044584,D21E41,5.640672929505573e-09,0.01610761761669238,False,False,0,0.01616354411533821,1.056397992096201e-06,4.502498659928873e-06,0.0016169068531795383,False
17.6,1.53,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,1.8039508954467424e-07,6.602258762722965e-07,0.0016164339629318515,False
18.4,1.53,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,0.0,1.127469309654223e-07,0.0016163607366624084,False
19.200000000000003,1.53,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,0.0,8.271806125530343e-24,0.0016163507624303852,False
20.0,1.53,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,1.3234889800848443e-23,2.481541837659088e-23,0.0016163507624303852,False
4.0,1.625,0.5714711592024037,2.688739488394995,15.82991772100168,10.380309180928712,0.5633240446099598,2.6492811830933483,15.830248019311403,9.754396715194476,D21E41,0.039458305301646845,0.014675391748421458,False,False,0,0.05629225287833752,1.7442577242359165,0.533658060199726,0.35507503334780544,False
4.8,1.625,3.4250685125992617,13.831377428324098,15.665524539106238,965.8696547840366,2.9811791840116326,13.719245036048576,15.666415924888597,948.5237391137966,D21E41,0.1121323922755213,0.008107102337175395,False,False,0,7.930052054501551e-206,1.7431610503951476,0.5330470370122495,0.46436736787672517,False
5.6,1.625,13.32628783131816,57.9938734381667,14.702686519268289,20017.91569209519,13.917921405107094,58.35754078320384,14.687072666582608,20276.00907543955,D21E41,0.36366734503713616,0.00627078902437651,False,False,0,0.0,0.8905573930060721,2.1177967277112866,0.8858509675580304,True
6.4,1.625,22.609300671492957,59.87829989761207,11.918014907497335,21373.197243219096,22.441708637273347,60.19390471593167,11.975161979213318,21604.52019841283,D21E41,0.3156048183196063,0.005270771195228817,False,False,0,0.0,1.645319004655703,1.6934781450764709,0.8759083982257614,False
7.2,1.625,21.982215743975683,3.531396781093301,9.03895186326004,28.392826490343033,21.43818434678232,3.2676732046822625,9.050331815921933,21.801269996800706,D21E41,0.2637235764110386,0.07467967854050975,False,False,0,0.00013630234722362405,1.8190076781136917,0.8330828209837327,0.7414906049179507,False
8.0,1.625,19.79667098762899,2.324543248761011,6.9583959267657125,5.342376367684781,19.336583692882986,2.3322085201752687,6.966674014450023,5.4313295317960275,D21E41,0.007665271414257546,0.0032975387394246847,False,False,0,0.5111009349895688,0.31238649126340623,0.9374703779148187,0.18912078446704908,False
8.8,1.625,3.5809321033664636,1.5836905187111847,2.791094165448935,0.2108887916524008,3.470686611612162,1.5889447901436216,2.779128614810303,0.2231258357651076,D21E41,0.005254271432436841,0.003317738769259535,True,True,0,0.15130810627659788,0.31905507710766584,0.020623795284511515,0.06912920406867654,False
9.6,1.625,1.000000000965091,0.9999999989985716,1.0000000005441514,1.0000000050071418,1.0000000009650911,0.9999999989985716,1.0000000005441514,1.000000005007141,D21E41,0.0,0.0,True,True,0,0.223130160707052,0.3453845528579863,0.016599837171427212,0.07125057260703561,False
10.4,1.625,0.4787831387931545,0.4950550027567581,0.2978179134134397,5.118284050222316,0.4765913253774061,0.4897898819516404,0.2935395094079752,5.178015368735052,D21E41,0.005265120805117707,0.010635425913885143,False,False,0,0.5716993571814836,0.34561479012839086,0.07468410039434317,0.11961831678524415,False
11.2,1.625,0.1835037425710891,0.1519899120760686,0.0430227169818788,9.734557372249366,0.1824277759687813,0.1504619022380811,0.0428314627425671,9.758409110990469,D21E41,0.0015280098379875096,0.0100533635233815,False,False,0,0.056853432289379856,0.22589002519063142,0.16213636255371666,0.053495359013374,False
12.0,1.625,0.055732704430665,0.0381608075228555,0.016075216054638,11.591287413542505,0.0555220237988368,0.0379120499797362,0.0160891969733192,11.595522397440025,D21E41,0.00024875754311930176,0.006518665596117546,False,False,0,0.02246843807501509,0.08619665047901937,0.12671475785650813,0.025697531985379787,False
12.8,1.625,0.0043287236638943,0.002361451889595,0.0028804455121892,12.208709444776002,0.004169423901461,0.0022514057036406,0.0029423738638395,12.21063208035905,D21E41,0.00011004618595440024,0.046601070485189376,False,False,0,0.016500662912161807,0.0231472993628603,0.05301128142042875,0.009695397455455435,False
13.6,1.625,0.0004419750238749,0.0001779172562672,0.0005484942066054,12.246886645856256,0.0004379851641955,0.0001753872818665,0.0005486088975462,12.246930914821698,D21E41,2.5299744006999946e-06,0.014219949507879238,False,False,0,0.016188675523800218,0.0013786338747564652,0.014403393098155871,0.003086558120132979,False
14.4,1.625,0.0001098459556889,4.388319409398517e-05,0.0001134847506733,12.249232056139196,0.000108368469678,4.3061814945005074e-05,0.0001128836957422,12.24924642982796,D21E41,8.21379148980093e-07,0.018717396623886023,False,False,0,0.01616970210806537,0.00010212642548625478,0.0008455140536143019,0.0017071064314811287,False
15.2,1.625,2.1884266108072517e-05,1.211365116509816e-05,9.43466012539301e-06,12.249788012021735,2.169893365772911e-05,1.1969694256506994e-05,9.424866387790623e-06,12.24979053124597,D21E41,1.4395690859116524e-07,0.011883857858308958,False,False,0,0.016165207912235018,2.5816888135242197e-05,5.935460437156227e-05,0.0016255479117340294,False
16.0,1.625,3.5974790760253125e-06,1.765110538103157e-06,6.746047585697922e-06,12.249969110585052,3.5821247633410355e-06,1.7538688817800247e-06,6.810261731491234e-06,12.249969307313794,D21E41,1.1241656323132176e-08,0.006368811516593636,False,False,0,0.016163744230539366,7.266386367050911e-06,1.5551998695577765e-05,0.0016187667286203097,False
16.8,1.625,8.764916120348098e-07,3.490353830052379e-07,6.746047587799654e-06,12.249993891881555,8.693418605408358e-07,3.4341325452109274e-07,6.810261733604553e-06,12.24999399026878,D21E41,5.622128484145143e-09,0.016107617616695248,False,False,0,0.01616354395251097,1.061410404084947e-06,4.672651927314608e-06,0.0016169225491383806,False
17.6,1.625,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,1.7968712745320145e-07,6.632631062984924e-07,0.0016164341343213647,False
18.4,1.625,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,0.0,1.123044546582518e-07,0.0016163606975184484,False
19.200000000000003,1.625,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,0.0,8.271806125530343e-24,0.0016163507624303852,False
20.0,1.625,8.764916120913943e-07,5.5590071944080996e-08,6.746047588235165e-06,12.249999027173756,8.693418605958216e-07,5.591379319282745e-08,6.810261734035301e-06,12.249999021508636,D21E41,3.2372124874645553e-10,0.005823364450258173,False,False,0,0.016163502496087747,1.3234889800848443e-23,2.481541837659088e-23,0.0016163507624303852,False
4.0,1.72,0.5794537234021989,2.707916695317909,15.829690262388905,10.691538011820745,0.5711928747954402,2.668177277057603,15.830022454868867,10.05171003778273,D21E41,0.039739418260305914,0.014675273552180124,False,False,0,0.04851632115971798,1.7355938695224864,0.5420509405637219,0.3542945009366893,False
