label,eta,mu_candidate,mu_full,chi2_candidate,chi2_full,abs_delta_mu_mumu,acceptance_mismatch
baseline_d4p0_d6p4,1.72,104.19960730870719,11.581688638830398,66048.49539265249,647.9173971130499,92.61791866987679,0.0
baseline_d4p0_d6p4,1.815,104.23821416531837,11.586841854166297,66098.11432944926,648.5734185112135,92.65137231115207,0.0
baseline_d4p0_d6p4,1.91,104.27681935897364,11.59199551217099,66147.74975886807,649.22982825071,92.68482384680264,0.0
baseline_d4p0_d6p4,2.005,104.31542287848538,11.59714961141356,66197.40166410917,649.8866262346982,92.71827326707182,0.0
baseline_d4p0_d6p4,2.1,104.35402471266718,11.602304150462675,66247.070028353,650.5438123659245,92.75172056220451,0.0
baseline_d4p0_d6p4,2.1950000000000003,104.39262485033687,11.607459127886951,66296.75483476392,651.2013865467666,92.78516572244992,0.0
baseline_d4p0_d6p4,2.29,104.43122328030952,11.61261454225414,66346.45606648122,651.8593486791295,92.81860873805539,0.0
baseline_d4p0_d6p4,2.385,104.46981999140407,11.61777039213192,66396.17370662771,652.517698664548,92.85204959927215,0.0
baseline_d4p0_d6p4,2.4800000000000004,104.50841497244022,11.622926676087497,66445.90773830583,653.1764364041334,92.88548829635272,0.0
baseline_d4p0_d6p4,2.575,104.54700821224039,11.628083392687854,66495.65814459989,653.8355617986066,92.91892481955253,0.0
baseline_d4p0_d6p4,2.6700000000000004,104.58559969962464,11.633240540499113,66545.42490856982,654.4950747482159,92.95235915912552,0.0
baseline_d4p0_d6p4,2.765,104.62418942341911,11.638398118087675,66595.20801326193,655.1549751528829,92.98579130533143,0.0
baseline_d4p0_d6p4,2.8600000000000003,104.66277737244722,11.643556124018971,66645.00744169747,655.8152629120409,93.01922124842825,0.0
baseline_d4p0_d6p4,2.955,104.7013635355368,11.64871455685842,66694.82317688206,656.4759379247605,93.05264897867838,0.0
baseline_d4p0_d6p4,3.0500000000000003,104.7399479015149,11.653873415170883,66744.65520179883,657.1370000896761,93.08607448634402,0.0
baseline_d4p0_d6p4,3.145,104.77853045921204,11.659032697520992,66794.50349941391,657.7984493050301,93.11949776169104,0.0
baseline_d4p0_d6p4,3.24,104.81711119745871,11.664192402472896,66844.36805267213,658.4602854686394,93.15291879498582,0.0
baseline_d4p0_d6p4,3.3350000000000004,104.85569010508722,11.66935252859036,66894.24884449899,659.1225084779073,93.18633757649685,0.0
baseline_d4p0_d6p4,3.43,104.89426717093193,11.674513074436906,66944.14585780146,659.7851182298431,93.21975409649502,0.0
baseline_d4p0_d6p4,3.5250000000000004,104.93284238382843,11.679674038575635,66994.0590754666,660.4481146210369,93.25316834525279,0.0
baseline_d4p0_d6p4,3.62,104.97141573261301,11.684835419569158,67043.98848036096,661.1114975476518,93.28658031304386,0.0
baseline_d4p0_d6p4,3.715,105.00998720612414,11.689997215979824,67093.93405533253,661.7752669054532,93.31998999014431,0.0
baseline_d4p0_d6p4,3.81,105.048556793202,11.695159426369685,67143.89578321012,662.4394225898034,93.35339736683231,0.0
baseline_d4p0_d6p4,3.905,105.08712448268756,11.700322049300237,67193.87364680214,663.1039644956287,93.38680243338732,0.0
baseline_d4p0_d6p4,4.0,105.1256902634242,11.70548508333282,67243.86762889882,663.7688925174704,93.42020518009139,0.0
candidate_d4p8_beta0p8,0.2,9.970340320103034,11.49929856244426,459.06708251489846,637.4739465836794,1.5289582423412256,0.0
candidate_d4p8_beta0p8,0.295,9.976586509873759,11.50444450080809,459.73647600842827,638.1237416869426,1.527857990934331,0.0
candidate_d4p8_beta0p8,0.39,9.98283467981908,11.509590904681522,460.40656963190673,638.7739266251208,1.5267562248624422,0.0
candidate_d4p8_beta0p8,0.485,9.989084828548021,11.514737772637506,461.0773636999611,639.4245013076245,1.5256529440894848,0.0
candidate_d4p8_beta0p8,0.5800000000000001,9.995336954672245,11.519885103252694,461.74885852721457,640.0754656439735,1.5245481485804486,0.0
candidate_d4p8_beta0p8,0.675,10.001591056799713,11.52503289510164,462.421054427605,640.726819543064,1.5234418383019275,0.0
candidate_d4p8_beta0p8,0.77,10.007847133536254,11.530181146758038,463.09395171455185,641.3785629133248,1.5223340132217835,0.0
candidate_d4p8_beta0p8,0.865,10.014105183487544,11.535329856796782,463.76755070116843,642.0306956629767,1.5212246733092378,0.0
candidate_d4p8_beta0p8,0.96,10.02036520525603,11.540479023790857,464.4418516999302,642.6832176996396,1.520113818534826,0.0
candidate_d4p8_beta0p8,1.055,10.02662719744268,11.54562864631328,465.11685502286093,643.3361289305788,1.5190014488705987,0.0
candidate_d4p8_beta0p8,1.15,10.032891158647697,11.550778722937414,465.79256098160977,643.9894292627431,1.5178875642897172,0.0
candidate_d4p8_beta0p8,1.245,10.039157087467737,11.555929252234794,466.4689698871502,644.6431186024897,1.5167721647670565,0.0
candidate_d4p8_beta0p8,1.34,10.04542498249937,11.561080232777922,467.1460820501512,645.2971968559389,1.5156552502785523,0.0
candidate_d4p8_beta0p8,1.435,10.051694842336563,11.566231663138169,467.82389778070666,645.9516639287064,1.514536820801606,0.0
candidate_d4p8_beta0p8,1.53,10.057966665571424,11.571383541886435,468.5024173884122,646.6065197259892,1.513416876315011,0.0
candidate_d4p8_beta0p8,1.625,10.064240450794799,11.576535867593762,469.1816411824302,647.2617641526393,1.5122954167989633,0.0
candidate_d4p8_beta0p8,1.72,10.070516196595415,11.581688638830398,469.86156947139636,647.9173971130499,1.511172442234983,0.0
candidate_d4p8_beta0p8,1.815,10.076793901560448,11.586841854166297,470.5422025634785,648.5734185112135,1.5100479526058486,0.0
candidate_d4p8_beta0p8,1.91,10.083073564275157,11.59199551217099,471.2235407663379,649.22982825071,1.5089219478958338,0.0
candidate_d4p8_beta0p8,2.005,10.08935518332296,11.59714961141356,471.90558438713487,649.8866262346982,1.5077944280906,0.0
candidate_d4p8_beta0p8,2.1,10.09563875728555,11.602304150462675,472.58833373254123,650.5438123659245,1.5066653931771246,0.0
candidate_d4p8_beta0p8,2.1950000000000003,10.10192428474327,11.607459127886951,473.271789108779,651.2013865467666,1.505534843143682,0.0
candidate_d4p8_beta0p8,2.29,10.108211764274065,11.61261454225414,473.95595082150754,651.8593486791295,1.504402777980074,0.0
candidate_d4p8_beta0p8,2.385,10.114501194454592,11.61777039213192,474.64081917594063,652.517698664548,1.5032691976773283,0.0
candidate_d4p8_beta0p8,2.4800000000000004,10.120792573859621,11.622926676087497,475.3263944767819,653.1764364041334,1.5021341022278758,0.0
candidate_d4p8_beta0p8,2.575,10.127085901062314,11.628083392687854,476.01267702825373,653.8355617986066,1.5009974916255402,0.0
candidate_d4p8_beta0p8,2.6700000000000004,10.13338117463359,11.633240540499113,476.6996671340272,654.4950747482159,1.4998593658655235,0.0
candidate_d4p8_beta0p8,2.765,10.139678393143306,11.638398118087675,477.38736509734963,655.1549751528829,1.498719724944369,0.0
candidate_d4p8_beta0p8,2.8600000000000003,10.145977555159027,11.643556124018971,478.075771220909,655.8152629120409,1.4975785688599448,0.0
candidate_d4p8_beta0p8,2.955,10.152278659246827,11.64871455685842,478.7648858069214,656.4759379247605,1.496435897611594,0.0
candidate_d4p8_beta0p8,3.0500000000000003,10.15858170397093,11.653873415170883,479.4547091570893,657.1370000896761,1.495291711199954,0.0
candidate_d4p8_beta0p8,3.145,10.16488668789398,11.659032697520992,480.14524157263173,657.7984493050301,1.4941460096270127,0.0
candidate_d4p8_beta0p8,3.24,10.171193609576704,11.664192402472896,480.83648335424493,658.4602854686394,1.4929987928961914,0.0
candidate_d4p8_beta0p8,3.3350000000000004,10.177502467578108,11.66935252859036,481.52843480212346,659.1225084779073,1.4918500610122525,0.0
candidate_d4p8_beta0p8,3.43,10.183813260455631,11.674513074436906,482.2210962159761,659.7851182298431,1.4906998139812746,0.0
candidate_d4p8_beta0p8,3.5250000000000004,10.19012598676485,11.679674038575635,482.91446789499196,660.4481146210369,1.489548051810786,0.0
candidate_d4p8_beta0p8,3.62,10.196440645059534,11.684835419569158,483.6085501378461,661.1114975476518,1.488394774509624,0.0
candidate_d4p8_beta0p8,3.715,10.202757233891802,11.689997215979824,484.30334324271513,661.7752669054532,1.4872399820880222,0.0
candidate_d4p8_beta0p8,3.81,10.20907575181206,11.695159426369685,484.99884750727006,662.4394225898034,1.4860836745576247,0.0
candidate_d4p8_beta0p8,3.905,10.215396197368879,11.700322049300237,485.69506322866044,663.1039644956287,1.484925851931358,0.0
candidate_d4p8_beta0p8,4.0,10.221718569109283,11.70548508333282,486.39199070354704,663.7688925174704,1.483766514223536,0.0
