D,level,rho_max,z_max,dr,dz,Nr,Nz,E1,E2,DeltaE,M_LR,chi_LR,omega1,Gamma_ref,M_sym,norm1,norm2,overlap12,build_s,solve_s,grid_index
8.0,fine,3.0,10.0,0.06,0.03,50,667,2.247779802957232,2.6647894983363645,0.4170096953791327,0.20850484768956634,0.00032017689209556824,1.802159760664196,651.2176638510521,9.18607316052272e-06,1.0,1.0,5.620910637979537e-18,0.0044820308685302734,0.7918539047241211,10
8.4,fine,3.0,10.2,0.06,0.03,50,680,2.1875115830636953,2.589106021781868,0.4015944387181727,0.20079721935908634,0.00034180070209808124,1.7853603510394465,587.468715326005,-3.288720658759723e-17,1.0,1.0,2.2741140567883456e-16,0.012804746627807617,0.8809559345245361,11
8.8,fine,3.0,10.4,0.06,0.03,50,693,2.1305057892297725,2.517601815105637,0.38709602587586467,0.19354801293793233,0.0003638387115493659,1.7693235400089415,531.9610222720119,-2.804709162128718e-06,0.9999999999999999,1.0000000000000002,-2.759294528975609e-16,0.004634857177734375,0.9316649436950684,12
9.2,fine,3.0,10.6,0.06,0.03,50,707,2.444900083912604,2.8594848950814393,0.4145848111688353,0.20729240558441764,0.0002302035018324179,1.8560442031138709,900.4745971906242,1.3347082571960418e-05,0.9999999999999999,1.0,-1.4094628242311558e-18,0.009061098098754883,0.8954968452453613,13
9.600000000000001,fine,3.0,10.8,0.06,0.03,50,720,2.381081936394957,2.7808845411706864,0.39980260477572926,0.19990130238786463,0.00024604202822157,1.8387718554499786,812.468112999971,8.928296191801881e-17,0.9999999999999997,0.9999999999999999,-8.782037597132586e-18,0.0048067569732666016,0.9116361141204834,14
10.0,fine,3.0,11.0,0.06,0.03,50,733,2.3205460481841924,2.706441870719959,0.3858958225357667,0.19294791126788335,0.00026229365901729557,1.8222365511053147,735.6179024333959,-1.026813902553646e-05,1.0,0.9999999999999999,5.0523821237824507e-17,0.004807949066162109,0.8933067321777344,15
10.4,fine,3.0,11.2,0.06,0.03,50,747,2.2587892004355123,2.630564430019049,0.3717752295835366,0.1858876147917683,0.0002801824823012921,1.8052116774593256,663.4519519741975,8.031923272831845e-06,0.9999999999999998,1.0,-2.9327668765732895e-17,0.004893064498901367,0.8602077960968018,16
10.8,fine,3.0,11.4,0.06,0.03,50,760,2.2043714205265355,2.563819564517429,0.3594481439908934,0.1797240719954467,0.00029718068316045607,1.790075814184007,604.7636410419337,-2.323564176652385e-17,1.0000000000000002,0.9999999999999999,-1.857238321467669e-16,0.007339000701904297,0.808513879776001,17
11.2,fine,3.0,11.6,0.06,0.03,50,773,2.152602815036134,2.5003789799940583,0.3477761649579243,0.17388808247896215,0.0003144770043568144,1.775557043588331,552.9437131169816,-2.607227206512314e-06,1.0000000000000002,1.0,2.5457067009959644e-16,0.005254268646240234,0.8901398181915283,18
11.600000000000001,fine,3.0,11.8,0.06,0.03,50,787,2.4354939289533717,2.80546260189479,0.3699686729414182,0.1849843364707091,0.0002085424331624053,1.8535085456920266,887.0345169831696,1.1571700868391091e-05,0.9999999999999999,1.0000000000000002,-1.240327285323417e-16,0.007709980010986328,0.8680810928344727,19
12.0,fine,3.0,12.0,0.06,0.03,50,800,2.378213039996393,2.7363206915435456,0.35810765154715263,0.17905382577357631,0.0002214139184928416,1.8379915777816809,808.6836951912993,-2.7437535531366027e-17,1.0,1.0000000000000002,3.355605723842636e-17,0.0051670074462890625,1.0297198295593262,20
12.4,fine,3.0,12.2,0.06,0.03,50,813,2.3235962176137974,2.670472092324759,0.3468758747109617,0.17343793735548085,0.00023458416436810116,1.8230732891504382,739.3420515944468,-8.585461889310445e-06,1.0,1.0,1.1362438767648086e-16,0.012478113174438477,0.936633825302124,21
12.8,fine,3.0,12.4,0.06,0.03,50,827,2.2675892687097803,2.602983974864698,0.3353947061549176,0.1676973530774588,0.0002490434773856724,1.8076474403792848,673.365770659234,6.661631084980651e-06,0.9999999999999998,1.0,-2.989043745588865e-16,0.005227088928222656,0.9382429122924805,22
13.200000000000001,fine,3.0,12.600000000000001,0.06,0.03,50,840,2.2179917527911632,2.5433031355544866,0.3253113827633234,0.1626556913816617,0.00026275571266852634,1.7938761810089243,619.0376975242261,7.519663957262865e-17,0.9999999999999999,0.9999999999999998,1.6695358203561161e-16,0.0050241947174072266,0.9607300758361816,23
13.600000000000001,fine,3.0,12.8,0.06,0.03,50,853,2.1705883978478915,2.486300426139468,0.31571202829157663,0.15785601414578831,0.00027668898441830965,1.7806146123875013,570.5178848288921,-2.0471611770696216e-06,1.0,0.9999999999999999,7.407472530328307e-17,0.005254983901977539,0.8604280948638916,24
14.0,fine,3.0,13.0,0.06,0.03,50,867,2.427719857109106,2.761730401378131,0.3340105442690251,0.16700527213451255,0.00019063424521782954,1.8514102346884405,876.0507428436209,9.833566381549209e-06,1.0,0.9999999999999998,-3.0357660829594124e-18,0.0056209564208984375,0.9353008270263672,25
14.4,fine,3.0,13.2,0.06,0.03,50,880,2.3757642172974456,2.7000457761304615,0.3242815588330159,0.16214077941650795,0.00020130088149175046,1.8373252889179548,805.4648256627364,2.5221356149769025e-16,1.0000000000000002,0.9999999999999999,1.474514954580286e-17,0.005479335784912109,0.9138178825378418,26
14.8,fine,3.0,13.4,0.06,0.03,50,893,2.326013888217253,2.64103323095062,0.31501934273336696,0.15750967136668348,0.0002121899959417341,1.8237362441475065,742.3048889163207,-7.03697531083142e-06,0.9999999999999998,0.9999999999999999,2.7430314963883262e-17,0.012850284576416016,1.0495328903198242,27
15.200000000000001,fine,3.0,13.600000000000001,0.06,0.03,50,907,2.2747794170840487,2.5802791173849196,0.3054997003008708,0.1527498501504354,0.00022411942858713974,1.809635161319554,681.5555934323866,5.382978327305233e-06,0.9999999999999998,1.0000000000000002,-4.301030018249996e-16,0.00722503662109375,0.9230978488922119,28
15.600000000000001,fine,3.0,13.8,0.06,0.03,50,920,2.2292209350798853,2.5263189866398656,0.29709805155998037,0.14854902577999018,0.00023541391589386345,1.7970033208316243,631.0120844638752,-4.62744778281503e-17,1.0000000000000002,1.0000000000000004,8.890457814381136e-18,0.018718957901000977,1.0682361125946045,29
16.0,fine,3.0,14.0,0.06,0.03,50,933,2.4745734983336414,2.7881694759998785,0.31359597766623715,0.15679798883311857,0.00016610481519627705,1.8640207880637065,943.9701591301787,-9.012178392701657e-06,1.0000000000000002,1.0,4.2213411585723115e-16,0.012224912643432617,1.3345282077789307,30
16.4,fine,3.0,14.2,0.06,0.03,50,947,2.4211843287307286,2.725599184917867,0.3044148561871385,0.15220742809356924,0.00017557603634508389,1.8496443789903854,866.9032019518593,8.28223425783377e-06,0.9999999999999999,0.9999999999999998,-3.3154902434606726e-16,0.017959117889404297,0.9855937957763672,31
16.8,fine,3.0,14.4,0.06,0.03,50,960,2.3736498668901715,2.669939334210078,0.2962894673199066,0.1481447336599533,0.00018455940285572056,1.8367498106411149,802.6940452108286,2.0470000476113608e-16,1.0,0.9999999999999999,3.165870343657673e-17,0.0064241886138916016,0.9942409992218018,32
17.200000000000003,fine,3.0,14.600000000000001,0.06,0.03,50,973,2.3279709647893663,2.616490517029752,0.28851955224038583,0.14425977612019292,0.0001937125894627631,1.8242727221524107,744.7103800546925,-5.708255969809247e-06,1.0,0.9999999999999999,2.347297703431117e-16,0.010052919387817383,1.0117790699005127,33
17.6,fine,3.0,14.8,0.06,0.03,50,987,2.280760867211374,2.5612584593728447,0.2804975921614705,0.14024879608073526,0.00020372248898600814,1.8112870747651721,688.4306037040794,4.282458915119126e-06,0.9999999999999999,1.0,3.8352296598959112e-16,0.017740964889526367,0.9503052234649658,34
18.0,fine,3.0,15.0,0.06,0.03,50,1000,2.2386352126594278,2.512024150251603,0.2733889375921752,0.1366944687960876,0.00021318652832644344,1.7996208524740505,641.1965609138922,-5.51630373540685e-17,1.0000000000000002,0.9999999999999998,2.645114487685729e-17,0.013348102569580078,1.1030879020690918,35
18.4,fine,3.0,15.2,0.06,0.03,50,1013,2.4646517978375604,2.752038350020165,0.28738655218260467,0.14369327609130234,0.0001546353136853388,1.861357514782574,929.2397232348752,-7.670914050650776e-06,0.9999999999999999,0.9999999999999999,-1.1926223897340549e-17,0.006855964660644531,1.0456018447875977,36
18.8,fine,3.0,15.4,0.06,0.03,50,1027,2.4156112063733017,2.6952423875733564,0.2796311812000547,0.13981559060002735,0.00016273435157578738,1.8481372260666418,859.1645786287078,6.948779354878057e-06,0.9999999999999999,1.0,-1.0625181290357943e-17,0.012505769729614258,1.006727933883667,37
19.200000000000003,fine,3.0,15.600000000000001,0.06,0.03,50,1040,2.371805744193331,2.6445480853908636,0.2727423411975325,0.13637117059876624,0.00017040352108467483,1.8362477349729613,800.2837601636315,-9.57606898778116e-17,1.0,0.9999999999999998,3.344763702117781e-17,0.006611824035644531,0.9864630699157715,38
19.6,fine,3.0,15.8,0.06,0.03,50,1053,2.3295831227576715,2.5957134239422093,0.26613030118453773,0.13306515059226887,0.000178205084730638,1.8247145318535916,746.696710665695,-4.5988099231528865e-06,1.0,1.0,-4.889751797909625e-17,0.021906137466430664,1.2476270198822021,39
20.0,fine,3.0,16.0,0.06,0.03,50,1067,2.285812170715711,2.5450900615762007,0.2592778908604898,0.1296389454302449,0.0001867241336038907,1.8126809346147243,694.2806102678505,3.3644361350949865e-06,1.0000000000000002,1.0,1.0495077029659683e-16,0.008991003036499023,0.9944918155670166,40
