beta_d60_d80,p95_abs_delta_mu_mumu,max_abs_delta_mu_mumu,mean_signed_delta_mu_mumu,min_signed_delta_mu_mumu,max_signed_delta_mu_mumu,delta_p95_vs_v22,delta_max_vs_v22
1.0,0.41151725489405244,0.41151727198719223,0.41151710078586834,0.4115169291859191,0.41151727198719223,0.18091459969752904,0.18091459498202864
1.1,0.31950255873118705,0.31950257827901796,0.3195023825313517,0.3195021864176275,0.31950257827901796,0.08889990353466365,0.08889990127385436
1.2,0.23060265519652345,0.23060267700516368,0.23060245865101353,0.23060223996327345,0.23060267700516368,5.551115123125783e-17,8.326672684688674e-17
1.3,0.1447121053382272,0.14471212922410803,0.14471189010012797,0.14471165067489578,0.14471212922410803,-0.0858905498582962,-0.08589054778105557
1.4,0.061729039422032006,0.06172906521142174,0.06172880705582503,0.06172854863115429,0.06172906521142174,-0.1688736157744914,-0.16887361179374186
