D,eta,base_raw_amp,base_raw_amp_ref,base_amp,base_amp_ref,base_partial_ratio,base_width_ratio,base_mu,base_chi2,cur_raw_amp,cur_raw_amp_ref,cur_amp,cur_amp_ref,cur_partial_ratio,cur_width_ratio,cur_mu,cur_chi2,cur_width_alpha,cur_refamp_beta,cur_pointamp_beta,delta_mu,delta_log_mu,delta_log_partial,delta_log_width,delta_log_amp_point,delta_log_amp_ref,path_closure_residual,width_component,partial_component,amp_point_component,amp_ref_component,mu_width_anchor,mu_partial_anchor,mu_refamp_anchor,mu_pointamp_anchor,mu_width_refamp_anchor,mu_width_pointamp_anchor,delta_mu_width_anchor,delta_mu_partial_anchor,delta_mu_refamp_anchor,delta_mu_pointamp_anchor,delta_mu_width_refamp_anchor,delta_mu_width_pointamp_anchor,acceptance_mismatch
4.0,2.1,0.0015178923167368304,4.237239589409662e-05,0.0015178923167368304,4.237239589409662e-05,1283.2636208536064,488.54397297770544,2.6267105763930236,9.405117738965654,0.0015178923167197581,4.588059328874114e-05,0.0015178923167197588,4.588059328874108e-05,1094.5204363946875,441.7027715778846,2.4779569131630246,7.26244441647473,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.14875366322999906,-0.05829793665403087,-0.15909022703675912,-0.10079229038272815,-1.124689230642347e-11,0.07954511350713275,1.0408340855860843e-16,0.10079229038272815,0.15909022703675912,2.249378461284694e-11,0.1590902270142655,2.2403724064458688,2.9052650411710874,2.9052650411057375,2.477956913218764,2.6267105763339393,2.240372406496264,-0.38633816994715486,0.2785544647780638,0.27855446471271383,-0.14875366317425964,-5.908429301371143e-11,-0.3863381698967596,0.0
4.0,2.29,0.0015212767880668635,4.237239589409662e-05,0.0015212767880668635,4.237239589409662e-05,1288.9926319382307,483.9546305053877,2.6634575860802325,9.97703169889805,0.0015212767880497533,4.588059328874114e-05,0.0015212767880497535,4.588059328874108e-05,1099.406821086464,437.72825037854597,2.5116195268084724,7.723112327386827,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.15183805927176008,-0.05869734824169708,-0.15909022703675924,-0.10039287879506206,-1.1247114351028397e-11,0.07954511350713275,9.020562075079397e-17,0.10039287879506206,0.15909022703675924,2.2494228702056794e-11,0.1590902270142655,2.271714643867272,2.9447325614088515,2.944732561342613,2.5116195268649686,2.663457586020321,2.271714643918372,-0.39174294221296035,0.281274975328619,0.28127497526238043,-0.15183805921526394,-5.99116312116621e-11,-0.39174294216186034,0.0
4.0,2.4800000000000004,0.0015245986204696868,4.237239589409662e-05,0.0015245986204696868,4.237239589409662e-05,1294.628019758389,479.42065407937093,2.7004010126440146,10.569017460534868,0.0015245986204525392,4.588059328874114e-05,0.001524598620452539,4.588059328874108e-05,1104.2133526797686,433.7624823123493,2.5456635778947625,8.203406460716428,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.15473743474925206,-0.05900893129088337,-0.15909022703676043,-0.10008129574587699,-1.1247336395633325e-11,0.07954511350713275,7.632783294297951e-17,0.10008129574587699,0.15909022703676043,2.249467279126665e-11,0.1590902270142655,2.3032244090530143,2.984647295581771,2.984647295514632,2.5456635779520274,2.70040101258327,2.3032244091048253,-0.39717660359100027,0.28424628293775633,0.2842462828706176,-0.1547374346919872,-6.074474256934081e-11,-0.39717660353918927,0.0
4.0,2.6700000000000004,0.0015278583967430854,4.237239589409662e-05,0.0015278583967430854,4.237239589409662e-05,1300.1700808511307,474.9418468379114,2.7375353203922965,11.181254583105773,0.0015278583967259013,4.588059328874114e-05,0.0015278583967259013,4.588059328874108e-05,1108.9402840968064,429.8054441706798,2.5800982726883186,8.703949582512207,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.15743704770397793,-0.059230509088409364,-0.15909022703675976,-0.09985971794835047,-1.1247225373330861e-11,0.07954511350713275,-6.938893903907228e-17,0.09985971794835047,0.15909022703675976,2.2494450746661722e-11,0.1590902270142655,2.334896980503945,3.0250200375191643,3.025020037451117,2.580098272746356,2.737535320330716,2.334896980556467,-0.40263833988835174,0.28748471712686774,0.2874847170588204,-0.15743704764594035,-6.158051846227863e-11,-0.4026383398358293,0.0
4.0,2.8600000000000003,0.0015310567035864357,4.237239589409662e-05,0.0015310567035864357,4.237239589409662e-05,1305.6191398230178,470.51798841996435,2.7748548874983237,11.813912260487678,0.0015310567035692155,4.588059328874114e-05,0.001531056703569216,4.588059328874108e-05,1113.5878922008092,425.8571067566667,2.614933212414627,9.225391941425782,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.1599216750836967,-0.0593598960325661,-0.15909022703675912,-0.09973033100419292,-1.1247003328725933e-11,0.07954511350713275,1.1102230246251565e-16,0.09973033100419292,0.15909022703675912,2.2494006657451866e-11,0.1590902270142655,2.366727563254963,3.065862044117639,3.0658620440486763,2.6149332124734466,2.774854887435907,2.3667275633081997,-0.4081273242433605,0.2910071566193153,0.2910071565503527,-0.15992167502487709,-6.24167384444263e-11,-0.408127324190124,0.0
4.0,3.0500000000000003,0.0015341941312109373,4.237239589409662e-05,0.0015341941312109373,4.237239589409662e-05,1310.9755483512072,466.1488361461243,2.8123540094826147,12.467149050635111,0.0015341941311936818,4.588059328874114e-05,0.0015341941311936822,4.588059328874108e-05,1118.1564769440458,421.91743499024733,2.6501784098348344,9.768412852607222,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.16217559964778028,-0.05939489624585444,-0.15909022703675885,-0.09969533079090442,-1.1247003328725933e-11,0.07954511350713275,-1.3877787807814457e-17,0.09969533079090442,0.15909022703675885,2.2494006657451866e-11,0.1590902270142655,2.398711291844856,3.107185054776204,3.1071850547063113,2.6501784098944468,2.8123540094193538,2.3987112918988114,-0.41364271763775884,0.29483104529358917,0.29483104522369663,-0.16217559958816796,-6.326095203235127e-11,-0.41364271758380333,0.0
4.0,3.24,0.0015372712729614442,4.237239589409662e-05,0.0015372712729614442,4.237239589409662e-05,1316.2396841962297,461.83412616795124,2.850026902770637,13.141112617241292,0.0015372712729441543,4.588059328874114e-05,0.001537271272944154,4.588059328874108e-05,1122.6463605258007,417.98638801135354,2.685844306717727,10.333722381989952,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.16418259605290997,-0.05933330212013831,-0.15909022703675962,-0.0997569249166213,-1.1247336395633325e-11,0.07954511350713275,6.938893903907228e-18,0.0997569249166213,0.15909022703675962,2.249467279126665e-11,0.1590902270142655,2.430843233350706,3.1490013118811837,3.1490013118103484,2.6858443067781432,2.850026902706527,2.430843233405387,-0.4191836694199309,0.2989744091105466,0.2989744090397113,-0.16418259599249385,-6.411005060158459e-11,-0.4191836693652502,0.0
4.0,3.43,0.0015402887249497902,4.237239589409662e-05,0.0015402887249497902,4.237239589409662e-05,1321.4119502271997,457.5735745856586,2.8878677083215805,13.8359394841632,0.001540288724932466,4.588059328874114e-05,0.0015402887249324655,4.588059328874108e-05,1127.0578865609575,414.06391928109866,2.721941792266675,10.922063138382684,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.16592591605490536,-0.05917289279118413,-0.15909022703676054,-0.09991733424557639,-1.1247669462540716e-11,0.07954511350713275,2.0816681711721685e-17,0.09991733424557639,0.15909022703676054,2.2495338925081432e-11,0.1590902270142655,2.46311839048295,3.19132358241077,3.19132358233898,2.7219417923279057,2.887867708256617,2.4631183905383587,-0.42474931783863035,0.3034558740891895,0.3034558740173994,-0.1659259159936748,-6.496359006291641e-11,-0.4247493177832218,0.0
4.0,3.62,0.0015432470856994798,4.237239589409662e-05,0.0015432470856994798,4.237239589409662e-05,1326.4927734600965,453.3668785342017,2.9258704953234176,14.551754803115823,0.0015432470856821226,4.588059328874114e-05,0.0015432470856821222,4.588059328874108e-05,1131.3914192597304,410.1499766808233,2.758482222565561,11.534212181416667,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.16738827275785662,-0.05891143253929383,-0.15909022703676043,-0.10017879449746657,-1.1247447417935788e-11,0.07954511350713275,2.7755575615628914e-17,0.10017879449746657,0.15909022703676043,2.2494894835871575e-11,0.1590902270142655,2.495531704736959,3.234165180734282,3.234165180661529,2.7584822226276127,2.9258704952575996,2.495531704793096,-0.4303387905864584,0.3082946854108646,0.3082946853381112,-0.16738827269580492,-6.581801770266793e-11,-0.43033879053032154,0.0
4.0,3.81,0.001546146955801611,4.237239589409662e-05,0.001546146955801611,4.237239589409662e-05,1331.4826041097203,449.21371723785603,2.964029264949423,15.288672135113952,0.001546146955784221,4.588059328874114e-05,0.001546146955784221,4.588059328874108e-05,1135.6473426190553,406.2445026088771,2.7954774411124292,12.170983054085584,0.8250003072106176,1.2664165549094355e-14,1.3131172951534883e-160,-0.16855182383699363,-0.0585466691125585,-0.15909022703675976,-0.10054355792420133,-1.1247336395633325e-11,0.07954511350713275,-6.938893903907228e-17,0.10054355792420133,0.15909022703675976,2.249467279126665e-11,0.1590902270142655,2.5280780595970462,3.2775399926867226,3.2775399926129953,2.7954774411753123,2.964029264882748,2.528078059653914,-0.43595120535237664,0.3135107277372997,0.31351072766357246,-0.1685518237741106,-6.66746657884687e-11,-0.4359512052955088,0.0
