mode,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
pointamp3_mode,5.898305084745763,4.0,76.3084851407417,77.6428139621469,-1.334328821405208,-0.01733486164189727,0.0
full_direct,6.169491525423728,0.2,75.88654558073985,75.88654558073985,0.0,0.0,0.0
base_mode,6.169491525423728,0.2,101.71633542700854,75.88654558073985,25.829789846268696,0.2929485102112658,0.0
pointamp3_mode,6.169491525423728,0.2,86.30221350215749,75.88654558073985,10.415667921417636,0.1286158430722605,0.0
full_direct,6.169491525423728,0.39,75.88706648740957,75.88706648740957,0.0,0.0,0.0
base_mode,6.169491525423728,0.39,101.71989748142038,75.88706648740957,25.832830994010806,0.29297666483154994,0.0
pointamp3_mode,6.169491525423728,0.39,86.30523576184727,75.88706648740957,10.418169274437702,0.1286439976925443,0.0
full_direct,6.169491525423728,0.5800000000000001,75.88758738947415,75.88758738947415,0.0,0.0,0.0
base_mode,6.169491525423728,0.5800000000000001,101.72345980128574,75.88758738947415,25.835872411811593,0.29300482094291713,0.0
pointamp3_mode,6.169491525423728,0.5800000000000001,86.30825824676373,75.88758738947415,10.42067085728958,0.12867215380391173,0.0
full_direct,6.169491525423728,0.77,75.88810828669197,75.88810828669197,0.0,0.0,0.0
base_mode,6.169491525423728,0.77,101.7270217410295,75.88810828669197,25.83891345433753,0.29303297220220925,0.0
pointamp3_mode,6.169491525423728,0.77,86.31128040916228,75.88810828669197,10.423172122470305,0.12870030506320373,0.0
full_direct,6.169491525423728,0.96,75.88862917944205,75.88862917944205,0.0,0.0,0.0
base_mode,6.169491525423728,0.96,101.73058387038765,75.88862917944205,25.8419546909456,0.29306112420534786,0.0
pointamp3_mode,6.169491525423728,0.96,86.31430273244138,75.88862917944205,10.425673552999328,0.1287284570663466,0.0
full_direct,6.169491525423728,1.15,75.88915006749276,75.88915006749276,0.0,0.0,0.0
base_mode,6.169491525423728,1.15,101.73414526849275,75.88915006749276,25.84499520099999,0.29308926790356876,0.0
pointamp3_mode,6.169491525423728,1.15,86.31732443528118,75.88915006749276,10.428174367788415,0.1287566007645653,0.0
full_direct,6.169491525423728,1.34,75.88967095098562,75.88967095098562,0.0,0.0,0.0
base_mode,6.169491525423728,1.34,101.7377066662021,75.88967095098562,25.848035715216483,0.2931174104795869,0.0
pointamp3_mode,6.169491525423728,1.34,86.32034613778521,75.88967095098562,10.43067518679959,0.12878474334058146,0.0
full_direct,6.169491525423728,1.53,75.89019182979206,75.89019182979206,0.0,0.0,0.0
base_mode,6.169491525423728,1.53,101.74126832919266,75.89019182979206,25.851076499400605,0.2931455545464802,0.0
pointamp3_mode,6.169491525423728,1.53,86.32336806536985,75.89019182979206,10.43317623557779,0.12881288740747487,0.0
full_direct,6.169491525423728,1.72,75.89071270405644,75.89071270405644,0.0,0.0,0.0
base_mode,6.169491525423728,1.72,101.7448302576007,75.89071270405644,25.854117553544256,0.2931737001034959,0.0
pointamp3_mode,6.169491525423728,1.72,86.32639021815068,75.89071270405644,10.435677514094237,0.12884103296449248,0.0
full_direct,6.169491525423728,1.91,75.89123357370548,75.89123357370548,0.0,0.0,0.0
base_mode,6.169491525423728,1.91,101.748392451383,75.89123357370548,25.85715887767752,0.293201847150985,0.0
pointamp3_mode,6.169491525423728,1.91,86.32941259609069,75.89123357370548,10.438179022385214,0.12886918001198133,0.0
full_direct,6.169491525423728,2.1,75.89175443865331,75.89175443865331,0.0,0.0,0.0
base_mode,6.169491525423728,2.1,101.7519534869039,75.89175443865331,25.860199048250593,0.29322998169865244,0.0
pointamp3_mode,6.169491525423728,2.1,86.33243399129232,75.89175443865331,10.440679552639011,0.1288973145596455,0.0
full_direct,6.169491525423728,2.29,75.8922752990492,75.8922752990492,0.0,0.0,0.0
base_mode,6.169491525423728,2.29,101.75551350636333,75.8922752990492,25.863238207314126,0.2932581051432765,0.0
pointamp3_mode,6.169491525423728,2.29,86.33545452440725,75.8922752990492,10.443179225358051,0.12892543800427278,0.0
full_direct,6.169491525423728,2.4800000000000004,75.89279615477501,75.89279615477501,0.0,0.0,0.0
base_mode,6.169491525423728,2.4800000000000004,101.75907379087592,75.89279615477501,25.866277636100904,0.2932862300772307,0.0
pointamp3_mode,6.169491525423728,2.4800000000000004,86.33847528240871,75.89279615477501,10.445679127633696,0.12895356293822535,0.0
full_direct,6.169491525423728,2.6700000000000004,75.89331700591609,75.89331700591609,0.0,0.0,0.0
base_mode,6.169491525423728,2.6700000000000004,101.76263434051131,75.89331700591609,25.869317334595223,0.29331435649988497,0.0
pointamp3_mode,6.169491525423728,2.6700000000000004,86.3414962653563,75.89331700591609,10.44817925944021,0.1289816893608793,0.0
full_direct,6.169491525423728,2.8600000000000003,75.89383785243241,75.89383785243241,0.0,0.0,0.0
base_mode,6.169491525423728,2.8600000000000003,101.76619515528594,75.89383785243241,25.87235730285353,0.29334248441173844,0.0
pointamp3_mode,6.169491525423728,2.8600000000000003,86.34451747326392,75.89383785243241,10.450679620831508,0.1290098172727334,0.0
full_direct,6.169491525423728,3.0500000000000003,75.89435869431642,75.89435869431642,0.0,0.0,0.0
base_mode,6.169491525423728,3.0500000000000003,101.76975623522803,75.89435869431642,25.875397540911607,0.2933706138129783,0.0
pointamp3_mode,6.169491525423728,3.0500000000000003,86.34753890615556,75.89435869431642,10.45318021183914,0.12903794667397517,0.0
full_direct,6.169491525423728,3.24,75.8948795315888,75.8948795315888,0.0,0.0,0.0
base_mode,6.169491525423728,3.24,101.77331758038372,75.8948795315888,25.87843804879492,0.29339874470359584,0.0
pointamp3_mode,6.169491525423728,3.24,86.35056056407022,75.8948795315888,10.455681032481422,0.1290660775645941,0.0
full_direct,6.169491525423728,3.43,75.8954003642339,75.8954003642339,0.0,0.0,0.0
base_mode,6.169491525423728,3.43,101.7768791907654,75.8954003642339,25.881478826531506,0.293426877083729,0.0
pointamp3_mode,6.169491525423728,3.43,86.35358244701803,75.8954003642339,10.458182082784134,0.12909420994472362,0.0
full_direct,6.169491525423728,3.62,75.89592119227078,75.89592119227078,0.0,0.0,0.0
base_mode,6.169491525423728,3.62,101.78044106643736,75.89592119227078,25.884519874166585,0.2934550109535687,0.0
pointamp3_mode,6.169491525423728,3.62,86.3566045550544,75.89592119227078,10.460683362783627,0.12912234381456492,0.0
full_direct,6.169491525423728,3.81,75.89644201566321,75.89644201566321,0.0,0.0,0.0
base_mode,6.169491525423728,3.81,101.78400320736998,75.89644201566321,25.887561191706766,0.2934831463131111,0.0
pointamp3_mode,6.169491525423728,3.81,86.35962688815364,75.89644201566321,10.46318487249043,0.12915047917410777,0.0
full_direct,6.169491525423728,4.0,75.89696283445247,75.89696283445247,0.0,0.0,0.0
base_mode,6.169491525423728,4.0,101.78756561364445,75.89696283445247,25.89060277919198,0.2935112831624207,0.0
pointamp3_mode,6.169491525423728,4.0,86.36264944638471,75.89696283445247,10.465686611932242,0.12917861602341701,0.0
full_direct,6.4406779661016955,0.2,47.19141164055394,47.19141164055394,0.0,0.0,0.0
base_mode,6.4406779661016955,0.2,78.47601793108856,47.19141164055394,31.284606290534626,0.5085811547824803,0.0
pointamp3_mode,6.4406779661016955,0.2,48.13092852749475,47.19141164055394,0.9395168869408153,0.01971305593492646,0.0
full_direct,6.4406779661016955,0.39,47.19153369844375,47.19153369844375,0.0,0.0,0.0
base_mode,6.4406779661016955,0.39,78.47622944196618,47.19153369844375,31.284695743522434,0.5085812635688183,0.0
pointamp3_mode,6.4406779661016955,0.39,48.13105825139248,47.19153369844375,0.9395245529487326,0.019713164721262215,0.0
full_direct,6.4406779661016955,0.5800000000000001,47.19165575586128,47.19165575586128,0.0,0.0,0.0
base_mode,6.4406779661016955,0.5800000000000001,78.47644095403476,47.19165575586128,31.28478519817348,0.5085813723797655,0.0
pointamp3_mode,6.4406779661016955,0.5800000000000001,48.13118797602077,47.19165575586128,0.9395322201594922,0.01971327353220938,0.0
full_direct,6.4406779661016955,0.77,47.1917778127194,47.1917778127194,0.0,0.0,0.0
base_mode,6.4406779661016955,0.77,78.47665246303025,47.1917778127194,31.284874650310847,0.5085814811628327,0.0
pointamp3_mode,6.4406779661016955,0.77,48.13131769876438,47.1917778127194,0.939539886044976,0.01971338231527889,0.0
full_direct,6.4406779661016955,0.96,47.19189986898862,47.19189986898862,0.0,0.0,0.0
base_mode,6.4406779661016955,0.96,78.47686397247853,47.19189986898862,31.284964103489905,0.5085815899635738,0.0
pointamp3_mode,6.4406779661016955,0.96,48.13144742178557,47.19189986898862,0.9395475527969523,0.019713491116019857,0.0
full_direct,6.4406779661016955,1.15,47.19202192458663,47.19202192458663,0.0,0.0,0.0
base_mode,6.4406779661016955,1.15,78.47707547646753,47.19202192458663,31.2850535518809,0.5085816987083982,0.0
pointamp3_mode,6.4406779661016955,1.15,48.131577141458486,47.19202192458663,0.9395552168718524,0.01971359986084406,0.0
full_direct,6.4406779661016955,1.34,47.192143979461505,47.192143979461505,0.0,0.0,0.0
base_mode,6.4406779661016955,1.34,78.47728697966835,47.192143979461505,31.285143000206844,0.5085818074579279,0.0
pointamp3_mode,6.4406779661016955,1.34,48.131706860647895,47.192143979461505,0.9395628811863901,0.019713708610371826,0.0
full_direct,6.4406779661016955,1.53,47.19226603384187,47.19226603384187,0.0,0.0,0.0
base_mode,6.4406779661016955,1.53,78.47749848386297,47.19226603384187,31.285232450021105,0.5085819162300255,0.0
pointamp3_mode,6.4406779661016955,1.53,48.13183658044694,47.19226603384187,0.9395705466050686,0.01971381738246953,0.0
full_direct,6.4406779661016955,1.72,47.192388087536685,47.192388087536685,0.0,0.0,0.0
base_mode,6.4406779661016955,1.72,78.4777099890408,47.192388087536685,31.28532190150412,0.5085820250286037,0.0
pointamp3_mode,6.4406779661016955,1.72,48.13196630084901,47.192388087536685,0.9395782133123234,0.019713926181048325,0.0
full_direct,6.4406779661016955,1.91,47.19251014056074,47.19251014056074,0.0,0.0,0.0
base_mode,6.4406779661016955,1.91,78.47792149517807,47.19251014056074,31.285411354617324,0.5085821338530461,0.0
pointamp3_mode,6.4406779661016955,1.91,48.13209602183946,47.19251014056074,0.9395858812787168,0.01971403500548991,0.0
full_direct,6.4406779661016955,2.1,47.192632192973605,47.192632192973605,0.0,0.0,0.0
base_mode,6.4406779661016955,2.1,78.47813299305346,47.192632192973605,31.28550080007986,0.5085822425845888,0.0
pointamp3_mode,6.4406779661016955,2.1,48.1322257377628,47.192632192973605,0.9395935447891972,0.019714143737033004,0.0
full_direct,6.4406779661016955,2.29,47.19275424480137,47.19275424480137,0.0,0.0,0.0
base_mode,6.4406779661016955,2.29,78.47834448371623,47.19275424480137,31.285590238914857,0.5085823512360493,0.0
pointamp3_mode,6.4406779661016955,2.29,48.13235544926256,47.19275424480137,0.9396012044611908,0.019714252388495314,0.0
full_direct,6.4406779661016955,2.4800000000000004,47.192876295976646,47.192876295976646,0.0,0.0,0.0
base_mode,6.4406779661016955,2.4800000000000004,78.47855597529635,47.192876295976646,31.2856796793197,0.5085824599124512,0.0
pointamp3_mode,6.4406779661016955,2.4800000000000004,48.132485161324844,47.192876295976646,0.9396088653481982,0.019714361064896914,0.0
full_direct,6.4406779661016955,2.6700000000000004,47.19299834651119,47.19299834651119,0.0,0.0,0.0
base_mode,6.4406779661016955,2.6700000000000004,78.4787674678638,47.19299834651119,31.285769121352615,0.5085825686144371,0.0
pointamp3_mode,6.4406779661016955,2.6700000000000004,48.1326148739927,47.19299834651119,0.9396165274815118,0.01971446976688286,0.0
full_direct,6.4406779661016955,2.8600000000000003,47.19312039642925,47.19312039642925,0.0,0.0,0.0
base_mode,6.4406779661016955,2.8600000000000003,78.47897896143671,47.19312039642925,31.28585856500746,0.5085826773417235,0.0
pointamp3_mode,6.4406779661016955,2.8600000000000003,48.13274458727715,47.19312039642925,0.9396241908479013,0.019714578494167738,0.0
full_direct,6.4406779661016955,3.0500000000000003,47.19324244571873,47.19324244571873,0.0,0.0,0.0
base_mode,6.4406779661016955,3.0500000000000003,78.47919045597585,47.19324244571873,31.285948010257123,0.5085827860940669,0.0
pointamp3_mode,6.4406779661016955,3.0500000000000003,48.13287430115426,47.19324244571873,0.939631855435529,0.019714687246510963,0.0
full_direct,6.4406779661016955,3.24,47.19336449438947,47.19336449438947,0.0,0.0,0.0
base_mode,6.4406779661016955,3.24,78.47940195151779,47.19336449438947,31.286037457128316,0.5085828948717247,0.0
pointamp3_mode,6.4406779661016955,3.24,48.13300401564643,47.19336449438947,0.9396395212569573,0.01971479602416877,0.0
full_direct,6.4406779661016955,3.43,47.19348654238608,47.19348654238608,0.0,0.0,0.0
base_mode,6.4406779661016955,3.43,78.47961344801698,47.19348654238608,31.286126905630894,0.5085830036752897,0.0
pointamp3_mode,6.4406779661016955,3.43,48.13313373072577,47.19348654238608,0.9396471883396842,0.019714904827735504,0.0
full_direct,6.4406779661016955,3.62,47.19360858977154,47.19360858977154,0.0,0.0,0.0
base_mode,6.4406779661016955,3.62,78.47982494551316,47.19360858977154,31.286216355741615,0.5085831125039338,0.0
pointamp3_mode,6.4406779661016955,3.62,48.13326344641652,47.19360858977154,0.939654856644978,0.019715013656379933,0.0
full_direct,6.4406779661016955,3.81,47.19373063654577,47.19373063654577,0.0,0.0,0.0
base_mode,6.4406779661016955,3.81,78.4800364439836,47.19373063654577,31.28630580743782,0.5085832213573688,0.0
pointamp3_mode,6.4406779661016955,3.81,48.13339316270477,47.19373063654577,0.9396625261589975,0.019715122509814463,0.0
full_direct,6.4406779661016955,4.0,47.19385268269482,47.19385268269482,0.0,0.0,0.0
base_mode,6.4406779661016955,4.0,78.48024794347046,47.19385268269482,31.28639526077564,0.5085833302364277,0.0
pointamp3_mode,6.4406779661016955,4.0,48.13352287961637,47.19385268269482,0.9396701969215542,0.01971523138887182,0.0
full_direct,6.711864406779661,0.2,21.790715479580715,21.790715479580715,0.0,0.0,0.0
base_mode,6.711864406779661,0.2,29.2526486083096,21.790715479580715,7.461933128728884,0.29448613664608897,0.0
pointamp3_mode,6.711864406779661,0.2,31.71182499275609,21.790715479580715,9.921109513175374,0.3752056558444322,0.0
