alpha_center,taper,taper_center_D,taper_sigma_D,D,eta,mu,base_mu,delta_mu,delta_log_mu,acceptance_mismatch
0.8,0.02,6.0,0.4,5.898305084745763,0.6,47.7571000274536,90.80038672801365,-43.043286700560046,-0.6425357971696216,0.0
0.825,0.0,5.9,0.4,5.898305084745763,0.6,48.744135005931014,90.80038672801365,-42.056251722082635,-0.6220786620815966,0.0
0.825,0.0,6.0,0.4,5.898305084745763,0.6,48.744135005931014,90.80038672801365,-42.056251722082635,-0.6220786620815966,0.0
0.825,0.01,5.9,0.4,5.898305084745763,0.6,48.748261300266236,90.80038672801365,-42.05212542774741,-0.6219940135450128,0.0
0.825,0.01,6.0,0.4,5.898305084745763,0.6,48.98442160922326,90.80038672801365,-41.81596511879039,-0.6171612234983204,0.0
0.825,0.02,5.9,0.4,5.898305084745763,0.6,48.752387943900985,90.80038672801365,-42.047998784112664,-0.6219093650084295,0.0
0.825,0.02,6.0,0.4,5.898305084745763,0.6,49.22589271710697,90.80038672801365,-41.574494010906676,-0.612243784915044,0.0
0.85,0.0,5.9,0.4,5.898305084745763,0.6,50.24328443332576,90.80038672801365,-40.55710229468789,-0.5917866498270179,0.0
0.85,0.0,6.0,0.4,5.898305084745763,0.6,50.24328443332576,90.80038672801365,-40.55710229468789,-0.5917866498270179,0.0
0.85,0.01,5.9,0.4,5.898305084745763,0.6,50.24753763383721,90.80038672801365,-40.55284909417644,-0.5917020012904353,0.0
0.85,0.01,6.0,0.4,5.898305084745763,0.6,50.490961167219176,90.80038672801365,-40.30942556079447,-0.5868692112437424,0.0
0.85,0.02,5.9,0.4,5.898305084745763,0.6,50.25179119439113,90.80038672801365,-40.54859553362252,-0.5916173527538519,0.0
0.85,0.02,6.0,0.4,5.898305084745763,0.6,50.7398588357152,90.80038672801365,-40.06052789229845,-0.5819517726604662,0.0
0.8,0.0,5.9,0.4,5.898305084745763,1.0,47.29386129326974,90.80374771209182,-43.50988641882208,-0.6523200544256078,0.0
0.8,0.0,6.0,0.4,5.898305084745763,1.0,47.29386129326974,90.80374771209182,-43.50988641882208,-0.6523200544256078,0.0
0.8,0.01,5.9,0.4,5.898305084745763,1.0,47.29786500563027,90.80374771209182,-43.50588270646155,-0.6522354019402462,0.0
0.8,0.01,6.0,0.4,5.898305084745763,1.0,47.52700960360795,90.80374771209182,-43.27673810848387,-0.6474023864482145,0.0
0.8,0.02,5.9,0.4,5.898305084745763,1.0,47.30186905692939,90.80374771209182,-43.50187865516243,-0.6521507494548838,0.0
0.8,0.02,6.0,0.4,5.898305084745763,1.0,47.761307283719056,90.80374771209182,-43.042440428372764,-0.6424847184708212,0.0
0.825,0.0,5.9,0.4,5.898305084745763,1.0,48.74847573799003,90.80374771209182,-42.05527197410179,-0.6220266290757183,0.0
0.825,0.0,6.0,0.4,5.898305084745763,1.0,48.74847573799003,90.80374771209182,-42.05527197410179,-0.6220266290757183,0.0
0.825,0.01,5.9,0.4,5.898305084745763,1.0,48.75260259229063,90.80374771209182,-42.05114511980119,-0.6219419765903564,0.0
0.825,0.01,6.0,0.4,5.898305084745763,1.0,48.98879497687385,90.80374771209182,-41.81495273521797,-0.6171089610983249,0.0
0.825,0.02,5.9,0.4,5.898305084745763,1.0,48.756729795954485,90.80374771209182,-42.047017916137335,-0.6218573241049944,0.0
0.825,0.02,6.0,0.4,5.898305084745763,1.0,49.230298936627484,90.80374771209182,-41.573448775464335,-0.6121912931209315,0.0
0.85,0.0,5.9,0.4,5.898305084745763,1.0,50.24782967161922,90.80374771209182,-40.5559180404726,-0.5917332037258284,0.0
0.85,0.0,6.0,0.4,5.898305084745763,1.0,50.24782967161922,90.80374771209182,-40.5559180404726,-0.5917332037258284,0.0
0.85,0.01,5.9,0.4,5.898305084745763,1.0,50.252083455329114,90.80374771209182,-40.551664256762706,-0.5916485512404663,0.0
0.85,0.01,6.0,0.4,5.898305084745763,1.0,50.49554039486625,90.80374771209182,-40.30820731722557,-0.5868155357484351,0.0
0.85,0.02,5.9,0.4,5.898305084745763,1.0,50.25633759914761,90.80374771209182,-40.54741011294421,-0.5915638987551044,0.0
0.85,0.02,6.0,0.4,5.898305084745763,1.0,50.744472277371536,90.80374771209182,-40.059275434720284,-0.5818978677710419,0.0
0.8,0.0,5.9,0.4,5.898305084745763,2.0,47.304222028385745,90.81214966256223,-43.50792763417649,-0.6521935313555229,0.0
0.8,0.0,6.0,0.4,5.898305084745763,2.0,47.304222028385745,90.81214966256223,-43.50792763417649,-0.6521935313555229,0.0
0.8,0.01,5.9,0.4,5.898305084745763,2.0,47.30822708475814,90.81214966256223,-43.5039225778041,-0.6521088690005723,0.0
0.8,0.01,6.0,0.4,5.898305084745763,2.0,47.53744867037299,90.81214966256223,-43.274700992189246,-0.6472752900298013,0.0
0.8,0.02,5.9,0.4,5.898305084745763,2.0,47.312232480222384,90.81214966256223,-43.49991718233985,-0.6520242066456218,0.0
0.8,0.02,6.0,0.4,5.898305084745763,2.0,47.771825202670236,90.81214966256223,-43.040324459892,-0.64235704870408,0.0
0.825,0.0,5.9,0.4,5.898305084745763,2.0,48.759327350111235,90.81214966256223,-42.052822312451,-0.6218965741110724,0.0
0.825,0.0,6.0,0.4,5.898305084745763,2.0,48.759327350111235,90.81214966256223,-42.052822312451,-0.6218965741110724,0.0
0.825,0.01,5.9,0.4,5.898305084745763,2.0,48.7634556043419,90.81214966256223,-42.048694058220335,-0.6218119117561216,0.0
0.825,0.01,6.0,0.4,5.898305084745763,2.0,48.99972817895478,90.81214966256223,-41.81242148360745,-0.6169783327853509,0.0
0.825,0.02,5.9,0.4,5.898305084745763,2.0,48.76758420809511,90.81214966256223,-42.044565454467126,-0.6217272494011706,0.0
0.825,0.02,6.0,0.4,5.898305084745763,2.0,49.24131426940161,90.81214966256223,-41.57083539316062,-0.6120600914596287,0.0
0.85,0.0,5.9,0.4,5.898305084745763,2.0,50.259192555976554,90.81214966256223,-40.55295710658568,-0.5915996168666212,0.0
0.85,0.0,6.0,0.4,5.898305084745763,2.0,50.259192555976554,90.81214966256223,-40.55295710658568,-0.5915996168666212,0.0
0.85,0.01,5.9,0.4,5.898305084745763,2.0,50.26344779770311,90.81214966256223,-40.548701864859126,-0.5915149545116705,0.0
0.85,0.01,6.0,0.4,5.898305084745763,2.0,50.50698825382751,90.81214966256223,-40.305161408734726,-0.5866813755408997,0.0
0.85,0.02,5.9,0.4,5.898305084745763,2.0,50.26770339970373,90.81214966256223,-40.54444626285851,-0.5914302921567194,0.0
0.85,0.02,6.0,0.4,5.898305084745763,2.0,50.75600567261649,90.81214966256223,-40.056143989945745,-0.581763134215178,0.0
0.8,0.0,5.9,0.4,5.898305084745763,4.0,47.32494253542981,90.82895137743073,-43.504008842000914,-0.6519405997145041,0.0
0.8,0.0,6.0,0.4,5.898305084745763,4.0,47.32494253542981,90.82895137743073,-43.504008842000914,-0.6519405997145041,0.0
0.8,0.01,5.9,0.4,5.898305084745763,4.0,47.32895027987952,90.82895137743073,-43.500001097551205,-0.6518559176304841,0.0
0.8,0.01,6.0,0.4,5.898305084745763,4.0,47.55832584390324,90.82895137743073,-43.270625533527486,-0.6470212122793289,0.0
0.8,0.02,5.9,0.4,5.898305084745763,4.0,47.33295836372778,90.82895137743073,-43.49599301370294,-0.6517712355464633,0.0
0.8,0.02,6.0,0.4,5.898305084745763,4.0,47.79286008390992,90.82895137743073,-43.036091293520805,-0.6421018248441539,0.0
0.825,0.0,5.9,0.4,5.898305084745763,4.0,48.78102963321471,90.82895137743073,-42.04792174421602,-0.6216365822981726,0.0
0.825,0.0,6.0,0.4,5.898305084745763,4.0,48.78102963321471,90.82895137743073,-42.04792174421602,-0.6216365822981726,0.0
0.825,0.01,5.9,0.4,5.898305084745763,4.0,48.78516068737537,90.82895137743073,-42.04379069005536,-0.6215519002141524,0.0
0.825,0.01,6.0,0.4,5.898305084745763,4.0,49.021593646113764,90.82895137743073,-41.80735773131696,-0.6167171948629973,0.0
0.825,0.02,5.9,0.4,5.898305084745763,4.0,48.789292091377135,90.82895137743073,-42.03965928605359,-0.6214672181301318,0.0
0.825,0.02,6.0,0.4,5.898305084745763,4.0,49.26334400224371,90.82895137743073,-41.565607375187014,-0.6117978074278222,0.0
0.85,0.0,5.9,0.4,5.898305084745763,4.0,50.28191741162904,90.82895137743073,-40.54703396580169,-0.5913325648818409,0.0
0.85,0.0,6.0,0.4,5.898305084745763,4.0,50.28191741162904,90.82895137743073,-40.54703396580169,-0.5913325648818409,0.0
0.85,0.01,5.9,0.4,5.898305084745763,4.0,50.28617556947628,90.82895137743073,-40.54277580795445,-0.5912478827978208,0.0
0.85,0.01,6.0,0.4,5.898305084745763,4.0,50.529883063845666,90.82895137743073,-40.29906831358506,-0.5864131774466662,0.0
0.85,0.02,5.9,0.4,5.898305084745763,4.0,50.29043408792847,90.82895137743073,-40.53851728950226,-0.5911632007138006,0.0
0.85,0.02,6.0,0.4,5.898305084745763,4.0,50.77907156053297,90.82895137743073,-40.04987981689776,-0.5814937900114905,0.0
0.8,0.0,5.9,0.4,6.169491525423728,0.2,53.74104011613697,86.94702113806264,-33.205981021925666,-0.48112202313288166,0.0
0.8,0.0,6.0,0.4,6.169491525423728,0.2,53.74104011613697,86.94702113806264,-33.205981021925666,-0.48112202313288166,0.0
0.8,0.01,5.9,0.4,6.169491525423728,0.2,53.05517705911762,86.94702113806264,-33.89184407894502,-0.4939665321368384,0.0
0.8,0.01,6.0,0.4,6.169491525423728,0.2,53.24536928073585,86.94702113806264,-33.70165185732679,-0.4903881417876649,0.0
0.8,0.02,5.9,0.4,6.169491525423728,0.2,52.37806724044211,86.94702113806264,-34.56895389762053,-0.5068110411407954,0.0
0.8,0.02,6.0,0.4,6.169491525423728,0.2,52.754270176297425,86.94702113806264,-34.19275096176521,-0.4996542604424484,0.0
0.825,0.0,5.9,0.4,6.169491525423728,0.2,55.72620761940309,86.94702113806264,-31.220813518659547,-0.4448484306420178,0.0
0.825,0.0,6.0,0.4,6.169491525423728,0.2,55.72620761940309,86.94702113806264,-31.220813518659547,-0.4448484306420178,0.0
0.825,0.01,5.9,0.4,6.169491525423728,0.2,55.01500911949794,86.94702113806264,-31.9320120185647,-0.45769293964597446,0.0
0.825,0.01,6.0,0.4,6.169491525423728,0.2,55.21222694793202,86.94702113806264,-31.73479419013062,-0.45411454929680106,0.0
0.825,0.02,5.9,0.4,6.169491525423728,0.2,54.31288719824176,86.94702113806264,-32.63413393982088,-0.4705374486499314,0.0
0.825,0.02,6.0,0.4,6.169491525423728,0.2,54.70298688490948,86.94702113806264,-32.24403425315316,-0.4633806679515844,0.0
0.85,0.0,5.9,0.4,6.169491525423728,0.2,57.784706230655,86.94702113806264,-29.16231490740764,-0.4085748381511535,0.0
0.85,0.0,6.0,0.4,6.169491525423728,0.2,57.784706230655,86.94702113806264,-29.16231490740764,-0.4085748381511535,0.0
0.85,0.01,5.9,0.4,6.169491525423728,0.2,57.04723640910565,86.94702113806264,-29.899784728956988,-0.4214193471551104,0.0
0.85,0.01,6.0,0.4,6.169491525423728,0.2,57.25173936680456,86.94702113806264,-29.69528177125808,-0.4178409568059369,0.0
0.85,0.02,5.9,0.4,6.169491525423728,0.2,56.319178450541756,86.94702113806264,-30.627842687520882,-0.4342638561590671,0.0
0.85,0.02,6.0,0.4,6.169491525423728,0.2,56.72368822713951,86.94702113806264,-30.223332910923126,-0.4271070754607201,0.0
0.8,0.0,5.9,0.4,6.169491525423728,0.6,53.744390468855094,86.94817366721938,-33.203783198364285,-0.48107293798599027,0.0
0.8,0.0,6.0,0.4,6.169491525423728,0.6,53.744390468855094,86.94817366721938,-33.203783198364285,-0.48107293798599027,0.0
0.8,0.01,5.9,0.4,6.169491525423728,0.6,53.058457915717476,86.94817366721938,-33.8897157515019,-0.4939179509184511,0.0
0.8,0.01,6.0,0.4,6.169491525423728,0.6,53.24866937418293,86.94817366721938,-33.69950429303645,-0.49033942017832166,0.0
0.8,0.02,5.9,0.4,6.169491525423728,0.6,52.38127982910838,86.94817366721938,-34.566893838111,-0.5067629638509112,0.0
0.8,0.02,6.0,0.4,6.169491525423728,0.6,52.75752065258189,86.94817366721938,-34.19065301463749,-0.49960590237065305,0.0
0.825,0.0,5.9,0.4,6.169491525423728,0.6,55.729761042663256,86.94817366721938,-31.218412624556123,-0.44479792237360516,0.0
0.825,0.0,6.0,0.4,6.169491525423728,0.6,55.729761042663256,86.94817366721938,-31.218412624556123,-0.44479792237360516,0.0
0.825,0.01,5.9,0.4,6.169491525423728,0.6,55.018489467262356,86.94817366721938,-31.929684199957023,-0.457642935306066,0.0
0.825,0.01,6.0,0.4,6.169491525423728,0.6,55.21572752383685,86.94817366721938,-31.732446143382532,-0.4540644045659363,0.0
0.825,0.02,5.9,0.4,6.169491525423728,0.6,54.31629575698253,86.94817366721938,-32.63187791023685,-0.4704879482385263,0.0
0.825,0.02,6.0,0.4,6.169491525423728,0.6,54.70643528603394,86.94817366721938,-32.24173838118544,-0.4633308867582678,0.0
0.85,0.0,5.9,0.4,6.169491525423728,0.6,57.78847315557825,86.94817366721938,-29.159700511641127,-0.40852290676121955,0.0
0.85,0.0,6.0,0.4,6.169491525423728,0.6,57.78847315557825,86.94817366721938,-29.159700511641127,-0.40852290676121955,0.0
0.85,0.01,5.9,0.4,6.169491525423728,0.6,57.050926509542684,86.94817366721938,-29.897247157676695,-0.42136791969368026,0.0
0.85,0.01,6.0,0.4,6.169491525423728,0.6,57.255450733662094,86.94817366721938,-29.692722933557285,-0.4177893889535512,0.0
0.85,0.02,5.9,0.4,6.169491525423728,0.6,56.322793073882366,86.94817366721938,-30.625380593337013,-0.43421293262614097,0.0
0.85,0.02,6.0,0.4,6.169491525423728,0.6,56.72734474034757,86.94817366721938,-30.22082892687181,-0.42705587114588267,0.0
0.8,0.0,5.9,0.4,6.169491525423728,1.0,53.74774064702502,86.94932616967884,-33.20158552265382,-0.48102385949000215,0.0
0.8,0.0,6.0,0.4,6.169491525423728,1.0,53.74774064702502,86.94932616967884,-33.20158552265382,-0.48102385949000215,0.0
0.8,0.01,5.9,0.4,6.169491525423728,1.0,53.06173860058935,86.94932616967884,-33.88758756908949,-0.4938693762772324,0.0
0.8,0.01,6.0,0.4,6.169491525423728,1.0,53.251969295118045,86.94932616967884,-33.697356874560796,-0.49029070516668866,0.0
0.8,0.02,5.9,0.4,6.169491525423728,1.0,52.38449224884986,86.94932616967884,-34.56483392082898,-0.5067148930644623,0.0
0.8,0.02,6.0,0.4,6.169491525423728,1.0,52.760770958381784,86.94932616967884,-34.18855521129706,-0.49955755084337583,0.0
0.825,0.0,5.9,0.4,6.169491525423728,1.0,55.733314283322734,86.94932616967884,-31.216011886356107,-0.444747420964325,0.0
0.825,0.0,6.0,0.4,6.169491525423728,1.0,55.733314283322734,86.94932616967884,-31.216011886356107,-0.444747420964325,0.0
0.825,0.01,5.9,0.4,6.169491525423728,1.0,55.02196963529206,86.94932616967884,-31.92735653438678,-0.4575929377515553,0.0
0.825,0.01,6.0,0.4,6.169491525423728,1.0,55.21922791921003,86.94932616967884,-31.730098250468814,-0.45401426664101246,0.0
0.825,0.02,5.9,0.4,6.169491525423728,1.0,54.31970413883868,86.94932616967884,-32.62962203084016,-0.4704384545387852,0.0
0.825,0.02,6.0,0.4,6.169491525423728,1.0,54.70988350868769,86.94932616967884,-32.23944266099115,-0.46328111231769925,0.0
0.85,0.0,5.9,0.4,6.169491525423728,1.0,57.79223988972559,86.94932616967884,-29.157086279953248,-0.4084709824386483,0.0
0.85,0.0,6.0,0.4,6.169491525423728,1.0,57.79223988972559,86.94932616967884,-29.157086279953248,-0.4084709824386483,0.0
0.85,0.01,5.9,0.4,6.169491525423728,1.0,57.05461642211204,86.94932616967884,-29.8947097475668,-0.4213164992258784,0.0
0.85,0.01,6.0,0.4,6.169491525423728,1.0,57.25916191184321,86.94932616967884,-29.690164257835633,-0.41773782811533544,0.0
0.85,0.02,5.9,0.4,6.169491525423728,1.0,56.326407512249006,86.94932616967884,-30.622918657429835,-0.4341620160131086,0.0
0.85,0.02,6.0,0.4,6.169491525423728,1.0,56.73100106697118,86.94932616967884,-30.21832510270766,-0.4270046737920222,0.0
0.8,0.0,5.9,0.4,6.169491525423728,2.0,53.75611532853438,86.9522073097103,-33.196091981175925,-0.4809011923535096,0.0
0.8,0.0,6.0,0.4,6.169491525423728,2.0,53.75611532853438,86.9522073097103,-33.196091981175925,-0.4809011923535096,0.0
0.8,0.01,5.9,0.4,6.169491525423728,2.0,53.06993956120492,86.9522073097103,-33.882267748505384,-0.4937479684550166,0.0
0.8,0.01,6.0,0.4,6.169491525423728,2.0,53.26021834245807,86.9522073097103,-33.691988967252236,-0.4901689465083258,0.0
0.8,0.02,5.9,0.4,6.169491525423728,2.0,52.3925225589163,86.9522073097103,-34.559684750794005,-0.5065947445565235,0.0
0.8,0.02,6.0,0.4,6.169491525423728,2.0,52.768895976762984,86.9522073097103,-34.18331133294732,-0.4994367006631427,0.0
0.825,0.0,5.9,0.4,6.169491525423728,2.0,55.742196585787426,86.9522073097103,-31.210010723922878,-0.44462119745577655,0.0
0.825,0.0,6.0,0.4,6.169491525423728,2.0,55.742196585787426,86.9522073097103,-31.210010723922878,-0.44462119745577655,0.0
0.825,0.01,5.9,0.4,6.169491525423728,2.0,55.03066926873481,86.9522073097103,-31.92153804097549,-0.4574679735572838,0.0
0.825,0.01,6.0,0.4,6.169491525423728,2.0,55.22797811752147,86.9522073097103,-31.724229192188837,-0.45388895161059345,0.0
0.825,0.02,5.9,0.4,6.169491525423728,2.0,54.328224319330445,86.9522073097103,-32.62398299037986,-0.470314749658791,0.0
0.825,0.02,6.0,0.4,6.169491525423728,2.0,54.71850328422692,86.9522073097103,-32.233704025483384,-0.4631567057654097,0.0
0.85,0.0,5.9,0.4,6.169491525423728,2.0,57.801655890101785,86.9522073097103,-29.15055141960852,-0.4083412025580439,0.0
0.85,0.0,6.0,0.4,6.169491525423728,2.0,57.801655890101785,86.9522073097103,-29.15055141960852,-0.4083412025580439,0.0
0.85,0.01,5.9,0.4,6.169491525423728,2.0,57.0638403812819,86.9522073097103,-29.888366928428404,-0.4211879786595507,0.0
0.85,0.01,6.0,0.4,6.169491525423728,2.0,57.268439031499895,86.9522073097103,-29.683768278210408,-0.4176089567128602,0.0
0.85,0.02,5.9,0.4,6.169491525423728,2.0,56.33544279858666,86.9522073097103,-30.61676451112364,-0.4340347547610574,0.0
0.85,0.02,6.0,0.4,6.169491525423728,2.0,56.74014106689714,86.9522073097103,-30.212066242813165,-0.42687671086767637,0.0
0.8,0.0,5.9,0.4,6.169491525423728,4.0,53.77286141415116,86.95796909219023,-33.18510767803907,-0.48065598281804284,0.0
0.8,0.0,6.0,0.4,6.169491525423728,4.0,53.77286141415116,86.95796909219023,-33.18510767803907,-0.48065598281804284,0.0
0.8,0.01,5.9,0.4,6.169491525423728,4.0,53.086338258070306,86.95796909219023,-33.87163083411992,-0.4935052761652401,0.0
0.8,0.01,6.0,0.4,6.169491525423728,4.0,53.276713198028865,86.95796909219023,-33.68125589416136,-0.48992555293151097,0.0
0.8,0.02,5.9,0.4,6.169491525423728,4.0,52.408580007397845,86.95796909219023,-34.54938908479238,-0.5063545695124378,0.0
0.8,0.02,6.0,0.4,6.169491525423728,4.0,52.78514281254247,86.95796909219023,-34.17282627964776,-0.49919512304497904,0.0
0.825,0.0,5.9,0.4,6.169491525423728,4.0,55.75995776186366,86.95796909219023,-31.198011330326565,-0.4443688790814778,0.0
0.825,0.0,6.0,0.4,6.169491525423728,4.0,55.75995776186366,86.95796909219023,-31.198011330326565,-0.4443688790814778,0.0
0.825,0.01,5.9,0.4,6.169491525423728,4.0,55.048065160672486,86.95796909219023,-31.90990393151774,-0.4572181724286762,0.0
0.825,0.01,6.0,0.4,6.169491525423728,4.0,55.24547512420877,86.95796909219023,-31.71249396798146,-0.45363844919494617,0.0
0.825,0.02,5.9,0.4,6.169491525423728,4.0,54.34526135897069,86.95796909219023,-32.61270773321954,-0.47006746577587344,0.0
0.825,0.02,6.0,0.4,6.169491525423728,4.0,54.73573948413194,86.95796909219023,-32.222229608058285,-0.46290801930841435,0.0
0.85,0.0,5.9,0.4,6.169491525423728,4.0,57.820484308216315,86.95796909219023,-29.13748478397391,-0.40808177534491347,0.0
0.85,0.0,6.0,0.4,6.169491525423728,4.0,57.820484308216315,86.95796909219023,-29.13748478397391,-0.40808177534491347,0.0
0.85,0.01,5.9,0.4,6.169491525423728,4.0,57.08228477169406,86.95796909219023,-29.875684320496163,-0.4209310686921113,0.0
0.85,0.01,6.0,0.4,6.169491525423728,4.0,57.28698972767128,86.95796909219023,-29.670979364518942,-0.41735134545838176,0.0
0.85,0.02,5.9,0.4,6.169491525423728,4.0,56.35350989776745,86.95796909219023,-30.604459194422773,-0.4337803620393091,0.0
0.85,0.02,6.0,0.4,6.169491525423728,4.0,56.75841756295995,86.95796909219023,-30.199551529230277,-0.42662091557184995,0.0
0.8,0.0,5.9,0.4,6.4406779661016955,0.2,49.73478452189798,53.17603232822576,-3.4412478063277803,-0.06690319661620257,0.0
0.8,0.0,6.0,0.4,6.4406779661016955,0.2,49.73478452189798,53.17603232822576,-3.4412478063277803,-0.06690319661620257,0.0
0.8,0.01,5.9,0.4,6.4406779661016955,0.2,48.905142107861884,53.17603232822576,-4.270890220363874,-0.08372522815441101,0.0
0.8,0.01,6.0,0.4,6.4406779661016955,0.2,48.816729819603125,53.17603232822576,-4.359302508622633,-0.08553469640625729,0.0
0.8,0.02,5.9,0.4,6.4406779661016955,0.2,48.089339233733014,53.17603232822576,-5.086693094492745,-0.10054725969261928,0.0
0.8,0.02,6.0,0.4,6.4406779661016955,0.2,47.91562149486893,53.17603232822576,-5.260410833356829,-0.10416619619631189,0.0
0.825,0.0,5.9,0.4,6.4406779661016955,0.2,52.130605052637655,53.17603232822576,-1.0454272755881036,-0.019855569362996775,0.0
0.825,0.0,6.0,0.4,6.4406779661016955,0.2,52.130605052637655,53.17603232822576,-1.0454272755881036,-0.019855569362996775,0.0
0.825,0.01,5.9,0.4,6.4406779661016955,0.2,51.260997162771574,53.17603232822576,-1.915035165454185,-0.03667760090120507,0.0
0.825,0.01,6.0,0.4,6.4406779661016955,0.2,51.16832588400111,53.17603232822576,-2.0077064442246453,-0.03848706915305139,0.0
0.825,0.02,5.9,0.4,6.4406779661016955,0.2,50.4058954901526,53.17603232822576,-2.7701368380731566,-0.05349963243941347,0.0
0.825,0.02,6.0,0.4,6.4406779661016955,0.2,50.22380943262935,53.17603232822576,-2.9522228955964067,-0.05711856894310601,0.0
0.85,0.0,5.9,0.4,6.4406779661016955,0.2,54.64183688093684,53.17603232822576,1.4658045527110843,0.02719205789020938,0.0
0.85,0.0,6.0,0.4,6.4406779661016955,0.2,54.64183688093684,53.17603232822576,1.4658045527110843,0.02719205789020938,0.0
0.85,0.01,5.9,0.4,6.4406779661016955,0.2,53.730338301159016,53.17603232822576,0.5543059729332569,0.010370026352001332,0.0
0.85,0.01,6.0,0.4,6.4406779661016955,0.2,53.63320286808644,53.17603232822576,0.4571705398606838,0.008560558100154958,0.0
0.85,0.02,5.9,0.4,6.4406779661016955,0.2,52.83404473110197,53.17603232822576,-0.34198759712379,-0.006452005186207378,0.0
0.85,0.02,6.0,0.4,6.4406779661016955,0.2,52.64318723686357,53.17603232822576,-0.5328450913621907,-0.010070941689899832,0.0
0.8,0.0,5.9,0.4,6.4406779661016955,0.6,49.73506774877589,53.17628845305178,-3.441220704275892,-0.06690231842295363,0.0
0.8,0.0,6.0,0.4,6.4406779661016955,0.6,49.73506774877589,53.17628845305178,-3.441220704275892,-0.06690231842295363,0.0
0.8,0.01,5.9,0.4,6.4406779661016955,0.6,48.90542117737256,53.17628845305178,-4.2708672756792225,-0.08372433836256803,0.0
0.8,0.01,6.0,0.4,6.4406779661016955,0.6,48.81700844550741,53.17628845305178,-4.3592800075443705,-0.08553380536680723,0.0
0.8,0.02,5.9,0.4,6.4406779661016955,0.6,48.08961420576464,53.17628845305178,-5.086674247287142,-0.10054635830218259,0.0
0.8,0.02,6.0,0.4,6.4406779661016955,0.6,47.91589559315311,53.17628845305178,-5.260392859898673,-0.10416529231066084,0.0
0.825,0.0,5.9,0.4,6.4406779661016955,0.6,52.13090023203748,53.17628845305178,-1.0453882210142993,-0.01985472360853618,0.0
0.825,0.0,6.0,0.4,6.4406779661016955,0.6,52.13090023203748,53.17628845305178,-1.0453882210142993,-0.01985472360853618,0.0
0.825,0.01,5.9,0.4,6.4406779661016955,0.6,51.26128801274491,53.17628845305178,-1.9150004403068692,-0.03667674354815065,0.0
0.825,0.01,6.0,0.4,6.4406779661016955,0.6,51.16861627200486,53.17628845305178,-2.007672181046921,-0.0384862105523897,0.0
0.825,0.02,5.9,0.4,6.4406779661016955,0.6,50.40618207300204,53.17628845305178,-2.7701063800497394,-0.053498763487764965,0.0
0.825,0.02,6.0,0.4,6.4406779661016955,0.6,50.22409510554792,53.17628845305178,-2.952193347503865,-0.05711769749624325,0.0
0.85,0.0,5.9,0.4,6.4406779661016955,0.6,54.64214450717289,53.17628845305178,1.4658560541211045,0.027192871205881416,0.0
0.85,0.0,6.0,0.4,6.4406779661016955,0.6,54.64214450717289,53.17628845305178,1.4658560541211045,0.027192871205881416,0.0
0.85,0.01,5.9,0.4,6.4406779661016955,0.6,53.73064141897979,53.17628845305178,0.5543529659280111,0.010370851266266787,0.0
0.85,0.01,6.0,0.4,6.4406779661016955,0.6,53.633505504834645,53.17628845305178,0.4572170517828624,0.008561384262027944,0.0
0.85,0.02,5.9,0.4,6.4406779661016955,0.6,52.83434340531809,53.17628845305178,-0.34194504773369516,-0.006451168673347425,0.0
0.85,0.02,6.0,0.4,6.4406779661016955,0.6,52.64348496350691,53.17628845305178,-0.5328034895448752,-0.010070102681825665,0.0
0.8,0.0,5.9,0.4,6.4406779661016955,1.0,49.735350972564554,53.17654457489055,-3.4411936023259955,-0.06690144024487304,0.0
0.8,0.0,6.0,0.4,6.4406779661016955,1.0,49.735350972564554,53.17654457489055,-3.4411936023259955,-0.06690144024487304,0.0
0.8,0.01,5.9,0.4,6.4406779661016955,1.0,48.905700243860544,53.17654457489055,-4.2708443310300055,-0.08372344858571835,0.0
0.8,0.01,6.0,0.4,6.4406779661016955,1.0,48.81728706839609,53.17654457489055,-4.359257506494458,-0.08553291434233162,0.0
0.8,0.02,5.9,0.4,6.4406779661016955,1.0,48.089889174838795,53.17654457489055,-5.086655400051754,-0.10054545692656411,0.0
0.8,0.02,6.0,0.4,6.4406779661016955,1.0,47.91616968849365,53.17654457489055,-5.260374886396896,-0.10416438843979062,0.0
0.825,0.0,5.9,0.4,6.4406779661016955,1.0,52.131195408154504,53.17654457489055,-1.0453491667360453,-0.019853877869733694,0.0
0.825,0.0,6.0,0.4,6.4406779661016955,1.0,52.131195408154504,53.17654457489055,-1.0453491667360453,-0.019853877869733694,0.0
0.825,0.01,5.9,0.4,6.4406779661016955,1.0,51.261578859505946,53.17654457489055,-1.9149657153846036,-0.036675886210578997,0.0
0.825,0.01,6.0,0.4,6.4406779661016955,1.0,51.16890665680378,53.17654457489055,-2.007637918086772,-0.038485351967192216,0.0
0.825,0.02,5.9,0.4,6.4406779661016955,1.0,50.40646865270819,53.17654457489055,-2.7700759221823574,-0.053497894551424834,0.0
0.825,0.02,6.0,0.4,6.4406779661016955,1.0,50.22438077533789,53.17654457489055,-2.9521637995526575,-0.05711682606465064,0.0
0.85,0.0,5.9,0.4,6.4406779661016955,1.0,54.642452129921246,53.17654457489055,1.4659075550306966,0.027193684505406258,0.0
0.85,0.0,6.0,0.4,6.4406779661016955,1.0,54.642452129921246,53.17654457489055,1.4659075550306966,0.027193684505406258,0.0
