D,level,Nz,zmax,N_ref,E_ref,omega_ref,S_l1,gamma_geo_l1,A1_fp,S_l2,gamma_geo_l2,A2_fp,A21_ratio,grid_index,A1_profile,A2_profile,D_ref_profile
4.0,fine,8001,80.0,2.0,-0.3900972960948542,0.7809626776646537,10.815010368885392,3.1537817049054014e-10,2.9184960858256078e-09,18.151442987581873,1.3380958482119617e-16,3.3288451356672013e-15,1.1406029125187299e-06,0,409503.3561746769,4924703.8810177045,12.0
4.2025316455696204,fine,8001,80.0,2.0,-0.40157395424845627,0.7735800189712398,11.031077354666905,2.027837707824743e-10,2.044024049294016e-09,18.444909812022978,7.36987535109581e-17,2.07439747195309e-15,1.0148596209861446e-06,1,286803.43700062414,3068870.092946857,12.0
4.405063291139241,fine,8001,80.0,2.0,-0.41134283370868574,0.7672399665628181,11.241598870808403,1.3200868443572585e-10,1.4329186769234574e-09,18.71028124960097,4.299197678896809e-17,1.3467332541399342e-15,9.398532350987515e-07,2,201057.3220143754,1992361.3785143031,12.0
4.6075949367088604,fine,8001,80.0,2.0,-0.4196853372035505,0.7617838688213668,11.447131862018253,8.689191514583259e-11,1.0057578278078697e-09,18.987914426388503,2.4498463979486712e-17,8.420266158872411e-16,8.372061271673182e-07,3,141121.04106857654,1245696.802999209,12.0
4.810126582278481,fine,8001,80.0,2.0,-0.4268328568900056,0.7570780297366939,11.648159616436587,5.776672568900928e-11,7.069878703045006e-10,19.256755421037123,1.422117254675215e-17,5.29794010202773e-16,7.493678922307253e-07,4,99199.68954920841,783778.9118605517,12.0
5.012658227848101,fine,8001,80.0,2.0,-0.4329761387253026,0.7530098679796284,11.845104401476146,3.875017866873418e-11,4.978146823768428e-10,19.517622893731087,8.394770395857433e-18,3.3542864224285655e-16,6.738022282535633e-07,5,69849.94229611217,496234.180003933,12.0
5.215189873417722,fine,8001,80.0,2.0,-0.43827288337776316,0.7494845673009131,12.03833742114601,2.6205694155317618e-11,3.5118132731924764e-10,19.771233338663162,5.031385755376516e-18,2.1368428550075218e-16,6.084727998835162e-07,6,49275.355502979044,316125.1987491844,12.0
5.417721518987342,fine,8001,80.0,2.0,-0.4428538809302643,0.7464222123367817,12.228186754245229,1.7853217370687535e-11,2.4823070410318233e-10,20.018217184617676,3.0576095995198104e-18,1.369565540533056e-16,5.517309172050558e-07,7,34830.03007252633,202613.9534250039,12.0
5.620253164556962,fine,8001,80.0,2.0,-0.44682795212001936,0.7437553683033021,12.428470283208215,1.1917852014228193e-11,1.711303220695619e-10,20.259131856382172,1.881792644578297e-18,8.830398283105274e-17,5.160043045741391e-07,8,24011.83320789503,130637.18774356408,12.0
5.822784810126582,fine,8001,80.0,2.0,-0.45028592894190256,0.7414270503954502,12.614514399172913,8.189180355910276e-12,1.2095521396229355e-10,20.494472461357397,1.1716444183504585e-18,5.726724338662472e-17,4.7345824549967023e-07,9,16971.606131304252,84721.33856259134,12.0
6.025316455696203,fine,8001,80.0,2.0,-0.45330386633304887,0.7393890272833045,12.796963354209094,5.669853813142019e-12,8.58449694325634e-11,20.724680600814317,7.372998625916322e-19,3.735038964088804e-17,4.350911869125786e-07,10,12045.177399442246,55256.28298269807,12.0
6.227848101265822,fine,8001,80.0,2.0,-0.45594563971506874,0.7376004069175472,12.976799985788865,3.947443243809831e-12,6.108373237672066e-11,20.95015168565885,4.685442401152653e-19,2.4494900752090423e-17,4.0100530532455743e-07,11,8570.850424446167,36237.83260640789,12.0
6.4303797468354436,fine,8001,80.0,2.0,-0.4582650519932801,0.736026458768107,13.154318032433022,2.761836451877615e-12,4.356694597304075e-11,21.171241048933986,3.00460303430643e-19,1.6150001036685073e-17,3.706938982291461e-07,12,6113.015083655341,23892.36192805404,12.0
6.632911392405063,fine,8001,80.0,2.0,-0.46030754825852754,0.7346376329466606,13.329727500999978,1.9409706755950187e-12,3.114299859784704e-11,21.388269082563085,1.942936879997581e-19,1.070304758195947e-17,3.436742787735086e-07,13,4369.771989450485,15834.121990486774,12.0
6.8354430379746836,fine,8001,80.0,2.0,-0.4621116159682984,0.7334087428110614,13.503202273440579,1.3696626471523754e-12,2.2309963868532922e-11,21.60152557716382,1.2661914163918535e-19,7.128535042142128e-18,3.195224826068216e-07,14,3130.3811317997856,10545.976985190018,12.0
7.037974683544304,fine,8001,80.0,2.0,-0.46370993235428665,0.7323182830202407,13.674893601334205,9.701484932317396e-13,1.6015456489128544e-11,21.811273407191813,8.311291391020647e-20,4.770568209878196e-18,2.978727589261353e-07,15,2247.1790230660386,7057.593495750892,12.0
7.240506329113924,fine,8001,80.0,2.0,-0.46513030792722343,0.7313478598264826,13.844935910730092,6.895495163111853e-13,1.1519921100825312e-11,22.017751675225828,5.492219451179622e-20,3.2072731536309112e-18,2.784110347249805e-07,16,1616.3963270558695,4744.849911440615,12.0
7.443037974683545,fine,8001,80.0,2.0,-0.4663964650192854,0.7304817143369946,14.013450021511808,4.916786103627416e-13,8.302276143881302e-12,22.22117840741107,3.652069397836634e-20,2.165795687064461e-18,2.6086770055951847e-07,17,1164.9184528018932,3204.0848975811514,12.0
7.6455696202531644,fine,8001,80.0,2.0,-0.467528682374448,0.729706322862528,14.180545255597018,3.516276349733477e-13,5.9944592880233455e-12,22.421752874736335,2.442648709402489e-20,1.4687084412628249e-18,2.450109961038916e-07,18,841.1014182339068,2172.811850954669,12.0
7.848101265822785,fine,8001,80.0,2.0,-0.4685443305392188,0.7290100612891302,14.346320974166465,2.521607298361985e-13,4.335865013991913e-12,22.61965760097784,1.6426633399208294e-20,1.0000294192664393e-18,2.3064127135861626e-07,19,608.3788440811867,1479.446643349549,12.0
8.050632911392405,fine,8001,80.0,2.0,-0.46945831798801524,0.7283829226526284,14.510867778474244,1.8129262917805681e-13,3.1415382556930622e-12,22.815060107300134,1.110325559162771e-20,6.835550917100171e-19,2.1758611103057104e-07,20,440.79910386226277,1011.2535356376754,12.0
8.253164556962025,fine,8001,80.0,2.0,-0.47028346395626486,0.7278162790455673,14.674268490171253,1.3065141050744026e-13,2.2799126897183624e-12,23.024093569576312,7.303788507318176e-21,4.542189419187876e-19,1.9922646334974223e-07,21,319.901713337673,671.97292001716,12.0
8.455696202531644,fine,8001,80.0,2.0,-0.4710308109402074,0.7273026804981491,14.836598975229002,9.436459012470953e-14,1.6571902300110521e-12,23.21634190337458,4.968860806465309e-21,3.118597917865221e-19,1.881858739804677e-07,22,232.525568324494,461.3663490947093,12.0
8.658227848101266,fine,8001,80.0,2.0,-0.47170988730664365,0.7268356847963344,14.997928849981426,6.829686395556085e-14,1.2063535049678686e-12,23.406134392745862,3.3972399489393604e-21,2.1500823060105567e-19,1.782298718540072e-07,23,169.2672508339783,318.083847261805,12.0
8.860759493670887,fine,8001,80.0,2.0,-0.4723289285970408,0.7264097131804883,15.158322094643783,4.952567022255781e-14,8.794184586226471e-13,23.593803793332654,2.332727738585208e-21,1.4876566169557204e-19,1.6916367883449947e-07,24,123.39396720008287,220.08438412005307,12.0
9.063291139240507,fine,8001,80.0,2.0,-0.47289506442138185,0.7260199278109507,15.317837591517677,3.597856685858611e-14,6.419585501295058e-13,23.779528317668387,1.6080986233089235e-21,1.032717751190029e-19,1.608698491486239e-07,25,90.07522130313065,152.78058635978144,12.0
9.265822784810126,fine,8001,80.0,2.0,-0.4734144767170685,0.7256621274966274,15.47652960084578,2.6181326603788132e-14,4.692254169241433e-13,23.963442487215907,1.1126351566866328e-21,7.191257303038833e-20,1.5325805132592375e-07,26,65.83849262848744,106.3876849367883,12.0
9.468354430379748,fine,8001,80.0,2.0,-0.47389253399905934,0.7253326588545015,15.634448183728882,1.9082184248291654e-14,3.433942293808087e-13,24.145659728391628,7.724736402306195e-22,5.02226525456931e-20,1.4625362993505183e-07,27,48.1827233229535,74.2995488906112,12.0
9.670886075949367,fine,8001,80.0,2.0,-0.47433390551638743,0.7250283404692623,15.791639579834886,1.3928717285203728e-14,2.516032675823531e-13,24.326280168366935,5.380423962707524e-22,3.517237703505538e-20,1.3979300576270534e-07,28,35.30324505141225,52.034124337369626,12.0
9.873417721518987,fine,8001,80.0,2.0,-0.4747426584808695,0.7247463980725468,15.948146545832564,1.0181270655690695e-14,1.845556699111368e-13,24.50539418803886,3.758989565507761e-22,2.4697458652666656e-20,1.338211861199303e-07,29,25.89558594809517,36.537497396581024,12.0
10.075949367088608,fine,8001,80.0,2.0,-0.4751223410544467,0.7244844090424261,16.118261588039715,7.2424401127883e-15,1.3171144609487708e-13,24.683084378330783,2.6337488569739493e-22,1.7385884493259918e-20,1.3199979962816718e-07,30,18.48084685959559,25.7207317701554,12.0
10.278481012658228,fine,8001,80.0,2.0,-0.47547605327498516,0.7242402548360695,16.27525487846671,5.2890282853582535e-15,9.647881220184364e-14,24.85942677740293,1.8503714322278474e-22,1.226829844965475e-20,1.2716054613098057e-07,31,13.53724529160192,18.14975900835612,12.0
10.481012658227847,fine,8001,80.0,2.0,-0.47580650779425593,0.7240120801518053,16.43118619743087,3.87078294754258e-15,7.080868138348864e-14,25.034491737622744,1.3033545567923033e-22,8.676948355820709e-21,1.2254074198653305e-07,32,9.93538857690098,12.83670447310724,12.0
10.683544303797468,fine,8001,80.0,2.0,-0.47611608195622934,0.7237982578341638,16.58635458368617,2.8372198671819396e-15,5.203974877790592e-14,25.208344580176593,9.202962137338613e-23,6.1503481528905055e-21,1.1818558500616182e-07,33,7.301860668081398,9.09884424890171,12.0
10.88607594936709,fine,8001,80.0,2.0,-0.4764068625190006,0.723597358674698,16.74087278268832,2.082378299656069e-15,3.8290132860204294e-14,25.3810461165437,6.513290163789438e-23,4.36857482307012e-21,1.1409139892566075e-07,34,5.372608855218757,6.462883224928879,12.0
11.088607594936708,fine,8001,80.0,2.0,-0.47668068410614894,0.7234081253993841,16.894807615315674,1.5301709129683262e-15,2.8202622853563984e-14,25.552653080000866,4.619882406216916e-23,3.1091877559828193e-21,1.1024463122194712e-07,35,3.957198629648325,4.599742068094845,12.0
