D,eta,mu_full,chi2_full,mu_base,chi2_base,mu_runtime,chi2_runtime,mu_cf,chi2_cf,abs_delta_base,abs_delta_runtime,abs_delta_cf,abs_improvement_vs_base,abs_improvement_vs_runtime,improved_vs_base,improved_vs_runtime,worsened_vs_runtime,acceptance_flip_vs_base,case,is_reviewer_target
15.2,1.72,1.2115551161443887e-05,12.249787978772089,8.492334142092385e-06,12.24985138460326,5.704611793358894e-06,12.249900169497003,5.704611793358894e-06,12.249900169497003,3.623217019351502e-06,6.410939368084993e-06,6.410939368084993e-06,-2.7877223487334913e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,1.815,1.2114531933706428e-05,12.249787996608422,8.491619720655046e-06,12.24985139710556,5.704131890320614e-06,12.249900177895272,5.704131890320614e-06,12.249900177895272,3.6229122130513817e-06,6.410400043385813e-06,6.410400043385813e-06,-2.7874878303344316e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,1.91,1.2116199192382124e-05,12.249787967431644,8.492788374878962e-06,12.249851376654236,5.7049169181535476e-06,12.24990016415734,5.7049169181535476e-06,12.24990016415734,3.6234108175031618e-06,6.411282274228577e-06,6.411282274228577e-06,-2.787871456725415e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.005,1.2115245789457304e-05,12.24978798411605,8.492120092929202e-06,12.249851388349098,5.704468008698491e-06,12.249900172013229,5.704468008698491e-06,12.249900172013229,3.6231256965281023e-06,6.410777780758814e-06,6.410777780758814e-06,-2.7876520842307113e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.1,1.2117247188182593e-05,12.249787949091878,8.493522961511206e-06,12.249851363799044,5.705410366891601e-06,12.249900155522027,5.705410366891601e-06,12.249900155522027,3.6237242266713864e-06,6.411836821290992e-06,6.411836821290992e-06,-2.7881125946196056e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.1950000000000003,1.2116388540299215e-05,12.249787964118084,8.492921097803666e-06,12.249851374331596,5.705006073001774e-06,12.249900162597138,5.705006073001774e-06,12.249900162597138,3.6234674424955494e-06,6.411382467297442e-06,6.411382467297442e-06,-2.7879150248018923e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.29,1.2123054916164692e-05,12.249787847457515,8.49759386266636e-06,12.24985129255871,5.708144940255146e-06,12.249900107667187,5.708144940255146e-06,12.249900107667187,3.625461053498331e-06,6.414909975909545e-06,6.414909975909545e-06,-2.7894489224112143e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.385,1.212405160022197e-05,12.249787830015698,8.498292481633143e-06,12.24985128033295,5.7086142281953396e-06,12.24990009945468,5.7086142281953396e-06,12.24990009945468,3.625759118588827e-06,6.415437372026631e-06,6.415437372026631e-06,-2.7896782534378037e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.4800000000000004,1.2122979105488345e-05,12.249787848784194,8.49754072284005e-06,12.24985129348865,5.708109244288078e-06,12.249900108291865,5.708109244288078e-06,12.249900108291865,3.625438382648294e-06,6.4148698612002666e-06,6.4148698612002666e-06,-2.7894314785519724e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.575,1.212432717702008e-05,12.249787825193144,8.498485645305972e-06,12.249851276952608,5.708743983307142e-06,12.249900097183977,5.708743983307142e-06,12.249900097183977,3.625841531714108e-06,6.415583193712938e-06,6.415583193712938e-06,-2.7897416619988297e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.6700000000000004,1.212332117576752e-05,12.249787842798014,8.497780494730905e-06,12.249851289292666,5.708270307846506e-06,12.249900105473262,5.708270307846506e-06,12.249900105473262,3.6255406810366146e-06,6.415050867921013e-06,6.415050867921013e-06,-2.7895101868843986e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.765,1.2122384431979668e-05,12.249787859190889,8.497123889762563e-06,12.24985130078318,5.707829242247425e-06,12.24990011319188,5.707829242247425e-06,12.24990011319188,3.6252605422171056e-06,6.414555189732243e-06,6.414555189732243e-06,-2.7892946475151378e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.8600000000000003,1.2123237745254533e-05,12.249787844258035,8.497722013997902e-06,12.249851290316071,5.7082310241968536e-06,12.249900106160723,5.7082310241968536e-06,12.249900106160723,3.6255157312566305e-06,6.415006721057679e-06,6.415006721057679e-06,-2.7894909898010488e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,2.955,1.2122363933671853e-05,12.249787859549604,8.497109521003013e-06,12.249851301034631,5.707819590225518e-06,12.249900113360786,5.707819590225518e-06,12.249900113360786,3.6252544126688393e-06,6.4145443434463345e-06,6.4145443434463345e-06,-2.789289930777495e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.0500000000000003,1.2123523910685784e-05,12.249787839250182,8.497922599803912e-06,12.249851286805844,5.7083657650272775e-06,12.24990010380277,5.7083657650272775e-06,12.24990010380277,3.6256013108818718e-06,6.415158145658506e-06,6.415158145658506e-06,-2.7895568347766346e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.145,1.2122694223070432e-05,12.249787853769591,8.497341035243897e-06,12.24985129698316,5.707975106818103e-06,12.24990011063926,5.707975106818103e-06,12.24990011063926,3.6253531878265345e-06,6.414719116252329e-06,6.414719116252329e-06,-2.789365928425794e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.24,1.2121913277646093e-05,12.24978786743602,8.496793636230547e-06,12.249851306562586,5.7076073988576075e-06,12.24990011707412,5.7076073988576075e-06,12.24990011707412,3.6251196414155457e-06,6.414305878788485e-06,6.414305878788485e-06,-2.7891862373729396e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.3350000000000004,1.212269640273901e-05,12.24978785373145,8.497342562627816e-06,12.249851296956429,5.707976132817807e-06,12.249900110621304,5.707976132817807e-06,12.249900110621304,3.6253538401111946e-06,6.414720269921203e-06,6.414720269921203e-06,-2.7893664298100083e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.43,1.2121958662404692e-05,12.24978786664179,8.49682544797559e-06,12.249851306005883,5.707628767971553e-06,12.249900116700164,5.707628767971553e-06,12.249900116700164,3.6251332144291016e-06,6.414329894433139e-06,6.414329894433139e-06,-2.789196680004037e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.5250000000000004,1.2122970717900123e-05,12.249787848930971,8.497534842105451e-06,12.249851293591565,5.708105293983322e-06,12.249900108360992,5.708105293983322e-06,12.249900108360992,3.6254358757946726e-06,6.414865423916801e-06,6.414865423916801e-06,-2.7894295481221286e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.62,1.2122264480679228e-05,12.24978786129002,8.4970398093735e-06,12.249851302254582,5.707772762371455e-06,12.249900114180273,5.707772762371455e-06,12.249900114180273,3.625224671305728e-06,6.414491718307773e-06,6.414491718307773e-06,-2.789267047002045e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.715,1.2116846494778045e-05,12.24978795610395,8.493242099372186e-06,12.249851368714104,5.705221701508945e-06,12.249900158823657,5.705221701508945e-06,12.249900158823657,3.6236043954058587e-06,6.4116247932691e-06,6.4116247932691e-06,-2.7880203978632414e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.81,1.2116328438854224e-05,12.249787965169851,8.492878971322602e-06,12.249851375068802,5.704977775101965e-06,12.249900163092352,5.704977775101965e-06,12.249900163092352,3.6234494675316215e-06,6.411350663752259e-06,6.411350663752259e-06,-2.7879011962206374e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,3.905,1.2115835631408933e-05,12.249787973793904,8.492533541035716e-06,12.249851381113796,5.7047457369301985e-06,12.249900167153,5.7047457369301985e-06,12.249900167153,3.6233020903732165e-06,6.411089894478734e-06,6.411089894478734e-06,-2.7877878041055175e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
15.2,4.0,1.211687261522673e-05,12.249787955646845,8.493260408656478e-06,12.24985136839369,5.705234000525605e-06,12.249900158608424,5.705234000525605e-06,12.249900158608424,3.623612206570253e-06,6.411638614701126e-06,6.411638614701126e-06,-2.788026408130873e-06,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,0.2,1.7697402042259288e-06,12.249969029566,1.4270380256571926e-06,12.249975026847276,9.83700743295731e-07,12.249982785243038,9.83700743295731e-07,12.249982785243038,3.4270217856873623e-07,7.860394609301978e-07,7.860394609301978e-07,-4.4333728236146155e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,0.295,1.7326230805094615e-06,12.24996967911485,1.3971084649022188e-06,12.249975550614062,9.63069386154688e-07,12.249983146291536,9.63069386154688e-07,12.249983146291536,3.3551461560724277e-07,7.695536943547736e-07,7.695536943547736e-07,-4.340390787475308e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,0.39,1.7711649311954063e-06,12.249969004633307,1.428186860700444e-06,12.249975006742684,9.844926702560866e-07,12.249982771384325,9.844926702560866e-07,12.249982771384325,3.429780704949622e-07,7.866722609393197e-07,7.866722609393197e-07,-4.436941904443575e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,0.485,1.7483333501355675e-06,12.249969404185476,1.4097765119439488e-06,12.24997532892346,9.718018565352976e-07,12.24998299347341,9.718018565352976e-07,12.24998299347341,3.385568381916187e-07,7.765314936002699e-07,7.765314936002699e-07,-4.379746554086512e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,0.5800000000000001,1.7716531575487271e-06,12.249968996089358,1.428580544231873e-06,12.249974999853226,9.84764048296144e-07,12.249982766635211,9.84764048296144e-07,12.249982766635211,3.430726133168541e-07,7.868891092525831e-07,7.868891092525831e-07,-4.4381649593572905e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,0.675,1.755187923216909e-06,12.249969284230597,1.4153037279824143e-06,12.249975232197276,9.756119347726248e-07,12.249982926797088,9.756119347726248e-07,12.249982926797088,3.398841952344946e-07,7.795759884442841e-07,7.795759884442841e-07,-4.396917932097895e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,0.77,1.7488800989123886e-06,12.249969394617382,1.410217385295772e-06,12.249975321208185,9.72105763954785e-07,12.249982988155034,9.72105763954785e-07,12.249982988155034,3.386627136166167e-07,7.767743349576036e-07,7.767743349576036e-07,-4.381116213409869e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,0.865,1.7744321067675875e-06,12.249968947457806,1.430821362515685e-06,12.249974960638948,9.863087125389635e-07,12.24998273960361,9.863087125389635e-07,12.24998273960361,3.436107442519025e-07,7.88123394228624e-07,7.88123394228624e-07,-4.445126499767215e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,0.96,1.767453555486724e-06,12.2499690695823,1.4251941760949295e-06,12.249975059114613,9.824297216745038e-07,12.2499828074859,9.824297216745038e-07,12.2499828074859,3.422593793917945e-07,7.850238338122202e-07,7.850238338122202e-07,-4.427644544204257e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.055,1.77410978717981e-06,12.249968953098394,1.4305614586565103e-06,12.249974965187262,9.861295528986046e-07,12.2499827427389,9.861295528986046e-07,12.2499827427389,3.4354832852329965e-07,7.879802342812054e-07,7.879802342812054e-07,-4.4443190575790575e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.15,1.768318612374339e-06,12.249969054443822,1.4258917186327182e-06,12.249975046907627,9.829105589756593e-07,12.249982799071253,9.829105589756593e-07,12.249982799071253,3.424268937416209e-07,7.854080533986798e-07,7.854080533986798e-07,-4.429811596570589e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.245,1.7597017320212806e-06,12.24996920523904,1.4189434581473286e-06,12.249975168502065,9.781209115512731e-07,12.249982882890023,9.781209115512731e-07,12.249982882890023,3.40758273873952e-07,7.815808204700075e-07,7.815808204700075e-07,-4.408225465960555e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.34,1.7689368990383245e-06,12.24996904362382,1.4263902768835245e-06,12.24997503818287,9.83254230351668e-07,12.249982793057011,9.83254230351668e-07,12.249982793057011,3.4254662215479996e-07,7.856826686866565e-07,7.856826686866565e-07,-4.431360465318566e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.435,1.7614254012174045e-06,12.249969175074868,1.4203333466075156e-06,12.249975144179038,9.79079003968435e-07,12.24998286612342,9.79079003968435e-07,12.24998286612342,3.410920546098889e-07,7.823463972489694e-07,7.823463972489694e-07,-4.412543426390805e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.53,1.7572853786639142e-06,12.24996924752517,1.4169950206776762e-06,12.249975202599684,9.767777943023268e-07,12.249982906394562,9.767777943023268e-07,12.249982906394562,3.4029035798623795e-07,7.805075843615873e-07,7.805075843615873e-07,-4.4021722637534937e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.625,1.765110538103157e-06,12.249969110585052,1.4233048734197304e-06,12.249975092177372,9.811273678391546e-07,12.249982830277077,9.811273678391546e-07,12.249982830277077,3.418056646834265e-07,7.839831702640023e-07,7.839831702640023e-07,-4.4217750558057587e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.72,1.7589912980920306e-06,12.249969217671616,1.4183705965320662e-06,12.249975178527134,9.777260206047058e-07,12.249982889800611,9.777260206047058e-07,12.249982889800611,3.4062070155996437e-07,7.812652774873247e-07,7.812652774873247e-07,-4.4064457592736034e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.815,1.76589980647792e-06,12.249969096772876,1.4239413035471386e-06,12.249975081039858,9.815660784958652e-07,12.249982822599646,9.815660784958652e-07,12.249982822599646,3.419585029307813e-07,7.843337279820548e-07,7.843337279820548e-07,-4.4237522505127346e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,1.91,1.7603563301032962e-06,12.249969193783588,1.4194712962745217e-06,12.249975159264906,9.784847664372143e-07,12.249982876522568,9.784847664372143e-07,12.249982876522568,3.4088503382877453e-07,7.818715636660819e-07,7.818715636660819e-07,-4.4098652983730736e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.005,1.75774070099021e-06,12.24996923955704,1.417362171897003e-06,12.249975196174546,9.770308828121358e-07,12.249982901965511,9.770308828121358e-07,12.249982901965511,3.4037852909320697e-07,7.807098181780743e-07,7.807098181780743e-07,-4.4033128908486734e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.1,1.7614733703122222e-06,12.24996917423541,1.4203720267043684e-06,12.24997514350214,9.791056673364328e-07,12.249982865656808,9.791056673364328e-07,12.249982865656808,3.411013436078538e-07,7.823677029757894e-07,7.823677029757894e-07,-4.412663593679356e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.1950000000000003,1.7650550169463513e-06,12.249969111556672,1.4232601036836123e-06,12.249975092960842,9.810965066974718e-07,12.249982830817148,9.810965066974718e-07,12.249982830817148,3.4179491326273895e-07,7.839585102488795e-07,7.839585102488795e-07,-4.421635969861406e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.29,1.7682229076381492e-06,12.249969056118656,1.4258145466854902e-06,12.249975048258138,9.8285736200369e-07,12.2499828000022,9.8285736200369e-07,12.2499828000022,3.4240836095265895e-07,7.853655456344592e-07,7.853655456344592e-07,-4.4295718468180026e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.385,1.7656642705715216e-06,12.249969100894743,1.4237513781026433e-06,12.249975084363548,9.814351571065527e-07,12.249982824890768,9.814351571065527e-07,12.249982824890768,3.419128924688783e-07,7.842291134649689e-07,7.842291134649689e-07,-4.423162209960906e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.4800000000000004,1.761440864127616e-06,12.249969174804267,1.4203458151952293e-06,12.24997514396084,9.790875989454304e-07,12.249982865973008,9.790875989454304e-07,12.249982865973008,3.410950489323868e-07,7.823532651821857e-07,7.823532651821857e-07,-4.4125821624979887e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.575,1.7661830747847967e-06,12.249969091815688,1.424169718228886e-06,12.249975077042606,9.81723531687844e-07,12.249982819844217,9.81723531687844e-07,12.249982819844217,3.420133565559107e-07,7.844595430969526e-07,7.844595430969526e-07,-4.424461865410419e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.6700000000000004,1.7622432146402492e-06,12.24996916076315,1.4209927941637077e-06,12.249975132638722,9.795335812393472e-07,12.249982858168323,9.795335812393472e-07,12.249982858168323,3.4125042047654153e-07,7.82709633400902e-07,7.82709633400902e-07,-4.414592129243605e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.765,1.7666301798406343e-06,12.249969083991354,1.4245302434149123e-06,12.249975070733422,9.819720526712335e-07,12.249982815495104,9.819720526712335e-07,12.249982815495104,3.42099936425722e-07,7.846581271694008e-07,7.846581271694008e-07,-4.425581907436788e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.8600000000000003,1.7629356984038437e-06,12.249969148644702,1.4215511815816784e-06,12.249975122866948,9.79918494681196e-07,12.249982851432344,9.79918494681196e-07,12.249982851432344,3.413845168221653e-07,7.830172037226476e-07,7.830172037226476e-07,-4.4163268690048233e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,2.955,1.7610437756164638e-06,12.249969181753306,1.4200256210764403e-06,12.249975149564232,9.788668793941722e-07,12.249982869835598,9.788668793941722e-07,12.249982869835598,3.410181545400235e-07,7.821768962222917e-07,7.821768962222917e-07,-4.4115874168226815e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.0500000000000003,1.7635440202944377e-06,12.24996913799908,1.4220417046923164e-06,12.249975114282805,9.802566271905353e-07,12.249982845515028,9.802566271905353e-07,12.249982845515028,3.4150231560212127e-07,7.832873931039024e-07,7.832873931039024e-07,-4.417850775017812e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.145,1.7617487860623263e-06,12.24996916941564,1.4205941094413735e-06,12.249975139615696,9.792587557261866e-07,12.249982862977763,9.792587557261866e-07,12.249982862977763,3.411546766209528e-07,7.824900303361397e-07,7.824900303361397e-07,-4.413353537151869e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.24,1.764080668201318e-06,12.249969128607754,1.422474433161684e-06,12.249975106710062,9.805549200946548e-07,12.249982840294903,9.805549200946548e-07,12.249982840294903,3.4160623503963405e-07,7.835257481066633e-07,7.835257481066633e-07,-4.419195130670292e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.3350000000000004,1.7623730701499227e-06,12.249969158490684,1.421097503741832e-06,12.249975130806304,9.796057607384067e-07,12.24998285690518,9.796057607384067e-07,12.24998285690518,3.4127556640809063e-07,7.82767309411516e-07,7.82767309411516e-07,-4.4149174300342534e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.43,1.7593820457415598e-06,12.249969210833545,1.418685677668359e-06,12.24997517301322,9.779432156215148e-07,12.249982885999705,9.779432156215148e-07,12.249982885999705,3.4069636807320073e-07,7.81438830120045e-07,7.81438830120045e-07,-4.4074246204684426e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.5250000000000004,1.7667107991165493e-06,12.24996908258052,1.4245952511330266e-06,12.249975069595788,9.820168644698537e-07,12.249982814710895,9.820168644698537e-07,12.249982814710895,3.421155479835226e-07,7.846939346466956e-07,7.846939346466956e-07,-4.4257838666317296e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.62,1.7637578597951345e-06,12.249969134256894,1.4222141351418408e-06,12.249975111265275,9.803754887473505e-07,12.249982843434951,9.803754887473505e-07,12.249982843434951,3.415437246532937e-07,7.83382371047784e-07,7.83382371047784e-07,-4.418386463944903e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.715,1.7667796077018947e-06,12.24996908137637,1.4246507352473438e-06,12.249975068624815,9.820551113585236e-07,12.249982814041577,9.820551113585236e-07,12.249982814041577,3.421288724545509e-07,7.847244963433711e-07,7.847244963433711e-07,-4.4259562388882016e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.81,1.764203956674514e-06,12.249969126450209,1.4225738473802158e-06,12.249975104970316,9.80623449341182e-07,12.249982839095644,9.80623449341182e-07,12.249982839095644,3.416301092942983e-07,7.835805073333322e-07,7.835805073333322e-07,-4.4195039803903384e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,3.905,1.7625420323518237e-06,12.249969155533847,1.4212337471782904e-06,12.249975128422047,9.79699677485756e-07,12.249982855261644,9.79699677485756e-07,12.249982855261644,3.4130828517353323e-07,7.828423548660677e-07,7.828423548660677e-07,-4.415340696925345e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.0,4.0,1.7646074482553778e-06,12.249969119389116,1.4228992046432375e-06,12.249975099276568,9.808477280049017e-07,12.249982835170773,9.808477280049017e-07,12.249982835170773,3.417082436121403e-07,7.837597202504761e-07,7.837597202504761e-07,-4.420514766383358e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,0.2,4.112081813062357e-07,12.24999280385788,2.487002673883347e-07,12.249995647745704,6.962707334920028e-08,12.249998781526244,6.962707334920028e-08,12.249998781526244,1.62507913917901e-07,3.4158110795703543e-07,3.4158110795703543e-07,-1.7907319403913442e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,0.295,3.4134888975241425e-07,12.249994026395154,2.064491029421428e-07,12.24999638714096,5.7798276553455015e-08,12.249998988530178,5.7798276553455e-08,12.249998988530178,1.3489978681027144e-07,2.835506131989592e-07,2.8355061319895927e-07,-1.4865082638868783e-07,-5.293955920339377e-23,0.0,0.0,1.0,0.0,D21E41_fullmap,False
16.8,0.39,3.413488897524144e-07,12.249994026395154,2.064491029425621e-07,12.24999638714096,5.7798276553572395e-08,12.249998988530178,5.7798276553572395e-08,12.249998988530178,1.3489978680985232e-07,2.83550613198842e-07,2.83550613198842e-07,-1.486508263889897e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,0.485,3.4134888975241425e-07,12.249994026395154,2.0644910294298118e-07,12.24999638714096,5.779827655368972e-08,12.249998988530178,5.7798276553689716e-08,12.249998988530178,1.3489978680943306e-07,2.8355061319872454e-07,2.8355061319872454e-07,-1.4865082638929148e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,0.5800000000000001,3.4134888975241425e-07,12.249994026395154,2.0644910294340047e-07,12.24999638714096,5.77982765538071e-08,12.249998988530178,5.77982765538071e-08,12.249998988530178,1.3489978680901378e-07,2.835506131986071e-07,2.835506131986071e-07,-1.4865082638959334e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,0.675,3.34010859481795e-07,12.249994154810656,2.020110344092147e-07,12.24999646480715,5.6555777996795e-08,12.249999010273902,5.6555777996794995e-08,12.249999010273902,1.3199982507258029e-07,2.77455081485e-07,2.77455081485e-07,-1.454552564124197e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,0.77,3.588524293616976e-07,12.249993720083287,2.170353100748517e-07,12.249996201882364,6.076203139079107e-08,12.249998936664472,6.076203139079107e-08,12.249998936664472,1.4181711928684592e-07,2.9809039797090654e-07,2.9809039797090654e-07,-1.5627327868406062e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,0.865,3.5704220216484597e-07,12.249993751762256,2.159404778016791e-07,12.249996221041927,6.045551798093521e-08,12.249998942028457,6.045551798093521e-08,12.249998942028457,1.4110172436316688e-07,2.965866841839108e-07,2.965866841839108e-07,-1.554849598207439e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,0.96,3.555712759819993e-07,12.24999377750346,2.150508560684472e-07,12.249996236610304,6.020645609482129e-08,12.24999894638704,6.020645609482129e-08,12.24999894638704,1.4052041991355211e-07,2.95364819887178e-07,2.95364819887178e-07,-1.5484439997362588e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,1.055,3.54352436638761e-07,12.24999379883314,2.143136974117053e-07,12.24999624951058,6.000007835183791e-08,12.249998949998645,6.000007835183792e-08,12.249998949998645,1.4003873922705569e-07,2.9435235828692306e-07,2.9435235828692306e-07,-1.5431361905986737e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,1.15,3.488377884762437e-07,12.24999389533946,2.109784172908022e-07,12.249996307877977,5.9066320635945955e-08,12.249998966339406,5.9066320635945935e-08,12.249998966339406,1.3785937118544152e-07,2.8977146784029777e-07,2.8977146784029777e-07,-1.5191209665485625e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,1.245,3.52057993900692e-07,12.24999383898588,2.12926009742916e-07,12.249996273795112,5.961157603089064e-08,12.249998956797436,5.961157603089064e-08,12.249998956797436,1.3913198415777603e-07,2.924464178698014e-07,2.924464178698014e-07,-1.5331443371202535e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,1.34,3.5135197475834113e-07,12.249993851341207,2.1249900668831218e-07,12.249996281267665,5.949203063065668e-08,12.24999895888948,5.9492030630656684e-08,12.24999895888948,1.3885296807002895e-07,2.918599441276845e-07,2.918599441276844e-07,-1.5300697605765548e-07,5.293955920339377e-23,0.0,1.0,0.0,0.0,D21E41_fullmap,False
16.8,1.435,3.50733285462937e-07,12.249993862168273,2.121248210563071e-07,12.249996287815913,5.9387272197063395e-08,12.249998960722756,5.9387272197063395e-08,12.249998960722756,1.3860846440662987e-07,2.913460132658736e-07,2.913460132658736e-07,-1.5273754885924372e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,1.53,3.50186667186594e-07,12.249993871734087,2.1179422424993257e-07,12.249996293601356,5.929471705698183e-08,12.24999896234247,5.929471705698183e-08,12.24999896234247,1.3839244293666145e-07,2.908919501296122e-07,2.908919501296122e-07,-1.5249950719295075e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,1.625,3.490353830052379e-07,12.249993891881555,2.110979232112401e-07,12.24999630578662,5.909977796824147e-08,12.249998965753909,5.909977796824147e-08,12.249998965753909,1.3793745979399778e-07,2.899356050369964e-07,2.899356050369964e-07,-1.5199814524299862e-07,0.0,0.0,0.0,0.0,0.0,D21E41_fullmap,False
16.8,1.72,3.463143367077418e-07,12.249993939499854,2.0945222409198035e-07,12.249996334586353,5.8639041779693275e-08,12.249998973816783,5.8639041779693295e-08,12.249998973816783,1.3686211261576146e-07,2.8767529492804855e-07,2.876752949280485e-07,-1.5081318231228703e-07,5.293955920339377e-23,0.0,1.0,0.0,0.0,D21E41_fullmap,False
