beta_peak,center_D,sigma_D,D,eta,beta_eff,base_mu,cur_mu,delta_mu_current,base_width_ratio,cur_width_ratio,width_ratio_boost,mu_boost,delta_mu_boost,delta_log_width_current,delta_log_width_boost,acceptance_mismatch_boost
0.5,5.9,0.1,4.813559322033898,4.0,1.1692913719412297e-26,13.653769155407037,14.984519071982517,1.3307499165754795,101.45935195974045,87.38302083847883,87.38302083847883,14.984519071982517,1.3307499165754795,-0.14935725076185544,-0.14935725076185544,0.0
0.5,5.9,0.15,4.813559322033898,4.0,2.029520510401394e-12,13.653769155407037,14.984519071982517,1.3307499165754795,101.45935195974045,87.38302083847883,87.3830208385053,14.984519071977978,1.3307499165709409,-0.14935725076185544,-0.14935725076155237,0.0
0.5,5.9,0.2,4.813559322033898,4.0,1.9552765400705014e-07,13.653769155407037,14.984519071982517,1.3307499165754795,101.45935195974045,87.38302083847883,87.3830233903666,14.984518634382518,1.3307494789754806,-0.14935725076185544,-0.14935722155838183,0.0
0.5,6.0,0.1,4.813559322033898,4.0,1.3565118456953372e-31,13.653769155407037,14.984519071982517,1.3307499165754795,101.45935195974045,87.38302083847883,87.38302083847883,14.984519071982517,1.3307499165754795,-0.14935725076185544,-0.14935725076185544,0.0
0.5,6.0,0.15,4.813559322033898,4.0,1.2996854735117333e-14,13.653769155407037,14.984519071982517,1.3307499165754795,101.45935195974045,87.38302083847883,87.38302083847907,14.984519071982476,1.3307499165754386,-0.14935725076185544,-0.1493572507618526,0.0
0.5,6.0,0.2,4.813559322033898,4.0,1.1411254750858279e-08,13.653769155407037,14.984519071982517,1.3307499165754795,101.45935195974045,87.38302083847883,87.38302098741043,14.984519046443591,1.3307498910365538,-0.14935725076185544,-0.14935724905750133,0.0
0.5,6.1,0.1,4.813559322033898,4.0,5.789351975119098e-37,13.653769155407037,14.984519071982517,1.3307499165754795,101.45935195974045,87.38302083847883,87.38302083847883,14.984519071982517,1.3307499165754795,-0.14935725076185544,-0.14935725076185544,0.0
0.5,6.1,0.15,4.813559322033898,4.0,5.336583577078655e-17,13.653769155407037,14.984519071982517,1.3307499165754795,101.45935195974045,87.38302083847883,87.38302083847883,14.984519071982517,1.3307499165754795,-0.14935725076185544,-0.14935725076185544,0.0
0.5,6.1,0.2,4.813559322033898,4.0,5.18662670472008e-10,13.653769155407037,14.984519071982517,1.3307499165754795,101.45935195974045,87.38302083847883,87.38302084524805,14.984519070821724,1.3307499154146871,-0.14935725076185544,-0.14935725068438926,0.0
0.1,5.9,0.1,5.627118644067797,0.2,0.0024156259962632375,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.94539435945989,48.676605414450606,-8.878156283547497,0.10024862345325937,0.1000064602723564,0.0
0.1,5.9,0.15,5.627118644067797,0.2,0.01911377771230546,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.915379495408338,48.758156670140174,-8.796605027857929,0.10024862345325937,0.09833249354860932,0.0
0.1,5.9,0.2,5.627118644067797,0.2,0.039423703843473344,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.878940136477077,48.85753146295046,-8.697230235047641,0.10024862345325937,0.09629645141152203,0.0
0.1,6.0,0.1,5.627118644067797,0.2,9.566956137206336e-05,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.9495684489664,48.66528589395903,-8.889475804039073,0.10024862345325937,0.10023903271142529,0.0
0.1,6.0,0.15,5.627118644067797,0.2,0.004551155572128833,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.941552950649122,48.687027407542935,-8.867734290455168,0.10024862345325937,0.099792376372032,0.0
0.1,6.0,0.2,5.627118644067797,0.2,0.017587068118291724,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.91812166366845,48.750694779203606,-8.804066918794497,0.10024862345325937,0.09848554408382174,0.0
0.1,6.1,0.1,5.627118644067797,0.2,1.3938735883578517e-06,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.949738091281716,48.66482596012977,-8.889935737868335,0.10024862345325937,0.10024848371935102,0.0
0.1,6.1,0.15,5.627118644067797,0.2,0.0006948276009203421,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.9484903446677,48.66820905088823,-8.886552647109873,0.10024862345325937,0.10017896794273021,0.0
0.1,6.1,0.2,5.627118644067797,0.2,0.006110205928501418,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.938749036876565,48.694637426859906,-8.860124271138197,0.10024862345325937,0.09963608371991112,0.0
0.2,5.9,0.1,5.627118644067797,0.2,0.004831251992526475,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.941049171822698,48.68839452343981,-8.866367174558292,0.10024862345325937,0.09976429709145278,0.0
0.2,5.9,0.15,5.627118644067797,0.2,0.03822755542461092,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.881084168647728,48.851673198527166,-8.703088499470937,0.10024862345325937,0.09641636364395938,0.0
0.2,5.9,0.2,5.627118644067797,0.2,0.07884740768694669,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.80841893688359,49.0510069051082,-8.5037547928899,0.10024862345325937,0.0923442793697852,0.0
0.2,6.0,0.1,5.627118644067797,0.2,0.00019133912274412672,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.94939630011489,48.6657526323905,-8.889009065607603,0.10024862345325937,0.10022944196959135,0.0
0.2,6.0,0.15,5.627118644067797,0.2,0.009102311144257667,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.933369036568116,48.7092457898419,-8.845515908156202,0.10024862345325937,0.09933612929080433,0.0
0.2,6.0,0.2,5.627118644067797,0.2,0.03517413623658345,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.8865584254473,48.836721937484285,-8.718039760513818,0.10024862345325937,0.0967224647143846,0.0
0.2,6.1,0.1,5.627118644067797,0.2,2.7877471767157035e-06,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.94973558309483,48.66483276025658,-8.889928937741523,0.10024862345325937,0.10024834398544243,0.0
0.2,6.1,0.15,5.627118644067797,0.2,0.0013896552018406842,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.947240176950544,48.671599177905385,-8.883162520092718,0.10024862345325937,0.10010931243220032,0.0
0.2,6.1,0.2,5.627118644067797,0.2,0.012220411857002835,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.927764204991373,48.724473964184256,-8.830287733813847,0.10024862345325937,0.09902354398656275,0.0
0.3,5.9,0.1,5.627118644067797,0.2,0.007246877988789711,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.93670503630257,48.700186487662855,-8.854575210335248,0.10024862345325937,0.09952213391054922,0.0
0.3,5.9,0.15,5.627118644067797,0.2,0.05734133313691637,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.846854493269923,48.945369088516,-8.6093926094821,0.10024862345325937,0.09450023373930884,0.0
0.3,5.9,0.2,5.627118644067797,0.2,0.11827111153042001,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.738175899169608,49.24524850850247,-8.309513189495632,0.10024862345325937,0.08839210732804752,0.0
0.3,6.0,0.1,5.627118644067797,0.2,0.0002870086841161901,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.94922415291441,48.66621937529836,-8.888542322699742,0.10024862345325937,0.10021985122775726,0.0
0.3,6.0,0.15,5.627118644067797,0.2,0.013653466716386498,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.925188855522375,48.73147431152577,-8.82328738647233,0.10024862345325937,0.09887988220957722,0.0
0.3,6.0,0.2,5.627118644067797,0.2,0.05276120435487517,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.855050786692743,48.92290090225709,-8.631860795741012,0.10024862345325937,0.09495938534494688,0.0
0.3,6.1,0.1,5.627118644067797,0.2,4.181620765073555e-06,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.94973307490829,48.66483956038436,-8.889922137613745,0.10024862345325937,0.10024820425153359,0.0
0.3,6.1,0.15,5.627118644067797,0.2,0.002084482802761026,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.94599009631142,48.67498954107181,-8.879772156926293,0.10024862345325937,0.10003965692167018,0.0
0.3,6.1,0.2,5.627118644067797,0.2,0.018330617785504252,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.91678609969182,48.754328783171765,-8.800432914826338,0.10024862345325937,0.09841100425321454,0.0
0.4,5.9,0.1,5.627118644067797,0.2,0.00966250398505295,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.93236195264476,48.711981307811214,-8.842780390186888,0.10024862345325937,0.09927997072964624,0.0
0.4,5.9,0.15,5.627118644067797,0.2,0.07645511084922184,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.812690343598806,49.03924468411625,-8.515517013881855,0.10024862345325937,0.09258410383465823,0.0
0.4,5.9,0.2,5.627118644067797,0.2,0.15769481537389338,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.668209926161083,49.44025930712573,-8.114502390872374,0.10024862345325937,0.08443993528631046,0.0
0.4,6.0,0.1,5.627118644067797,0.2,0.00038267824548825343,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.949052007364948,48.666686122682634,-8.888075575315469,0.10024862345325937,0.10021026048592346,0.0
0.4,6.0,0.15,5.627118644067797,0.2,0.018204622288515333,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.91701240580907,48.75371297722174,-8.801048720776365,0.10024862345325937,0.09842363512834902,0.0
0.4,6.0,0.2,5.627118644067797,0.2,0.0703482724731669,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.823598649464888,49.00923194140495,-8.545529756593155,0.10024862345325937,0.09319630597550971,0.0
0.4,6.1,0.1,5.627118644067797,0.2,5.575494353431407e-06,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.949730566722106,48.664846360513074,-8.889915337485029,0.10024862345325937,0.10024806451762511,0.0
0.4,6.1,0.15,5.627118644067797,0.2,0.0027793104036813684,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.94474010274428,48.6783801404039,-8.8763815575942,0.10024862345325937,0.09997000141114083,0.0
0.4,6.1,0.2,5.627118644067797,0.2,0.02444082371400567,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.90581471685886,48.78420189502411,-8.770559802973992,0.10024862345325937,0.09779846451986647,0.0
0.5,5.9,0.1,5.627118644067797,0.2,0.012078129981316186,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.92801992059457,48.72377898457662,-8.830982713421484,0.10024862345325937,0.09903780754874315,0.0
0.5,5.9,0.15,5.627118644067797,0.2,0.09556888856152729,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.77859159419883,49.133300329997304,-8.421461368000799,0.10024862345325937,0.0906679739300081,0.0
0.5,5.9,0.2,5.627118644067797,0.2,0.1971185192173667,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.59851992501161,49.63604234698506,-7.918719351013046,0.10024862345325937,0.08048776324457342,0.0
0.5,6.0,0.1,5.627118644067797,0.2,0.0004783478068603168,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.948879863466477,48.6671528745434,-8.887608823454705,0.10024862345325937,0.10020066974408964,0.0
0.5,6.0,0.15,5.627118644067797,0.2,0.022755777860644165,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.90883968572622,48.77596179155894,-8.778799906439161,0.10024862345325937,0.09796738804712161,0.0
0.5,6.0,0.2,5.627118644067797,0.2,0.08793534059145862,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.79220191599633,49.095715323283585,-8.459046374714518,0.10024862345325937,0.09143322660607205,0.0
0.5,6.1,0.1,5.627118644067797,0.2,6.969367941789259e-06,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.949728058536284,48.664853160642714,-8.889908537355389,0.10024862345325937,0.1002479247837172,0.0
0.5,6.1,0.15,5.627118644067797,0.2,0.0034741380046017104,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.943490196243044,48.681770975918155,-8.872990722079948,0.10024862345325937,0.09990034590061111,0.0
0.5,6.1,0.2,5.627118644067797,0.2,0.030551029642507086,57.5547616979981,48.66481916000391,-8.889942537994195,16.237559398455804,17.94974059946895,17.89485005237598,48.814093310949836,-8.740668387048267,0.10024862345325937,0.09718592478651865,0.0
0.1,5.9,0.1,5.627118644067797,0.6,0.0024156259962632375,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.94319251868724,48.68184514749029,-8.878600079515813,0.10023970900827024,0.09999756736133206,0.0
0.1,5.9,0.15,5.627118644067797,0.6,0.01911377771230546,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.913184003823055,48.763397922999815,-8.797047304006291,0.10023970900827024,0.09832374949234018,0.0
0.1,5.9,0.2,5.627118644067797,0.6,0.039423703843473344,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.87675234707404,48.862774551402744,-8.697670675603362,0.10023970900827024,0.09628788840697211,0.0
0.1,6.0,0.1,5.627118644067797,0.6,9.566956137206336e-05,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.94736572487502,48.67052541508408,-8.889919811922027,0.10023970900827024,0.10023011911927719,0.0
0.1,6.0,0.15,5.627118644067797,0.6,0.004551155572128833,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.93935192271722,48.69226733548751,-8.868177891518599,0.10023970900827024,0.0997835024980691,0.0
0.1,6.0,0.2,5.627118644067797,0.6,0.017587068118291724,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.915925592204683,48.75593589350508,-8.804509333501024,0.10023970900827024,0.09847678641778382,0.0
0.1,6.1,0.1,5.627118644067797,0.6,1.3938735883578517e-06,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.947535331288893,48.67006547263936,-8.890379754366748,0.10023970900827024,0.10023956928678758,0.0
0.1,6.1,0.15,5.627118644067797,0.6,0.0006948276009203421,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.946287848732478,48.67344862676062,-8.886996600245489,0.10023970900827024,0.10017005969174325,0.0
0.1,6.1,0.2,5.627118644067797,0.6,0.006110205928501418,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.936548602205654,48.69987749699647,-8.860567730009635,0.10023970900827024,0.09962722374401678,0.0
0.2,5.9,0.1,5.627118644067797,0.6,0.004831251992526475,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.938848250484792,48.693634476936516,-8.86681075006959,0.10023970900827024,0.09975542571439387,0.0
0.2,5.9,0.15,5.627118644067797,0.6,0.03822755542461092,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.878895926243594,48.856916179267955,-8.70352904773815,0.10023970900827024,0.0964077899764102,0.0
0.2,5.9,0.2,5.627118644067797,0.6,0.07884740768694669,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.806246034770712,49.0562535157954,-8.504191711210709,0.10023970900827024,0.09233606780567429,0.0
0.2,6.0,0.1,5.627118644067797,0.6,0.00019133912274412672,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.947193612455276,48.67099216225806,-8.889453064748047,0.10023970900827024,0.1002205292302844,0.0
0.2,6.0,0.15,5.627118644067797,0.6,0.009102311144257667,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.931169740105666,48.71448613263705,-8.845959094369057,0.10023970900827024,0.09932729598786717,0.0
0.2,6.0,0.2,5.627118644067797,0.6,0.03517413623658345,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.884369026313042,48.84196464304432,-8.718480583961785,0.10023970900827024,0.09671386382729792,0.0
0.2,6.1,0.1,5.627118644067797,0.6,2.7877471767157035e-06,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.94753282363281,48.670072272893584,-8.890372954112522,0.10023970900827024,0.1002394295653043,0.0
0.2,6.1,0.15,5.627118644067797,0.6,0.0013896552018406842,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.94503794557757,48.676838817251344,-8.883606409754762,0.10023970900827024,0.10010041037521623,0.0
0.2,6.1,0.2,5.627118644067797,0.6,0.012220411857002835,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.92556609415073,48.729714590791744,-8.830730636214362,0.10023970900827024,0.09901473847976279,0.0
0.3,5.9,0.1,5.627118644067797,0.6,0.007246877988789711,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.93450503408325,48.70542666141604,-8.855018565590065,0.10023970900827024,0.09951328406745572,0.0
0.3,5.9,0.15,5.627118644067797,0.6,0.05734133313691637,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.844673480338752,48.95061378448694,-8.609831442519166,0.10023970900827024,0.09449183046047954,0.0
0.3,5.9,0.2,5.627118644067797,0.6,0.11827111153042001,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.736017800944843,49.250498587107,-8.309946639899103,0.10023970900827024,0.08838424720437645,0.0
0.3,6.0,0.1,5.627118644067797,0.6,0.0002870086841161901,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.94702150168606,48.67145891390812,-8.888986313097988,0.10023970900827024,0.10021093934129134,0.0
0.3,6.0,0.15,5.627118644067797,0.6,0.013653466716386498,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.92299128940778,48.73671506845895,-8.823730158547157,0.10023970900827024,0.09887108947766592,0.0
0.3,6.0,0.2,5.627118644067797,0.6,0.05276120435487517,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.852868043195826,48.92814518837236,-8.632300038633744,0.10023970900827024,0.09495094123681187,0.0
0.3,6.1,0.1,5.627118644067797,0.6,4.181620765073555e-06,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.947530315977087,48.67007907314872,-8.890366153857386,0.10023970900827024,0.10023928984382156,0.0
0.3,6.1,0.15,5.627118644067797,0.6,0.002084482802761026,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.943788129474523,48.68022924387477,-8.880215983131336,0.10023970900827024,0.10003076105868859,0.0
0.3,6.1,0.2,5.627118644067797,0.6,0.018330617785504252,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.91459031066061,48.75956996496492,-8.800875262041188,0.10023970900827024,0.09840225321550951,0.0
0.4,5.9,0.1,5.627118644067797,0.6,0.00966250398505295,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.930162869227967,48.71722170162027,-8.843223525385838,0.10023970900827024,0.0992711424205174,0.0
0.4,5.9,0.15,5.627118644067797,0.6,0.07645511084922184,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.810516540481302,49.04449108261143,-8.515954144394676,0.10023970900827024,0.09257587094454939,0.0
0.4,5.9,0.2,5.627118644067797,0.6,0.15769481537389338,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.66606654884868,49.445512798844646,-8.11493242816146,0.10023970900827024,0.08443242660307844,0.0
0.4,6.0,0.1,5.627118644067797,0.6,0.00038267824548825343,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.946849392567373,48.671925670034256,-8.88851955697185,0.10023970900827024,0.10020134945229929,0.0
0.4,6.0,0.15,5.627118644067797,0.6,0.018204622288515333,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.91481656892139,48.75895414757967,-8.801491079426434,0.10023970900827024,0.09841488296746385,0.0
0.4,6.0,0.2,5.627118644067797,0.6,0.0703482724731669,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.821422544951233,49.01447779732945,-8.545967429676658,0.10023970900827024,0.09318801864632573,0.0
0.4,6.1,0.1,5.627118644067797,0.6,5.575494353431407e-06,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.94752780832172,48.670085873404794,-8.890359353601312,0.10023970900827024,0.10023915012233899,0.0
0.4,6.1,0.15,5.627118644067797,0.6,0.0027793104036813684,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.94253840041729,48.68361990664729,-8.876825320358819,0.10023970900827024,0.09996111174216146,0.0
0.4,6.1,0.2,5.627118644067797,0.6,0.02444082371400567,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.90362124761784,48.78944363071594,-8.77100159629017,0.10023970900827024,0.09778976795125599,0.0
0.5,5.9,0.1,5.627118644067797,0.6,0.012078129981316186,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.925821755664344,48.72901959824077,-8.831425628765338,0.10023970900827024,0.09902900077357915,0.0
0.5,5.9,0.15,5.627118644067797,0.6,0.09556888856152729,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.77642498128445,49.138548418255844,-8.421896808750262,0.10023970900827024,0.09065991142861873,0.0
0.5,5.9,0.2,5.627118644067797,0.6,0.1971185192173667,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.59639118606007,49.641299196527,-7.919146030479105,0.10023970900827024,0.08048060600178077,0.0
0.5,6.0,0.1,5.627118644067797,0.6,0.0004783478068603168,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.946677285099167,48.672392430636606,-8.8880527963695,0.10023970900827024,0.10019175956330593,0.0
0.5,6.0,0.15,5.627118644067797,0.6,0.022755777860644165,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.90664557694517,48.78120337462763,-8.779241852378476,0.10023970900827024,0.09795867645726286,0.0
0.5,6.0,0.2,5.627118644067797,0.6,0.08793534059145862,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.790032433849895,49.10096273822841,-8.459482488777695,0.10023970900827024,0.09142509605583965,0.0
0.5,6.1,0.1,5.627118644067797,0.6,6.969367941789259e-06,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.947525300666697,48.670092673661834,-8.890352553344272,0.10023970900827024,0.10023901040085638,0.0
0.5,6.1,0.15,5.627118644067797,0.6,0.0034741380046017104,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.941288758399804,48.68701080558537,-8.873434421420733,0.10023970900827024,0.09989146242563458,0.0
0.5,6.1,0.2,5.627118644067797,0.6,0.030551029642507086,57.560445227006106,48.670058672386126,-8.89038655461998,16.23571148550263,17.947537838945316,17.892658900907506,48.81933559925153,-8.741109627754575,0.10023970900827024,0.09717728268700243,0.0
0.1,5.9,0.1,5.627118644067797,1.0,0.0024156259962632375,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.940991102744157,48.6870847160089,-8.8790438101707,0.10023079578792363,0.099988675671992,0.0
0.1,5.9,0.15,5.627118644067797,1.0,0.01911377771230546,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.910988935336615,48.76863901049863,-8.797489515680965,0.10023079578792363,0.09831500663730555,0.0
0.1,5.9,0.2,5.627118644067797,1.0,0.039423703843473344,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.874564978672066,48.86801747347253,-8.69811105270707,0.10023079578792363,0.0962793265787848,0.0
0.1,6.0,0.1,5.627118644067797,1.0,9.566956137206336e-05,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.945163425854094,48.67576477180469,-8.89036375437491,0.10023079578792363,0.1002212067516547,0.0
0.1,6.0,0.15,5.627118644067797,1.0,0.004551155572128833,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.93715131939323,48.69750709880362,-8.868621427375977,0.10023079578792363,0.09977462984317471,0.0
0.1,6.0,0.2,5.627118644067797,1.0,0.017587068118291724,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.91372994399779,48.76117684252248,-8.804951683657116,0.10023079578792363,0.0984680299548509,0.0
0.1,6.1,0.1,5.627118644067797,1.0,1.3938735883578517e-06,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.945332996376305,48.675304820749275,-8.890823705430321,0.10023079578792363,0.10023065607886467,0.0
0.1,6.1,0.15,5.627118644067797,1.0,0.0006948276009203421,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.94408577780548,48.67868803819845,-8.887440487981145,0.10023079578792363,0.1001611526645478,0.0
0.1,6.1,0.2,5.627118644067797,1.0,0.006110205928501418,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.934348591980907,48.70511740242617,-8.861011123753428,0.10023079578792363,0.09961836498528184,0.0
0.2,5.9,0.1,5.627118644067797,1.0,0.004831251992526475,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.936647753725737,48.698874265790685,-8.867254260388911,0.10023079578792363,0.09974655555606061,0.0
0.2,5.9,0.15,5.627118644067797,1.0,0.03822755542461092,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.876708104963846,48.86215899368644,-8.703969532493154,0.10023079578792363,0.09639921748668807,0.0
0.2,5.9,0.2,5.627118644067797,1.0,0.07884740768694669,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.80407354960953,49.06149995811625,-8.504628568063346,0.10023079578792363,0.09232785736964591,0.0
0.2,6.0,0.1,5.627118644067797,1.0,0.00019133912274412672,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.94499134985617,48.676231527716375,-8.889896998463222,0.10023079578792363,0.10021161771538552,0.0
0.2,6.0,0.15,5.627118644067797,1.0,0.009102311144257667,57.5661285261796,48.67529802036872,-8.890830505810875,16.233863902971905,17.945335503502065,17.928970867779082,48.71972631057485,-8.846402215604748,0.10023079578792363,0.09931846389842551,0.0
