D,level,Nz,zmax,N_ref,E_ref,omega_ref,S_l1,gamma_geo_l1,A1_fp,S_l2,gamma_geo_l2,A2_fp,A21_ratio,grid_index,A1_profile,A2_profile,D_ref_profile
8.0,fine,8001,80.0,2.0,-0.46923861819477536,0.7285337204311305,14.473138876745903,1.9554240758267543e-13,3.382159118198002e-12,22.772706030669404,1.2087278363472022e-20,7.421350945794379e-19,2.1942642810218932e-07,10,474.5613731488237,1097.9169746754433,12.0
8.4,fine,8001,80.0,2.0,-0.47083247462623207,0.7274390183195895,14.797257080326666,1.0210861781003594e-13,1.7901650311924825e-12,23.15592317172163,5.608119746849046e-21,3.51124862637866e-19,1.9614105767889524e-07,11,251.18368050594373,519.4552174347174,12.0
8.8,fine,8001,80.0,2.0,-0.47214907606365375,0.7265334981515623,15.117545821941068,5.37430342329199e-14,9.528431034292818e-13,23.53084175476433,2.6462214518631514e-21,1.683847770865444e-19,1.7671826188438337e-07,12,133.69640982465287,249.10896464884675,12.0
9.2,fine,8001,80.0,2.0,-0.4732504487526779,0.7257751382124646,15.434481020865283,2.8482769174490506e-14,5.097572673675971e-13,23.898411861164597,1.267375455168224e-21,8.174819253738135e-20,1.6036689964133645e-07,13,71.52564392164021,120.93853112645151,12.0
9.600000000000001,fine,8001,80.0,2.0,-0.4741833323148904,0.7251321725624299,15.748466471646925,1.5187035220334095e-14,2.739797289460167e-13,24.259446707472588,6.1507701225845075e-22,4.01334255940153e-20,1.4648319329465046e-07,14,38.442956655699376,59.37351505592596,12.0
10.0,fine,8001,80.0,2.0,-0.4749831609578434,0.7245804572593416,16.05984621058191,8.141069035041287e-15,1.4787742836460134e-13,24.614646014421087,3.020485396403306e-22,1.9904474969031914e-20,1.3460117063948492e-07,15,20.74914662791263,29.446742379009567,12.0
10.4,fine,8001,80.0,2.0,-0.47567695780132313,0.7241015413591362,16.36891452856095,4.384710889073128e-15,8.01208808815888e-14,24.96461475950642,1.499030972359886e-22,9.963627230585494e-21,1.2435743492774134e-07,16,11.242012548870912,14.740221215380563,12.0
10.8,fine,8001,80.0,2.0,-0.4762854540875525,0.7236812460693226,16.675924134343802,2.3715028659233383e-15,4.356099489479345e-14,25.30987836116022,7.510455866056983e-23,5.029805158055816e-21,1.1546580077437566e-07,17,6.112180069167241,7.441109445806535,12.0
11.2,fine,8001,80.0,2.0,-0.47682465064438784,0.7233086128034231,16.981092847470617,1.2874601510318523e-15,2.3758612120461034e-14,25.650895070957255,3.795240187660627e-23,2.5587743684681366e-21,1.0769881487582801e-07,18,3.333645519907856,3.785458785098453,12.0
11.600000000000001,fine,8001,80.0,2.0,-0.4773069748716955,0.7229751206841799,17.28460911121963,7.012980554871775e-16,1.2995484118291492e-14,25.988066157873895,1.9327509572065812e-23,1.3109083066665753e-21,1.0087414171984841e-07,19,1.8234372104870014,1.9393618394342296,12.0
12.0,fine,8001,80.0,2.0,-0.47774214229986417,0.7226741019990517,17.586636550835088,3.8316344819051896e-16,7.126916157875639e-15,26.321744329534603,9.912104196101104e-24,6.759482836111733e-22,9.484442760901752e-08,20,1.0,1.0,12.0
12.4,fine,8001,80.0,2.0,-0.47813780109345483,0.722400303783536,17.887317754408475,2.0991869912150816e-16,3.917868425771457e-15,26.652240734091826,5.1160615130932965e-24,3.506087887762053e-22,8.948967925260732e-08,21,0.549728429377129,0.5186917361534222,12.0
12.8,fine,8001,80.0,2.0,-0.4785000161549776,0.7221495578098919,18.18677741685257,1.1529036076409667e-16,2.1584830931163727e-15,26.97983081066389,2.656096576984872e-24,1.828482956720925e-22,8.471147921205163e-08,22,0.3028635450876083,0.2705063391761974,12.0
13.200000000000001,fine,8001,80.0,2.0,-0.478833634173534,0.7219185312945402,18.48512495954199,6.346183939290491e-17,1.191568310957086e-15,27.30475919981737,1.3863589476470134e-24,9.583611911759452e-23,8.042855641286522e-08,23,0.16719269380492666,0.14178025366911423,12.0
13.600000000000001,fine,8001,80.0,2.0,-0.4791425599086273,0.7217045379456698,18.782456715745184,3.500457584368059e-17,6.590067985699715e-16,27.62724388223652,7.271772771259244e-25,5.0462368495765425e-23,7.65733655635534e-08,24,0.09246731461008312,0.07465418541515666,12.0
14.0,fine,8001,80.0,2.0,-0.479429966048492,0.7215053942636244,19.078857753946444,1.9344356857306486e-17,3.6508841631022137e-16,27.947479680464234,3.831485318314212e-25,2.6684102150629175e-23,7.308942425594592e-08,25,0.05122670285755759,0.03947654398657917,12.0
14.4,fine,8001,80.0,2.0,-0.4796984531783277,0.7213193098910303,19.374403395703336,1.0708646653734643e-17,2.025753332630799e-16,28.26564123257881,2.0272323548457564e-25,1.4165935769495995e-23,6.992922356987571e-08,26,0.028423981533615052,0.020957129580707223,12.0
14.8,fine,8001,80.0,2.0,-0.4799501721646465,0.7211448036527431,19.66916047054471,5.93754298067368e-18,1.1256528109527917e-16,28.58188552629725,1.076743219388525e-25,7.54779203417026e-24,6.705257572076373e-08,27,0.015794388288248386,0.01116622708744385,12.0
15.200000000000001,fine,8001,80.0,2.0,-0.4801869181496664,0.7209806390259961,19.963188335185507,3.2969968494824887e-18,6.263341762531055e-17,28.896354065840864,5.739437971471782e-26,4.035176488696013e-24,6.44252962984631e-08,28,0.008788291631029942,0.005969652688721336,12.0
15.600000000000001,fine,8001,80.0,2.0,-0.4804102030085875,0.7208257743667414,20.2565396631515,1.83325767083125e-18,3.48939991467304e-17,29.209174730718754,3.069470714640072e-26,2.164061011285467e-24,6.201814249451661e-08,29,0.004896086662696402,0.0032015186128208336,12.0
16.0,fine,8001,80.0,2.0,-0.48062131146560116,0.7206793243422478,20.549260973397303,1.0206592288586215e-18,1.946266029465729e-17,29.52046337549352,1.6466199325640075e-26,1.1639827737643303e-24,5.980594410743818e-08,30,0.0027308670206748495,0.0017219997475929531,12.0
16.4,fine,8001,80.0,2.0,-0.4808213447260334,0.7205405299314998,20.84139277682922,5.68924528562684e-19,1.0867481930543082e-17,29.830325210743325,8.858641973454475e-27,6.27780410656279e-25,5.776686951665415e-08,31,0.0015248505370073578,0.0009287402984477404,12.0
16.8,fine,8001,80.0,2.0,-0.4810112545823648,0.7204087349676122,21.13296895474744,3.17479262992249e-19,6.074417434802772e-18,30.138855998903644,4.7786064791507594e-27,3.3944909685079566e-25,5.58817533523389e-08,32,0.0008523205970495673,0.0005021820530963245,12.0
17.200000000000003,fine,8001,80.0,2.0,-0.4811918702101866,0.7202833677031654,21.42401394871208,1.7735413160909144e-19,3.3986843526232236e-18,30.446143092882448,2.5841606290408223e-27,1.8398206183118628e-25,5.4133318290997654e-08,33,0.0004768800807159052,0.0002721836363697589,12.0
17.6,fine,8001,80.0,2.0,-0.48136391933254863,0.7201639262469701,21.714530129069583,9.918137822791653e-20,1.9034780323247414e-18,30.7522663407141,1.4007228318832921e-27,9.99411826981981e-26,5.250451069095801e-08,34,0.00026708298374203437,0.00014785329753967897,12.0
18.0,fine,8001,80.0,2.0,-0.48152804504382507,0.7200499669857467,22.004256024315726,5.555315073920771e-20,1.067689525240435e-18,31.05729887585063,7.6091401906407305e-28,5.440281009045324e-26,5.095377336234723e-08,35,0.00014981087213444748,8.048368700607197e-05,12.0
18.4,fine,8001,80.0,2.0,-0.48168481926946216,0.7199410953199837,22.282882953767256,3.181491366315635e-20,6.122912722472374e-19,31.361307809491723,4.142009690228772e-28,2.96722563719746e-26,4.8461014743965235e-08,36,8.591251232422897e-05,4.3897228665859024e-05,12.0
18.8,fine,8001,80.0,2.0,-0.48183475359017347,0.7198369582133349,22.57247846336635,1.7824955799419414e-20,3.434956138103257e-19,31.664354838606627,2.259045518389677e-28,1.6213663426012617e-26,4.720195185655446e-08,37,4.819694889082481e-05,2.398654426547701e-05,12.0
19.200000000000003,fine,8001,80.0,2.0,-0.48197830803424324,0.7197372381402513,22.861707891921654,9.994171653429115e-21,1.9283286203704239e-19,31.966496781569276,1.234319690103335e-28,8.874951894482004e-27,4.6024063537350614e-08,38,2.705698478351697e-05,1.3129631526052008e-05,12.0
19.6,fine,8001,80.0,2.0,-0.48211589825340584,0.7196416481462105,23.150592647310585,5.6074706675935615e-21,1.0832293153891671e-19,32.26778605107635,6.755747965026153e-29,4.865883147704262e-27,4.492015751951947e-08,39,1.5199130891867423e-05,7.198602712191028e-06,12.0
20.0,fine,8001,80.0,2.0,-0.48224790141830554,0.7195499277893748,23.439152455581038,3.148268688344037e-21,6.088683294151193e-20,32.568271072680304,3.703566183152201e-29,2.67194779619995e-27,4.3883836079413605e-08,40,8.54322284600312e-06,3.952887907230693e-06,12.0
