case,D,is_reviewer_target,is_drift_strip,slice_p95_abs_delta_parent,slice_p95_abs_delta_cf,slice_mean_abs_improvement_vs_parent,slice_min_abs_improvement_vs_parent,slice_max_abs_improvement_vs_parent,slice_acceptance_flip_fraction_vs_base
D60E21_monitor,10.23728813559322,0.0,0.0,0.0789760286998108,0.0789760286998108,0.0,0.0,0.0,0.0
D60E21_monitor,10.508474576271189,0.0,0.0,0.405389364857925,0.405389364857925,-2.64338815386942e-18,-5.551115123125783e-17,0.0,0.0
D60E21_monitor,10.779661016949152,0.0,0.0,0.12677562227143108,0.12677562227143108,0.0,0.0,0.0,0.0
D60E21_monitor,11.050847457627118,0.0,0.0,0.13544639689514432,0.13544639689514432,2.64338815386942e-18,-2.7755575615628914e-17,5.551115123125783e-17,0.0
D60E21_monitor,11.322033898305085,0.0,0.0,0.09804033530562942,0.0980403353056294,1.32169407693471e-18,-1.3877787807814457e-17,1.3877787807814457e-17,0.0
D60E21_monitor,11.593220338983052,0.0,0.0,0.04743884476560939,0.04743884476560939,4.625929269271485e-18,-1.3877787807814457e-17,1.3877787807814457e-17,0.0
D60E21_monitor,11.864406779661016,0.0,0.0,0.04834940368839781,0.04834940368839781,3.304235192336775e-19,-6.938893903907228e-18,6.938893903907228e-18,0.0
D60E21_monitor,12.135593220338984,0.0,0.0,0.000987167368170297,0.000987167368170297,-6.60847038467355e-19,-6.938893903907228e-18,6.938893903907228e-18,0.0
D60E21_monitor,12.40677966101695,0.0,0.0,0.0162757469043094,0.0162757469043094,1.6521175961683876e-19,0.0,3.469446951953614e-18,0.0
D60E21_monitor,12.677966101694915,0.0,0.0,0.0049776561783001,0.0049776561783001,0.0,-8.673617379884035e-19,8.673617379884035e-19,0.0
D60E21_monitor,12.94915254237288,0.0,0.0,0.0008093941149295999,0.0008093941149296001,-1.0325734976052423e-20,-2.168404344971009e-19,1.0842021724855044e-19,0.0
D60E21_monitor,13.220338983050848,0.0,0.0,0.00013119114263819998,0.00013119114263820015,1.5488602464078634e-20,-2.168404344971009e-19,2.168404344971009e-19,0.0
D60E21_monitor,13.491525423728811,0.0,0.0,0.0001854884387216259,0.0001854884387216259,1.2907168720065528e-20,-8.131516293641283e-20,8.131516293641283e-20,0.0
D60E21_monitor,13.76271186440678,0.0,0.0,9.589692810849215e-05,9.589692810849212e-05,-2.5814337440131057e-21,-5.421010862427522e-20,5.421010862427522e-20,0.0
D60E21_monitor,14.033898305084746,0.0,0.0,3.369825072117122e-05,3.3698250721171257e-05,2.2587545260114674e-21,-4.0657581468206416e-20,3.3881317890172014e-20,0.0
D60E21_monitor,14.305084745762713,0.0,0.0,4.807199408522048e-05,4.8071994085220466e-05,4.8401882700245735e-21,-1.3552527156068805e-20,1.3552527156068805e-20,0.0
D60E21_monitor,14.576271186440678,0.0,0.0,2.2785139760974488e-07,2.2785139760971777e-07,6.453584360032764e-21,-3.3881317890172014e-20,4.0657581468206416e-20,0.0
D60E21_monitor,14.847457627118644,0.0,0.0,2.0899030322595666e-05,2.0899030322595672e-05,8.066980450040955e-22,-6.776263578034403e-21,6.776263578034403e-21,0.0
D60E21_monitor,15.11864406779661,0.0,0.0,1.9235328230442156e-06,1.9235328230442258e-06,1.9360753080098292e-21,-1.3552527156068805e-20,1.0164395367051604e-20,0.0
D60E21_monitor,15.389830508474576,0.0,0.0,9.079655378228689e-06,9.079655378228689e-06,-4.0334902250204776e-22,-1.6940658945086007e-21,1.6940658945086007e-21,0.0
D60E21_monitor,15.66101694915254,0.0,0.0,2.6702550721945433e-06,2.670255072194546e-06,-2.8234431575143343e-22,-3.3881317890172014e-21,3.3881317890172014e-21,0.0
D60E21_monitor,15.932203389830509,0.0,0.0,1.9659680100954827e-06,1.965968010095482e-06,0.0,-8.470329472543003e-22,8.470329472543003e-22,0.0
D60E21_monitor,16.203389830508474,0.0,0.0,9.601181565891977e-07,9.60118156589198e-07,-1.2604656953188993e-22,-6.352747104407253e-22,6.352747104407253e-22,0.0
D60E21_monitor,16.474576271186443,0.0,0.0,6.054315986424454e-07,6.054315986424457e-07,-9.579539284423635e-23,-4.235164736271502e-22,4.235164736271502e-22,0.0
D60E21_monitor,16.74576271186441,0.0,0.0,4.099747893711755e-07,4.099747893711755e-07,-2.5209313906377985e-24,-1.0587911840678754e-22,1.0587911840678754e-22,0.0
D60E21_monitor,17.016949152542374,0.0,0.0,3.096068604892471e-08,3.096068604892479e-08,-1.6386054039145692e-23,-1.3234889800848443e-22,1.3234889800848443e-22,0.0
D60E21_monitor,17.28813559322034,0.0,0.0,9.027052417537184e-08,9.027052417537185e-08,-3.781397085956698e-24,-2.6469779601696886e-23,3.970466940254533e-23,0.0
D60E21_monitor,17.559322033898304,0.0,0.0,1.0978284501774435e-09,1.0978284501774435e-09,-1.512558834382679e-23,-1.3234889800848443e-22,1.0587911840678754e-22,0.0
D60E21_monitor,17.83050847457627,0.0,0.0,5.2592929562751426e-08,5.2592929562751465e-08,-3.970466940254533e-23,-3.970466940254533e-23,-3.970466940254533e-23,0.0
D60E21_monitor,18.101694915254235,0.0,0.0,1.143082597703856e-08,1.14308259770386e-08,-3.970466940254533e-23,-3.970466940254533e-23,-3.970466940254533e-23,0.0
D60E21_monitor,18.372881355932204,0.0,0.0,4.5980500474946044e-08,4.598050047494607e-08,-2.6469779601696886e-23,-2.6469779601696886e-23,-2.6469779601696886e-23,0.0
D60E21_monitor,18.64406779661017,0.0,0.0,3.061160708035293e-08,3.0611607080352894e-08,3.3087224502121107e-23,3.3087224502121107e-23,3.3087224502121107e-23,0.0
D60E21_monitor,18.915254237288135,0.0,0.0,3.168725523646624e-08,3.1687255236466224e-08,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0
D60E21_monitor,19.186440677966104,0.0,0.0,4.5356834160445134e-08,4.535683416044511e-08,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,0.0
D60E21_monitor,19.45762711864407,0.0,0.0,1.2486355763066519e-08,1.2486355763066559e-08,-3.970466940254533e-23,-3.970466940254533e-23,-3.970466940254533e-23,0.0
D60E21_monitor,19.728813559322035,0.0,0.0,5.239036519989631e-08,5.23903651998963e-08,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0
D60E21_monitor,20.0,0.0,0.0,1.1905194410524671e-09,1.190519441052573e-09,-1.0587911840678754e-22,-1.0587911840678754e-22,-1.0587911840678754e-22,0.0
D60E41_monitor,4.0,0.0,0.0,1.3333263909707966,1.3333263909707962,0.0,-4.440892098500626e-16,4.440892098500626e-16,0.0
D60E41_monitor,4.271186440677966,0.0,0.0,5.514676703849833,5.514676703849835,-1.9496599456832017e-16,-1.7763568394002505e-15,1.7763568394002505e-15,0.0
D60E41_monitor,4.5423728813559325,0.0,0.0,6.081348708655916,6.081348708655918,-4.332577657073782e-17,-1.7763568394002505e-15,1.7763568394002505e-15,0.0
D60E41_monitor,4.813559322033898,1.0,0.0,8.950884564268902,8.950884564268902,-6.065608719903295e-16,-3.552713678800501e-15,3.552713678800501e-15,0.0
D60E41_monitor,5.084745762711864,0.0,0.0,2.903839007124965,2.9038390071249687,-2.599546594244269e-16,-3.552713678800501e-15,3.552713678800501e-15,0.0
D60E41_monitor,5.3559322033898304,0.0,0.0,3.072427625136907,3.0724276251369,-2.599546594244269e-16,-7.105427357601002e-15,7.105427357601002e-15,0.0
D60E41_monitor,5.627118644067797,1.0,0.0,10.26544987759138,10.265449877591358,1.7330310628295127e-16,-2.1316282072803006e-14,2.842170943040401e-14,0.0
D60E41_monitor,5.898305084745763,0.0,0.0,1.4830522423094408,1.4830522423094266,-2.426243487961318e-15,-2.842170943040401e-14,2.842170943040401e-14,0.0
D60E41_monitor,6.169491525423728,1.0,0.0,18.58747931966137,18.58747931966137,-2.7728497005272203e-15,-4.263256414560601e-14,4.263256414560601e-14,0.0
D60E41_monitor,6.4406779661016955,1.0,0.0,4.809317775030706,4.8093177750307206,-1.0398186376977075e-15,-1.4210854715202004e-14,1.4210854715202004e-14,0.0
D60E41_monitor,6.711864406779661,1.0,0.0,0.8134211570183147,0.8134211570183147,2.599546594244269e-16,-3.552713678800501e-15,3.552713678800501e-15,0.0
D60E41_monitor,6.983050847457627,0.0,0.0,2.765360451863181,2.765360451863181,0.0,0.0,0.0,1.0
D60E41_monitor,7.254237288135593,0.0,1.0,1.205126924785977,1.202815230757238,0.00231169204608614,0.0023116898430739496,0.002311694249028662,0.0
D60E41_monitor,7.525423728813559,0.0,0.0,1.8524773007862239,1.8524773007862239,0.0,0.0,0.0,1.0
D60E41_monitor,7.796610169491526,0.0,0.0,0.822565906365361,0.822565906365361,1.0831444142684454e-17,-4.440892098500626e-16,4.440892098500626e-16,0.0
D60E41_monitor,8.067796610169491,0.0,0.0,0.5529474442525688,0.5529474442525688,0.0,0.0,0.0,1.0
D60E41_monitor,8.338983050847457,0.0,0.0,0.2932958965277681,0.2932958965277681,0.0,0.0,0.0,1.0
D60E41_monitor,8.610169491525424,0.0,0.0,0.8889170682795937,0.8889170682795937,0.0,0.0,0.0,1.0
D60E41_monitor,8.881355932203391,0.0,0.0,0.9088499297081436,0.9088499297081436,0.0,0.0,0.0,0.0
D60E41_monitor,9.152542372881356,0.0,0.0,0.4961812958220859,0.4961812958220859,0.0,0.0,0.0,0.0
D60E41_monitor,9.423728813559322,0.0,0.0,0.7767677482022202,0.7767677482022202,0.0,0.0,0.0,0.0
D60E41_monitor,9.694915254237287,0.0,0.0,0.17438597740326456,0.17438597740326456,0.0,0.0,0.0,0.0
D60E41_monitor,9.966101694915254,0.0,0.0,0.7227162165535228,0.7227162165535228,-2.7078610356711136e-18,-1.1102230246251565e-16,0.0,1.0
D60E41_monitor,10.23728813559322,0.0,0.0,0.07897602879670085,0.07897602879670085,0.0,0.0,0.0,0.0
D60E41_monitor,10.508474576271189,0.0,0.0,0.405389364857925,0.405389364857925,-5.415722071342227e-18,-5.551115123125783e-17,0.0,0.0
D60E41_monitor,10.779661016949152,0.0,0.0,0.12677562428625422,0.12677562428625422,0.0,0.0,0.0,0.0
D60E41_monitor,11.050847457627118,0.0,0.0,0.1354463990122724,0.1354463990122724,-6.769652589177784e-19,-5.551115123125783e-17,5.551115123125783e-17,0.0
D60E41_monitor,11.322033898305085,0.0,0.0,0.09804033530562942,0.0980403353056294,0.0,-1.3877787807814457e-17,1.3877787807814457e-17,0.0
D60E41_monitor,11.593220338983052,0.0,0.0,0.0474388474573153,0.0474388474573153,3.384826294588892e-18,-1.3877787807814457e-17,1.3877787807814457e-17,0.0
D60E41_monitor,11.864406779661016,0.0,0.0,0.0483494227665092,0.048349422766509206,1.692413147294446e-19,-6.938893903907228e-18,6.938893903907228e-18,0.0
D60E41_monitor,12.135593220338984,0.0,0.0,0.0009871687285129965,0.0009871687285130035,0.0,-6.938893903907228e-18,6.938893903907228e-18,0.0
D60E41_monitor,12.40677966101695,0.0,0.0,0.0162757528550332,0.0162757528550332,0.0,-3.469446951953614e-18,3.469446951953614e-18,0.0
D60E41_monitor,12.677966101694915,0.0,0.0,0.0049776801611644,0.0049776801611644,2.1155164341180575e-20,-8.673617379884035e-19,8.673617379884035e-19,0.0
D60E41_monitor,12.94915254237288,0.0,0.0,0.0008093909031036,0.0008093909031036,-2.644395542647572e-21,-2.168404344971009e-19,2.168404344971009e-19,0.0
D60E41_monitor,13.220338983050848,0.0,0.0,0.0001311904553644,0.00013119045536439977,1.4544175484561646e-20,-2.168404344971009e-19,2.710505431213761e-19,0.0
D60E41_monitor,13.491525423728811,0.0,0.0,0.0001854926989064068,0.00018549269890640686,1.2560878827575967e-20,-8.131516293641283e-20,1.0842021724855044e-19,0.0
D60E41_monitor,13.76271186440678,0.0,0.0,9.589692810849215e-05,9.589692810849212e-05,4.627692199633251e-21,-5.421010862427522e-20,6.776263578034403e-20,0.0
D60E41_monitor,14.033898305084746,0.0,0.0,3.369630370355413e-05,3.3696303703554124e-05,1.9832966569856787e-21,-4.743384504624082e-20,4.743384504624082e-20,0.0
D60E41_monitor,14.305084745762713,0.0,0.0,4.8076883998512695e-05,4.807688399851269e-05,3.1402197068939917e-21,-1.3552527156068805e-20,1.3552527156068805e-20,0.0
D60E41_monitor,14.576271186440678,0.0,0.0,2.2779854241693394e-07,2.2779854241692038e-07,3.1402197068939917e-21,-3.3881317890172014e-20,4.0657581468206416e-20,0.0
D60E41_monitor,14.847457627118644,0.0,0.0,2.0899030322595666e-05,2.0899030322595672e-05,9.916483284928394e-22,-6.776263578034403e-21,6.776263578034403e-21,0.0
D60E41_monitor,15.11864406779661,0.0,0.0,1.924586850356315e-06,1.9245868503563117e-06,2.3138460998166255e-21,-1.3552527156068805e-20,1.3552527156068805e-20,0.0
D60E41_monitor,15.389830508474576,0.0,0.0,9.078839904754341e-06,9.078839904754341e-06,-2.4791208212320984e-22,-1.6940658945086007e-21,1.6940658945086007e-21,0.0
D60E41_monitor,15.66101694915254,0.0,0.0,2.6702550721945433e-06,2.670255072194546e-06,-5.784615249541564e-22,-3.3881317890172014e-21,3.3881317890172014e-21,0.0
D60E41_monitor,15.932203389830509,0.0,0.0,1.9659680100954827e-06,1.965968010095482e-06,-6.197802053080246e-23,-8.470329472543003e-22,8.470329472543003e-22,0.0
D60E41_monitor,16.203389830508474,0.0,0.0,9.436954609597869e-07,9.43695460959787e-07,-1.8076922654817385e-22,-7.411538288475128e-22,6.352747104407253e-22,0.0
D60E41_monitor,16.474576271186443,0.0,0.0,6.054315986435115e-07,6.054315986435117e-07,-6.972527309715277e-23,-4.235164736271502e-22,4.235164736271502e-22,0.0
D60E41_monitor,16.74576271186441,0.0,0.0,4.0997478937130104e-07,4.0997478937130104e-07,6.456043805291923e-24,-1.0587911840678754e-22,1.5881867761018131e-22,0.0
D60E41_monitor,17.016949152542374,0.0,0.0,3.1064787523130714e-08,3.106478752313082e-08,-1.0975274468996269e-23,-1.3234889800848443e-22,1.5881867761018131e-22,0.0
D60E41_monitor,17.28813559322034,0.0,0.0,8.971452674008823e-08,8.971452674008824e-08,-3.873626283175154e-24,-2.6469779601696886e-23,3.970466940254533e-23,0.0
D60E41_monitor,17.559322033898304,0.0,0.0,1.0978284501774435e-09,1.0978284501774435e-09,-1.2912087610583847e-24,-1.3234889800848443e-22,1.1911400820763599e-22,0.0
D60E41_monitor,17.83050847457627,0.0,0.0,5.2592929562751426e-08,5.2592929562751465e-08,-3.970466940254533e-23,-3.970466940254533e-23,-3.970466940254533e-23,0.0
D60E41_monitor,18.101694915254235,0.0,0.0,1.143082597703856e-08,1.14308259770386e-08,-3.970466940254533e-23,-3.970466940254533e-23,-3.970466940254533e-23,0.0
D60E41_monitor,18.372881355932204,0.0,0.0,4.5980500474946044e-08,4.598050047494607e-08,-2.6469779601696886e-23,-2.6469779601696886e-23,-2.6469779601696886e-23,0.0
D60E41_monitor,18.64406779661017,0.0,0.0,3.061160708035293e-08,3.0611607080352894e-08,3.3087224502121107e-23,3.3087224502121107e-23,3.3087224502121107e-23,0.0
D60E41_monitor,18.915254237288135,0.0,0.0,3.168725523646624e-08,3.1687255236466224e-08,1.3234889800848443e-23,1.3234889800848443e-23,1.3234889800848443e-23,0.0
D60E41_monitor,19.186440677966104,0.0,0.0,4.5356834160445134e-08,4.535683416044511e-08,2.6469779601696886e-23,2.6469779601696886e-23,2.6469779601696886e-23,0.0
D60E41_monitor,19.45762711864407,0.0,0.0,1.2486355763066519e-08,1.2486355763066559e-08,-3.970466940254533e-23,-3.970466940254533e-23,-3.970466940254533e-23,0.0
D60E41_monitor,19.728813559322035,0.0,0.0,5.239036519989631e-08,5.23903651998963e-08,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0
D60E41_monitor,20.0,0.0,0.0,1.1905194410524671e-09,1.190519441052573e-09,-1.0587911840678754e-22,-1.0587911840678754e-22,-1.0587911840678754e-22,0.0
D80E41_monitor,4.0,0.0,0.0,1.969726603915972,1.969726603915972,0.0,-4.440892098500626e-16,8.881784197001252e-16,0.0
D80E41_monitor,4.2025316455696204,0.0,0.0,1.6346818476861946,1.6346818476861946,5.415722071342227e-17,-4.440892098500626e-16,8.881784197001252e-16,0.0
D80E41_monitor,4.405063291139241,0.0,0.0,7.295115011934541,7.295115011934543,-8.665155314147564e-17,-1.7763568394002505e-15,1.7763568394002505e-15,0.0
D80E41_monitor,4.6075949367088604,0.0,0.0,8.621687009793742,8.621687009793746,-1.2997732971221344e-16,-3.552713678800501e-15,3.552713678800501e-15,0.0
D80E41_monitor,4.810126582278481,1.0,0.0,12.306016005128614,12.306016005128617,-1.7330310628295127e-16,-3.552713678800501e-15,3.552713678800501e-15,0.0
D80E41_monitor,5.012658227848101,0.0,0.0,8.03673429029067,8.036734290290667,8.665155314147564e-17,-3.552713678800501e-15,3.552713678800501e-15,0.0
D80E41_monitor,5.215189873417722,0.0,0.0,4.610639056012278,4.610639056012278,5.199093188488538e-16,-7.105427357601002e-15,7.105427357601002e-15,0.0
D80E41_monitor,5.417721518987342,0.0,0.0,1.3492414208697028,1.3492414208697063,-6.932124251318051e-16,-7.105427357601002e-15,7.105427357601002e-15,0.0
D80E41_monitor,5.620253164556962,1.0,0.0,12.72702163353064,12.727021633530633,6.412214932469197e-15,-2.1316282072803006e-14,2.842170943040401e-14,0.0
D80E41_monitor,5.822784810126582,0.0,0.0,9.75838049244176,9.758380492441773,-7.278730463883953e-15,-2.842170943040401e-14,2.842170943040401e-14,0.0
D80E41_monitor,6.025316455696203,0.0,0.0,9.128386335293442,9.128386335293413,-3.4660621256590254e-16,-4.263256414560601e-14,4.263256414560601e-14,0.0
D80E41_monitor,6.227848101265822,1.0,0.0,42.787554757858345,42.78755475785836,2.7728497005272203e-15,-4.263256414560601e-14,4.263256414560601e-14,0.0
D80E41_monitor,6.4303797468354436,1.0,0.0,22.434541083936146,22.434541083936146,6.585518038752148e-15,-2.842170943040401e-14,2.842170943040401e-14,0.0
D80E41_monitor,6.632911392405063,1.0,0.0,19.466347000501873,19.466347000501877,0.0,-3.552713678800501e-15,3.552713678800501e-15,0.0
D80E41_monitor,6.8354430379746836,0.0,0.0,1.3447766953548452,1.344776695354847,-5.199093188488538e-16,-1.7763568394002505e-15,1.7763568394002505e-15,0.0
D80E41_monitor,7.037974683544304,0.0,0.0,1.9700423470132753,1.9700423470132753,0.0,0.0,0.0,1.0
D80E41_monitor,7.240506329113924,0.0,1.0,1.7152504518731853,1.677360669984994,0.03788974859094071,0.03788971159316823,0.03788978558784084,0.0
D80E41_monitor,7.443037974683545,0.0,0.0,1.3073149413175829,1.3073149413175829,0.0,0.0,0.0,1.0
D80E41_monitor,7.6455696202531644,0.0,0.0,0.4075443116476474,0.4075443116476474,0.0,0.0,0.0,0.0
D80E41_monitor,7.848101265822785,0.0,0.0,0.821827436250091,0.8218274362500915,6.498866485610672e-17,-4.440892098500626e-16,4.440892098500626e-16,0.0
D80E41_monitor,8.050632911392405,0.0,0.0,0.17933266887898824,0.17933266887898824,0.0,0.0,0.0,1.0
D80E41_monitor,8.253164556962025,0.0,0.0,0.9568539100039906,0.9568539100039901,4.332577657073782e-17,-4.440892098500626e-16,4.440892098500626e-16,0.0
D80E41_monitor,8.455696202531644,0.0,0.0,1.2932933084867324,1.2932933084867324,0.0,0.0,0.0,1.0
D80E41_monitor,8.658227848101266,0.0,0.0,0.1965736158791378,0.1965736158791378,0.0,0.0,0.0,1.0
D80E41_monitor,8.860759493670887,0.0,0.0,0.690452388665161,0.690452388665161,0.0,0.0,0.0,1.0
D80E41_monitor,9.063291139240508,0.0,0.0,1.0893646949076936,1.0893646949076936,0.0,0.0,0.0,0.0
D80E41_monitor,9.265822784810126,0.0,0.0,0.18562842354468323,0.18562842354468323,0.0,0.0,0.0,0.0
D80E41_monitor,9.468354430379748,0.0,0.0,0.8867949736144156,0.8867949736144156,0.0,0.0,0.0,1.0
D80E41_monitor,9.670886075949369,0.0,0.0,0.15192676738879518,0.15192676738879518,0.0,0.0,0.0,0.0
D80E41_monitor,9.873417721518988,0.0,0.0,0.6244101288701929,0.6244101288701929,0.0,0.0,0.0,1.0
D80E41_monitor,10.075949367088608,0.0,0.0,0.5224916198853244,0.5224916198853244,0.0,0.0,0.0,1.0
D80E41_monitor,10.278481012658228,0.0,0.0,0.18258090845085484,0.18258090845085484,0.0,0.0,0.0,0.0
D80E41_monitor,10.481012658227847,0.0,0.0,0.4748381988526742,0.4748381988526742,-1.3539305178355568e-18,-5.551115123125783e-17,5.551115123125783e-17,0.0
D80E41_monitor,10.683544303797468,0.0,0.0,0.0459117803737088,0.0459117803737088,0.0,0.0,0.0,0.0
D80E41_monitor,10.88607594936709,0.0,0.0,0.23783550951544388,0.23783550951544388,-3.384826294588892e-18,-5.551115123125783e-17,2.7755575615628914e-17,0.0
D80E41_monitor,11.088607594936708,0.0,0.0,0.09952143528951812,0.09952143528951812,-4.738756812424449e-18,-2.7755575615628914e-17,2.7755575615628914e-17,0.0
D80E41_monitor,11.291139240506327,0.0,0.0,0.0837352820258351,0.08373528202583509,-2.3693784062122245e-18,-2.7755575615628914e-17,2.7755575615628914e-17,0.0
D80E41_monitor,11.49367088607595,0.0,0.0,0.1062148163961697,0.1062148163961697,-6.769652589177784e-19,-1.3877787807814457e-17,1.3877787807814457e-17,0.0
D80E41_monitor,11.69620253164557,0.0,0.0,0.012889698669478103,0.012889698669478117,-2.030895776753335e-18,-1.3877787807814457e-17,1.3877787807814457e-17,0.0
D80E41_monitor,11.89873417721519,0.0,0.0,0.05157719002843669,0.05157719002843669,1.3539305178355568e-18,-6.938893903907228e-18,6.938893903907228e-18,0.0
D80E41_monitor,12.10126582278481,0.0,0.0,0.005922198176887002,0.005922198176886995,1.692413147294446e-19,-6.938893903907228e-18,6.938893903907228e-18,0.0
D80E41_monitor,12.30379746835443,0.0,0.0,0.024413107405524298,0.024413107405524298,0.0,0.0,0.0,0.0
D80E41_monitor,12.50632911392405,0.0,0.0,0.0126402837546134,0.012640283754613402,0.0,-1.734723475976807e-18,1.734723475976807e-18,0.0
D80E41_monitor,12.708860759493673,0.0,0.0,0.004741174997101701,0.004741174997101701,-6.346549302354172e-20,-8.673617379884035e-19,8.673617379884035e-19,0.0
D80E41_monitor,12.91139240506329,0.0,0.0,0.0013572584954299,0.0013572584954299,4.231032868236115e-20,-2.168404344971009e-19,2.168404344971009e-19,0.0
D80E41_monitor,13.113924050632912,0.0,0.0,5.8483179858600035e-05,5.848317985860009e-05,2.644395542647572e-21,-2.168404344971009e-19,2.168404344971009e-19,0.0
D80E41_monitor,13.316455696202532,0.0,0.0,0.000279209373042,0.00027920937304199995,-3.9665933139713574e-21,-1.0842021724855044e-19,1.0842021724855044e-19,0.0
D80E41_monitor,13.518987341772153,0.0,0.0,0.000165346593929,0.00016534659392899992,-5.288791085295144e-21,-1.0842021724855044e-19,1.0842021724855044e-19,0.0
D80E41_monitor,13.721518987341772,0.0,0.0,7.91556222125e-05,7.915562221249994e-05,2.644395542647572e-21,-1.0842021724855044e-19,1.0842021724855044e-19,0.0
D80E41_monitor,13.924050632911392,0.0,0.0,9.095599288246459e-05,9.095599288246456e-05,-9.916483284928394e-22,-2.710505431213761e-20,2.710505431213761e-20,0.0
D80E41_monitor,14.126582278481012,0.0,0.0,8.68914273551084e-06,8.689142735510786e-06,-3.305494428309465e-22,-6.776263578034403e-20,6.776263578034403e-20,0.0
D80E41_monitor,14.329113924050631,0.0,0.0,5.36494011898119e-05,5.364940118981191e-05,3.305494428309465e-22,-1.3552527156068805e-20,1.3552527156068805e-20,0.0
D80E41_monitor,14.531645569620252,0.0,0.0,9.888630600797082e-06,9.888630600797069e-06,1.6527472141547323e-21,-3.3881317890172014e-20,4.0657581468206416e-20,0.0
D80E41_monitor,14.734177215189874,0.0,0.0,1.6062266019310122e-05,1.606226601931014e-05,-6.61098885661893e-22,-2.0328790734103208e-20,2.0328790734103208e-20,0.0
D80E41_monitor,14.936708860759492,0.0,0.0,1.708717293011136e-05,1.7087172930111367e-05,-1.6527472141547323e-21,-1.0164395367051604e-20,1.0164395367051604e-20,0.0
D80E41_monitor,15.139240506329111,0.0,0.0,2.299084497337739e-06,2.2990844973377456e-06,-8.263736070773662e-23,-1.3552527156068805e-20,1.3552527156068805e-20,0.0
