D,p95_abs_delta_mu,max_abs_delta_mu,p95_abs_delta_log_partial,p95_abs_delta_log_width,p95_abs_amp_point_component,p95_abs_amp_ref_component,dominant_fraction_width,dominant_fraction_partial,dominant_fraction_pointamp,dominant_fraction_refamp,mean_width_alpha,mean_refamp_beta,mean_pointamp_beta,acceptance_mismatch,p95_abs_delta_mu_width_anchor,p95_abs_delta_mu_refamp_anchor,p95_abs_delta_mu_pointamp_anchor,p95_abs_delta_mu_width_refamp_anchor,p95_abs_delta_mu_width_pointamp_anchor,max_abs_delta_mu_width_anchor,max_abs_delta_mu_refamp_anchor,max_abs_delta_mu_pointamp_anchor,max_abs_delta_mu_width_refamp_anchor,max_abs_delta_mu_width_pointamp_anchor,p95_abs_path_closure_residual,max_abs_path_closure_residual
5.627118644067797,0.7462097772047471,0.746512074426974,0.06753187862899744,0.08040236829525398,0.0005416916611968801,0.06807357029019277,1.0,0.0,0.0,0.0,1.0,0.9908493635455097,7.070631589284797e-161,0.0,3.7617945160435156,4.8567795798302456,0.7146094057840386,0.0312131686017878,3.790953600402055,3.7619707478687445,4.857293280674341,0.7149100778221538,0.031214630870238125,3.7911311982663918,1.734723475976807e-16,2.0643209364124004e-16
5.898305084745763,30.544136573925506,30.545371906723638,0.12599191662637257,0.28407517522898035,0.0028962167850062996,0.12888813341137695,1.0,0.0,0.0,0.0,1.0,0.32879394059583394,3.704127229200165e-72,0.0,10.751963101470452,22.255357101514875,30.718394160784406,0.2634370122773788,10.983543281459134,10.752152037246958,22.256981994479645,30.71962130373811,0.26344164144832405,10.983736286611602,1.6653345369377348e-16,1.6653345369377348e-16
6.4406779661016955,5.688045106969746,5.68808166120904,0.3424786596134193,0.2408668173331323,0.501555506808558,0.1590768471951387,0.0,1.0,1.0,0.0,0.828041297530889,0.00014565889088539538,0.3499999999999999,0.0,21.719859427626545,15.838261216699706,17.529569136455855,34.63440987474999,7.820895879163537,21.719909111622876,15.83832504892657,17.529594977911977,34.63448910067216,7.820913769397279,1.5265566588595902e-16,1.5265566588595902e-16
6.711864406779661,20.81521456027945,20.815226903323705,2.0343880543813078,0.02091762960012142,1.8752978452297455,0.15909020915156197,0.0,1.0,1.0,0.0,0.8191101166033128,1.944616747494886e-07,6.312806929741989e-19,0.0,20.881613887901036,20.262077379990416,3.100633350846035,20.339926853813523,3.5332953875823243,20.88163045042852,20.262088565765126,3.1006580712536973,20.33994298669479,3.533298190062169,4.440892098500626e-16,4.440892098500626e-16
