D,eta,mu_ee_full,mu_mumu_full,mu_tautau_full,chi2_mumu_full,mu_ee_cmp,mu_mumu_cmp,mu_tautau_cmp,chi2_mumu_cmp,risk_score,high_anchor_candidate,alpha_blend,B1_full,B2_full,B3_full,B1_cmp,B2_cmp,B3_cmp,yraw1_full,yraw2_full,yraw3_full,yraw1_cmp,yraw2_cmp,yraw3_cmp,m2_1_full,m2_2_full,m2_3_full,m2_1_cmp,m2_2_cmp,m2_3_cmp,log_B1_ratio,log_B2_ratio,log_B3_ratio,log_yraw1_ratio,log_yraw2_ratio,log_yraw3_ratio,log_m2_1_ratio,log_m2_2_ratio,log_m2_3_ratio,b_visibility_norm_score,yraw_operator_score,m2_spectrum_score,scenario,surface,risk_score_release_tuned,release_hotspot_candidate,abs_delta_mu_mumu_map,rel_delta_mu_mumu_map
12.0,3.81,0.0557327168877836,0.0381608125438807,0.016075201875189,11.59128732806964,0.0555603319415886,0.0379308341841221,0.0160823344440068,11.595202577914757,0.0256975300267003,False,0.9608672954598493,1.6612771825494388,5.424519712825509,1.0,0.2845674029533561,0.9561329493220471,1.0,1.2344523925903674e-05,2.9570824375314875e-05,1.2202469294697666e-05,1.2368840752201863e-05,2.9408220939586322e-05,1.2155664978419924e-05,2.0529042076893593,1.5060471875221828,3.371197240199423,2.0529042076893598,1.5060471875221826,3.3711972401994226,-1.7643718298611288,-1.7357876705805921,0.0,0.001967909628049538,-0.005513953196045627,-0.003843017971451517,2.2204460492503128e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,1.7643718298611288,0.005513953196045627,2.2204460492503128e-16,cell_direct_runtime_release_tuned,D21E41,0.0256975300267003,False,0.00022997835975859665,0.006026558252504374
12.0,3.905,0.0557327022307547,0.0381608245968693,0.0160751994114979,11.59128712289174,0.0555603173298995,0.0379308461644759,0.016082331979224,11.595202373938877,0.0256975340016703,False,0.9608672954598493,1.6612771825494388,5.424519712825509,1.0,0.2845674029533561,0.9561329493220471,1.0,1.2344523925903674e-05,2.9570824375314875e-05,1.2202469294697666e-05,1.2368840752201863e-05,2.9408220939586322e-05,1.2155664978419924e-05,2.0529042076893593,1.5060471875221828,3.371197240199423,2.0529042076893598,1.5060471875221826,3.3711972401994226,-1.7643718298611288,-1.7357876705805921,0.0,0.001967909628049538,-0.005513953196045627,-0.003843017971451517,2.2204460492503128e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,1.7643718298611288,0.005513953196045627,2.2204460492503128e-16,cell_direct_runtime_release_tuned,D21E41,0.0256975340016703,False,0.0002299784323933976,0.006026558252419549
12.0,4.0,0.0557327104741807,0.0381608238354347,0.0160751921896772,11.591287135853634,0.0555603255478393,0.0379308454076378,0.0160823247542022,11.5952023868247,0.0256976706298013,False,0.9608672954598493,1.6612771825494388,5.424519712825509,1.0,0.2845674029533561,0.9561329493220471,1.0,1.2344523925903674e-05,2.9570824375314875e-05,1.2202469294697666e-05,1.2368840752201863e-05,2.9408220939586322e-05,1.2155664978419924e-05,2.0529042076893593,1.5060471875221828,3.371197240199423,2.0529042076893598,1.5060471875221826,3.3711972401994226,-1.7643718298611288,-1.7357876705805921,0.0,0.001967909628049538,-0.005513953196045627,-0.003843017971451517,2.2204460492503128e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,1.7643718298611288,0.005513953196045627,2.2204460492503128e-16,cell_direct_runtime_release_tuned,D21E41,0.0256976706298013,False,0.00022997842779689387,0.00602655825221846
12.8,0.2,0.0043286411506348,0.0023615110031041,0.0028804061098505,12.208708412034536,0.0041857533830693,0.0022610845985439,0.0029351306972433,12.21046297267274,0.009696397608793,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.009696397608793,False,0.00010042640456020026,0.04252633353314648
12.8,0.295,0.0043287763100317,0.002361429262508,0.002880436896753,12.208709840082118,0.0041858840807182,0.0022610063339905,0.0029351620689531,12.210464340090429,0.0096960548614406,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096960548614406,False,0.00010042292851750005,0.04252633356920631
12.8,0.39,0.0043287239540445,0.0023614360888884,0.002880512143708,12.208709720821965,0.0041858334526171,0.0022610128698664,0.0029352387452542,12.210464225897317,0.009695621731389,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.009695621731389,False,0.00010042321902199985,0.04252633365541226
12.8,0.485,0.0043287422764103,0.0023614593665974,0.0028803774914901,12.208709314149166,0.0041858511708401,0.0022610351580248,0.0029351015352643,12.210463836484475,0.0096955302912845,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096955302912845,False,0.00010042420857259973,0.04252633350083844
12.8,0.5800000000000001,0.004328712624136,0.0023614590141993,0.0028804378033065,12.208709320305733,0.0041858224970805,0.0022610348204496,0.0029351629927277,12.2104638423825,0.0096954372558594,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954372558594,False,0.00010042419374969988,0.0425263335699903
12.8,0.675,0.0043287616538144,0.0023614306175835,0.002880446810324,12.208709816408298,0.0041858699082506,0.0022610076314128,0.0029351721708363,12.210464317422206,0.0096954924097649,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954924097649,False,0.00010042298617069997,0.04252633358055841
12.8,0.77,0.0043286963620035,0.0023614648847207,0.0028804566947955,12.208709217744897,0.0041858067716641,0.0022610404412683,0.0029351822430683,12.210463744177034,0.0096954000163563,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954000163563,False,0.00010042444345240023,0.04252633359156549
12.8,0.865,0.0043287364074827,0.0023614420804472,0.0028804616482234,12.20870961614654,0.0041858454952225,0.0022610186067631,0.0029351872905879,12.21046412566377,0.0096953949014796,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096953949014796,False,0.00010042347368410028,0.04252633359742725
12.8,0.96,0.0043286949909523,0.0023614730434476,0.0028804227640884,12.208709075208008,0.0041858054460413,0.0022610482531265,0.0029351476678341,12.210463607690302,0.0096955013982324,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096955013982324,False,0.0001004247903210998,0.042526333552588856
12.8,1.055,0.0043287279363872,0.0023614536051097,0.0028804298731342,12.208709414805131,0.0041858373039162,0.0022610296414102,0.0029351549119185,12.210463932869311,0.0096954133598261,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954133598261,False,0.00010042396369950007,0.04252633356090641
12.8,1.15,0.0043287554497197,0.0023614373844012,0.0028804358149568,12.208709698188729,0.0041858639090076,0.0022610141104925,0.0029351609666079,12.210464204221427,0.0096954950916784,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954950916784,False,0.00010042327390870007,0.04252633356787685
12.8,1.245,0.0043287157072735,0.0023614581515906,0.0028804428772931,12.20870933537592,0.0041858254784186,0.0022610339945108,0.0029351681630967,12.210463856813083,0.0096954296587607,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954296587607,False,0.00010042415707980012,0.042526333575785676
12.8,1.34,0.0043287401769815,0.0023614439033561,0.0028804470484117,12.208709584299443,0.004185849140364,0.0022610203521899,0.002935172413447,12.210464095168128,0.0096954012867106,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954012867106,False,0.00010042355116620001,0.04252633358068654
12.8,1.435,0.0043287338520146,0.0023614477964166,0.0028804363962118,12.2087095162858,0.0041858430242368,0.0022610240797217,0.0029351615589045,12.210464030041678,0.0096954313505121,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954313505121,False,0.0001004237166948997,0.04252633356845261
12.8,1.53,0.0043287337410279,0.0023614515546179,0.0028804268669431,12.208709450628213,0.0041858429169616,0.0022610276781263,0.0029351518486235,12.210463967171297,0.0096954058748031,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954058748031,False,0.00010042387649159988,0.042526333557517844
12.8,1.625,0.0043287236638943,0.002361451889595,0.0028804455121892,12.208709444776002,0.0041858331723792,0.0022610279988077,0.0029351708480436,12.210463961568433,0.0096953974554554,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096953974554554,False,0.00010042389078730035,0.042526333578840565
12.8,1.72,0.0043287242479264,0.0023614550720347,0.0028804366119044,12.208709389177246,0.0041858337371772,0.0022610310459341,0.0029351617786943,12.210463908329842,0.0096954206728775,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954206728775,False,0.00010042402610059998,0.04252633356859576
12.8,1.815,0.0043287157158976,0.0023614551841992,0.0028804527908249,12.208709387217676,0.0041858254867083,0.0022610311532848,0.00293517826494,12.210463906454237,0.0096953992569039,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096953992569039,False,0.00010042403091439995,0.042526333587166947
12.8,1.91,0.004328737030383,0.0023614475983064,0.0028804323656922,12.20870951974688,0.004185846097708,0.0022610238900473,0.0029351574518235,12.210464033355615,0.0096954198350701,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954198350701,False,0.0001004237082590999,0.04252633356383707
12.8,2.005,0.0043287132253895,0.0023614600098603,0.0028804369146338,12.208709302911055,0.0041858230784913,0.0022610357737713,0.0029351620871744,12.210463825726311,0.0096954214035234,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954214035234,False,0.00010042423608900035,0.04252633356892682
12.8,2.1,0.0043287289516798,0.0023614508340433,0.0028804398459465,12.208709463217,0.0041858382856441,0.00226102698816,0.0029351650741683,12.210463979226205,0.0096953973740976,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096953973740976,False,0.0001004238458832997,0.042526333572379726
12.8,2.1950000000000003,0.0043287291804607,0.002361453373485,0.0028804331169455,12.208709418851727,0.0041858385069068,0.0022610294196269,0.0029351582173473,12.210463936744253,0.0096953973889575,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096953973889575,False,0.00010042395385810024,0.04252633356461151
12.8,2.29,0.0043287221342198,0.0023614534895632,0.0028804460321438,12.208709416823789,0.0041858316931965,0.0022610295307337,0.0029351713778749,12.210463934803029,0.0096953983397674,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096953983397674,False,0.00010042395882950026,0.04252633357944126
12.8,2.385,0.0043287389429418,0.0023614474792229,0.0028804299407667,12.208709521827323,0.0041858479471456,0.0022610237760346,0.0029351549808355,12.210464035347616,0.0096954145146434,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954145146434,False,0.00010042370318830022,0.0425263335610358
12.8,2.4800000000000004,0.0043287196241128,0.002361457518116,0.0028804337113254,12.208709346443026,0.0041858292660096,0.0022610333880004,0.0029351588230178,12.210463867409874,0.0096954229428779,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954229428779,False,0.00010042413011560015,0.04252633356526344
12.8,2.575,0.0043287322133654,0.0023614501268614,0.0028804362200888,12.208709475571808,0.0041858414396801,0.0022610263110617,0.0029351613794359,12.210463991056288,0.0096953965921966,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096953965921966,False,0.00010042381579970002,0.04252633356825247
12.8,2.6700000000000004,0.0043287261346279,0.0023614503815291,0.0028804472350772,12.208709471122642,0.0041858355615456,0.0022610265548695,0.0029351726036585,12.210463986796544,0.0096954208807294,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096954208807294,False,0.00010042382665960024,0.04252633358087889
12.8,2.765,0.0043287264130388,0.0023614524130193,0.0028804416393479,12.208709435631526,0.0041858358307944,0.0022610284999831,0.0029351669016361,12.21046395281203,0.0096953976241045,False,0.9603272496957035,1.0720883567170043,3.2143086574819706,1.0,0.24766367258148164,0.7642721804959178,1.0,4.078053032510786e-06,9.186019029316344e-06,5.185738109818224e-06,4.032828103665524e-06,8.986536098471249e-06,5.21345157048265e-06,2.4706595507845237,1.8562239763670116,3.3682257799816555,2.4759092246202163,1.860447214532793,3.3681991987815367,-1.4652920937413003,-1.4364435940793991,0.0,-0.011151784072438485,-0.02195518928919058,0.005329939567211289,0.0021225524378474464,0.002272592740385701,-7.891782422495764e-06,1.4652920937413003,0.02195518928919058,0.002272592740385701,cell_direct_runtime_release_tuned,D21E41,0.0096953976241045,False,0.00010042391303620012,0.042526333574429455
