D,eta,winner_baseline,winner_direct,winner_mismatch,R3_baseline,R3_direct,delta_R3,abs_delta_R3,mu_mumu_baseline,mu_mumu_direct,delta_mu_mumu,abs_delta_mu_mumu,chi2_mumu_baseline,chi2_mumu_direct,delta_chi2_mumu,abs_delta_chi2_mumu,underflow_fallback_baseline,underflow_fallback_direct
5.6,0.96,2,2,0,0.9424212593951923,0.9424212194638717,-3.993132058344173e-08,3.993132058344173e-08,41.13002019954868,41.12997804790385,-4.2151644834120816e-05,4.2151644834120816e-05,9865.465656603414,9865.44472304326,-0.020933560153935105,0.020933560153935105,0,0
5.698305085,0.96,2,2,0,0.9435141474151547,0.9435141740712056,2.665605092211365e-08,2.665605092211365e-08,49.05853003442421,49.05855945846582,2.9424041613879126e-05,2.9424041613879126e-05,14195.846781513214,14195.864310350764,0.01752883755034418,0.01752883755034418,0,0
5.8,0.96,2,2,0,0.9445635278610671,0.9445633504258065,-1.7743526059543768e-07,1.7743526059543768e-07,59.22633700504184,59.22607825157116,-0.0002587534706819383,0.0002587534706819383,20899.282821379198,20899.095787230188,-0.18703414901028736,0.18703414901028736,0,0
5.898305085,0.96,2,2,0,0.9455053235682183,0.9455053235682191,8.881784197001252e-16,8.881784197001252e-16,71.56182954934772,71.5618261985795,-3.350768224663625e-06,3.350768224663625e-06,30766.764535698265,30766.76159699797,-0.0029387002941803075,0.0029387002941803075,0,0
5.969491525,0.96,2,2,0,0.9461460398313818,0.9461459559672284,-8.386415339955988e-08,8.386415339955988e-08,82.49190812425952,82.49174057264631,-0.00016755161321668766,0.00016755161321668766,41099.35977020841,41099.189931883564,-0.16983832484402228,0.16983832484402228,0,0
6.098305085,0.96,2,2,0,0.9467613471073948,0.9467613149744994,-3.213289534453878e-08,3.213289534453878e-08,78.28427061851745,78.2842095901937,-6.102832375631806e-05,6.102832375631806e-05,36944.9441783839,36944.88552693019,-0.058651453706261236,0.058651453706261236,0,0
6.169491525,0.96,2,2,0,0.9470012535276429,0.9470012535276419,-9.992007221626409e-16,9.992007221626409e-16,71.30684687141124,71.3068439542642,-2.917147043035584e-06,2.917147043035584e-06,30543.545246893365,30543.542697786517,-0.0025491068481642287,0.0025491068481642287,0,0
6.2,0.96,2,2,0,0.9471007334300146,0.9471007089548789,-2.4475135695922745e-08,2.4475135695922745e-08,68.30524147093237,68.30520138284956,-4.008808281241727e-05,4.008808281241727e-05,27976.94585177355,27976.912325497837,-0.033526275714393705,0.033526275714393705,0,0
6.240677966,0.96,2,2,0,0.9472303789041993,0.9472303472235123,-3.168068696268733e-08,3.168068696268733e-08,64.30036487908667,64.30031740511144,-4.7473975229195275e-05,4.7473975229195275e-05,24727.849387013997,24727.812060398537,-0.037326615460187895,0.037326615460187895,0,0
6.369491525,0.96,2,2,0,0.9476199263983902,0.947619912421385,-1.3977005219878436e-08,1.3977005219878436e-08,51.69080367225971,51.69078651561056,-1.7156649150251724e-05,1.7156649150251724e-05,15807.280837511067,15807.270052241982,-0.01078526908531785,0.01078526908531785,0,0
6.4,0.96,2,2,0,0.9477078412092654,0.9477078284606824,-1.2748583078092679e-08,1.2748583078092679e-08,48.74330409458068,48.74328936582178,-1.4728758898741034e-05,1.4728758898741034e-05,14008.677766199624,14008.669049849585,-0.008716350039321696,0.008716350039321696,0,0
6.440677966,0.96,2,2,0,0.9478226531806953,0.947822653180695,-2.220446049250313e-16,2.220446049250313e-16,44.85154489511492,44.851543280386245,-1.6147286743262157e-06,1.6147286743262157e-06,11800.229711076172,11800.228834045492,-0.0008770306794758653,0.0008770306794758653,0,0
6.6,0.96,2,2,0,0.9482479707940769,0.9482479612323752,-9.561701652671672e-09,9.561701652671672e-09,30.25102633609116,30.25101988604217,-6.450048992689972e-06,6.450048992689972e-06,5202.385754036411,5202.383427905003,-0.0023261314072442474,0.0023261314072442474,0,0
6.640677966,0.96,2,2,0,0.9483508274075996,0.9483508208798865,-6.527713036774685e-09,6.527713036774685e-09,26.753250696479345,26.753246631069672,-4.065409672904252e-06,4.065409672904252e-06,4017.420755490815,4017.4194670990355,-0.001288391779326048,0.001288391779326048,0,0
20.0,0.96,2,2,0,0.9273399658726671,0.9273399658726671,0.0,0.0,7.407618517495128e-08,7.40761913561178e-08,6.181166512253036e-15,6.181166512253036e-15,12.24999870366679,12.249998703666682,-1.0835776720341528e-13,1.0835776720341528e-13,0,0
4.0,1.15,2,2,0,0.9051344603923712,0.9051344603923712,0.0,0.0,1.4981805837846593,1.4981804974892219,-8.629543746252466e-08,8.629543746252466e-08,0.06024641895185332,0.06024631304519452,-1.0590665880383376e-07,1.0590665880383376e-07,0,0
5.4,1.15,2,2,0,0.9399374874809572,0.9399372280665157,-2.594144414835853e-07,2.594144414835853e-07,29.105569943918578,29.105387985502432,-0.00018195841614598862,0.00018195841614598862,4797.491286983528,4797.428271420141,-0.06301556338712544,0.06301556338712544,0,0
5.6,1.15,2,2,0,0.9424234724717402,0.9424234246418646,-4.78298756156903e-08,4.78298756156903e-08,41.132236509657915,41.13218644434523,-5.006531268492154e-05,5.006531268492154e-05,9866.566362871206,9866.541497801318,-0.024865069888619473,0.024865069888619473,0,0
5.698305085,1.15,2,2,0,0.9435157235920861,0.943515755521561,3.192947484187414e-08,3.192947484187414e-08,49.06041850128944,49.06045424545192,3.5744162481421426e-05,3.5744162481421426e-05,14196.971823237829,14196.9931180176,0.02129477977177885,0.02129477977177885,0,0
5.8,1.15,2,2,0,0.9445646432616897,0.9445644307199429,-2.125417467579993e-07,2.125417467579993e-07,59.22794526945784,59.227635886539176,-0.0003093829186653352,0.0003093829186653352,20900.44533804632,20900.221701413462,-0.22363663285796065,0.22363663285796065,0,0
5.898305085,1.15,2,2,0,0.9455061015066132,0.9455061015066142,9.992007221626409e-16,9.992007221626409e-16,71.56316925048034,71.56316589968661,-3.350793733147839e-06,3.350793733147839e-06,30767.939495447183,30767.936556668403,-0.0029387787799350917,0.0029387787799350917,0,0
5.969491525,1.15,2,2,0,0.9461466562191763,0.9461465557599884,-1.0045918785728247e-07,1.0045918785728247e-07,82.49311264221329,82.49291265798408,-0.00019998422921219117,0.00019998422921219117,41100.58073751682,41100.37802097146,-0.20271654536190908,0.20271654536190908,0,0
6.098305085,1.15,2,2,0,0.9467617475103471,0.9467617090186098,-3.8491737353041344e-08,3.8491737353041344e-08,78.28499014364668,78.28491768781176,-7.245583492476726e-05,7.245583492476726e-05,36945.63568367903,36945.56604913492,-0.06963454411015846,0.06963454411015846,0,0
6.169491525,1.15,2,2,0,0.947001563036314,0.9470015630363128,-1.2212453270876722e-15,1.2212453270876722e-15,71.30734401625314,71.30734109904456,-2.9172085760365007e-06,2.9172085760365007e-06,30543.97967129226,30543.97712211352,-0.0025491787419014145,0.0025491787419014145,0,0
6.2,1.15,2,2,0,0.9471010162917479,0.9471009869730085,-2.9318739436234864e-08,2.9318739436234864e-08,68.3056728603385,68.30562538502734,-4.747531116322534e-05,4.747531116322534e-05,27977.30663059147,27977.26692601008,-0.0397045813879231,0.0397045813879231,0,0
6.240677966,1.15,2,2,0,0.9472306291286146,0.9472305911782889,-3.795032565978573e-08,3.795032565978573e-08,64.30071965155967,64.30066328817324,-5.636338643455474e-05,5.636338643455474e-05,24728.12832927566,24728.0840130759,-0.044316199760942254,0.044316199760942254,0,0
6.369491525,1.15,2,2,0,0.9476200919901971,0.9476200752470576,-1.6743139541475216e-08,1.6743139541475216e-08,51.69098400911653,51.69096383989359,-2.0169222935351172e-05,2.0169222935351172e-05,15807.39420378259,15807.381524659279,-0.012679123310590512,0.012679123310590512,0,0
6.4,1.15,2,2,0,0.9477079903246366,0.9477079750530187,-1.5271617859191622e-08,1.5271617859191622e-08,48.74345537100105,48.743438082522566,-1.7288478481702896e-05,1.7288478481702896e-05,14008.767290412297,14008.7570592103,-0.010231201997157768,0.010231201997157768,0,0
6.440677966,1.15,2,2,0,0.9478227821438732,0.947822782143873,-1.1102230246251565e-16,1.1102230246251565e-16,44.851663230786855,44.8516616160809,-1.6147059582749534e-06,1.6147059582749534e-06,11800.293984510714,11800.293107489986,-0.0008770207277848385,0.0008770207277848385,0,0
