D,level,dr,dz,mode_n,lambda_n,window_E_lo,window_E_hi,Nps_lambda_n,g_raw_n,g_hat_to_g3,grid_index
4.0,fine,0.06,0.03,17,5.251523672971555,0.7359089334327602,5.251523672971555,187.3730450951997,163.46052929175696,14.341581680971693,0
4.0,fine,0.06,0.03,18,5.333953068062385,0.7359089334327602,5.333953068062385,190.33864865708003,166.42613285363728,14.601775661135393,0
4.0,fine,0.06,0.03,19,5.827355206012161,0.7359089334327602,5.827355206012161,208.09002407516815,184.1775082717254,16.159232997234586,0
4.0,fine,0.06,0.03,20,6.21745400450194,0.7359089334327602,6.21745400450194,222.12480359783413,198.2122877943914,17.390606331034828,0
4.0,fine,0.06,0.03,21,6.481037218274301,0.7359089334327602,6.481037218274301,231.60786867132921,207.69535286788647,18.222624634944466,0
4.0,fine,0.06,0.03,22,7.178452372392476,0.7359089334327602,7.178452372392476,256.69912237861587,232.78660657517312,20.424062903131833,0
4.0,fine,0.06,0.03,23,7.21140389612424,0.7359089334327602,7.21140389612424,257.88463582367547,233.97212002023272,20.528076624241628,0
4.0,fine,0.06,0.03,24,8.018880164458647,0.7359089334327602,8.018880164458647,286.93561326767656,263.02309746423384,23.07693026940243,0
4.0,fine,0.06,0.03,25,8.215450818363028,0.7359089334327602,8.215450818363028,294.00773396852145,270.0952181650787,23.697418879884196,0
4.0,fine,0.06,0.03,26,8.23924641967529,0.7359089334327602,8.23924641967529,294.86384021473333,270.95132441129056,23.772531310455882,0
4.0,fine,0.06,0.03,27,8.340145232338447,0.7359089334327602,8.340145232338447,298.49392724732206,274.58141144387935,24.091025260723136,0
4.0,fine,0.06,0.03,28,8.529835028340282,0.7359089334327602,8.529835028340282,305.3184918829781,281.4059760795353,24.689793976225314,0
4.0,fine,0.06,0.03,29,8.80526170211473,0.7359089334327602,8.80526170211473,315.2276550386983,291.3151392352555,25.559196965458156,0
4.0,fine,0.06,0.03,30,8.901576627765674,0.7359089334327602,8.901576627765674,318.69282527630514,294.7803094728624,25.8632215652587,0
4.0,fine,0.06,0.03,31,9.14692631590674,0.7359089334327602,9.14692631590674,327.5198936814003,303.60737787795756,26.637684507986858,0
4.0,fine,0.06,0.03,32,9.32904842515051,0.7359089334327602,9.32904842515051,334.0721918667181,310.15967606327536,27.212565306611292,0
4.0,fine,0.06,0.03,33,9.571101965541878,0.7359089334327602,9.571101965541878,342.7806731161485,318.86815731270576,27.976623735254925,0
4.0,fine,0.06,0.03,34,9.863511027288672,0.7359089334327602,9.863511027288672,353.30082013514374,329.38830433170097,28.899632784732898,0
4.0,fine,0.06,0.03,35,10.07086911207459,0.7359089334327602,10.07086911207459,360.7610456305291,336.8485298270864,29.554172652945187,0
4.0,fine,0.06,0.03,36,10.520242052860127,0.7359089334327602,10.520242052860127,376.92836060764085,353.0158448041981,30.972648839893008,0
4.0,fine,0.06,0.03,37,10.647917330303978,0.7359089334327602,10.647917330303978,381.521797901877,357.6092820984343,31.375664518584024,0
4.0,fine,0.06,0.03,38,10.900162727796987,0.7359089334327602,10.900162727796987,390.5969566901817,366.6844408867389,32.17189423589978,0
4.0,fine,0.06,0.03,39,11.300331254116625,0.7359089334327602,11.300331254116625,404.9940198458465,381.0815040424037,33.43505334903674,0
4.0,fine,0.06,0.03,40,11.786530446005823,0.7359089334327602,11.786530446005823,422.4862512720401,398.5737354685973,34.96977409702509,0
4.271186440677966,fine,0.06,0.03,1,0.7334878092578656,0.7334878092578656,0.7334878092578656,25.261815423558602,1.0,0.08928313401078994,1
4.271186440677966,fine,0.06,0.03,2,0.8306653615166146,0.7334878092578656,0.8306653615166146,28.817056172944934,4.555240749386332,0.40670617027887107,1
4.271186440677966,fine,0.06,0.03,3,1.0122994446013271,0.7334878092578656,1.0122994446013271,35.46213910259914,11.200323679040537,1.0,1
4.271186440677966,fine,0.06,0.03,4,1.2808305087690204,0.7334878092578656,1.2808305087690204,45.2863480851742,21.024532661615595,1.8771361671412552,1
4.271186440677966,fine,0.06,0.03,5,1.6100535495458312,0.7334878092578656,1.6100535495458312,57.33097303199383,33.069157608435226,2.9525180303778558,1
4.271186440677966,fine,0.06,0.03,6,2.020226877004763,0.7334878092578656,2.020226877004763,72.33716421707884,48.075348793520234,4.2923178089473355,1
4.271186440677966,fine,0.06,0.03,7,2.5045998846372326,0.7334878092578656,2.5045998846372326,90.05795070131275,65.79613527775415,5.874485163395787,1
4.271186440677966,fine,0.06,0.03,8,3.0610111680073957,0.7334878092578656,3.0610111680073957,110.41425750341014,86.15244207985154,7.6919600315722025,1
4.271186440677966,fine,0.06,0.03,9,3.41766408311303,0.7334878092578656,3.41766408311303,123.4624044025498,99.20058897899119,8.856939479760563,1
4.271186440677966,fine,0.06,0.03,10,3.515306378797548,0.7334878092578656,3.515306378797548,127.03464779016785,102.77283236660925,9.175880564856422,1
4.271186440677966,fine,0.06,0.03,11,3.691813099413924,0.7334878092578656,3.691813099413924,133.49214616391802,109.23033074035942,9.752426257534417,1
4.271186440677966,fine,0.06,0.03,12,3.6986876989825155,0.7334878092578656,3.6986876989825155,133.74365338913492,109.48183796557632,9.774881610828139,1
4.271186440677966,fine,0.06,0.03,13,3.9655654023257982,0.7334878092578656,3.9655654023257982,143.5073741659489,119.2455587423903,10.646617201388356,1
4.271186440677966,fine,0.06,0.03,14,4.294593748134581,0.7334878092578656,4.294593748134581,155.5448761973632,131.2830607738046,11.721363108414277,1
4.271186440677966,fine,0.06,0.03,15,4.3998747032744525,0.7334878092578656,4.3998747032744525,159.3965799411554,135.1347645175968,12.065255289941136,1
4.271186440677966,fine,0.06,0.03,16,4.704837121593503,0.7334878092578656,4.704837121593503,170.55363001535784,146.29181459179924,13.061391686881246,1
4.271186440677966,fine,0.06,0.03,17,5.180456310489641,0.7334878092578656,5.180456310489641,187.9541580411231,163.6923426175645,14.614965362464151,1
4.271186440677966,fine,0.06,0.03,18,5.1891903141246045,0.7334878092578656,5.1891903141246045,188.27369156410825,164.01187614054965,14.643494316817774,1
4.271186440677966,fine,0.06,0.03,19,5.745823993984822,0.7334878092578656,5.745823993984822,208.6381347417943,184.3763193182357,16.461695626106234,1
4.271186440677966,fine,0.06,0.03,20,6.0349804144663555,0.7334878092578656,6.0349804144663555,219.2169223851112,194.9551069615526,17.406202940936186,1
4.271186440677966,fine,0.06,0.03,21,6.37812390691513,0.7334878092578656,6.37812390691513,231.7708270563496,207.509011632791,18.527054894057045,1
4.271186440677966,fine,0.06,0.03,22,6.964246395825961,0.7334878092578656,6.964246395825961,253.21411831315228,228.95230288959368,20.44157914097056,1
4.271186440677966,fine,0.06,0.03,23,7.084309268215057,0.7334878092578656,7.084309268215057,257.6066184995075,233.34480307594887,20.83375532375133,1
4.271186440677966,fine,0.06,0.03,24,7.865511573282951,0.7334878092578656,7.865511573282951,286.1869048304163,261.92508940685775,23.385492858300616,1
4.271186440677966,fine,0.06,0.03,25,7.967509252980305,0.7334878092578656,7.967509252980305,289.918489942144,265.6566745185854,23.718660471903664,1
4.271186440677966,fine,0.06,0.03,26,8.236898843022534,0.7334878092578656,8.236898843022534,299.77410809383895,275.5122926702803,24.598600948100614,1
4.271186440677966,fine,0.06,0.03,27,8.335219342143478,0.7334878092578656,8.335219342143478,303.37116355417874,279.1093481306201,24.919757332810377,1
4.271186440677966,fine,0.06,0.03,28,8.517337384502822,0.7334878092578656,8.517337384502822,310.0339521338953,285.77213671033667,25.51463197845877,1
4.271186440677966,fine,0.06,0.03,29,8.719060058467818,0.7334878092578656,8.719060058467818,317.4139761609046,293.152160737346,26.173543652665092,1
4.271186440677966,fine,0.06,0.03,30,8.78462754580848,0.7334878092578656,8.78462754580848,319.81276268526284,295.5509472617042,26.387714831382645,1
4.271186440677966,fine,0.06,0.03,31,9.044243477108461,0.7334878092578656,9.044243477108461,329.3108115318725,305.0489961083139,27.235730399395525,1
4.271186440677966,fine,0.06,0.03,32,9.114940816479294,0.7334878092578656,9.114940816479294,331.89727369275454,307.63545826919596,27.466657847119397,1
4.271186440677966,fine,0.06,0.03,33,9.524836423437346,0.7334878092578656,9.524836423437346,346.8933044733148,322.63148904975617,28.805550472930086,1
4.271186440677966,fine,0.06,0.03,34,9.649054918997855,0.7334878092578656,9.649054918997855,351.4378381333961,327.1760227098375,29.211300680719674,1
4.271186440677966,fine,0.06,0.03,35,10.008398704594601,0.7334878092578656,10.008398704594601,364.584430529453,340.32261510589444,30.385069651402056,1
4.271186440677966,fine,0.06,0.03,36,10.196390149778273,0.7334878092578656,10.196390149778273,371.46209755149766,347.2002821279391,30.99912931781286,1
4.271186440677966,fine,0.06,0.03,37,10.566244545438634,0.7334878092578656,10.566244545438634,384.993220616732,360.7314051931734,32.207230391762664,1
4.271186440677966,fine,0.06,0.03,38,10.652646647354352,0.7334878092578656,10.652646647354352,388.1542415153185,363.89242609175994,32.48945624426207,1
4.271186440677966,fine,0.06,0.03,39,11.19764419843384,0.7334878092578656,11.19764419843384,408.0929769215616,383.831161498003,34.26964902954335,1
4.271186440677966,fine,0.06,0.03,40,11.42145738240206,0.7334878092578656,11.42145738240206,416.28118225703895,392.0193668334804,35.00071766381865,1
4.5423728813559325,fine,0.06,0.03,1,0.7311353826524474,0.7311353826524474,0.7311353826524474,25.610955268606276,1.0,0.09081069827144991,2
4.5423728813559325,fine,0.06,0.03,2,0.8260262834151433,0.7311353826524474,0.8260262834151433,29.14018509522284,4.5292298266165645,0.4113025231869282,2
4.5423728813559325,fine,0.06,0.03,3,1.0003272468367557,0.7311353826524474,1.0003272468367557,35.62287367728116,11.011918408674887,1.0,2
4.5423728813559325,fine,0.06,0.03,4,1.2609461123144325,0.7311353826524474,1.2609461123144325,45.31594083155965,20.704985562953375,1.8802341966720852,2
4.5423728813559325,fine,0.06,0.03,5,1.5797478547950812,0.7311353826524474,1.5797478547950812,57.17297463877117,32.5620193701649,2.956979716133152,2
4.5423728813559325,fine,0.06,0.03,6,1.9759752386414875,0.7311353826524474,1.9759752386414875,71.90966161247864,47.29870634387237,4.295228550423307,2
4.5423728813559325,fine,0.06,0.03,7,2.44520717393829,0.7311353826524474,2.44520717393829,89.36157036600497,64.7506150973987,5.880048570500661,2
4.5423728813559325,fine,0.06,0.03,8,2.9834797562635287,0.7311353826524474,2.9834797562635287,109.38127338413642,84.77031811553015,7.698051780764232,2
4.5423728813559325,fine,0.06,0.03,9,3.4153267457956415,0.7311353826524474,3.4153267457956415,125.44274254230949,100.83178727370321,9.156605010283284,2
4.5423728813559325,fine,0.06,0.03,10,3.5106702268469663,0.7311353826524474,3.5106702268469663,128.9888049613109,104.37784969270463,9.47862541466695,2
4.5423728813559325,fine,0.06,0.03,11,3.5955318684148865,0.7311353826524474,3.5955318684148865,132.14502156532578,107.5340662967195,9.765243648373485,2
4.5423728813559325,fine,0.06,0.03,12,3.6849580939024347,0.7311353826524474,3.6849580939024347,135.47100645677142,110.86005118816514,10.067278658805957,2
4.5423728813559325,fine,0.06,0.03,13,3.945666364511589,0.7311353826524474,3.945666364511589,145.16739881140236,120.55644354279609,10.947814819243941,2
4.5423728813559325,fine,0.06,0.03,14,4.264319663792388,0.7311353826524474,4.264319663792388,157.01891164490348,132.4079563762972,12.024058975227225,2
4.5423728813559325,fine,0.06,0.03,15,4.279099992453155,0.7311353826524474,4.279099992453155,157.56862901861905,132.95767375001276,12.073979193786284,2
4.5423728813559325,fine,0.06,0.03,16,4.660589118396999,0.7311353826524474,4.660589118396999,171.7571633352855,147.1462080666792,13.362449902531194,2
4.5423728813559325,fine,0.06,0.03,17,5.034396032974012,0.7311353826524474,5.034396032974012,185.65997700569105,161.0490217370848,14.624974119878583,2
4.5423728813559325,fine,0.06,0.03,18,5.129799822021459,0.7311353826524474,5.129799822021459,189.2082824298382,164.59732716123193,14.947198213125759,2
4.5423728813559325,fine,0.06,0.03,19,5.668266595833019,0.7311353826524474,5.668266595833019,209.23520791482466,184.6242526462184,16.765857300647674,2
4.5423728813559325,fine,0.06,0.03,20,5.861374156194073,0.7311353826524474,5.861374156194073,216.41736085355316,191.8064055849469,17.418073624105958,2
4.5423728813559325,fine,0.06,0.03,21,6.280160841824643,0.7311353826524474,6.280160841824643,231.99308465886813,207.38212939026187,18.832515978949854,2
4.5423728813559325,fine,0.06,0.03,22,6.760403831276623,0.7311353826524474,6.760403831276623,249.8545220440609,225.2435667754546,20.45452558003099,2
4.5423728813559325,fine,0.06,0.03,23,6.96341106754812,0.7311353826524474,6.96341106754812,257.4048686790885,232.79391341048222,21.140177830149337,2
4.5423728813559325,fine,0.06,0.03,24,7.719459044711615,0.7311353826524474,7.719459044711615,285.5241830697418,260.9132278011355,23.693712404878994,2
4.5423728813559325,fine,0.06,0.03,25,7.731509177372057,0.7311353826524474,7.731509177372057,285.97235762871526,261.36140236010897,23.73441144952687,2
4.5423728813559325,fine,0.06,0.03,26,8.234622858986274,0.7311353826524474,8.234622858986274,304.68441323215205,280.07345796354576,25.433666284969163,2
4.5423728813559325,fine,0.06,0.03,27,8.330532661793807,0.7311353826524474,8.330532661793807,308.2515385730713,283.640583304465,25.75759942799982,2
4.5423728813559325,fine,0.06,0.03,28,8.505470046829569,0.7311353826524474,8.505470046829569,314.75789726601386,290.14694199740757,26.348446404110454,2
4.5423728813559325,fine,0.06,0.03,29,8.545663079218361,0.7311353826524474,8.545663079218361,316.25277662313397,291.6418213545277,26.48419744236211,2
4.5423728813559325,fine,0.06,0.03,30,8.764747676834016,0.7311353826524474,8.764747676834016,324.4010805199543,299.790125251348,27.22415060896034,2
4.5423728813559325,fine,0.06,0.03,31,8.773357072880497,0.7311353826524474,8.773357072880497,324.721285482413,300.1103302138067,27.2532286451912,2
4.5423728813559325,fine,0.06,0.03,32,9.084548032552798,0.7311353826524474,9.084548032552798,336.29525525002504,311.68429998141875,28.3042689215607,2
4.5423728813559325,fine,0.06,0.03,33,9.444943581335323,0.7311353826524474,9.444943581335323,349.6992666981192,325.0883114295129,29.521496560800635,2
4.5423728813559325,fine,0.06,0.03,34,9.480776693509949,0.7311353826524474,9.480776693509949,351.0319897226738,326.4210344540675,29.64252206926288,2
4.5423728813559325,fine,0.06,0.03,35,9.888079600756228,0.7311353826524474,9.888079600756228,366.1806031004311,341.5696478318248,31.018178227941245,2
4.5423728813559325,fine,0.06,0.03,36,9.94896458900999,0.7311353826524474,9.94896458900999,368.4450680260591,343.83411275745283,31.223815869048735,2
4.5423728813559325,fine,0.06,0.03,37,10.41649479985446,0.7311353826524474,10.41649479985446,385.8336853928921,361.2227301242858,32.802888354105896,2
4.5423728813559325,fine,0.06,0.03,38,10.48896684604243,0.7311353826524474,10.48896684604243,388.52910197073817,363.9181467021319,33.04766101567254,2
4.5423728813559325,fine,0.06,0.03,39,11.074004693542623,0.7311353826524474,11.074004693542623,410.2881221138891,385.6771668452828,35.02361282857462,2
4.5423728813559325,fine,0.06,0.03,40,11.0999862550299,0.7311353826524474,11.0999862550299,411.2544413395047,386.6434860708984,35.111364952205896,2
4.813559322033898,fine,0.06,0.03,1,0.7288487443206979,0.7288487443206979,0.7288487443206979,25.95993974703091,1.0,0.09231617955869924,3
4.813559322033898,fine,0.06,0.03,2,0.8216055771147799,0.7288487443206979,0.8216055771147799,29.466148026647208,4.506208279616299,0.41599593266995544,3
4.813559322033898,fine,0.06,0.03,3,0.9889634890746828,0.7288487443206979,0.9889634890746828,35.79227709873154,10.83233735170063,1.0,3
4.813559322033898,fine,0.06,0.03,4,1.241908363822568,0.7288487443206979,1.241908363822568,45.3535933642016,20.393653617170692,1.882664189180646,3
4.813559322033898,fine,0.06,0.03,5,1.5509336805372445,0.7288487443206979,1.5509336805372445,57.03475033601636,32.07481058898545,2.9610239736440485,3
4.813559322033898,fine,0.06,0.03,6,1.9338278792431003,0.7288487443206979,1.9338278792431003,71.50815104709771,46.548211300066804,4.29715303251324,3
4.813559322033898,fine,0.06,0.03,7,2.3885820441034364,0.7288487443206979,2.3885820441034364,88.69785847881842,63.73791873178751,5.884041150341475,3
4.813559322033898,fine,0.06,0.03,8,2.9096854600773576,0.7288487443206979,2.9096854600773576,108.39556760263262,83.43562785560172,7.702458402710537,3
4.813559322033898,fine,0.06,0.03,9,3.4130339491590194,0.7288487443206979,3.4130339491590194,127.42214048991944,102.46220074288854,9.458918921759984,3
4.813559322033898,fine,0.06,0.03,10,3.502184190683444,0.7288487443206979,3.502184190683444,130.79201961954269,105.83207987251177,9.770013288581396,3
4.813559322033898,fine,0.06,0.03,11,3.5062512238663066,0.7288487443206979,3.5062512238663066,130.94575347385492,105.985813726824,9.784205410680336,3
4.813559322033898,fine,0.06,0.03,12,3.6735671628452597,0.7288487443206979,3.6735671628452597,137.27029596725936,112.31035622022844,10.368063011128083,3
4.813559322033898,fine,0.06,0.03,13,3.9265990343876256,0.7288487443206979,3.9265990343876256,146.83490071156075,121.87496096452983,11.251030780110996,3
4.813559322033898,fine,0.06,0.03,14,4.164097044881101,0.7288487443206979,4.164097044881101,155.81232550821417,130.85238576118326,12.079792339613574,3
4.813559322033898,fine,0.06,0.03,15,4.235537789858091,0.7288487443206979,4.235537789858091,158.51278566834435,133.55284592131343,12.329088504647265,3
4.813559322033898,fine,0.06,0.03,16,4.618443698363189,0.7288487443206979,4.618443698363189,172.98662900983706,148.02668926280614,13.66525842546499,3
4.813559322033898,fine,0.06,0.03,17,4.895265327696223,0.7288487443206979,4.895265327696223,183.45048659862576,158.49054685159484,14.631241781508264,3
4.813559322033898,fine,0.06,0.03,18,5.073196487637931,0.7288487443206979,5.073196487637931,190.1762844444223,165.21634469739138,15.25214174311633,3
4.813559322033898,fine,0.06,0.03,19,5.594431017393746,0.7288487443206979,5.594431017393746,209.87894966919208,184.91900992216117,17.071016523791116,3
4.813559322033898,fine,0.06,0.03,20,5.696056175265413,0.7288487443206979,5.696056175265413,213.72038063674114,188.76044088971022,17.425642754753724,3
4.813559322033898,fine,0.06,0.03,21,6.186827347241308,0.7288487443206979,6.186827347241308,232.27153093742993,207.311591190399,19.138214076932528,3
4.813559322033898,fine,0.06,0.03,22,6.566300225172879,0.7288487443206979,6.566300225172879,246.61560572324333,221.65566597621242,20.46240426046309,3
4.813559322033898,fine,0.06,0.03,23,6.848318712983529,0.7288487443206979,6.848318712983529,257.27590456248583,232.31596481545492,21.44652232225599,3
4.813559322033898,fine,0.06,0.03,24,7.506668624955296,0.7288487443206979,7.506668624955296,282.1615312350187,257.2015914879878,23.743868302588293,3
4.813559322033898,fine,0.06,0.03,25,7.580275856876096,0.7288487443206979,7.580275856876096,284.9438846016249,259.98394485459403,24.000724535575664,3
4.813559322033898,fine,0.06,0.03,26,8.232413962258956,0.7288487443206979,8.232413962258956,309.59470498509705,284.63476523806617,26.27639409636552,3
4.813559322033898,fine,0.06,0.03,27,8.32606348149293,0.7288487443206979,8.32606348149293,313.13465681214126,288.17471706511037,26.60318892486008,3
4.813559322033898,fine,0.06,0.03,28,8.380552934082452,0.7288487443206979,8.380552934082452,315.1943581200252,290.2344183729943,26.79333268063598,3
4.813559322033898,fine,0.06,0.03,29,8.494193617454089,0.7288487443206979,8.494193617454089,319.489975951473,294.5300362044421,27.189887707679468,3
4.813559322033898,fine,0.06,0.03,30,8.515486680939862,0.7288487443206979,8.515486680939862,320.29485375123534,295.33491400420445,27.264190951165137,3
4.813559322033898,fine,0.06,0.03,31,8.745768186317182,0.7288487443206979,8.745768186317182,328.99949465449794,304.03955490746705,28.067770143784724,3
4.813559322033898,fine,0.06,0.03,32,9.055639536045714,0.7288487443206979,9.055639536045714,340.71263167423643,315.75269192720555,29.14908220409455,3
4.813559322033898,fine,0.06,0.03,33,9.250624189435257,0.7288487443206979,9.250624189435257,348.0830515723612,323.12311182533034,29.82949121083285,3
4.813559322033898,fine,0.06,0.03,34,9.43879390129042,0.7288487443206979,9.43879390129042,355.19586668048635,330.23592693345546,30.486119127522358,3
4.813559322033898,fine,0.06,0.03,35,9.594415410977767,0.7288487443206979,9.594415410977767,361.078359746668,336.1184199996371,31.02916841367279,3
4.813559322033898,fine,0.06,0.03,36,9.892356611782017,0.7288487443206979,9.892356611782017,372.34053713706874,347.38059739003785,32.068849603866944,3
4.813559322033898,fine,0.06,0.03,37,10.191849086845268,0.7288487443206979,10.191849086845268,383.6613526944596,358.7014129474287,33.113944045613955,3
4.813559322033898,fine,0.06,0.03,38,10.41487905221954,0.7288487443206979,10.41487905221954,392.09188538560704,367.13194563857616,33.8922186153054,3
4.813559322033898,fine,0.06,0.03,39,10.743110279690223,0.7288487443206979,10.743110279690223,404.4990257839989,379.539086036968,35.037598416133335,3
4.813559322033898,fine,0.06,0.03,40,11.006833679350173,0.7288487443206979,11.006833679350173,414.46777029114503,389.50783054411414,35.95787482402984,3
5.084745762711864,fine,0.06,0.03,1,0.726625266573957,0.726625266573957,0.726625266573957,26.30877776607686,1.0,0.09379605783858283,4
5.084745762711864,fine,0.06,0.03,2,0.8173858442006459,0.726625266573957,0.8173858442006459,29.794664651273912,4.485886885197051,0.42075850574128276,4
5.084745762711864,fine,0.06,0.03,3,0.9781758460540466,0.726625266573957,0.9781758460540466,35.9702066474584,10.661428881381536,1.0,4
5.084745762711864,fine,0.06,0.03,4,1.2236671015136533,0.726625266573957,1.2236671015136533,45.39891204152324,20.090134275446378,1.884375396484664,4
5.084745762711864,fine,0.06,0.03,5,1.523504459641888,0.726625266573957,1.523504459641888,56.914915373833416,31.606137607756555,2.964531111111342,4
5.084745762711864,fine,0.06,0.03,6,1.893670165925266,0.726625266573957,1.893670165925266,71.13205473791224,45.823276971835384,4.298042737203673,4
5.084745762711864,fine,0.06,0.03,7,2.334543362811044,0.726625266573957,2.334543362811044,88.06489204730278,62.75611428122592,5.886276124846581,4
5.084745762711864,fine,0.06,0.03,8,2.8393907781621985,0.726625266573957,2.8393907781621985,107.45481915240224,82.14604138632538,7.704974849082395,4
5.084745762711864,fine,0.06,0.03,9,3.4093266510057227,0.726625266573957,3.4093266510057227,129.3446311886399,104.03585342256305,9.75815292490905,4
5.084745762711864,fine,0.06,0.03,10,3.414641834407911,0.726625266573957,3.414641834407911,129.54877409515942,104.23999632908256,9.777300724776289,4
5.084745762711864,fine,0.06,0.03,11,3.5020313735487116,0.726625266573957,3.5020313735487116,132.90518781970974,107.59641005363288,10.092119100614426,4
5.084745762711864,fine,0.06,0.03,12,3.6627874114248016,0.726625266573957,3.6627874114248016,139.07942534443563,113.77064757835878,10.671238240592764,4
5.084745762711864,fine,0.06,0.03,13,3.9082928634500225,0.726625266573957,3.9082928634500225,148.50867599309433,123.19989822701747,11.555664779808849,4
5.084745762711864,fine,0.06,0.03,14,4.0545162293796775,0.726625266573957,4.0545162293796775,154.12474992003754,128.81597215396067,12.08243037468617,4
5.084745762711864,fine,0.06,0.03,15,4.2081398738445355,0.726625266573957,4.2081398738445355,160.0250500448216,134.71627227874473,12.635855266455414,4
5.084745762711864,fine,0.06,0.03,16,4.578287314800248,0.726625266573957,4.578287314800248,174.24148788332815,148.93271011725128,13.969301092214591,4
5.084745762711864,fine,0.06,0.03,17,4.762656581679913,0.726625266573957,4.762656581679913,181.3226505010088,156.01387273493194,14.633486230666977,4
5.084745762711864,fine,0.06,0.03,18,5.019182704094236,0.726625266573957,5.019182704094236,191.175177547637,165.86639978156012,15.557614427388716,4
5.084745762711864,fine,0.06,0.03,19,5.523929850466354,0.726625266573957,5.523929850466354,210.56125357192406,185.25247580584718,17.37595193542591,4
5.084745762711864,fine,0.06,0.03,20,5.538645138371024,0.726625266573957,5.538645138371024,211.12643099212266,185.8176532260458,17.42896334941992,4
5.084745762711864,fine,0.06,0.03,21,6.0978340594342875,0.726625266573957,6.0978340594342875,232.60347947786,207.29470171178312,19.443425831390186,4
5.084745762711864,fine,0.06,0.03,22,6.381347239335486,0.726625266573957,6.381347239335486,243.49251193491529,218.1837341688384,20.46477414953835,4
5.084745762711864,fine,0.06,0.03,23,6.738661730613541,0.726625266573957,6.738661730613541,257.2160682586772,231.9072904926003,21.75198963223297,4
5.084745762711864,fine,0.06,0.03,24,7.292293335297996,0.726625266573957,7.292293335297996,278.4796741155954,253.17089634951853,23.7464320370453,4
5.084745762711864,fine,0.06,0.03,25,7.4475611530096435,0.726625266573957,7.4475611530096435,284.44312282435544,259.1343450582786,24.30578001704958,4
5.084745762711864,fine,0.06,0.03,26,8.22316937295986,0.726625266573957,8.22316937295986,314.2322955320935,288.92351776601663,27.09988698330811,4
5.084745762711864,fine,0.06,0.03,27,8.230268213582335,0.726625266573957,8.230268213582335,314.50494425330106,289.1961664872242,27.125460358532113,4
5.084745762711864,fine,0.06,0.03,28,8.269754478480124,0.726625266573957,8.269754478480124,316.0215129723629,290.7127352062861,27.267708525821426,4
5.084745762711864,fine,0.06,0.03,29,8.321808717218236,0.726625266573957,8.321808717218236,318.02078614669693,292.7120083806201,27.455232468116385,4
5.084745762711864,fine,0.06,0.03,30,8.483494120498875,0.726625266573957,8.483494120498875,324.2307182731981,298.92194050712123,28.03769962102736,4
5.084745762711864,fine,0.06,0.03,31,8.727601490434322,0.726625266573957,8.727601490434322,333.6062720839939,308.297494317917,28.91708960853351,4
5.084745762711864,fine,0.06,0.03,32,9.028059102872042,0.726625266573957,9.028059102872042,345.14609783369553,319.8373200676187,29.99947977199969,4
5.084745762711864,fine,0.06,0.03,33,9.065601663372176,0.726625266573957,9.065601663372176,346.5880137261044,321.27923596002756,30.134725798442446,4
