D,level,dr,dz,mode_n,lambda_n,window_E_lo,window_E_hi,Nps_lambda_n,g_raw_n,g_hat_to_g3,grid_index
4.0,fine,0.06,0.03,20,6.217454004501939,0.7359089334327868,6.217454004501939,222.12480359783413,198.21228779439042,17.390606331036462,0
4.0,fine,0.06,0.03,21,6.481037218274297,0.7359089334327868,6.481037218274297,231.6078686713291,207.6953528678854,18.222624634946175,0
4.0,fine,0.06,0.03,22,7.178452372392495,0.7359089334327868,7.178452372392495,256.69912237861655,232.78660657517284,20.424062903133827,0
4.0,fine,0.06,0.03,23,7.211403896124237,0.7359089334327868,7.211403896124237,257.88463582367535,233.97212002023164,20.52807662424356,0
4.0,fine,0.06,0.03,24,8.018880164458638,0.7359089334327868,8.018880164458638,286.9356132676762,263.02309746423254,23.076930269404592,0
4.0,fine,0.06,0.03,25,8.215450818363028,0.7359089334327868,8.215450818363028,294.00773396852145,270.09521816507777,23.69741887988646,0
4.0,fine,0.06,0.03,26,8.239246419675254,0.7359089334327868,8.239246419675254,294.8638402147321,270.9513244112884,23.77253131045804,0
4.0,fine,0.06,0.03,27,8.340145232338443,0.7359089334327868,8.340145232338443,298.49392724732195,274.58141144387827,24.091025260725424,0
4.0,fine,0.06,0.03,28,8.529835028340264,0.7359089334327868,8.529835028340264,305.3184918829774,281.40597607953373,24.689793976227612,0
4.0,fine,0.06,0.03,29,8.805261702114734,0.7359089334327868,8.805261702114734,315.22765503869846,291.3151392352548,25.559196965460618,0
4.0,fine,0.06,0.03,30,8.901576627765667,0.7359089334327868,8.901576627765667,318.69282527630486,294.7803094728612,25.863221565261146,0
4.0,fine,0.06,0.03,31,9.146926315906729,0.7359089334327868,9.146926315906729,327.5198936813999,303.6073778779562,26.63768450798937,0
4.0,fine,0.06,0.03,32,9.329048425150509,0.7359089334327868,9.329048425150509,334.072191866718,310.15967606327433,27.21256530661389,0
4.0,fine,0.06,0.03,33,9.571101965541878,0.7359089334327868,9.571101965541878,342.7806731161485,318.8681573127048,27.976623735257608,0
4.0,fine,0.06,0.03,34,9.863511027288666,0.7359089334327868,9.863511027288666,353.3008201351435,329.3883043316998,28.899632784735655,0
4.0,fine,0.06,0.03,35,10.070869112074584,0.7359089334327868,10.070869112074584,360.76104563052894,336.84852982708526,29.554172652948008,0
4.0,fine,0.06,0.03,36,10.520242052860105,0.7359089334327868,10.520242052860105,376.92836060763995,353.01584480419626,30.97264883989591,0
4.0,fine,0.06,0.03,37,10.647917330303965,0.7359089334327868,10.647917330303965,381.5217979018765,357.6092820984328,31.375664518586994,0
4.0,fine,0.06,0.03,38,10.90016272779699,0.7359089334327868,10.90016272779699,390.5969566901818,366.6844408867381,32.17189423590288,0
4.0,fine,0.06,0.03,39,11.30033125411661,0.7359089334327868,11.30033125411661,404.99401984584586,381.0815040424022,33.43505334903991,0
4.0,fine,0.06,0.03,40,11.786530446005813,0.7359089334327868,11.786530446005813,422.4862512720397,398.573735468596,34.96977409702843,0
4.4,fine,0.06,0.03,1,0.7322300618943096,0.7322300618943096,0.7322300618943096,25.45765408370927,1.0,0.09013234009084424,1
4.4,fine,0.06,0.03,2,0.827979180643563,0.7322300618943096,0.827979180643563,28.992950920728575,4.535296837019306,0.4087769169271543,1
4.4,fine,0.06,0.03,3,1.0056350809902432,0.7322300618943096,1.0056350809902432,35.552450901278874,11.094796817569605,1.0,1
4.4,fine,0.06,0.03,4,1.2696949290919124,0.7322300618943096,1.2696949290919124,45.30220064281275,20.84454655910348,1.878767759504552,1
4.4,fine,0.06,0.03,5,1.5929906957860243,0.7322300618943096,1.5929906957860243,57.239088588576095,32.78143450486682,2.9546674034583926,1
4.4,fine,0.06,0.03,6,1.9954213551949436,0.7322300618943096,1.9954213551949436,72.09783461060192,47.64018052689265,4.293920953239104,1
4.4,fine,0.06,0.03,7,2.4712478798580273,0.7322300618943096,2.4712478798580273,89.66653946747462,65.20888538376535,5.87742943435442,1
4.4,fine,0.06,0.03,8,3.0174632590771155,0.7322300618943096,3.0174632590771155,109.8341768066914,85.37652272298213,7.695185781841516,1
4.4,fine,0.06,0.03,9,3.4164129088206425,0.7322300618943096,3.4164129088206425,124.56439524934679,100.10674116563752,9.022854840127357,1
4.4,fine,0.06,0.03,10,3.512623157137745,0.7322300618943096,3.512623157137745,128.11671814283503,103.65906405912575,9.34303401527573,1
4.4,fine,0.06,0.03,11,3.638464031961713,0.7322300618943096,3.638464031961713,132.76307784352298,108.3054237598137,9.761821288002531,1
4.4,fine,0.06,0.03,12,3.6903337234712703,0.7322300618943096,3.6903337234712703,134.6782365282846,110.22058244457533,9.9344390219054,1
4.4,fine,0.06,0.03,13,3.9544244941657363,0.7322300618943096,3.9544244941657363,144.429128009251,119.97147392554173,10.813309689056778,1
4.4,fine,0.06,0.03,14,4.27754616937591,0.7322300618943096,4.27754616937591,156.35958806219864,131.90193397848938,11.888629971989289,1
4.4,fine,0.06,0.03,15,4.332047652062405,0.7322300618943096,4.332047652062405,158.37191905669076,133.9142649729815,12.070006073560199,1
4.4,fine,0.06,0.03,16,4.680034689787112,0.7322300618943096,4.680034689787112,171.22047045708126,146.762816373372,13.228076078054888,1
4.4,fine,0.06,0.03,17,5.098442028844158,0.7322300618943096,5.098442028844158,186.66911543341502,162.21146134970576,14.620498601004515,1
4.4,fine,0.06,0.03,18,5.155832969055163,0.7322300618943096,5.155832969055163,188.78813242335588,164.33047833964662,14.811490561000141,1
4.4,fine,0.06,0.03,19,5.7022658687337255,0.7322300618943096,5.7022658687337255,208.9638011617376,184.50614707802833,16.629970797288177,1
4.4,fine,0.06,0.03,20,5.937477440418235,0.7322300618943096,5.937477440418235,217.64840041725887,193.1907463335496,17.412734050939513,1
4.4,fine,0.06,0.03,21,6.323117700859338,0.7322300618943096,6.323117700859338,231.8872029333955,207.42954884968626,18.69611064181031,1
4.4,fine,0.06,0.03,22,6.849785029205016,0.7322300618943096,6.849785029205016,251.3330773642388,226.87542328052953,20.448812809374928,1
4.4,fine,0.06,0.03,23,7.016423807805071,0.7322300618943096,7.016423807805071,257.48579766709935,233.0281435833901,21.0033718881962,1
4.4,fine,0.06,0.03,24,7.783502099227272,0.7322300618943096,7.783502099227272,285.8082458821355,261.35059179842625,23.55614042291916,1
4.4,fine,0.06,0.03,25,7.8349695860866415,0.7322300618943096,7.8349695860866415,287.7085541657006,263.25090008199135,23.7274196554109,1
4.4,fine,0.06,0.03,26,8.23568039748578,0.7322300618943096,8.23568039748578,302.5037990995853,278.04614501587605,25.060949703519135,1
4.4,fine,0.06,0.03,27,8.332515919662704,0.7322300618943096,8.332515919662704,306.0792086671628,281.62155458345353,25.383209734628085,1
4.4,fine,0.06,0.03,28,8.51072454587002,0.7322300618943096,8.51072454587002,312.6591166683024,288.2014625845931,25.976272240353268,1
4.4,fine,0.06,0.03,29,8.621662741672385,0.7322300618943096,8.621662741672385,316.7552322028152,292.29757811910594,26.345464718761367,1
4.4,fine,0.06,0.03,30,8.773479025563873,0.7322300618943096,8.773479025563873,322.3606689447987,297.90301486108945,26.850695849547538,1
4.4,fine,0.06,0.03,31,8.892097761270513,0.7322300618943096,8.892097761270513,326.74036921392707,302.2827151302178,27.245448483700578,1
4.4,fine,0.06,0.03,32,9.097842317566446,0.7322300618943096,9.097842317566446,334.33697259376373,309.8793185100545,27.930148123067273,1
4.4,fine,0.06,0.03,33,9.500122165257942,0.7322300618943096,9.500122165257942,349.19015027015286,324.7324961864436,29.268899784825315,1
4.4,fine,0.06,0.03,34,9.53447315572272,0.7322300618943096,9.53447315572272,350.4584747155887,326.00082063187944,29.383216835086866,1
4.4,fine,0.06,0.03,35,9.975025874951418,0.7322300618943096,9.975025874951418,366.72478249131035,342.2671284076011,30.849337219550556,1
4.4,fine,0.06,0.03,36,10.023276885003346,0.7322300618943096,10.023276885003346,368.5063304099526,344.04867632624337,31.00991230244176,1
4.4,fine,0.06,0.03,37,10.51744796580991,0.7322300618943096,10.51744796580991,386.75236214103285,362.2947080573236,32.65446983973582,1
4.4,fine,0.06,0.03,38,10.52542538286264,0.7322300618943096,10.52542538286264,387.0469083221624,362.5892542384531,32.68101797630584,1
4.4,fine,0.06,0.03,39,11.142741916624654,0.7322300618943096,11.142741916624654,409.8397780399904,385.38212395628113,34.73539266135942,1
4.4,fine,0.06,0.03,40,11.226342795762353,0.7322300618943096,11.226342795762353,412.92653149995203,388.4688774162428,35.01360897398927,1
4.8,fine,0.06,0.03,1,0.7288862929173103,0.7288862929173103,0.7288862929173103,25.9611846621777,1.0,0.09231796603070336,2
4.8,fine,0.06,0.03,2,0.8215569493414492,0.7288862929173103,0.8215569493414492,29.46413547501015,4.502950812832449,0.41570326017699405,2
4.8,fine,0.06,0.03,3,0.9889954921757056,0.7288862929173103,0.9889954921757056,35.79331239414503,10.832127731967333,1.0,2
4.8,fine,0.06,0.03,4,1.2419289379996943,0.7288862929173103,1.2419289379996943,45.354196646291804,20.393011984114104,1.8826413876131722,2
4.8,fine,0.06,0.03,5,1.55090796687104,0.7288862929173103,1.55090796687104,57.033603937628676,32.072419275450976,2.9608605131935586,2
4.8,fine,0.06,0.03,6,1.933852954855356,0.7288862929173103,1.933852954855356,71.50892448343582,46.54773982125812,4.297192663624925,2
4.8,fine,0.06,0.03,7,2.3885866704099348,0.7288862929173103,2.3885866704099348,88.69785893139888,63.73667426922118,5.884040130095966,2
4.8,fine,0.06,0.03,8,2.909681746748844,0.7288862929173103,2.909681746748844,108.39525281700966,83.43406815483196,7.702463469721166,2
4.8,fine,0.06,0.03,9,3.413068218320819,0.7288862929173103,3.413068218320819,127.4232614424303,102.4620767802526,9.459090523634679,2
4.8,fine,0.06,0.03,10,3.502198658445023,0.7288862929173103,3.502198658445023,130.79239207912522,105.83120741694752,9.770121811306081,2
4.8,fine,0.06,0.03,11,3.5062030274646325,0.7288862929173103,3.5062030274646325,130.94375722806646,105.98257256588876,9.784095533984273,2
4.8,fine,0.06,0.03,12,3.6735991859871087,0.7288862929173103,3.6735991859871087,137.27133202021608,112.31014735803838,10.368244368702674,2
4.8,fine,0.06,0.03,13,3.9266206585133365,0.7288862929173103,3.9266206585133365,146.83554368170746,121.87435901952976,11.251192935978693,2
4.8,fine,0.06,0.03,14,4.1641005765533805,0.7288862929173103,4.1641005765533805,155.81228458362114,130.85109992144345,12.079907397627986,2
4.8,fine,0.06,0.03,15,4.235510645910284,0.7288862929173103,4.235510645910284,158.5115852053121,133.5504005431344,12.329101340727908,2
4.8,fine,0.06,0.03,16,4.618469223519146,0.7288862929173103,4.618469223519146,172.98741943892705,148.02623477674933,13.665480913772864,2
4.8,fine,0.06,0.03,17,4.895271245132879,0.7288862929173103,4.895271245132879,183.45053585592615,158.48935119374846,14.631414539732685,2
4.8,fine,0.06,0.03,18,5.0732008553779915,0.7288862929173103,5.0732008553779915,190.17627512319143,165.21509046101374,15.252321108939448,2
4.8,fine,0.06,0.03,19,5.594430285278916,0.7288862929173103,5.594430285278916,209.87874757344636,184.91756291126865,17.071213291322948,2
4.8,fine,0.06,0.03,20,5.696055417114719,0.7288862929173103,5.696055417114719,213.72017755683973,188.75899289466201,17.425846294039182,2
4.8,fine,0.06,0.03,21,6.186833690748382,0.7288862929173103,6.186833690748382,232.27159630019221,207.3104116380145,19.138475539409352,2
4.8,fine,0.06,0.03,22,6.5663115748656615,0.7288862929173103,6.5663115748656615,246.61586031982537,221.65467565764766,20.462708817909288,2
4.8,fine,0.06,0.03,23,6.848326864710729,0.7288862929173103,6.848326864710729,257.2760382759689,232.31485361379123,21.4468347643458,2
4.8,fine,0.06,0.03,24,7.506673481017124,0.7288862929173103,7.506673481017124,282.16154037235066,257.20035571017297,23.74421370153657,2
4.8,fine,0.06,0.03,25,7.5802868985748635,0.7288862929173103,7.5802868985748635,284.9441275560332,259.9829428938555,24.001096490637245,2
4.8,fine,0.06,0.03,26,8.232449314400348,0.7288862929173103,8.232449314400348,309.5958668742365,284.6346822120588,26.27689492361289,2
4.8,fine,0.06,0.03,27,8.326020233313798,0.7288862929173103,8.326020233313798,313.13284760916486,288.17166294698717,26.60342179095126,2
4.8,fine,0.06,0.03,28,8.380539223342407,0.7288862929173103,8.380539223342407,315.19366543224635,290.23248077006866,26.793672300737963,2
4.8,fine,0.06,0.03,29,8.494221948454406,0.7288862929173103,8.494221948454406,319.4908724414799,294.5296877793022,27.190381711443287,2
4.8,fine,0.06,0.03,30,8.5154800173808,0.7288862929173103,8.5154800173808,320.2944274468975,295.3332427847198,27.26456427513723,2
4.8,fine,0.06,0.03,31,8.745786321318212,0.7288862929173103,8.745786321318212,329.0000057357318,304.0388210735541,28.068245555883465,2
4.8,fine,0.06,0.03,32,9.055621697162827,0.7288862929173103,9.055621697162827,340.7117829426582,315.7505982804805,29.14945300623166,2
4.8,fine,0.06,0.03,33,9.250650308727515,0.7288862929173103,9.250650308727515,348.08386445980335,323.12267979762566,29.830028577307043,2
4.8,fine,0.06,0.03,34,9.43880963175349,0.7288862929173103,9.43880963175349,355.1962868701852,330.2351022080075,30.48663294778469,2
4.8,fine,0.06,0.03,35,9.59443633215728,0.7288862929173103,9.59443633215728,361.0789761454485,336.1177914832708,31.029710856467627,2
4.8,fine,0.06,0.03,36,9.892361704656425,0.7288862929173103,9.892361704656425,372.3405552259162,347.3793705637385,32.069356931470324,2
4.8,fine,0.06,0.03,37,10.19185463959072,0.7288862929173103,10.19185463959072,383.6613881664325,358.70020350425483,33.114473202312176,2
4.8,fine,0.06,0.03,38,10.414888579789382,0.7288862929173103,10.414888579789382,392.09207110594195,367.13088644376427,33.89277670353744,2
4.8,fine,0.06,0.03,39,10.743107376351068,0.7288862929173103,10.743107376351068,404.4987416159737,379.537556953796,35.03813529023668,2
4.8,fine,0.06,0.03,40,11.006825054396153,0.7288862929173103,11.006825054396153,414.4672698460779,389.5060851839002,35.95840954075955,2
5.2,fine,0.06,0.03,1,0.7256719392905391,0.7256719392905391,0.7256719392905391,26.464291962528936,1.0,0.09444673856248299,3
5.2,fine,0.06,0.03,2,0.8155526321347399,0.7256719392905391,0.8155526321347399,29.94065246001052,4.476360497481583,0.4227776496170693,3
5.2,fine,0.06,0.03,3,0.9735674368052345,0.7256719392905391,0.9735674368052345,36.052270067653566,10.58797810512463,1.0,3
5.2,fine,0.06,0.03,4,1.2158146409069885,0.7256719392905391,1.2158146409069885,45.421786304299154,19.957494341770218,1.8849202504594054,3
5.2,fine,0.06,0.03,5,1.51172166417568,0.7256719392905391,1.51172166417568,56.86673019677398,31.402438234245043,2.9658578741342616,3
5.2,fine,0.06,0.03,6,1.8764401557419481,0.7256719392905391,1.8764401557419481,70.9731296543283,45.50883769179937,4.298161295759847,3
5.2,fine,0.06,0.03,7,2.3113175637339674,0.7256719392905391,2.3113175637339674,87.79310060193963,62.328808639410695,5.886752694477453,3
5.2,fine,0.06,0.03,8,2.809210496144349,0.7256719392905391,2.809210496144349,107.05035449524216,81.58606253271323,7.705537518369555,3
5.2,fine,0.06,0.03,9,3.374647864392794,0.7256719392905391,3.374647864392794,128.92005830567138,103.45576634314244,9.7710597165921,3
5.2,fine,0.06,0.03,10,3.4101327123555025,0.7256719392905391,3.4101327123555025,130.29252351274906,104.82823155022012,9.90068457919107,3
5.2,fine,0.06,0.03,11,3.5001980208247376,0.7256719392905391,3.5001980208247376,133.77602448106788,108.31173251853895,10.229689884428035,3
5.2,fine,0.06,0.03,12,3.6581860506336183,0.7256719392905391,3.6581860506336183,139.88660650400087,114.42231454147193,10.806814427212595,3
5.2,fine,0.06,0.03,13,3.900380220698078,0.7256719392905391,3.900380220698078,149.254071516669,123.78977955414007,11.69154094625727,3
5.2,fine,0.06,0.03,14,4.007486135741395,0.7256719392905391,4.007486135741395,153.39666054575693,127.932368583228,12.082794969259346,3
5.2,fine,0.06,0.03,15,4.196369643514329,0.7256719392905391,4.196369643514329,160.70220241764454,135.2379104551156,12.772779572490789,3
5.2,fine,0.06,0.03,16,4.561058096177332,0.7256719392905391,4.561058096177332,174.8074400455178,149.34314808298888,14.104973263092234,3
5.2,fine,0.06,0.03,17,4.705711973386197,0.7256719392905391,4.705711973386197,180.40229038126375,154.93799841873482,14.63338863004865,3
5.2,fine,0.06,0.03,18,4.995968087822122,0.7256719392905391,4.995968087822122,191.62867124735922,166.1643792848303,15.69368368871163,3
5.2,fine,0.06,0.03,19,5.47062533216815,0.7256719392905391,5.47062533216815,209.9872268155527,184.52293485302377,17.427589386845618,3
5.2,fine,0.06,0.03,20,5.4940751891676065,0.7256719392905391,5.4940751891676065,210.8942086596492,185.42991669712026,17.513250863955918,3
5.2,fine,0.06,0.03,21,6.059607839724869,0.7256719392905391,6.059607839724869,232.76759775157774,207.3033057890488,19.57912112499676,3
5.2,fine,0.06,0.03,22,6.301939001656175,0.7256719392905391,6.301939001656175,242.1403612671758,216.67606930464686,20.464348070362426,3
5.2,fine,0.06,0.03,23,6.6915799233653095,0.7256719392905391,6.6915799233653095,257.21069801658086,231.74640605405193,21.887692225382068,3
5.2,fine,0.06,0.03,24,7.200214453892578,0.7256719392905391,7.200214453892578,276.88341007104924,251.4191181085203,23.74571571760545,3
5.2,fine,0.06,0.03,25,7.3905621401595765,0.7256719392905391,7.3905621401595765,284.2455827066411,258.78129074411214,24.44104891177106,3
5.2,fine,0.06,0.03,26,8.155566569701861,0.7256719392905391,8.155566569701861,313.8340415302628,288.3697495677339,27.235582346752455,3
5.2,fine,0.06,0.03,27,8.164226166889595,0.7256719392905391,8.164226166889595,314.16897310049137,288.70468113796244,27.26721554120215,3
5.2,fine,0.06,0.03,28,8.22935056507997,0.7256719392905391,8.22935056507997,316.6878220114996,291.22353004897064,27.50511260577854,3
5.2,fine,0.06,0.03,29,8.319958596048156,0.7256719392905391,8.319958596048156,320.19231412927167,294.72802216674273,27.83610045662004,3
5.2,fine,0.06,0.03,30,8.478916631396608,0.7256719392905391,8.478916631396608,326.3404135414613,300.8761215789324,28.41676839445927,3
5.2,fine,0.06,0.03,31,8.71978439227355,0.7256719392905391,8.71978439227355,335.6565763627792,310.1922844002503,29.29664958884981,3
5.2,fine,0.06,0.03,32,8.985988426947916,0.7256719392905391,8.985988426947916,345.9526829138971,320.48839095136816,30.269083272494708,3
5.2,fine,0.06,0.03,33,9.016421487587875,0.7256719392905391,9.016421487587875,347.1297576167991,321.6654656542702,30.380254139228207,3
5.2,fine,0.06,0.03,34,9.194408913338108,0.7256719392905391,9.194408913338108,354.01386627625374,328.5495743137248,31.030435750023443,3
5.2,fine,0.06,0.03,35,9.381591383057398,0.7256719392905391,9.381591383057398,361.2536162488216,335.78932428629264,31.7142065229403,3
5.2,fine,0.06,0.03,36,9.815201579428027,0.7256719392905391,9.815201579428027,378.02457461894653,352.5602826564176,33.298168843565776,3
5.2,fine,0.06,0.03,37,9.885277312653056,0.7256719392905391,9.885277312653056,380.73492879075764,355.2706368282287,33.554152955442554,3
5.2,fine,0.06,0.03,38,10.291985839137226,0.7256719392905391,10.291985839137226,396.4653978238492,371.00110586132024,35.03984445167619,3
5.2,fine,0.06,0.03,39,10.314101094359486,0.7256719392905391,10.314101094359486,397.32076060770817,371.85646864517923,35.120630676899395,3
5.2,fine,0.06,0.03,40,10.848518784436905,0.7256719392905391,10.848518784436905,417.9907008156774,392.5264088531485,37.072839115823626,3
5.6,fine,0.06,0.03,1,0.7224393313380941,0.7224393313380941,0.7224393313380941,27.008896605843507,1.0,0.09668426255727049,4
5.6,fine,0.06,0.03,2,0.8093995500788578,0.7224393313380941,0.8093995500788578,30.454477872899417,4.4455812670559105,0.42981774644371684,4
5.6,fine,0.06,0.03,3,0.9582383065824134,0.7224393313380941,0.9582383065824134,36.35184150246155,10.342944896618047,1.0,4
5.6,fine,0.06,0.03,4,1.1894684086659701,0.7224393313380941,1.1894684086659701,45.51375622226727,19.50485961642376,1.8858129682970168,4
5.6,fine,0.06,0.03,5,1.4723614773492821,0.7224393313380941,1.4723614773492821,56.7226868361718,30.713790230328296,2.96954015875799,4
5.6,fine,0.06,0.03,6,1.818923626993834,0.7224393313380941,1.818923626993834,70.45434561046306,44.44544900461956,4.297175461038414,4
5.6,fine,0.06,0.03,7,2.23362438276503,0.7224393313380941,2.23362438276503,86.88582630600727,60.87692970016377,5.885841054811132,4
5.6,fine,0.06,0.03,8,2.708405079473438,0.7224393313380941,2.708405079473438,105.69782446133615,79.68892785549265,7.704665223687837,4
5.6,fine,0.06,0.03,9,3.246988414490963,0.7224393313380941,3.246988414490963,127.03784265306804,101.02894604722454,9.76790914551417,4
5.6,fine,0.06,0.03,10,3.4068131714205965,0.7224393313380941,3.4068131714205965,133.37049908451243,107.36160247866893,10.380177362616928,4
5.6,fine,0.06,0.03,11,3.4940423056195336,0.7224393313380941,3.4940423056195336,136.82673545430984,110.81783884846634,10.714341027254408,4
5.6,fine,0.06,0.03,12,3.6428887194023742,0.7224393313380941,3.6428887194023742,142.72440248442044,116.71550587857693,11.284552614868979,4
5.6,fine,0.06,0.03,13,3.848987677633299,0.7224393313380941,3.848987677633299,150.89055845692525,124.88166185108174,12.074091382998256,4
5.6,fine,0.06,0.03,14,3.8751704165265175,0.7224393313380941,3.8751704165265175,151.9279840287218,125.91908742287829,12.17439410936546,4
5.6,fine,0.06,0.03,15,4.15704579460256,0.7224393313380941,4.15704579460256,163.09659119653978,137.08769459069626,13.254222657177785,4
5.6,fine,0.06,0.03,16,4.503545694327337,0.7224393313380941,4.503545694327337,176.82578347338475,150.81688686754123,14.581619487971514,4
5.6,fine,0.06,0.03,17,4.515479661908212,0.7224393313380941,4.515479661908212,177.29863710385797,151.28974049801445,14.627336992531346,4
5.6,fine,0.06,0.03,18,4.918312331025341,0.7224393313380941,4.918312331025341,193.2598745359514,167.2509779301079,16.1705374631548,4
5.6,fine,0.06,0.03,19,5.244562080071934,0.7224393313380941,5.244562080071934,206.1867052175501,180.17780861170658,17.42035855480787,4
5.6,fine,0.06,0.03,20,5.39313272148388,0.7224393313380941,5.39313272148388,212.07344545689492,186.0645488510514,17.989513693715132,4
5.6,fine,0.06,0.03,21,5.931841390584949,0.7224393313380941,5.931841390584949,233.41842969835196,207.40953309250844,20.053237754396967,4
5.6,fine,0.06,0.03,22,6.0367152067536205,0.7224393313380941,6.0367152067536205,237.57379247949518,211.56489587365166,20.45499594054973,4
5.6,fine,0.06,0.03,23,6.5342905514390885,0.7224393313380941,6.5342905514390885,257.28897157429515,231.28007496845163,22.361143492514977,4
5.6,fine,0.06,0.03,24,6.892536333546504,0.7224393313380941,6.892536333546504,271.48356507584623,245.4746684700027,23.73353729751267,4
5.6,fine,0.06,0.03,25,7.200124487144395,0.7224393313380941,7.200124487144395,283.67097669177866,257.66208008593514,24.911868202081006,4
5.6,fine,0.06,0.03,26,7.8116086404972895,0.7224393313380941,7.8116086404972895,307.89950755800373,281.8906109521602,27.254385841728045,4
5.6,fine,0.06,0.03,27,7.929596008060976,0.7224393313380941,7.929596008060976,312.57446202929583,286.5655654234523,27.706380367273734,4
5.6,fine,0.06,0.03,28,8.226235672606371,0.7224393313380941,8.226235672606371,324.3280671377458,298.3191705319023,28.842769009573587,4
5.6,fine,0.06,0.03,29,8.313754170647915,0.7224393313380941,8.313754170647915,327.79576882639685,301.78687222055333,29.178041190109415,4
5.6,fine,0.06,0.03,30,8.463679371568018,0.7224393313380941,8.463679371568018,333.73618009985364,307.7272834940101,29.75238547337048,4
5.6,fine,0.06,0.03,31,8.693571650370238,0.7224393313380941,8.693571650370238,342.8450869166946,316.83619031085107,30.63307341165964,4
5.6,fine,0.06,0.03,32,8.720874269475196,0.7224393313380941,8.720874269475196,343.9268849421808,317.91798833633726,30.737666255989687,4
5.6,fine,0.06,0.03,33,8.793128228507907,0.7224393313380941,8.793128228507907,346.7897674339544,320.7808708281109,31.01446193849494,4
5.6,fine,0.06,0.03,34,8.976865118625991,0.7224393313380941,8.976865118625991,354.06988236265823,328.0609857568147,31.718334481708844,4
5.6,fine,0.06,0.03,35,9.324195353058002,0.7224393313380941,9.324195353058002,367.83197457644053,341.823077970597,33.048912218643544,4
5.6,fine,0.06,0.03,36,9.577297063062252,0.7224393313380941,9.577297063062252,377.8604970810839,351.8516004752404,34.018512521543975,4
5.6,fine,0.06,0.03,37,9.737697829498547,0.7224393313380941,9.737697829498547,384.21597644920604,358.2070798433625,34.63298735744881,4
5.6,fine,0.06,0.03,38,9.838931038753245,0.7224393313380941,9.838931038753245,388.2270892829003,362.2181926770568,35.02079884380854,4
5.6,fine,0.06,0.03,39,10.21301062387594,0.7224393313380941,10.21301062387594,403.0490576444243,377.0401610385808,36.45384992448969,4
5.6,fine,0.06,0.03,40,10.49662678253255,0.7224393313380941,10.49662678253255,414.2866388907958,388.2777422849523,37.54034718022253,4
6.0,fine,0.06,0.03,1,0.7194764944777141,0.7194764944777141,0.7194764944777141,27.511483880242437,1.0,0.09867368237204789,5
6.0,fine,0.06,0.03,2,0.804125976425645,0.7194764944777141,0.804125976425645,30.93978789913363,4.428304018891193,0.43695706420693275,5
