D,level,dr,dz,Nr,Nz,lambda1,lambda2,lambda3,window_E_lo,window_E_hi_n2,window_E_hi_n3,Nps_lambda1,Nps_lambda2,Nps_lambda3,g1_raw,g2_raw,g3_raw,g1_hat,g2_hat,g3_hat,n_eigs_exported,solver_sigma,grid_index
4.0,fine,0.06,0.03,50,533,0.7359089334327868,0.8355420903544075,1.02491356144823,0.7359089334327868,0.8355420903544075,1.02491356144823,24.9125158034437,28.497067706591313,35.31017980786931,1.0,4.584551903147613,11.39766400442561,0.08773727665701576,0.4022360986749103,1.0,40,2.5,0
4.161616161616162,fine,0.06,0.03,50,539,0.7343358027379892,0.8321915802197728,1.0164933443855266,0.7343358027379892,0.8321915802197728,1.0164933443855266,25.146944333568186,28.707182157799185,35.41254109255971,1.0,4.560237824230999,11.26559675899152,0.08876582584955921,0.40479327653826164,1.0,40,2.5,1
4.3232323232323235,fine,0.06,0.03,50,544,0.7329806531352709,0.8295840395424723,1.0096095522759043,0.7329806531352709,0.8295840395424723,1.0096095522759043,25.34010265822449,28.887379007096925,35.49791583466855,1.0,4.547276348872433,11.157813176444055,0.08962329662510943,0.4075418970513387,1.0,40,2.5,2
4.484848484848484,fine,0.06,0.03,50,549,0.7316450419701095,0.8270477630040398,1.0029263201517105,0.7316450419701095,0.8270477630040398,1.0029263201517105,25.53314516353171,29.06853149824658,35.58615112974638,1.0,4.535386334714868,11.053005966214673,0.09047312586790092,0.4103305787202161,1.0,40,2.5,3
4.646464646464646,fine,0.06,0.03,50,555,0.7301558093239757,0.8239758969512203,0.9952459380407168,0.7301558093239757,0.8239758969512203,0.9952459380407168,25.767543806334633,29.282278839070283,35.69848275338555,1.0,4.514735032735651,10.930938947050915,0.09148344939478346,0.41302353389812796,1.0,40,2.5,4
4.808080808080808,fine,0.06,0.03,50,560,0.7288639500348066,0.821585939659814,0.9889763370628646,0.7288639500348066,0.821585939659814,0.9889763370628646,25.96044392532728,29.465335133152557,35.792692154987876,1.0,4.504891207825278,10.832248229660596,0.09231693908766091,0.41587776722934533,1.0,40,2.5,5
4.96969696969697,fine,0.06,0.03,50,566,0.7274289918943067,0.8186841816499004,0.9817619280839709,0.7274289918943067,0.8186841816499004,0.9817619280839709,26.194844304421828,29.681248829034285,35.91163413154795,1.0,4.486404524612457,10.71678982712612,0.09331152482516922,0.4186332471741268,1.0,40,2.5,6
5.1313131313131315,fine,0.06,0.03,50,571,0.7261787744922099,0.8164263657474262,0.9758794255012686,0.7261787744922099,0.8164263657474262,0.9758794255012686,26.387610452542347,29.865978238496528,36.01169779405899,1.0,4.47836778595418,10.624087341516642,0.09412573220216439,0.421529646923523,1.0,40,2.5,7
5.292929292929293,fine,0.06,0.03,50,576,0.7249460178108655,0.814223354339255,0.9701682594031353,0.7249460178108655,0.814223354339255,0.9701682594031353,26.58027660363492,30.0513794478587,36.11451735674237,1.0,4.471102844223779,10.534240753107447,0.0949285310101741,0.4244352249975746,1.0,40,2.5,8
5.454545454545455,fine,0.06,0.03,50,582,0.7235849314736853,0.8115410796561913,0.963578937700569,0.7235849314736853,0.8115410796561913,0.963578937700569,26.814661884129944,30.27001916547969,36.242826418753076,1.0,4.455357281349748,10.428164534623132,0.09589415248290761,0.4272427105035855,1.0,40,2.5,9
5.616161616161616,fine,0.06,0.03,50,587,0.7223912588060386,0.8094523248430265,0.9582183565893378,0.7223912588060386,0.8094523248430265,0.9582183565893378,27.007215385310598,30.456792474361148,36.35127456722937,1.0,4.44957708905055,10.34405918191877,0.09667384751123448,0.43015773699635546,1.0,40,2.5,10
5.777777777777778,fine,0.06,0.03,50,593,0.721078301042597,0.8069053005429745,0.9520211536169432,0.721078301042597,0.8069053005429745,0.9520211536169432,27.24162162491279,30.67706184741415,36.48568665633244,1.0,4.435440222501363,10.244065031419652,0.09761749822291173,0.432976578037858,1.0,40,2.5,11
5.9393939393939394,fine,0.06,0.03,50,598,0.7199221245257466,0.8049203165114567,0.9469875059975366,0.7199221245257466,0.8049203165114567,0.9469875059975366,27.434079086330247,30.865031105833445,36.59957320943905,1.0,4.430952019503199,10.165494123108804,0.09837200119242022,0.43588161734612546,1.0,40,2.5,12
6.101010101010101,fine,0.06,0.03,50,603,0.7187819132963751,0.8029780094453729,0.9420986103914599,0.7187819132963751,0.8029780094453729,0.9420986103914599,27.626462978685705,31.053454582190277,36.71601084219839,1.0,4.426991603504572,10.089547863512689,0.09911246901522193,0.4387700681329945,1.0,40,2.5,13
6.262626262626263,fine,0.06,0.03,50,609,0.7175350459144956,0.8006065111178462,0.9364261337868005,0.7175350459144956,0.8006065111178462,0.9364261337868005,27.86089828537862,31.275758541225358,36.858963680089396,1.0,4.414860255846737,9.998065394710775,0.10001934979631408,0.44157145223137945,1.0,40,2.5,14
6.424242424242424,fine,0.06,0.03,50,614,0.7164303812102883,0.7987547041797314,0.9318318124797575,0.7164303812102883,0.7987547041797314,0.9318318124797575,28.05321680804443,31.465148373512992,36.98052912700757,1.0,4.411931565468564,9.927312318963143,0.10073219899506948,0.44442356840540775,1.0,40,2.5,15
6.5858585858585865,fine,0.06,0.03,50,620,0.7152267625911648,0.7964923815645604,0.9264875596409414,0.7152267625911648,0.7964923815645604,0.9264875596409414,28.28770688529383,31.688673039330435,37.12897124182699,1.0,4.400966154036606,9.84126435653316,0.10161295985674304,0.4471951971410064,1.0,40,2.5,16
6.747474747474747,fine,0.06,0.03,50,625,0.7141563919411165,0.7947232472081267,0.9221671743464845,0.7141563919411165,0.7947232472081267,0.9221671743464845,28.479980996983787,31.878895203560788,37.25543587971025,1.0,4.398914206577,9.77545488272646,0.10229702985658824,0.44999585792677754,1.0,40,2.5,17
6.909090909090909,fine,0.06,0.03,50,630,0.7131008472087734,0.7929877901868108,0.9179679751100118,0.7131008472087734,0.7929877901868108,0.9179679751100118,28.67221350444126,32.0694057545823,37.38418811844142,1.0,4.397192250141039,9.711974614000162,0.10296567276426608,0.45275985830958904,1.0,40,2.5,18
7.070707070707071,fine,0.06,0.03,50,636,0.7119570448296313,0.7908679767073477,0.9130621027475023,0.7119570448296313,0.7908679767073477,0.9130621027475023,28.906792626643973,32.294438932154335,37.540232763058185,1.0,4.387646305510362,9.633440136414212,0.10380507750497353,0.4554599648079139,1.0,40,2.5,19
7.232323232323233,fine,0.06,0.03,50,641,0.7109342225327442,0.7892052583109426,0.9091088022029892,0.7109342225327442,0.7892052583109426,0.9091088022029892,29.099015475759526,32.485607516292724,37.67353410164184,1.0,4.386592040533198,9.574518625882316,0.10444389311612494,0.45815275022549373,1.0,40,2.5,20
7.3939393939393945,fine,0.06,0.03,50,646,0.7099256720432778,0.7875719891552124,0.9052641693383425,0.7099256720432778,0.7875719891552124,0.9052641693383425,29.29121726811002,32.67698492577593,37.808952442661315,1.0,4.385767657665912,9.517735174551294,0.10506701244155432,0.46079950505375095,1.0,40,2.5,21
