D,level,dr,dz,Nr,Nz,lambda1,lambda2,lambda3,window_E_lo,window_E_hi_n2,window_E_hi_n3,Nps_lambda1,Nps_lambda2,Nps_lambda3,g1_raw,g2_raw,g3_raw,g1_hat,g2_hat,g3_hat,n_eigs_exported,solver_sigma,grid_index
4.0,fine,0.06,0.03,42,467,1.015471061915367,1.151723681855538,1.3942615124089126,1.015471061915367,1.151723681855538,1.3942615124089126,21.46866845824461,24.499236836676996,29.893830204286388,1.0,4.030568378432385,9.425161746041777,0.10609897495074432,0.4276391734205597,1.0,40,2.5,0
4.8,fine,0.06,0.03,42,493,1.0056690569434554,1.1317052770031277,1.3446155443057208,1.0056690569434554,1.1317052770031277,1.3446155443057208,22.47596949179749,25.435376064675516,30.434637738741852,1.0,3.959406572878027,8.958668246944363,0.1116237338447131,0.4419637454739445,1.0,40,2.5,1
5.6,fine,0.06,0.03,42,520,0.9966262923193905,1.1136590073505743,1.3013916034100874,0.9966262923193905,1.1136590073505743,1.3013916034100874,23.52566185232797,26.42415961111069,31.073650215374382,1.0,3.8984977587827174,8.54798836304641,0.11698658883569313,0.45607195438358494,1.0,40,2.5,2
6.4,fine,0.06,0.03,42,547,0.9884875449401844,1.097914247310819,1.2649743023769906,0.9884875449401844,1.097914247310819,1.2649743023769906,24.577004278225594,27.42784519256379,31.780179950136105,1.0,3.850840914338196,8.203175671910511,0.12190400888575643,0.4694329450391179,1.0,40,2.5,3
7.2,fine,0.06,0.03,42,573,0.9812737934170621,1.0845456962702793,1.235187052896649,0.9812737934170621,1.0845456962702793,1.235187052896649,25.58817815149582,28.406555541846124,32.517685305484754,1.0,3.818377390350303,7.929507153988933,0.12611124255016917,0.4815403172225491,1.0,40,2.5,4
8.0,fine,0.06,0.03,42,600,0.9746254028578221,1.0720361942269963,1.2085729097524078,0.9746254028578221,1.0720361942269963,1.2085729097524078,26.64401683266838,29.427705535466995,33.32948794769358,1.0,3.7836887027986137,7.685471115025198,0.13011564093253655,0.49231708065383945,1.0,40,2.5,5
