D,level,dr,dz,Nr,Nz,lambda1,lambda2,lambda3,window_E_lo,window_E_hi_n2,window_E_hi_n3,Nps_lambda1,Nps_lambda2,Nps_lambda3,g1_raw,g2_raw,g3_raw,g1_hat,g2_hat,g3_hat,n_eigs_exported,solver_sigma,grid_index
4.0,fine,0.06,0.03,50,533,0.7359089334327602,0.835542090354406,1.0249135614482348,0.7359089334327602,0.835542090354406,1.0249135614482348,24.912515803442744,28.497067706591256,35.31017980786948,1.0,4.584551903148512,11.397664004426737,0.0877372766570071,0.4022360986749494,1.0,40,2.5,0
4.271186440677966,fine,0.06,0.03,50,542,0.7334878092578656,0.8306653615166146,1.0122994446013271,0.7334878092578656,0.8306653615166146,1.0122994446013271,25.261815423558602,28.817056172944934,35.46213910259914,1.0,4.555240749386332,11.200323679040537,0.08928313401078994,0.40670617027887107,1.0,40,2.5,1
4.5423728813559325,fine,0.06,0.03,50,551,0.7311353826524474,0.8260262834151433,1.0003272468367557,0.7311353826524474,0.8260262834151433,1.0003272468367557,25.610955268606276,29.14018509522284,35.62287367728116,1.0,4.5292298266165645,11.011918408674887,0.09081069827144991,0.4113025231869282,1.0,40,2.5,2
4.813559322033898,fine,0.06,0.03,50,560,0.7288487443206979,0.8216055771147799,0.9889634890746828,0.7288487443206979,0.8216055771147799,0.9889634890746828,25.95993974703091,29.466148026647208,35.79227709873154,1.0,4.506208279616299,10.83233735170063,0.09231617955869924,0.41599593266995544,1.0,40,2.5,3
5.084745762711864,fine,0.06,0.03,50,569,0.726625266573957,0.8173858442006459,0.9781758460540466,0.726625266573957,0.8173858442006459,0.9781758460540466,26.30877776607686,29.794664651273912,35.9702066474584,1.0,4.485886885197051,10.661428881381536,0.09379605783858283,0.42075850574128276,1.0,40,2.5,4
5.3559322033898304,fine,0.06,0.03,50,579,0.7243139398842291,0.8128123578467392,0.9668745103631569,0.7243139398842291,0.8128123578467392,0.9668745103631569,26.699250786919258,30.15799020693906,36.17912428266196,1.0,4.458739420019803,10.479873495742702,0.0954209991567394,0.42545737043783044,1.0,40,2.5,5
5.627118644067797,fine,0.06,0.03,50,588,0.722218206239899,0.8089708248736045,0.9571905216978984,0.722218206239899,0.8089708248736045,0.9571905216978984,27.04794733492458,30.49115876849635,36.37399853545258,1.0,4.443211433571772,10.326051200528,0.09684244059809304,0.4302914393204421,1.0,40,2.5,6
5.898305084745763,fine,0.06,0.03,50,597,0.7201786461266095,0.8052864170305944,0.9479898690022539,0.7201786461266095,0.8052864170305944,0.9479898690022539,27.396540400650487,30.826170798653823,36.57676315448177,1.0,4.4296303980033365,10.18022275383128,0.0982296776977355,0.43512116631595954,1.0,40,2.5,7
6.169491525423728,fine,0.06,0.03,50,606,0.7181934574821149,0.8017475603651412,0.939245231748838,0.7181934574821149,0.8017475603651412,0.939245231748838,27.745051014768666,31.16283159319886,36.78717384114898,1.0,4.417780578430193,10.04212282638031,0.09958053862605966,0.43992496953182403,1.0,40,2.5,8
6.4406779661016955,fine,0.06,0.03,50,615,0.7162609750259321,0.7983437559270292,0.9309304990486296,0.7162609750259321,0.7983437559270292,0.9309304990486296,28.093501984748865,31.50096342690566,37.004970600741096,1.0,4.407461442156794,9.91146861599223,0.10089322165501209,0.4446829842194447,1.0,40,2.5,9
6.711864406779661,fine,0.06,0.03,50,624,0.714379650680282,0.7950654698451609,0.9230207763907461,0.714379650680282,0.7950654698451609,0.9230207763907461,28.44191744661223,31.84040414983692,37.229881661536965,1.0,4.398486703224691,9.787964214924735,0.10216629097143563,0.44937707235564445,1.0,40,2.5,10
6.983050847457627,fine,0.06,0.03,50,633,0.7125480364448364,0.7919040355580043,0.9154923838305151,0.7125480364448364,0.7919040355580043,0.9154923838305151,28.79032245401645,32.18100590612433,37.46162705693803,1.0,4.390683452107876,9.671304602921577,0.10339866657678354,0.45399081430870314,1.0,40,2.5,11
