D,level,dr,dz,Nr,Nz,lambda1,lambda2,lambda3,window_E_lo,window_E_hi_n2,window_E_hi_n3,Nps_lambda1,Nps_lambda2,Nps_lambda3,g1_raw,g2_raw,g3_raw,g1_hat,g2_hat,g3_hat,n_eigs_exported,solver_sigma,grid_index
8.0,fine,0.06,0.03,50,667,0.7060786762006757,0.7808718904158027,0.890105588635145,0.7060786762006757,0.7808718904158027,0.890105588635145,30.107843841555646,33.4752213285562,38.393195506636545,1.0,4.367377487000557,9.2853516650809,0.1076965133976202,0.47035132804122026,1.0,40,2.5,10
8.4,fine,0.06,0.03,50,680,0.703737551649011,0.7770128834637628,0.8815433661015435,0.703737551649011,0.7770128834637628,0.8815433661015435,30.610504229467104,33.97384195976421,38.771791112838336,1.0,4.363337730297104,9.161286883371233,0.10915497055496784,0.4762800014719606,1.0,40,2.5,11
8.8,fine,0.06,0.03,50,693,0.7014845758182582,0.7733121250506032,0.8735285896544129,0.7014845758182582,0.7733121250506032,0.8735285896544129,31.113434061875655,34.47334724609167,39.161222919096375,1.0,4.3599131842160155,9.04778885722072,0.11052424142302297,0.48187609735571174,1.0,40,2.5,12
9.2,fine,0.06,0.03,50,707,0.6992515491858224,0.7694514855491952,0.8653854839901132,0.6992515491858224,0.7694514855491952,0.8653854839901132,31.659594278503103,35.00971074160417,39.58792098220088,1.0,4.350116463101063,8.928326703697774,0.11200306991295894,0.48722639834622206,1.0,40,2.5,13
9.600000000000001,fine,0.06,0.03,50,720,0.69717147761577,0.7660466728709434,0.8583549285020351,0.69717147761577,0.7660466728709434,0.8583549285020351,32.163364123506796,35.51069861290822,39.996879836579275,1.0,4.347334489401426,8.83351571307248,0.11320520984868201,0.49214091315510133,1.0,40,2.5,14
10.0,fine,0.06,0.03,50,733,0.6951705522341702,0.7627642942012984,0.851739575840422,0.6951705522341702,0.7627642942012984,0.851739575840422,32.667617976287474,36.01198734446605,40.41426184176579,1.0,4.344369368178576,8.746643865478319,0.1143295663319332,0.4966898658495912,1.0,40,2.5,15
10.4,fine,0.06,0.03,50,747,0.6931953315764114,0.7593397162358342,0.8449575346912694,0.6931953315764114,0.7593397162358342,0.8449575346912694,33.21547143493596,36.55063667042571,40.86770112149489,1.0,4.335165235489754,8.652229686558933,0.11557714441555801,0.5010460184875059,1.0,40,2.5,16
10.8,fine,0.06,0.03,50,760,0.6913486355446528,0.756291428597591,0.8390918219005441,0.6913486355446528,0.756291428597591,0.8390918219005441,33.720914923449385,37.05248020706513,41.300140383506616,1.0,4.331565283615745,8.57922546005723,0.11656063879609584,0.5048900164452433,1.0,40,2.5,17
11.2,fine,0.06,0.03,50,773,0.6895727290607241,0.7533412727177156,0.8335422519453772,0.6895727290607241,0.7533412727177156,0.8335422519453772,34.22700067568275,37.55428386234543,41.73897045599674,1.0,4.327283186662676,8.51196978031399,0.117481620096061,0.5083762393835767,1.0,40,2.5,18
11.600000000000001,fine,0.06,0.03,50,787,0.6878254038412674,0.7502690121670561,0.8278050525578231,0.6878254038412674,0.7502690121670561,0.8278050525578231,34.776935586059125,38.09409616934583,42.21300447500435,1.0,4.317160583286707,8.436068888945222,0.11853862422939886,0.5117502761201954,1.0,40,2.5,19
12.0,fine,0.06,0.03,50,800,0.6861864751124938,0.7475102882143452,0.8228303945121627,0.6861864751124938,0.7475102882143452,0.8228303945121627,35.28445006147872,38.5959359689787,42.66322170906084,1.0,4.3114859074999785,8.37877164758212,0.11934923662570184,0.5145725517825938,1.0,40,2.5,20
12.4,fine,0.06,0.03,50,813,0.6846104940948845,0.7448330021214582,0.8180983035540104,0.6846104940948845,0.7448330021214582,0.8180983035540104,35.79270863523561,39.09756931946391,43.118185898828806,1.0,4.304860684228295,8.325477263593193,0.12011323415330666,0.5170707393620771,1.0,40,2.5,21
12.8,fine,0.06,0.03,50,827,0.6830638620518137,0.7420539290605246,0.8131709891437326,0.6830638620518137,0.7420539290605246,0.8131709891437326,36.34496306236428,39.63793607795803,43.60786816445292,1.0,4.292973015593752,8.262905102088638,0.12102281069974133,0.5195476606053003,1.0,40,2.5,22
13.200000000000001,fine,0.06,0.03,50,840,0.6816089101555314,0.7395381684136721,0.8088842278101533,0.6816089101555314,0.7395381684136721,0.8088842278101533,36.854788170308815,40.1393771135454,44.07129868132587,1.0,4.284588943236585,8.216510511017056,0.12170616694996694,0.5214608972375343,1.0,40,2.5,23
13.600000000000001,fine,0.06,0.03,50,853,0.6802096145824388,0.7370921915472897,0.8047855402175816,0.6802096145824388,0.7370921915472897,0.8047855402175816,37.365410942085894,40.64056751727959,44.53818130034333,1.0,4.275156575193698,8.172770358257438,0.1223575306982216,0.5230976018889668,1.0,40,2.5,24
14.0,fine,0.06,0.03,50,867,0.6788390251256773,0.7345636414892087,0.8004936059705237,0.6788390251256773,0.7345636414892087,0.8004936059705237,37.9200949125503,41.18123877368507,45.03962512004282,1.0,4.261143861134769,8.119530207492524,0.12315983492212665,0.5248017745167916,1.0,40,2.5,25
14.4,fine,0.06,0.03,50,880,0.6775461771709872,0.7322577533017809,0.796744138453024,0.6775461771709872,0.7322577533017809,0.796744138453024,38.432340177122825,41.682207799291966,45.51269907727581,1.0,4.249867622169141,8.080358900152987,0.12375687916301178,0.5259503537755826,1.0,40,2.5,26
14.8,fine,0.06,0.03,50,893,0.6763023117237625,0.7300133039027792,0.7931423644480406,0.6763023117237625,0.7300133039027792,0.7931423644480406,38.945399360046515,42.18296369111719,45.98822563813418,1.0,4.237564331070672,8.042826278087666,0.12433440253763244,0.5268750293184541,1.0,40,2.5,27
15.200000000000001,fine,0.06,0.03,50,907,0.6750856516280588,0.7277036284159724,0.7893558093917192,0.6750856516280588,0.7277036284159724,0.7893558093917192,39.502524745444724,42.72392882934277,46.49842947913042,1.0,4.221404083898044,7.995904733685698,0.12506402130919983,0.5279457703033682,1.0,40,2.5,28
15.600000000000001,fine,0.06,0.03,50,920,0.6739350883530328,0.7255834039992286,0.7860317833512518,0.6739350883530328,0.7255834039992286,0.7860317833512518,40.017201869163436,43.224562270792184,46.978406628552825,1.0,4.207360401628748,7.961204759389389,0.125609129550475,0.5284828777537239,1.0,40,2.5,29
16.0,fine,0.06,0.03,50,933,0.6728274944424808,0.7235184066641402,0.7828254618572632,0.6728274944424808,0.7235184066641402,0.7828254618572632,40.53268250210395,43.72506942654351,47.46007949496841,1.0,4.19238692443956,7.927396992864459,0.12614481158192423,0.5288478586619512,1.0,40,2.5,30
16.4,fine,0.06,0.03,50,947,0.6717451473449967,0.7214032898543068,0.7794469488019162,0.6717451473449967,0.7214032898543068,0.7794469488019162,41.09219201451363,44.26646462906501,47.97676041814356,1.0,4.174272614551384,7.884568403629935,0.1268300240174992,0.5294230959591413,1.0,40,2.5,31
16.8,fine,0.06,0.03,50,960,0.6707191581296017,0.7194502665135476,0.7764650120267089,0.6707191581296017,0.7194502665135476,0.7764650120267089,41.60924459123697,44.76702041451667,48.46157592376952,1.0,4.1577758232796995,7.85233133253255,0.1273507137755327,0.5294957188133228,1.0,40,2.5,32
17.200000000000003,fine,0.06,0.03,50,973,0.6697307920167666,0.7175476015821312,0.7735784408412292,0.6697307920167666,0.7175476015821312,0.7735784408412292,42.12707255789703,45.26756106812627,48.94752651356566,1.0,4.14048851022924,7.820453955668633,0.12786981493256577,0.5294434995334278,1.0,40,2.5,33
17.6,fine,0.06,0.03,50,987,0.6687655269338149,0.7156075822656196,0.7705346354770417,0.6687655269338149,0.7156075822656196,0.7705346354770417,42.68886403203156,45.809598863374724,49.4689764659527,1.0,4.120734831343164,7.78011243392114,0.12853284685707358,0.5296497790156399,1.0,40,2.5,34
18.0,fine,0.06,0.03,50,1000,0.6678484661360296,0.7138069489350272,0.7678324174406723,0.6678484661360296,0.7138069489350272,0.7678324174406723,43.20819176364602,46.31038935257836,49.957108476709415,1.0,4.102197588932341,7.7489167130633945,0.12905029658070336,0.5293898154843648,1.0,40,2.5,35
18.4,fine,0.06,0.03,50,1013,0.6669643237777252,0.7120526327566103,0.7652088668167862,0.6669643237777252,0.7120526327566103,0.7652088668167862,43.728255966044784,46.8112818132485,50.44597220769818,1.0,4.083025847203714,7.717716241653399,0.1295720092172974,0.5290458627083432,1.0,40,2.5,36
18.8,fine,0.06,0.03,50,1027,0.6661011213491774,0.7102714701804247,0.7624441288994432,0.6661011213491774,0.7102714701804247,0.7624441288994432,44.292200982171416,47.354199989025545,50.97093912307471,1.0,4.06199900685413,7.678738140903292,0.1302297306732177,0.5289930366574911,1.0,40,2.5,37
19.200000000000003,fine,0.06,0.03,50,1040,0.6652792876061804,0.7086107128966834,0.7599747381471427,0.6652792876061804,0.7086107128966834,0.7599747381471427,44.81367796915701,47.85554402455031,51.461298597132554,1.0,4.0418660553932995,7.647620627975542,0.1307596242865302,0.5285128868197078,1.0,40,2.5,38
19.6,fine,0.06,0.03,50,1053,0.664486263025619,0.7069927380515586,0.7575714809331062,0.664486263025619,0.7069927380515586,0.7575714809331062,45.335846732846704,48.35710071150292,51.952111308666126,1.0,4.021253978656219,7.616264575819422,0.13129795978659414,0.527982443181286,1.0,40,2.5,39
20.0,fine,0.06,0.03,50,1067,0.6637121040063336,0.7053563675545194,0.7550432573166097,0.6637121040063336,0.7053563675545194,0.7550432573166097,45.901804039970465,48.901128011369664,52.47970202925982,1.0,3.9993239713991997,7.5778979892893545,0.13196271596865067,0.5277616533043685,1.0,40,2.5,40
