z,U1D,U2D_axis,rel_error
-40.38,0.0039883059081879,0.003988306038081646,1.0251594448657933e-11
-40.36,0.0039903062056663,0.003990306053310633,1.2024354985729253e-11
-40.34,0.003992308521513,0.003992308396846056,9.839079972355922e-12
-40.32,0.003994312858801,0.003994313068687916,1.656488946044999e-11
-40.3,0.003996319220609,0.0039963191375136375,6.558129089285423e-12
-40.28,0.0039983276100215,0.003998327534645796,5.948871075733005e-12
-40.26,0.0040003380301311,0.004000338260084391,1.8148586464427962e-11
-40.24,0.0040023504840348,0.004002350382506847,8.01288306012942e-12
-40.22,0.0040043649748368,0.004004364833235741,1.1175569847311361e-11
-40.2,0.0040063815056479,0.0040063816122710705,8.415012543779167e-12
-40.18,0.0040084000795841,0.0040084002539515495,1.376158923140993e-11
-40.16,0.0040104206997697,0.004010420758277178,4.617581295578277e-12
-40.14,0.004012443369334,0.004012443590909243,1.748736638515276e-11
-40.12,0.0040144680914126,0.004014468286186457,1.5372122610049813e-11
-40.1,0.0040164948691481,0.00401649484410882,1.9761732075409414e-12
-40.08,0.0040185237056898,0.00401852373033762,1.945278015269059e-12
-40.06,0.0040205546041926,0.004020554479211569,9.863868660801025e-12
-40.04,0.004022587567819,0.004022587556391954,9.018558968818708e-13
-40.02,0.004024622599737,0.004024622496217489,8.170062640889523e-12
-40.0,0.0040266597031212,0.004026659764349461,4.832313434163863e-12
-39.98,0.0040286988811538,0.004028698895126581,1.1027727764987308e-12
-39.96,0.004030740137022,0.004030740354210138,1.714112327129931e-11
-39.94,0.0040327834739204,0.004032783675938845,1.5943886669569392e-11
-39.92,0.0040348288950507,0.0040348288603127,2.741624574616958e-12
-39.9,0.0040368764036208,0.004036876372992992,2.4172361796551557e-12
-39.88,0.0040389260028442,0.004038926213979721,1.666343305043728e-11
-39.86,0.004040977695942,0.004040977917611599,1.749481330096802e-11
-39.84,0.0040430314861427,0.004043031483888626,1.7789808811073246e-13
-39.82,0.00404508737668,0.00404508737847209,1.414369789827575e-13
-39.8,0.0040471453707945,0.00404714560136199,1.8197060830319222e-11
-39.78,0.0040492054717353,0.004049205686897039,1.6981193932653236e-11
-39.76,0.0040512676827552,0.004051267635077238,3.76288427011943e-12
-39.74,0.0040533320071164,0.004053331911563873,7.541284967601726e-12
-39.72,0.0040553984480867,0.004055398516356945,5.388087496526576e-12
-39.7,0.0040574670089405,0.004057466983795166,1.984543303790119e-12
-39.68,0.0040595376929602,0.0040595377795398235,6.833117199733004e-12
-39.66,0.0040616105034331,0.00406161043792963,5.169725477643711e-12
-39.64,0.0040636854436545,0.0040636854246258736,1.5017948947742392e-12
-39.62,0.0040657625169265,0.004065762739628553,1.757629756252466e-11
-39.6,0.0040678417265583,0.0040678419172763824,1.5052029064592993e-11
-39.58,0.0040699230758653,0.004069922957569361,9.336261596062894e-12
-39.56,0.0040720065681705,0.004072006791830063,1.765186706194186e-11
-39.54,0.0040740922068033,0.004074092023074627,1.450040438544266e-11
-39.52,0.0040761799951002,0.004076180048286915,4.197651118816033e-12
-39.5,0.0040782699364045,0.004078269936144352,2.053162594883425e-14
-39.48,0.0040803620340668,0.004080362152308226,9.331959216538056e-12
-39.46,0.0040824562914447,0.0040824562311172485,4.761218957090301e-12
-39.44,0.0040845527119018,0.004084552638232708,5.814180241536137e-12
-39.42,0.0040866512988111,0.004086651373654604,5.906868282721918e-12
-39.4,0.0040887520555497,0.004088751971721649,6.615954986831553e-12
-39.38,0.0040908549855043,0.004090854898095131,6.898587368069253e-12
-39.36,0.0040929600920662,0.004092960152775049,4.791320006086645e-12
-39.34,0.0040950673786367,0.004095067270100117,8.566024696006411e-12
-39.32,0.0040971768486215,0.004097176715731621,1.0488058019173766e-11
-39.3,0.0040992885054356,0.004099288489669561,1.244301895542593e-12
-39.28,0.0041014023524993,0.004101402126252651,1.785604745216281e-11
-39.26,0.0041035183932415,0.004103518556803465,1.2908788812587759e-11
-39.24,0.0041056366310976,0.004105636849999428,1.7276372696059784e-11
-39.22,0.0041077570695102,0.00410775700584054,5.024995826343617e-12
-39.2,0.0041098797119299,0.004109879489988089,1.7516297063699844e-11
-39.18,0.0041120045618134,0.004112004768103361,1.628100723282622e-11
-39.16,0.0041141316226258,0.004114131443202496,1.4160612102687423e-11
-39.14,0.0041162608978384,0.004116260912269354,1.13893309556096e-12
-39.12,0.0041183923909303,0.004118392243981361,1.1597640124170421e-11
-39.1,0.0041205261053885,0.0041205259039998055,1.589418497889689e-11
-39.08,0.0041226620447067,0.004122661892324686,1.202643436648417e-11
-39.06,0.0041248002123856,0.004124800208956003,2.7067381980043267e-13
-39.04,0.0041269406119346,0.0041269403882324696,1.7655226614526433e-11
-39.02,0.0041290832468694,0.00412908336147666,9.045140212717071e-12
-39.0,0.0041312281207132,0.004131228197365999,6.049663198102992e-12
-38.98,0.004133375236997,0.004133375361561775,9.831016484824194e-12
-38.96,0.0041355245992586,0.0041355243884027,1.6641364478981818e-11
-38.94,0.0041376762110451,0.0041376762092113495,1.447249279240053e-13
-38.92,0.0041398300759092,0.004139829892665148,1.446215667642258e-11
-38.9,0.0041419861974114,0.00414198637008667,1.3628037483852572e-11
-38.88,0.0041441445791204,0.004144144710153341,1.0341503091061417e-11
-38.86,0.0041463052246122,0.004146305378526449,1.2147362857215459e-11
-38.84,0.0041484681374708,0.004148467909544706,1.798859414743403e-11
-38.82,0.0041506333212869,0.004150633234530687,6.8470541027497115e-12
-38.8,0.0041528007796594,0.004152800887823105,8.536596009328174e-12
-38.78,0.0041549705161945,0.004154970403760672,8.873606702749881e-12
-38.76,0.0041571425345072,0.004157142713665962,1.4139733685097017e-11
-38.74,0.0041593168382183,0.004159316886216402,3.788150635642088e-12
-38.72,0.0041614934309582,0.004161493387073278,3.4635264141494497e-12
-38.7,0.0041636723163639,0.004163672216236591,7.902340109688203e-12
-38.68,0.00416585349808,0.004165853373706341,9.815933033602848e-12
-38.66,0.0041680369797598,0.004168036859482527,9.492634300968434e-12
-38.64,0.0041702227650633,0.004170222673565149,7.22130177116311e-12
-38.62,0.0041724108576598,0.004172410815954208,3.2915272751364697e-12
-38.6,0.004174601261225,0.004174601286649704,2.006592023375062e-12
-38.58,0.0041767939794433,0.004176794085651636,8.382272633552864e-12
-38.56,0.004178989016006,0.004178989212960005,1.5544186301869346e-11
-38.54,0.0041811863746139,0.004181186202913523,1.3551096083272967e-11
-38.52,0.0041833860589739,0.0041833859868347645,5.6934316498245986e-12
-38.5,0.0041855880728023,0.004185588099062443,2.0725272731192937e-12
-38.48,0.0041877924198228,0.004187792539596558,9.45289537419865e-12
-38.46,0.0041899991037672,0.004189999308437109,1.6153147974913204e-11
-38.44,0.004192208128375,0.00419220793992281,1.487319821238671e-11
-38.42,0.0041944194973934,0.004194419365376234,1.0419180996037327e-11
-38.4,0.004196633214579,0.004196633119136095,7.53263331706479e-12
-38.38,0.0041988492836952,0.004198849201202393,6.5105737280898e-12
-38.36,0.0042010677085146,0.004201067611575127,7.650746812556295e-12
-38.34,0.004203288492816,0.004203288350254297,1.1251386673653353e-11
-38.32,0.0042055116403886,0.004205511417239904,1.7611547912915074e-11
-38.3,0.0042077371550283,0.004207737278193235,9.720537060368642e-12
