z,psi_1,psi_2,psi_3
-79.12,-3.761185185252184e-42,-4.36759189445641e-42,0.004346344622281031
-79.1,-3.726839168287047e-42,-4.749939462576416e-42,0.004445077468387697
-79.08,-3.67652703442134e-42,-5.117942423743686e-42,0.0045438070981792915
-79.06,-3.609078385536922e-42,-5.469520375377336e-42,0.004642533440218225
-79.04,-3.5232533356426076e-42,-5.802178396450621e-42,0.004741256423069291
-79.02,-3.4177878194667564e-42,-6.113031876848036e-42,0.0048399759752997115
-79.0,-3.2915089528087715e-42,-6.398936085467981e-42,0.004938692025479192
-78.98,-3.143469271663585e-42,-6.656569013274626e-42,0.00503740450217997
-78.96,-2.973068680050269e-42,-6.882454054311955e-42,0.00513611333397687
-78.94,-2.780090378252545e-42,-7.073089423552459e-42,0.005234818449447355
-78.92,-2.5648223010282746e-42,-7.225144777722546e-42,0.005333519777171574
-78.9,-2.328097654609836e-42,-7.335643138499241e-42,0.005432217245732418
-78.88,-2.0713241120193896e-42,-7.402041248563666e-42,0.0055309107837155725
-78.86,-1.7964721987098163e-42,-7.42234393838179e-42,0.005629600319709561
-78.84,-1.5059836396710555e-42,-7.395139878415024e-42,0.005728285782305809
-78.82,-1.2026772541132088e-42,-7.3195370445439e-42,0.005826967100098684
-78.8,-8.895833367592326e-43,-7.195226200146743e-42,0.00592564420168556
-78.78,-5.698454971354041e-43,-7.022453072047946e-42,0.00602431701566685
-78.76,-2.4653614045229302e-43,-6.802005003670308e-42,0.006122985470646082
-78.74,7.744980853154745e-44,-6.535126750266605e-42,0.006221649495229926
-78.72,3.994064471321257e-43,-6.223539697043e-42,0.006320309018028267
-78.7,7.167869880508534e-43,-5.869378992165341e-42,0.006418963967654245
-78.68,1.027124589915027e-42,-5.4752323369507206e-42,0.006517614272724305
-78.66,1.328031081767772e-42,-5.044158556175598e-42,0.006616259861858256
-78.64,1.6171461343062222e-42,-4.579639026573814e-42,0.0067149006636793174
-78.62,1.8921200888461563e-42,-4.0854429567047566e-42,0.006813536606814175
-78.6,2.1505856901932675e-42,-3.565616972641712e-42,0.006912167619893024
-78.58,2.3901525308081584e-42,-3.024418327343931e-42,0.007010793631549635
-78.56,2.6085070038879786e-42,-2.4661550345186807e-42,0.007109414570421394
-78.54,2.803558654016633e-42,-1.8950094254242604e-42,0.007208030365149357
-78.52,2.973514122936177e-42,-1.3148587304233216e-42,0.007306640944378297
-78.5,3.116933182069855e-42,-7.29222037073098e-43,0.007405246236756767
-78.48,3.23276931349151e-42,-1.413306589559347e-43,0.007503846170937147
-78.46,3.3203569890589466e-42,4.457914099182903e-43,0.0076024406755756885
-78.44,3.379328984532796e-42,1.0293027119618429e-42,0.007701029679332575
-78.42,3.4095035173549575e-42,1.606587199231746e-42,0.007799613110871969
-78.4,3.410766054934213e-42,2.1753362952735096e-42,0.007898190898862064
-78.38,3.383024767191032e-42,2.7335498378716564e-42,0.007996762971975137
-78.36,3.3261779467620464e-42,3.279462993925556e-42,0.008095329258887602
-78.34,3.24018903604458e-42,3.811448863104981e-42,0.008193889688280056
-78.32,3.1251873874010395e-42,4.327924934342412e-42,0.008292444188837338
-78.3,2.98151253822229e-42,4.827293924473396e-42,0.008390992689248573
-78.28,2.809714979823155e-42,5.307901989020644e-42,0.008489535118207233
-78.26,2.610489695638795e-42,5.768043961102921e-42,0.008588071404411176
-78.24,2.3846056541428773e-42,6.206049259397784e-42,0.00868660147656271
-78.22,2.1328917230379013e-42,6.620438920343115e-42,0.008785125263368637
-78.2,1.856242585913549e-42,7.009974897618163e-42,0.008883642693540307
-78.18,1.5556711738741347e-42,7.373783539252984e-42,0.00898215369579367
-78.16,1.2323306626128293e-42,7.71138350290948e-42,0.009080658198849324
-78.14,8.874505446781546e-43,8.022774993886924e-42,0.009179156131432574
-78.12,5.223729481711178e-43,8.308429795897733e-42,0.009277647422273478
-78.1,1.38514196171704e-43,8.569194064159599e-42,0.009376132000106894
-78.08,-2.6266525246971286e-43,8.806298585872133e-42,0.009474609793672548
-78.06,-6.796662474957224e-43,9.021266636514025e-42,0.009573080731715063
-78.04,-1.11103151280773e-42,9.215813813073024e-42,0.00967154474298403
-78.02,-1.5553583800434362e-42,9.391690308957678e-42,0.009770001756234048
-78.0,-2.0113622739204186e-42,9.550445013327362e-42,0.009868451700224785
-77.98,-2.4779252064459557e-42,9.693292896231247e-42,0.009966894503721015
-77.96,-2.954103233803967e-42,9.821084163047174e-42,0.010065330095492687
-77.94,-3.439103143212878e-42,9.934358890382505e-42,0.010163758404314962
-77.92,-3.9321652997980584e-42,1.0033421701977731e-41,0.010262179358968275
-77.9,-4.432510245175859e-42,1.0118328635468974e-41,0.010360592888238375
-77.88,-4.9392403531196855e-42,1.0188997815483393e-41,0.010458998920916394
-77.86,-5.4513232338653466e-42,1.024523936317178e-41,0.010557397385798886
-77.84,-5.967637891538724e-42,1.0286790038901849e-41,0.010655788211687871
-77.82,-6.486970687547916e-42,1.031340154351472e-41,0.010754171327390906
-77.8,-7.00803895246329e-42,1.0324962674960392e-41,0.010852546661721122
-77.78,-7.529470229791017e-42,1.0321517803716304e-41,0.010950914143497286
-77.76,-8.04988211777746e-42,1.0303179415711973e-41,0.011049273701543844
-77.74,-8.567904293905793e-42,1.0270124715188002e-41,0.01114762526469097
-77.72,-9.082165458798642e-42,1.0222703603321781e-41,0.011245968761774625
-77.7,-9.591261406035247e-42,1.0161442708560302e-41,0.01134430412163661
-77.68,-1.0093763985504163e-41,1.0087173498436583e-41,0.011442631273124611
-77.66,-1.0588231705751798e-41,1.0001091230754324e-41,0.011540950145092257
-77.64,-1.1073253174536087e-41,9.904747370664026e-42,0.011639260666399164
-77.62,-1.154741193935241e-41,9.800062648342643e-42,0.011737562765910987
-77.6,-1.2009237887268194e-41,9.689271237761617e-42,0.011835856372499483
-77.58,-1.24572370780988e-41,9.574866515468939e-42,0.011934141415042546
-77.56,-1.2889897581714172e-41,9.459433302852716e-42,0.01203241782242427
-77.54,-1.3305688548732226e-41,9.34554386460336e-42,0.012130685523534997
-77.52,-1.370301546092004e-41,9.235623030315288e-42,0.012228944447271368
-77.5,-1.4080149195669613e-41,9.131863857727965e-42,0.012327194522536377
-77.48,-1.4435239669168043e-41,9.036167014183741e-42,0.012425435678239415
-77.46,-1.4766336750090982e-41,8.950041648395807e-42,0.012523667843296338
-77.44,-1.5071496688259824e-41,8.874507992135222e-42,0.012621890946629494
-77.42,-1.5348913934078187e-41,8.81006765345596e-42,0.012720104917167793
-77.4,-1.5596989824487473e-41,8.756789796452735e-42,0.012818309683846753
-77.38,-1.5814319262319475e-41,8.714424089325772e-42,0.012916505175608554
-77.36,-1.5999733943853186e-41,8.68253980502848e-42,0.013014691321402086
-77.34,-1.6152311378887043e-41,8.660619829457433e-42,0.013112868050182996
-77.32,-1.6271302631973566e-41,8.648070179519892e-42,0.013211035290913754
-77.3,-1.6356087750620665e-41,8.644234589720357e-42,0.013309192972563682
-77.28,-1.640605781660799e-41,8.648550334750693e-42,0.01340734102410903
-77.26,-1.642060960798801e-41,8.660600123832951e-42,0.013505479374533015
-77.24,-1.6399251166024945e-41,8.680064012651565e-42,0.013603607952825865
-77.22,-1.634166558900191e-41,8.706782706585686e-42,0.01370172668798489
-77.2,-1.6247695413430405e-41,8.740771136212829e-42,0.013799835509014516
-77.18,-1.61173753150587e-41,8.782110449721804e-42,0.01389793434492634
-77.16,-1.5951015180074632e-41,8.830852758350722e-42,0.013996023124739188
-77.14,-1.574923140164732e-41,8.886908596094518e-42,0.014094101777479157
-77.12,-1.5512899652908397e-41,8.950037653750362e-42,0.014192170232179674
-77.1,-1.5243104525018485e-41,9.019959879686368e-42,0.014290228417881547
-77.08,-1.4941200904153283e-41,9.096461605876139e-42,0.014388276263633018
-77.06,-1.4608845931913156e-41,9.179499542394118e-42,0.014486313698489803
-77.04,-1.4248050837585654e-41,9.269320685921616e-42,0.014584340651515154
-77.02,-1.3861173401077164e-41,9.366550003965786e-42,0.014682357051779909
-77.0,-1.3450900288121548e-41,9.472182056604639e-42,0.014780362828362531
-76.98,-1.302017811677912e-41,9.587510522377771e-42,0.014878357910349183
-76.96,-1.25721784144546e-41,9.714139518939964e-42,0.014976342226833762
-76.94,-1.211030446146034e-41,9.853884843604264e-42,0.015074315706917953
-76.92,-1.163822656411452e-41,1.0008595238190132e-41,0.015172278279711284
-76.9,-1.1159835119741643e-41,1.0180004188939151e-41,0.015270229874331173
-76.88,-1.0679151040741812e-41,1.0369686049094338e-41,0.015368170419902981
-76.86,-1.0200282072032642e-41,1.0579000372915973e-41,0.015466099845560065
-76.84,-9.727341385229669e-42,1.080905249318579e-41,0.015564018080443826
-76.82,-9.264418589420057e-42,1.1060540807245578e-41,0.015661925053703767
-76.8,-8.815472375777046e-42,1.1333711324781202e-41,0.015759820694497526
-76.78,-8.384194556544009e-42,1.1628388808204545e-41,0.015857704931990957
-76.76,-7.973898985096368e-42,1.1943996844546377e-41,0.015955577695358155
-76.74,-7.587507032849074e-42,1.2279551487207479e-41,0.016053438913781522
-76.72,-7.22753120961609e-42,1.263366427356546e-41,0.01615128851645182
-76.7,-6.896117765655519e-42,1.30045544075361e-41,0.016249126432568196
-76.68,-6.594978051902119e-42,1.3390182463112177e-41,0.01634695259133827
-76.66,-6.32531556912127e-42,1.378832686799393e-41,0.016444766921978164
-76.64,-6.087822510075423e-42,1.4196589822991242e-41,0.016542569353712556
-76.62,-5.882721201345282e-42,1.4612435734994216e-41,0.016640359815774733
-76.6,-5.7097781101909094e-42,1.5033366531957644e-41,0.016738138237406656
-76.58,-5.5683528254139894e-42,1.5457038074626668e-41,0.016835904547858976
-76.56,-5.4575203762577644e-42,1.5881284444348264e-41,0.016933658676391124
-76.54,-5.376171369720709e-42,1.6304069602684827e-41,0.01703140055227133
-76.52,-5.3230423038663785e-42,1.6723431198817248e-41,0.017129130104776714
-76.5,-5.296704899571081e-42,1.7137365311404196e-41,0.017226847263193287
-76.48,-5.295540038466019e-42,1.754377658789794e-41,0.017324551956816037
-76.46,-5.317758208822446e-42,1.794041756243782e-41,0.017422244114948974
-76.44,-5.361495507560524e-42,1.8324951415888072e-41,0.017519923666905184
-76.42,-5.4248418173208744e-42,1.8694926126168672e-41,0.01761759054200686
-76.4,-5.505796845058335e-42,1.904780379372571e-41,0.01771524466958537
-76.38,-5.602266992834386e-42,1.9381078895127613e-41,0.01781288597898132
-76.36,-5.7121171191052194e-42,1.969239794340631e-41,0.01791051439954458
-76.34,-5.833202032031375e-42,1.9979628267174376e-41,0.018008129860634346
-76.32,-5.963391696109706e-42,2.0240869343684298e-41,0.01810573229161918
-76.3,-6.100561492969446e-42,2.0474490337475114e-41,0.018203321621877096
-76.28,-6.242630023888851e-42,2.0679168147606089e-41,0.018300897780795574
-76.26,-6.387575303523046e-42,2.0853910458109007e-41,0.018398460697771613
-76.24,-6.533366672548619e-42,2.099817603280328e-41,0.01849601030221182
-76.22,-6.677998290264326e-42,2.1111956122624192e-41,0.018593546523532397
-76.2,-6.819423810529208e-42,2.1195785146972578e-41,0.01869106929115927
-76.18,-6.955513907593042e-42,2.125064706681893e-41,0.018788578534528082
-76.16,-7.084026287976515e-42,2.12777752699332e-41,0.018886074183084252
-76.14,-7.202665295017403e-42,2.127858422362556e-41,0.01898355616628305
-76.12,-7.309244129025385e-42,2.1254521367634304e-41,0.019081024413589623
-76.1,-7.401752758572937e-42,2.120693572308875e-41,0.019178478854479066
-76.08,-7.478444434680096e-42,2.113691793273e-41,0.01927591941843646
-76.06,-7.537831634739597e-42,2.1045280997667703e-41,0.019373346034956926
-76.04,-7.578729974056078e-42,2.093247448486122e-41,0.01947075863354567
-76.02,-7.600260171478693e-42,2.0798520820690636e-41,0.01956815714371805
-76.0,-7.601788739205987e-42,2.0642921691082107e-41,0.019665541494999626
-75.98,-7.582883609420537e-42,2.0464702698629722e-41,0.019762911616926178
-75.96,-7.543188568346655e-42,2.0262561797995723e-41,0.019860267439043806
-75.94,-7.482387611820749e-42,2.0034902680255328e-41,0.019957608890908952
-75.92,-7.400126122888453e-42,1.977984625913458e-41,0.020054935902088445
-75.9,-7.295922125765207e-42,1.9495326550055217e-41,0.02015224840215957
-75.88,-7.16910441777809e-42,1.91791609859347e-41,0.020249546320710108
-75.86,-7.018854501292373e-42,1.8829076182065224e-41,0.02034682958733839
-75.84,-6.844163655983118e-42,1.844283675705208e-41,0.02044409813165335
-75.82,-6.643831386955752e-42,1.8018426890139179e-41,0.020541351883274578
-75.8,-6.416555592572407e-42,1.7554128406049692e-41,0.02063859077183237
-75.78,-6.161027782068644e-42,1.7048586753180307e-41,0.020735814726967765
-75.76,-5.875978753405338e-42,1.6500845292850896e-41,0.020833023678332615
-75.74,-5.560294973979851e-42,1.591028966742043e-41,0.02093021755558962
-75.72,-5.213099416752553e-42,1.5276565997743425e-41,0.021027396288412395
-75.7,-4.8338221996861496e-42,1.4599645254908747e-41,0.02112455980648552
-75.68,-4.42228136263439e-42,1.387989001330754e-41,0.02122170803950457
-75.66,-3.978708337601614e-42,1.3118145824790741e-41,0.021318840917176177
-75.64,-3.5037696908356964e-42,1.2315743091422287e-41,0.021415958369218096
-75.62,-2.998560796247032e-42,1.1474645613120579e-41,0.021513060325359244
-75.6,-2.464539458594348e-42,1.0597503944700806e-41,0.02161014671533973
-75.58,-1.90350985048474e-42,9.687655769031283e-42,0.021707217468910956
-75.56,-1.317523803055867e-42,8.749098027254074e-42,0.02180427251583562
-75.54,-7.088944727632349e-43,7.786434626968682e-42,0.021901311785887778
-75.52,-8.016220866854468e-44,6.804717236247142e-42,0.021998335208852925
-75.5,5.659524004923384e-43,5.809191181240355e-42,0.022095342714528
-75.48,1.2265300135710847e-42,4.805178153586365e-42,0.022192334232721468
-75.46,1.898483084277062e-42,3.79808299434964e-42,0.02228930969325335
-75.44,2.578572023003257e-42,2.7933103454353777e-42,0.02238626902595531
-75.42,3.263446152798222e-42,1.7962677659709694e-42,0.022483212160670674
-75.4,3.949727253082453e-42,8.122802835139423e-43,0.022580139027254465
-75.38,4.6340720468876934e-42,-1.5347173102572199e-43,0.02267704955557351
-75.36,5.3132457298298706e-42,-1.095943653009105e-42,0.02277394367550643
-75.34,5.984136074085389e-42,-2.0101516418541827e-42,0.022870821316943745
-75.32,6.643845597903861e-42,-2.891189054564893e-42,0.022967682409787873
-75.3,7.28976316998405e-42,-3.7342853267980784e-42,0.023064526883953208
-75.28,7.919590830274536e-42,-4.534899590577498e-42,0.02316135466936619
-75.26,8.531312609953329e-42,-5.288807013145107e-42,0.02325816569596531
-75.24,9.123163568971162e-42,-5.992072954323713e-42,0.023354959893701198
-75.22,9.693658894995166e-42,-6.64113360149577e-42,0.023451737192536664
-75.2,1.0241564701115268e-41,-7.232874736762182e-42,0.02354849752244674
-75.18,1.0765875683813802e-41,-7.764716087669332e-42,0.023645240813418733
-75.16,1.1265758770024591e-41,-8.234620906873618e-42,0.02374196699545228
-75.14,1.1740511832601694e-41,-8.641131149273294e-42,0.023838675998559405
-75.12,1.2189536263542533e-41,-8.983407721500357e-42,0.023935367752764555
-75.1,1.2612350711831497e-41,-9.261174243221366e-42,0.024032042188104657
-75.08,1.3008613583225633e-41,-9.474701023212611e-42,0.024128699234629163
-75.06,1.3378158741994886e-41,-9.62481764275419e-42,0.024225338822400123
-75.04,1.372095597289184e-41,-9.712881214590673e-42,0.02432196088149221
-75.02,1.4037113245422254e-41,-9.74086532012499e-42,0.024418565341992785
-75.0,1.4326960918281295e-41,-9.711367840344792e-42,0.024515152134001933
-74.98,1.4591105126839713e-41,-9.627548860212472e-42,0.024611721187632527
-74.96,1.4830415588991086e-41,-9.493081929470403e-42,0.024708272433010277
-74.94,1.5045995269126197e-41,-9.312011740760764e-42,0.024804805800273777
-74.92,1.5239123043893066e-41,-9.0885070137646e-42,0.024901321219574554
-74.9,1.5411242470504493e-41,-8.826744841050885e-42,0.024997818621077132
-74.88,1.5563967115464237e-41,-8.530765994329377e-42,0.02509429793495906
-74.86,1.5699003179145165e-41,-8.204465818523289e-42,0.025190759091410976
-74.84,1.5818143548716423e-41,-7.851624834932629e-42,0.02528720202063667
-74.82,1.5923255852890463e-41,-7.476001591588258e-42,0.025383626652853104
-74.8,1.601628941862194e-41,-7.081392007743681e-42,0.02548003291829049
-74.78,1.609920679451549e-41,-6.671571541066087e-42,0.02557642074719231
-74.76,1.617391479964857e-41,-6.250221586847667e-42,0.02567279006981541
-74.74,1.624230618618815e-41,-5.820958209310658e-42,0.025769140816430027
-74.72,1.6306225726118266e-41,-5.387430646775946e-42,0.02586547291731983
-74.7,1.6367439529880994e-41,-4.953361052268571e-42,0.02596178630278197
-74.68,1.6427560777678083e-41,-4.5225593300643144e-42,0.026058080903127136
-74.66,1.648803426665568e-41,-4.0988703312881644e-42,0.02615435664867962
-74.64,1.6550104839215143e-41,-3.6861256068649444e-42,0.026250613469777372
-74.62,1.661488284821856e-41,-3.288150452438098e-42,0.02634685129677201
-74.6,1.668337819222594e-41,-2.9087120696640353e-42,0.02644307006002891
-74.58,1.675651223052347e-41,-2.5514181003302712e-42,0.026539269689927234
-74.56,1.6835112479428363e-41,-2.219639051597169e-42,0.02663545011686
-74.54,1.6919923614573925e-41,-1.9164610892263076e-42,0.026731611271234103
-74.52,1.701161724417574e-41,-1.6445717557368924e-42,0.02682775308347039
-74.5,1.7110767079121634e-41,-1.4062651797347516e-42,0.026923875484003712
-74.48,1.7217848317622438e-41,-1.2035025565416618e-42,0.027019978403282956
-74.46,1.7333203982141453e-41,-1.03784452700229e-42,0.027116061771771113
-74.44,1.745693082119192e-41,-9.104599814499636e-43,0.027212125519945306
-74.42,1.7588791169385056e-41,-8.221665921876614e-43,0.02730816957829687
-74.4,1.7728217401939553e-41,-7.735405222687669e-43,0.02740419387733138
-74.38,1.7874321511213547e-41,-7.649135975036862e-43,0.02750019834756871
-74.36,1.8025989001213617e-41,-7.963155054141899e-43,0.027596182919543064
-74.34,1.8181875340578092e-41,-8.674665578389802e-43,0.027692147523803074
-74.32,1.834049413876257e-41,-9.778578153140744e-43,0.027788092090911806
-74.3,1.850025927498148e-41,-1.1267069415797925e-42,0.027884016551446816
-74.28,1.8659448313338227e-41,-1.3129869225830818e-42,0.02797992083600022
-74.26,1.881614501405877e-41,-1.535530860372399e-42,0.028075804875178724
-74.24,1.8968275894111987e-41,-1.7930889199817573e-42,0.028171668599603683
-74.22,1.9113619191107503e-41,-2.084263557702741e-42,0.028267511939911144
-74.2,1.9249915986530766e-41,-2.4074743790985637e-42,0.028363334826751928
-74.18,1.9374898069015778e-41,-2.761029192997722e-42,0.028459137190791628
-74.16,1.9486274892434792e-41,-3.1432470256728523e-42,0.028554918962710705
-74.14,1.958177608826506e-41,-3.55254141939547e-42,0.02865068007320452
-74.12,1.965928049062862e-41,-3.9873693921839514e-42,0.028746420452983357
-74.1,1.9716900829486401e-41,-4.4460861693073305e-42,0.028842140032772537
-74.08,1.975305325441575e-41,-4.926883438068058e-42,0.028937838743312416
-74.06,1.9766562990629416e-41,-5.42772695393615e-42,0.029033516515358453
-74.04,1.9756712523420623e-41,-5.946372503921395e-42,0.029129173279681234
-74.02,1.9723260421937637e-41,-6.480453298806447e-42,0.029224808967066567
-74.0,1.9666388127794726e-41,-7.027568344937062e-42,0.029320423508315506
-73.98,1.9586605489274566e-41,-7.585406827140267e-42,0.029416016834244413
-73.96,1.9484684877495966e-41,-8.151956003311323e-42,0.029511588875684988
-73.94,1.9361634692041782e-41,-8.725589656047247e-42,0.029607139563484354
-73.92,1.921866511873558e-41,-9.305056397937431e-42,0.02970266882850505
-73.9,1.9057167652672317e-41,-9.88947436455824e-42,0.02979817660162516
-73.88,1.887862491523205e-41,-1.0478277311261139e-41,0.029893662813738262
-73.86,1.868457326408372e-41,-1.1071078532010821e-41,0.029989127395753577
-73.84,1.8476486809102155e-41,-1.1667672247229789e-41,0.030084570278595967
-73.82,1.825573002247359e-41,-1.226806536523666e-41,0.030179991393205985
-73.8,1.8023437421683843e-41,-1.2872397814720766e-41,0.030275390670539942
-73.78,1.7780463770893753e-41,-1.3480896547484917e-41,0.030370768041569966
-73.76,1.752740431240548e-41,-1.4093707670798064e-41,0.030466123437284002
-73.74,1.7264678315414324e-41,-1.471084860525857e-41,0.030561456788685912
-73.72,1.699256513874623e-41,-1.5332183638310169e-41,0.03065676802679552
-73.7,1.6711282479925347e-41,-1.5957421747868825e-41,0.030752057082648644
-73.68,1.642105659174364e-41,-1.6586156333226834e-41,0.030847323887297128
-73.66,1.6122211271819855e-41,-1.7217873011271933e-41,0.03094256837180895
-73.64,1.5815236388952342e-41,-1.7851838736771365e-41,0.03103779046726821
-73.62,1.5500862381347878e-41,-1.848709723369008e-41,0.031132990104775233
-73.6,1.518007047607133e-41,-1.9122414995360584e-41,0.031228167215446592
-73.58,1.4854082113842874e-41,-1.975612063599915e-41,0.03132332173041514
-73.56,1.4524270510850242e-41,-2.0386039861078957e-41,0.03141845358083009
-73.54,1.4192043647270739e-41,-2.1009402643618532e-41,0.031513562697857045
-73.52,1.3858731120057526e-41,-2.162286233021363e-41,0.03160864901267806
-73.5,1.3525536116079538e-41,-2.2222451233122932e-41,0.031703712456491714
-73.48,1.3193454694547164e-41,-2.2803672584997185e-41,0.031798752960513106
-73.46,1.2863264857520364e-41,-2.336161959575979e-41,0.03189377045597393
-73.44,1.253548906026003e-41,-2.389123341428663e-41,0.031988764874122534
-73.42,1.2210381792545634e-41,-2.4387505793303446e-41,0.03208373614622399
-73.4,1.1887928074832369e-41,-2.484559427801673e-41,0.032178684203560105
-73.38,1.1567943016503268e-41,-2.5260973139943404e-41,0.032273608977429445
-73.36,1.1250164821630273e-41,-2.5629485329569945e-41,0.03236851039914747
-73.34,1.0934285309900643e-41,-2.594735390381182e-41,0.03246338840004652
-73.32,1.0619982862029587e-41,-2.621119905785269e-41,0.032558242911475875
-73.3,1.0306893679886815e-41,-2.6418052112596934e-41,0.032653073864801825
-73.28,9.994557743707706e-42,-2.656534482538866e-41,0.032747881191407695
-73.26,9.68245597029626e-42,-2.665084347087683e-41,0.0328426648226939
-73.24,9.370041053001539e-42,-2.667256219925801e-41,0.03293742469007803
-73.22,9.056721642672831e-42,-2.6628672366793426e-41,0.03303216072499481
-73.2,8.741790412256731e-42,-2.65174324319052e-41,0.033126872858896275
-73.18,8.424362220336029e-42,-2.6337189403332073e-41,0.033221561023251724
-73.16,8.103402325581695e-42,-2.6086462572093653e-41,0.033316225149547796
-73.14,7.777705185653163e-42,-2.5764077533080246e-41,0.033410865169288526
-73.12,7.445957709713062e-42,-2.536927113137444e-41,0.033505481013995406
-73.1,7.106849379681577e-42,-2.490181207861587e-41,0.03360007261520741
-73.08,6.75910191357846e-42,-2.436205323492893e-41,0.03369463990448102
-73.06,6.401509713875963e-42,-2.375090570932058e-41,0.03378918281339038
-73.04,6.032996116345396e-42,-2.3069886292315533e-41,0.03388370127352722
-73.02,5.652659574826044e-42,-2.2321090451720947e-41,0.033978195216500966
-73.0,5.2597328813012814e-42,-2.1507201548667487e-41,0.0340726645739388
-72.98,4.85360027173289e-42,-2.063144754314353e-41,0.03416710927748569
-72.96,4.433835314714552e-42,-1.969746590038662e-41,0.034261529258804414
-72.94,4.000195316864494e-42,-1.8709201536113764e-41,0.034355924449575685
-72.92,3.552562911650038e-42,-1.7670917895924245e-41,0.03445029478149813
-72.9,3.090947976245456e-42,-1.658715909822302e-41,0.03454464018628836
-72.88,2.6155999635215034e-42,-1.5462803113119547e-41,0.03463896059568102
-72.86,2.127071087459448e-42,-1.4303102814290858e-41,0.03473325594142886
-72.84,1.626189306570766e-42,-1.3113721323031898e-41,0.03482752615530274
-72.82,1.1139937708853722e-42,-1.1900702706475858e-41,0.03492177116909172
-72.8,5.9164556627989885e-43,-1.067044753394696e-41,0.03501599091460309
-72.78,6.030744653448945e-44,-9.429705245528441e-42,0.035110185323662425
-72.76,-4.7901095331431914e-43,-8.185612263354461e-42,0.035204354328113634
-72.74,-1.0256059951769808e-42,-6.94561325903405e-42,0.035298497859819006
-72.72,-1.5791398555523576e-42,-5.7174573015598163e-42,0.035392615850659254
-72.7,-2.1396193843252385e-42,-4.509115824012983e-42,0.035486708232533574
-72.68,-2.7072994166777106e-42,-3.328576106777894e-42,0.0355807749373597
-72.66,-3.282587472015994e-42,-2.1836090928455994e-42,0.03567481589707393
