z,psi_1,psi_2,psi_3
-80.0,0.0,0.0,0.0
-79.98,1.6152265375468323e-44,5.901872556744043e-44,9.398952130553293e-05
-79.96,3.210701087483435e-44,1.175310100766565e-43,0.00018797897907738595
-79.94,4.767730074354569e-44,1.750285956788815e-43,0.000281968309781922
-79.92,6.269650819351214e-44,2.310155576209572e-43,0.0003759574498855899
-79.9,7.702032167426733e-44,2.8502048967876387e-43,0.0004699463358549673
-79.88,9.05275836131419e-44,3.3659230915478582e-43,0.0005639349041568033
-79.86,1.0312403399429065e-43,3.8531697781519035e-43,0.0006579230912580618
-79.84,1.1474723294270327e-43,4.308239736445849e-43,0.0007519108336259643
-79.82,1.2536684178897246e-43,4.7278788514839564e-43,0.0008458980677280328
-79.8,1.3498650057157198e-43,5.1091504923933115e-43,0.0009398847300321329
-79.78,1.4364257488965047e-43,5.449532639466784e-43,0.0010338707570065168
-79.76,1.5140118019802264e-43,5.7468917084238906e-43,0.0011278560851198658
-79.74,1.5835494696188799e-43,5.999356824177257e-43,0.0012218406508413332
-79.72,1.646272049333208e-43,6.205288816941457e-43,0.0013158243906405884
-79.7,1.7036898975360515e-43,6.363161789983698e-43,0.001409807240987858
-79.68,1.7574980721934602e-43,6.471576193589874e-43,0.001503789138353971
-79.66,1.8094230885102774e-43,6.529400275466723e-43,0.0015977700192103994
-79.64,1.861134388733065e-43,6.535743240929757e-43,0.0016917498200293033
-79.62,1.914100395856184e-43,6.4897415290808835e-43,0.0017857284772835717
-79.6,1.9695043316764366e-43,6.390415340710029e-43,0.001879705927446867
-79.58,2.0281978471297753e-43,6.236719799585398e-43,0.0019736821069936674
-79.56,2.090649748588847e-43,6.027807847474405e-43,0.0020676569523993098
-79.54,2.1569417437299994e-43,5.763193472728316e-43,0.002161630400140033
-79.52,2.226841509980436e-43,5.442967123105767e-43,0.002255602386693021
-79.5,2.299912544816031e-43,5.06800182651442e-43,0.0023495728485364454
-79.48,2.3755355272297887e-43,4.6399993412493906e-43,0.0024435417221495073
-79.46,2.4529913534399874e-43,4.161597119212136e-43,0.002537508944012481
-79.44,2.531539698071602e-43,3.636330616581577e-43,0.0026314744506067598
-79.42,2.6104373620229056e-43,3.0684172581293765e-43,0.0027254381784148937
-79.4,2.68895174941007e-43,2.462558419551081e-43,0.002819400063920637
-79.38,2.7663385539404803e-43,1.823914008236917e-43,0.002913360043608987
-79.36,2.8417781379605032e-43,1.1579344790362204e-43,0.0030073180539662305
-79.34,2.914355265329481e-43,4.702396618780239e-44,0.003101274031479986
-79.32,2.98306974157383e-43,-2.3360735628446865e-44,0.0031952279126392464
-79.3,3.0469070237314693e-43,-9.482885122206433e-44,0.0032891796339344207
-79.28,3.1048893073109084e-43,-1.6688222660568305e-43,0.003383129131857376
-79.26,3.1560674113247715e-43,-2.3906408929317748e-43,0.003477076342901485
-79.24,3.199588325998653e-43,-3.1095949524411033e-43,0.0035710212035616642
-79.22,3.234696825175636e-43,-3.822083955163076e-43,0.0036649636503344215
-79.2,3.26067941050985e-43,-4.525081519145668e-43,0.0037589036197178947
-79.18,3.276833852602979e-43,-5.216121772167384e-43,0.0038528410482118938
-79.16,3.2824672257129823e-43,-5.893095648735562e-43,0.00394677587231795
-79.14,3.276851912089312e-43,-6.553907643519044e-43,0.004040708028539354
-79.12,3.259199135017207e-43,-7.19627008225008e-43,0.004134637453381199
-79.1,3.2286612057279364e-43,-7.817689401572264e-43,0.004228564083350425
-79.08,3.1843374044257247e-43,-8.415300277492669e-43,0.0043224878549558594
-79.06,3.1252315245032094e-43,-8.985685136175985e-43,0.004416408704708265
-79.04,3.050289990217946e-43,-9.524762690651669e-43,0.004510326569120377
-79.02,2.9584405577916885e-43,-1.0027828813132039e-42,0.00460424138470695
-79.0,2.8486904902674516e-43,-1.0489766338230957e-42,0.0046981530879847975
-78.98,2.7202407534044854e-43,-1.0905180461780246e-42,0.004792061615472839
-78.96,2.5725897525933733e-43,-1.1268437718326747e-42,0.004885966903692138
-78.94,2.4055640135915942e-43,-1.1573874629517212e-42,0.004979868889165951
-78.92,2.2194213796984505e-43,-1.1816115301224425e-42,0.005073767508419764
-78.9,2.0148854666685887e-43,-1.19903642283545e-42,0.005167662697981338
-78.88,1.7931704030924097e-43,-1.2092536219128505e-42,0.005261554394380754
-78.86,1.5559708401371676e-43,-1.2119440036837722e-42,0.005355442534150457
-78.84,1.3053839381145231e-43,-1.2068834797565207e-42,0.005449327053825289
-78.82,1.0438291950360958e-43,-1.1939325600057521e-42,0.005543207889942545
-78.8,7.739075216195802e-44,-1.1730462897297892e-42,0.005637084979042006
-78.78,4.983175403551521e-44,-1.1442696553192452e-42,0.005730958257665989
-78.76,2.1969858058002811e-44,-1.1077351617078123e-42,0.0058248276623593855
-78.74,-5.945989682503765e-45,-1.0636491705232433e-42,0.005918693129669705
-78.72,-3.3682842962799324e-44,-1.0122949312939578e-42,0.006012554596147118
-78.7,-6.102124641143303e-44,-9.540225218178612e-43,0.006106411998344499
-78.68,-8.77485421054245e-44,-8.892551306043623e-43,0.0062002652728174725
-78.66,-1.1365878552985637e-43,-8.18491971646457e-43,0.00629411435612445
-78.64,-1.3854845457725314e-43,-7.423005122399208e-43,0.006387959184826678
-78.62,-1.622150150155829e-43,-6.612948449248655e-43,0.006481799695488278
-78.6,-1.844545446757315e-43,-5.761339721774142e-43,0.006575635824676292
-78.58,-2.0506128639784906e-43,-4.875110229952276e-43,0.006669467508960719
-78.56,-2.2383615715541898e-43,-3.9612740089518155e-43,0.006763294684914567
-78.54,-2.405991946640675e-43,-3.0266420714361344e-43,0.006857117289113892
-78.52,-2.5519585578226273e-43,-2.077533045046387e-43,0.006950935258137837
-78.5,-2.6750179010124936e-43,-1.1196865500565316e-43,0.007044748528568676
-78.48,-2.774262966336916e-43,-1.5837454519703813e-44,0.007138557036991866
-78.46,-2.8491125047585565e-43,8.014702578261997e-44,0.007232360719996081
-78.44,-2.899240855418961e-43,1.7552139759966815e-43,0.007326159514173249
-78.42,-2.9244821198976065e-43,2.6985889439392235e-43,0.007419953356118613
-78.4,-2.9247297942590966e-43,3.627823697440525e-43,0.007513742182430757
-78.38,-2.8998989086602863e-43,4.5396441049619275e-43,0.007607525929711659
-78.36,-2.849898337911018e-43,5.431156061479483e-43,0.007701304534566726
-78.34,-2.774694459201837e-43,6.2996908363004245e-43,0.007795077933604846
-78.32,-2.674396654384113e-43,7.142656957223855e-43,0.007888846063438424
-78.3,-2.549294856393139e-43,7.957446293328966e-43,0.00798260886068342
-78.28,-2.3998601457216425e-43,8.741367324052793e-43,0.008076366261959412
-78.26,-2.2266882611184993e-43,9.491652732078908e-43,0.008170118203889616
-78.24,-2.030439663637637e-43,1.0205596146973534e-42,0.008263864623100938
-78.22,-1.811827486365462e-43,1.0880803649418118e-42,0.00835760545622402
-78.2,-1.5716224630324749e-43,1.1515273054278012e-42,0.008451340639893279
-78.18,-1.3106973348927702e-43,1.2107592615451003e-42,0.008545070110746952
-78.16,-1.0300454165205302e-43,1.2656986162075722e-42,0.008638793805427135
-78.14,-7.307262200666099e-44,1.3163454995501563e-42,0.008732511660579832
-78.12,-4.138961553410006e-44,1.3627762331186838e-42,0.00882622361285499
-78.1,-8.077576837665703e-45,1.4051276780521833e-42,0.00891992959890655
-78.08,2.6737591251553646e-44,1.4435987918706142e-42,0.009013629555392479
-78.06,6.292661406333792e-44,1.4784358155419224e-42,0.009107323418974831
-78.04,1.00363697155873e-43,1.509916053043345e-42,0.009201011126319773
-78.02,1.389276199507627e-43,1.5383225340834687e-42,0.009294692614097627
-78.0,1.7850713507755554e-43,1.5639060835826233e-42,0.009388367818982928
-77.98,2.1900509254672614e-43,1.5868639606942226e-42,0.009482036677654454
-77.96,2.6033907725065115e-43,1.6073348691012857e-42,0.009575699126795274
-77.94,3.0243943106923007e-43,1.6254077159650216e-42,0.009669355103092787
-77.92,3.4523930727175375e-43,1.6411337356790336e-42,0.009763004543238774
-77.9,3.8867013456520005e-43,1.6545244671086583e-42,0.009856647383929421
-77.88,4.326532668661943e-43,1.665569632353025e-42,0.00995028356186539
-77.86,4.770985732277317e-43,1.674241965755331e-42,0.010043913013751838
-77.84,5.21908356087595e-43,1.680502709926316e-42,0.010137535676298468
-77.82,5.66977010967599e-43,1.684315783456485e-42,0.010231151486219578
-77.8,6.12193034285265e-43,1.6856673275269423e-42,0.010324760380234095
-77.78,6.574372667111631e-43,1.6845687158981787e-42,0.010418362295065615
-77.76,7.025896759392763e-43,1.6810424459334698e-42,0.010511957167442462
-77.74,7.475312324241809e-43,1.6751215756606772e-42,0.010605544934097712
-77.72,7.921428073640944e-43,1.666867045939555e-42,0.01069912553176925
-77.7,8.363024687107685e-43,1.656368383480015e-42,0.010792698897199807
-77.68,8.79886248446061e-43,1.6437642030534294e-42,0.010886264967136995
-77.66,9.227690494276434e-43,1.629251623979676e-42,0.010979823678333365
-77.64,9.648283395435522e-43,1.6130849714301546e-42,0.011073374967546437
-77.62,1.005941174478234e-42,1.5955778903305467e-42,0.011166918771538751
-77.6,1.0459800800031841e-42,1.5770944386990102e-42,0.011260455027077908
-77.58,1.084815592284963e-42,1.558040303095828e-42,0.01135398367093661
-77.56,1.1223167624076862e-42,1.5388358662335413e-42,0.011447504639892699
-77.54,1.1583510873245367e-42,1.5198994895110254e-42,0.011541017870729217
-77.52,1.1927807225621938e-42,1.50162591893626e-42,0.011634523300234423
-77.5,1.225456474339216e-42,1.484372828095985e-42,0.011728020865201862
-77.48,1.2562189733599583e-42,1.4684510371533353e-42,0.011821510502430384
-77.46,1.2849004689229678e-42,1.4541085645710514e-42,0.011914992148724202
-77.44,1.3113338837362411e-42,1.4415148383627754e-42,0.01200846574089293
-77.42,1.3353640246194497e-42,1.4307557233337805e-42,0.012101931215751628
-77.4,1.3568534334153939e-42,1.4218472170220674e-42,0.012195388510120841
-77.38,1.3756812750817209e-42,1.414753571164367e-42,0.012288837560826648
-77.36,1.3917470226531261e-42,1.4094095242709585e-42,0.01238227830470069
-77.34,1.4049712357986211e-42,1.4057353716607311e-42,0.012475710678580235
-77.32,1.415289437908909e-42,1.4036386334706782e-42,0.012569134619308205
-77.3,1.4226483413136092e-42,1.4030164933252446e-42,0.012662550063733216
-77.28,1.426995844249265e-42,1.4037809633455799e-42,0.012755956948709636
-77.26,1.4282805870087508e-42,1.4058672326077081e-42,0.01284935521109762
-77.24,1.4264609226904378e-42,1.4092258316407149e-42,0.012942744787763137
-77.22,1.4215103425311201e-42,1.4138326910943135e-42,0.013036125615578044
-77.2,1.4134161600951526e-42,1.4196913530968395e-42,0.0131294976314201
-77.18,1.4021822954781643e-42,1.4268156351530318e-42,0.013222860772173026
-77.16,1.3878363329368346e-42,1.4352142562178515e-42,0.013316214974726539
-77.14,1.3704321811598733e-42,1.44487277521203e-42,0.0134095601759764
-77.12,1.3500460653621911e-42,1.4557521900739818e-42,0.013502896312824458
-77.1,1.3267722504828207e-42,1.4678068193307578e-42,0.01359622332217868
-77.08,1.3007282459494107e-42,1.481001218229751e-42,0.013689541140953214
-77.06,1.2720575107145846e-42,1.4953267961706225e-42,0.013782849706068408
-77.04,1.2409338409877347e-42,1.510820945509152e-42,0.01387614895445088
-77.02,1.2075607142272689e-42,1.5275810907189348e-42,0.013969438823033533
-77.0,1.1721697685915118e-42,1.5457633581902242e-42,0.014062719248755615
-76.98,1.1350149263709999e-42,1.5655713680423027e-42,0.014155990168562756
-76.96,1.0963693901543821e-42,1.587258058652104e-42,0.014249251519407011
-76.94,1.056526190841726e-42,1.611109809940812e-42,0.014342503238246911
-76.92,1.0158011449858613e-42,1.6374177093937577e-42,0.014435745262047479
-76.9,9.745288305232492e-43,1.6664538300367933e-42,0.014528977527780311
-76.88,9.330549396324107e-43,1.6984642792980354e-42,0.014622199972423588
-76.86,8.917325241935886e-43,1.7336602942701608e-42,0.014715412532962139
-76.84,8.509150377579318e-43,1.7722120009109583e-42,0.014808615146387462
-76.82,8.109538255591678e-43,1.8142239608892097e-42,0.014901807749697788
-76.8,7.721889631229562e-43,1.8597280239659246e-42,0.014994990279898113
-76.78,7.349376685116837e-43,1.9086885009850325e-42,0.015088162674000238
-76.76,6.994848300927676e-43,1.961005539017037e-42,0.01518132486902282
-76.74,6.660817349532374e-43,2.0165141287856162e-42,0.015274476801991406
-76.72,6.3494464551659686e-43,2.0749846277736044e-42,0.015367618409938479
-76.7,6.062583878203015e-43,2.136124672354904e-42,0.015460749629903512
-76.68,5.801705033349605e-43,2.1996007278419044e-42,0.015553870398932986
-76.66,5.567850408653126e-43,2.2650504901565443e-42,0.01564698065408045
-76.64,5.361622537262979e-43,2.3320838872339382e-42,0.01574008033240657
-76.62,5.183221149307884e-43,2.400289221584527e-42,0.01583316937097915
-76.6,5.032455104126497e-43,2.4692612737486027e-42,0.015926247706873193
-76.58,4.908784067302319e-43,2.538619917900147e-42,0.016019315277170928
-76.56,4.811422483067333e-43,2.6080138679695573e-42,0.016112372018961867
-76.54,4.7394247496626754e-43,2.6771128210211552e-42,0.01620541786934285
-76.52,4.691711143870017e-43,2.7455984440909406e-42,0.01629845276541806
-76.5,4.6670589688498625e-43,2.813145963181003e-42,0.0163914766442991
-76.48,4.6640806457044215e-43,2.8794162477641986e-42,0.016484489443105006
-76.46,4.681241292436816e-43,2.944046095114291e-42,0.016577491098962317
-76.44,4.716940441345066e-43,3.0066581696034766e-42,0.0166704815490051
-76.42,4.769536188176704e-43,3.066856862281523e-42,0.016763460730374997
-76.4,4.8373081081796735e-43,3.124233099978045e-42,0.016856428580221263
-76.38,4.9184548291911375e-43,3.178383334834466e-42,0.01694938503570082
-76.36,5.011138195687552e-43,3.2289286755966123e-42,0.01704233003397828
-76.34,5.113510227341446e-43,3.2755258993754316e-42,0.017135263512226016
-76.32,5.223734733470994e-43,3.317869269144624e-42,0.017228185407624174
-76.3,5.339979256697771e-43,3.355696594042582e-42,0.01732109565736074
-76.28,5.460447357424604e-43,3.3887952910249625e-42,0.017413994198631565
-76.26,5.583392544321918e-43,3.4170060696385036e-42,0.017506880968640413
-76.24,5.707060658499367e-43,3.4402423057093907e-42,0.017599755904599012
-76.22,5.829718468709822e-43,3.4585030195414444e-42,0.017692618943727086
-76.2,5.9495983937617875e-43,3.4718746637208716e-42,0.017785470023252394
-76.18,6.064862626469506e-43,3.480516157315107e-42,0.017878309080410798
-76.16,6.1735778735079576e-43,3.4846268366367826e-42,0.017971136052446265
-76.14,6.273766159995643e-43,3.484435359141896e-42,0.018063950876610942
-76.12,6.363542740879682e-43,3.4801756752739173e-42,0.018156753490165184
-76.1,6.441173955899846e-43,3.4720658209192697e-42,0.018249543830377593
-76.08,6.5051508449394015e-43,3.4602821121951167e-42,0.01834232183452509
-76.06,6.554185851185161e-43,3.4449560159912224e-42,0.018435087439892913
-76.04,6.587250192366987e-43,3.426160306305061e-42,0.018527840583774678
-76.02,6.603575581451398e-43,3.403898834838853e-42,0.018620581203472448
-76.0,6.602603891348894e-43,3.378091625245828e-42,0.018713309236296733
-75.98,6.5839494582890225e-43,3.3485821006844133e-42,0.018806024619566555
-75.96,6.547292446972099e-43,3.315161069394354e-42,0.0188987272906095
-75.94,6.492348528994985e-43,3.277572164795653e-42,0.018991417186761717
-75.92,6.418801918761854e-43,3.23551385698348e-42,0.019084094245368027
-75.9,6.326230005947542e-43,3.188655002960198e-42,0.019176758403781895
-75.88,6.2140508364057144e-43,3.1366462711598513e-42,0.019269409599365524
-75.86,6.081558738629265e-43,3.0791242805303174e-42,0.019362047769489875
-75.84,5.9278879703761516e-43,3.0157323751045355e-42,0.01945467285153472
-75.82,5.752011532149713e-43,2.9461497803016017e-42,0.019547284782888672
-75.8,5.5528178761735494e-43,2.870104047177737e-42,0.019639883500949234
-75.78,5.3291919361470416e-43,2.7873815430975078e-42,0.019732468943122833
-75.76,5.080054129170078e-43,2.697832934903628e-42,0.019825041046824893
-75.74,4.804459373170844e-43,2.6013641566789337e-42,0.01991759974947982
-75.72,4.501665924567703e-43,2.4979232340155202e-42,0.020010144988521106
-75.7,4.171195534227764e-43,2.387510523728458e-42,0.020102676701391337
-75.68,3.812902166457372e-43,2.270189313218447e-42,0.020195194825542235
-75.66,3.4269937226421343e-43,2.1461004378911457e-42,0.020287699298434717
-75.64,3.0140505401831136e-43,2.0154625624559302e-42,0.020380190057538917
-75.62,2.575020004600204e-43,1.8785959773423193e-42,0.020472667040334253
-75.6,2.1111601329544363e-43,1.7359312283422252e-42,0.02056513018430944
-75.58,1.624025808588956e-43,1.588009166429329e-42,0.020657579426962565
-75.56,1.1153848250845272e-43,1.435476581704604e-42,0.02075001470580109
-75.54,5.87229275599733e-44,1.2790777360875207e-42,0.020842435958341933
-75.52,4.1746340680637675e-45,1.1196288329907398e-42,0.020934843122111486
-75.5,-5.187218331631996e-44,9.579773002041632e-43,0.021027236134645667
-75.48,-1.0916627147118064e-43,7.94982873874718e-43,0.021119614933489968
-75.46,-1.6744196342587576e-43,6.315186234375853e-43,0.02121197945619947
-75.44,-2.2642058444119084e-43,4.684575226072689e-43,0.02130432964033891
-75.42,-2.8581396469782037e-43,3.0667290351621456e-43,0.021396665423482727
-75.4,-3.453315682007636e-43,1.4702479619390992e-43,0.021488986743215078
-75.38,-4.046858349415026e-43,-9.650026888643553e-45,0.02158129353712992
-75.36,-4.635984595392178e-43,-1.6253661155152649e-43,0.021673585742831007
-75.34,-5.2180162457671715e-43,-3.1082989461945045e-43,0.02176586329793197
-75.32,-5.79045857570683e-43,-4.537372880608135e-43,0.021858126140056326
-75.3,-6.351061390769062e-43,-5.9048809466463755e-43,0.021950374206837556
-75.28,-6.8978420525757756e-43,-7.203485529624777e-43,0.022042607435919105
-75.26,-7.429059228103009e-43,-8.426358016341918e-43,0.022134825764954486
-75.24,-7.943186781234493e-43,-9.56713875993837e-43,0.022227029131607238
-75.22,-8.438938604365705e-43,-1.0620066562618029e-42,0.022319217473551044
-75.2,-8.915243929776228e-43,-1.1580105987450698e-42,0.022411390728469736
