z,psi_1,psi_2,psi_3
-78.34,3.087241167434047e-44,-4.088688725831261e-42,0.0074648133809131914
-78.32,2.969152719107831e-44,-4.65717975417717e-42,0.007554616791442312
-78.3,2.822574169445546e-44,-5.20873569583431e-42,0.0076444153854752905
-78.28,2.64802964718477e-44,-5.741544312405246e-42,0.007734209105760432
-78.26,2.4461853557054954e-44,-6.253746851429537e-42,0.007823997895049152
-78.24,2.2177841830328367e-44,-6.743527448342949e-42,0.00791378169609601
-78.22,1.9636323081866947e-44,-7.209271985639946e-42,0.00800356045165874
-78.2,1.6846042509189363e-44,-7.649618032216103e-42,0.008093334104498296
-78.18,1.3816907894116472e-44,-8.063577464601169e-42,0.008183102597378884
-78.16,1.0560187828583465e-44,-8.450563998197965e-42,0.008272865873068004
-78.14,7.087917383541327e-45,-8.810485007723974e-42,0.00836262387433648
-78.12,3.41322742742045e-45,-9.143729903488496e-42,0.008452376543958497
-78.1,-4.5001555351952595e-46,-9.451073223519794e-42,0.008542123824711636
-78.08,-4.487492647566836e-45,-9.733685026899456e-42,0.00863186565937692
-78.06,-8.684488903947658e-45,-9.993037363765227e-42,0.008721601990738844
-78.04,-1.3026642042740753e-44,-1.0230805124371121e-41,0.00881133276158541
-78.02,-1.750006542434815e-44,-1.0448706619224573e-41,0.00890105791470816
-78.0,-2.2091938032469087e-44,-1.0648267496318154e-41,0.008990777392902225
-77.98,-2.679095508755132e-44,-1.0830688024818838e-41,0.009080491138966347
-77.96,-3.1587398860182566e-44,-1.0996811425037651e-41,0.009170199095702932
-77.94,-3.6472924254374563e-44,-1.1147177279423965e-41,0.009259901205918067
-77.92,-4.143947814093848e-44,-1.1282092075817483e-41,0.00934959741242157
-77.9,-4.647880577082724e-44,-1.1401614098365142e-41,0.009439287658027025
-77.88,-5.158154303969708e-44,-1.150566125448151e-41,0.009528971885551817
-77.86,-5.67370630007148e-44,-1.1594040864585336e-41,0.00961865003781716
-77.84,-6.193390171225722e-44,-1.1666486531352487e-41,0.009708322057648157
-77.82,-6.715972213936148e-44,-1.1722747199338705e-41,0.009797987887873805
-77.8,-7.240153352007133e-44,-1.17627111798993e-41,0.009887647471327053
-77.78,-7.764550232475266e-44,-1.1786424463691479e-41,0.00997730075084483
-77.76,-8.287769096137883e-44,-1.1794006133080134e-41,0.01006694766926809
-77.74,-8.808426365012136e-44,-1.1785646087191423e-41,0.010156588169441837
-77.72,-9.325136882847542e-44,-1.17617132979127e-41,0.010246222194215162
-77.7,-9.836484757614837e-44,-1.1722758955517615e-41,0.010335849686441302
-77.68,-1.0341031915759704e-43,-1.1669645460554138e-41,0.010425470588977644
-77.66,-1.0837328187110833e-43,-1.1603605815770614e-41,0.010515084844685777
-77.64,-1.1323951665531735e-43,-1.152623709046864e-41,0.010604692396431534
-77.62,-1.1799476612330992e-43,-1.1439511543276396e-41,0.010694293187085016
-77.6,-1.2262428984151864e-43,-1.1345717825849379e-41,0.010783887159520646
-77.58,-1.2711314298241506e-43,-1.1247406252983706e-41,0.010873474256617175
-77.56,-1.3144623416828276e-43,-1.1147219070724932e-41,0.010963054421257752
-77.54,-1.3560832126424099e-43,-1.1047784394677562e-41,0.01105262759632994
-77.52,-1.3958360368990106e-43,-1.095157762777555e-41,0.011142193724725758
-77.5,-1.4335507419224355e-43,-1.086083280974106e-41,0.01123175274934172
-77.48,-1.469046515121052e-43,-1.077748093390484e-41,0.011321304613078871
-77.46,-1.502133814351055e-43,-1.0703050112332541e-41,0.011410849258842814
-77.44,-1.532624271779952e-43,-1.0638570806303775e-41,0.011500386629543764
-77.42,-1.560342941647905e-43,-1.0584550299439157e-41,0.011589916668096561
-77.4,-1.5851347230202358e-43,-1.0541061700527801e-41,0.01167943931742073
-77.38,-1.606863212920391e-43,-1.0507857286578444e-41,0.011768954520440503
-77.36,-1.6254147603255722e-43,-1.0484510323717617e-41,0.011858462220084864
-77.34,-1.6406993540604706e-43,-1.0470510548048885e-41,0.011947962359287571
-77.32,-1.652644006316218e-43,-1.0465272029757674e-41,0.012037454880987213
-77.3,-1.6611886803680609e-43,-1.0468147127708832e-41,0.012126939728127228
-77.28,-1.6662754530354343e-43,-1.047857964779689e-41,0.012216416843655951
-77.26,-1.6678480624372349e-43,-1.0496157532106801e-41,0.012305886170526643
-77.24,-1.665861684625128e-43,-1.0520568935769475e-41,0.012395347651697534
-77.22,-1.6602888599309474e-43,-1.0551668528020086e-41,0.012484801230131855
-77.2,-1.6511180950610956e-43,-1.0589490931827633e-41,0.01257424684879787
-77.18,-1.638356913966525e-43,-1.0634143655506076e-41,0.012663684450668924
-77.16,-1.6220395438505064e-43,-1.0685714518225972e-41,0.012753113978723474
-77.14,-1.6022298159461243e-43,-1.0744159927739417e-41,0.012842535375945124
-77.12,-1.5790168133562632e-43,-1.0809294179730971e-41,0.012931948585322655
-77.1,-1.5525102176504021e-43,-1.0880899590382555e-41,0.013021353549850071
-77.08,-1.5228459448977128e-43,-1.095883559116285e-41,0.01311075021252664
-77.06,-1.4901890572162306e-43,-1.1043144587438545e-41,0.013200138516356912
-77.04,-1.454738488992125e-43,-1.1134174323049196e-41,0.013289518404350772
-77.02,-1.4167262802432364e-43,-1.1232665542150799e-41,0.013378889819523468
-77.0,-1.37641585515191e-43,-1.1339742520080008e-41,0.013468252704895657
-76.98,-1.3340955552032708e-43,-1.1456839115828273e-41,0.013557607003493425
-76.96,-1.2900752800711536e-43,-1.1585707812353728e-41,0.013646952658348335
-76.94,-1.2446869752197548e-43,-1.1728319432538358e-41,0.013736289612497463
-76.92,-1.1982877243625722e-43,-1.188668335665977e-41,0.013825617808983434
-76.9,-1.1512552465013008e-43,-1.2062695432031353e-41,0.013914937190854449
-76.88,-1.103979446665901e-43,-1.2258089150039637e-41,0.01400424770116434
-76.86,-1.05685818573187e-43,-1.2474376693905902e-41,0.014093549282972573
-76.84,-1.0102895657911309e-43,-1.271280510130861e-41,0.014182841879344335
-76.82,-9.646690435520809e-44,-1.2974200726050236e-41,0.01427212543335052
-76.8,-9.203793202189413e-44,-1.3258918906624105e-41,0.014361399888067804
-76.78,-8.777776013774308e-44,-1.3566869846063447e-41,0.014450665186578645
-76.76,-8.371851663741129e-44,-1.3897534568481422e-41,0.014539921271971354
-76.74,-7.988858608457628e-44,-1.424995803100917e-41,0.014629168087340107
-76.72,-7.631244429664192e-44,-1.4622751882245365e-41,0.014718405575784998
-76.7,-7.301103903582867e-44,-1.5014108789587742e-41,0.014807633680412062
-76.68,-7.000114758393597e-44,-1.5421935121774343e-41,0.014896852344333314
-76.66,-6.729469716234509e-44,-1.5843926225713428e-41,0.01498606151066679
-76.64,-6.489872893426647e-44,-1.627757343078505e-41,0.015075261122536588
-76.62,-6.281577894469616e-44,-1.6720205375211693e-41,0.015164451123072886
-76.6,-6.104400901695653e-44,-1.716916583799062e-41,0.015253631455412
-76.58,-5.957766263356269e-44,-1.7621933608282261e-41,0.01534280206269641
-76.56,-5.840819895270106e-44,-1.8076152292936418e-41,0.015431962888074783
-76.54,-5.752522366195126e-44,-1.8529586259817208e-41,0.015521113874702034
-76.52,-5.69167767942321e-44,-1.898006610834356e-41,0.015610254965739354
-76.5,-5.656924310518573e-44,-1.9425373338050333e-41,0.01569938610435423
-76.48,-5.64671209803761e-44,-1.986319014616055e-41,0.0157885072337205
-76.46,-5.659322063534138e-44,-2.029104008329627e-41,0.015877618297018396
-76.44,-5.692955920094148e-44,-2.070635540349316e-41,0.015966719237434538
-76.42,-5.745763058275569e-44,-2.110645319827438e-41,0.016055809998162026
-76.4,-5.815801017310569e-44,-2.1488564504927666e-41,0.016144890522400444
-76.38,-5.901033597419653e-44,-2.1849954210487025e-41,0.016233960753355897
-76.36,-5.999379579302553e-44,-2.218804430088808e-41,0.016323020634241053
-76.34,-6.108742749876861e-44,-2.2500485234051872e-41,0.01641207010827518
-76.32,-6.227036098900822e-44,-2.2785169281047955e-41,0.016501109118684194
-76.3,-6.35217376056283e-44,-2.304026878338245e-41,0.016590137608700657
-76.28,-6.482106733113528e-44,-2.3264276400574123e-41,0.016679155521563856
-76.26,-6.614838623576199e-44,-2.345602932840966e-41,0.016768162800519817
-76.24,-6.748363653224677e-44,-2.361482792124885e-41,0.01685715938882134
-76.22,-6.880698272129713e-44,-2.374051849855047e-41,0.016946145229728045
-76.2,-7.009821681168169e-44,-2.3833501271848813e-41,0.017035120266506408
-76.18,-7.133637447938566e-44,-2.389463394322585e-41,0.017124084442429795
-76.16,-7.249946708983253e-44,-2.392502850818481e-41,0.01721303770077849
-76.14,-7.356504049765625e-44,-2.3925983274824107e-41,0.017301979984839736
-76.12,-7.451168018666644e-44,-2.389883830965389e-41,0.017390911237907772
-76.1,-7.531964661787807e-44,-2.3844844354615314e-41,0.017479831403283883
-76.08,-7.597168081221389e-44,-2.376500383750627e-41,0.0175687404242764
-76.06,-7.645297337131752e-44,-2.3660050168023013e-41,0.01765763824420079
-76.04,-7.675157373403565e-44,-2.353036220662127e-41,0.01774652480637963
-76.02,-7.685841070824883e-44,-2.3375899764195943e-41,0.017835400054142685
-76.0,-7.676674614228331e-44,-2.319610734168996e-41,0.017924263930826946
-75.98,-7.647176460755046e-44,-2.2989957636541965e-41,0.018013116379776643
-75.96,-7.596941358092623e-44,-2.2756096800084786e-41,0.01810195734434329
-75.94,-7.525607213557457e-44,-2.249287768782644e-41,0.01819078676788572
-75.92,-7.432782183851097e-44,-2.2198369903327614e-41,0.01827960459377014
-75.9,-7.317962698817112e-44,-2.1870454482164984e-41,0.018368410765370134
-75.88,-7.180476410926263e-44,-2.1506894072951754e-41,0.018457205226066725
-75.86,-7.019521013147197e-44,-2.1105362205047258e-41,0.018545987919248393
-75.84,-6.834125028062098e-44,-2.0663573159387908e-41,0.018634758788311133
-75.82,-6.623146942608508e-44,-2.017946626117216e-41,0.018723517776658476
-75.8,-6.385359089169421e-44,-1.9651289424063373e-41,0.018812264827701517
-75.78,-6.119536327916002e-44,-1.9077670542350785e-41,0.018900999884858976
-75.76,-5.824499146034291e-44,-1.8457655110176765e-41,0.018989722891557207
-75.74,-5.499221952359748e-44,-1.7790655819028127e-41,0.01907843379123025
-75.72,-5.142908559298178e-44,-1.7076374449529773e-41,0.01916713252731988
-75.7,-4.755058148060996e-44,-1.631487000483275e-41,0.019255819043275592
-75.68,-4.335540400813706e-44,-1.5506629425534531e-41,0.019344493282554706
-75.66,-3.8846194231086797e-44,-1.46526608514447e-41,0.019433155188622358
-75.64,-3.4029739703755755e-44,-1.3754496617326492e-41,0.019521804704951535
-75.62,-2.8916915294866e-44,-1.2814342166500322e-41,0.01961044177502314
-75.6,-2.352206787305271e-44,-1.1835126871015545e-41,0.019699066342326006
-75.58,-1.7862862492368033e-44,-1.0820502938130303e-41,0.019787678350356927
-75.56,-1.1959364864731724e-44,-9.774812563576013e-42,0.019876277742620723
-75.54,-5.834158180953816e-45,-8.703034026390118e-42,0.01996486446263024
-75.52,4.879820281438848e-46,-7.610618348904794e-42,0.02005343845390641
-75.5,6.980532415889357e-45,-6.503229946198998e-42,0.020141999659978274
-75.48,1.361506395393662e-44,-5.386626786982224e-42,0.020230548024383038
-75.46,2.0361537363339118e-44,-4.2666633595306697e-42,0.02031908349066608
-75.44,2.7188466991931865e-44,-3.14920365106866e-42,0.02040760600238101
-75.42,3.4063314175395753e-44,-2.0401200665861674e-42,0.020496115503089697
-75.4,4.0953273823313265e-44,-9.452019714895821e-43,0.02058461193636231
-75.38,4.782586710200162e-44,1.29911549167967e-43,0.02067309524577734
-75.36,5.464963559841569e-44,1.1797279142251778e-42,0.02076156537492164
-75.34,6.139428705055092e-44,2.1988288088676475e-42,0.020850022267390477
-75.32,6.80315597023516e-44,3.181892401282101e-42,0.02093846586678756
-75.3,7.453589564372177e-44,4.123757467880491e-42,0.021026896116725067
-75.28,8.088469942074704e-44,5.019520779067341e-42,0.021115312960823678
-75.26,8.70580599631943e-44,5.864625041684766e-42,0.02120371634271263
-75.24,9.303847269442797e-44,6.654834091735734e-42,0.021292106206029747
-75.22,9.881111365239353e-44,7.38631693596225e-42,0.021380482494421465
-75.2,1.0436357462634684e-43,8.055727687762158e-42,0.02146884515154287
-75.18,1.0968566010328384e-43,8.660291101797112e-42,0.021557194121057745
-75.16,1.1476886958991976e-43,9.197811558636382e-42,0.021645529346638607
-75.14,1.196060181161188e-43,9.666707958631873e-42,0.021733850771966715
-75.12,1.24190984134302e-43,1.006605385824943e-41,0.02182215834073215
-75.1,1.2851883671137212e-43,1.0395521843540795e-41,0.021910451996633808
-75.08,1.3258604328588535e-43,1.0655368261729527e-41,0.021998731683379468
-75.06,1.36390798712733e-43,1.0846446831695419e-41,0.02208699734468581
-75.04,1.3993266023561356e-43,1.0970174818009426e-41,0.022175248924278457
-75.02,1.4321256734584922e-43,1.1028621505635319e-41,0.022263486365892007
-75.0,1.4623361639503289e-43,1.1024517770764588e-41,0.022351709613270064
-74.98,1.4900155008185037e-43,1.0961193993118586e-41,0.022439918610165307
-74.96,1.5152464094483104e-43,1.0842528722042224e-41,0.02252811330033947
-74.94,1.5381340612332595e-43,1.0672802463200084e-41,0.022616293627563438
-74.92,1.5588007199354414e-43,1.0456445142831997e-41,0.022704459535617217
-74.9,1.5773846279968393e-43,1.0197917150660627e-41,0.022792610968290036
-74.88,1.5940404106928686e-43,9.901561930803654e-42,0.02288074786938034
-74.86,1.6089318491411338e-43,9.571591986833085e-42,0.022968870182695847
-74.84,1.6222312325036051e-43,9.21211747391984e-42,0.02305697785205357
-74.82,1.634118153800268e-43,8.827237238434181e-42,0.023145070821279857
-74.8,1.6447800442879585e-43,8.42109697407167e-42,0.023233149034210435
-74.78,1.6544057513881272e-43,7.997827138974899e-42,0.02332121243469043
-74.76,1.663179073245098e-43,7.561465087422709e-42,0.02340926096657442
-74.74,1.6712824926139262e-43,7.11598390419058e-42,0.023497294573726443
-74.72,1.6788939470558181e-43,6.665388693313144e-42,0.023585313200020077
-74.7,1.6861839002481406e-43,6.213753974297668e-42,0.023673316789338435
-74.68,1.6933084016460998e-43,5.765234479398995e-42,0.023761305285574227
-74.66,1.700407577390417e-43,5.324010027960288e-42,0.023849278632629776
-74.64,1.7076026474632559e-43,4.894234349809052e-42,0.023937236774417073
-74.62,1.715001899311972e-43,4.480042781129687e-42,0.02402517965485779
-74.6,1.7227037726927943e-43,4.0854997127403505e-42,0.024113107217883352
-74.58,1.7307979102851288e-43,3.7144954428564055e-42,0.024201019407434927
-74.56,1.7393646243607972e-43,3.3706664762686565e-42,0.024288916167463506
-74.54,1.7484758691394036e-43,3.0573470081896486e-42,0.024376797441929884
-74.52,1.7581961015791386e-43,2.777453212476923e-42,0.024464663174804748
-74.5,1.7685799537974503e-43,2.5334865089872155e-42,0.024552513310068705
-74.48,1.779672139424159e-43,2.3275934065657033e-42,0.024640347791712293
-74.46,1.791504316581645e-43,2.161495806777829e-42,0.02472816656373603
-74.44,1.8040845431476327e-43,2.0364954399640318e-42,0.024815969570150448
-74.42,1.8173891389366267e-43,1.953511298261377e-42,0.024903756754976133
-74.4,1.8313631033921186e-43,1.913189950165375e-42,0.02499152806224377
-74.38,1.845921027326109e-43,1.9159031875831248e-42,0.025079283435994144
-74.36,1.860955796485067e-43,1.9616935605135527e-42,0.025167022820278225
-74.34,1.8763383287937922e-43,2.0502673995842336e-42,0.02525474615915715
-74.32,1.891925778786549e-43,2.1810789043507912e-42,0.025342453396702293
-74.3,1.9075655056604453e-43,2.3532879860284563e-42,0.02543014447699531
-74.28,1.9230917914737377e-43,2.5657886181674984e-42,0.025517819344128133
-74.26,1.938320640950688e-43,2.8173129251100872e-42,0.02560547794220306
-74.24,1.95305326237461e-43,3.1064905752010036e-42,0.025693120215332734
-74.22,1.9670770167687742e-43,3.4317850222952977e-42,0.025780746107640227
-74.2,1.9801757933520487e-43,3.791463116386614e-42,0.025868355563259036
-74.18,1.9921327149807037e-43,4.183668462429161e-42,0.025955948526333143
-74.16,2.0027290754411543e-43,4.606545518598769e-42,0.026043524941017058
-74.14,2.0117484001574304e-43,5.058325698215671e-42,0.026131084751475832
-74.12,2.018988480680147e-43,5.53728151945527e-42,0.02621862790188509
-74.1,2.024269314565625e-43,6.041584521278977e-42,0.026306154336431093
-74.08,2.027439631721387e-43,6.569246510580908e-42,0.026393663999310767
-74.06,2.0283867297778525e-43,7.118061524201734e-42,0.026481156834731703
-74.04,2.0270409837638213e-43,7.685624579583336e-42,0.026568632786912242
-74.02,2.023377616967237e-43,8.269421237576806e-42,0.02665609180008149
-74.0,2.0174117988830566e-43,8.866915699008139e-42,0.026743533818479343
-73.98,2.009189911589713e-43,9.4756736007758e-42,0.026830958786356537
-73.96,1.9987834285193976e-43,1.0093569528490639e-41,0.02691836664797468
-73.94,1.986286407023825e-43,1.0718875741761472e-41,0.027005757347606275
-73.92,1.9718122525667577e-43,1.1350249748440564e-41,0.02709313082953478
-73.9,1.9554917395070432e-43,1.198672842130379e-41,0.027180487038054625
-73.88,1.937464597169894e-43,1.262767055186508e-41,0.02726782591747126
-73.86,1.9178759574007142e-43,1.327261848740901e-41,0.02735514741210117
-73.84,1.896865557939335e-43,1.3921294818667776e-41,0.027442451466271927
-73.82,1.8745632753139224e-43,1.457363179279411e-41,0.027529738024322223
-73.8,1.8510779485954717e-43,1.5229686132735822e-41,0.027617007030601912
-73.78,1.826492723327084e-43,1.5889589995752572e-41,0.027704258429472026
-73.76,1.800866874501267e-43,1.6553381983220844e-41,0.027791492165304837
-73.74,1.7742434878537581e-43,1.7220960895249237e-41,0.027878708182483867
-73.72,1.746652780757165e-43,1.789206139539275e-41,0.027965906425403923
-73.7,1.7181193233768118e-43,1.8566253615287617e-41,0.028053086838471165
-73.68,1.6886685252919918e-43,1.9242984638508783e-41,0.028140249366103123
-73.66,1.6583348518054246e-43,1.9921588645571983e-41,0.028227393952728712
-73.64,1.6271681463561946e-43,2.0601177269575025e-41,0.028314520542788282
-73.62,1.5952404892074495e-43,2.1280636995341546e-41,0.028401629080733688
-73.6,1.5626471117558465e-43,2.1958574824823936e-41,0.028488719511028274
-73.58,1.529505372680181e-43,2.2633156355587394e-41,0.028575791778146918
-73.56,1.4959465372799012e-43,2.330203742778408e-41,0.0286628458265761
-73.54,1.4621049096043066e-43,2.3962267271141676e-41,0.028749881600813897
-73.52,1.4281073163549003e-43,2.461030461934941e-41,0.028836899045370047
-73.5,1.394068596975324e-43,2.524197284959532e-41,0.028923898104765963
-73.48,1.3600840896179113e-43,2.585255137678141e-41,0.02901087872353481
-73.46,1.3262285635741065e-43,2.643689716759671e-41,0.029097840846221468
-73.44,1.2925527195786185e-43,2.6989705109843257e-41,0.029184784417382634
-73.42,1.2590820190729557e-43,2.750571391350566e-41,0.029271709381586825
-73.4,1.2258165387449832e-43,2.797982457873234e-41,0.029358615683414427
-73.38,1.1927401580511442e-43,2.8407258175618106e-41,0.029445503267457714
-73.36,1.1598291536919684e-43,2.878361381680412e-41,0.029532372078320896
-73.34,1.1270550385112285e-43,2.9104883496960515e-41,0.029619222060620173
-73.32,1.094387624126428e-43,2.936747237958598e-41,0.029706053158983718
-73.3,1.0617923964792719e-43,2.9568213600357354e-41,0.029792865318051764
-73.28,1.0292255598871369e-43,2.9704357153261545e-41,0.0298796584824766
-73.26,9.966374911050642e-44,2.977350630537979e-41,0.029966432596922648
-73.24,9.639756133531955e-44,2.977353282457748e-41,0.030053187606066466
-73.22,9.311829701843389e-44,2.970248645153578e-41,0.03013992345459679
-73.2,8.981916292797167e-44,2.955852306291208e-41,0.030226640087214558
-73.18,8.649170249206881e-44,2.9339905098493343e-41,0.030313337448632988
-73.16,8.312606129750825e-44,2.904508783724484e-41,0.030400015483577576
-73.14,7.971079836380624e-44,2.86728544476602e-41,0.030486674136786115
-73.12,7.623347711839913e-44,2.822242473584706e-41,0.030573313353008783
-73.1,7.268168920987695e-44,2.7693581087858306e-41,0.030659933077008147
-73.08,6.90433368640875e-44,2.708672271764682e-41,0.030746533253559187
-73.06,6.530701445121266e-44,2.6402841492681794e-41,0.030833113827449347
-73.04,6.146253519623533e-44,2.5643571606007273e-41,0.03091967474347858
-73.02,5.75013642434916e-44,2.4811163832854777e-41,0.031006215946459373
-73.0,5.341624903904626e-44,2.390849275735479e-41,0.031092737381216772
-72.98,4.920138232491401e-44,2.2939012983887438e-41,0.031179238992588426
-72.96,4.485275570924979e-44,2.190662363345141e-41,0.03126572072542462
-72.94,4.0368111260897013e-44,2.0815564282746504e-41,0.03135218252458832
-72.92,3.5746405189838543e-44,1.9670422493008713e-41,0.03143862433495521
-72.9,3.098782684131714e-44,1.8476094215142582e-41,0.0315250461014137
-72.88,2.6094834580626485e-44,1.7237839334273985e-41,0.031611447768864966
-72.86,2.107273712363841e-44,1.5961323149046463e-41,0.03169782928222305
-72.84,1.592944139749018e-44,1.465264873162896e-41,0.031784190586414796
-72.82,1.0674852490857321e-44,1.3318322813061781e-41,0.03187053162637994
-72.8,5.320044494160618e-45,1.1965225412894227e-41,0.031956852347071164
-72.78,-1.2385518158440105e-46,1.0600594994957493e-41,0.03204315269345408
-72.76,-5.647099317737879e-45,9.232058050660033e-42,0.032129432610507276
-72.74,-1.1242735224159132e-44,7.867541151648363e-42,0.032215692043222395
-72.72,-1.6907158569875404e-44,6.515261145741926e-42,0.03230193093660414
-72.7,-2.2639917725686227e-44,5.183639427806804e-42,0.03238814923567029
