z,U
-30.78,-8.181020753420797e-08
-30.759999999999998,-8.20722448603463e-08
-30.740000000000002,-8.233530208287631e-08
-30.72,-8.25993838869576e-08
-30.699999999999996,-8.286449498260704e-08
-30.68,-8.313064010484895e-08
-30.659999999999997,-8.339782401386625e-08
-30.64,-8.366605149515123e-08
-30.619999999999997,-8.393532735965973e-08
-30.6,-8.420565644396368e-08
-30.58,-8.447704361040722e-08
-30.560000000000002,-8.47494937472617e-08
-30.54,-8.502301176888334e-08
-30.519999999999996,-8.529760261587105e-08
-30.5,-8.557327125522545e-08
-30.479999999999997,-8.58500226805096e-08
-30.46,-8.612786191200979e-08
-30.439999999999998,-8.640679399689844e-08
-30.42,-8.668682400939707e-08
-30.4,-8.696795705094177e-08
-30.379999999999995,-8.725019825034824e-08
-30.36,-8.75335527639788e-08
-30.339999999999996,-8.781802577591098e-08
-30.32,-8.810362249810606e-08
-30.299999999999997,-8.839034817057993e-08
-30.28,-8.867820806157418e-08
-30.259999999999998,-8.896720746772928e-08
-30.240000000000002,-8.925735171425787e-08
-30.22,-8.954864615512052e-08
-30.199999999999996,-8.98410961732013e-08
-30.18,-9.013470718048568e-08
-30.159999999999997,-9.042948461823944e-08
-30.14,-9.072543395718799e-08
-30.119999999999997,-9.10225606976983e-08
-30.1,-9.132087036996043e-08
-30.08,-9.162036853417215e-08
-30.060000000000002,-9.19210607807231e-08
-30.04,-9.22229527303818e-08
-30.019999999999996,-9.252605003448225e-08
-30.0,-9.283035837511344e-08
-29.979999999999997,-9.313588346530952e-08
-29.96,-9.344263104924048e-08
-29.939999999999998,-9.375060690240598e-08
-29.92,-9.405981683182833e-08
-29.9,-9.437026667624899e-08
-29.879999999999995,-9.468196230632466e-08
-29.86,-9.499490962482549e-08
-29.839999999999996,-9.530911456683545e-08
-29.82,-9.562458309995199e-08
-29.799999999999997,-9.59413212244895e-08
-29.78,-9.625933497368247e-08
-29.759999999999998,-9.657863041389099e-08
-29.740000000000002,-9.689921364480683e-08
-29.72,-9.722109079966243e-08
-29.699999999999996,-9.754426804543948e-08
-29.68,-9.786875158308015e-08
-29.659999999999997,-9.819454764770022e-08
-29.64,-9.852166250880195e-08
-29.619999999999997,-9.88501024704906e-08
-29.6,-9.917987387169023e-08
-29.58,-9.951098308636353e-08
-29.560000000000002,-9.984343652373055e-08
-29.54,-1.0017724062849118e-07
-29.519999999999996,-1.0051240188104792e-07
-29.5,-1.008489267977305e-07
-29.479999999999997,-1.0118682193102255e-07
-29.46,-1.015260938697889e-07
-29.439999999999998,-1.0186674923950596e-07
-29.42,-1.0220879470249164e-07
-29.4,-1.025522369581394e-07
-29.379999999999995,-1.0289708274315161e-07
-29.36,-1.0324333883177611e-07
-29.339999999999996,-1.0359101203604416e-07
-29.32,-1.0394010920600917e-07
-29.299999999999997,-1.0429063722998861e-07
-29.28,-1.0464260303480613e-07
-29.259999999999998,-1.0499601358603698e-07
-29.240000000000002,-1.0535087588825326e-07
-29.22,-1.0570719698527314e-07
-29.199999999999996,-1.0606498396040959e-07
-29.18,-1.0642424393672276e-07
-29.159999999999997,-1.0678498407727325e-07
-29.14,-1.0714721158537698e-07
-29.119999999999997,-1.0751093370486289e-07
-29.1,-1.0787615772033104e-07
-29.08,-1.0824289095741398e-07
-29.060000000000002,-1.0861114078303897e-07
-29.04,-1.0898091460569304e-07
-29.019999999999996,-1.0935221987568867e-07
-29.0,-1.0972506408543217e-07
-28.979999999999997,-1.1009945476969494e-07
-28.96,-1.1047539950588416e-07
-28.939999999999998,-1.1085290591431822e-07
-28.92,-1.1123198165850177e-07
-28.9,-1.1161263444540497e-07
-28.879999999999995,-1.1199487202574251e-07
-28.86,-1.1237870219425631e-07
-28.839999999999996,-1.1276413278999996e-07
-28.82,-1.131511716966241e-07
-28.799999999999997,-1.1353982684266607e-07
-28.78,-1.1393010620183858e-07
-28.759999999999998,-1.1432201779332394e-07
-28.740000000000002,-1.1471556968206732e-07
-28.72,-1.1511076997907472e-07
-28.699999999999996,-1.1550762684171075e-07
-28.68,-1.1590614847400037e-07
-28.659999999999997,-1.1630634312693246e-07
-28.64,-1.1670821909876441e-07
-28.619999999999997,-1.17111784735331e-07
-28.6,-1.1751704843035322e-07
-28.58,-1.1792401862575168e-07
-28.560000000000002,-1.1833270381195984e-07
-28.54,-1.1874311252824219e-07
-28.519999999999996,-1.1915525336301236e-07
-28.5,-1.1956913495415486e-07
-28.479999999999997,-1.199847659893497e-07
-28.46,-1.204021552063971e-07
-28.439999999999998,-1.2082131139354785e-07
-28.42,-1.2124224338983262e-07
-28.4,-1.2166496008539697e-07
-28.379999999999995,-1.2208947042183619e-07
-28.36,-1.2251578339253393e-07
-28.339999999999996,-1.229439080430038e-07
-28.32,-1.2337385347123164e-07
-28.299999999999997,-1.2380562882802234e-07
-28.28,-1.242392433173478e-07
-28.259999999999998,-1.2467470619669872e-07
-28.240000000000002,-1.251120267774371e-07
-28.22,-1.2555121442515394e-07
-28.199999999999996,-1.2599227856002701e-07
-28.18,-1.2643522865718283e-07
-28.159999999999997,-1.268800742470616e-07
-28.14,-1.2732682491578292e-07
-28.119999999999997,-1.2777549030551713e-07
-28.1,-1.282260801148558e-07
-28.08,-1.286786040991892e-07
-28.060000000000002,-1.2913307207108215e-07
-28.04,-1.295894939006569e-07
-28.019999999999996,-1.3004787951597543e-07
-28.0,-1.3050823890342621e-07
-27.979999999999997,-1.3097058210811482e-07
-27.96,-1.3143491923425478e-07
-27.939999999999998,-1.3190126044556413e-07
-27.92,-1.323696159656626e-07
-27.9,-1.3283999607847422e-07
-27.879999999999995,-1.333124111286303e-07
-27.86,-1.337868715218775e-07
-27.839999999999996,-1.342633877254885e-07
-27.82,-1.3474197026867443e-07
-27.799999999999997,-1.352226297430029e-07
-27.78,-1.3570537680281624e-07
-27.759999999999998,-1.361902221656558e-07
-27.740000000000002,-1.3667717661268686e-07
-27.72,-1.3716625098912906e-07
-27.699999999999996,-1.3765745620468836e-07
-27.68,-1.381508032339924e-07
-27.659999999999997,-1.386463031170312e-07
-27.64,-1.3914396695959786e-07
-27.619999999999997,-1.3964380593373602e-07
-27.6,-1.4014583127818755e-07
-27.58,-1.4065005429884682e-07
-27.560000000000002,-1.4115648636921516e-07
-27.54,-1.416651389308619e-07
-27.519999999999996,-1.421760234938865e-07
-27.5,-1.4268915163738507e-07
-27.479999999999997,-1.4320453500992177e-07
-27.46,-1.4372218533000076e-07
-27.439999999999998,-1.4424211438654554e-07
-27.42,-1.4476433403937775e-07
-27.4,-1.4528885621970444e-07
-27.379999999999995,-1.4581569293060416e-07
-27.36,-1.463448562475205e-07
-27.339999999999996,-1.46876358318758e-07
-27.32,-1.4741021136598122e-07
-27.299999999999997,-1.4794642768471918e-07
-27.28,-1.48485019644872e-07
-27.259999999999998,-1.4902599969122343e-07
-27.240000000000002,-1.4956938034395468e-07
-27.22,-1.5011517419916546e-07
-27.199999999999996,-1.5066339392939602e-07
-27.18,-1.5121405228415464e-07
-27.159999999999997,-1.517671620904503e-07
-27.14,-1.523227362533265e-07
-27.119999999999997,-1.5288078775640262e-07
-27.1,-1.5344132966241638e-07
-27.08,-1.540043751137733e-07
-27.060000000000002,-1.545699373330979e-07
-27.04,-1.5513802962379148e-07
-27.019999999999996,-1.5570866537059236e-07
-27.0,-1.562818580401412e-07
-26.979999999999997,-1.568576211815519e-07
-26.96,-1.574359684269843e-07
-26.939999999999998,-1.5801691349222427e-07
-26.92,-1.586004701772658e-07
-26.9,-1.5918665236689996e-07
-26.879999999999995,-1.597754740313062e-07
-26.86,-1.6036694922665003e-07
-26.839999999999996,-1.60961092095685e-07
-26.82,-1.6155791686835826e-07
-26.799999999999997,-1.6215743786242283e-07
-26.78,-1.6275966948405244e-07
-26.759999999999998,-1.6336462622846414e-07
-26.740000000000002,-1.6397232268054162e-07
-26.72,-1.645827735154685e-07
-26.699999999999996,-1.6519599349936191e-07
-26.68,-1.6581199748991427e-07
-26.659999999999997,-1.6643080043703928e-07
-26.64,-1.670524173835212e-07
-26.619999999999997,-1.676768634656732e-07
-26.6,-1.6830415391399609e-07
-26.58,-1.689343040538469e-07
-26.560000000000002,-1.695673293061091e-07
-26.54,-1.7020324518787055e-07
-26.519999999999996,-1.7084206731310533e-07
-26.5,-1.7148381139336184e-07
-26.479999999999997,-1.7212849323845683e-07
-26.46,-1.7277612875717286e-07
-26.439999999999998,-1.7342673395796445e-07
-26.42,-1.7408032494966602e-07
-26.4,-1.7473691794221036e-07
-26.379999999999995,-1.7539652924734736e-07
-26.36,-1.76059175279373e-07
-26.339999999999996,-1.7672487255586204e-07
-26.32,-1.7739363769840652e-07
-26.299999999999997,-1.7806548743336153e-07
-26.28,-1.7874043859259462e-07
-26.259999999999998,-1.794185081142447e-07
-26.240000000000002,-1.8009971304348267e-07
-26.22,-1.8078407053328303e-07
-26.199999999999996,-1.814715978451968e-07
-26.18,-1.821623123501347e-07
-26.159999999999997,-1.8285623152915514e-07
-26.14,-1.8355337297425693e-07
-26.119999999999997,-1.8425375438918192e-07
-26.1,-1.8495739359022013e-07
-26.08,-1.856643085070257e-07
-26.060000000000002,-1.8637451718343488e-07
-26.04,-1.8708803777829494e-07
-26.019999999999996,-1.8780488856629658e-07
-26.0,-1.8852508793881458e-07
-25.979999999999997,-1.8924865440475588e-07
-25.96,-1.8997560659141252e-07
-25.939999999999998,-1.9070596324532423e-07
-25.92,-1.914397432331448e-07
-25.9,-1.9217696554251946e-07
-25.879999999999995,-1.9291764928296557e-07
-25.86,-1.936618136867626e-07
-25.839999999999996,-1.9440947810985026e-07
-25.82,-1.9516066203273068e-07
-25.799999999999997,-1.9591538506138245e-07
-25.78,-1.9667366692817766e-07
-25.759999999999998,-1.9743552749281007e-07
-25.740000000000002,-1.9820098674322857e-07
-25.72,-1.989700647965799e-07
-25.699999999999996,-1.997427819001581e-07
-25.68,-2.005191584323616e-07
-25.659999999999997,-2.0129921490366005e-07
-25.64,-2.020829719575664e-07
-25.619999999999997,-2.0287045037161978e-07
-25.6,-2.036616710583739e-07
-25.58,-2.0445665506639598e-07
-25.560000000000002,-2.0525542358127199e-07
-25.54,-2.060579979266221e-07
-25.519999999999996,-2.068643995651228e-07
-25.5,-2.0767465009953806e-07
-25.479999999999997,-2.0848877127376118e-07
-25.46,-2.093067849738606e-07
-25.439999999999998,-2.101287132291403e-07
-25.42,-2.1095457821320312e-07
-25.4,-2.117844022450286e-07
-25.379999999999995,-2.1261820779005494e-07
-25.36,-2.1345601746127306e-07
-25.339999999999996,-2.1429785402032954e-07
-25.32,-2.1514374037863653e-07
-25.299999999999997,-2.1599369959849478e-07
-25.28,-2.1684775489422173e-07
-25.259999999999998,-2.1770592963329325e-07
-25.240000000000002,-2.1856824733749122e-07
-25.22,-2.1943473168406445e-07
-25.199999999999996,-2.2030540650689602e-07
-25.18,-2.211802957976821e-07
-25.159999999999997,-2.220594237071219e-07
-25.14,-2.2294281454611438e-07
-25.119999999999997,-2.238304927869692e-07
-25.1,-2.2472248306462324e-07
-25.08,-2.2561881017787274e-07
-25.060000000000002,-2.2651949909061035e-07
-25.04,-2.2742457493307802e-07
-25.019999999999996,-2.2833406300312574e-07
-25.0,-2.2924798876748422e-07
-24.979999999999997,-2.3016637786304816e-07
-24.96,-2.310892560981673e-07
-24.939999999999998,-2.3201664945395376e-07
-24.92,-2.3294858408559488e-07
-24.9,-2.338850863236824e-07
-24.879999999999995,-2.3482618267554878e-07
-24.86,-2.357718998266171e-07
-24.839999999999996,-2.3672226464176372e-07
-24.82,-2.376773041666888e-07
-24.799999999999997,-2.3863704562930313e-07
-24.78,-2.3960151644112237e-07
-24.759999999999998,-2.4057074419867813e-07
-24.740000000000002,-2.4154475668493585e-07
-24.72,-2.4252358187072996e-07
-24.699999999999996,-2.435072479162077e-07
-24.68,-2.4449578317228656e-07
-24.659999999999997,-2.4548921618212735e-07
-24.64,-2.4648757568261223e-07
-24.619999999999997,-2.4749089060584593e-07
-24.6,-2.484991900806596e-07
-24.58,-2.4951250343413725e-07
-24.560000000000002,-2.505308601931469e-07
-24.54,-2.5155429008589173e-07
-24.519999999999996,-2.5258282304347e-07
-24.5,-2.5361648920145126e-07
-24.479999999999997,-2.546553189014669e-07
-24.46,-2.556993426928103e-07
-24.439999999999998,-2.567485913340567e-07
-24.42,-2.578030957946918e-07
-24.4,-2.588628872567599e-07
-24.379999999999995,-2.599279971165209e-07
-24.36,-2.609984569861264e-07
-24.339999999999996,-2.62074298695309e-07
-24.32,-2.6315555429308415e-07
-24.299999999999997,-2.642422560494715e-07
-24.28,-2.653344364572265e-07
-24.259999999999998,-2.6643212823359197e-07
-24.240000000000002,-2.6753536432205986e-07
-24.22,-2.6864417789415457e-07
-24.199999999999996,-2.697586023512259e-07
-24.18,-2.708786713262623e-07
-24.159999999999997,-2.7200441868571974e-07
-24.14,-2.7313587853136224e-07
-24.119999999999997,-2.742730852021265e-07
-24.1,-2.7541607327599463e-07
-24.08,-2.765648775718907e-07
-24.060000000000002,-2.7771953315158864e-07
-24.04,-2.7888007532164194e-07
-24.019999999999996,-2.800465396353256e-07
-24.0,-2.8121896189459884e-07
-23.979999999999997,-2.82397378152086e-07
-23.96,-2.8358182471306987e-07
-23.939999999999998,-2.847723381375107e-07
-23.92,-2.8596895524207496e-07
-23.9,-2.8717171310218983e-07
-23.879999999999995,-2.8838064905410954e-07
-23.86,-2.8959580069700537e-07
-23.839999999999996,-2.908172058950723e-07
-23.82,-2.9204490277965265e-07
-23.799999999999997,-2.9327892975138405e-07
-23.78,-2.9451932548235986e-07
-23.759999999999998,-2.957661289183162e-07
-23.740000000000002,-2.970193792808322e-07
-23.72,-2.982791160695566e-07
-23.699999999999996,-2.995453790644471e-07
-23.68,-3.008182083280365e-07
-23.659999999999997,-3.0209764420771796e-07
-23.64,-3.0338372733804553e-07
-23.619999999999997,-3.046764986430649e-07
-23.6,-3.0597599933865593e-07
-23.58,-3.0728227093490495e-07
-23.560000000000002,-3.085953552384904e-07
-23.54,-3.0991529435509843e-07
-23.519999999999996,-3.1124213069185294e-07
-23.5,-3.1257590695977344e-07
-23.479999999999997,-3.1391666617625366e-07
-23.46,-3.1526445166756014e-07
-23.439999999999998,-3.16619307071359e-07
-23.42,-3.179812763392601e-07
-23.4,-3.1935040373938987e-07
-23.379999999999995,-3.207267338589835e-07
-23.36,-3.2211031160700237e-07
-23.339999999999996,-3.2350118221677887e-07
-23.32,-3.248993912486785e-07
-23.299999999999997,-3.2630498459279514e-07
-23.28,-3.277180084716615e-07
-23.259999999999998,-3.291385094429954e-07
-23.240000000000002,-3.3056653440246114e-07
-23.22,-3.320021305864652e-07
-23.199999999999996,-3.3344534557497005e-07
-23.18,-3.348962272943404e-07
-23.159999999999997,-3.3635482402021343e-07
-23.14,-3.3782118438039286e-07
-23.119999999999997,-3.3929535735777737e-07
-23.1,-3.4077739229330647e-07
-23.08,-3.4226733888894333e-07
-23.060000000000002,-3.4376524721067724e-07
-23.04,-3.4527116769156256e-07
-23.019999999999996,-3.4678515113477685e-07
-23.0,-3.483072487167152e-07
-22.979999999999997,-3.4983751199011067e-07
-22.96,-3.5137599288718165e-07
-22.939999999999998,-3.529227437228149e-07
-22.92,-3.5447781719777034e-07
-22.9,-3.5604126640192517e-07
-22.879999999999995,-3.5761314481753884e-07
-22.86,-3.591935063225575e-07
-22.839999999999996,-3.6078240519394505e-07
-22.82,-3.623798961110443e-07
-22.799999999999997,-3.639860341589764e-07
-22.78,-3.656008748320622e-07
-22.759999999999998,-3.672244740372894e-07
-22.740000000000002,-3.688568880977974e-07
-22.72,-3.7049817375641004e-07
-22.699999999999996,-3.721483881791895e-07
-22.68,-3.7380758895903153e-07
-22.659999999999997,-3.754758341192955e-07
-22.64,-3.771531821174611e-07
-22.619999999999997,-3.788396918488295e-07
-22.6,-3.805354226502536e-07
-22.58,-3.8224043430390716e-07
-22.560000000000002,-3.8395478704108665e-07
-22.54,-3.8567854154605556e-07
-22.519999999999996,-3.8741175895991753e-07
-22.5,-3.8915450088453303e-07
-22.479999999999997,-3.909068293864729e-07
-22.46,-3.9266880700100526e-07
-22.439999999999998,-3.94440496736128e-07
-22.42,-3.9622196207663235e-07
-22.4,-3.980132669882137e-07
-22.379999999999995,-3.998144759216153e-07
-22.36,-4.01625653816815e-07
-22.339999999999996,-4.034468661072552e-07
-22.32,-4.052781787241069e-07
-22.299999999999997,-4.0711965810058404e-07
-22.28,-4.089713711762895e-07
-22.259999999999998,-4.1083338540161446e-07
-22.240000000000002,-4.1270576874216973e-07
-22.22,-4.1458858968327143e-07
-22.199999999999996,-4.16481917234458e-07
-22.18,-4.183858209340618e-07
-22.159999999999997,-4.2030037085382254e-07
-22.14,-4.222256376035405e-07
-22.119999999999997,-4.2416169233578536e-07
-22.1,-4.2610860675063787e-07
-22.08,-4.280664531004949e-07
-22.060000000000002,-4.3003530419490314e-07
-22.04,-4.320152334054581e-07
-22.019999999999996,-4.3400631467073726e-07
-22.0,-4.360086225012885e-07
-21.979999999999997,-4.3802223198467077e-07
-21.96,-4.400472187905352e-07
-21.939999999999998,-4.420836591757662e-07
-21.92,-4.44131629989666e-07
-21.9,-4.461912086791975e-07
-21.879999999999995,-4.482624732942708e-07
-21.86,-4.5034550249309017e-07
-21.839999999999996,-4.5244037554755146e-07
-21.82,-4.5454717234868907e-07
-21.799999999999997,-4.5666597341218574e-07
-21.78,-4.587968598839263e-07
-21.759999999999998,-4.6093991354562035e-07
-21.740000000000002,-4.6309521682046583e-07
-21.72,-4.652628527788854e-07
-21.699999999999996,-4.6744290514430457e-07
-21.68,-4.696354582990003e-07
-21.659999999999997,-4.7184059729000276e-07
-21.64,-4.740584078350545e-07
-21.619999999999997,-4.7628897632863584e-07
-21.6,-4.78532389848043e-07
-21.58,-4.80788736159537e-07
-21.560000000000002,-4.830581037245433e-07
-21.54,-4.853405817059266e-07
-21.519999999999996,-4.876362599743181e-07
-21.5,-4.899452291145122e-07
-21.479999999999997,-4.92267580431931e-07
-21.46,-4.946034059591454e-07
-21.439999999999998,-4.969527984624739e-07
-21.42,-4.993158514486348e-07
-21.4,-5.016926591714841e-07
-21.379999999999995,-5.040833166388008e-07
-21.36,-5.064879196191606e-07
-21.339999999999996,-5.0890656464887e-07
-21.32,-5.113393490389699e-07
-21.299999999999997,-5.137863708823189e-07
-21.28,-5.162477290607404e-07
-21.259999999999998,-5.187235232522507e-07
-21.240000000000002,-5.212138539383533e-07
-21.22,-5.237188224114191e-07
-21.199999999999996,-5.262385307821298e-07
-21.18,-5.287730819870076e-07
-21.159999999999997,-5.313225797960219e-07
-21.14,-5.338871288202655e-07
-21.119999999999997,-5.364668345197259e-07
-21.1,-5.390618032111181e-07
-21.08,-5.416721420758179e-07
-21.060000000000002,-5.442979591678615e-07
-21.04,-5.469393634220393e-07
-21.019999999999996,-5.495964646620676e-07
-21.0,-5.522693736088447e-07
-20.979999999999997,-5.549582018888038e-07
-20.96,-5.576630620423352e-07
-20.939999999999998,-5.603840675323149e-07
-20.92,-5.631213327527054e-07
-20.9,-5.658749730372647e-07
-20.879999999999995,-5.686451046683288e-07
-20.86,-5.714318448856963e-07
-20.839999999999996,-5.742353118956102e-07
-20.82,-5.770556248798194e-07
-20.799999999999997,-5.798929040047542e-07
-20.78,-5.827472704307804e-07
-20.759999999999998,-5.85618846321568e-07
-20.740000000000002,-5.885077548535426e-07
-20.72,-5.914141202254535e-07
-20.699999999999996,-5.943380676680271e-07
-20.68,-5.972797234537344e-07
-20.659999999999997,-6.002392149066584e-07
-20.64,-6.032166704124619e-07
-20.619999999999997,-6.062122194284703e-07
-20.6,-6.092259924938536e-07
-20.58,-6.122581212399232e-07
-20.560000000000002,-6.153087384005302e-07
-20.54,-6.183779778225895e-07
-20.519999999999996,-6.214659744766982e-07
-20.5,-6.245728644678822e-07
-20.479999999999997,-6.276987850464537e-07
-20.46,-6.308438746189796e-07
-20.439999999999998,-6.340082727593796e-07
-20.42,-6.371921202201293e-07
-20.4,-6.403955589435993e-07
-20.379999999999995,-6.436187320735033e-07
-20.36,-6.468617839664769e-07
-20.339999999999996,-6.501248602037837e-07
-20.32,-6.534081076031391e-07
-20.299999999999997,-6.56711674230674e-07
-20.28,-6.600357094130148e-07
-20.259999999999998,-6.633803637495129e-07
-20.240000000000002,-6.667457891245824e-07
-20.22,-6.701321387202012e-07
-20.199999999999996,-6.73539567028521e-07
-20.18,-6.769682298646326e-07
-20.159999999999997,-6.804182843794687e-07
-20.14,-6.838898890728376e-07
-20.119999999999997,-6.873832038066147e-07
-20.1,-6.908983898180596e-07
-20.08,-6.944356097333057e-07
-20.060000000000002,-6.979950275809688e-07
-20.04,-7.015768088059286e-07
-20.019999999999996,-7.051811202832482e-07
-20.0,-7.08808130332254e-07
-19.979999999999997,-7.124580087307731e-07
-19.96,-7.161309267295145e-07
-19.939999999999998,-7.198270570666319e-07
-19.92,-7.23546573982423e-07
-19.9,-7.272896532342159e-07
-19.879999999999995,-7.310564721113982e-07
-19.86,-7.348472094506325e-07
-19.839999999999996,-7.386620456512332e-07
-19.82,-7.42501162690708e-07
-19.799999999999997,-7.463647441404884e-07
-19.78,-7.502529751818197e-07
-19.759999999999998,-7.541660426218462e-07
-19.740000000000002,-7.581041349098565e-07
-19.72,-7.620674421537288e-07
-19.699999999999996,-7.660561561365535e-07
-19.68,-7.700704703334361e-07
-19.659999999999997,-7.741105799285089e-07
-19.64,-7.78176681832109e-07
-19.619999999999997,-7.822689746981737e-07
-19.6,-7.863876589418107e-07
-19.58,-7.90532936757092e-07
-19.560000000000002,-7.947050121350232e-07
-19.54,-7.989040908817377e-07
-19.519999999999996,-8.031303806368833e-07
-19.5,-8.073840908922255e-07
-19.479999999999997,-8.116654330104661e-07
-19.46,-8.159746202442586e-07
-19.439999999999998,-8.203118677554668e-07
-19.42,-8.246773926346178e-07
-19.4,-8.290714139206001e-07
-19.379999999999995,-8.334941526205664e-07
-19.36,-8.379458317300792e-07
-19.339999999999996,-8.424266762534874e-07
-19.32,-8.46936913224525e-07
-19.299999999999997,-8.514767717271631e-07
-19.28,-8.560464829166874e-07
-19.259999999999998,-8.60646280041031e-07
-19.240000000000002,-8.652763984623447e-07
-19.22,-8.699370756788251e-07
-19.199999999999996,-8.746285513467838e-07
-19.18,-8.793510673029868e-07
-19.159999999999997,-8.841048675872448e-07
-19.14,-8.888901984652616e-07
-19.119999999999997,-8.937073084517681e-07
-19.1,-8.985564483338942e-07
-19.08,-9.034378711948494e-07
-19.060000000000002,-9.08351832437848e-07
-19.04,-9.132985898103418e-07
-19.019999999999996,-9.182784034285091e-07
-19.0,-9.232915358020579e-07
-18.979999999999997,-9.283382518593033e-07
-18.96,-9.334188189725399e-07
-18.939999999999998,-9.385335069837283e-07
-18.92,-9.436825882304585e-07
-18.9,-9.488663375722522e-07
-18.879999999999995,-9.54085032417142e-07
-18.86,-9.593389527485907e-07
-18.839999999999996,-9.64628381152724e-07
-18.82,-9.699536028458713e-07
-18.799999999999997,-9.753149057024577e-07
-18.78,-9.807125802832053e-07
-18.759999999999998,-9.861469198636882e-07
-18.740000000000002,-9.91618220463213e-07
-18.72,-9.971267808740604e-07
-18.699999999999996,-1.0026729026910572e-06
-18.68,-1.0082568903415178e-06
-18.659999999999997,-1.0138790511155443e-06
-18.64,-1.0195396951966718e-06
-18.619999999999997,-1.0252391356929129e-06
-18.6,-1.0309776886681397e-06
-18.58,-1.0367556731738806e-06
-18.560000000000002,-1.0425734112814656e-06
-18.54,-1.048431228114594e-06
-18.519999999999996,-1.0543294518822638e-06
-18.5,-1.060268413912121e-06
-18.479999999999997,-1.0662484486842159e-06
-18.46,-1.0722698938651434e-06
-18.439999999999998,-1.0783330903426347e-06
-18.42,-1.0844383822605332e-06
-18.4,-1.0905861170542335e-06
-18.379999999999995,-1.096776645486517e-06
-18.36,-1.1030103216838524e-06
-18.339999999999996,-1.1092875031731346e-06
-18.32,-1.1156085509188565e-06
-18.299999999999997,-1.1219738293607694e-06
-18.28,-1.128383706451967e-06
-18.259999999999998,-1.134838553697478e-06
-18.240000000000002,-1.1413387461932973e-06
-18.22,-1.1478846626659317e-06
-18.199999999999996,-1.154476685512404e-06
-18.18,-1.161115200840774e-06
-18.159999999999997,-1.1678005985111593e-06
-18.14,-1.1745332721772424e-06
-18.119999999999997,-1.1813136193283292e-06
-18.1,-1.188142041331895e-06
-18.08,-1.1950189434766913e-06
-18.059999999999995,-1.2019447350163628e-06
-18.04,-1.2089198292136236e-06
-18.019999999999996,-1.215944643384998e-06
-18.0,-1.2230195989460845e-06
-17.979999999999997,-1.2301451214574293e-06
-17.96,-1.2373216406709413e-06
-17.939999999999998,-1.2445495905769194e-06
-17.92,-1.251829409451641e-06
-17.9,-1.2591615399055865e-06
-17.879999999999995,-1.2665464289322338e-06
-17.86,-1.2739845279574978e-06
-17.839999999999996,-1.281476292889792e-06
-17.82,-1.289022184170703e-06
-17.799999999999997,-1.2966226668263417e-06
-17.78,-1.3042782105193094e-06
-17.759999999999998,-1.3119892896013664e-06
-17.740000000000002,-1.3197563831667286e-06
-17.72,-1.3275799751060853e-06
-17.699999999999996,-1.335460554161269e-06
-17.68,-1.3433986139806516e-06
-17.659999999999997,-1.3513946531752523e-06
-17.64,-1.3594491753755276e-06
-17.619999999999997,-1.3675626892889506e-06
-17.6,-1.375735708758266e-06
-17.58,-1.3839687528205587e-06
-17.559999999999995,-1.392262345767026e-06
-17.54,-1.4006170172035666e-06
-17.519999999999996,-1.4090333021121341e-06
-17.5,-1.417511740912879e-06
-17.479999999999997,-1.4260528795271192e-06
-17.46,-1.4346572694410961e-06
-17.439999999999998,-1.4433254677705994e-06
-17.42,-1.4520580373263895e-06
-17.4,-1.4608555466805232e-06
-17.379999999999995,-1.4697185702334928e-06
-17.36,-1.478647688282282e-06
-17.339999999999996,-1.4876434870893131e-06
-17.32,-1.4967065589522578e-06
-17.299999999999997,-1.5058375022748238e-06
-17.28,-1.515036921638418e-06
-17.259999999999998,-1.524305427874799e-06
-17.240000000000002,-1.5336436381396473e-06
-17.22,-1.5430521759871512e-06
-17.199999999999996,-1.5525316714455285e-06
-17.18,-1.5620827610935936e-06
-17.159999999999997,-1.5717060881383264e-06
-17.14,-1.5814023024934485e-06
-17.119999999999997,-1.5911720608590907e-06
-17.1,-1.6010160268024645e-06
-17.08,-1.6109348708396756e-06
-17.059999999999995,-1.6209292705185657e-06
-17.04,-1.6309999105027084e-06
-17.019999999999996,-1.6411474826565227e-06
-17.0,-1.6513726861315004e-06
-16.979999999999997,-1.6616762274536365e-06
-16.96,-1.6720588206119916e-06
-16.939999999999998,-1.6825211871484922e-06
-16.92,-1.6930640562488947e-06
-16.9,-1.7036881648350361e-06
-16.879999999999995,-1.7143942576582688e-06
-16.86,-1.7251830873942144e-06
-16.839999999999996,-1.7360554147387915e-06
-16.82,-1.7470120085055153e-06
-16.799999999999997,-1.7580536457241855e-06
-16.78,-1.7691811117408414e-06
-16.759999999999998,-1.7803952003191678e-06
-16.740000000000002,-1.791696713743202e-06
-16.72,-1.8030864629215265e-06
-16.699999999999996,-1.8145652674928204e-06
-16.68,-1.826133955932912e-06
-16.659999999999997,-1.8377933656632897e-06
-16.64,-1.8495443431610835e-06
-16.619999999999997,-1.8613877440706098e-06
-16.6,-1.8733244333164027e-06
-16.58,-1.885355285217865e-06
-16.559999999999995,-1.897481183605462e-06
-16.54,-1.9097030219385497e-06
-16.519999999999996,-1.9220217034248574e-06
-16.5,-1.9344381411415784e-06
-16.479999999999997,-1.9469532581582243e-06
-16.46,-1.959567987661118e-06
-16.439999999999998,-1.972283273079695e-06
-16.42,-1.9851000682145125e-06
-16.4,-1.998019337367116e-06
-16.379999999999995,-2.0110420554716674e-06
