D,level,rho_max,z_max,dr,dz,Nr,Nz,E1,E2,DeltaE,M_LR,chi_LR,omega1,Gamma_ref,M_sym,norm1,norm2,overlap12,build_s,solve_s
12.0,coarse,3.0,12.0,0.12,0.06,25,400,2.3603202294241705,2.71730390335773,0.3569836739335597,0.17849183696677984,0.00022726088505051523,1.8331176256378559,785.4050067925456,4.431009939048278e-17,0.9999999999999998,0.9999999999999999,3.157196726277789e-16,0.0025069713592529297,0.544227123260498
12.0,fine,3.0,12.0,0.06,0.03,50,800,2.3782130399963943,2.7363206915435456,0.3581076515471513,0.17905382577357565,0.0002214139184928402,1.8379915777816813,808.6836951913015,-3.310137073959715e-18,0.9999999999999999,0.9999999999999999,-3.4640259410911867e-17,0.04542422294616699,17.120340824127197
12.0,mid,3.0,12.0,0.08,0.04,38,600,2.355978364822669,2.713743425005351,0.35776506018268206,0.17888253009134103,0.00022938371958867898,1.8319329586048363,779.8396957382394,5.562278287199266e-17,0.9999999999999998,1.0000000000000002,-1.0321604682062002e-16,0.06357812881469727,12.883245944976807
