D,level,rel_E1_vs_fine,rel_E2_vs_fine,rel_M12_vs_fine,rel_chi_vs_fine
12.0,coarse,0.08122440036926803,0.07562990572649413,2.950378645870287,1.5677558668476603
12.0,fine,0.0,0.0,0.0,0.0
12.0,mid,0.014701504401009771,0.013819363976367127,1.9926586315571333,0.04226827578857309
